year,state,county,race_category1,mean_tcost,mean_trans,mean_tcost_quality,mean_trans_quality
2016,37,175,1,13.2,3.72,1,1
2016,37,177,2,26,28,1,1
2016,37,179,1,28.06,27.46,1,1
2016,37,179,2,34.49,27.49,1,1
2016,37,179,3,43.84,28.04,1,1
2016,37,181,2,1.23,0,1,1
2016,37,181,3,2.88,0,1,1
2016,37,183,1,66.27,63.21,1,1
2016,37,183,2,72.42,66.6,1,1
2016,37,183,3,73.11,71.22,1,1
2016,37,183,NA,NaN,NaN,1,1
2016,37,185,2,1,10.62,1,1
2016,37,185,3,1.41,7.77,1,1
2016,37,187,2,1,0,1,1
2016,37,187,3,1,0,1,1
2016,37,189,1,9.94,4.95,1,1
2016,37,191,1,6.68,5.79,1,1
2016,37,191,2,10.17,13.32,1,1
2016,37,191,3,13.44,19.93,1,1
2016,37,193,1,2.18,3.78,1,1
2016,37,195,1,5.82,20.5,1,1
2016,37,195,2,7.17,13.03,1,1
2016,37,195,3,15.2,8.52,1,1
2016,37,197,1,12.45,16.53,1,1
2016,37,199,1,3.08,2.31,1,1
2016,38,001,1,24,0,1,1
2016,38,003,1,38.45,28.53,1,1
2016,38,005,0,8.37,29.97,1,1
2016,38,005,1,6.91,16.56,1,1
2016,38,007,1,57,40,1,1
2016,38,009,1,35.21,20.73,1,1
2016,38,011,1,48.33,21.33,1,1
2016,38,013,1,50,26,1,1
2016,38,015,1,77.31,51.85,1,1
2016,38,017,1,71.03,81.66,1,1
2016,38,017,3,50,72,1,1
2016,38,019,1,51.52,28.14,1,1
2016,38,021,1,34.15,33.61,1,1
2016,38,023,1,48,24,1,1
2016,38,025,1,52,39,1,1
2016,38,027,1,28,21,1,1
2016,38,029,1,11,15,1,1
2016,38,031,1,31,11,1,1
2016,38,033,1,2,0,1,1
2016,38,035,1,57.96,38.3,1,1
2016,38,037,1,12,43,1,1
2016,38,039,1,17,11,1,1
2016,38,041,1,31.95,25.81,1,1
2016,38,043,1,37,22,1,1
2016,38,045,1,29,51.24,1,1
2016,38,047,1,27,49,1,1
2016,38,049,1,46.8,30.2,1,1
2016,38,051,1,9,9,1,1
2016,38,053,0,78,50,1,1
2016,38,053,1,74.06,42.56,1,1
2016,38,055,1,41.67,21,1,1
2016,38,057,1,68.38,37.41,1,1
2016,38,059,1,60.79,36.98,1,1
2016,38,061,0,61,48,1,1
2016,38,061,1,57,28,1,1
2016,38,061,2,56,41,1,1
2016,38,063,1,25,12,1,1
2016,38,065,1,52,46,1,1
2016,38,067,1,33.19,17.94,1,1
2016,38,069,1,9.24,0,1,1
2016,38,071,1,35.04,10.89,1,1
2016,38,073,1,36.3,27.55,1,1
2016,38,075,1,44,31,1,1
2016,38,077,1,41.01,42.25,1,1
2016,38,079,0,2.58,12.47,1,1
2016,38,079,2,2.46,0,1,1
2016,38,081,1,37,53.25,1,1
2016,38,083,1,18,25,1,1
2016,38,085,0,46.5,58.84,1,1
2016,38,087,1,37,47,1,1
2016,38,089,1,78.27,43.57,1,1
2016,38,089,2,82,52,1,1
2016,38,091,1,34,23,1,1
2016,38,093,1,42.08,43.21,1,1
2016,38,095,1,27,25,1,1
2016,38,097,1,37.47,22.8,1,1
2016,38,099,1,26.38,19.27,1,1
2016,38,101,1,66.82,34.47,1,1
2016,38,101,2,70,43,1,1
2016,38,103,1,26.49,19.76,1,1
2016,38,105,1,87.97,62.2,1,1
2016,39,001,1,1.35,3.13,1,1
2016,39,003,1,23.33,29.33,1,1
2016,39,003,2,30.11,44.26,1,1
2016,39,003,3,25.92,51.38,1,1
2016,39,005,1,24.35,21.18,1,1
2016,39,007,1,9.84,11.22,1,1
2016,39,009,1,5.42,9.71,1,1
2016,39,011,1,37.51,31,1,1
2016,39,013,1,17.62,17.21,1,1
2016,39,015,1,35.07,24.3,1,1
2016,39,017,1,51.23,35.92,1,1
2016,39,017,2,58.39,40.58,1,1
2016,39,017,3,60.44,49.25,1,1
2016,39,017,NA,NaN,NaN,1,1
2016,39,019,1,16.64,13.25,1,1
2016,39,021,1,31.24,24.49,1,1
2016,39,023,1,23.6,29.18,1,1
2016,39,023,2,28.39,36.82,1,1
2016,39,023,3,24.55,37.56,1,1
2016,39,025,1,42.59,27.89,1,1
2016,39,025,NA,NaN,NaN,1,1
2016,39,027,1,21.28,13.01,1,1
2016,39,029,1,17.83,11.6,1,1
2016,39,031,1,14.29,10.6,1,1
2016,39,033,1,9.8,8.13,1,1
2016,39,035,1,45.94,60.22,1,1
2016,39,035,2,57.83,76.9,1,1
2016,39,035,3,61.41,80.72,1,1
2016,39,037,1,18.39,15.86,1,1
2016,39,039,1,27.22,17.6,1,1
2016,39,041,1,43.13,35.14,1,1
2016,39,041,2,58.96,49.27,1,1
2016,39,043,1,26.87,27.39,1,1
2016,39,043,2,35.92,37.08,1,1
2016,39,045,1,44.14,27.11,1,1
2016,39,045,2,59,44,1,1
2016,39,047,1,8.88,0,1,1
2016,39,049,1,65.2,62.01,1,1
2016,39,049,2,69.59,65.36,1,1
2016,39,049,3,71.72,68.52,1,1
2016,39,051,1,14.6,11,1,1
2016,39,053,1,4.16,17.49,1,1
2016,39,055,1,19.95,20.74,1,1
2016,39,057,1,32.83,29.51,1,1
2016,39,057,2,27.5,24.58,1,1
2016,39,059,1,12.36,10.55,1,1
2016,39,061,1,58.15,49.24,1,1
2016,39,061,2,67.44,58.37,1,1
2016,39,061,3,71.55,65.78,1,1
2016,39,063,1,37.78,24.07,1,1
2016,39,065,1,11.34,10.01,1,1
2016,39,067,1,8.31,14.28,1,1
2016,39,069,1,31.33,22.33,1,1
2016,39,071,1,6.12,3.65,1,1
2016,39,073,1,38.99,26.35,1,1
2016,39,075,1,24.99,26.33,1,1
2016,39,077,1,22.63,22.5,1,1
2016,39,079,1,6.24,2.7,1,1
2016,39,081,1,14.48,13.69,1,1
2016,39,081,2,29.21,24.32,1,1
2016,39,083,1,22.92,16.11,1,1
2016,39,085,1,34.88,39.25,1,1
2016,39,085,2,38.58,44.84,1,1
2016,39,087,1,15.1,22.6,1,1
2016,39,089,1,45.74,28.72,1,1
2016,39,091,1,27.93,28.48,1,1
2016,39,093,1,32.79,33.14,1,1
2016,39,093,2,40.16,42.61,1,1
2016,39,093,3,36.09,39.47,1,1
2016,39,095,1,32.06,30.7,1,1
2016,39,095,2,39.55,44.1,1,1
2016,39,095,3,45.39,51.56,1,1
2016,39,097,1,39.07,22.72,2,1
2016,39,097,2,23,17,2,1
2016,39,097,NA,NaN,NaN,2,1
2016,39,099,1,19.5,18.7,1,1
2016,39,099,2,28.65,35.95,1,1
2016,39,099,3,26.12,36.58,1,1
2016,39,101,1,18.66,20.77,1,1
2016,39,101,NA,NaN,NaN,1,1
2016,39,103,1,26.33,22.6,1,1
2016,39,105,1,5.35,16.5,1,1
2016,39,107,1,33.53,26.65,1,1
2016,39,109,1,24.4,21.16,1,1
2016,39,111,1,6.43,3.01,1,1
2016,39,113,1,39.19,53.07,1,1
2016,39,113,2,46.39,57.1,1,1
2016,39,113,3,42.99,63.14,1,1
2016,39,115,1,3.64,11.17,1,1
2016,39,117,1,32.26,24.91,1,1
2016,39,119,1,14.6,6.81,1,1
2016,39,121,1,5.7,12.53,1,1
2016,39,123,1,33.39,22.83,1,1
2016,39,125,1,13.7,14.2,1,1
2016,39,127,1,36.92,26.11,1,1
2016,39,129,1,39.25,24.32,1,1
2016,39,129,NA,NaN,NaN,1,1
2016,39,131,1,7,18.5,1,1
2016,39,133,1,37.48,35.96,1,1
2016,39,135,1,25.55,16.34,1,1
2016,39,137,1,38.38,22.02,1,1
2016,39,139,1,18,22.65,1,1
2016,39,139,2,31.26,39.12,1,1
2016,39,141,1,14.65,13.75,1,1
2016,39,143,1,25.18,17.23,1,1
2016,39,145,1,7.19,7.27,1,1
2016,39,147,1,20.46,14.44,1,1
2016,39,149,1,40.65,43.31,1,1
2016,39,151,1,34.06,34.66,1,1
2016,39,151,2,54.84,62.62,1,1
2016,39,151,3,48,59,1,1
2016,39,153,1,41.37,42.76,1,1
2016,39,153,2,51.67,56.02,1,1
2016,39,153,3,54.94,63.09,1,1
2016,39,155,1,20,15.55,1,1
2016,39,155,2,20.85,18.37,1,1
2016,39,155,3,20,30,1,1
2016,39,157,1,21.14,13.9,1,1
2016,39,159,1,39.49,28.43,1,1
2016,39,161,1,25.11,21.05,1,1
2016,39,163,1,6.09,16.36,1,1
2016,39,165,1,43.04,31.79,1,1
2016,39,165,NA,NaN,NaN,1,1
2016,39,167,1,16.48,18.45,1,1
2016,39,169,1,30.1,25.15,1,1
2016,39,171,1,15.61,15.95,1,1
2016,39,173,1,28.86,27.14,1,1
2016,39,175,1,22.81,13.54,1,1
2016,40,001,0,1.59,0,1,1
2016,40,001,1,1,0,1,1
2016,40,001,2,1,0,1,1
2016,40,003,1,20.92,12.31,1,1
2016,40,005,1,2.4,2.17,1,1
2016,40,007,1,25.75,20.53,1,1
2016,40,009,1,19.06,7.81,1,1
2016,40,011,1,12.74,10.27,1,1
2016,40,013,1,8.8,8.44,1,1
2016,40,015,0,6,0,1,1
2016,40,015,1,5.1,1.59,1,1
2016,40,015,2,6,0,1,1
2016,40,017,1,31.47,25.45,1,1
2016,40,017,2,34.59,44.54,1,1
2016,40,019,1,17.35,22.29,1,1
2016,40,019,2,20.37,14.95,1,1
2016,40,021,0,10,0,1,1
2016,40,021,1,4,19,1,1
2016,40,021,2,6.49,13.75,1,1
2016,40,023,1,0.43,0,1,1
2016,40,023,2,0.51,0,1,1
2016,40,025,1,11.94,7.41,1,1
2016,40,027,1,42.67,46.17,1,1
2016,40,027,2,45.74,49.19,1,1
2016,40,029,1,3.73,4.62,1,1
2016,40,031,1,18.23,14.21,1,1
2016,40,031,2,34.25,26.47,1,1
2016,40,031,3,40,46,1,1
2016,40,031,NA,NaN,NaN,1,1
2016,40,033,1,11.72,11.93,1,1
2016,40,035,1,4,0,1,1
2016,40,035,2,7.11,0,1,1
2016,40,037,1,28.05,21.15,1,1
2016,40,039,1,18,6.72,1,1
2016,40,039,2,14.48,6.07,1,1
2016,40,041,1,5.16,19.76,1,1
2016,40,041,2,3.54,9.15,1,1
2016,40,043,1,23.54,10.49,1,1
2016,40,045,1,21.81,15.69,1,1
2016,40,047,1,29.31,26.04,1,1
2016,40,049,1,6.25,2.84,1,1
2016,40,051,1,29.15,22.16,1,1
2016,40,053,1,23.86,16.72,1,1
2016,40,055,1,2.38,0,1,1
2016,40,057,3,2,0,1,1
2016,40,059,1,18,24,1,1
2016,40,059,2,13,9,1,1
2016,40,061,1,2,1.95,1,1
2016,40,063,1,1.88,1.51,1,1
2016,40,065,1,11.97,3.05,1,1
2016,40,065,2,21.17,7.82,1,1
2016,40,067,1,1,0,1,1
2016,40,069,1,3,3.15,1,1
2016,40,071,1,11.21,10.63,1,1
2016,40,071,2,17,11,1,1
2016,40,073,1,44.89,31.77,1,1
2016,40,075,1,3.78,0,1,1
2016,40,077,1,4.79,2.35,1,1
2016,40,077,2,5,9,1,1
2016,40,079,1,5.19,13.95,1,1
2016,40,079,2,5,0,1,1
2016,40,081,1,24.75,31.72,1,1
2016,40,083,1,26.14,30.74,1,1
2016,40,083,2,30,0,1,1
2016,40,085,1,9.94,49.65,1,1
2016,40,085,2,15,10,1,1
2016,40,087,1,24.73,16.94,1,1
2016,40,089,1,1,2.29,1,1
2016,40,089,2,1.88,0,1,1
2016,40,091,1,4.26,15.18,1,1
2016,40,091,2,3,10,1,1
2016,40,093,1,21.01,27.3,1,1
2016,40,095,1,10.34,34.82,1,1
2016,40,097,1,11.93,11.33,1,1
2016,40,097,2,12,20,1,1
2016,40,099,1,23.24,7.07,1,1
2016,40,101,1,7.62,8.31,1,1
2016,40,101,2,13.89,8.93,1,1
2016,40,101,3,16,27,1,1
2016,40,103,1,19.09,28.89,1,1
2016,40,105,1,6.29,13.35,1,1
2016,40,107,1,2,0,1,1
2016,40,107,2,2.6,4.01,1,1
2016,40,109,0,26,45,1,1
2016,40,109,1,45.31,48.6,1,1
2016,40,109,2,55.77,62.08,1,1
2016,40,109,3,52.06,65.33,1,1
2016,40,109,NA,NaN,NaN,1,1
2016,40,111,1,23.32,17.84,1,1
2016,40,111,2,29.66,13.18,1,1
2016,40,113,1,21.8,24.52,1,1
2016,40,113,2,26,15,1,1
2016,40,113,3,38,61,1,1
2016,40,115,1,5.16,10.45,1,1
2016,40,117,1,24.62,26.02,1,1
2016,40,119,1,13.49,19.29,1,1
2016,40,119,3,29,0,1,1
2016,40,121,1,12.19,8.92,1,1
2016,40,121,2,22,0,1,1
2016,40,121,NA,NaN,NaN,1,1
2016,40,123,1,17.99,12.8,1,1
2016,40,123,2,27,10,1,1
2016,40,125,1,14.28,11.79,1,1
2016,40,127,1,1,0,1,1
2016,40,129,1,13,0,1,1
2016,40,131,1,28.67,19.05,1,1
2016,40,131,2,17.27,28.91,1,1
2016,40,133,1,3.24,4.16,1,1
2016,40,133,2,3,0,1,1
2016,40,135,1,6.49,8.51,1,1
2016,40,135,2,8,0,1,1
2016,40,137,1,11.92,3.94,1,1
2016,40,139,1,21.06,15.73,1,1
2016,40,139,2,32.95,14.25,1,1
2016,40,139,3,42,12,1,1
2016,40,141,1,3.19,0,1,1
2016,40,141,2,3.61,0,1,1
2016,40,143,0,62,67,1,1
2016,40,143,1,41.06,37.94,1,1
2016,40,143,2,55.73,57.26,1,1
2016,40,143,3,41.02,48.66,1,1
2016,40,145,1,24.17,19.11,1,1
2016,40,145,2,45,52,1,1
2016,40,147,1,29.24,22.42,1,1
2016,40,149,1,15.78,21.02,1,1
2016,40,151,1,35.54,12.75,1,1
2016,40,153,1,40.32,24.68,1,1
2016,41,001,1,10.27,9.26,1,1
2016,41,003,1,46.1,47.77,1,1
2016,41,005,1,64.3,56.45,1,1
2016,41,005,2,63.96,53.02,1,1
2016,41,005,3,52,60,1,1
2016,41,005,NA,NaN,NaN,1,1
2016,41,007,1,24.34,15.61,1,1
2016,41,009,1,49.25,54.73,1,1
2016,41,011,1,7.8,12.64,1,1
2016,41,013,1,4.72,11.13,1,1
2016,41,015,1,7.16,15.27,1,1
2016,41,017,1,40.25,36.2,1,1
2016,41,019,1,12.35,28.3,1,1
2016,41,019,2,6,42,1,1
2016,41,021,1,5,0,1,1
2016,41,023,1,6.61,13.08,1,1
2016,41,025,1,4.13,13.32,1,1
2016,41,027,1,40.36,27.7,1,1
2016,41,029,1,30.05,44.73,1,1
2016,41,031,0,15,45,1,1
2016,41,031,1,14.6,28.42,1,1
2016,41,031,2,28,33,1,1
2016,41,033,1,7.84,5.04,1,1
2016,41,035,1,16.98,22.03,1,1
2016,41,035,2,8.02,40.35,1,1
2016,41,037,1,1.72,9.78,1,1
2016,41,039,1,34.64,54.61,1,1
2016,41,039,2,46,83,1,1
2016,41,041,1,11.59,9.36,1,1
2016,41,041,2,10.83,24.86,1,1
2016,41,043,1,23.1,24.86,1,1
2016,41,045,1,11.03,11.41,1,1
2016,41,045,2,15.66,4.75,1,1
2016,41,047,1,39.61,41.57,1,1
2016,41,047,2,51.4,52.51,1,1
2016,41,047,3,40.7,24.87,1,1
2016,41,049,1,19,32,1,1
2016,41,049,2,21,78,1,1
2016,41,051,1,81.27,78.78,1,1
2016,41,051,2,78.06,75.14,1,1
2016,41,053,1,31.66,34.43,1,1
2016,41,055,1,7,9,1,1
2016,41,057,1,11.06,16.92,1,1
2016,41,059,1,24.29,36.34,1,1
2016,41,059,2,26.72,37.61,1,1
2016,41,061,1,18.02,30.62,1,1
2016,41,063,1,7.94,21.31,1,1
2016,41,065,1,22.63,16.66,1,1
2016,41,067,1,71.01,67.91,1,1
2016,41,067,2,76.18,70.45,1,1
2016,41,067,3,74.58,75.78,1,1
2016,41,069,1,1,0,1,1
2016,41,071,1,57.42,44.37,1,1
2016,42,001,1,51.68,26.07,1,1
2016,42,003,1,58.55,52.1,1,1
2016,42,003,2,72.4,65.33,1,1
2016,42,003,3,76,72.5,1,1
2016,42,003,NA,NaN,NaN,1,1
2016,42,005,1,36.3,24,1,1
2016,42,007,1,42.83,29.25,1,1
2016,42,007,2,38,37,1,1
2016,42,007,3,55,50,1,1
2016,42,009,1,14.61,18.55,1,1
2016,42,011,1,49.48,38.77,1,1
2016,42,011,2,76.67,74.53,1,1
2016,42,011,3,86.91,83.51,1,1
2016,42,013,1,27.18,36.76,1,1
2016,42,015,1,25.38,21.75,1,1
2016,42,017,1,65.84,56.04,1,1
2016,42,017,2,77.39,65.79,1,1
2016,42,017,3,78.44,64.86,1,1
2016,42,019,1,38.29,24.35,1,1
2016,42,019,NA,NaN,NaN,1,1
2016,42,021,1,21.08,32.05,1,1
2016,42,021,2,43,78,1,1
2016,42,023,1,10.15,28.01,1,1
2016,42,025,1,48.33,27.95,1,1
2016,42,027,1,48.22,64.13,1,1
2016,42,027,2,57.52,78.1,1,1
2016,42,027,NA,NaN,NaN,1,1
2016,42,029,1,62.86,52.69,1,1
2016,42,029,2,66.73,54.47,1,1
2016,42,029,3,74.64,69.73,1,1
2016,42,029,NA,NaN,NaN,1,1
2016,42,031,1,12.85,8,1,1
2016,42,033,1,14.2,18.25,1,1
2016,42,035,1,22.9,25.98,1,1
2016,42,037,1,28.25,21.95,1,1
2016,42,039,1,17.12,27.22,1,1
2016,42,041,1,60.12,36.42,1,1
2016,42,041,2,85,49,1,1
2016,42,041,NA,NaN,NaN,1,1
2016,42,043,1,55.72,34.15,1,1
2016,42,043,2,70.06,46.93,1,1
2016,42,043,3,85.68,69.47,1,1
2016,42,045,1,75.82,72.28,1,1
2016,42,045,2,84.15,81.3,1,1
2016,42,045,3,88.74,87.84,1,1
2016,42,047,1,17.88,32.16,1,1
2016,42,049,1,34.44,40.81,1,1
2016,42,049,2,50.76,76.1,1,1
2016,42,049,3,50.07,76.1,1,1
2016,42,049,NA,NaN,NaN,1,1
2016,42,051,1,37.4,32.67,1,1
2016,42,051,2,61,53,1,1
2016,42,053,1,2.32,9.01,1,1
2016,42,055,1,40.34,17.43,1,1
2016,42,055,2,65,23,1,1
2016,42,057,1,16.42,31.75,1,1
2016,42,059,1,21.34,31.74,1,1
2016,42,061,1,14.12,20.19,1,1
2016,42,063,1,20.45,21.31,1,1
2016,42,065,1,14.37,17.63,1,1
2016,42,067,1,17.21,16.91,1,1
2016,42,069,1,36.37,37.42,1,1
2016,42,069,2,46.68,49.92,1,1
2016,42,071,1,53.18,29.47,1,1
2016,42,071,2,84.55,55.26,1,1
2016,42,071,3,83.72,65.14,1,1
2016,42,073,1,20.06,19.1,1,1
2016,42,073,2,43,34,1,1
2016,42,075,1,50.45,43.53,1,1
2016,42,075,2,73.71,74.32,1,1
2016,42,075,3,68,62,1,1
2016,42,077,1,66.72,42.59,1,1
2016,42,077,2,84,63.48,1,1
2016,42,077,3,89.02,70.01,1,1
2016,42,079,1,31.46,34.51,1,1
2016,42,079,2,54.82,58.54,1,1
2016,42,079,3,49.1,57.03,1,1
2016,42,081,1,28.17,29.81,1,1
2016,42,081,2,61,68,1,1
2016,42,083,1,14.45,14.47,1,1
2016,42,085,1,15.76,13.95,1,1
2016,42,085,2,27.37,24.17,1,1
2016,42,087,1,13.86,20.2,1,1
2016,42,089,1,39.64,11.49,1,1
2016,42,089,2,46.05,10.51,1,1
2016,42,091,1,71.94,61.55,1,1
2016,42,091,2,75.87,64.39,1,1
2016,42,091,3,88.46,86.02,1,1
2016,42,091,NA,NaN,NaN,1,1
2016,42,093,1,30.66,48.83,1,1
2016,42,095,1,60.18,35.21,1,1
2016,42,095,2,79.6,56.53,1,1
2016,42,095,3,80.1,58.11,1,1
2016,42,097,1,29.3,45.23,1,1
2016,42,099,1,38.46,19.97,1,1
2016,42,101,1,90.54,89.43,1,1
2016,42,101,2,92.78,92.18,1,1
2016,42,101,3,93.85,93.93,1,1
2016,42,101,NA,NaN,NaN,1,1
2016,42,103,1,56.49,19.45,1,1
2016,42,103,2,56,12,1,1
2016,42,105,1,4.39,16.54,1,1
2016,42,107,1,28.95,39.6,1,1
2016,42,109,1,27.12,22.71,1,1
2016,42,111,1,15.63,26.86,1,1
2016,42,113,1,9.78,8.57,1,1
2016,42,115,1,20.31,14.22,1,1
2016,42,117,1,17.5,22.1,1,1
2016,42,119,1,32.3,37.39,2,2
2016,42,119,NA,NaN,NaN,2,2
2016,42,121,1,15.9,15.69,1,1
2016,42,123,1,14.12,17.38,1,1
2016,42,125,1,41.31,27.63,1,1
2016,42,127,1,21.93,12.94,1,1
2016,42,129,1,41.25,28.7,1,1
2016,42,129,2,59.2,41.81,1,1
2016,42,131,1,15.04,10.8,1,1
2016,42,133,1,51.9,37.93,1,1
2016,42,133,2,84.5,74.69,1,1
2016,42,133,3,85.55,82.69,1,1
2016,44,001,1,59.72,46.38,1,1
2016,44,003,1,63.54,46.15,1,1
2016,44,005,1,55.3,38.48,1,1
2016,44,005,2,71.29,56.09,1,1
2016,44,007,1,67.98,59.61,1,1
2016,44,007,2,83.49,79.88,1,1
2016,44,007,3,84.02,84.48,1,1
2016,44,009,1,48.84,22.46,1,1
2016,44,009,2,48,13,1,1
2016,45,001,1,2.56,31.25,1,1
2016,45,001,2,3,11.28,1,1
2016,45,001,3,3.51,14.71,1,1
2016,45,003,1,23.01,30.09,1,1
2016,45,003,2,19.98,27.57,1,1
2016,45,003,3,25.18,30.13,1,1
2016,45,005,2,0,0,1,1
2016,45,005,3,0,0,1,1
2016,45,007,1,19.01,31.97,1,1
2016,45,007,2,23.7,17.4,1,1
2016,45,007,3,29.73,25.8,1,1
2016,45,009,2,1,10.09,1,1
2016,45,009,3,0.64,0,1,1
2016,45,011,1,1,0,1,1
2016,45,011,2,2,15,1,1
2016,45,011,3,2.26,13.69,1,1
2016,45,013,1,37.59,24.52,1,1
2016,45,013,2,44.87,29.12,1,1
2016,45,013,3,41.43,40.62,1,1
2016,45,013,NA,NaN,NaN,1,1
2016,45,015,1,38.76,37.49,1,1
2016,45,015,2,38.95,32.96,1,1
2016,45,015,3,39.62,34.36,1,1
2016,45,017,1,25,34,1,1
2016,45,017,3,22.89,33.18,1,1
2016,45,019,1,50.87,45.25,1,1
2016,45,019,2,57.58,51.29,1,1
2016,45,019,3,57.71,53.52,1,1
2016,45,021,1,2.88,17.51,1,1
2016,45,021,2,6,16,1,1
2016,45,021,3,6.41,5.92,1,1
2016,45,023,1,30.57,35.83,1,1
2016,45,023,2,34.45,31.11,1,1
2016,45,023,3,44.06,28.37,1,1
2016,45,025,1,2,14.96,1,1
2016,45,025,2,2.8,8.7,1,1
2016,45,025,3,2,0,1,1
2016,45,027,1,1,29.79,1,1
2016,45,027,2,2,0,1,1
2016,45,027,3,1.47,14.15,1,1
2016,45,027,NA,NaN,NaN,1,1
2016,45,029,1,1,27.52,1,1
2016,45,029,2,1.64,15.36,1,1
2016,45,029,3,2.08,7.82,1,1
2016,45,031,1,6,20.4,1,1
2016,45,031,2,9.06,20.08,1,1
2016,45,031,3,9.7,14.11,1,1
2016,45,033,1,1,9,1,1
2016,45,033,2,0,5.7,1,1
2016,45,033,3,1,0,1,1
2016,45,035,1,39.16,32.78,1,1
2016,45,035,2,41.53,27.97,1,1
2016,45,035,3,37.51,38.95,1,1
2016,45,037,1,12.94,21.32,1,1
2016,45,037,2,16.46,32.41,1,1
2016,45,037,3,17,10.5,1,1
2016,45,039,2,21.93,22.58,1,1
2016,45,039,3,23.78,18.09,1,1
2016,45,041,1,12.27,21.06,1,1
2016,45,041,2,10.71,26.33,1,1
2016,45,041,3,12.48,22.22,1,1
2016,45,041,NA,NaN,NaN,1,1
2016,45,043,1,15.27,36.12,1,1
2016,45,043,2,11.71,45.91,1,1
2016,45,043,3,14.27,39.9,1,1
2016,45,045,1,24.18,46,1,1
2016,45,045,2,33.25,56.14,1,1
2016,45,045,3,37.81,65.78,1,1
2016,45,047,1,2,21.81,1,1
2016,45,047,2,4.28,3.72,1,1
2016,45,047,3,8.82,13.36,1,1
2016,45,049,2,0,0,1,1
2016,45,049,3,0.74,3.21,1,1
2016,45,051,0,56,82,1,1
2016,45,051,1,22.48,44.77,1,1
2016,45,051,2,26.8,36.84,1,1
2016,45,051,3,20.37,29.37,1,1
2016,45,053,2,40,13,1,1
2016,45,053,3,37.18,39.68,1,1
2016,45,055,1,22.58,25.34,1,1
2016,45,055,2,22.7,13.48,1,1
2016,45,055,3,28.31,11.9,1,1
2016,45,057,1,31.3,28.3,1,1
2016,45,057,2,35.33,24.22,1,1
2016,45,057,3,46.18,21.05,1,1
2016,45,059,1,17.32,48.26,1,1
2016,45,059,2,19.84,26.7,1,1
2016,45,059,3,23,9,1,1
2016,45,061,1,0,0,1,1
2016,45,061,2,0,0,1,1
2016,45,061,3,0.2,15.25,1,1
2016,45,063,1,32.49,27.78,1,1
2016,45,063,2,40.5,26.33,1,1
2016,45,063,3,32.07,23.51,1,1
2016,45,065,2,7,30,1,1
2016,45,065,3,8.19,10.22,1,1
2016,45,067,3,0,2.02,1,1
2016,45,069,2,1,6.17,1,1
2016,45,069,3,1,0,1,1
2016,45,071,1,5.13,8.47,1,1
2016,45,071,2,4,17,1,1
2016,45,071,3,9.36,3.23,1,1
2016,45,073,1,9.54,19.83,1,1
2016,45,073,2,20,24,1,1
2016,45,075,1,1.51,16.59,1,1
2016,45,075,2,1,6.68,1,1
2016,45,075,3,2.9,5.15,1,1
2016,45,077,1,22.81,34.83,1,1
2016,45,077,2,25,0,1,1
2016,45,079,1,49.63,43.47,1,1
2016,45,079,2,49.02,35.77,1,1
2016,45,079,3,45.62,35.04,1,1
2016,45,079,NA,NaN,NaN,1,1
2016,45,081,1,18,21,1,1
2016,45,081,2,25.02,30.9,1,1
2016,45,081,3,23.48,22.83,1,1
2016,45,083,1,14.68,21.06,1,1
2016,45,083,2,28.96,44.67,1,1
2016,45,083,3,28.46,37.95,1,1
2016,45,085,1,7.34,25.71,1,1
2016,45,085,2,15.24,29.85,1,1
2016,45,085,3,11.39,18.41,1,1
2016,45,087,1,14,20,1,1
2016,45,087,2,15.68,12.14,1,1
2016,45,087,3,10,15,1,1
2016,45,089,2,0,5.28,1,1
2016,45,089,3,0,7.28,1,1
2016,45,089,NA,NaN,NaN,1,1
2016,45,091,1,33.99,37.43,1,1
2016,45,091,2,50.43,45.5,1,1
2016,45,091,3,46.42,37.21,1,1
2016,45,091,NA,NaN,NaN,1,1
2016,46,003,1,20,26,1,1
2016,46,005,1,27.01,9.4,1,1
2016,46,005,2,21,0,1,1
2016,46,007,0,13.51,13.75,1,1
2016,46,009,1,15,4.91,1,1
2016,46,011,1,37.17,30.37,1,1
2016,46,013,1,44.29,46.72,1,1
2016,46,015,1,20.15,19.06,1,1
2016,46,017,0,0,0,1,1
2016,46,019,1,10.15,7.08,1,1
2016,46,021,1,11,34,1,1
2016,46,023,0,7,11,1,1
2016,46,023,1,4,0,1,1
2016,46,023,2,8,0,1,1
2016,46,025,1,15,10,1,1
2016,46,027,1,10.62,10.54,1,1
2016,46,029,1,36.76,16.39,1,1
2016,46,031,0,0.36,0,1,1
2016,46,033,1,22,26.65,1,1
2016,46,035,1,28.42,6.33,1,1
2016,46,037,1,6.42,4.08,1,1
2016,46,037,2,4,10,1,1
2016,46,039,1,27.54,24.15,1,1
2016,46,041,0,5,20.67,1,1
2016,46,043,1,17,12,1,1
2016,46,045,1,24.6,28.77,1,1
2016,46,047,1,14.1,19.78,1,1
2016,46,049,1,8,11,1,1
2016,46,051,1,26.84,20.4,1,1
2016,46,053,1,4,0,1,1
2016,46,055,1,5,0,1,1
2016,46,057,1,36.45,23.1,1,1
2016,46,059,1,21.91,14.25,1,1
2016,46,061,1,10,25,1,1
2016,46,063,1,25,28,1,1
2016,46,065,1,53.35,34.48,1,1
2016,46,067,1,11.01,9.46,1,1
2016,46,069,1,29,16,1,1
