year,state,county,subgroup_type,subgroup,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2022,54,023,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,023,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,023,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,023,race-ethncity,"White, Hon-Hispanic",154.2,123,191,1
2022,54,025,all,All,149.9,131.4,168.3,1
2022,54,025,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,025,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,025,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,025,race-ethncity,"White, Hon-Hispanic",156.2,136.6,175.8,1
2022,54,027,all,All,157.1,134.3,179.9,1
2022,54,027,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,027,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,027,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,027,race-ethncity,"White, Hon-Hispanic",160.2,136.6,183.7,1
2022,54,029,all,All,126.3,107.9,144.7,1
2022,54,029,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,029,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,029,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,029,race-ethncity,"White, Hon-Hispanic",128.5,109.3,147.7,1
2022,54,031,all,All,125.1,100.2,154.3,1
2022,54,031,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,031,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,031,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,031,race-ethncity,"White, Hon-Hispanic",128.1,101.6,159.5,1
2022,54,033,all,All,129,116.8,141.2,1
2022,54,033,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,033,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,033,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,033,race-ethncity,"White, Hon-Hispanic",131.4,118.7,144.1,1
2022,54,035,all,All,116.2,98.4,133.9,1
2022,54,035,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,035,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,035,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,035,race-ethncity,"White, Hon-Hispanic",119.5,101.1,137.8,1
2022,54,037,all,All,112.2,100,124.4,1
2022,54,037,race-ethncity,"Black, Non-Hispanic",157.9,104.9,228.1,1
2022,54,037,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,037,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,037,race-ethncity,"White, Hon-Hispanic",120.1,106.2,134,1
2022,54,039,all,All,184.3,175.4,193.2,1
2022,54,039,race-ethncity,"Black, Non-Hispanic",231.2,194.7,267.7,1
2022,54,039,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,039,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,039,race-ethncity,"White, Hon-Hispanic",188.3,178.6,197.9,1
2022,54,041,all,All,142.5,116.6,168.4,1
2022,54,041,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,041,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,041,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,041,race-ethncity,"White, Hon-Hispanic",144.4,117.8,171,1
2022,54,043,all,All,190,163.1,216.8,1
2022,54,043,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,043,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,043,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,043,race-ethncity,"White, Hon-Hispanic",193.1,165.6,220.5,1
2022,54,045,all,All,218.8,195.8,241.7,1
2022,54,045,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,045,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,045,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,045,race-ethncity,"White, Hon-Hispanic",222.4,198.8,246.1,1
2022,54,047,all,All,268.6,234.6,302.7,1
2022,54,047,race-ethncity,"Black, Non-Hispanic",289.8,177,447.6,2
2022,54,047,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,047,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,047,race-ethncity,"White, Hon-Hispanic",280.6,243.2,317.9,1
2022,54,049,all,All,120.7,107.8,133.5,1
2022,54,049,race-ethncity,"Black, Non-Hispanic",308.5,205,445.9,1
2022,54,049,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,049,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,049,race-ethncity,"White, Hon-Hispanic",118.2,105,131.4,1
2022,54,051,all,All,105.8,89.4,122.1,1
2022,54,051,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,051,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,051,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,051,race-ethncity,"White, Hon-Hispanic",107.1,90.3,123.9,1
2022,54,053,all,All,158.8,137.1,180.5,1
2022,54,053,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,053,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,053,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,053,race-ethncity,"White, Hon-Hispanic",159.9,137.7,182.1,1
2022,54,055,all,All,175.9,160.7,191,1
2022,54,055,race-ethncity,"Black, Non-Hispanic",198.1,138,275.6,1
2022,54,055,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,055,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,055,race-ethncity,"White, Hon-Hispanic",180.2,164,196.4,1
2022,54,057,all,All,111,93.2,128.8,1
2022,54,057,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,057,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,057,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,057,race-ethncity,"White, Hon-Hispanic",109.1,90.9,127.4,1
2022,54,059,all,All,169.3,145.6,193.1,1
2022,54,059,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,059,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,059,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,059,race-ethncity,"White, Hon-Hispanic",175.1,150.4,199.7,1
2022,54,061,all,All,72.5,65.3,79.8,1
2022,54,061,race-ethncity,"Black, Non-Hispanic",155.3,105.5,220.4,1
2022,54,061,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,061,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,061,race-ethncity,"White, Hon-Hispanic",74.1,66.3,81.9,1
2022,54,063,all,All,155.3,124.8,185.7,1
2022,54,063,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,063,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,063,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,063,race-ethncity,"White, Hon-Hispanic",160.8,130.7,195.8,1
2022,54,065,all,All,140.6,115.9,165.3,1
2022,54,065,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,065,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,065,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,065,race-ethncity,"White, Hon-Hispanic",143.7,118,169.4,1
2022,54,067,all,All,157,134.8,179.2,1
2022,54,067,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,067,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,067,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,067,race-ethncity,"White, Hon-Hispanic",159.1,136.3,181.8,1
2022,54,069,all,All,128.6,113.2,144.1,1
2022,54,069,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,069,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,069,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,069,race-ethncity,"White, Hon-Hispanic",127.4,111.4,143.5,1
2022,54,071,all,All,166.4,125.4,216.6,1
2022,54,071,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,071,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,071,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,071,race-ethncity,"White, Hon-Hispanic",169.4,126.9,221.6,1
2022,54,073,all,All,85.1,58.2,120.2,1
2022,54,073,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,073,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,073,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,073,race-ethncity,"White, Hon-Hispanic",89.2,61,125.9,1
2022,54,075,all,All,143.2,108.7,185.1,1
2022,54,075,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,075,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,075,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,075,race-ethncity,"White, Hon-Hispanic",151,114.6,195.2,1
2022,54,077,all,All,102.3,87,117.5,1
2022,54,077,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,077,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,077,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,077,race-ethncity,"White, Hon-Hispanic",101.9,86.3,117.4,1
2022,54,079,all,All,118,105.4,130.7,1
2022,54,079,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,079,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,079,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,079,race-ethncity,"White, Hon-Hispanic",121.6,108.4,134.7,1
2022,54,081,all,All,204.8,190.2,219.4,1
2022,54,081,race-ethncity,"Black, Non-Hispanic",184.2,138,240.9,1
2022,54,081,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,081,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,081,race-ethncity,"White, Hon-Hispanic",213.8,197.8,229.8,1
2022,54,083,all,All,111.1,93.7,128.5,1
2022,54,083,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,083,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,083,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,083,race-ethncity,"White, Hon-Hispanic",115.1,97,133.2,1
2022,54,085,all,All,125.7,95.2,162.8,1
2022,54,085,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,085,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,085,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,085,race-ethncity,"White, Hon-Hispanic",129.5,98.1,167.8,1
2022,54,087,all,All,139.5,113,170.3,1
2022,54,087,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,087,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,087,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,087,race-ethncity,"White, Hon-Hispanic",143,115.7,174.8,1
2022,54,089,all,All,172.5,139.7,205.3,1
2022,54,089,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,089,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,089,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,089,race-ethncity,"White, Hon-Hispanic",179.4,144.4,214.4,1
2022,54,091,all,All,97.5,77.4,121.2,1
2022,54,091,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,091,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,091,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,091,race-ethncity,"White, Hon-Hispanic",100.4,79.6,125,1
2022,54,093,all,All,106.4,74.5,147.2,1
2022,54,093,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,093,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,093,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,093,race-ethncity,"White, Hon-Hispanic",106.4,74.1,148,1
2022,54,095,all,All,111.4,81.8,148.1,1
2022,54,095,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,095,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,095,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,095,race-ethncity,"White, Hon-Hispanic",112.5,82.3,150,1
2022,54,097,all,All,95.6,78.1,113,1
2022,54,097,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,097,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,097,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,097,race-ethncity,"White, Hon-Hispanic",95.6,77.7,113.5,1
2022,54,099,all,All,180.1,161.3,198.9,1
2022,54,099,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,099,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,099,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,099,race-ethncity,"White, Hon-Hispanic",181.1,161.9,200.2,1
2022,54,101,all,All,134.6,101.4,175.2,1
2022,54,101,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,101,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,101,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,101,race-ethncity,"White, Hon-Hispanic",136.1,102.2,177.6,1
2022,54,103,all,All,149.8,121.8,177.8,1
2022,54,103,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,103,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,103,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,103,race-ethncity,"White, Hon-Hispanic",154.7,125.8,183.6,1
2022,54,105,all,All,105.4,70.6,151.4,1
2022,54,105,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,105,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,105,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,105,race-ethncity,"White, Hon-Hispanic",109,73,156.5,1
2022,54,107,all,All,114,103.7,124.2,1
2022,54,107,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,107,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,107,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,107,race-ethncity,"White, Hon-Hispanic",114,103.5,124.5,1
2022,54,109,all,All,173,147.6,198.4,1
2022,54,109,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,54,109,race-ethncity,Hispanic,NA,NA,NA,NA
2022,54,109,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,54,109,race-ethncity,"White, Hon-Hispanic",175.6,149.6,201.6,1
2022,55,001,all,All,135.7,113.2,158.2,1
2022,55,001,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,001,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,001,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,001,race-ethncity,"White, Hon-Hispanic",145.7,121.1,170.2,1
2022,55,003,all,All,143.5,117.1,170,1
2022,55,003,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,003,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,003,race-ethncity,Other Races and Ethnicities,231.1,151,338.6,1
2022,55,003,race-ethncity,"White, Hon-Hispanic",133.3,106.6,164.6,1
2022,55,005,all,All,100.4,87.4,113.4,1
2022,55,005,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,005,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,005,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,005,race-ethncity,"White, Hon-Hispanic",106.1,92.2,120,1
2022,55,007,all,All,95.8,75.4,120.1,1
2022,55,007,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,007,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,007,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,007,race-ethncity,"White, Hon-Hispanic",90.9,69.4,117,1
2022,55,009,all,All,82.6,77.8,87.5,1
2022,55,009,race-ethncity,"Black, Non-Hispanic",101.4,71.7,139.1,1
2022,55,009,race-ethncity,Hispanic,45.8,34.7,59.3,1
2022,55,009,race-ethncity,Other Races and Ethnicities,75.1,59.7,93.4,1
2022,55,009,race-ethncity,"White, Hon-Hispanic",87.1,81.5,92.7,1
2022,55,011,all,All,63.8,45.9,86.2,1
2022,55,011,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,011,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,011,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,011,race-ethncity,"White, Hon-Hispanic",67,48.3,90.5,1
2022,55,013,all,All,87.3,68.1,110.4,1
2022,55,013,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,013,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,013,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,013,race-ethncity,"White, Hon-Hispanic",83,63.3,106.8,1
2022,55,015,all,All,55.5,46.4,64.7,1
2022,55,015,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,015,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,015,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,015,race-ethncity,"White, Hon-Hispanic",56.8,47,66.5,1
2022,55,017,all,All,74.9,65.5,84.3,1
2022,55,017,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,017,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,017,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,017,race-ethncity,"White, Hon-Hispanic",77.5,67.6,87.3,1
2022,55,019,all,All,83.5,69.9,97.1,1
2022,55,019,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,019,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,019,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,019,race-ethncity,"White, Hon-Hispanic",88.1,73.6,102.7,1
2022,55,021,all,All,108.2,96.2,120.2,1
2022,55,021,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,021,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,021,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,021,race-ethncity,"White, Hon-Hispanic",112.5,99.8,125.3,1
2022,55,023,all,All,80.7,62.3,102.9,1
2022,55,023,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,023,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,023,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,023,race-ethncity,"White, Hon-Hispanic",84.6,65.2,108,1
2022,55,025,all,All,85.9,82.5,89.4,1
2022,55,025,race-ethncity,"Black, Non-Hispanic",153.1,133.2,173.1,1
2022,55,025,race-ethncity,Hispanic,52,42.1,63.4,1
2022,55,025,race-ethncity,Other Races and Ethnicities,26.6,20.7,33.7,1
2022,55,025,race-ethncity,"White, Hon-Hispanic",91.2,87.2,95.2,1
2022,55,027,all,All,109.8,100.1,119.6,1
2022,55,027,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,027,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,027,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,027,race-ethncity,"White, Hon-Hispanic",117.6,106.8,128.3,1
2022,55,029,all,All,113.1,95.8,130.5,1
2022,55,029,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,029,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,029,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,029,race-ethncity,"White, Hon-Hispanic",118.4,100,136.8,1
2022,55,031,all,All,94.8,81.9,107.7,1
2022,55,031,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,031,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,031,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,031,race-ethncity,"White, Hon-Hispanic",93.4,80,106.8,1
2022,55,033,all,All,84.1,72.2,96,1
2022,55,033,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,033,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,033,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,033,race-ethncity,"White, Hon-Hispanic",86.4,73.8,98.9,1
2022,55,035,all,All,76.7,69.3,84.2,1
2022,55,035,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,035,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,035,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,035,race-ethncity,"White, Hon-Hispanic",79.6,71.5,87.6,1
2022,55,037,all,All,130.7,87.5,187.7,1
2022,55,037,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,037,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,037,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,037,race-ethncity,"White, Hon-Hispanic",137.2,91.9,197,1
2022,55,039,all,All,102.8,94.1,111.5,1
2022,55,039,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,039,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,039,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,039,race-ethncity,"White, Hon-Hispanic",109.9,100.3,119.5,1
2022,55,041,all,All,138.2,106.2,176.8,1
2022,55,041,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,041,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,041,race-ethncity,Other Races and Ethnicities,292.2,185.2,438.5,2
2022,55,041,race-ethncity,"White, Hon-Hispanic",111.1,79.4,151.3,1
2022,55,043,all,All,68.8,58.6,78.9,1
2022,55,043,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,043,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,043,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,043,race-ethncity,"White, Hon-Hispanic",70.2,59.7,80.7,1
2022,55,045,all,All,90.1,76.4,103.8,1
2022,55,045,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,045,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,045,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,045,race-ethncity,"White, Hon-Hispanic",93,78.7,107.4,1
2022,55,047,all,All,92.4,74.1,113.9,1
2022,55,047,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,047,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,047,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,047,race-ethncity,"White, Hon-Hispanic",98.7,79,121.9,1
2022,55,049,all,All,71.6,57.2,88.5,1
2022,55,049,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,049,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,049,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,049,race-ethncity,"White, Hon-Hispanic",72,57.2,89.5,1
2022,55,051,all,All,101.8,68.7,145.4,1
2022,55,051,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,051,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,051,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,051,race-ethncity,"White, Hon-Hispanic",96.6,63.7,140.5,1
2022,55,053,all,All,110.9,90.6,131.2,1
2022,55,053,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,053,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,053,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,053,race-ethncity,"White, Hon-Hispanic",110,89.3,134.1,1
2022,55,055,all,All,90.4,81.4,99.5,1
2022,55,055,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,055,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,055,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,055,race-ethncity,"White, Hon-Hispanic",95.5,85.7,105.4,1
2022,55,057,all,All,101.6,84.5,118.7,1
2022,55,057,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,057,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,057,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,057,race-ethncity,"White, Hon-Hispanic",103.9,85.8,122,1
2022,55,059,all,All,102.7,95.9,109.5,1
2022,55,059,race-ethncity,"Black, Non-Hispanic",99.2,75.3,128.3,1
2022,55,059,race-ethncity,Hispanic,49.2,37.4,63.6,1
2022,55,059,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,059,race-ethncity,"White, Hon-Hispanic",117,108.6,125.5,1
2022,55,061,all,All,85,68.1,104.8,1
2022,55,061,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,061,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,061,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,061,race-ethncity,"White, Hon-Hispanic",85.3,67.8,105.8,1
2022,55,063,all,All,81.1,73.9,88.3,1
2022,55,063,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,063,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,063,race-ethncity,Other Races and Ethnicities,52.3,32.8,79.1,2
2022,55,063,race-ethncity,"White, Hon-Hispanic",82.5,74.8,90.2,1
2022,55,065,all,All,75.3,57.9,96.4,1
2022,55,065,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,065,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,065,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,065,race-ethncity,"White, Hon-Hispanic",80.5,61.9,103,1
2022,55,067,all,All,99.3,80.5,121.3,1
2022,55,067,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,067,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,067,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,067,race-ethncity,"White, Hon-Hispanic",103.2,83.3,126.5,1
2022,55,069,all,All,90.2,74.4,105.9,1
2022,55,069,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,069,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,069,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,069,race-ethncity,"White, Hon-Hispanic",91.4,75.1,107.7,1
2022,55,071,all,All,99.9,90.1,109.7,1
2022,55,071,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2022,55,071,race-ethncity,Hispanic,NA,NA,NA,NA
2022,55,071,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2022,55,071,race-ethncity,"White, Hon-Hispanic",104.4,93.8,115,1
2022,55,073,all,All,70.2,63.9,76.5,1
