year,state,county,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2021,20,037,74.5,61,88.1,1
2021,20,039,NA,NA,NA,NA
2021,20,041,93.4,72.6,118.2,1
2021,20,043,NA,NA,NA,NA
2021,20,045,56.4,49.7,63.1,1
2021,20,047,NA,NA,NA,NA
2021,20,049,NA,NA,NA,NA
2021,20,051,72.3,57.6,89.7,1
2021,20,053,NA,NA,NA,NA
2021,20,055,87.7,72.6,102.8,1
2021,20,057,65.3,52.4,80.5,1
2021,20,059,78.7,62.5,97.9,1
2021,20,061,77.8,62.8,92.8,1
2021,20,063,NA,NA,NA,NA
2021,20,065,NA,NA,NA,NA
2021,20,067,NA,NA,NA,NA
2021,20,069,NA,NA,NA,NA
2021,20,071,NA,NA,NA,NA
2021,20,073,104.8,67.9,154.8,2
2021,20,075,NA,NA,NA,NA
2021,20,077,120.3,78.6,176.3,1
2021,20,079,83.4,68.1,98.7,1
2021,20,081,NA,NA,NA,NA
2021,20,083,NA,NA,NA,NA
2021,20,085,100.2,75.1,131.1,1
2021,20,087,102,80.5,127.5,1
2021,20,089,NA,NA,NA,NA
2021,20,091,55.6,52.6,58.5,1
2021,20,093,NA,NA,NA,NA
2021,20,095,114.5,78.8,160.8,1
2021,20,097,NA,NA,NA,NA
2021,20,099,86,66.8,109,1
2021,20,101,NA,NA,NA,NA
2021,20,103,80.6,70.9,90.3,1
2021,20,105,NA,NA,NA,NA
2021,20,107,123.5,91.1,163.8,1
2021,20,109,NA,NA,NA,NA
2021,20,111,73.7,59.8,89.9,1
2021,20,113,99.4,81.2,117.6,1
2021,20,115,112.3,84.1,146.9,1
2021,20,117,105,75.3,142.4,1
2021,20,119,178.7,119.7,256.6,1
2021,20,121,77.5,62.7,92.2,1
2021,20,123,96.8,61.4,145.3,2
2021,20,125,106.6,88.6,124.6,1
2021,20,127,99.7,62.5,151,2
2021,20,129,NA,NA,NA,NA
2021,20,131,85.9,59.9,119.5,1
2021,20,133,73.8,54.2,98.2,1
2021,20,135,190.4,117.9,291,2
2021,20,137,97.9,60.6,149.6,2
2021,20,139,80.4,59.9,105.7,1
2021,20,141,NA,NA,NA,NA
2021,20,143,NA,NA,NA,NA
2021,20,145,125.2,85.6,176.7,1
2021,20,147,NA,NA,NA,NA
2021,20,149,60.5,46.2,77.9,1
2021,20,151,86.8,59.4,122.6,1
2021,20,153,NA,NA,NA,NA
2021,20,155,108.3,95.3,121.2,1
2021,20,157,NA,NA,NA,NA
2021,20,159,105.8,75.6,144,1
2021,20,161,44,36.4,51.6,1
2021,20,163,122.5,78.5,182.3,2
2021,20,165,NA,NA,NA,NA
2021,20,167,99,65.2,144.1,1
2021,20,169,85,72.7,97.3,1
2021,20,171,NA,NA,NA,NA
2021,20,173,97,92.8,101.3,1
2021,20,175,57,42.2,75.3,1
2021,20,177,103.2,95.7,110.6,1
2021,20,179,NA,NA,NA,NA
2021,20,181,85.1,52,131.5,2
2021,20,183,NA,NA,NA,NA
2021,20,185,146.2,93.7,217.6,2
2021,20,187,NA,NA,NA,NA
2021,20,189,NA,NA,NA,NA
2021,20,191,85.9,67.9,107.2,1
2021,20,193,83.7,54.7,122.6,1
2021,20,195,NA,NA,NA,NA
2021,20,197,75.8,46.9,115.9,2
2021,20,199,NA,NA,NA,NA
2021,20,201,NA,NA,NA,NA
2021,20,203,NA,NA,NA,NA
2021,20,205,143.8,106.4,190.1,1
2021,20,207,NA,NA,NA,NA
2021,20,209,101,93.4,108.7,1
2021,21,001,96.2,75.6,120.8,1
2021,21,003,123,99.4,146.7,1
2021,21,005,98.6,79.4,121.1,1
2021,21,007,105.3,72.5,147.9,1
2021,21,009,95.9,81.5,110.3,1
2021,21,011,133.6,103.6,169.7,1
2021,21,013,141.3,118.2,164.3,1
2021,21,015,73.8,66.5,81.1,1
2021,21,017,121.1,98.2,147.7,1
2021,21,019,141.2,124.2,158.2,1
2021,21,021,97.3,79.7,114.9,1
2021,21,023,156.3,116.7,205,1
2021,21,025,163.2,130.2,202.1,1
2021,21,027,110.9,89.3,136.2,1
2021,21,029,100.7,89.8,111.5,1
2021,21,031,114.5,87,148,1
2021,21,033,96.5,71.4,127.6,1
2021,21,035,86.5,71.8,101.1,1
2021,21,037,89.4,79.8,98.9,1
2021,21,039,126.2,80.9,187.8,2
2021,21,041,128,96.4,166.6,1
2021,21,043,127.4,106,148.8,1
2021,21,045,96.9,74.3,124.2,1
2021,21,047,106,94,117.9,1
2021,21,049,139.9,120.7,159.1,1
2021,21,051,126.5,101.8,151.2,1
2021,21,053,108,78.2,145.5,1
2021,21,055,112.6,80.5,153.4,1
2021,21,057,105.2,69.3,153,1
2021,21,059,76.3,67.8,84.8,1
2021,21,061,79.7,56.7,108.9,1
2021,21,063,117.5,81.9,163.5,1
2021,21,065,175.2,142.4,213.3,1
2021,21,067,92.6,87.4,97.9,1
2021,21,069,76.5,55.8,102.3,1
2021,21,071,129.9,111.1,148.6,1
2021,21,073,110.5,96.1,124.9,1
2021,21,075,122.2,82.4,174.4,1
2021,21,077,147.5,110.2,193.4,1
2021,21,079,118.1,94,146.3,1
2021,21,081,124,102.2,145.7,1
2021,21,083,104,87.6,120.5,1
2021,21,085,122,100.9,143,1
2021,21,087,90.3,64.5,123,1
2021,21,089,142,122.3,161.6,1
2021,21,091,82.2,55,118,1
2021,21,093,97.7,88.5,106.9,1
2021,21,095,136.3,113.9,158.8,1
2021,21,097,123.1,99.4,150.8,1
2021,21,099,79.8,61.1,102.5,1
2021,21,101,75.6,62.9,88.3,1
2021,21,103,125.1,99.2,155.7,1
2021,21,105,119.4,73.9,182.5,2
2021,21,107,90.8,76.8,104.7,1
2021,21,109,124.3,96.1,158.1,1
2021,21,111,126.9,122.9,130.8,1
2021,21,113,99.2,85.9,112.5,1
2021,21,115,112.2,90.2,134.2,1
2021,21,117,101.7,94.1,109.4,1
2021,21,119,174.4,140.5,208.2,1
2021,21,121,99.7,82.1,117.3,1
2021,21,123,96.3,72.7,125,1
2021,21,125,95.4,83.2,107.6,1
2021,21,127,137.3,109.9,169.6,1
2021,21,129,195.5,148.1,253.3,1
2021,21,131,175.3,136.6,221.5,1
2021,21,133,133.8,109.4,158.3,1
2021,21,135,121.3,93.4,154.8,1
2021,21,137,135.9,112.8,158.9,1
2021,21,139,98.8,69.2,136.8,1
2021,21,141,86,69.5,105.3,1
2021,21,143,147.8,109.3,195.4,1
2021,21,145,92.5,80.9,104.1,1
2021,21,147,86,65.5,110.9,1
2021,21,149,81.9,55.3,116.9,1
2021,21,151,113.8,103,124.6,1
2021,21,153,152,119.1,191.1,1
2021,21,155,131.2,105.8,156.7,1
2021,21,157,87.9,71.4,104.3,1
2021,21,159,109.6,81.1,145,1
2021,21,161,88,67.1,113.3,1
2021,21,163,103.4,84.9,121.9,1
2021,21,165,152.1,108.2,208,1
2021,21,167,96.1,76.8,118.8,1
2021,21,169,101.2,72.6,137.3,1
2021,21,171,99.7,72.1,134.2,1
2021,21,173,118.8,98.7,139,1
2021,21,175,108.2,82.1,139.8,1
2021,21,177,114.2,95.3,133.2,1
2021,21,179,99.7,85.3,114,1
2021,21,181,119.1,83,165.7,1
2021,21,183,81.5,64.4,101.8,1
2021,21,185,60.2,51,69.5,1
2021,21,187,152,117.8,193,1
2021,21,189,209.7,146.8,290.3,1
2021,21,191,137.2,108.8,170.7,1
2021,21,193,173.9,148.7,199.1,1
2021,21,195,135.7,120.6,150.7,1
2021,21,197,151.5,119.4,189.7,1
2021,21,199,107.8,95.2,120.5,1
2021,21,201,NA,NA,NA,NA
2021,21,203,105.6,82.3,133.4,1
2021,21,205,104.5,84.3,124.7,1
2021,21,207,100.1,78.4,126.1,1
2021,21,209,88.4,76.2,100.5,1
2021,21,211,89.5,76.2,102.7,1
2021,21,213,83.5,64.2,106.8,1
2021,21,215,76,57.8,98,1
2021,21,217,103.6,84,123.3,1
2021,21,219,127.7,98.1,163.4,1
2021,21,221,111.6,86.1,142.2,1
2021,21,223,147.1,109.2,193.9,1
2021,21,225,112.5,86.7,143.7,1
2021,21,227,71.7,64.5,78.8,1
2021,21,229,95,69.6,126.8,1
2021,21,231,99.3,78.8,123.6,1
2021,21,233,110.1,83.4,142.6,1
2021,21,235,122.7,104.7,140.7,1
2021,21,237,182.5,135.9,239.9,1
2021,21,239,105.5,86,125,1
2021,22,001,106.4,93.4,119.3,1
2021,22,003,111.7,90.9,132.5,1
2021,22,005,87.9,79.8,96.1,1
2021,22,007,97.1,77.5,120.2,1
2021,22,009,119.5,102.6,136.5,1
2021,22,011,73,59.3,86.8,1
2021,22,013,95.6,70.9,126,1
2021,22,015,65.4,58.4,72.4,1
2021,22,017,96.7,90.4,102.9,1
2021,22,019,96.4,89.7,103.2,1
2021,22,021,99.3,70.6,135.7,1
2021,22,023,NA,NA,NA,NA
2021,22,025,83.5,56.7,118.5,1
2021,22,027,117.7,92.1,148.3,1
2021,22,029,113,90.4,139.5,1
2021,22,031,85.9,69.4,105.1,1
2021,22,033,124.8,119.6,130,1
2021,22,035,79.4,49.8,120.2,2
2021,22,037,129.1,105,157.2,1
2021,22,039,117.9,99.4,136.4,1
2021,22,041,96.8,76.4,121,1
2021,22,043,100.7,81,123.8,1
2021,22,045,107.3,95.1,119.4,1
2021,22,047,102.3,84.7,119.8,1
2021,22,049,91.8,69.5,118.9,1
2021,22,051,115.8,110.7,120.8,1
2021,22,053,110.7,92.3,129,1
2021,22,055,85.1,79.3,90.9,1
2021,22,057,92.4,82.8,101.9,1
2021,22,059,90.5,68,118.1,1
2021,22,061,60.4,49.3,71.5,1
2021,22,063,118.1,109.2,127,1
2021,22,065,89.3,63.2,122.6,1
2021,22,067,146.7,122.9,170.5,1
2021,22,069,110.9,94.1,127.7,1
2021,22,071,148.6,142.5,154.6,1
2021,22,073,109.1,100.8,117.3,1
2021,22,075,90.3,72,111.8,1
2021,22,077,120.4,97.1,143.6,1
2021,22,079,125.2,115.6,134.9,1
2021,22,081,106.8,74.4,148.5,1
2021,22,083,93.6,73.6,117.3,1
2021,22,085,93.8,75.2,115.5,1
2021,22,087,135,118.3,151.7,1
2021,22,089,78.6,66.6,90.5,1
2021,22,091,157.1,121.2,200.2,1
2021,22,093,101.7,81.1,125.9,1
2021,22,095,100.2,85.2,115.2,1
2021,22,097,117.2,105.5,128.9,1
2021,22,099,90.8,77.9,103.6,1
2021,22,101,100.7,86.6,114.7,1
2021,22,103,112.8,106.4,119.2,1
2021,22,105,116.6,107.5,125.7,1
2021,22,107,NA,NA,NA,NA
2021,22,109,100.9,91.5,110.3,1
2021,22,111,93.5,74.4,116.1,1
2021,22,113,78,66.7,89.3,1
2021,22,115,74.9,62.7,87.2,1
2021,22,117,170.9,152,189.9,1
2021,22,119,96.5,80.9,112.2,1
2021,22,121,119.1,98.5,139.7,1
2021,22,123,111.8,82.1,148.6,1
2021,22,125,117.8,92.3,148.1,1
2021,22,127,95.7,71.7,125.2,1
2021,23,001,110.9,101,120.8,1
2021,23,003,97.5,85.6,109.3,1
2021,23,005,89.3,83.9,94.6,1
2021,23,007,114.4,95.2,133.5,1
2021,23,009,107.7,94,121.3,1
2021,23,011,103.7,94.7,112.7,1
2021,23,013,122.7,105.6,139.8,1
2021,23,015,111,93.6,128.5,1
2021,23,017,112.3,98.7,126,1
2021,23,019,116,107.5,124.6,1
2021,23,021,134.3,108.2,164.9,1
2021,23,023,74.7,60.6,88.8,1
2021,23,025,129.5,113.8,145.2,1
2021,23,027,101.7,86.1,117.4,1
2021,23,029,156.2,134.4,178.1,1
2021,23,031,103,96.2,109.9,1
2021,24,001,110.7,98.3,123,1
2021,24,003,89.3,85.5,93.1,1
2021,24,005,114.4,110.8,118.1,1
2021,24,009,82.4,73.1,91.6,1
2021,24,011,108.5,90.9,126.2,1
2021,24,013,89,81.9,96.1,1
2021,24,015,136.6,125.3,147.8,1
2021,24,017,76,69.3,82.7,1
2021,24,019,100.6,83.2,117.9,1
2021,24,021,66.8,61.9,71.7,1
2021,24,023,83,67.2,101.3,1
2021,24,025,87.1,81.4,92.8,1
2021,24,027,47.2,43.5,50.9,1
2021,24,029,90.6,70.6,114.5,1
2021,24,031,46.3,44.3,48.4,1
2021,24,033,65.8,63.2,68.4,1
2021,24,035,80.9,68.6,93.3,1
2021,24,037,78.6,70.5,86.8,1
2021,24,039,88.8,71.4,109.2,1
2021,24,041,99.5,83.5,115.5,1
2021,24,043,137.8,128.5,147.1,1
2021,24,045,86.3,77.4,95.3,1
2021,24,047,91.1,78.2,104,1
2021,24,510,224.1,218,230.1,1
2021,25,001,101.3,94.6,107.9,1
2021,25,003,114.4,105,123.7,1
2021,25,005,92.8,88.9,96.8,1
2021,25,007,69.6,51.8,91.6,1
2021,25,009,76.6,73.6,79.7,1
2021,25,011,85.7,74.9,96.5,1
2021,25,013,98.5,94,103,1
2021,25,015,64.2,58,70.4,1
2021,25,017,56.3,54.5,58.2,1
2021,25,019,57.6,38.3,83.3,1
2021,25,021,62.5,59.6,65.4,1
2021,25,023,78.1,74.4,81.9,1
2021,25,025,65.4,62.6,68.2,1
2021,25,027,77.8,74.9,80.8,1
2021,26,001,98.8,70.9,134,1
2021,26,003,63.8,40.5,95.8,2
2021,26,005,78.7,70.7,86.7,1
2021,26,007,77.3,62,95.2,1
2021,26,009,76.6,60,96.5,1
2021,26,011,93.6,70.7,121.5,1
2021,26,013,112.4,79.2,155,1
2021,26,015,80.3,69.2,91.5,1
2021,26,017,87,78,96.1,1
2021,26,019,99.2,77.5,125.1,1
2021,26,021,75.6,68.7,82.5,1
2021,26,023,84.9,71.2,98.5,1
2021,26,025,108.2,99.4,117,1
2021,26,027,82.8,70.4,95.2,1
2021,26,029,90.8,73.5,111,1
2021,26,031,96.3,78.1,117.3,1
2021,26,033,80.1,65.7,94.4,1
2021,26,035,110.1,91.6,128.6,1
2021,26,037,56.9,48.6,65.2,1
2021,26,039,101.6,76.8,131.9,1
2021,26,041,73.6,59.6,87.6,1
2021,26,043,99.5,80.1,118.9,1
2021,26,045,81.7,73.3,90.2,1
2021,26,047,72.2,58.6,88.1,1
2021,26,049,113.7,108.5,118.9,1
2021,26,051,108.2,88,128.4,1
2021,26,053,99.5,75.4,128.9,1
2021,26,055,68.8,60.4,77.2,1
2021,26,057,75.4,62.1,88.7,1
2021,26,059,84.4,71,97.7,1
2021,26,061,73.4,59.5,87.4,1
2021,26,063,84.6,68.5,100.8,1
2021,26,065,92.7,87.1,98.2,1
2021,26,067,69.8,59.7,80,1
2021,26,069,118.2,96.9,139.4,1
2021,26,071,118.1,88.5,154.5,1
2021,26,073,57.1,48.2,66.1,1
2021,26,075,76.9,70.1,83.8,1
2021,26,077,81.8,76.4,87.3,1
2021,26,079,96,74.7,121.5,1
2021,26,081,66.6,63.5,69.8,1
2021,26,083,NA,NA,NA,NA
2021,26,085,98.7,72.5,131.2,1
2021,26,087,72.5,63.6,81.4,1
2021,26,089,80.8,63.1,101.9,1
2021,26,091,78.3,69.5,87,1
2021,26,093,70.7,64.8,76.7,1
2021,26,095,116.9,77.7,169,1
2021,26,097,99.2,71.8,133.7,1
2021,26,099,89.7,86.6,92.8,1
2021,26,101,108.9,88.4,129.4,1
2021,26,103,78.8,68.1,89.5,1
2021,26,105,103.6,85.1,122.1,1
2021,26,107,66.7,54.4,78.9,1
2021,26,109,111.3,89.7,132.9,1
2021,26,111,55.2,47.2,63.2,1
2021,26,113,59.5,41.7,82.4,1
2021,26,115,80.9,73.8,88.1,1
2021,26,117,91.3,79.6,102.9,1
2021,26,119,123.6,90.5,164.8,1
2021,26,121,101.1,93.6,108.5,1
2021,26,123,102.8,88.6,116.9,1
2021,26,125,60,57.9,62.2,1
2021,26,127,90.9,73.7,110.9,1
2021,26,129,128,103.7,152.2,1
2021,26,131,117.2,77.2,170.5,1
2021,26,133,82.5,65.1,103.1,1
2021,26,135,135.6,98.9,181.4,1
2021,26,137,69.4,54,87.9,1
2021,26,139,56.2,51.9,60.5,1
2021,26,141,76.3,54.3,104.4,1
2021,26,143,100.5,81.4,122.7,1
2021,26,145,96.3,89.4,103.3,1
2021,26,147,99.6,91.8,107.3,1
2021,26,149,102.6,89.9,115.3,1
2021,26,151,73.3,60.2,86.5,1
2021,26,153,77.4,50.1,114.3,2
2021,26,155,76.9,66.4,87.3,1
2021,26,157,90.5,77.6,103.4,1
2021,26,159,97.6,86.5,108.7,1
2021,26,161,65.2,61.1,69.3,1
2021,26,163,109.4,107,111.9,1
2021,26,165,98,81.3,114.7,1
2021,27,001,122.8,97.1,153.2,1
2021,27,003,61.2,57.2,65.3,1
2021,27,005,89.6,73.8,105.3,1
2021,27,007,117.1,101.6,132.6,1
2021,27,009,72,59,85,1
2021,27,011,NA,NA,NA,NA
2021,27,013,63.1,53.7,72.5,1
2021,27,015,68.5,53.3,86.6,1
2021,27,017,88.3,72.9,103.6,1
2021,27,019,46.5,40,53,1
2021,27,021,135.2,114.3,156,1
2021,27,023,98.2,72.2,130.6,1
2021,27,025,62.6,52.3,72.9,1
2021,27,027,65.4,55.5,75.3,1
2021,27,029,99.4,69.2,138.2,1
2021,27,031,NA,NA,NA,NA
2021,27,033,88.3,63.1,120.3,1
2021,27,035,89,77.6,100.4,1
2021,27,037,61.9,58.1,65.6,1
2021,27,039,82.5,64.2,104.4,1
2021,27,041,79.4,65.3,93.5,1
2021,27,043,71,50.5,97.1,1
2021,27,045,85.2,66.6,107.3,1
2021,27,047,83.7,67.5,100,1
2021,27,049,99.4,85.2,113.7,1
2021,27,051,91,57,137.8,2
2021,27,053,81.1,78.6,83.6,1
2021,27,055,77.8,59,100.5,1
2021,27,057,77.6,60.2,98.6,1
2021,27,059,85.4,71.3,99.6,1
2021,27,061,111.3,95.9,126.7,1
2021,27,063,93.6,65.9,129.1,1
2021,27,065,96.7,74.3,123.8,1
2021,27,067,63.6,51.7,75.5,1
2021,27,069,NA,NA,NA,NA
2021,27,071,106.8,79.8,140.1,1
2021,27,073,101.9,67.2,148.3,1
2021,27,075,93.2,66.6,126.9,1
2021,27,077,NA,NA,NA,NA
2021,27,079,65.2,51.3,81.8,1
2021,27,081,98,61.4,148.4,2
2021,27,083,67.9,52.8,85.9,1
2021,27,085,70.7,57,84.5,1
2021,27,087,191.5,138,258.8,1
2021,27,089,59.4,37.2,89.9,2
2021,27,091,62.1,46,82.1,1
2021,27,093,62.3,47.3,80.6,1
2021,27,095,126.2,104.7,147.6,1
2021,27,097,89,73,105,1
2021,27,099,83.6,69.4,97.7,1
2021,27,101,79.3,51.8,116.3,1
2021,27,103,62.6,50.1,77.4,1
2021,27,105,74.8,57.7,95.3,1
2021,27,107,105.5,69.5,153.4,1
2021,27,109,65.6,59.3,71.9,1
2021,27,111,76.2,65,87.3,1
2021,27,113,96.5,72.5,125.9,1
2021,27,115,103.6,85.2,122,1
2021,27,117,60.1,37.7,91,2
2021,27,119,68.2,54.5,84.4,1
2021,27,121,84.4,59.7,115.8,1
2021,27,123,83.7,79.8,87.5,1
2021,27,125,NA,NA,NA,NA
2021,27,127,64.1,45.6,87.6,1
2021,27,129,84.2,62.3,111.4,1
2021,27,131,60.1,50.8,69.4,1
2021,27,133,79.6,53.7,113.6,1
2021,27,135,75.8,55.5,101.1,1
2021,27,137,96.3,89.5,103.1,1
2021,27,139,53.1,47.3,59,1
2021,27,141,60.1,52.4,67.8,1
2021,27,143,77.3,56.6,103.1,1
2021,27,145,68.9,62.5,75.3,1
2021,27,147,69.9,56.4,83.4,1
2021,27,149,NA,NA,NA,NA
2021,27,151,74.6,49.6,107.8,1
2021,27,153,82.6,65.7,102.6,1
2021,27,155,NA,NA,NA,NA
2021,27,157,76.4,59.1,97.2,1
2021,27,159,92,68.5,121,1
2021,27,161,65.5,48.4,86.5,1
2021,27,163,56.3,51.7,60.8,1
2021,27,165,86.8,61.4,119.1,1
2021,27,167,111.9,74.4,161.8,1
2021,27,169,66,54.8,77.3,1
2021,27,171,52.5,46.5,58.5,1
2021,27,173,62.3,39.9,92.8,2
2021,28,001,132.3,111.8,152.8,1
2021,28,003,110.9,93.8,128.1,1
2021,28,005,91,66.4,121.7,1
2021,28,007,95.5,74.3,120.8,1
2021,28,009,144.5,106.2,192.1,1
2021,28,011,109.5,90.9,128,1
2021,28,013,135.6,106.8,169.7,1
2021,28,015,119.1,87.5,158.4,1
2021,28,017,102.6,80,129.6,1
2021,28,019,134.7,97.9,180.9,1
2021,28,021,92.2,63.4,129.4,1
2021,28,023,127.7,101.1,159.1,1
2021,28,025,78.3,59.8,100.8,1
2021,28,027,121.7,98.5,144.8,1
2021,28,029,102.2,83.5,120.9,1
2021,28,031,144,116.7,171.3,1
2021,28,033,84.6,78,91.2,1
2021,28,035,93.1,82.3,104,1
2021,28,037,129.7,92.7,176.7,1
2021,28,039,113.3,92.3,134.4,1
2021,28,041,62.6,43.4,87.5,1
2021,28,043,111,89.6,136,1
2021,28,045,106.9,92.1,121.6,1
2021,28,047,92.9,86.4,99.5,1
2021,28,049,121.8,114.7,128.9,1
2021,28,051,134.1,108,164.7,1
2021,28,053,119.9,84.8,164.5,1
2021,28,055,NA,NA,NA,NA
2021,28,057,103.2,83.7,125.9,1
2021,28,059,111.5,102.9,120.2,1
2021,28,061,94.8,72.6,121.5,1
2021,28,063,123.7,86.2,172,1
2021,28,065,189.2,151,234.3,1
2021,28,067,99.5,87.7,111.4,1
2021,28,069,60.3,38.2,90.5,2
2021,28,071,65,54.3,75.6,1
2021,28,073,67,56.9,77,1
2021,28,075,99.9,88.5,111.3,1
2021,28,077,111.5,84,145.1,1
2021,28,079,115.1,92.9,137.3,1
2021,28,081,100,89.4,110.6,1
2021,28,083,147.5,125.1,170,1
2021,28,085,110,92.5,127.6,1
2021,28,087,99.6,86.8,112.4,1
2021,28,089,67.2,59.4,75,1
2021,28,091,123.3,101.4,145.3,1
2021,28,093,123.1,104.7,141.4,1
2021,28,095,111.6,94.1,129.1,1
2021,28,097,102.1,72.9,139,1
2021,28,099,115.3,95.8,134.8,1
2021,28,101,117.3,95.4,142.8,1
2021,28,103,121,89.8,159.6,1
2021,28,105,65.2,54.1,76.4,1
2021,28,107,114,96,132,1
2021,28,109,133.9,118.7,149.1,1
2021,28,111,99.3,73,132,1
2021,28,113,105.8,89.8,121.9,1
2021,28,115,96.2,79.2,113.2,1
2021,28,117,110.5,89.9,131.1,1
2021,28,119,116.8,79.4,165.8,1
2021,28,121,72.8,66.1,79.5,1
2021,28,123,114.2,94.4,134,1
2021,28,125,139.2,88.3,208.9,2
2021,28,127,107.8,88,127.5,1
2021,28,129,116.3,91,146.5,1
2021,28,131,102.6,80.9,128.4,1
2021,28,133,118.8,97.6,140.1,1
2021,28,135,118.8,91.5,151.7,1
2021,28,137,123,102.6,143.3,1
2021,28,139,83.5,65.5,105,1
2021,28,141,131.4,105.8,157,1
2021,28,143,142.3,107.2,185.2,1
2021,28,145,99.8,81.5,118.1,1
2021,28,147,103.7,79,133.8,1
2021,28,149,102.2,87.5,117,1
2021,28,151,140.7,123.2,158.3,1
2021,28,153,106.8,85.4,131.9,1
2021,28,155,109.9,79.5,148,1
2021,28,157,152.5,113.9,200,1
2021,28,159,111.8,88.6,139.1,1
2021,28,161,143.2,111.6,180.9,1
2021,28,163,117.7,97.6,137.9,1
2021,29,001,51.3,38.4,67.3,1
2021,29,003,63.5,46.3,84.9,1
2021,29,005,NA,NA,NA,NA
2021,29,007,65.6,50.7,83.4,1
2021,29,009,95.6,79.6,111.7,1
2021,29,011,83.3,59.3,113.9,1
2021,29,013,92.5,70.6,119.1,1
2021,29,015,140.6,114.3,166.8,1
2021,29,017,76.6,53.7,106.1,1
2021,29,019,68,62,74,1
2021,29,021,85.5,75.7,95.2,1
2021,29,023,111.6,95.7,127.5,1
2021,29,025,138.6,102.9,182.7,1
2021,29,027,82.1,68.8,95.3,1
2021,29,029,101.7,87,116.3,1
2021,29,031,81.1,71.2,91,1
2021,29,033,131,95.6,175.3,1
2021,29,035,119.9,79.7,173.3,1
2021,29,037,83.6,74.9,92.2,1
2021,29,039,113.4,87.5,144.5,1
2021,29,041,71,43.9,108.5,2
2021,29,043,70.4,61.7,79.1,1
2021,29,045,NA,NA,NA,NA
2021,29,047,76.1,70.7,81.5,1
2021,29,049,64.1,48,83.8,1
2021,29,051,71.7,62.2,81.1,1
2021,29,053,51.8,36.3,71.7,1
2021,29,055,126,103.4,148.7,1
2021,29,057,89.1,58.7,129.7,1
2021,29,059,101.2,78.7,128,1
2021,29,061,84.2,55.9,121.6,1
2021,29,063,86.8,62.3,117.8,1
2021,29,065,129.7,102.7,161.6,1
2021,29,067,120.1,92.1,153.9,1
2021,29,069,115.5,95.9,135.1,1
2021,29,071,137.1,125.8,148.3,1
2021,29,073,127.6,100.4,160,1
2021,29,075,92.8,59.5,138.1,2
2021,29,077,102.6,96.8,108.3,1
2021,29,079,115.2,84,154.1,1
2021,29,081,78.2,51.1,114.6,1
2021,29,083,121.7,98.7,144.8,1
2021,29,085,126.2,92.7,167.8,1
2021,29,087,NA,NA,NA,NA
2021,29,089,104.2,75.1,140.8,1
2021,29,091,97.2,82,112.5,1
2021,29,093,105.5,76,142.6,1
2021,29,095,112.4,108.5,116.3,1
2021,29,097,75.6,67.9,83.3,1
2021,29,099,130.7,123.2,138.1,1
2021,29,101,63.9,53.2,74.5,1
2021,29,103,NA,NA,NA,NA
2021,29,105,120.6,102.6,138.6,1
2021,29,107,102.2,84.9,119.5,1
2021,29,109,85.5,70.9,100.1,1
2021,29,111,93.8,66.1,129.3,1
2021,29,113,104,91.1,117,1
2021,29,115,92.4,67.1,124,1
2021,29,117,97.4,74,125.9,1
2021,29,119,95.4,76.6,117.6,1
2021,29,121,74.3,54.2,99.4,1
2021,29,123,87.7,63.5,118.1,1
2021,29,125,89.4,60.8,126.9,1
2021,29,127,100.8,82.4,119.2,1
2021,29,129,NA,NA,NA,NA
2021,29,131,81.6,65,101.2,1
2021,29,133,125.6,96.9,160.1,1
2021,29,135,64.7,46.5,87.8,1
2021,29,137,66.3,42,99.5,2
2021,29,139,109.2,81,143.9,1
2021,29,141,84.3,65.7,106.5,1
2021,29,143,114.8,90.6,143.4,1
2021,29,145,81.9,70.3,93.5,1
2021,29,147,51.5,37.6,69,1
2021,29,149,117.2,86.1,155.8,1
2021,29,151,97.7,73.2,127.8,1
2021,29,153,105.4,74.6,144.7,1
2021,29,155,127.2,100.8,158.3,1
2021,29,157,70.7,53.1,92.2,1
2021,29,159,88.5,74.4,102.7,1
2021,29,161,108,92.8,123.3,1
2021,29,163,67.9,50.3,89.8,1
2021,29,165,72,63.9,80,1
2021,29,167,89.2,72.9,105.5,1
2021,29,169,96.6,83.4,109.9,1
2021,29,171,NA,NA,NA,NA
2021,29,173,119,88,157.3,1
2021,29,175,70.9,55.3,89.6,1
2021,29,177,98,78.8,120.5,1
2021,29,179,112.9,75,163.1,1
2021,29,181,108.7,81.9,141.5,1
2021,29,183,82.8,78.4,87.2,1
2021,29,185,100.4,71,137.8,1
2021,29,186,106.5,84.1,133.1,1
2021,29,187,111.6,98.9,124.2,1
2021,29,189,106.8,103.6,110,1
2021,29,195,74.1,57.5,93.9,1
2021,29,197,NA,NA,NA,NA
2021,29,199,NA,NA,NA,NA
2021,29,201,85.7,71,100.4,1
2021,29,203,129.5,92.9,175.7,1
2021,29,205,92.1,57.7,139.5,2
2021,29,207,82.1,66.4,100.4,1
2021,29,209,112,93.6,130.3,1
2021,29,211,144.2,100.4,200.5,1
2021,29,213,86.1,73.9,98.2,1
2021,29,215,138.5,115.6,161.5,1
2021,29,217,76.5,58.6,98,1
2021,29,219,114.3,96.8,131.8,1
2021,29,221,133,110.1,155.8,1
2021,29,223,116.8,88.7,150.9,1
