year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,27,54880,income,"Less than $50,000",0.2750565184626978,0.13996422590971727,0.4101488110156783,2
2014,27,58000,all,All,0.4104088141490287,0.32776240578522275,0.4930552225128346,1
2014,27,58000,income,"$50,000 or More",0.5480025773195877,0.4350660607455186,0.6609390938936568,1
2014,27,58000,income,"Less than $50,000",0.297838692672641,0.18388216348734876,0.41179522185793327,1
2014,27,71428,all,All,0.5482686253934942,0.43521259950292707,0.6613246512840613,2
2014,27,71428,income,"$50,000 or More",0.5634685130234092,0.44442885979019353,0.6825081662566248,2
2014,27,71428,income,"Less than $50,000",NA,NA,NA,NA
2014,28,36000,all,All,0.515099658333904,0.4424269234622865,0.5877723932055215,3
2014,28,36000,income,"$50,000 or More",0.6253403202205642,0.4794434537711957,0.7712371866699327,3
2014,28,36000,income,"Less than $50,000",0.45314170360019373,0.3701895829140223,0.5360938242863651,3
2014,29,15670,all,All,0.5443482963764197,0.4436672498961188,0.6450293428567205,2
2014,29,15670,income,"$50,000 or More",0.5391923990498813,0.41247011424495295,0.6659146838548096,2
2014,29,15670,income,"Less than $50,000",0.5554607508532423,0.393863791682784,0.7170577100237007,2
2014,29,35000,all,All,0.3489553094485779,0.27766019824384514,0.42025042065331064,3
2014,29,35000,income,"$50,000 or More",0.4038227181049302,0.2974069199692392,0.5102385162406212,3
2014,29,35000,income,"Less than $50,000",0.3122425175068036,0.1950576747648327,0.4294273602487745,3
2014,29,38000,all,All,0.3915964719838355,0.33948721205237364,0.4437057319152974,1
2014,29,38000,income,"$50,000 or More",0.4751345663810655,0.40532526371569966,0.5449438690464313,1
2014,29,38000,income,"Less than $50,000",0.2953978566261556,0.22223703202043785,0.36855868123187335,1
2014,29,41348,all,All,0.40245338725436747,0.3089696830626469,0.4959370914460881,1
2014,29,41348,income,"$50,000 or More",0.5058030914867666,0.37825860900121394,0.6333475739723193,1
2014,29,41348,income,"Less than $50,000",0.21477896973271937,0.0798124234765667,0.349745515988872,1
2014,29,54074,all,All,0.4375478276226431,0.3531361135406267,0.5219595417046595,2
2014,29,54074,income,"$50,000 or More",0.4471657619304408,0.3410561974050744,0.5532753264558072,2
2014,29,54074,income,"Less than $50,000",NA,NA,NA,NA
2014,29,65000,all,All,0.41451577321861904,0.30594072341052253,0.5230908230267155,3
2014,29,65000,income,"$50,000 or More",0.5757396449704142,0.41992406114254344,0.7315552287982849,3
2014,29,65000,income,"Less than $50,000",0.32253470986116056,0.19932644700220292,0.4457429727201182,3
2014,29,70000,all,All,0.34443879644687053,0.23873366995091688,0.4501439229428242,3
2014,29,70000,income,"$50,000 or More",0.3711392695805986,0.22819871689752383,0.5140798222636733,3
2014,29,70000,income,"Less than $50,000",0.32482434525778586,0.16768880180018136,0.4819598887153904,3
2014,30,06550,all,All,0.3879605668157557,0.2828612286944105,0.4930599049371008,1
2014,30,06550,income,"$50,000 or More",0.4368506482553613,0.27881278186693886,0.5948885146437837,1
2014,30,06550,income,"Less than $50,000",0.3434555419825129,0.20333601554110076,0.483575068423925,1
2014,31,28000,all,All,0.4410280493054304,0.3531513249534021,0.5289047736574586,3
2014,31,28000,income,"$50,000 or More",0.5523144920950565,0.46562925984805614,0.6389997243420568,3
2014,31,28000,income,"Less than $50,000",0.30249909525945534,0.17380320553754405,0.43119498498136666,3
2014,31,37000,all,All,0.41679129565318235,0.36593231545416377,0.4676502758522009,3
2014,31,37000,income,"$50,000 or More",0.5150104989184832,0.443259562296729,0.5867614355402373,3
2014,31,37000,income,"Less than $50,000",0.3118839010212564,0.2191465751627164,0.4046212268797964,3
2014,32,31900,all,All,0.39089486760487874,0.31026351323702833,0.47152622197272914,1
2014,32,31900,income,"$50,000 or More",0.4576911705125982,0.36391467161312735,0.5514676694120692,1
2014,32,31900,income,"Less than $50,000",0.2622608545511232,0.13981791437261365,0.38470379472963273,1
2014,32,40000,all,All,0.3189214384223882,0.26489447787885917,0.3729483989659172,2
2014,32,40000,income,"$50,000 or More",0.3997299525543172,0.3291282517600163,0.4703316533486181,2
2014,32,40000,income,"Less than $50,000",0.23308172361517632,0.1637660956290367,0.3023973516013159,2
2014,32,51800,all,All,0.20220505694158156,0.14766990211164088,0.25674021177152223,1
2014,32,51800,income,"$50,000 or More",0.258288513013199,0.18378911410951376,0.3327879119168842,1
2014,32,51800,income,"Less than $50,000",0.14285171911130176,0.07021740657101179,0.21548603165159175,1
2014,32,60600,all,All,0.36877916354680584,0.2887927181607901,0.4487656089328216,1
2014,32,60600,income,"$50,000 or More",0.45055491449282375,0.3382039492127206,0.5629058797729269,1
2014,32,60600,income,"Less than $50,000",0.28495850102987835,0.15891370924519507,0.4110032928145616,1
2014,32,68400,all,All,0.42969484414485554,0.31505037730696117,0.5443393109827499,2
2014,32,68400,income,"$50,000 or More",0.6582795843918564,0.507753734504519,0.8088054342791938,2
2014,32,68400,income,"Less than $50,000",0.217416149246632,0.08720500511050355,0.34762729338276044,2
2014,33,45140,all,All,0.46503884572697,0.3581872119121172,0.5718904795418228,1
2014,33,45140,income,"$50,000 or More",0.5453964194373402,0.3885330869232344,0.702259751951446,1
2014,33,45140,income,"Less than $50,000",0.3546971027216857,0.1899771716164186,0.5194170338269528,1
2014,33,50260,all,All,0.47747747747747743,0.3773874779609223,0.5775674769940325,2
2014,33,50260,income,"$50,000 or More",0.5457446808510639,0.4282301986432905,0.6632591630588373,2
2014,33,50260,income,"Less than $50,000",NA,NA,NA,NA
2014,34,13690,all,All,0.5669103084113072,0.49692185124455857,0.6368987655780558,2
2014,34,13690,income,"$50,000 or More",0.6080825869567826,0.5059630941763285,0.7102020797372368,2
2014,34,13690,income,"Less than $50,000",0.5244739995483886,0.4250048302265655,0.6239431688702117,2
2014,34,21000,all,All,0.5056884142094266,0.4230746802118858,0.5883021482069672,3
2014,34,21000,income,"$50,000 or More",0.4813052345343304,0.333371698295963,0.6292387707726977,3
2014,34,21000,income,"Less than $50,000",0.5183356840620592,0.4192755670499907,0.6173958010741277,3
2014,34,36000,all,All,0.6598544041723812,0.5926574156036686,0.7270513927410938,3
2014,34,36000,income,"$50,000 or More",0.6763950284368722,0.5992070319452361,0.7535830249285083,3
2014,34,36000,income,"Less than $50,000",0.6405371742672974,0.5302898882944815,0.7507844602401132,3
2014,34,51000,all,All,0.6572547403132729,0.6015056044773961,0.7130038761491497,3
2014,34,51000,income,"$50,000 or More",0.7171247357293868,0.6297361843245936,0.8045132871341801,3
2014,34,51000,income,"Less than $50,000",0.6379615751464777,0.5716180144598582,0.7043051358330972,3
2014,34,57000,all,All,0.543757292882147,0.4492619185427627,0.6382526672215313,2
2014,34,57000,income,"$50,000 or More",0.6460129310344828,0.49779072156486104,0.7942351405041045,2
2014,34,57000,income,"Less than $50,000",0.4860012172854534,0.3866217170942659,0.5853807174766409,2
2014,34,74000,all,All,0.6492159838138594,0.576635011956294,0.7217969556714248,2
2014,34,74000,income,"$50,000 or More",0.6698666666666667,0.5373394403598821,0.8023938929734513,2
2014,34,74000,income,"Less than $50,000",0.64013671875,0.5302826047024263,0.7499908327975737,2
2014,35,02000,all,All,0.35944031413598165,0.3017620459172239,0.4171185823547394,2
2014,35,02000,income,"$50,000 or More",0.4531697405371948,0.3664410164823602,0.5398984645920294,2
2014,35,02000,income,"Less than $50,000",0.23935425356640283,0.1636014346219476,0.31510707251085807,2
2014,35,39380,all,All,0.30781121922277904,0.15280706065566838,0.4628153777898897,1
2014,35,39380,income,"$50,000 or More",NA,NA,NA,NA
2014,35,39380,income,"Less than $50,000",NA,NA,NA,NA
2014,35,63460,all,All,0.4678629436000101,0.3505915395355884,0.5851343476644317,2
2014,35,63460,income,"$50,000 or More",0.536397527068404,0.3824434337871433,0.6903516203496648,2
2014,35,63460,income,"Less than $50,000",0.3676089417514417,0.20198311519608128,0.5332347683068022,2
2014,35,70500,all,All,0.34143571104043613,0.251482079474644,0.43138934260622824,2
2014,35,70500,income,"$50,000 or More",0.3620933521923621,0.2432121569436521,0.4809745474410721,2
2014,35,70500,income,"Less than $50,000",0.3222270933800965,0.19344839654326287,0.4510057902169301,2
2014,36,01000,all,All,0.3979057591623037,0.22659348508609956,0.5692180332385078,3
2014,36,01000,income,"$50,000 or More",NA,NA,NA,NA
2014,36,01000,income,"Less than $50,000",NA,NA,NA,NA
2014,36,11000,all,All,0.5050583657587548,0.4163135167249405,0.5938032147925691,2
2014,36,11000,income,"$50,000 or More",0.56841046277666,0.43794271884221214,0.6988782067111078,2
2014,36,11000,income,"Less than $50,000",0.48304788535477106,0.3736516931607905,0.5924440775487516,2
2014,36,50617,all,All,0.7029562251279137,0.6121894583017697,0.7937229919540576,2
2014,36,50617,income,"$50,000 or More",0.8032183908045977,0.7091856251369487,0.8972511564722466,2
2014,36,50617,income,"Less than $50,000",NA,NA,NA,NA
2014,36,51000,all,All,0.5073861697351677,0.49343171067876834,0.5213406287915671,1
2014,36,51000,income,"$50,000 or More",0.5723044430155958,0.5547485570722595,0.5898603289589321,1
2014,36,51000,income,"Less than $50,000",0.4437381825236838,0.4243345391440988,0.4631418259032688,1
2014,36,63000,all,All,0.5163260646180734,0.438631872248876,0.5940202569872708,3
2014,36,63000,income,"$50,000 or More",0.5778976042237159,0.40465858446461134,0.7511366239828206,3
2014,36,63000,income,"Less than $50,000",0.49789644630356966,0.411901742798081,0.5838911498090583,3
2014,36,73000,all,All,0.35895465026902384,0.25433018579276495,0.46357911474528274,3
2014,36,73000,income,"$50,000 or More",0.34684684684684686,0.18734431789607803,0.5063493757976156,3
2014,36,73000,income,"Less than $50,000",0.3631198347107438,0.2311516609629847,0.495088008458503,3
2014,36,84000,all,All,0.5970790378006873,0.47401546467495353,0.7201426109264211,2
2014,36,84000,income,"$50,000 or More",0.6733977172958736,0.5375277148781318,0.8092677197136154,2
2014,36,84000,income,"Less than $50,000",0.5239697224558453,0.2978245812285444,0.7501148636831462,2
2014,37,02140,all,All,0.452763052433432,0.3050848841471588,0.6004412207197052,2
2014,37,02140,income,"$50,000 or More",0.545838580638908,0.3517547198250188,0.7399224414527972,2
2014,37,02140,income,"Less than $50,000",NA,NA,NA,NA
2014,37,10740,all,All,0.6067994474251052,0.503169020948269,0.7104298739019413,2
2014,37,10740,income,"$50,000 or More",0.7030678963401097,0.612869796091672,0.7932659965885474,2
2014,37,10740,income,"Less than $50,000",NA,NA,NA,NA
2014,37,12000,all,All,0.5106424868580339,0.4626481924173598,0.5586367812987081,2
2014,37,12000,income,"$50,000 or More",0.6278343998716033,0.5630893592698174,0.6925794404733892,2
2014,37,12000,income,"Less than $50,000",0.3722481754441206,0.2962139959999306,0.4482823548883106,2
2014,37,14100,all,All,0.4343499101888916,0.35113795084637067,0.5175618695314126,2
2014,37,14100,income,"$50,000 or More",0.5653499169255755,0.446679109638079,0.6840207242130719,2
2014,37,14100,income,"Less than $50,000",0.30840044873528266,0.21592339255095805,0.4008775049196073,2
2014,37,19000,all,All,0.3781607893157141,0.27364332791984036,0.4826782507115879,3
2014,37,19000,income,"$50,000 or More",0.5443965609739211,0.39776893523156087,0.6910241867162813,3
2014,37,19000,income,"Less than $50,000",0.18669125613711743,0.083261791383113265,0.2901207208911216,3
2014,37,22920,all,All,0.4262282529388502,0.3633637288757196,0.4890927770019808,1
2014,37,22920,income,"$50,000 or More",0.3187110537029467,0.2039459770799508,0.4334761303259427,1
2014,37,22920,income,"Less than $50,000",0.48549780541662896,0.4042094126859331,0.5667861981473248,1
2014,37,25580,all,All,0.40220274912529896,0.26379925085272915,0.5406062473978688,2
2014,37,25580,income,"$50,000 or More",NA,NA,NA,NA
2014,37,25580,income,"Less than $50,000",NA,NA,NA,NA
2014,37,28000,all,All,0.3742417305031386,0.29346675303427805,0.4550167079719991,2
2014,37,28000,income,"$50,000 or More",0.4582199152935123,0.32710409992168354,0.5893357306653412,2
2014,37,28000,income,"Less than $50,000",0.30490658827694156,0.1854269399447469,0.4243862366091362,2
2014,37,28080,all,All,0.2844329280446482,0.20237994927542272,0.36648590681387366,2
2014,37,28080,income,"$50,000 or More",0.45822454308094,0.3366128238869133,0.5798362622749667,2
2014,37,28080,income,"Less than $50,000",0.137550570062523,0.06468826023158379,0.2104128798934622,2
2014,37,31400,all,All,0.3185111019575861,0.21537939024096597,0.4216428136742062,2
2014,37,31400,income,"$50,000 or More",NA,NA,NA,NA
2014,37,31400,income,"Less than $50,000",0.2492418603167704,0.12576126306777197,0.3727224575657689,2
2014,37,55000,all,All,0.47388198850955954,0.4098799541527087,0.5378840228664103,3
2014,37,55000,income,"$50,000 or More",0.5920221017674416,0.5066500131475385,0.6773941903873447,3
2014,37,55000,income,"Less than $50,000",0.26585829984608045,0.1765803443465192,0.3551362553456417,3
2014,37,74440,all,All,0.48585315376244625,0.3796386066613875,0.592067700863505,2
2014,37,74440,income,"$50,000 or More",0.4498112317938579,0.28249951668076323,0.6171229469069527,2
2014,37,74440,income,"Less than $50,000",0.5150523106398582,0.3661807360706388,0.6639238852090776,2
2014,37,75000,all,All,0.40577000867711377,0.3131863858163564,0.4983536315378712,3
2014,37,75000,income,"$50,000 or More",0.6746691154015967,0.5458010777330456,0.8035371530701477,3
2014,37,75000,income,"Less than $50,000",0.28266317397340696,0.17074963563852727,0.3945767123082866,3
2014,38,25700,all,All,0.40185950413223137,0.276554544494935,0.5271644637695277,2
2014,38,25700,income,"$50,000 or More",0.4442183791115632,0.28239271269645466,0.6060440455266718,2
2014,38,25700,income,"Less than $50,000",NA,NA,NA,NA
2014,39,01000,all,All,0.42577754935516166,0.3101561870852652,0.5413989116250582,3
2014,39,01000,income,"$50,000 or More",0.4549461971833624,0.2924783438011178,0.6174140505656069,3
2014,39,01000,income,"Less than $50,000",0.4058840177375966,0.24939917747449783,0.5623688580006954,3
2014,39,15000,all,All,0.4008976662066718,0.32789285302320825,0.4739024793901353,2
2014,39,15000,income,"$50,000 or More",0.5589997622550112,0.4243889854240832,0.6936105390859393,2
2014,39,15000,income,"Less than $50,000",0.3472695861331409,0.254015407967103,0.4405237642991788,2
2014,39,16000,all,All,0.3963808520958832,0.33101757647044283,0.4617441277213235,3
2014,39,16000,income,"$50,000 or More",0.4410368009629391,0.3029727309223104,0.5791008710035679,3
2014,39,16000,income,"Less than $50,000",0.3829497059897636,0.3000795172881017,0.46581989469142543,3
2014,39,18000,all,All,0.44823301560456386,0.4063547301416,0.4901113010675277,2
2014,39,18000,income,"$50,000 or More",0.5251982982518989,0.4743223732131639,0.5760742232906338,2
2014,39,18000,income,"Less than $50,000",0.37914106677718856,0.31282598107401827,0.44545615248035886,2
2014,39,21000,all,All,0.43078370073054334,0.33992226740926235,0.5216451340518243,3
2014,39,21000,income,"$50,000 or More",NA,NA,NA,NA
2014,39,21000,income,"Less than $50,000",0.4087070654572515,0.296240702712036,0.5211734282024671,3
2014,39,61000,all,All,0.5449548488417746,0.42665504769201945,0.6632546499915297,3
2014,39,61000,income,"$50,000 or More",0.5789124668435013,0.4351774645795254,0.7226474691074771,3
2014,39,61000,income,"Less than $50,000",NA,NA,NA,NA
2014,39,77000,all,All,0.4491153839083513,0.38214443309845136,0.5160863347182513,3
2014,39,77000,income,"$50,000 or More",0.4866419262476029,0.3873481974782814,0.5859356550169244,3
2014,39,77000,income,"Less than $50,000",0.4236415706395612,0.3382669629207876,0.5090161783583348,3
2014,40,09050,all,All,0.42306721294509986,0.3547180267954797,0.49141639909472,2
2014,40,09050,income,"$50,000 or More",0.46434401007048987,0.37255252912722886,0.5561354910137508,2
2014,40,09050,income,"Less than $50,000",0.37592541200656193,0.2763888257169924,0.47546199829613145,2
2014,40,23200,all,All,0.5918367346938775,0.46468465735727016,0.7189888120304849,2
2014,40,23200,income,"$50,000 or More",NA,NA,NA,NA
2014,40,23200,income,"Less than $50,000",NA,NA,NA,NA
2014,40,41850,all,All,0.37599544937428897,0.241354241292719,0.510636657455859,1
2014,40,41850,income,"$50,000 or More",NA,NA,NA,NA
2014,40,41850,income,"Less than $50,000",0.2784522003034901,0.11951805406820704,0.4373863465387732,1
2014,40,52500,all,All,0.35731456043956045,0.27639731905180764,0.4382318018273133,2
2014,40,52500,income,"$50,000 or More",0.3617957746478873,0.23692322623179227,0.48666832306398233,2
2014,40,52500,income,"Less than $50,000",0.351575456053068,0.225290518349902,0.477860393756234,2
2014,40,55000,all,All,0.3540300790021496,0.30102928707518184,0.4070308709291174,3
2014,40,55000,income,"$50,000 or More",0.41499323976000674,0.34157583512644124,0.48841064439357224,3
2014,40,55000,income,"Less than $50,000",0.30617768389093997,0.2409509314717658,0.3714044363101141,3
2014,40,75000,all,All,0.43720404179721256,0.3818912980335271,0.492516785560898,3
2014,40,75000,income,"$50,000 or More",0.5456148578211536,0.45704603835848856,0.6341836772838186,3
2014,40,75000,income,"Less than $50,000",0.3488839491468432,0.27996938279996786,0.4177985154937185,3
2014,41,05350,all,All,0.34898913829390227,0.26314795189107676,0.4348303246967278,2
2014,41,05350,income,"$50,000 or More",0.438762594126486,0.3266059029714746,0.5509192852814974,2
2014,41,05350,income,"Less than $50,000",NA,NA,NA,NA
2014,41,05800,all,All,0.3100944081336238,0.2002973896124146,0.41989142665483303,2
