year,state,county,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,18,125,0,1,0.34,1
2015,18,127,0,1,0.26,1
2015,18,129,0,1,0.34,1
2015,18,131,0,1,0.37,1
2015,18,133,0,1,0.32,1
2015,18,135,0,1,0.37,1
2015,18,137,0,1,0.33,1
2015,18,139,0,1,0.35,1
2015,18,141,0.02,1,0.29,1
2015,18,143,0,1,0.31,1
2015,18,145,0,1,0.31,1
2015,18,147,0,1,0.32,1
2015,18,149,0,1,0.38,1
2015,18,151,0,1,0.32,1
2015,18,153,0,1,0.36,1
2015,18,155,0,1,0.36,1
2015,18,157,0.03,1,0.28,1
2015,18,159,0,1,0.33,1
2015,18,161,0,1,0.3,1
2015,18,163,0.02,1,0.28,1
2015,18,165,0,1,0.36,1
2015,18,167,0.01,1,0.32,1
2015,18,169,0,1,0.33,1
2015,18,171,0,1,0.32,1
2015,18,173,0,1,0.32,1
2015,18,175,0,1,0.32,1
2015,18,177,0,1,0.36,1
2015,18,179,0,1,0.32,1
2015,18,181,0,1,0.32,1
2015,18,183,0,1,0.32,1
2015,19,001,0.01,1,0.34,1
2015,19,003,0.01,1,0.34,1
2015,19,005,0.01,1,0.34,1
2015,19,007,0.01,1,0.36,1
2015,19,009,0.01,1,0.35,1
2015,19,011,0,1,0.3,1
2015,19,013,0.01,1,0.28,1
2015,19,015,0,1,0.3,1
2015,19,017,0,1,0.33,1
2015,19,019,0,1,0.3,1
2015,19,021,0,1,0.33,1
2015,19,023,0.01,1,0.33,1
2015,19,025,0.01,1,0.34,1
2015,19,027,0,1,0.32,1
2015,19,029,0.01,1,0.34,1
2015,19,031,0,1,0.29,1
2015,19,033,0.01,1,0.3,1
2015,19,035,0.01,1,0.32,1
2015,19,037,0,1,0.34,1
2015,19,039,0.01,1,0.36,1
2015,19,041,0,1,0.32,1
2015,19,043,0,1,0.34,1
2015,19,045,0.01,1,0.31,1
2015,19,047,0.01,1,0.33,1
2015,19,049,0.01,1,0.25,1
2015,19,051,0.01,1,0.38,1
2015,19,053,0.01,1,0.4,1
2015,19,055,0,1,0.3,1
2015,19,057,0,1,0.31,1
2015,19,059,0,1,0.28,1
2015,19,061,0.01,1,0.27,1
2015,19,063,0,1,0.32,1
2015,19,065,0,1,0.34,1
2015,19,067,0.01,1,0.34,1
2015,19,069,0,1,0.34,1
2015,19,071,0.01,1,0.33,1
2015,19,073,0.01,1,0.34,1
2015,19,075,0,1,0.34,1
2015,19,077,0.01,1,0.29,1
2015,19,079,0,1,0.32,1
2015,19,081,0.01,1,0.32,1
2015,19,083,0,1,0.33,1
2015,19,085,0,1,0.3,1
2015,19,087,0,1,0.31,1
2015,19,089,0,1,0.33,1
2015,19,091,0,1,0.33,1
2015,19,093,0.01,1,0.34,1
2015,19,095,0,1,0.29,1
2015,19,097,0,1,0.32,1
2015,19,099,0,1,0.28,1
2015,19,101,0,1,0.33,1
2015,19,103,0.02,1,0.25,1
2015,19,105,0,1,0.29,1
2015,19,107,0.01,1,0.37,1
2015,19,109,0.01,1,0.32,1
2015,19,111,0,1,0.33,1
2015,19,113,0.01,1,0.25,1
2015,19,115,0,1,0.33,1
2015,19,117,0.01,1,0.35,1
2015,19,119,0,1,0.32,1
2015,19,121,0,1,0.28,1
2015,19,123,0,1,0.32,1
2015,19,125,0,1,0.3,1
2015,19,127,0,1,0.3,1
2015,19,129,0,1,0.3,1
2015,19,131,0,1,0.33,1
2015,19,133,0.01,1,0.38,1
2015,19,135,0.01,1,0.34,1
2015,19,137,0,1,0.35,1
2015,19,139,0,1,0.29,1
2015,19,141,0,1,0.29,1
2015,19,143,0,1,0.34,1
2015,19,145,0.01,1,0.34,1
2015,19,147,0.01,1,0.33,1
2015,19,149,0,1,0.34,1
2015,19,151,0.01,1,0.35,1
2015,19,153,0.02,1,0.23,1
2015,19,155,0.01,1,0.27,1
2015,19,157,0,1,0.32,1
2015,19,159,0.01,1,0.34,1
2015,19,161,0.01,1,0.33,1
2015,19,163,0.02,1,0.26,1
2015,19,165,0.01,1,0.33,1
2015,19,167,0,1,0.29,1
2015,19,169,0.03,1,0.29,1
2015,19,171,0,1,0.31,1
2015,19,173,0.01,1,0.35,1
2015,19,175,0.01,1,0.33,1
2015,19,177,0.01,1,0.37,1
2015,19,179,0,1,0.33,1
2015,19,181,0,1,0.27,1
2015,19,183,0,1,0.3,1
2015,19,185,0.01,1,0.37,1
2015,19,187,0.01,1,0.33,1
2015,19,189,0,1,0.32,1
2015,19,191,0,1,0.32,1
2015,19,193,0.01,1,0.29,1
2015,19,195,0.01,1,0.35,1
2015,19,197,0,1,0.35,1
2015,20,001,0.01,1,0.38,1
2015,20,003,0.01,1,0.38,1
2015,20,005,0,1,0.35,1
2015,20,007,0.01,1,0.34,1
2015,20,009,0,1,0.34,1
2015,20,011,0.01,1,0.38,1
2015,20,013,0.01,1,0.35,1
2015,20,015,0,1,0.32,1
2015,20,017,0.01,1,0.4,1
2015,20,019,0.01,1,0.42,1
2015,20,021,0.01,1,0.38,1
2015,20,023,0.01,1,0.36,1
2015,20,025,0.02,1,0.41,1
2015,20,027,0.01,1,0.33,1
2015,20,029,0.01,1,0.38,1
2015,20,031,0,1,0.3,1
2015,20,033,0.02,1,0.37,1
2015,20,035,0,1,0.34,1
2015,20,037,0,1,0.4,1
2015,20,039,0.02,1,0.37,1
2015,20,041,0.01,1,0.32,1
2015,20,043,0.01,1,0.34,1
2015,20,045,0.03,1,0.27,1
2015,20,047,0.01,1,0.35,1
2015,20,049,0.01,1,0.43,1
2015,20,051,0,1,0.32,1
2015,20,053,0.01,1,0.32,1
2015,20,055,0,1,0.32,1
2015,20,057,0,1,0.33,1
2015,20,059,0,1,0.32,1
2015,20,061,0.01,1,0.31,1
2015,20,063,0.02,1,0.36,1
2015,20,065,0.01,1,0.36,1
2015,20,067,0,1,0.31,1
2015,20,069,0.01,1,0.31,1
2015,20,071,0.02,1,0.35,1
2015,20,073,0.01,1,0.4,1
2015,20,075,0.02,2,0.4,2
2015,20,077,0.01,1,0.36,1
2015,20,079,0,1,0.31,1
2015,20,081,0.01,1,0.32,1
2015,20,083,0.01,1,0.34,1
2015,20,085,0.01,1,0.33,1
2015,20,087,0,1,0.34,1
2015,20,089,0.02,1,0.4,1
2015,20,091,0.01,1,0.25,1
2015,20,093,0.01,1,0.35,1
2015,20,095,0.01,1,0.34,1
2015,20,097,0.01,1,0.36,1
2015,20,099,0.01,1,0.35,1
2015,20,101,0.02,1,0.33,1
2015,20,103,0,1,0.27,1
2015,20,105,0.01,1,0.38,1
2015,20,107,0.01,1,0.3,1
2015,20,109,0.02,1,0.34,1
2015,20,111,0,1,0.36,1
2015,20,113,0,1,0.29,1
2015,20,115,0.01,1,0.36,1
2015,20,117,0.01,1,0.35,1
2015,20,119,0.02,1,0.34,1
2015,20,121,0,1,0.29,1
2015,20,123,0.01,1,0.33,1
2015,20,125,0,1,0.36,1
2015,20,127,0.01,1,0.35,1
2015,20,129,0.01,1,0.35,1
2015,20,131,0.01,1,0.33,1
2015,20,133,0.01,1,0.36,1
2015,20,135,0.02,1,0.37,1
2015,20,137,0.01,2,0.32,2
2015,20,139,0.01,1,0.32,1
2015,20,141,0.02,1,0.4,1
2015,20,143,0.01,1,0.35,1
2015,20,145,0.01,2,0.35,2
2015,20,147,0.02,1,0.36,1
2015,20,149,0,1,0.34,1
2015,20,151,0,1,0.32,1
2015,20,153,0.02,1,0.39,1
2015,20,155,0,1,0.33,1
2015,20,157,0.01,1,0.39,1
2015,20,159,0,1,0.34,1
2015,20,161,0,1,0.28,1
2015,20,163,0.01,1,0.36,1
2015,20,165,0.01,1,0.42,1
2015,20,167,0.01,1,0.38,1
2015,20,169,0.02,1,0.29,1
2015,20,171,0,2,0.32,2
2015,20,173,0.01,1,0.29,1
2015,20,175,0,1,0.33,1
2015,20,177,0.02,1,0.27,1
2015,20,179,0.01,1,0.33,1
2015,20,181,0.02,1,0.34,1
2015,20,183,0.02,1,0.37,1
2015,20,185,0.01,1,0.35,1
2015,20,187,0.02,2,0.35,2
2015,20,189,0.01,1,0.32,1
2015,20,191,0,1,0.33,1
2015,20,193,0.01,1,0.34,1
2015,20,195,0.01,1,0.31,1
2015,20,197,0.01,1,0.35,1
2015,20,199,0.02,2,0.37,2
2015,20,201,0.01,1,0.37,1
2015,20,203,0.01,1,0.31,1
2015,20,205,0.01,1,0.38,1
2015,20,207,0.01,1,0.44,1
2015,20,209,0.02,1,0.24,1
2015,21,001,0.01,1,0.45,1
2015,21,003,0,1,0.36,1
2015,21,005,0,1,0.33,1
2015,21,007,0.01,1,0.37,1
2015,21,009,0,1,0.39,1
2015,21,011,0.01,1,0.43,1
2015,21,013,0.01,1,0.53,1
2015,21,015,0.01,1,0.27,1
2015,21,017,0,1,0.32,1
2015,21,019,0.01,1,0.31,1
2015,21,021,0,1,0.37,1
2015,21,023,0,1,0.31,1
2015,21,025,0.01,1,0.52,1
2015,21,027,0.01,1,0.36,1
2015,21,029,0,1,0.31,1
2015,21,031,0.01,1,0.37,1
2015,21,033,0,1,0.36,1
2015,21,035,0,1,0.38,1
2015,21,037,0.03,1,0.26,1
2015,21,039,0.01,1,0.4,1
2015,21,041,0,1,0.35,1
2015,21,043,0.01,1,0.4,1
2015,21,045,0.01,1,0.47,1
2015,21,047,0.01,1,0.31,1
2015,21,049,0,1,0.31,1
2015,21,051,0.01,1,0.59,1
2015,21,053,0.01,1,0.52,1
2015,21,055,0.01,1,0.43,1
2015,21,057,0.01,1,0.46,1
2015,21,059,0.01,1,0.3,1
2015,21,061,0,1,0.37,1
2015,21,063,0.01,2,0.49,2
2015,21,065,0.01,1,0.48,1
2015,21,067,0.02,1,0.27,1
2015,21,069,0.01,1,0.43,1
2015,21,071,0.01,1,0.45,1
2015,21,073,0,1,0.3,1
2015,21,075,0.01,1,0.37,1
2015,21,077,0,1,0.29,1
2015,21,079,0,1,0.36,1
2015,21,081,0,1,0.3,1
2015,21,083,0,1,0.39,1
2015,21,085,0.01,1,0.43,1
2015,21,087,0.01,1,0.44,1
2015,21,089,0.01,1,0.34,1
2015,21,091,0.01,1,0.34,1
2015,21,093,0,1,0.3,1
2015,21,095,0.01,1,0.52,1
2015,21,097,0,1,0.42,1
2015,21,099,0.01,1,0.43,1
2015,21,101,0.02,1,0.3,1
2015,21,103,0,1,0.33,1
2015,21,105,0.01,1,0.38,1
2015,21,107,0,1,0.35,1
2015,21,109,0.01,1,0.48,1
2015,21,111,0.03,1,0.26,1
2015,21,113,0,1,0.31,1
2015,21,115,0.01,1,0.39,1
2015,21,117,0.03,1,0.25,1
2015,21,119,0.01,1,0.47,1
2015,21,121,0.01,1,0.42,1
2015,21,123,0,1,0.33,1
2015,21,125,0,1,0.43,1
2015,21,127,0.01,1,0.4,1
2015,21,129,0.01,1,0.55,1
2015,21,131,0.01,2,0.54,2
2015,21,133,0.01,1,0.46,1
2015,21,135,0.01,1,0.51,1
2015,21,137,0,1,0.39,1
2015,21,139,0,1,0.36,1
2015,21,141,0,1,0.39,1
2015,21,143,0,1,0.31,1
2015,21,145,0.01,1,0.31,1
2015,21,147,0.02,1,0.65,1
2015,21,149,0,1,0.36,1
2015,21,151,0,1,0.35,1
2015,21,153,0.01,1,0.48,1
2015,21,155,0,1,0.39,1
2015,21,157,0,1,0.34,1
2015,21,159,0.02,2,0.5,2
2015,21,161,0,1,0.38,1
2015,21,163,0,1,0.31,1
2015,21,165,0.01,1,0.44,1
2015,21,167,0,1,0.37,1
2015,21,169,0.01,1,0.42,1
2015,21,171,0.01,1,0.48,1
2015,21,173,0,1,0.4,1
2015,21,175,0.01,1,0.47,1
2015,21,177,0,1,0.39,1
2015,21,179,0,1,0.32,1
2015,21,181,0,1,0.42,1
2015,21,183,0,1,0.39,1
2015,21,185,0,1,0.32,1
2015,21,187,0,1,0.38,1
2015,21,189,0.01,1,0.62,1
2015,21,191,0,1,0.31,1
2015,21,193,0.01,1,0.41,1
2015,21,195,0.01,1,0.42,1
2015,21,197,0.01,1,0.47,1
2015,21,199,0,1,0.4,1
2015,21,201,0.01,1,0.48,1
2015,21,203,0,1,0.38,1
2015,21,205,0.01,1,0.39,1
2015,21,207,0.01,1,0.46,1
2015,21,209,0,1,0.32,1
2015,21,211,0,1,0.32,1
2015,21,213,0,1,0.38,1
2015,21,215,0,1,0.33,1
2015,21,217,0,1,0.42,1
2015,21,219,0.01,1,0.4,1
2015,21,221,0,1,0.36,1
2015,21,223,0,1,0.33,1
2015,21,225,0.01,1,0.38,1
2015,21,227,0.01,1,0.32,1
2015,21,229,0,1,0.4,1
2015,21,231,0.01,1,0.5,1
2015,21,233,0.01,1,0.39,1
2015,21,235,0.01,1,0.43,1
2015,21,237,0.02,1,0.59,1
2015,21,239,0,1,0.33,1
2015,22,001,0,1,0.32,1
2015,22,003,0.01,1,0.36,1
2015,22,005,0,1,0.3,1
2015,22,007,0,1,0.32,1
2015,22,009,0.01,1,0.42,1
2015,22,011,0.01,1,0.34,1
2015,22,013,0.01,1,0.44,1
2015,22,015,0,1,0.32,1
2015,22,017,0.01,1,0.3,1
2015,22,019,0,1,0.31,1
2015,22,021,0.01,1,0.45,1
2015,22,023,0.01,1,0.37,1
2015,22,025,0.01,1,0.42,1
2015,22,027,0.01,1,0.44,1
2015,22,029,0.02,1,0.44,1
2015,22,031,0.01,1,0.35,1
2015,22,033,0.02,1,0.27,1
2015,22,035,0.03,1,0.53,1
2015,22,037,0.01,1,0.33,1
2015,22,039,0.01,1,0.46,1
2015,22,041,0.01,1,0.47,1
2015,22,043,0.01,1,0.38,1
2015,22,045,0,1,0.31,1
2015,22,047,0,1,0.32,1
2015,22,049,0.01,1,0.38,1
2015,22,051,0.03,1,0.26,1
2015,22,053,0.01,1,0.38,1
2015,22,055,0.01,1,0.29,1
2015,22,057,0,1,0.31,1
2015,22,059,0.01,1,0.39,1
2015,22,061,0,1,0.41,1
2015,22,063,0,1,0.31,1
2015,22,065,0.02,1,0.5,1
2015,22,067,0.01,1,0.49,1
2015,22,069,0.01,1,0.44,1
2015,22,071,0.1,1,0.24,1
2015,22,073,0.01,1,0.36,1
2015,22,075,0,1,0.3,1
2015,22,077,0,1,0.32,1
2015,22,079,0,1,0.35,1
2015,22,081,0.01,1,0.4,1
2015,22,083,0.01,1,0.41,1
2015,22,085,0.01,1,0.38,1
2015,22,087,0.01,1,0.29,1
2015,22,089,0,1,0.31,1
2015,22,091,0.01,1,0.33,1
2015,22,093,0,1,0.33,1
2015,22,095,0,1,0.31,1
2015,22,097,0.01,1,0.42,1
2015,22,099,0,1,0.33,1
2015,22,101,0.01,1,0.33,1
2015,22,103,0,1,0.31,1
2015,22,105,0,1,0.35,1
2015,22,107,0.02,1,0.6,1
2015,22,109,0.01,1,0.29,1
2015,22,111,0.01,1,0.41,1
2015,22,113,0,1,0.33,1
2015,22,115,0.01,1,0.32,1
2015,22,117,0.01,1,0.45,1
2015,22,119,0,1,0.34,1
2015,22,121,0,1,0.3,1
2015,22,123,0.01,1,0.46,1
2015,22,125,0.01,2,0.33,2
2015,22,127,0.01,1,0.45,1
2015,23,001,0.01,1,0.29,1
2015,23,003,0.02,1,0.39,1
2015,23,005,0.02,1,0.25,1
2015,23,007,0.01,1,0.38,1
2015,23,009,0.01,1,0.32,1
2015,23,011,0.01,1,0.3,1
2015,23,013,0,1,0.31,1
2015,23,015,0.01,1,0.32,1
2015,23,017,0.01,1,0.39,1
2015,23,019,0.01,1,0.33,1
2015,23,021,0.02,1,0.4,1
2015,23,023,0,1,0.27,1
2015,23,025,0.01,1,0.38,1
2015,23,027,0.01,1,0.34,1
2015,23,029,0.02,1,0.38,1
2015,23,031,0.01,1,0.27,1
2015,24,001,0.02,1,0.35,1
2015,24,003,0.03,1,0.21,1
2015,24,005,0.07,1,0.19,1
2015,24,009,0.01,1,0.2,1
2015,24,011,0,1,0.32,1
2015,24,013,0,1,0.24,1
2015,24,015,0.01,1,0.26,1
2015,24,017,0.01,1,0.19,1
2015,24,019,0.01,1,0.31,1
2015,24,021,0.01,1,0.19,1
2015,24,023,0,1,0.35,1
2015,24,025,0.01,1,0.22,1
2015,24,027,0.03,1,0.21,1
2015,24,029,0,1,0.27,1
2015,24,031,0.1,1,0.16,1
2015,24,033,0.08,1,0.16,1
2015,24,035,0,1,0.25,1
2015,24,037,0.01,1,0.2,1
2015,24,039,0.01,1,0.29,1
2015,24,041,0.01,1,0.25,1
2015,24,043,0.01,1,0.26,1
2015,24,045,0.01,1,0.28,1
2015,24,047,0.01,1,0.29,1
2015,24,510,0.21,1,0.15,1
2015,25,001,0.01,1,0.24,1
2015,25,003,0.01,1,0.27,1
2015,25,005,0.03,1,0.24,1
2015,25,007,0.02,1,0.26,1
2015,25,009,0.04,1,0.2,1
2015,25,011,0.01,1,0.28,1
2015,25,013,0.04,1,0.25,1
2015,25,015,0.02,1,0.28,1
2015,25,017,0.1,1,0.19,1
2015,25,019,0.03,1,0.21,1
2015,25,021,0.08,1,0.19,1
2015,25,023,0.02,1,0.22,1
2015,25,025,0.28,1,0.13,1
2015,25,027,0.02,1,0.23,1
2015,26,001,0.01,1,0.39,1
2015,26,003,0.02,1,0.4,1
2015,26,005,0,1,0.31,1
2015,26,007,0.01,1,0.36,1
2015,26,009,0.01,1,0.34,1
2015,26,011,0.01,1,0.39,1
2015,26,013,0.01,1,0.36,1
2015,26,015,0,1,0.32,1
2015,26,017,0.02,1,0.3,1
2015,26,019,0,1,0.33,1
2015,26,021,0,1,0.32,1
2015,26,023,0,1,0.34,1
2015,26,025,0.01,1,0.33,1
2015,26,027,0,1,0.35,1
2015,26,029,0.01,1,0.33,1
2015,26,031,0.01,1,0.37,1
2015,26,033,0.02,1,0.34,1
2015,26,035,0.01,1,0.43,1
2015,26,037,0,1,0.31,1
2015,26,039,0.01,1,0.36,1
2015,26,041,0.01,1,0.34,1
2015,26,043,0,1,0.33,1
2015,26,045,0.01,1,0.29,1
2015,26,047,0,1,0.31,1
2015,26,049,0.02,1,0.32,1
2015,26,051,0.01,1,0.39,1
2015,26,053,0.01,1,0.39,1
2015,26,055,0.01,1,0.3,1
2015,26,057,0,1,0.35,1
2015,26,059,0,1,0.37,1
2015,26,061,0.01,1,0.38,1
2015,26,063,0,1,0.37,1
2015,26,065,0.03,1,0.26,1
2015,26,067,0,1,0.32,1
2015,26,069,0.01,1,0.38,1
2015,26,071,0.01,1,0.43,1
2015,26,073,0,1,0.37,1
2015,26,075,0.01,1,0.31,1
2015,26,077,0.01,1,0.3,1
2015,26,079,0.01,1,0.33,1
2015,26,081,0.02,1,0.27,1
2015,26,083,0.02,1,0.44,1
2015,26,085,0.01,1,0.48,1
2015,26,087,0,1,0.32,1
2015,26,089,0,1,0.33,1
2015,26,091,0,1,0.32,1
2015,26,093,0,1,0.3,1
2015,26,095,0.02,1,0.39,1
2015,26,097,0.02,1,0.38,1
2015,26,099,0.02,1,0.26,1
2015,26,101,0.01,1,0.35,1
2015,26,103,0.02,1,0.31,1
2015,26,105,0,1,0.35,1
2015,26,107,0,1,0.36,1
2015,26,109,0.01,1,0.35,1
2015,26,111,0,1,0.29,1
2015,26,113,0.01,1,0.39,1
2015,26,115,0,1,0.28,1
2015,26,117,0,1,0.32,1
2015,26,119,0.01,1,0.41,1
2015,26,121,0.01,1,0.33,1
2015,26,123,0,1,0.36,1
2015,26,125,0.02,1,0.26,1
2015,26,127,0,1,0.38,1
2015,26,129,0.01,1,0.41,1
2015,26,131,0.02,1,0.44,1
2015,26,133,0.01,1,0.4,1
2015,26,135,0.01,1,0.45,1
2015,26,137,0,1,0.32,1
2015,26,139,0,1,0.3,1
2015,26,141,0.01,1,0.36,1
2015,26,143,0.01,1,0.39,1
2015,26,145,0.01,1,0.32,1
2015,26,147,0.01,1,0.29,1
2015,26,149,0,1,0.34,1
2015,26,151,0,1,0.38,1
2015,26,153,0.02,1,0.44,1
2015,26,155,0,1,0.31,1
2015,26,157,0,1,0.36,1
2015,26,159,0,1,0.34,1
2015,26,161,0.03,1,0.23,1
2015,26,163,0.05,1,0.25,1
2015,26,165,0,1,0.37,1
2015,27,001,0.01,1,0.36,1
2015,27,003,0.02,1,0.22,1
2015,27,005,0.01,1,0.32,1
2015,27,007,0.01,1,0.34,1
2015,27,009,0.01,1,0.28,1
2015,27,011,0.01,1,0.32,1
2015,27,013,0,1,0.29,1
2015,27,015,0,1,0.3,1
2015,27,017,0.01,1,0.31,1
2015,27,019,0,1,0.23,1
2015,27,021,0.01,1,0.33,1
2015,27,023,0.01,1,0.31,1
2015,27,025,0,1,0.25,1
2015,27,027,0.02,1,0.28,1
2015,27,029,0.02,1,0.37,1
2015,27,031,0.02,1,0.32,1
2015,27,033,0.01,1,0.34,1
2015,27,035,0.01,1,0.31,1
2015,27,037,0.03,1,0.22,1
2015,27,039,0,1,0.27,1
2015,27,041,0,1,0.3,1
2015,27,043,0.01,1,0.32,1
2015,27,045,0.01,1,0.28,1
2015,27,047,0,1,0.31,1
2015,27,049,0,1,0.28,1
2015,27,051,0.01,1,0.34,1
2015,27,053,0.07,1,0.19,1
2015,27,055,0.01,1,0.33,1
2015,27,057,0.01,1,0.34,1
2015,27,059,0,1,0.25,1
2015,27,061,0.01,1,0.33,1
2015,27,063,0.01,1,0.33,1
2015,27,065,0.01,1,0.34,1
2015,27,067,0,1,0.31,1
2015,27,069,0.03,1,0.32,1
2015,27,071,0.01,1,0.34,1
2015,27,073,0.02,1,0.32,1
2015,27,075,0.01,1,0.31,1
2015,27,077,0.03,1,0.4,1
2015,27,079,0,1,0.26,1
2015,27,081,0.01,1,0.34,1
2015,27,083,0.01,1,0.29,1
2015,27,085,0,1,0.29,1
2015,27,087,0.02,1,0.38,1
2015,27,089,0.02,1,0.32,1
2015,27,091,0,1,0.31,1
2015,27,093,0,1,0.31,1
2015,27,095,0,1,0.25,1
2015,27,097,0.01,1,0.33,1
2015,27,099,0,1,0.3,1
2015,27,101,0.01,1,0.33,1
2015,27,103,0,1,0.3,1
2015,27,105,0,1,0.32,1
2015,27,107,0.02,1,0.34,1
2015,27,109,0.01,1,0.23,1
2015,27,111,0.01,1,0.31,1
2015,27,113,0,1,0.31,1
2015,27,115,0.01,1,0.35,1
2015,27,117,0,1,0.32,1
2015,27,119,0.01,1,0.32,1
2015,27,121,0.01,1,0.32,1
2015,27,123,0.08,1,0.19,1
2015,27,125,0.02,1,0.36,1
2015,27,127,0.01,1,0.33,1
2015,27,129,0,1,0.33,1
2015,27,131,0,1,0.27,1
2015,27,133,0.01,1,0.31,1
2015,27,135,0.02,1,0.32,1
2015,27,137,0.02,1,0.28,1
2015,27,139,0.01,1,0.23,1
2015,27,141,0,1,0.25,1
2015,27,143,0,1,0.26,1
2015,27,145,0.01,1,0.28,1
2015,27,147,0,1,0.27,1
2015,27,149,0,1,0.33,1
2015,27,151,0.01,1,0.31,1
2015,27,153,0.01,1,0.35,1
2015,27,155,0.01,1,0.31,1
2015,27,157,0,1,0.26,1
2015,27,159,0.01,1,0.36,1
2015,27,161,0,1,0.3,1
2015,27,163,0.01,1,0.23,1
2015,27,165,0,1,0.32,1
2015,27,167,0.01,1,0.3,1
2015,27,169,0,1,0.31,1
2015,27,171,0,1,0.25,1
2015,27,173,0.01,1,0.32,1
2015,28,001,0.01,1,0.45,1
2015,28,003,0.01,1,0.39,1
2015,28,005,0.01,1,0.49,1
2015,28,007,0.01,1,0.44,1
2015,28,009,0.01,1,0.35,1
2015,28,011,0.01,1,0.48,1
2015,28,013,0.01,1,0.47,1
2015,28,015,0.01,1,0.57,1
2015,28,017,0.01,1,0.48,1
2015,28,019,0.01,1,0.49,1
2015,28,021,0.01,1,0.39,1
2015,28,023,0.01,1,0.43,1
2015,28,025,0.01,1,0.45,1
2015,28,027,0.01,1,0.44,1
2015,28,029,0.01,1,0.34,1
2015,28,031,0.01,1,0.48,1
2015,28,033,0,1,0.32,1
2015,28,035,0.01,1,0.32,1
2015,28,037,0.01,1,0.4,1
2015,28,039,0.01,1,0.37,1
2015,28,041,0.01,2,0.38,2
2015,28,043,0,1,0.47,1
2015,28,045,0.01,1,0.33,1
2015,28,047,0.01,1,0.3,1
2015,28,049,0.01,1,0.3,1
2015,28,051,0.02,1,0.6,1
2015,28,053,0.02,2,0.54,2
2015,28,055,0.03,2,0.55,2
2015,28,057,0.01,1,0.38,1
2015,28,059,0,1,0.33,1
2015,28,061,0.01,1,0.44,1
2015,28,063,0.02,2,0.6,2
2015,28,065,0.01,1,0.55,1
2015,28,067,0,1,0.41,1
2015,28,069,0.01,2,0.44,2
2015,28,071,0,1,0.33,1
2015,28,073,0,1,0.35,1
2015,28,075,0,1,0.38,1
2015,28,077,0.01,1,0.44,1
2015,28,079,0.01,1,0.45,1
2015,28,081,0,1,0.35,1
2015,28,083,0.01,1,0.46,1
2015,28,085,0.01,1,0.4,1
2015,28,087,0,1,0.35,1
2015,28,089,0,1,0.32,1
2015,28,091,0.01,1,0.47,1
2015,28,093,0.01,1,0.34,1
2015,28,095,0.01,1,0.4,1
2015,28,097,0.01,1,0.47,1
2015,28,099,0,1,0.44,1
2015,28,101,0.01,1,0.41,1
2015,28,103,0.01,2,0.53,2
2015,28,105,0,1,0.41,1
2015,28,107,0.01,1,0.41,1
2015,28,109,0.01,1,0.36,1
2015,28,111,0.01,1,0.38,1
2015,28,113,0.01,1,0.44,1
2015,28,115,0,1,0.37,1
2015,28,117,0.01,1,0.44,1
2015,28,119,0.02,1,0.52,1
2015,28,121,0,1,0.33,1
2015,28,123,0.01,1,0.46,1
2015,28,125,0.02,1,0.44,1
2015,28,127,0.01,1,0.34,1
2015,28,129,0.01,1,0.48,1
2015,28,131,0.01,1,0.37,1
2015,28,133,0.02,1,0.47,1
2015,28,135,0.02,1,0.45,1
2015,28,137,0,1,0.34,1
2015,28,139,0.01,1,0.42,1
2015,28,141,0.01,1,0.42,1
2015,28,143,0,1,0.31,1
2015,28,145,0.01,1,0.41,1
2015,28,147,0.01,1,0.48,1
2015,28,149,0,1,0.37,1
2015,28,151,0.01,1,0.44,1
2015,28,153,0.01,1,0.48,1
2015,28,155,0.01,1,0.43,1
2015,28,157,0.01,2,0.48,2
2015,28,159,0.01,1,0.44,1
2015,28,161,0.01,1,0.4,1
2015,28,163,0.01,1,0.33,1
2015,29,001,0.01,1,0.36,1
2015,29,003,0.01,1,0.34,1
2015,29,005,0.01,1,0.36,1
2015,29,007,0.01,1,0.36,1
2015,29,009,0,1,0.4,1
2015,29,011,0.01,1,0.41,1
2015,29,013,0.01,1,0.3,1
2015,29,015,0.01,1,0.43,1
2015,29,017,0.01,1,0.39,1
2015,29,019,0.01,1,0.28,1
2015,29,021,0.02,1,0.28,1
2015,29,023,0.01,1,0.4,1
2015,29,025,0.01,1,0.3,1
2015,29,027,0,1,0.32,1
2015,29,029,0.01,1,0.34,1
2015,29,031,0,1,0.33,1
2015,29,033,0.01,1,0.37,1
2015,29,035,0.02,1,0.47,1
2015,29,037,0,1,0.28,1
2015,29,039,0.01,1,0.46,1
2015,29,041,0.01,1,0.39,1
2015,29,043,0,1,0.35,1
2015,29,045,0.01,1,0.35,1
2015,29,047,0.01,1,0.26,1
2015,29,049,0,1,0.29,1
2015,29,051,0.01,1,0.29,1
2015,29,053,0,1,0.35,1
2015,29,055,0.01,1,0.41,1
2015,29,057,0.01,1,0.42,1
2015,29,059,0.01,1,0.37,1
2015,29,061,0.01,1,0.39,1
2015,29,063,0.01,1,0.32,1
2015,29,065,0.01,1,0.41,1
2015,29,067,0.01,1,0.5,1
2015,29,069,0.01,1,0.43,1
2015,29,071,0,1,0.3,1
2015,29,073,0.01,1,0.36,1
2015,29,075,0.01,1,0.37,1
2015,29,077,0.02,1,0.3,1
