year,state,county,index_transit_trips,index_transit_trips_quality
2020,19,117,38.62,1
2020,19,119,25.86,1
2020,19,121,51.54,1
2020,19,123,68.87,1
2020,19,125,61.84,1
2020,19,127,95.85,1
2020,19,129,51.54,1
2020,19,131,25.86,1
2020,19,133,25.86,1
2020,19,135,25.86,1
2020,19,137,38.62,1
2020,19,139,76.62,1
2020,19,141,38.62,1
2020,19,143,15.98,1
2020,19,145,38.62,1
2020,19,147,25.86,1
2020,19,149,25.86,1
2020,19,151,15.98,1
2020,19,153,89.69,1
2020,19,155,25.86,1
2020,19,157,38.62,1
2020,19,159,15.98,1
2020,19,161,15.98,1
2020,19,163,93.87,1
2020,19,165,25.86,1
2020,19,167,38.62,1
2020,19,169,94.06,1
2020,19,171,38.62,1
2020,19,173,15.98,1
2020,19,175,51.54,1
2020,19,177,25.86,1
2020,19,179,68.87,1
2020,19,181,3.96,1
2020,19,183,51.54,1
2020,19,185,25.86,1
2020,19,187,85.96,1
2020,19,189,25.86,1
2020,19,191,25.86,1
2020,19,193,84.47,1
2020,19,195,15.98,1
2020,19,197,25.86,1
2020,20,001,38.62,1
2020,20,003,38.62,1
2020,20,005,51.54,1
2020,20,007,15.98,1
2020,20,009,51.54,1
2020,20,011,61.84,1
2020,20,013,25.86,1
2020,20,015,68.87,1
2020,20,017,15.98,1
2020,20,019,15.98,1
2020,20,021,25.86,1
2020,20,023,8.72,1
2020,20,025,8.72,1
2020,20,027,15.98,1
2020,20,029,51.54,1
2020,20,031,25.86,1
2020,20,033,15.98,1
2020,20,035,51.54,1
2020,20,037,51.54,1
2020,20,039,15.98,1
2020,20,041,38.62,1
2020,20,043,38.62,1
2020,20,045,89.69,1
2020,20,047,15.98,1
2020,20,049,15.98,1
2020,20,051,68.87,1
2020,20,053,25.86,1
2020,20,055,82.29,1
2020,20,057,51.54,1
2020,20,059,61.84,1
2020,20,061,76.62,1
2020,20,063,8.72,1
2020,20,065,8.72,1
2020,20,067,15.98,1
2020,20,069,8.72,1
2020,20,071,15.98,1
2020,20,073,15.98,1
2020,20,075,8.72,1
2020,20,077,15.98,1
2020,20,079,76.62,1
2020,20,081,8.72,1
2020,20,083,8.72,1
2020,20,085,51.54,1
2020,20,087,51.54,1
2020,20,089,8.72,1
2020,20,091,96.28,1
2020,20,093,15.98,1
2020,20,095,25.86,1
2020,20,097,8.72,1
2020,20,099,51.54,1
2020,20,101,8.72,1
2020,20,103,81.02,1
2020,20,105,8.72,1
2020,20,107,38.62,1
2020,20,109,25.86,1
2020,20,111,76.62,1
2020,20,113,38.62,1
2020,20,115,25.86,1
2020,20,117,15.98,1
2020,20,119,8.72,1
2020,20,121,61.84,1
2020,20,123,25.86,1
2020,20,125,38.62,1
2020,20,127,15.98,1
2020,20,129,15.98,1
2020,20,131,25.86,1
2020,20,133,51.54,1
2020,20,135,8.72,1
2020,20,137,25.86,1
2020,20,139,38.62,1
2020,20,141,15.98,1
2020,20,143,15.98,1
2020,20,145,25.86,1
2020,20,147,15.98,1
2020,20,149,38.62,1
2020,20,151,25.86,1
2020,20,153,8.72,1
2020,20,155,73.28,1
2020,20,157,15.98,1
2020,20,159,15.98,1
2020,20,161,87.48,1
2020,20,163,15.98,1
2020,20,165,8.72,1
2020,20,167,15.98,1
2020,20,169,94.91,1
2020,20,171,15.98,1
2020,20,173,76.62,1
2020,20,175,68.87,1
2020,20,177,88.38,1
2020,20,179,8.72,1
2020,20,181,25.86,1
2020,20,183,8.72,1
2020,20,185,8.72,1
2020,20,187,8.72,1
2020,20,189,15.98,1
2020,20,191,51.54,1
2020,20,193,15.98,1
2020,20,195,15.98,1
2020,20,197,25.86,1
2020,20,199,8.72,1
2020,20,201,15.98,1
2020,20,203,8.72,1
2020,20,205,25.86,1
2020,20,207,15.98,1
2020,20,209,97.52,1
2020,21,001,51.54,1
2020,21,003,51.54,1
2020,21,005,68.87,1
2020,21,007,25.86,1
2020,21,009,3.96,1
2020,21,011,51.54,1
2020,21,013,61.84,1
2020,21,015,81.02,1
2020,21,017,68.87,1
2020,21,019,96.09,1
2020,21,021,3.96,1
2020,21,023,61.84,1
2020,21,025,51.54,1
2020,21,027,51.54,1
2020,21,029,83.43,1
2020,21,031,38.62,1
2020,21,033,51.54,1
2020,21,035,82.29,1
2020,21,037,93.09,1
2020,21,039,25.86,1
2020,21,041,61.84,1
2020,21,043,61.84,1
2020,21,045,38.62,1
2020,21,047,1.16,1
2020,21,049,8.72,1
2020,21,051,51.54,1
2020,21,053,38.62,1
2020,21,055,38.62,1
2020,21,057,38.62,1
2020,21,059,90.75,1
2020,21,061,51.54,1
2020,21,063,51.54,1
2020,21,065,61.84,1
2020,21,067,93.35,1
2020,21,069,51.54,1
2020,21,071,61.84,1
2020,21,073,88.38,1
2020,21,075,38.62,1
2020,21,077,68.87,1
2020,21,079,51.54,1
2020,21,081,73.28,1
2020,21,083,51.54,1
2020,21,085,38.62,1
2020,21,087,51.54,1
2020,21,089,38.62,1
2020,21,091,38.62,1
2020,21,093,79.25,1
2020,21,095,51.54,1
2020,21,097,61.84,1
2020,21,099,38.62,1
2020,21,101,92.35,1
2020,21,103,61.84,1
2020,21,105,25.86,1
2020,21,107,61.84,1
2020,21,109,38.62,1
2020,21,111,93.68,1
2020,21,113,38.62,1
2020,21,115,61.84,1
2020,21,117,89.69,1
2020,21,119,51.54,1
2020,21,121,61.84,1
2020,21,123,51.54,1
2020,21,125,51.54,1
2020,21,127,51.54,1
2020,21,129,38.62,1
2020,21,131,51.54,1
2020,21,133,51.54,1
2020,21,135,51.54,1
2020,21,137,51.54,1
2020,21,139,38.62,1
2020,21,141,38.62,1
2020,21,143,38.62,1
2020,21,145,81.02,1
2020,21,147,38.62,1
2020,21,149,38.62,1
2020,21,151,86.6,1
2020,21,153,51.54,1
2020,21,155,61.84,1
2020,21,157,51.54,1
2020,21,159,61.84,1
2020,21,161,73.28,1
2020,21,163,61.84,1
2020,21,165,51.54,1
2020,21,167,61.84,1
2020,21,169,38.62,1
2020,21,171,38.62,1
2020,21,173,61.84,1
2020,21,175,51.54,1
2020,21,177,51.54,1
2020,21,179,61.84,1
2020,21,181,51.54,1
2020,21,183,38.62,1
2020,21,185,51.54,1
2020,21,187,61.84,1
2020,21,189,38.62,1
2020,21,191,61.84,1
2020,21,193,61.84,1
2020,21,195,61.84,1
2020,21,197,51.54,1
2020,21,199,61.84,1
2020,21,201,51.54,1
2020,21,203,51.54,1
2020,21,205,68.87,1
2020,21,207,38.62,1
2020,21,209,51.54,1
2020,21,211,73.28,1
2020,21,213,51.54,1
2020,21,215,61.84,1
2020,21,217,51.54,1
2020,21,219,38.62,1
2020,21,221,38.62,1
2020,21,223,61.84,1
2020,21,225,38.62,1
2020,21,227,88.73,1
2020,21,229,51.54,1
2020,21,231,38.62,1
2020,21,233,38.62,1
2020,21,235,51.54,1
2020,21,237,38.62,1
2020,21,239,76.62,1
2020,22,001,68.87,1
2020,22,003,38.62,1
2020,22,005,79.25,1
2020,22,007,38.62,1
2020,22,009,38.62,1
2020,22,011,38.62,1
2020,22,013,25.86,1
2020,22,015,8.72,1
2020,22,017,76.62,1
2020,22,019,38.62,1
2020,22,021,25.86,1
2020,22,023,38.62,1
2020,22,025,25.86,1
2020,22,027,25.86,1
2020,22,029,51.54,1
2020,22,031,51.54,1
2020,22,033,85.28,1
2020,22,035,38.62,1
2020,22,037,51.54,1
2020,22,039,51.54,1
2020,22,041,38.62,1
2020,22,043,25.86,1
2020,22,045,82.29,1
2020,22,047,61.84,1
2020,22,049,25.86,1
2020,22,051,84.47,1
2020,22,053,51.54,1
2020,22,055,86.6,1
2020,22,057,1.16,1
2020,22,059,25.86,1
2020,22,061,61.84,1
2020,22,063,76.62,1
2020,22,065,38.62,1
2020,22,067,51.54,1
2020,22,069,51.54,1
2020,22,071,96.69,1
2020,22,073,83.43,1
2020,22,075,81.02,1
2020,22,077,51.54,1
2020,22,079,73.28,1
2020,22,081,38.62,1
2020,22,083,25.86,1
2020,22,085,38.62,1
2020,22,087,73.28,1
2020,22,089,73.28,1
2020,22,091,51.54,1
2020,22,093,51.54,1
2020,22,095,73.28,1
2020,22,097,79.25,1
2020,22,099,73.28,1
2020,22,101,51.54,1
2020,22,103,79.25,1
2020,22,105,73.28,1
2020,22,107,15.98,1
2020,22,109,25.86,1
2020,22,111,25.86,1
2020,22,113,79.25,1
2020,22,115,51.54,1
2020,22,117,38.62,1
2020,22,119,61.84,1
2020,22,121,79.25,1
2020,22,123,25.86,1
2020,22,125,51.54,1
2020,22,127,25.86,1
2020,23,001,87.48,1
2020,23,003,38.62,1
2020,23,005,91.2,1
2020,23,007,51.54,1
2020,23,009,38.62,1
2020,23,011,81.02,1
2020,23,013,51.54,1
2020,23,015,51.54,1
2020,23,017,51.54,1
2020,23,019,92.35,1
2020,23,021,25.86,1
2020,23,023,76.62,1
2020,23,025,3.96,1
2020,23,027,38.62,1
2020,23,029,25.86,1
2020,23,031,38.62,1
2020,24,001,83.43,1
2020,24,003,94.32,1
2020,24,005,98.19,1
2020,24,009,25.86,1
2020,24,011,3.96,1
2020,24,013,3.96,1
2020,24,015,76.62,1
2020,24,017,38.62,1
2020,24,019,51.54,1
2020,24,021,85.96,1
2020,24,023,1.16,1
2020,24,025,89.29,1
2020,24,027,87.48,1
2020,24,029,1.16,1
2020,24,031,98.41,1
2020,24,033,99,1
2020,24,035,15.98,1
2020,24,037,73.28,1
2020,24,039,38.62,1
2020,24,041,8.72,1
2020,24,043,76.62,1
2020,24,045,15.98,1
2020,24,047,94.83,1
2020,24,510,99.52,1
2020,25,001,61.84,1
2020,25,003,76.62,1
2020,25,005,88.73,1
2020,25,007,98.95,1
2020,25,009,98.76,1
2020,25,011,38.62,1
2020,25,013,95.39,1
2020,25,015,87.48,1
2020,25,017,99.33,1
2020,25,019,98.81,1
2020,25,021,99.43,1
2020,25,023,95.04,1
2020,25,025,99.97,1
2020,25,027,93.51,1
2020,26,001,25.86,1
2020,26,003,15.98,1
2020,26,005,1.16,1
2020,26,007,76.62,1
2020,26,009,38.62,1
2020,26,011,1.16,1
2020,26,013,15.98,1
2020,26,015,68.87,1
2020,26,017,51.54,1
2020,26,019,38.62,1
2020,26,021,81.02,1
2020,26,023,73.28,1
2020,26,025,82.29,1
2020,26,027,68.87,1
2020,26,029,38.62,1
2020,26,031,25.86,1
2020,26,033,68.87,1
2020,26,035,51.54,1
2020,26,037,15.98,1
2020,26,039,38.62,1
2020,26,041,51.54,1
2020,26,043,68.87,1
2020,26,045,51.54,1
2020,26,047,51.54,1
2020,26,049,82.29,1
2020,26,051,51.54,1
2020,26,053,51.54,1
2020,26,055,81.02,1
2020,26,057,73.28,1
2020,26,059,68.87,1
2020,26,061,68.87,1
2020,26,063,38.62,1
2020,26,065,95.04,1
2020,26,067,61.84,1
2020,26,069,51.54,1
2020,26,071,25.86,1
2020,26,073,81.02,1
2020,26,075,85.96,1
2020,26,077,86.6,1
2020,26,079,38.62,1
2020,26,081,95.56,1
2020,26,083,15.98,1
2020,26,085,38.62,1
2020,26,087,76.62,1
2020,26,089,25.86,1
2020,26,091,81.02,1
2020,26,093,85.96,1
2020,26,095,38.62,1
2020,26,097,25.86,1
2020,26,099,92.9,1
2020,26,101,61.84,1
2020,26,103,86.6,1
2020,26,105,61.84,1
2020,26,107,3.96,1
2020,26,109,51.54,1
2020,26,111,1.16,1
2020,26,113,25.86,1
2020,26,115,84.47,1
2020,26,117,61.84,1
2020,26,119,25.86,1
2020,26,121,90.75,1
2020,26,123,51.54,1
2020,26,125,95.39,1
2020,26,127,38.62,1
2020,26,129,38.62,1
2020,26,131,15.98,1
2020,26,133,38.62,1
2020,26,135,25.86,1
2020,26,137,51.54,1
2020,26,139,61.84,1
2020,26,141,25.86,1
2020,26,143,51.54,1
2020,26,145,83.43,1
2020,26,147,89.02,1
2020,26,149,68.87,1
2020,26,151,51.54,1
2020,26,153,38.62,1
2020,26,155,81.02,1
2020,26,157,61.84,1
2020,26,159,68.87,1
2020,26,161,97.39,1
2020,26,163,95.7,1
2020,26,165,51.54,1
2020,27,001,25.86,1
2020,27,003,86.6,1
2020,27,005,38.62,1
2020,27,007,61.84,1
2020,27,009,87.48,1
2020,27,011,25.86,1
2020,27,013,84.47,1
2020,27,015,61.84,1
2020,27,017,61.84,1
2020,27,019,1.16,1
2020,27,021,25.86,1
2020,27,023,25.86,1
2020,27,025,3.96,1
2020,27,027,87.97,1
2020,27,029,15.98,1
2020,27,031,25.86,1
2020,27,033,25.86,1
2020,27,035,51.54,1
2020,27,037,73.28,1
2020,27,039,8.72,1
2020,27,041,51.54,1
2020,27,043,25.86,1
2020,27,045,3.96,1
2020,27,047,76.62,1
2020,27,049,1.16,1
2020,27,051,15.98,1
2020,27,053,96.69,1
2020,27,055,3.96,1
2020,27,057,25.86,1
2020,27,059,68.87,1
2020,27,061,25.86,1
2020,27,063,25.86,1
2020,27,065,38.62,1
2020,27,067,61.84,1
2020,27,069,8.72,1
2020,27,071,38.62,1
2020,27,073,15.98,1
2020,27,075,38.62,1
2020,27,077,8.72,1
2020,27,079,61.84,1
2020,27,081,15.98,1
2020,27,083,51.54,1
2020,27,085,68.87,1
2020,27,087,25.86,1
2020,27,089,8.72,1
2020,27,091,51.54,1
2020,27,093,38.62,1
2020,27,095,51.54,1
2020,27,097,51.54,1
2020,27,099,3.96,1
2020,27,101,15.98,1
2020,27,103,76.62,1
2020,27,105,51.54,1
2020,27,107,15.98,1
2020,27,109,3.96,1
2020,27,111,38.62,1
2020,27,113,61.84,1
2020,27,115,38.62,1
2020,27,117,38.62,1
2020,27,119,8.72,1
2020,27,121,25.86,1
2020,27,123,97.61,1
2020,27,125,15.98,1
2020,27,127,25.86,1
2020,27,129,25.86,1
2020,27,131,79.25,1
2020,27,133,51.54,1
2020,27,135,15.98,1
2020,27,137,83.43,1
2020,27,139,3.96,1
2020,27,141,68.87,1
2020,27,143,38.62,1
2020,27,145,85.28,1
2020,27,147,1.16,1
2020,27,149,38.62,1
2020,27,151,15.98,1
2020,27,153,25.86,1
2020,27,155,15.98,1
2020,27,157,8.72,1
2020,27,159,25.86,1
2020,27,161,51.54,1
2020,27,163,38.62,1
2020,27,165,38.62,1
2020,27,167,68.87,1
2020,27,169,3.96,1
2020,27,171,76.62,1
2020,27,173,25.86,1
2020,28,001,68.87,1
2020,28,003,51.54,1
2020,28,005,25.86,1
2020,28,007,38.62,1
2020,28,009,25.86,1
2020,28,011,38.62,1
2020,28,013,25.86,1
2020,28,015,15.98,1
2020,28,017,25.86,1
2020,28,019,25.86,1
2020,28,021,38.62,1
2020,28,023,25.86,1
2020,28,025,51.54,1
2020,28,027,68.87,1
2020,28,029,51.54,1
2020,28,031,38.62,1
2020,28,033,82.29,1
2020,28,035,83.43,1
2020,28,037,25.86,1
2020,28,039,38.62,1
2020,28,041,25.86,1
2020,28,043,38.62,1
2020,28,045,79.25,1
2020,28,047,87.97,1
2020,28,049,79.25,1
2020,28,051,25.86,1
2020,28,053,25.86,1
2020,28,055,15.98,1
2020,28,057,25.86,1
2020,28,059,8.72,1
2020,28,061,25.86,1
2020,28,063,25.86,1
2020,28,065,25.86,1
2020,28,067,51.54,1
2020,28,069,25.86,1
2020,28,071,87.09,1
2020,28,073,25.86,1
2020,28,075,68.87,1
2020,28,077,25.86,1
2020,28,079,25.86,1
2020,28,081,61.84,1
2020,28,083,73.28,1
2020,28,085,51.54,1
2020,28,087,84.47,1
2020,28,089,79.25,1
2020,28,091,38.62,1
2020,28,093,51.54,1
2020,28,095,38.62,1
2020,28,097,25.86,1
2020,28,099,38.62,1
2020,28,101,25.86,1
2020,28,103,25.86,1
2020,28,105,94.91,1
2020,28,107,38.62,1
2020,28,109,61.84,1
2020,28,111,25.86,1
2020,28,113,61.84,1
2020,28,115,25.86,1
2020,28,117,38.62,1
2020,28,119,25.86,1
2020,28,121,76.62,1
2020,28,123,25.86,1
2020,28,125,25.86,1
2020,28,127,38.62,1
2020,28,129,25.86,1
2020,28,131,38.62,1
2020,28,133,38.62,1
2020,28,135,25.86,1
2020,28,137,38.62,1
2020,28,139,25.86,1
2020,28,141,25.86,1
2020,28,143,38.62,1
2020,28,145,38.62,1
2020,28,147,25.86,1
2020,28,149,79.25,1
2020,28,151,61.84,1
2020,28,153,25.86,1
2020,28,155,25.86,1
2020,28,157,25.86,1
2020,28,159,25.86,1
2020,28,161,25.86,1
2020,28,163,61.84,1
2020,29,001,76.62,1
2020,29,003,51.54,1
2020,29,005,25.86,1
2020,29,007,38.62,1
2020,29,009,25.86,1
2020,29,011,25.86,1
2020,29,013,38.62,1
2020,29,015,38.62,1
2020,29,017,25.86,1
2020,29,019,81.02,1
2020,29,021,93.09,1
2020,29,023,61.84,1
2020,29,025,38.62,1
2020,29,027,61.84,1
2020,29,029,51.54,1
2020,29,031,76.62,1
2020,29,033,25.86,1
2020,29,035,25.86,1
2020,29,037,81.02,1
2020,29,039,25.86,1
2020,29,041,25.86,1
2020,29,043,73.28,1
2020,29,045,25.86,1
2020,29,047,95.91,1
2020,29,049,51.54,1
2020,29,051,89.69,1
2020,29,053,61.84,1
2020,29,055,38.62,1
2020,29,057,25.86,1
2020,29,059,38.62,1
2020,29,061,25.86,1
2020,29,063,38.62,1
2020,29,065,38.62,1
2020,29,067,25.86,1
2020,29,069,38.62,1
2020,29,071,68.87,1
2020,29,073,38.62,1
2020,29,075,25.86,1
2020,29,077,79.25,1
2020,29,079,38.62,1
2020,29,081,25.86,1
2020,29,083,61.84,1
2020,29,085,25.86,1
2020,29,087,25.86,1
2020,29,089,38.62,1
2020,29,091,38.62,1
2020,29,093,25.86,1
2020,29,095,95.97,1
2020,29,097,38.62,1
2020,29,099,82.29,1
2020,29,101,73.28,1
2020,29,103,25.86,1
2020,29,105,38.62,1
2020,29,107,51.54,1
2020,29,109,38.62,1
2020,29,111,25.86,1
2020,29,113,61.84,1
2020,29,115,38.62,1
2020,29,117,61.84,1
2020,29,119,25.86,1
2020,29,121,51.54,1
2020,29,123,38.62,1
2020,29,125,25.86,1
2020,29,127,68.87,1
2020,29,129,15.98,1
2020,29,131,38.62,1
2020,29,133,38.62,1
2020,29,135,38.62,1
2020,29,137,25.86,1
2020,29,139,38.62,1
2020,29,141,25.86,1
2020,29,143,38.62,1
2020,29,145,3.96,1
2020,29,147,51.54,1
2020,29,149,25.86,1
2020,29,151,38.62,1
2020,29,153,25.86,1
2020,29,155,25.86,1
2020,29,157,51.54,1
2020,29,159,76.62,1
2020,29,161,76.62,1
2020,29,163,38.62,1
2020,29,165,97.64,1
2020,29,167,38.62,1
2020,29,169,51.54,1
2020,29,171,25.86,1
2020,29,173,25.86,1
2020,29,175,51.54,1
2020,29,177,61.84,1
2020,29,179,25.86,1
2020,29,181,25.86,1
2020,29,183,88.73,1
2020,29,185,25.86,1
2020,29,186,51.54,1
2020,29,187,73.28,1
2020,29,189,91.73,1
2020,29,195,51.54,1
2020,29,197,15.98,1
2020,29,199,25.86,1
2020,29,201,51.54,1
2020,29,203,15.98,1
2020,29,205,25.86,1
2020,29,207,38.62,1
2020,29,209,38.62,1
2020,29,211,25.86,1
2020,29,213,51.54,1
2020,29,215,25.86,1
2020,29,217,38.62,1
2020,29,219,51.54,1
2020,29,221,38.62,1
2020,29,223,25.86,1
2020,29,225,38.62,1
2020,29,227,25.86,1
2020,29,229,25.86,1
2020,29,510,96.42,1
2020,30,001,25.86,1
2020,30,003,15.98,1
2020,30,005,3.96,1
2020,30,007,8.72,1
2020,30,009,8.72,1
2020,30,011,8.72,1
2020,30,013,84.47,1
2020,30,015,8.72,1
2020,30,017,68.87,1
2020,30,019,8.72,1
2020,30,021,61.84,1
2020,30,023,68.87,1
2020,30,025,15.98,1
2020,30,027,38.62,1
2020,30,029,68.87,1
2020,30,031,85.96,1
2020,30,033,8.72,1
2020,30,035,68.87,1
2020,30,037,3.96,1
2020,30,039,8.72,1
2020,30,041,76.62,1
2020,30,043,15.98,1
2020,30,045,3.96,1
2020,30,047,15.98,1
2020,30,049,83.43,1
2020,30,051,15.98,1
2020,30,053,25.86,1
2020,30,055,3.96,1
2020,30,057,8.72,1
2020,30,059,3.96,1
2020,30,061,15.98,1
2020,30,063,89.29,1
2020,30,065,15.98,1
2020,30,067,1.16,1
2020,30,069,3.96,1
2020,30,071,73.28,1
2020,30,073,8.72,1
2020,30,075,8.72,1
2020,30,077,38.62,1
2020,30,079,8.72,1
2020,30,081,25.86,1
2020,30,083,38.62,1
2020,30,085,51.54,1
2020,30,087,15.98,1
2020,30,089,8.72,1
2020,30,091,8.72,1
2020,30,093,90.44,1
2020,30,095,8.72,1
2020,30,097,15.98,1
2020,30,099,8.72,1
2020,30,101,25.86,1
2020,30,103,3.96,1
2020,30,105,38.62,1
2020,30,107,8.72,1
2020,30,109,15.98,1
2020,30,111,73.28,1
2020,31,001,76.62,1
2020,31,003,8.72,1
2020,31,005,3.96,1
2020,31,007,8.72,1
2020,31,009,8.72,1
2020,31,011,15.98,1
2020,31,013,25.86,1
2020,31,015,8.72,1
2020,31,017,8.72,1
2020,31,019,73.28,1
2020,31,021,15.98,1
2020,31,023,15.98,1
2020,31,025,51.54,1
2020,31,027,15.98,1
2020,31,029,15.98,1
2020,31,031,15.98,1
2020,31,033,38.62,1
2020,31,035,15.98,1
2020,31,037,15.98,1
2020,31,039,15.98,1
2020,31,041,15.98,1
2020,31,043,85.28,1
2020,31,045,38.62,1
2020,31,047,15.98,1
2020,31,049,15.98,1
2020,31,051,15.98,1
2020,31,053,79.25,1
2020,31,055,87.48,1
2020,31,057,8.72,1
2020,31,059,15.98,1
2020,31,061,8.72,1
2020,31,063,8.72,1
2020,31,065,8.72,1
2020,31,067,51.54,1
2020,31,069,8.72,1
2020,31,071,8.72,1
2020,31,073,8.72,1
2020,31,075,8.72,1
2020,31,077,8.72,1
2020,31,079,76.62,1
2020,31,081,15.98,1
2020,31,083,15.98,1
2020,31,085,3.96,1
2020,31,087,8.72,1
2020,31,089,15.98,1
2020,31,091,3.96,1
2020,31,093,15.98,1
2020,31,095,25.86,1
2020,31,097,25.86,1
2020,31,099,15.98,1
2020,31,101,38.62,1
2020,31,103,3.96,1
2020,31,105,8.72,1
2020,31,107,8.72,1
2020,31,109,92.06,1
2020,31,111,76.62,1
2020,31,113,8.72,1
2020,31,115,8.72,1
2020,31,117,8.72,1
2020,31,119,79.25,1
2020,31,121,15.98,1
2020,31,123,8.72,1
2020,31,125,15.98,1
2020,31,127,25.86,1
2020,31,129,15.98,1
2020,31,131,38.62,1
2020,31,133,15.98,1
2020,31,135,8.72,1
2020,31,137,38.62,1
2020,31,139,15.98,1
2020,31,141,76.62,1
2020,31,143,15.98,1
2020,31,145,61.84,1
2020,31,147,15.98,1
2020,31,149,8.72,1
2020,31,151,25.86,1
2020,31,153,3.96,1
2020,31,155,38.62,1
2020,31,157,61.84,1
2020,31,159,38.62,1
2020,31,161,8.72,1
2020,31,163,8.72,1
2020,31,165,3.96,1
2020,31,167,15.98,1
2020,31,169,15.98,1
2020,31,171,8.72,1
2020,31,173,15.98,1
2020,31,175,15.98,1
2020,31,177,51.54,1
2020,31,179,38.62,1
2020,31,181,8.72,1
2020,31,183,8.72,1
2020,31,185,25.86,1
2020,32,001,68.87,1
2020,32,003,97.14,1
2020,32,005,87.97,1
2020,32,007,51.54,1
2020,32,009,15.98,1
2020,32,011,8.72,1
2020,32,013,51.54,1
2020,32,015,25.86,1
2020,32,017,25.86,1
2020,32,019,38.62,1
2020,32,021,15.98,1
2020,32,023,61.84,1
2020,32,027,25.86,1
2020,32,029,51.54,1
2020,32,031,96.87,1
2020,32,033,25.86,1
2020,32,510,93.35,1
2020,33,001,73.28,1
2020,33,003,61.84,1
2020,33,005,25.86,1
2020,33,007,51.54,1
2020,33,009,84.47,1
2020,33,011,76.62,1
2020,33,013,1.16,1
2020,33,015,8.72,1
2020,33,017,87.97,1
2020,33,019,73.28,1
2020,34,001,96.8,1
2020,34,003,99.08,1
2020,34,005,97.96,1
2020,34,007,98.81,1
2020,34,009,94.54,1
2020,34,011,93.09,1
2020,34,013,99.55,1
2020,34,015,94.54,1
2020,34,017,99.62,1
2020,34,019,88.73,1
2020,34,021,98.33,1
2020,34,023,94.73,1
2020,34,025,95.56,1
2020,34,027,97.31,1
2020,34,029,90.75,1
2020,34,031,99.17,1
2020,34,033,96.69,1
2020,34,035,95.7,1
2020,34,037,3.96,1
2020,34,039,98.92,1
2020,34,041,93.87,1
2020,35,001,97.85,1
2020,35,003,15.98,1
2020,35,005,79.25,1
2020,35,006,38.62,1
2020,35,007,25.86,1
2020,35,009,79.25,1
2020,35,011,8.72,1
2020,35,013,92.06,1
2020,35,015,1.16,1
2020,35,017,51.54,1
2020,35,019,25.86,1
2020,35,021,8.72,1
2020,35,023,68.87,1
2020,35,025,76.62,1
2020,35,027,38.62,1
2020,35,028,85.28,1
2020,35,029,68.87,1
2020,35,031,1.16,1
2020,35,033,15.98,1
2020,35,035,81.02,1
2020,35,037,51.54,1
2020,35,039,25.86,1
2020,35,041,68.87,1
2020,35,043,51.54,1
2020,35,045,61.84,1
2020,35,047,81.02,1
2020,35,049,81.02,1
2020,35,051,68.87,1
2020,35,053,38.62,1
2020,35,055,8.72,1
2020,35,057,1.16,1
2020,35,059,15.98,1
2020,35,061,25.86,1
2020,36,001,98.5,1
2020,36,003,61.84,1
2020,36,005,99.75,1
2020,36,007,76.62,1
2020,36,009,3.96,1
2020,36,011,93.51,1
2020,36,013,83.43,1
2020,36,015,81.02,1
2020,36,017,82.29,1
2020,36,019,25.86,1
2020,36,021,3.96,1
2020,36,023,89.02,1
2020,36,025,1.16,1
2020,36,027,82.29,1
2020,36,029,97.01,1
2020,36,031,38.62,1
2020,36,033,15.98,1
2020,36,035,38.62,1
2020,36,037,3.96,1
2020,36,039,1.16,1
2020,36,041,51.54,1
2020,36,043,1.16,1
2020,36,045,51.54,1
2020,36,047,99.78,1
2020,36,049,3.96,1
2020,36,051,73.28,1
2020,36,053,3.96,1
2020,36,055,95.15,1
2020,36,057,3.96,1
2020,36,059,93.87,1
2020,36,061,99.81,1
2020,36,063,93.51,1
2020,36,065,93.25,1
2020,36,067,92.9,1
2020,36,069,25.86,1
2020,36,071,82.29,1
2020,36,073,68.87,1
2020,36,075,38.62,1
2020,36,077,73.28,1
2020,36,079,83.43,1
2020,36,081,99.65,1
2020,36,083,96.53,1
2020,36,085,99.87,1
2020,36,087,92.74,1
2020,36,089,38.62,1
2020,36,091,89.69,1
2020,36,093,94.32,1
2020,36,095,61.84,1
2020,36,097,68.87,1
2020,36,099,68.87,1
2020,36,101,82.29,1
2020,36,103,82.29,1
2020,36,105,83.43,1
2020,36,107,15.98,1
2020,36,109,84.47,1
2020,36,111,3.96,1
2020,36,113,76.62,1
2020,36,115,3.96,1
2020,36,117,84.47,1
2020,36,119,97.1,1
2020,36,121,68.87,1
2020,36,123,38.62,1
2020,37,001,82.29,1
2020,37,003,61.84,1
2020,37,005,38.62,1
2020,37,007,51.54,1
2020,37,009,83.43,1
2020,37,011,51.54,1
2020,37,013,1.16,1
2020,37,015,38.62,1
2020,37,017,38.62,1
2020,37,019,1.16,1
2020,37,021,85.96,1
2020,37,023,68.87,1
2020,37,025,68.87,1
2020,37,027,68.87,1
2020,37,029,61.84,1
2020,37,031,1.16,1
2020,37,033,61.84,1
2020,37,035,8.72,1
2020,37,037,3.96,1
2020,37,039,8.72,1
2020,37,041,51.54,1
2020,37,043,51.54,1
2020,37,045,3.96,1
2020,37,047,38.62,1
2020,37,049,3.96,1
2020,37,051,92.65,1
2020,37,053,3.96,1
2020,37,055,25.86,1
2020,37,057,61.84,1
2020,37,059,8.72,1
2020,37,061,38.62,1
2020,37,063,93.87,1
