year,state,county,share_access,share_access_lb,share_access_ub,access_quality
2021,28,017,0.562576976,0.5259322449,0.599221707,2
2021,28,019,0.5302991977,0.4951839006,0.5654144947,2
2021,28,021,0.5029600181,0.4656797144,0.5402403218,2
2021,28,023,0.5564076559,0.5119625422,0.6008527697,2
2021,28,025,0.5302992024,0.4951839053,0.5654144994,2
2021,28,027,0.3396162379,0.2996351963,0.3795972796,2
2021,28,029,0.5106238407,0.462928957,0.5583187244,2
2021,28,031,0.4313074303,0.3835997668,0.4790150939,2
2021,28,033,0.7648295562,0.7319459572,0.7977131551,1
2021,28,035,0.5487735228,0.5091862496,0.588360796,2
2021,28,037,0.5029600168,0.4656797131,0.5402403205,2
2021,28,039,0.5645399648,0.5148182742,0.6142616555,2
2021,28,041,0.4313074494,0.3835997856,0.4790151132,2
2021,28,043,0.400568903,0.3593150347,0.4418227714,2
2021,28,045,0.5645399462,0.5148182553,0.6142616371,2
2021,28,047,0.738620834,0.7065481947,0.7706934733,1
2021,28,049,0.6793874377,0.654816401,0.7039584744,1
2021,28,051,0.4005689257,0.359315057,0.4418227944,2
2021,28,053,0.4116466363,0.372719425,0.4505738475,2
2021,28,055,0.4116466345,0.3727194233,0.4505738457,2
2021,28,057,0.5625769876,0.5259322567,0.5992217185,2
2021,28,059,0.7237470167,0.6827057712,0.7647882622,1
2021,28,061,0.4227632024,0.3771707037,0.4683557011,2
2021,28,063,0.5029600181,0.4656797144,0.5402403218,2
2021,28,065,0.4313074442,0.3835997805,0.4790151079,2
2021,28,067,0.4313074511,0.3835997873,0.479015115,2
2021,28,069,0.4227632258,0.3771707268,0.4683557248,2
2021,28,071,0.5625769773,0.5259322463,0.5992217083,2
2021,28,073,0.5487735304,0.5091862572,0.5883608035,2
2021,28,075,0.55640766,0.5119625463,0.6008527737,2
2021,28,077,0.5029600083,0.4656797046,0.540240312,2
2021,28,079,0.4227632248,0.3771707258,0.4683557238,2
2021,28,081,0.5795737093,0.5412696322,0.6178777865,2
2021,28,083,0.400568918,0.3593150494,0.4418227866,2
2021,28,085,0.5029600162,0.4656797125,0.5402403198,2
2021,28,087,0.5302991986,0.4951839015,0.5654144957,2
2021,28,089,0.6941661981,0.6628947841,0.725437612,2
2021,28,091,0.5487735165,0.5091862433,0.5883607898,2
2021,28,093,0.5238449988,0.4862788426,0.5614111551,2
2021,28,095,0.5625769749,0.5259322439,0.5992217059,2
2021,28,097,0.400568903,0.3593150347,0.4418227714,2
2021,28,099,0.4227632254,0.3771707264,0.4683557244,2
2021,28,101,0.5564076563,0.5119625425,0.60085277,2
2021,28,103,0.5302991989,0.4951839019,0.565414496,2
2021,28,105,0.5302991958,0.4951838987,0.5654144929,2
2021,28,107,0.3396162366,0.299635195,0.3795972783,2
2021,28,109,0.5645399577,0.5148182669,0.6142616485,2
2021,28,111,0.5487735259,0.5091862527,0.5883607991,2
2021,28,113,0.5029600155,0.4656797118,0.5402403192,2
2021,28,115,0.5795737082,0.541269631,0.6178777853,2
2021,28,117,0.523844996,0.4862788398,0.5614111523,2
2021,28,119,0.3396162307,0.2996351892,0.3795972722,2
2021,28,121,0.6958520667,0.6591931794,0.7325109541,1
2021,28,123,0.4227632196,0.3771707207,0.4683557186,2
2021,28,125,0.4116466314,0.3727194202,0.4505738425,2
2021,28,127,0.6958520637,0.6591931762,0.7325109512,2
2021,28,129,0.4227632152,0.3771707163,0.4683557141,2
2021,28,131,0.5645399604,0.5148182696,0.6142616511,2
2021,28,133,0.4116466309,0.3727194197,0.450573842,2
2021,28,135,0.3396162328,0.2996351913,0.3795972744,2
2021,28,137,0.3396162352,0.2996351936,0.3795972768,2
2021,28,139,0.523844993,0.4862788367,0.5614111492,2
2021,28,141,0.5238449942,0.486278838,0.5614111505,2
2021,28,143,0.3396162265,0.2996351851,0.3795972678,2
2021,28,145,0.5795737135,0.5412696364,0.6178777906,2
2021,28,147,0.5029600181,0.4656797144,0.5402403218,2
2021,28,149,0.5106238265,0.4629289428,0.5583187102,2
2021,28,151,0.4116466376,0.3727194263,0.4505738488,2
2021,28,153,0.431307446,0.3835997822,0.4790151098,2
2021,28,155,0.5302992024,0.4951839053,0.5654144994,2
2021,28,157,0.5029600129,0.4656797092,0.5402403166,2
2021,28,159,0.5302991988,0.4951839017,0.5654144958,2
2021,28,161,0.400568917,0.3593150484,0.4418227856,2
2021,28,163,0.6814525741,0.634545177,0.7283599712,2
2021,29,001,0.6687788247,0.6368551308,0.7007025185,2
2021,29,003,0.6401017762,0.6019182447,0.6782853078,2
2021,29,005,0.5830631662,0.5532824717,0.6128438607,2
2021,29,007,0.6977218646,0.6623890482,0.733054681,2
2021,29,009,0.5985378088,0.5597322489,0.6373433688,2
2021,29,011,0.497296878,0.460362278,0.5342314779,2
2021,29,013,0.7230977499,0.6868676935,0.7593278064,2
2021,29,015,0.4965674521,0.4506758288,0.5424590754,2
2021,29,017,0.6829310638,0.643238935,0.7226231925,2
2021,29,019,0.8084252892,0.7752013806,0.8416491978,1
2021,29,021,0.6401017699,0.6019182382,0.6782853016,2
2021,29,023,0.5084610775,0.4643751066,0.5525470485,2
2021,29,025,0.6103507776,0.5754486343,0.645252921,2
2021,29,027,0.6755952954,0.6399056509,0.7112849399,2
2021,29,029,0.5702484342,0.5279019651,0.6125949033,2
2021,29,031,0.6829310475,0.6432389181,0.7226231768,2
2021,29,033,0.6310597067,0.5982327747,0.6638866387,2
2021,29,035,0.5084610673,0.4643750963,0.5525470382,2
2021,29,037,0.723097738,0.6868676811,0.759327795,1
2021,29,039,0.4972968706,0.4603622706,0.5342314705,2
2021,29,041,0.6310597038,0.5982327718,0.6638866359,2
2021,29,043,0.6024644711,0.5645782969,0.6403506452,2
2021,29,045,0.6687788269,0.6368551331,0.7007025208,2
2021,29,047,0.7761293592,0.753793964,0.7984647545,1
2021,29,049,0.610350771,0.5754486276,0.6452529144,2
2021,29,051,0.6755952857,0.6399056409,0.7112849305,2
2021,29,053,0.6310597016,0.5982327696,0.6638866337,2
2021,29,055,0.5601852976,0.5149230821,0.6054475131,2
2021,29,057,0.4972968781,0.4603622781,0.534231478,2
2021,29,059,0.4965674558,0.4506758325,0.5424590791,2
2021,29,061,0.5830631558,0.5532824612,0.6128438504,2
2021,29,063,0.6401017761,0.6019182446,0.6782853077,2
2021,29,065,0.5601852923,0.5149230767,0.6054475079,2
2021,29,067,0.4802505166,0.4387961842,0.521704849,2
2021,29,069,0.6142212674,0.5754000484,0.6530424863,2
2021,29,071,0.5617297402,0.5115099208,0.6119495596,1
2021,29,073,0.5601853154,0.5149231001,0.6054475307,2
2021,29,075,0.583063159,0.5532824644,0.6128438535,2
2021,29,077,0.7084537049,0.6849307976,0.7319766122,1
2021,29,079,0.5830631557,0.5532824612,0.6128438503,2
2021,29,081,0.5830631632,0.5532824687,0.6128438577,2
2021,29,083,0.4972968601,0.4603622602,0.53423146,2
2021,29,085,0.4965674611,0.4506758378,0.5424590844,2
2021,29,087,0.583063162,0.5532824675,0.6128438565,2
2021,29,089,0.6310596976,0.5982327655,0.6638866298,2
2021,29,091,0.4802505134,0.4387961811,0.5217048458,2
2021,29,093,0.5084610669,0.4643750959,0.5525470378,2
2021,29,095,0.7972696426,0.7818780143,0.8126612709,1
2021,29,097,0.5818938899,0.5463308393,0.6174569405,2
2021,29,099,0.661047677,0.6264234929,0.6956718611,1
2021,29,101,0.6103507682,0.5754486247,0.6452529116,2
2021,29,103,0.6687788332,0.6368551396,0.7007025269,2
2021,29,105,0.4965674476,0.4506758243,0.5424590709,2
2021,29,107,0.6103507528,0.575448609,0.6452528965,2
2021,29,109,0.4972968779,0.460362278,0.5342314779,2
2021,29,111,0.6687788345,0.6368551409,0.7007025281,2
2021,29,113,0.6977218618,0.6623890453,0.7330546783,2
2021,29,115,0.5830631629,0.5532824684,0.6128438574,2
2021,29,117,0.58306316,0.5532824655,0.6128438546,2
2021,29,119,0.5985377938,0.5597322337,0.637343354,2
2021,29,121,0.6687788193,0.6368551253,0.7007025133,2
2021,29,123,0.5084610774,0.4643751064,0.5525470483,2
2021,29,125,0.5601852932,0.5149230776,0.6054475088,2
2021,29,127,0.6687788269,0.6368551331,0.7007025208,2
2021,29,129,0.5830631631,0.5532824686,0.6128438576,2
2021,29,131,0.5702484303,0.5279019611,0.6125948994,2
2021,29,133,0.6142212659,0.5754000469,0.6530424849,2
2021,29,135,0.6755952837,0.6399056389,0.7112849285,2
2021,29,137,0.668778828,0.6368551342,0.7007025218,2
2021,29,139,0.6977218627,0.6623890463,0.7330546792,2
2021,29,141,0.5702484392,0.5279019701,0.6125949082,2
2021,29,143,0.6142212591,0.5754000399,0.6530424782,2
2021,29,145,0.5818938772,0.5463308265,0.617456928,2
2021,29,147,0.5830631538,0.5532824592,0.6128438484,2
2021,29,149,0.4802505146,0.4387961822,0.521704847,2
2021,29,151,0.6755952885,0.6399056438,0.7112849332,2
2021,29,153,0.4802505204,0.438796188,0.5217048528,2
2021,29,155,0.6142212693,0.5754000503,0.6530424882,2
2021,29,157,0.5535054569,0.5070011857,0.6000097281,2
2021,29,159,0.6310596971,0.598232765,0.6638866293,2
2021,29,161,0.5601852992,0.5149230837,0.6054475147,2
2021,29,163,0.6977218782,0.6623890623,0.7330546942,2
2021,29,165,0.797387875,0.7622958579,0.8324798921,1
2021,29,167,0.4965674517,0.4506758284,0.542459075,2
2021,29,169,0.5702484331,0.527901964,0.6125949022,2
2021,29,171,0.5830631614,0.5532824669,0.612843856,2
2021,29,173,0.6687788345,0.6368551409,0.7007025281,2
2021,29,175,0.6310597011,0.598232769,0.6638866331,2
2021,29,177,0.6103507572,0.5754486136,0.6452529009,2
2021,29,179,0.5084610799,0.4643751089,0.5525470508,2
2021,29,181,0.5084610744,0.4643751034,0.5525470453,2
2021,29,183,0.8545482179,0.8366286144,0.8724678215,1
2021,29,185,0.4972968665,0.4603622666,0.5342314665,2
2021,29,186,0.5535054666,0.5070011955,0.6000097377,2
2021,29,187,0.55350546,0.5070011889,0.6000097312,2
2021,29,189,0.8036882635,0.7907326115,0.8166439155,1
2021,29,195,0.6310596972,0.5982327651,0.6638866294,2
2021,29,197,0.668778828,0.6368551342,0.7007025218,2
2021,29,199,0.6687788283,0.6368551345,0.7007025221,2
2021,29,201,0.682931064,0.6432389352,0.7226231927,2
2021,29,203,0.4802505153,0.4387961829,0.5217048477,2
2021,29,205,0.668778818,0.636855124,0.700702512,2
2021,29,207,0.6142212588,0.5754000397,0.6530424779,2
2021,29,209,0.5985378213,0.5597322616,0.637343381,2
2021,29,211,0.583063159,0.5532824644,0.6128438535,2
2021,29,213,0.5985378038,0.5597322438,0.6373433638,2
2021,29,215,0.4802505188,0.4387961864,0.5217048512,2
2021,29,217,0.4972968664,0.4603622665,0.5342314664,2
2021,29,219,0.6977218671,0.6623890508,0.7330546834,2
2021,29,221,0.5535054642,0.5070011931,0.6000097353,2
2021,29,223,0.5084610748,0.4643751038,0.5525470457,2
2021,29,225,0.6024644754,0.5645783013,0.6403506495,2
2021,29,227,0.5830631656,0.5532824711,0.6128438601,2
2021,29,229,0.4802505071,0.4387961747,0.5217048395,2
2021,29,510,0.6981330547,0.672277082,0.7239890274,1
2021,30,001,0.6373773421,0.601268938,0.6734857462,2
2021,30,003,0.6995873068,0.6674966845,0.7316779292,2
2021,30,005,0.6763238524,0.6434674474,0.7091802574,2
2021,30,007,0.6373773468,0.6012689428,0.6734857508,2
2021,30,009,0.7095625899,0.6741694441,0.7449557357,2
2021,30,011,0.699587286,0.6674966629,0.731677909,2
2021,30,013,0.6763238473,0.6434674422,0.7091802524,2
2021,30,015,0.6763238443,0.6434674391,0.7091802495,2
2021,30,017,0.6995873066,0.6674966842,0.731677929,2
2021,30,019,0.6995873057,0.6674966833,0.7316779281,2
2021,30,021,0.6995873036,0.6674966811,0.7316779261,2
2021,30,023,0.6373773385,0.6012689343,0.6734857427,2
2021,30,025,0.6995873076,0.6674966852,0.7316779299,2
2021,30,027,0.6763238443,0.6434674391,0.7091802495,2
2021,30,029,0.6791831959,0.6375102145,0.7208561773,2
2021,30,031,0.7095625804,0.6741694343,0.7449557266,2
2021,30,033,0.699587297,0.6674966744,0.7316779197,2
2021,30,035,0.6791831848,0.637510203,0.7208561666,2
2021,30,037,0.6995873057,0.6674966833,0.7316779281,2
2021,30,039,0.6373773441,0.6012689401,0.6734857482,2
2021,30,041,0.6763238495,0.6434674445,0.7091802546,2
2021,30,043,0.6373773401,0.601268936,0.6734857443,2
2021,30,045,0.6763238422,0.6434674369,0.7091802474,2
2021,30,047,0.6700873131,0.6369412822,0.703233344,2
2021,30,049,0.6373773407,0.6012689366,0.6734857448,2
2021,30,051,0.6763238461,0.643467441,0.7091802513,2
2021,30,053,0.6791831992,0.6375102179,0.7208561805,2
2021,30,055,0.6995873057,0.6674966833,0.7316779281,2
2021,30,057,0.6373773368,0.6012689326,0.673485741,2
2021,30,059,0.676323857,0.6434674522,0.7091802619,2
2021,30,061,0.6700873113,0.6369412804,0.7032333422,2
2021,30,063,0.6700873039,0.6369412728,0.703233335,2
2021,30,065,0.699587286,0.6674966629,0.731677909,2
2021,30,067,0.7095625807,0.6741694346,0.7449557268,2
2021,30,069,0.6763238441,0.6434674389,0.7091802493,2
2021,30,071,0.6995872925,0.6674966697,0.7316779154,2
2021,30,073,0.6763238492,0.6434674441,0.7091802543,2
2021,30,075,0.6995873057,0.6674966833,0.7316779281,2
2021,30,077,0.6373773468,0.6012689428,0.6734857508,2
2021,30,079,0.699587286,0.6674966629,0.731677909,2
2021,30,081,0.6700873185,0.6369412878,0.7032333492,2
2021,30,083,0.6995872931,0.6674966703,0.7316779159,2
2021,30,085,0.6995873011,0.6674966786,0.7316779237,2
2021,30,087,0.699587311,0.6674966888,0.7316779332,2
2021,30,089,0.6700873064,0.6369412754,0.7032333374,2
2021,30,091,0.6995873057,0.6674966833,0.7316779281,2
2021,30,093,0.6373773466,0.6012689426,0.6734857506,2
2021,30,095,0.7095625813,0.6741694352,0.7449557274,2
2021,30,097,0.7095625936,0.674169448,0.7449557393,2
2021,30,099,0.6763238451,0.6434674399,0.7091802503,2
2021,30,101,0.6763238591,0.6434674543,0.7091802639,2
2021,30,103,0.6995873076,0.6674966852,0.7316779299,2
2021,30,105,0.6995873149,0.6674966928,0.731677937,2
2021,30,107,0.6763238395,0.6434674342,0.7091802448,2
2021,30,109,0.6995873093,0.667496687,0.7316779316,2
2021,30,111,0.7536371359,0.7281032933,0.7791709786,1
2021,31,001,0.714246226,0.6797791796,0.7487132723,2
2021,31,003,0.6509963266,0.6219707763,0.6800218768,2
2021,31,005,0.6597291039,0.6211357952,0.6983224126,2
2021,31,007,0.6303437694,0.5905051512,0.6701823877,2
2021,31,009,0.6252549525,0.5846521256,0.6658577793,2
2021,31,011,0.6509963311,0.6219707809,0.6800218812,2
2021,31,013,0.6303437647,0.5905051463,0.670182383,2
2021,31,015,0.6303437761,0.5905051581,0.6701823942,2
2021,31,017,0.63034377,0.5905051517,0.6701823882,2
2021,31,019,0.7142462309,0.6797791847,0.7487132771,2
2021,31,021,0.6509963236,0.6219707733,0.6800218739,2
2021,31,023,0.6882437443,0.6579806354,0.7185068533,2
2021,31,025,0.6751499716,0.6352787338,0.7150212093,2
2021,31,027,0.6509963354,0.6219707854,0.6800218855,2
2021,31,029,0.6597291063,0.6211357977,0.698322415,2
2021,31,031,0.6303437649,0.5905051465,0.6701823832,2
2021,31,033,0.630343774,0.5905051558,0.6701823921,2
2021,31,035,0.7142462357,0.6797791897,0.7487132817,2
2021,31,037,0.6509963322,0.621970782,0.6800218823,2
2021,31,039,0.6509963267,0.6219707765,0.680021877,2
2021,31,041,0.6252549581,0.5846521313,0.6658577848,2
2021,31,043,0.6509963322,0.621970782,0.6800218823,2
2021,31,045,0.6303437671,0.5905051488,0.6701823854,2
2021,31,047,0.6597291008,0.621135792,0.6983224096,2
2021,31,049,0.6303437668,0.5905051485,0.6701823851,2
2021,31,051,0.6509963328,0.6219707827,0.6800218829,2
2021,31,053,0.6751499658,0.6352787279,0.7150212037,2
2021,31,055,0.7998399024,0.7808695532,0.8188102516,1
2021,31,057,0.6597291049,0.6211357962,0.6983224136,2
2021,31,059,0.6882437441,0.6579806351,0.718506853,2
2021,31,061,0.7142462194,0.6797791728,0.748713266,2
2021,31,063,0.6597290996,0.6211357907,0.6983224084,2
2021,31,065,0.6597291112,0.6211358027,0.6983224197,2
2021,31,067,0.6882437492,0.6579806404,0.7185068581,2
2021,31,069,0.6303437692,0.5905051509,0.6701823874,2
2021,31,071,0.6252549492,0.5846521223,0.6658577762,2
2021,31,073,0.6597291049,0.6211357962,0.6983224136,2
2021,31,075,0.6597291116,0.6211358031,0.6983224201,2
2021,31,077,0.6252549445,0.5846521175,0.6658577716,2
2021,31,079,0.6252549607,0.584652134,0.6658577874,2
2021,31,081,0.6252549495,0.5846521225,0.6658577764,2
2021,31,083,0.7142462276,0.6797791813,0.7487132739,2
2021,31,085,0.6597291055,0.6211357969,0.6983224142,2
2021,31,087,0.6597291107,0.6211358022,0.6983224193,2
2021,31,089,0.6303437603,0.5905051418,0.6701823787,2
2021,31,091,0.6597291056,0.6211357969,0.6983224142,2
2021,31,093,0.6252549372,0.58465211,0.6658577644,2
2021,31,095,0.6882437425,0.6579806335,0.7185068515,2
2021,31,097,0.6882437564,0.6579806478,0.718506865,2
2021,31,099,0.7142462357,0.6797791897,0.7487132817,2
2021,31,101,0.6597291091,0.6211358005,0.6983224177,2
2021,31,103,0.63034377,0.5905051517,0.6701823882,2
2021,31,105,0.6303437668,0.5905051485,0.6701823851,2
2021,31,107,0.6509963331,0.6219707829,0.6800218832,2
2021,31,109,0.8097658598,0.7846482324,0.8348834872,1
2021,31,111,0.659729109,0.6211358004,0.6983224176,2
2021,31,113,0.6597291056,0.6211357969,0.6983224142,2
2021,31,115,0.6252549445,0.5846521175,0.6658577716,2
2021,31,117,0.6597291052,0.6211357965,0.6983224138,2
2021,31,119,0.6509963287,0.6219707785,0.6800218789,2
2021,31,121,0.6252549542,0.5846521274,0.6658577811,2
2021,31,123,0.630343774,0.5905051558,0.6701823921,2
2021,31,125,0.6509963353,0.6219707852,0.6800218854,2
2021,31,127,0.6882437452,0.6579806363,0.7185068541,2
2021,31,129,0.7142462301,0.6797791839,0.7487132763,2
2021,31,131,0.6882437366,0.6579806274,0.7185068457,2
2021,31,133,0.6882437441,0.6579806351,0.7185068531,2
2021,31,135,0.6597291056,0.6211357969,0.6983224142,2
2021,31,137,0.7142462154,0.6797791687,0.7487132622,2
2021,31,139,0.6509963317,0.6219707815,0.6800218818,2
2021,31,141,0.6509963292,0.621970779,0.6800218794,2
2021,31,143,0.6882437494,0.6579806406,0.7185068582,2
2021,31,145,0.6597290996,0.6211357907,0.6983224084,2
2021,31,147,0.6882437426,0.6579806336,0.7185068516,2
2021,31,149,0.63034377,0.5905051517,0.6701823882,2
2021,31,151,0.6882437436,0.6579806347,0.7185068526,2
2021,31,153,0.8320677086,0.7994969965,0.8646384207,1
2021,31,155,0.6751499808,0.6352787433,0.7150212182,2
2021,31,157,0.6303437675,0.5905051492,0.6701823858,2
2021,31,159,0.6882437464,0.6579806375,0.7185068552,2
2021,31,161,0.6303437669,0.5905051486,0.6701823851,2
2021,31,163,0.6252549509,0.584652124,0.6658577778,2
2021,31,165,0.6303437694,0.5905051512,0.6701823877,2
2021,31,167,0.6509963328,0.6219707827,0.6800218829,2
2021,31,169,0.6882437564,0.6579806478,0.718506865,2
2021,31,171,0.6597291116,0.6211358031,0.6983224201,2
2021,31,173,0.650996332,0.6219707819,0.6800218822,2
2021,31,175,0.6252549465,0.5846521195,0.6658577735,2
2021,31,177,0.6751499957,0.6352787588,0.7150212327,2
2021,31,179,0.6509963311,0.621970781,0.6800218813,2
2021,31,181,0.714246218,0.6797791714,0.7487132646,2
2021,31,183,0.6252549525,0.5846521256,0.6658577793,2
2021,31,185,0.6882437472,0.6579806383,0.7185068561,2
2021,32,001,0.6643626277,0.6277489465,0.7009763089,2
2021,32,003,0.788038268,0.7793882688,0.7966882672,1
2021,32,005,0.7685289811,0.7398173912,0.797240571,2
2021,32,007,0.6643626264,0.6277489452,0.7009763076,2
2021,32,009,0.6643626311,0.62774895,0.7009763122,2
2021,32,011,0.6643626274,0.6277489462,0.7009763086,2
2021,32,013,0.6643626327,0.6277489516,0.7009763137,2
2021,32,015,0.6643626287,0.6277489475,0.7009763098,2
2021,32,017,0.6643626318,0.6277489507,0.7009763129,2
2021,32,019,0.7685289762,0.7398173861,0.7972405664,2
2021,32,021,0.6643626217,0.6277489403,0.700976303,2
2021,32,023,0.6643626269,0.6277489457,0.7009763081,2
2021,32,027,0.6643626311,0.62774895,0.7009763122,2
2021,32,029,0.7685289832,0.7398173934,0.797240573,2
2021,32,031,0.7639205306,0.7454873338,0.7823537274,1
2021,32,033,0.6643626326,0.6277489515,0.7009763136,2
2021,32,510,0.7685289837,0.7398173939,0.7972405735,2
2021,33,001,0.8184540406,0.7864989091,0.8504091721,2
2021,33,003,0.8228958087,0.8004574791,0.8453341383,2
2021,33,005,0.6969904626,0.6606100683,0.7333708568,2
2021,33,007,0.7211136055,0.6899203051,0.752306906,2
2021,33,009,0.7211135986,0.6899202979,0.7523068994,2
2021,33,011,0.8626407709,0.8466222218,0.87865932,1
2021,33,013,0.8205136719,0.8012904104,0.8397369334,1
2021,33,015,0.8713352698,0.8556832987,0.886987241,1
2021,33,017,0.8558784123,0.8266056261,0.8851511985,1
2021,33,019,0.6969904838,0.6606100903,0.7333708773,2
2021,34,001,0.7733444131,0.7534888674,0.7931999589,1
2021,34,003,0.8449450331,0.8329310458,0.8569590204,1
2021,34,005,0.829510173,0.8134065294,0.8456138166,1
2021,34,007,0.7903797494,0.7735119821,0.8072475166,1
2021,34,009,0.7858808815,0.7546791916,0.8170825715,1
2021,34,011,0.7608394339,0.7340359686,0.7876428991,1
2021,34,013,0.7385983909,0.7219655677,0.7552312141,1
2021,34,015,0.8307407868,0.8100191205,0.8514624532,1
2021,34,017,0.7806335616,0.7641697691,0.7970973542,1
2021,34,019,0.8546528631,0.8280441274,0.8812615988,1
2021,34,021,0.7927916039,0.7699730584,0.8156101493,1
2021,34,023,0.8394243576,0.826673718,0.8521749972,1
2021,34,025,0.8447788338,0.831048382,0.8585092856,1
2021,34,027,0.8681026928,0.8532651548,0.8829402309,1
2021,34,029,0.7753283653,0.758878552,0.7917781785,1
2021,34,031,0.7494970046,0.7278414498,0.7711525595,1
2021,34,033,0.738684136,0.7031415278,0.7742267443,2
2021,34,035,0.8879401859,0.871044237,0.9048361348,1
2021,34,037,0.8489412644,0.8239216593,0.8739608694,1
2021,34,039,0.798238253,0.7802684216,0.8162080843,1
2021,34,041,0.7647185727,0.729332597,0.8001045484,1
2021,35,001,0.7899598238,0.7745721762,0.8053474714,1
2021,35,003,0.5003254081,0.4495147858,0.5511360304,2
2021,35,005,0.5683244515,0.5236866911,0.6129622118,2
2021,35,006,0.3528831334,0.3174569559,0.3883093108,2
2021,35,007,0.6250092884,0.5793035292,0.6707150476,2
2021,35,009,0.6250092864,0.5793035271,0.6707150457,2
2021,35,011,0.6250092981,0.5793035391,0.670715057,2
2021,35,013,0.7184140575,0.6815866069,0.7552415082,1
2021,35,015,0.6126393438,0.5604725839,0.6648061037,2
2021,35,017,0.5003254155,0.4495147932,0.5511360377,2
2021,35,019,0.6250092917,0.5793035326,0.6707150509,2
2021,35,021,0.6250092827,0.5793035233,0.670715042,2
2021,35,023,0.5003254061,0.4495147838,0.5511360284,2
2021,35,025,0.6126393475,0.5604725876,0.6648061073,2
2021,35,027,0.5683244489,0.5236866885,0.6129622094,2
2021,35,028,0.5372139224,0.4980284893,0.5763993555,2
2021,35,029,0.5003254052,0.4495147829,0.5511360274,2
2021,35,031,0.3528831454,0.3174569677,0.3883093232,2
2021,35,033,0.5372139227,0.4980284896,0.5763993558,2
2021,35,035,0.5683244519,0.5236866915,0.6129622122,2
2021,35,037,0.6250092899,0.5793035307,0.6707150491,2
2021,35,039,0.537213922,0.4980284889,0.5763993551,2
2021,35,041,0.625009289,0.5793035298,0.6707150482,2
2021,35,043,0.7481599153,0.7134559994,0.7828638311,1
2021,35,045,0.4841632284,0.453079472,0.5152469848,1
2021,35,047,0.5372139127,0.4980284795,0.5763993458,2
2021,35,049,0.7304709773,0.7017358857,0.7592060689,1
2021,35,051,0.5003254106,0.4495147883,0.5511360328,2
2021,35,053,0.5003253983,0.4495147761,0.5511360206,2
2021,35,055,0.5372139232,0.4980284901,0.5763993563,2
2021,35,057,0.500325407,0.4495147847,0.5511360292,2
2021,35,059,0.6250092899,0.5793035307,0.6707150491,2
2021,35,061,0.6347252397,0.5844942847,0.6849561947,1
2021,36,001,0.7877127941,0.7648128782,0.81061271,1
2021,36,003,0.5986108911,0.5718820632,0.6253397189,2
2021,36,005,0.6689956004,0.6534893901,0.6845018108,1
2021,36,007,0.7823214822,0.7645482491,0.8000947153,1
2021,36,009,0.5986108899,0.571882062,0.6253397178,2
2021,36,011,0.7193325278,0.6902974464,0.7483676093,2
2021,36,013,0.7470783545,0.7184875968,0.7756691122,1
2021,36,015,0.7753727976,0.7543296697,0.7964159254,2
2021,36,017,0.7624064424,0.7347683865,0.7900444984,2
2021,36,019,0.7667699678,0.7421564138,0.7913835219,2
2021,36,021,0.7127098347,0.6776247606,0.7477949088,2
2021,36,023,0.7590526179,0.7288652026,0.7892400332,2
2021,36,025,0.7624064417,0.7347683858,0.7900444977,2
2021,36,027,0.8140469642,0.7927821323,0.8353117962,1
2021,36,029,0.7830751009,0.7702960165,0.7958541854,1
2021,36,031,0.7667699616,0.7421564074,0.7913835159,2
2021,36,033,0.7667699672,0.7421564131,0.7913835212,2
2021,36,035,0.7511669599,0.7182574383,0.7840764815,2
2021,36,037,0.7605129716,0.7276279417,0.7933980016,2
2021,36,039,0.7127098325,0.6776247583,0.7477949066,2
2021,36,041,0.7667699601,0.7421564058,0.7913835144,2
2021,36,043,0.7123538858,0.6911693754,0.7335383962,2
2021,36,045,0.7573767851,0.7301317116,0.7846218586,1
2021,36,047,0.7705820807,0.7616842084,0.7794799531,1
2021,36,049,0.7573767659,0.7301316916,0.7846218401,2
2021,36,051,0.6975174392,0.6644220177,0.7306128607,2
2021,36,053,0.7590526057,0.7288651899,0.7892400215,2
2021,36,055,0.8035799964,0.7898829221,0.8172770707,1
2021,36,057,0.7511669671,0.7182574458,0.7840764883,2
2021,36,059,0.8531939843,0.8434356152,0.8629523534,1
2021,36,061,0.7992006258,0.7876862956,0.810714956,1
2021,36,063,0.7749247038,0.7488300109,0.8010193967,1
2021,36,065,0.7430983497,0.725697294,0.7604994054,1
2021,36,067,0.7951967426,0.7808130331,0.8095804521,1
2021,36,069,0.8037042178,0.7771883378,0.8302200979,1
2021,36,071,0.8044314241,0.7821559746,0.8267068737,1
2021,36,073,0.7605129746,0.7276279448,0.7933980044,2
2021,36,075,0.7555920072,0.7236883065,0.7874957078,1
2021,36,077,0.7261093405,0.6983155648,0.7539031162,2
2021,36,079,0.8350855254,0.7986718523,0.8714991986,1
2021,36,081,0.7455549274,0.7358377411,0.7552721137,1
2021,36,083,0.8297808285,0.8030080117,0.8565536453,1
2021,36,085,0.7730277991,0.7510779719,0.7949776262,1
2021,36,087,0.7585007163,0.7329984743,0.7840029583,1
2021,36,089,0.7176948704,0.6857557385,0.7496340023,1
2021,36,091,0.828487618,0.8055442356,0.8514310004,1
2021,36,093,0.7931699298,0.7617405586,0.824599301,1
2021,36,095,0.7261093373,0.6983155615,0.7539031131,2
2021,36,097,0.6942844497,0.6655855029,0.7229833964,2
2021,36,099,0.7563132498,0.7261655518,0.7864609477,2
2021,36,101,0.7179864338,0.69529735,0.7406755176,2
