year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality
2018,39,155,0.3224342,0.3383769,0.3064914,1
2018,39,157,0.3248833,0.3485999,0.3011666,1
2018,39,159,0.2554557,0.2861014,0.22481,1
2018,39,161,0.3045356,0.3465011,0.2625702,1
2018,39,163,0.3930131,0.456412,0.3296142,1
2018,39,165,0.2114269,0.2250582,0.1977956,1
2018,39,167,0.3218623,0.3510092,0.2927155,1
2018,39,169,0.2436975,0.2636194,0.2237755,1
2018,39,171,0.2954186,0.3309885,0.2598488,1
2018,39,173,0.2257218,0.2445002,0.2069434,1
2018,39,175,0.2746667,0.3199035,0.2294298,1
2018,40,001,0.4702381,0.5236863,0.4167899,1
2018,40,003,0.4078947,0.5191188,0.2966706,1
2018,40,005,0.4492754,0.5172029,0.3813478,1
2018,40,007,0.3294118,0.4299228,0.2289007,1
2018,40,009,0.4444444,0.4971858,0.3917031,1
2018,40,011,0.4041096,0.4839835,0.3242357,1
2018,40,013,0.4546667,0.4903276,0.4190058,1
2018,40,015,0.4194373,0.4684132,0.3704615,1
2018,40,017,0.3271303,0.3474848,0.3067757,1
2018,40,019,0.3723404,0.4069159,0.3377649,1
2018,40,021,0.4421769,0.4823544,0.4019994,1
2018,40,023,0.5076923,0.5685794,0.4468053,1
2018,40,025,NA,NA,NA,NA
2018,40,027,0.33042,0.3447864,0.3160536,1
2018,40,029,0.3768116,0.4919906,0.2616326,1
2018,40,031,0.4467373,0.4697559,0.4237187,1
2018,40,033,0.3510638,0.4480721,0.2540556,1
2018,40,035,0.3446808,0.4055761,0.2837856,1
2018,40,037,0.4,0.429164,0.370836,1
2018,40,039,0.388601,0.4372911,0.339911,1
2018,40,041,0.3536776,0.3907776,0.3165776,1
2018,40,043,0.3037975,0.4058605,0.2017344,1
2018,40,045,0.3174603,0.4333298,0.2015909,1
2018,40,047,0.3996063,0.4297403,0.3694723,1
2018,40,049,0.407563,0.4517534,0.3633727,1
2018,40,051,0.3825967,0.4180243,0.347169,1
2018,40,053,0.3636364,0.4717886,0.2554841,1
2018,40,055,0.5243902,0.6331495,0.415631,1
2018,40,057,NA,NA,NA,NA
2018,40,059,0.1551724,0.2491685,0.0611763,1
2018,40,061,0.4278607,0.4964321,0.3592893,1
2018,40,063,0.4517767,0.5214503,0.382103,1
2018,40,065,0.3958333,0.4420025,0.3496642,1
2018,40,067,0.4166667,0.5052466,0.3280867,1
2018,40,069,0.4713376,0.5496714,0.3930038,1
2018,40,071,0.4221039,0.4574515,0.3867562,1
2018,40,073,0.352,0.4113219,0.2926781,1
2018,40,075,0.469697,0.5551625,0.3842314,1
2018,40,077,0.5,0.5876539,0.4123461,1
2018,40,079,0.4512821,0.4862271,0.416337,1
2018,40,081,0.4171779,0.4609276,0.3734283,1
2018,40,083,0.3511029,0.3912507,0.3109552,1
2018,40,085,0.4046243,0.4779765,0.331272,1
2018,40,087,0.3055935,0.3389652,0.2722217,1
2018,40,089,0.445098,0.4882731,0.401923,1
2018,40,091,0.3759791,0.4245533,0.3274049,1
2018,40,093,0.3418804,0.4282014,0.2555593,1
2018,40,095,0.3976834,0.4574045,0.3379624,1
2018,40,097,0.3670886,0.4046982,0.329479,1
2018,40,099,0.4810127,0.5447592,0.4172661,1
2018,40,101,0.4356061,0.4655265,0.4056856,1
2018,40,103,0.3367876,0.4036388,0.2699363,1
2018,40,105,0.384106,0.4619435,0.3062684,1
2018,40,107,0.4260355,0.5008123,0.3512587,1
2018,40,109,0.4134531,0.4220601,0.4048462,1
2018,40,111,0.470297,0.5100693,0.4305247,1
2018,40,113,0.4505495,0.4963176,0.4047813,1
2018,40,115,0.4486373,0.4933179,0.4039567,1
2018,40,117,0.4677419,0.529968,0.4055159,1
2018,40,119,0.3368237,0.3641997,0.3094478,1
2018,40,121,0.4772727,0.5154086,0.4391368,1
2018,40,123,0.3484603,0.3860884,0.3108321,1
2018,40,125,0.4337861,0.4620997,0.4054724,1
2018,40,127,0.4135338,0.4975468,0.3295209,1
2018,40,129,0.3728814,0.4973335,0.2484293,1
2018,40,131,0.3215046,0.3459008,0.2971084,1
2018,40,133,0.4758064,0.5266259,0.424987,1
2018,40,135,0.4852713,0.523872,0.4466707,1
2018,40,137,0.4145299,0.4509992,0.3780606,1
2018,40,139,0.4164038,0.4707571,0.3620505,1
2018,40,141,0.5,0.5975136,0.4024864,1
2018,40,143,0.3727677,0.3819807,0.3635546,1
2018,40,145,0.3492334,0.3765155,0.3219513,1
2018,40,147,0.3549528,0.387178,0.3227277,1
2018,40,149,0.3661972,0.445718,0.2866763,1
2018,40,151,0.3259259,0.4052887,0.2465631,1
2018,40,153,0.375,0.4281271,0.3218729,1
2018,41,001,0.2787457,0.3307119,0.2267794,1
2018,41,003,0.1523229,0.171767,0.1328789,1
2018,41,005,0.1795175,0.1886692,0.1703659,1
2018,41,007,0.2639296,0.2970341,0.2308252,1
2018,41,009,0.2126437,0.2398493,0.1854381,1
2018,41,011,0.2551849,0.2808556,0.2295142,1
2018,41,013,0.2647059,0.3075678,0.221844,1
2018,41,015,0.2505747,0.291345,0.2098044,1
2018,41,017,0.1973852,0.2113183,0.1834521,1
2018,41,019,0.2677507,0.2879609,0.2475405,1
2018,41,021,NA,NA,NA,NA
2018,41,023,0.1842105,0.255687,0.112734,1
2018,41,025,0.2413793,0.3195906,0.163168,1
2018,41,027,0.1489362,0.1874663,0.110406,1
2018,41,029,0.2258153,0.2393837,0.2122469,1
2018,41,031,0.2853535,0.3298879,0.2408192,1
2018,41,033,0.2493243,0.2713729,0.2272757,1
2018,41,035,0.3390558,0.3662513,0.3118603,1
2018,41,037,0.2352941,0.3118305,0.1587578,1
2018,41,039,0.2349467,0.2455914,0.2243019,1
2018,41,041,0.2717647,0.3016897,0.2418397,1
2018,41,043,0.2691177,0.2883682,0.2498671,1
2018,41,045,0.3859223,0.4329872,0.3388575,1
2018,41,047,0.2659637,0.2780666,0.2538607,1
2018,41,049,0.2058824,0.2668451,0.1449196,1
2018,41,051,0.2171825,0.2243543,0.2100106,1
2018,41,053,0.2205663,0.2427585,0.1983741,1
2018,41,055,NA,NA,NA,NA
2018,41,057,0.2183908,0.2572616,0.17952,1
2018,41,059,0.2490741,0.2748793,0.2232688,1
2018,41,061,0.2,0.2376332,0.1623668,1
2018,41,063,0.140625,0.2010862,0.0801638,1
2018,41,065,0.2470862,0.2879493,0.2062232,1
2018,41,067,0.1720524,0.1797821,0.1643227,1
2018,41,069,NA,NA,NA,NA
2018,41,071,0.2128335,0.2330612,0.1926059,1
2018,42,001,0.2458599,0.2671665,0.2245533,1
2018,42,003,0.2445511,0.2505077,0.2385945,1
2018,42,005,0.2603431,0.2876785,0.2330076,1
2018,42,007,0.3226152,0.339937,0.3052934,1
2018,42,009,0.2114216,0.2393353,0.1835079,1
2018,42,011,0.2920968,0.30316,0.2810335,1
2018,42,013,0.2747934,0.2946841,0.2549027,1
2018,42,015,0.3144941,0.3419833,0.2870048,1
2018,42,017,0.2236013,0.2315206,0.215682,1
2018,42,019,0.1733464,0.1867415,0.1599512,1
2018,42,021,0.2752381,0.2943455,0.2561307,1
2018,42,023,0.3888889,0.5022854,0.2754924,1
2018,42,025,0.3034873,0.3311655,0.2758091,1
2018,42,027,0.1947988,0.2119979,0.1775997,1
2018,42,029,0.1676684,0.1758624,0.1594745,1
2018,42,031,0.2391304,0.2721007,0.2061601,1
2018,42,033,0.2563667,0.2813114,0.231422,1
2018,42,035,0.2790698,0.3162868,0.2418527,1
2018,42,037,0.2605364,0.2871747,0.2338981,1
2018,42,039,0.2899096,0.3143219,0.2654973,1
2018,42,041,0.2316139,0.2448287,0.218399,1
2018,42,043,0.3628963,0.3766917,0.3491009,1
2018,42,045,0.2959149,0.3053801,0.2864498,1
2018,42,047,0.2509804,0.2886476,0.2133132,1
2018,42,049,0.3009456,0.3147697,0.2871215,1
2018,42,051,0.3319007,0.3520748,0.3117265,1
2018,42,053,0.2285714,0.3276524,0.1294904,1
2018,42,055,0.2895295,0.3078359,0.271223,1
2018,42,057,0.3163636,0.37143,0.2612972,1
2018,42,059,0.3732877,0.4125502,0.3340252,1
2018,42,061,0.2628952,0.298119,0.2276714,1
2018,42,063,0.252557,0.2764529,0.2286612,1
2018,42,065,0.2325905,0.2635153,0.2016658,1
2018,42,067,0.2371134,0.2860648,0.188162,1
2018,42,069,0.3244117,0.3401505,0.308673,1
2018,42,071,0.228888,0.2381818,0.2195943,1
2018,42,073,0.318603,0.3429927,0.2942132,1
2018,42,075,0.2729805,0.2917985,0.2541625,1
2018,42,077,0.32039,0.3324597,0.3083204,1
2018,42,079,0.3162615,0.3291292,0.3033937,1
2018,42,081,0.3284946,0.349845,0.3071443,1
2018,42,083,0.3768352,0.4152287,0.3384417,1
2018,42,085,0.27516,0.2962782,0.2540417,1
2018,42,087,0.2828947,0.3149382,0.2508513,1
2018,42,089,0.3513719,0.3696419,0.333102,1
2018,42,091,0.1842686,0.1908998,0.1776375,1
2018,42,093,0.1952055,0.240746,0.149665,1
2018,42,095,0.279065,0.291655,0.266475,1
2018,42,097,0.312766,0.3369742,0.2885577,1
2018,42,099,0.2663989,0.2981226,0.2346753,1
2018,42,101,0.433035,0.4393457,0.4267243,1
2018,42,103,0.2821888,0.3110994,0.2532783,1
2018,42,105,0.3405018,0.3962075,0.284796,1
2018,42,107,0.3191304,0.3381851,0.3000757,1
2018,42,109,0.2390511,0.2747936,0.2033085,1
2018,42,111,0.2459712,0.2705646,0.2213777,1
2018,42,113,0.1971831,0.2903905,0.1039758,1
2018,42,115,0.2716049,0.3058783,0.2373316,1
2018,42,117,0.32247,0.3604455,0.2844945,1
2018,42,119,0.2118321,0.2468516,0.1768125,1
2018,42,121,0.2869565,0.3182241,0.255689,1
2018,42,123,0.3015873,0.3374542,0.2657205,1
2018,42,125,0.2582338,0.2728808,0.2435867,1
2018,42,127,0.2270195,0.2576824,0.1963567,1
2018,42,129,0.2207928,0.231513,0.2100726,1
2018,42,131,0.2268041,0.2685267,0.1850816,1
2018,42,133,0.2709907,0.2813927,0.2605887,1
2018,44,001,0.1668892,0.1936113,0.1401671,1
2018,44,003,0.2312037,0.2467316,0.2156758,1
2018,44,005,0.1767211,0.1966449,0.1567973,1
2018,44,007,0.3151939,0.3244302,0.3059577,1
2018,44,009,0.1659281,0.1821115,0.1497447,1
2018,45,001,0.4234694,0.4724461,0.3744926,1
2018,45,003,0.4388929,0.457337,0.4204488,1
2018,45,005,0.6793893,0.7596186,0.59916,1
2018,45,007,0.3859705,0.4030502,0.3688908,1
2018,45,009,0.5566502,0.6251588,0.4881417,1
2018,45,011,0.5847953,0.6370965,0.5324941,1
2018,45,013,0.3238491,0.3402507,0.3074476,1
2018,45,015,0.4326859,0.4504597,0.414912,1
2018,45,017,0.494898,0.5650735,0.4247223,1
2018,45,019,0.364563,0.376114,0.3530121,1
2018,45,021,0.5341151,0.5660557,0.5021746,1
2018,45,023,0.5074074,0.5496144,0.4652005,1
2018,45,025,0.4991119,0.5404506,0.4577731,1
2018,45,027,0.4837476,0.5266184,0.4408768,1
2018,45,029,0.5503876,0.5888084,0.5119668,1
2018,45,031,0.5571821,0.5866436,0.5277205,1
2018,45,033,0.5577778,0.603717,0.5118385,1
2018,45,035,0.4289819,0.4486405,0.4093234,1
2018,45,037,0.5114068,0.5541664,0.4686473,1
2018,45,039,0.5126051,0.5645285,0.4606817,1
2018,45,041,0.5049505,0.5257441,0.4841569,1
2018,45,043,0.4352283,0.4649076,0.405549,1
2018,45,045,0.3598042,0.3700844,0.3495239,1
2018,45,047,0.4776512,0.5066473,0.4486551,1
2018,45,049,0.5339233,0.5871055,0.4807412,1
2018,45,051,0.3709621,0.3834406,0.3584837,1
2018,45,053,0.5805687,0.6277068,0.5334306,1
2018,45,055,0.4467354,0.4753085,0.4181623,1
2018,45,057,0.363754,0.3877506,0.3397575,1
2018,45,059,0.5075188,0.5375733,0.4774642,1
2018,45,061,0.5691699,0.6303105,0.5080293,1
2018,45,063,0.3895718,0.40348850000000003,0.3756552,1
2018,45,065,0.3853211,0.4771078,0.2935344,1
2018,45,067,0.6011788,0.6437597,0.5585979,1
2018,45,069,0.6283619,0.675253,0.5814707,1
2018,45,071,0.48,0.5184376,0.4415624,1
2018,45,073,0.3364413,0.3622657,0.310617,1
2018,45,075,0.5506329,0.5764966,0.5247692,1
2018,45,077,0.3861931,0.407542,0.3648441,1
2018,45,079,0.4783184,0.4909153,0.4657215,1
2018,45,081,0.437247,0.4992355,0.3752585,1
2018,45,083,0.45417,0.4678578,0.4404821,1
2018,45,085,0.4581627,0.4817923,0.4345331,1
2018,45,087,0.5714286,0.6162645,0.5265927,1
2018,45,089,0.5501066,0.5951791,0.5050341,1
2018,45,091,0.358968,0.3737786,0.3441574,1
2018,46,003,NA,NA,NA,NA
2018,46,005,0.2099644,0.2576704,0.1622584,1
2018,46,007,NA,NA,NA,NA
2018,46,009,0.0909091,0.1478272,0.033991,1
2018,46,011,0.1101512,0.1387,0.0816024,1
2018,46,013,0.1540881,0.1821693,0.1260068,1
2018,46,015,0.1609195,0.2385823,0.0832567,1
2018,46,017,NA,NA,NA,NA
2018,46,019,0.1724138,0.2341113,0.1107163,1
2018,46,021,NA,NA,NA,NA
2018,46,023,0.2460317,0.3215363,0.1705272,1
2018,46,025,0.0943396,0.1737878,0.0148914,1
2018,46,027,0.0877193,0.1302442,0.0451944,1
2018,46,029,0.1632231,0.1961825,0.1302638,1
2018,46,031,NA,NA,NA,NA
2018,46,033,0.1388889,0.204417,0.0733608,1
2018,46,035,0.2142857,0.258226,0.1703455,1
2018,46,037,0.1650485,0.2370916,0.0930054,1
2018,46,039,0.1081081,0.1793409,0.0368753,1
2018,46,041,0.3048781,0.4051333,0.2046228,1
2018,46,043,NA,NA,NA,NA
2018,46,045,0.1851852,0.2897657,0.0806047,1
2018,46,047,0.2045455,0.2736208,0.1354701,1
2018,46,049,NA,NA,NA,NA
2018,46,051,0.0983607,0.1514235,0.0452978,1
2018,46,053,0.1617647,0.2499393,0.0735901,1
2018,46,055,NA,NA,NA,NA
2018,46,057,0.1518987,0.2315531,0.0722443,1
2018,46,059,0.1186441,0.2018666,0.0354216,1
2018,46,061,0.125,0.2019283,0.0480717,1
2018,46,063,NA,NA,NA,NA
2018,46,065,0.1512915,0.1940341,0.1085489,1
2018,46,067,0.1102362,0.1649215,0.055551,1
2018,46,069,NA,NA,NA,NA
2018,46,071,NA,NA,NA,NA
2018,46,073,NA,NA,NA,NA
2018,46,075,NA,NA,NA,NA
2018,46,077,0.0987654,0.1641436,0.0333873,1
2018,46,079,0.10344830000000001,0.1488301,0.0580664,1
2018,46,081,0.1497462,0.1850248,0.1144675,1
2018,46,083,0.1005917,0.1208846,0.0802988,1
2018,46,085,NA,NA,NA,NA
2018,46,087,0.1724138,0.2522499,0.0925777,1
2018,46,089,NA,NA,NA,NA
2018,46,091,0.2238806,0.3244479,0.1233134,1
2018,46,093,0.1566265,0.191637,0.121616,1
2018,46,095,NA,NA,NA,NA
2018,46,097,NA,NA,NA,NA
2018,46,099,0.1795775,0.1930396,0.1661153,1
2018,46,101,0.1636364,0.2330876,0.0941851,1
2018,46,102,0.5859375,0.6716043,0.5002707,1
2018,46,103,0.1968375,0.21504,0.178635,1
2018,46,105,0.125,0.2066667,0.0433333,1
2018,46,107,NA,NA,NA,NA
2018,46,109,0.2751678,0.3471198,0.2032158,1
2018,46,111,NA,NA,NA,NA
2018,46,115,0.1214953,0.1836902,0.0593004,1
2018,46,117,NA,NA,NA,NA
2018,46,119,NA,NA,NA,NA
2018,46,121,0.5425532,0.6438057,0.4413006,1
2018,46,123,0.1684211,0.2440768,0.0927653,1
2018,46,125,0.1044776,0.1564629,0.0524924,1
2018,46,127,0.1317829,0.1731385,0.0904275,1
2018,46,129,0.2195122,0.3096539,0.1293705,1
2018,46,135,0.1576087,0.1948882,0.1203292,1
2018,46,137,NA,NA,NA,NA
2018,47,001,0.3942457,0.4209657,0.3675257,1
2018,47,003,0.4348442,0.4714384,0.39825,1
2018,47,005,0.3402778,0.3950944,0.2854612,1
2018,47,007,0.4264706,0.4945053,0.3584359,1
2018,47,009,0.322439,0.3426777,0.3022003,1
2018,47,011,0.3985375,0.4222334,0.3748416,1
2018,47,013,0.5016181,0.5410712,0.462165,1
2018,47,015,0.3080569,0.3705018,0.245612,1
2018,47,017,0.38322,0.4286475,0.3377925,1
2018,47,019,0.3801743,0.4115936,0.3487549,1
2018,47,021,0.30232560000000003,0.3390439,0.2656073,1
2018,47,023,0.3590734,0.4176119,0.3005348,1
2018,47,025,0.3683127,0.4112411,0.3253843,1
2018,47,027,0.3222222,0.419314,0.2251305,1
2018,47,029,0.4736842,0.5140427,0.4333257,1
2018,47,031,0.430143,0.4623465,0.3979396,1
2018,47,033,0.3935743,0.4543783,0.3327703,1
2018,47,035,0.3169291,0.3455536,0.2883047,1
2018,47,037,0.3471285,0.3560376,0.3382195,1
2018,47,039,0.3701657,0.440705,0.2996264,1
2018,47,041,0.3344156,0.387191,0.2816402,1
2018,47,043,0.3870162,0.4207683,0.3532642,1
2018,47,045,0.4685817,0.5100608,0.4271026,1
2018,47,047,0.3103448,0.3454812,0.2752084,1
2018,47,049,0.4127517,0.4687446,0.3567587,1
2018,47,051,0.3899371,0.4278733,0.3520009,1
2018,47,053,0.4332875,0.4693335,0.3972414,1
2018,47,055,0.344086,0.3873129,0.3008591,1
2018,47,057,0.3577465,0.4076804,0.3078126,1
2018,47,059,0.3583261,0.3860887,0.3305635,1
2018,47,061,0.3627907,0.4272103,0.2983711,1
2018,47,063,0.4281742,0.4577127,0.3986357,1
2018,47,065,0.3646066,0.3769854,0.3522279,1
2018,47,067,0.3648649,0.4752966,0.2544332,1
2018,47,069,0.4408602,0.4913821,0.3903383,1
2018,47,071,0.3294663,0.3738924,0.2850403,1
2018,47,073,0.4181818,0.4498162,0.3865474,1
2018,47,075,0.4562738,0.5165864,0.3959611,1
2018,47,077,0.3970223,0.4448524,0.3491923,1
2018,47,079,0.3488844,0.391,0.3067687,1
2018,47,081,0.367688,0.4176362,0.3177398,1
2018,47,083,0.3423423,0.431015,0.2536696,1
2018,47,085,0.3468013,0.4010231,0.2925796,1
2018,47,087,0.3953488,0.4608565,0.3298412,1
2018,47,089,0.3609813,0.3931751,0.3287875,1
2018,47,091,0.4386617,0.4980726,0.3792509,1
2018,47,093,0.3371754,0.3480953,0.3262555,1
2018,47,095,0.597561,0.7043569,0.4907651,1
2018,47,097,0.4825737,0.5333535,0.431794,1
2018,47,099,0.3979764,0.4374067,0.358546,1
2018,47,101,0.3351064,0.4027618,0.2674509,1
2018,47,103,0.3533835,0.3940423,0.3127246,1
2018,47,105,0.3032037,0.3336945,0.2727129,1
2018,47,107,0.4424779,0.4748737,0.4100821,1
2018,47,109,0.3755869,0.4216287,0.329545,1
2018,47,111,0.4341085,0.4835542,0.3846629,1
2018,47,113,0.3888889,0.4130419,0.3647359,1
2018,47,115,0.4358974,0.4808722,0.3909227,1
2018,47,117,0.3693517,0.4113216,0.3273818,1
2018,47,119,0.3186743,0.3417383,0.2956104,1
2018,47,121,0.4124294,0.4851579,0.3397009,1
2018,47,123,0.3650794,0.4009514,0.3292073,1
2018,47,125,0.3698347,0.3873963,0.3522731,1
2018,47,127,0.2727273,0.3728568,0.1725977,1
2018,47,129,0.44,0.494051,0.385949,1
2018,47,131,0.422658,0.4678992,0.3774167,1
2018,47,133,0.3673469,0.4184403,0.3162536,1
2018,47,135,0.2777778,0.3562987,0.1992569,1
2018,47,137,0.2658228,0.3638633,0.1677823,1
2018,47,139,0.3819444,0.4381565,0.3257324,1
2018,47,141,0.336163,0.3631512,0.3091748,1
2018,47,143,0.4161491,0.4601547,0.3721435,1
2018,47,145,0.3604396,0.3916523,0.3292269,1
2018,47,147,0.3362832,0.3638415,0.3087248,1
2018,47,149,0.3402748,0.353883,0.3266667,1
2018,47,151,0.4215116,0.4737706,0.3692526,1
2018,47,153,0.3910891,0.4585532,0.323625,1
2018,47,155,0.4010695,0.4244924,0.3776466,1
2018,47,157,0.445958,0.4540393,0.4378767,1
2018,47,159,0.4064748,0.4643181,0.3486316,1
2018,47,161,0.3291139,0.3890651,0.2691628,1
2018,47,163,0.3553931,0.3733346,0.3374515,1
2018,47,165,0.2914326,0.3081251,0.2747401,1
2018,47,167,0.3751375,0.4066295,0.3436455,1
2018,47,169,0.379845,0.4639272,0.2957627,1
2018,47,171,0.4047619,0.4609659,0.3485579,1
2018,47,173,0.4334471,0.4902869,0.3766072,1
2018,47,175,0.4067796,0.5332037,0.2803556,1
2018,47,177,0.4194577,0.4581149,0.3808006,1
2018,47,179,0.3625479,0.3831733,0.3419226,1
2018,47,181,0.3497537,0.4155196,0.2839878,1
2018,47,183,0.3823529,0.426056,0.3386499,1
2018,47,185,0.3940092,0.4400347,0.3479837,1
2018,47,187,0.14387,0.1556949,0.1320451,1
2018,47,189,0.2840708,0.3026679,0.2654736,1
2018,48,001,0.4980237,0.5336186,0.4624288,1
2018,48,003,0.5444444,0.6039596,0.4849293,1
2018,48,005,0.4800853,0.5062096,0.4539611,1
2018,48,007,0.3706468,0.4179196,0.323374,1
2018,48,009,0.3333333,0.4082758,0.2583909,1
2018,48,011,NA,NA,NA,NA
2018,48,013,0.4981413,0.5326601,0.4636225,1
2018,48,015,0.3370998,0.3773457,0.2968539,1
2018,48,017,0.4690265,0.56145,0.3766031,1
2018,48,019,0.3220859,0.3728887,0.2712831,1
2018,48,021,0.443459,0.4699405,0.4169774,1
2018,48,023,0.3333333,0.4506755,0.2159912,1
2018,48,025,0.5613577,0.6111199,0.5115955,1
2018,48,027,0.4193371,0.432426,0.4062482,1
2018,48,029,0.4354356,0.4410376,0.4298337,1
2018,48,031,0.2978723,0.3634202,0.2323245,1
2018,48,033,NA,NA,NA,NA
2018,48,035,0.3426295,0.4014601,0.2837988,1
2018,48,037,0.4946452,0.5200065,0.4692839,1
2018,48,039,0.3731262,0.3858664,0.360386,1
2018,48,041,0.3155525,0.3325081,0.2985969,1
2018,48,043,0.3417721,0.4159651,0.2675792,1
2018,48,045,NA,NA,NA,NA
2018,48,047,0.6641222,0.7453115,0.5829328,1
2018,48,049,0.4588608,0.4977417,0.4199798,1
2018,48,051,0.3523132,0.4082662,0.2963601,1
2018,48,053,0.3437077,0.3779743,0.3094411,1
2018,48,055,0.502455,0.5421336,0.4627764,1
2018,48,057,0.4880952,0.5416232,0.4345673,1
2018,48,059,0.4818182,0.5479966,0.4156397,1
2018,48,061,0.5267236,0.5390303,0.5144168,1
2018,48,063,0.4691358,0.5320125,0.4062591,1
2018,48,065,0.3434343,0.4374508,0.2494179,1
2018,48,067,0.4693878,0.5115593,0.4272162,1
2018,48,069,0.3813559,0.4693694,0.2933425,1
2018,48,071,0.3843284,0.4426764,0.3259803,1
2018,48,073,0.532345,0.5682708,0.4964192,1
2018,48,075,0.4509804,0.5480243,0.3539365,1
2018,48,077,0.3687943,0.4487169,0.2888717,1
2018,48,079,NA,NA,NA,NA
2018,48,081,NA,NA,NA,NA
2018,48,083,0.3566879,0.4318587,0.2815171,1
2018,48,085,0.2818378,0.2887628,0.2749127,1
2018,48,087,NA,NA,NA,NA
2018,48,089,0.4005848,0.4525952,0.3485744,1
2018,48,091,0.2823804,0.2997846,0.2649762,1
2018,48,093,0.4217391,0.4857011,0.3577771,1
2018,48,095,NA,NA,NA,NA
2018,48,097,0.4630682,0.4999286,0.4262078,1
2018,48,099,0.4225074,0.4529412,0.3920736,1
2018,48,101,NA,NA,NA,NA
2018,48,103,0.4027778,0.5168626,0.288693,1
2018,48,105,0.5,0.6254761,0.3745238,1
2018,48,107,0.5656565,0.6637943,0.4675188,1
2018,48,109,NA,NA,NA,NA
2018,48,111,0.5517241,0.6426193,0.460829,1
2018,48,113,0.459597,0.46435,0.4548441,1
2018,48,115,0.5102041,0.5803687,0.4400394,1
2018,48,117,0.6307693,0.6833187,0.5782198,1
2018,48,119,0.4864865,0.6011449,0.3718281,1
2018,48,121,0.3385158,0.3468191,0.3302125,1
2018,48,123,0.3994253,0.4509591,0.3478914,1
2018,48,125,NA,NA,NA,NA
2018,48,127,0.6708075,0.7436224,0.5979926,1
2018,48,129,0.4528302,0.5881256,0.3175348,1
2018,48,131,0.6473684,0.7154863,0.5792505,1
2018,48,133,0.5166667,0.57331,0.4600233,1
2018,48,135,0.567469,0.5860163,0.5489217,1
2018,48,137,NA,NA,NA,NA
2018,48,139,0.4148332,0.4330277,0.3966388,1
2018,48,141,0.4375047,0.4459243,0.429085,1
2018,48,143,0.4359401,0.4756187,0.3962615,1
2018,48,145,0.5215517,0.5859711,0.4571324,1
2018,48,147,0.46139,0.5043616,0.4184183,1
2018,48,149,0.3193277,0.361255,0.2774005,1
2018,48,151,0.5522388,0.6722083,0.4322693,1
2018,48,153,0.5210084,0.6111451,0.4308718,1
2018,48,155,NA,NA,NA,NA
2018,48,157,0.2755728,0.2837165,0.2674292,1
2018,48,159,0.4344828,0.5154453,0.3535202,1
2018,48,161,0.4946619,0.5532248,0.4360991,1
2018,48,163,0.6509804,0.7096007,0.5923601,1
2018,48,165,0.4224138,0.4861121,0.3587155,1
2018,48,167,0.3761914,0.3891724,0.3632104,1
2018,48,169,0.483871,0.6092818,0.3584601,1
2018,48,171,0.2611336,0.2999082,0.222359,1
2018,48,173,NA,NA,NA,NA
2018,48,175,0.3913043,0.4808947,0.301714,1
2018,48,177,0.54,0.5964932,0.4835068,1
2018,48,179,0.4918919,0.5429019,0.4408818,1
2018,48,181,0.4678858,0.4885447,0.4472269,1
2018,48,183,0.4965454,0.5175825,0.4755083,1
2018,48,185,0.4244604,0.4719574,0.3769635,1
2018,48,187,0.3844597,0.4036447,0.3652748,1
2018,48,189,0.525641,0.5675644,0.4837177,1
2018,48,191,0.4237288,0.5509032,0.2965545,1
2018,48,193,0.3731343,0.4553302,0.2909384,1
2018,48,195,0.3552631,0.4635789,0.2469473,1
2018,48,197,0.4714286,0.5892139,0.3536432,1
2018,48,199,0.4136179,0.444405,0.3828307,1
2018,48,201,0.4040483,0.4076185,0.4004781,1
2018,48,203,0.5164534,0.5460799,0.4868269,1
2018,48,205,0.3703704,0.500381,0.2403597,1
2018,48,207,0.5217391,0.6243739,0.4191044,1
2018,48,209,0.3765413,0.3934295,0.359653,1
2018,48,211,0.3962264,0.5291687,0.2632841,1
2018,48,213,0.4779516,0.5040712,0.4518321,1
2018,48,215,0.5419676,0.5508659,0.5330694,1
2018,48,217,0.4956063,0.5367246,0.454488,1
2018,48,219,0.5114286,0.5638731,0.4589841,1
2018,48,221,0.3743068,0.4031563,0.3454573,1
2018,48,223,0.4574639,0.4966159,0.4183119,1
2018,48,225,0.448468,0.4999868,0.3969492,1
2018,48,227,0.5727969,0.615274,0.5303199,1
2018,48,229,NA,NA,NA,NA
2018,48,231,0.5183969,0.5435081,0.4932857,1
2018,48,233,0.4971751,0.5493344,0.4450158,1
2018,48,235,NA,NA,NA,NA
2018,48,237,0.53125,0.6315993,0.4309007,1
2018,48,239,0.435,0.5038809,0.3661192,1
2018,48,241,0.5057283,0.5454047,0.4660519,1
2018,48,243,NA,NA,NA,NA
2018,48,245,0.4643403,0.479943,0.4487376,1
2018,48,247,0.5714286,0.6946121,0.448245,1
2018,48,249,0.6141976,0.651707,0.5766881,1
2018,48,251,0.4841772,0.5025477,0.4658068,1
2018,48,253,0.5884615,0.6483951,0.5285279,1
2018,48,255,0.4484305,0.513853,0.383008,1
2018,48,257,0.4787185,0.4996696,0.4577675,1
2018,48,259,0.2515337,0.2848649,0.2182026,1
2018,48,261,NA,NA,NA,NA
2018,48,263,NA,NA,NA,NA
2018,48,265,0.3199129,0.3500869,0.289739,1
