state,county,puma12,afact,afact2,afact_product,afact_sum
48,337,600,0.131,1,0.131,0.131
48,487,600,0.09,1,0.09,0.09
48,497,600,0.393,1,0.393,0.393
48,503,600,0.123,1,0.123,0.123
48,485,700,1,1,1,1
48,97,800,0.199,1,0.199,0.199
48,147,800,0.176,1,0.176,0.176
48,181,800,0.626,1,0.626,0.626
48,231,900,0.524,1,0.524,0.524
48,397,900,0.476,1,0.476,0.476
48,119,1000,0.033,1,0.033,0.033
48,159,1000,0.067,1,0.067,0.067
48,223,1000,0.221,1,0.221,0.221
48,277,1000,0.313,1,0.313,0.313
48,343,1000,0.081,1,0.081,0.081
48,387,1000,0.081,1,0.081,0.081
48,449,1000,0.203,1,0.203,0.203
48,37,1100,0.752,1,0.752,0.752
48,67,1100,0.248,1,0.248,0.248
48,203,1200,0.568,1,0.568,0.568
48,315,1200,0.091,1,0.091,0.091
48,459,1200,0.34,1,0.34,0.34
48,63,1300,0.105,1,0.105,0.105
48,379,1300,0.093,1,0.093,0.093
48,467,1300,0.446,1,0.446,0.446
48,499,1300,0.356,1,0.356,0.356
48,257,1400,1,1,1,1
48,423,1501,1,0.479,0.479,1
48,423,1502,1,0.521,0.521,1
48,183,1600,1,1,1,1
48,73,1700,0.397,1,0.397,0.397
48,365,1700,0.186,1,0.186,0.186
48,401,1700,0.417,1,0.417,0.417
48,1,1800,0.427,1,0.427,0.427
48,213,1800,0.573,1,0.573,0.573
48,85,1901,1,0.141,0.141,1.001
48,85,1902,1,0.139,0.139,1.001
48,85,1903,1,0.131,0.131,1.001
48,85,1904,1,0.149,0.149,1.001
48,85,1905,1,0.152,0.152,1.001
48,85,1906,1,0.133,0.133,1.001
48,85,1907,1,0.156,0.156,1.001
48,121,2001,1,0.16,0.16,1
48,121,2002,1,0.154,0.154,1
48,121,2003,1,0.177,0.177,1
48,121,2004,1,0.166,0.166,1
48,121,2005,1,0.17,0.17,1
48,121,2006,1,0.173,0.173,1
48,139,2101,1,1,1,1
48,251,2102,1,1,1,1
48,143,2200,0.301,1,0.301,0.301
48,221,2200,0.407,1,0.407,0.407
48,363,2200,0.224,1,0.224,0.224
48,425,2200,0.068,1,0.068,0.068
48,113,2301,1,0.043,0.043,0.999
48,113,2302,1,0.042,0.042,0.999
48,113,2303,1,0.05,0.05,0.999
48,113,2304,1,0.042,0.042,0.999
48,113,2305,1,0.052,0.052,0.999
48,113,2306,1,0.051,0.051,0.999
48,113,2307,1,0.048,0.048,0.999
48,113,2308,1,0.044,0.044,0.999
48,113,2309,1,0.046,0.046,0.999
48,113,2310,1,0.043,0.043,0.999
48,113,2311,1,0.045,0.045,0.999
48,113,2312,1,0.046,0.046,0.999
48,113,2313,1,0.045,0.045,0.999
48,113,2314,1,0.049,0.049,0.999
48,113,2315,1,0.046,0.046,0.999
48,113,2316,1,0.043,0.043,0.999
48,113,2317,1,0.042,0.042,0.999
48,113,2318,1,0.044,0.044,0.999
48,113,2319,1,0.046,0.046,0.999
48,113,2320,1,0.043,0.043,0.999
48,113,2321,1,0.045,0.045,0.999
48,113,2322,1,0.044,0.044,0.999
48,367,2400,1,1,1,1
48,439,2501,1,0.058,0.058,0.998
48,439,2502,1,0.063,0.063,0.998
48,439,2503,1,0.071,0.071,0.998
48,439,2504,1,0.058,0.058,0.998
48,439,2505,1,0.056,0.056,0.998
48,439,2506,1,0.059,0.059,0.998
48,439,2507,1,0.062,0.062,0.998
48,439,2508,1,0.058,0.058,0.998
48,439,2509,1,0.073,0.073,0.998
48,439,2510,1,0.062,0.062,0.998
48,439,2511,1,0.059,0.059,0.998
48,439,2512,1,0.059,0.059,0.998
48,439,2513,1,0.069,0.069,0.998
48,439,2514,1,0.069,0.069,0.998
48,439,2515,1,0.057,0.057,0.998
48,439,2516,1,0.065,0.065,0.998
48,49,2600,0.195,1,0.195,0.195
48,59,2600,0.069,1,0.069,0.069
48,83,2600,0.045,1,0.045,0.045
48,93,2600,0.071,1,0.071,0.071
48,133,2600,0.095,1,0.095,0.095
48,151,2600,0.02,1,0.02,0.02
48,207,2600,0.03,1,0.03,0.03
48,253,2600,0.103,1,0.103,0.103
48,263,2600,0.004,1,0.004,0.004
48,275,2600,0.019,1,0.019,0.019
48,335,2600,0.048,1,0.048,0.048
48,353,2600,0.078,1,0.078,0.078
48,399,2600,0.054,1,0.054,0.054
48,415,2600,0.086,1,0.086,0.086
48,417,2600,0.017,1,0.017,0.017
48,429,2600,0.049,1,0.049,0.049
48,433,2600,0.008,1,0.008,0.008
48,447,2600,0.008,1,0.008,0.008
48,441,2700,1,1,1,1
48,33,2800,0.006,1,0.006,0.006
48,81,2800,0.032,1,0.032,0.032
48,95,2800,0.04,1,0.04,0.04
48,105,2800,0.036,1,0.036,0.036
48,115,2800,0.135,1,0.135,0.135
48,173,2800,0.012,1,0.012,0.012
48,227,2800,0.34,1,0.34,0.34
48,235,2800,0.016,1,0.016,0.016
48,267,2800,0.045,1,0.045,0.045
48,307,2800,0.081,1,0.081,0.081
48,317,2800,0.047,1,0.047,0.047
48,319,2800,0.039,1,0.039,0.039
48,327,2800,0.022,1,0.022,0.022
48,383,2800,0.033,1,0.033,0.033
48,413,2800,0.034,1,0.034,0.034
48,431,2800,0.011,1,0.011,0.011
48,435,2800,0.04,1,0.04,0.04
48,461,2800,0.033,1,0.033,0.033
48,451,2900,1,1,1,1
48,329,3000,1,1,1,1
48,135,3100,1,1,1,1
48,3,3200,0.134,1,0.134,0.134
48,43,3200,0.084,1,0.084,0.084
48,103,3200,0.04,1,0.04,0.04
48,109,3200,0.022,1,0.022,0.022
48,165,3200,0.159,1,0.159,0.159
48,229,3200,0.032,1,0.032,0.032
48,243,3200,0.021,1,0.021,0.021
48,301,3200,0.001,1,0.001,0.001
48,371,3200,0.141,1,0.141,0.141
48,377,3200,0.071,1,0.071,0.071
48,389,3200,0.125,1,0.125,0.125
48,443,3200,0.009,1,0.009,0.009
48,475,3200,0.097,1,0.097,0.097
48,495,3200,0.065,1,0.065,0.065
48,141,3301,1,0.173,0.173,0.999
48,141,3302,1,0.198,0.198,0.999
48,141,3303,1,0.163,0.163,0.999
48,141,3304,1,0.137,0.137,0.999
48,141,3305,1,0.161,0.161,0.999
48,141,3306,1,0.167,0.167,0.999
48,53,3400,0.242,1,0.242,0.242
48,99,3400,0.427,1,0.427,0.427
48,193,3400,0.048,1,0.048,0.048
48,281,3400,0.111,1,0.111,0.111
48,299,3400,0.109,1,0.109,0.109
48,333,3400,0.028,1,0.028,0.028
48,411,3400,0.035,1,0.035,0.035
48,27,3501,1,0.495,0.495,1
48,27,3502,1,0.505,0.505,1
48,51,3601,0.115,1,0.115,0.115
48,185,3601,0.178,1,0.178,0.178
48,289,3601,0.112,1,0.112,0.112
48,313,3601,0.091,1,0.091,0.091
48,331,3601,0.166,1,0.166,0.166
48,395,3601,0.111,1,0.111,0.111
48,477,3601,0.226,1,0.226,0.226
48,41,3602,1,1,1,1
48,35,3700,0.112,1,0.112,0.112
48,145,3700,0.11,1,0.11,0.11
48,161,3700,0.122,1,0.122,0.122
48,217,3700,0.216,1,0.216,0.216
48,293,3700,0.144,1,0.144,0.144
48,349,3700,0.294,1,0.294,0.294
48,309,3801,1,0.441,0.441,1
48,309,3802,1,0.559,0.559,1
48,225,3900,0.133,1,0.133,0.133
48,373,3900,0.255,1,0.255,0.255
48,407,3900,0.148,1,0.148,0.148
48,455,3900,0.082,1,0.082,0.082
48,471,3900,0.381,1,0.381,0.381
48,5,4000,0.574,1,0.574,0.574
48,347,4000,0.426,1,0.426,0.426
48,241,4100,0.305,1,0.305,0.305
48,351,4100,0.123,1,0.123,0.123
48,403,4100,0.093,1,0.093,0.093
48,405,4100,0.076,1,0.076,0.076
48,419,4100,0.217,1,0.217,0.217
48,457,4100,0.186,1,0.186,0.186
48,199,4200,0.4,1,0.4,0.4
48,361,4200,0.6,1,0.6,0.6
48,245,4301,1,0.46,0.46,1
48,245,4302,1,0.54,0.54,1
48,71,4400,0.317,1,0.317,0.317
48,291,4400,0.683,1,0.683,0.683
48,339,4501,1,0.3,0.3,1
48,339,4502,1,0.251,0.251,1
48,339,4503,1,0.228,0.228,1
48,339,4504,1,0.221,0.221,1
48,201,4601,1,0.028,0.028,1.001
48,201,4602,1,0.029,0.029,1.001
48,201,4603,1,0.028,0.028,1.001
48,201,4604,1,0.03,0.03,1.001
48,201,4605,1,0.029,0.029,1.001
48,201,4606,1,0.026,0.026,1.001
48,201,4607,1,0.025,0.025,1.001
48,201,4608,1,0.025,0.025,1.001
48,201,4609,1,0.031,0.031,1.001
48,201,4610,1,0.025,0.025,1.001
48,201,4611,1,0.025,0.025,1.001
48,201,4612,1,0.025,0.025,1.001
48,201,4613,1,0.026,0.026,1.001
48,201,4614,1,0.026,0.026,1.001
48,201,4615,1,0.025,0.025,1.001
48,201,4616,1,0.026,0.026,1.001
48,201,4617,1,0.026,0.026,1.001
48,201,4618,1,0.025,0.025,1.001
48,201,4619,1,0.025,0.025,1.001
48,201,4620,1,0.025,0.025,1.001
48,201,4621,1,0.025,0.025,1.001
48,201,4622,1,0.026,0.026,1.001
48,201,4623,1,0.025,0.025,1.001
48,201,4624,1,0.026,0.026,1.001
48,201,4625,1,0.027,0.027,1.001
48,201,4626,1,0.028,0.028,1.001
48,201,4627,1,0.027,0.027,1.001
48,201,4628,1,0.026,0.026,1.001
48,201,4629,1,0.027,0.027,1.001
48,201,4630,1,0.025,0.025,1.001
48,201,4631,1,0.029,0.029,1.001
48,201,4632,1,0.025,0.025,1.001
48,201,4633,1,0.025,0.025,1.001
48,201,4634,1,0.025,0.025,1.001
48,201,4635,1,0.026,0.026,1.001
48,201,4636,1,0.026,0.026,1.001
48,201,4637,1,0.028,0.028,1.001
48,201,4638,1,0.025,0.025,1.001
48,167,4701,1,0.53,0.53,1
48,167,4702,1,0.47,0.47,1
48,39,4801,1,0.327,0.327,1.001
48,39,4802,1,0.347,0.347,1.001
48,39,4803,1,0.327,0.327,1.001
48,157,4901,1,0.177,0.177,1
48,157,4902,1,0.203,0.203,1
48,157,4903,1,0.179,0.179,1
48,157,4904,1,0.216,0.216,1
48,157,4905,1,0.225,0.225,1
48,15,5000,0.167,1,0.167,0.167
48,89,5000,0.122,1,0.122,0.122
48,321,5000,0.215,1,0.215,0.215
48,473,5000,0.253,1,0.253,0.253
48,481,5000,0.242,1,0.242,0.242
48,21,5100,0.484,1,0.484,0.484
48,55,5100,0.248,1,0.248,0.248
48,149,5100,0.16,1,0.16,0.16
48,287,5100,0.108,1,0.108,0.108
48,491,5201,1,0.267,0.267,1
48,491,5202,1,0.242,0.242,1
48,491,5203,1,0.237,0.237,1
48,491,5204,1,0.254,0.254,1
48,453,5301,1,0.105,0.105,0.999
48,453,5302,1,0.1,0.1,0.999
48,453,5303,1,0.122,0.122,0.999
48,453,5304,1,0.118,0.118,0.999
48,453,5305,1,0.104,0.104,0.999
48,453,5306,1,0.13,0.13,0.999
48,453,5307,1,0.107,0.107,0.999
48,453,5308,1,0.11,0.11,0.999
48,453,5309,1,0.103,0.103,0.999
48,209,5400,1,1,1,1
48,123,5500,0.145,1,0.145,0.145
48,175,5500,0.052,1,0.052,0.052
48,177,5500,0.143,1,0.143,0.143
48,239,5500,0.102,1,0.102,0.102
48,255,5500,0.107,1,0.107,0.107
48,285,5500,0.139,1,0.139,0.139
48,493,5500,0.311,1,0.311,0.311
48,57,5600,0.198,1,0.198,0.198
48,469,5600,0.802,1,0.802,0.802
48,187,5700,1,1,1,1
48,91,5800,1,1,1,1
48,29,5901,1,0.062,0.062,1
48,29,5902,1,0.068,0.068,1
48,29,5903,1,0.066,0.066,1
48,29,5904,1,0.061,0.061,1
48,29,5905,1,0.067,0.067,1
48,29,5906,1,0.068,0.068,1
48,29,5907,1,0.06,0.06,1
48,29,5908,1,0.06,0.06,1
48,29,5909,1,0.062,0.062,1
48,29,5910,1,0.063,0.063,1
48,29,5911,1,0.066,0.066,1
48,29,5912,1,0.06,0.06,1
48,29,5913,1,0.06,0.06,1
48,29,5914,1,0.059,0.059,1
48,29,5915,1,0.058,0.058,1
48,29,5916,1,0.06,0.06,1
48,31,6000,0.089,1,0.089,0.089
48,171,6000,0.21,1,0.21,0.21
48,259,6000,0.282,1,0.282,0.282
48,265,6000,0.419,1,0.419,0.419
48,13,6100,0.349,1,0.349,0.349
48,19,6100,0.159,1,0.159,0.159
48,163,6100,0.134,1,0.134,0.134
48,325,6100,0.358,1,0.358,0.358
48,127,6200,0.06,1,0.06,0.06
48,137,6200,0.012,1,0.012,0.012
48,271,6200,0.022,1,0.022,0.022
48,283,6200,0.041,1,0.041,0.041
48,323,6200,0.325,1,0.325,0.325
48,385,6200,0.02,1,0.02,0.02
48,463,6200,0.158,1,0.158,0.158
48,465,6200,0.293,1,0.293,0.293
48,507,6200,0.07,1,0.07,0.07
48,479,6301,1,0.537,0.537,1
48,479,6302,1,0.463,0.463,1
48,131,6400,0.113,1,0.113,0.113
48,247,6400,0.051,1,0.051,0.051
48,297,6400,0.111,1,0.111,0.111
48,311,6400,0.007,1,0.007,0.007
48,427,6400,0.585,1,0.585,0.585
48,505,6400,0.134,1,0.134,0.134
48,7,6500,0.182,1,0.182,0.182
48,25,6500,0.25,1,0.25,0.25
48,391,6500,0.058,1,0.058,0.058
48,409,6500,0.509,1,0.509,0.509
48,355,6601,1,0.344,0.344,1
48,355,6602,1,0.345,0.345,1
48,355,6603,1,0.311,0.311,1
48,61,6701,1,0.287,0.287,1
48,61,6702,1,0.356,0.356,1
48,61,6703,1,0.357,0.357,1
48,215,6801,1,0.135,0.135,1
48,215,6802,1,0.134,0.134,1
48,215,6803,1,0.158,0.158,1
48,215,6804,1,0.134,0.134,1
48,215,6805,1,0.17,0.17,1
48,215,6806,1,0.133,0.133,1
48,215,6807,1,0.136,0.136,1
48,47,6900,0.07,1,0.07,0.07
48,249,6900,0.398,1,0.398,0.398
48,261,6900,0.004,1,0.004,0.004
48,273,6900,0.312,1,0.312,0.312
48,489,6900,0.216,1,0.216,0.216
49,3,3001,0.462,1,0.462,0.462
49,45,3001,0.538,1,0.538,0.538
49,5,5001,0.701,1,0.701,0.701
49,29,5001,0.059,1,0.059,0.059
49,33,5001,0.014,1,0.014,0.014
49,43,5001,0.226,1,0.226,0.226
49,11,11001,1,0.644,0.644,1
49,11,11002,1,0.356,0.356,1
49,7,13001,0.162,1,0.162,0.162
49,9,13001,0.008,1,0.008,0.008
49,13,13001,0.141,1,0.141,0.141
49,15,13001,0.083,1,0.083,0.083
49,19,13001,0.07,1,0.07,0.07
49,37,13001,0.112,1,0.112,0.112
49,47,13001,0.247,1,0.247,0.247
49,51,13001,0.178,1,0.178,0.178
49,1,21001,0.047,1,0.047,0.047
49,17,21001,0.037,1,0.037,0.037
49,21,21001,0.328,1,0.328,0.328
49,23,21001,0.073,1,0.073,0.073
49,25,21001,0.051,1,0.051,0.051
49,27,21001,0.089,1,0.089,0.089
49,31,21001,0.011,1,0.011,0.011
49,39,21001,0.198,1,0.198,0.198
49,41,21001,0.148,1,0.148,0.148
49,55,21001,0.02,1,0.02,0.02
49,35,35001,1,0.101,0.101,1
49,35,35002,1,0.112,0.112,1
49,35,35003,1,0.103,0.103,1
49,35,35004,1,0.112,0.112,1
49,35,35005,1,0.143,0.143,1
49,35,35006,1,0.098,0.098,1
49,35,35007,1,0.134,0.134,1
49,35,35008,1,0.098,0.098,1
49,35,35009,1,0.099,0.099,1
49,49,49001,1,0.2,0.2,1
49,49,49002,1,0.306,0.306,1
49,49,49003,1,0.218,0.218,1
49,49,49004,1,0.276,0.276,1
49,53,53001,1,1,1,1
49,57,57001,1,0.56,0.56,1
49,57,57002,1,0.44,0.44,1
50,7,100,0.741,1,0.741,0.741
50,11,100,0.226,1,0.226,0.226
50,13,100,0.033,1,0.033,0.033
50,5,200,0.21,1,0.21,0.21
50,9,200,0.042,1,0.042,0.042
50,15,200,0.165,1,0.165,0.165
50,19,200,0.183,1,0.183,0.183
50,23,200,0.4,1,0.4,0.4
50,17,300,0.222,1,0.222,0.222
50,25,300,0.342,1,0.342,0.342
50,27,300,0.436,1,0.436,0.436
50,1,400,0.272,1,0.272,0.272
50,3,400,0.274,1,0.274,0.274
50,21,400,0.455,1,0.455,0.455
51,13,1301,1,0.507,0.507,1
51,13,1302,1,0.493,0.493,1
51,41,4101,1,0.331,0.331,1.001
51,41,4102,1,0.353,0.353,1.001
51,41,4103,1,0.317,0.317,1.001
51,107,10701,1,0.329,0.329,1
51,107,10702,1,0.339,0.339,1
51,107,10703,1,0.332,0.332,1
51,27,51010,0.116,1,0.116,0.116
51,51,51010,0.076,1,0.076,0.076
51,105,51010,0.123,1,0.123,0.123
51,167,51010,0.139,1,0.139,0.139
51,169,51010,0.111,1,0.111,0.111
51,185,51010,0.217,1,0.217,0.217
51,195,51010,0.199,1,0.199,0.199
51,720,51010,0.019,1,0.019,0.019
51,21,51020,0.035,1,0.035,0.035
51,35,51020,0.155,1,0.155,0.155
51,77,51020,0.08,1,0.08,0.08
51,173,51020,0.166,1,0.166,0.166
51,191,51020,0.283,1,0.283,0.283
51,197,51020,0.151,1,0.151,0.151
51,520,51020,0.092,1,0.092,0.092
51,640,51020,0.036,1,0.036,0.036
51,63,51040,0.086,1,0.086,0.086
51,71,51040,0.097,1,0.097,0.097
51,121,51040,0.53,1,0.53,0.53
51,155,51040,0.196,1,0.196,0.196
51,750,51040,0.092,1,0.092,0.092
51,161,51044,0.062,0.088,0.005456,0.387584
51,770,51044,0.747,1,0.747,0.747
51,775,51044,0.191,1,0.191,0.191
51,5,51045,0.081,1,0.081,0.081
51,23,51045,0.165,1,0.165,0.165
51,45,51045,0.026,1,0.026,0.026
51,67,51045,0.279,1,0.279,0.279
51,161,51045,0.419,0.912,0.382128,0.387584
51,580,51045,0.03,1,0.03,0.03
51,15,51080,0.457,1,0.457,0.457
51,17,51080,0.029,1,0.029,0.029
51,91,51080,0.014,1,0.014,0.014
51,163,51080,0.138,1,0.138,0.138
51,530,51080,0.041,1,0.041,0.041
51,678,51080,0.044,1,0.044,0.044
51,790,51080,0.147,1,0.147,0.147
51,820,51080,0.13,1,0.13,0.13
51,43,51084,0.118,1,0.118,0.118
51,69,51084,0.661,1,0.661,0.661
51,840,51084,0.221,1,0.221,0.221
51,139,51085,0.232,1,0.232,0.232
51,171,51085,0.405,1,0.405,0.405
51,187,51085,0.363,1,0.363,0.363
51,47,51087,0.281,1,0.281,0.281
51,61,51087,0.393,1,0.393,0.393
51,113,51087,0.08,1,0.08,0.08
51,137,51087,0.202,1,0.202,0.202
51,157,51087,0.044,1,0.044,0.044
51,3,51089,0.333,0.373,0.124209,0.438336
51,65,51089,0.232,1,0.232,0.232
51,109,51089,0.299,1,0.299,0.299
51,125,51089,0.136,1,0.136,0.136
51,3,51090,0.501,0.627,0.314127,0.438336
51,79,51090,0.149,1,0.149,0.149
51,540,51090,0.351,1,0.351,0.351
51,9,51095,0.265,1,0.265,0.265
51,11,51095,0.123,1,0.123,0.123
51,19,51095,0.562,1,0.562,0.562
51,515,51095,0.051,1,0.051,0.051
51,31,51096,0.421,1,0.421,0.421
51,680,51096,0.579,1,0.579,0.579
51,89,51097,0.281,1,0.281,0.281
51,141,51097,0.096,1,0.096,0.096
51,143,51097,0.329,1,0.329,0.329
51,590,51097,0.223,1,0.223,0.223
51,690,51097,0.072,1,0.072,0.072
51,7,51105,0.066,1,0.066,0.066
51,25,51105,0.091,1,0.091,0.091
51,29,51105,0.09,1,0.09,0.09
51,37,51105,0.066,1,0.066,0.066
51,49,51105,0.053,1,0.053,0.053
51,83,51105,0.19,1,0.19,0.19
51,111,51105,0.068,1,0.068,0.068
51,117,51105,0.171,1,0.171,0.171
51,135,51105,0.083,1,0.083,0.083
51,147,51105,0.122,1,0.122,0.122
51,165,51110,0.609,1,0.609,0.609
51,660,51110,0.391,1,0.391,0.391
51,179,51115,0.842,1,0.842,0.842
51,630,51115,0.158,1,0.158,0.158
51,33,51120,0.164,1,0.164,0.164
51,99,51120,0.135,1,0.135,0.135
51,177,51120,0.701,1,0.701,0.701
51,1,51125,0.194,1,0.194,0.194
51,57,51125,0.065,1,0.065,0.065
51,73,51125,0.216,1,0.216,0.216
51,97,51125,0.041,1,0.041,0.041
51,103,51125,0.067,1,0.067,0.067
51,115,51125,0.053,1,0.053,0.053
51,119,51125,0.064,1,0.064,0.064
51,131,51125,0.073,1,0.073,0.073
51,133,51125,0.072,1,0.072,0.072
51,159,51125,0.054,1,0.054,0.054
51,193,51125,0.102,1,0.102,0.102
51,53,51135,0.161,1,0.161,0.161
51,81,51135,0.071,1,0.071,0.071
51,149,51135,0.206,1,0.206,0.206
51,181,51135,0.041,1,0.041,0.041
51,183,51135,0.07,1,0.07,0.07
51,570,51135,0.1,1,0.1,0.1
51,595,51135,0.034,1,0.034,0.034
51,670,51135,0.13,1,0.13,0.13
51,730,51135,0.187,1,0.187,0.187
51,93,51145,0.24,1,0.24,0.24
51,175,51145,0.126,1,0.126,0.126
51,620,51145,0.058,1,0.058,0.058
51,800,51145,0.575,1,0.575,0.575
51,710,51154,1,0.857,0.857,0.895181
51,710,51155,0.267,0.143,0.038181,0.895181
51,740,51155,0.733,1,0.733,0.733
51,810,51164,1,0.323,0.323,1
51,810,51165,1,0.388,0.388,1
51,810,51167,1,0.289,0.289,1
51,700,51175,1,1,1,1
51,650,51186,1,1,1,1
51,95,51206,0.422,1,0.422,0.422
51,199,51206,0.413,1,0.413,0.413
51,735,51206,0.077,1,0.077,0.077
51,830,51206,0.089,1,0.089,0.089
51,36,51215,0.038,1,0.038,0.038
51,75,51215,0.114,1,0.114,0.114
51,85,51215,0.522,1,0.522,0.522
51,101,51215,0.083,1,0.083,0.083
51,127,51215,0.096,1,0.096,0.096
51,145,51215,0.147,1,0.147,0.147
51,87,51224,1,0.457,0.457,1
51,87,51225,1,0.543,0.543,1
51,760,51235,1,1,1,1
51,153,51244,1,0.277,0.277,0.929176
51,153,51245,0.546,0.156,0.085176,0.929176
51,683,51245,0.329,1,0.329,0.329
51,685,51245,0.124,1,0.124,0.124
51,153,51246,1,0.567,0.567,0.929176
51,510,51255,1,1,1,1
51,550,55001,1,0.509,0.509,1
51,550,55002,1,0.491,0.491,1
51,59,59301,1,0.134,0.134,0.97307
51,59,59302,1,0.114,0.114,0.97307
51,59,59303,0.852,0.12,0.10224,0.97307
51,600,59303,0.148,1,0.148,0.148
51,59,59304,1,0.094,0.094,0.97307
51,59,59305,1,0.106,0.106,0.97307
51,59,59306,1,0.095,0.095,0.97307
51,59,59307,1,0.148,0.148,0.97307
51,59,59308,0.887,0.09,0.07983,0.97307
51,610,59308,0.113,1,0.113,0.113
51,59,59309,1,0.1,0.1,0.97307
53,73,10100,1,1,1,1
53,29,10200,0.372,1,0.372,0.372
53,55,10200,0.075,1,0.075,0.075
53,57,10200,0.554,1,0.554,0.554
53,7,10300,0.653,1,0.653,0.653
53,17,10300,0.347,1,0.347,0.347
53,19,10400,0.072,1,0.072,0.072
53,47,10400,0.391,1,0.391,0.391
53,51,10400,0.124,1,0.124,0.124
53,65,10400,0.414,1,0.414,0.414
53,63,10501,1,0.268,0.268,1
53,63,10502,1,0.251,0.251,1
53,63,10503,1,0.258,0.258,1
53,63,10504,1,0.223,0.223,1
53,1,10600,0.184,1,0.184,0.184
53,3,10600,0.212,1,0.212,0.212
53,13,10600,0.04,1,0.04,0.04
53,23,10600,0.022,1,0.022,0.022
53,43,10600,0.104,1,0.104,0.104
53,75,10600,0.439,1,0.439,0.439
53,5,10701,0.417,0.25,0.10425,0.7422079
53,21,10701,0.583,0.781,0.455323,0.491896
53,5,10702,1,0.599,0.599,0.7422079
53,5,10703,0.258,0.151,0.038958,0.7422079
53,21,10703,0.167,0.219,0.036573,0.491896
53,71,10703,0.574,1,0.574,0.574
53,25,10800,0.685,1,0.685,0.685
53,37,10800,0.315,1,0.315,0.315
53,77,10901,1,0.495,0.495,1
53,77,10902,1,0.505,0.505,1
53,39,11000,0.19,1,0.19,0.19
53,41,11000,0.706,1,0.706,0.706
53,59,11000,0.104,1,0.104,0.104
53,11,11101,1,0.248,0.248,0.999
53,11,11102,1,0.249,0.249,0.999
53,11,11103,1,0.242,0.242,0.999
53,11,11104,1,0.26,0.26,0.999
53,15,11200,0.804,1,0.804,0.804
53,49,11200,0.164,1,0.164,0.164
53,69,11200,0.031,1,0.031,0.031
53,27,11300,0.545,1,0.545,0.545
53,45,11300,0.455,1,0.455,0.455
53,67,11401,1,0.599,0.599,1
53,67,11402,1,0.401,0.401,1
53,53,11501,1,0.151,0.151,0.999
53,53,11502,1,0.138,0.138,0.999
53,53,11503,1,0.135,0.135,0.999
53,53,11504,1,0.157,0.157,0.999
53,53,11505,1,0.135,0.135,0.999
53,53,11506,1,0.151,0.151,0.999
53,53,11507,1,0.132,0.132,0.999
53,33,11601,1,0.071,0.071,1.003
53,33,11602,1,0.061,0.061,1.003
53,33,11603,1,0.061,0.061,1.003
53,33,11604,1,0.056,0.056,1.003
53,33,11605,1,0.066,0.066,1.003
53,33,11606,1,0.059,0.059,1.003
53,33,11607,1,0.068,0.068,1.003
53,33,11608,1,0.068,0.068,1.003
53,33,11609,1,0.068,0.068,1.003
53,33,11610,1,0.066,0.066,1.003
53,33,11611,1,0.064,0.064,1.003
53,33,11612,1,0.063,0.063,1.003
53,33,11613,1,0.063,0.063,1.003
53,33,11614,1,0.056,0.056,1.003
53,33,11615,1,0.059,0.059,1.003
53,33,11616,1,0.054,0.054,1.003
53,61,11701,1,0.158,0.158,1
53,61,11702,1,0.156,0.156,1
53,61,11703,1,0.162,0.162,1
53,61,11704,1,0.159,0.159,1
53,61,11705,1,0.175,0.175,1
53,61,11706,1,0.19,0.19,1
53,35,11801,1,0.491,0.491,1
53,35,11802,1,0.509,0.509,1
53,9,11900,0.705,1,0.705,0.705
53,31,11900,0.295,1,0.295,0.295
54,9,100,0.182,1,0.182,0.182
54,29,100,0.232,1,0.232,0.232
54,51,100,0.25,1,0.25,0.25
54,69,100,0.336,1,0.336,0.336
54,17,200,0.054,1,0.054,0.054
54,33,200,0.459,1,0.459,0.459
54,49,200,0.375,1,0.375,0.375
54,91,200,0.112,1,0.112,0.112
54,61,300,0.742,1,0.742,0.742
54,77,300,0.258,1,0.258,0.258
54,3,400,0.458,1,0.458,0.458
54,27,400,0.105,1,0.105,0.105
54,37,400,0.235,1,0.235,0.235
54,57,400,0.124,1,0.124,0.124
54,65,400,0.077,1,0.077,0.077
54,1,500,0.13,1,0.13,0.13
54,23,500,0.094,1,0.094,0.094
54,31,500,0.11,1,0.11,0.11
54,41,500,0.128,1,0.128,0.128
54,71,500,0.06,1,0.06,0.06
54,83,500,0.231,1,0.231,0.231
54,93,500,0.056,1,0.056,0.056
54,97,500,0.19,1,0.19,0.19
54,7,600,0.131,1,0.131,0.131
54,13,600,0.069,1,0.069,0.069
54,21,600,0.078,1,0.078,0.078
54,35,600,0.263,1,0.263,0.263
54,85,600,0.094,1,0.094,0.094
54,87,600,0.134,1,0.134,0.134
54,95,600,0.083,1,0.083,0.083
54,103,600,0.149,1,0.149,0.149
54,73,700,0.076,1,0.076,0.076
54,105,700,0.057,1,0.057,0.057
54,107,700,0.867,1,0.867,0.867
54,11,800,0.58,1,0.58,0.58
54,53,800,0.164,1,0.164,0.164
54,99,800,0.256,1,0.256,0.256
54,5,900,0.242,1,0.242,0.242
54,43,900,0.213,1,0.213,0.213
54,79,900,0.545,1,0.545,0.545
54,15,1000,0.046,1,0.046,0.046
54,39,1000,0.954,1,0.954,0.954
54,25,1100,0.332,1,0.332,0.332
54,63,1100,0.126,1,0.126,0.126
54,67,1100,0.245,1,0.245,0.245
54,75,1100,0.081,1,0.081,0.081
