year,state,place,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,35,02000,Hispanic,20641.146735,1,52656.807915,1,111707.060019,1
2021,35,02000,Other Races and Ethnicities,26327.900883,1,59027.083608,1,134116.019448,1
2021,35,02000,"White, Non-Hispanic",25906.17867,1,67975.248,1,144519.42486,1
2021,35,39380,"Black, Non-Hispanic",22658.416,1,34193.6096,1,129086.365362,1
2021,35,39380,Hispanic,17877.54621,1,42639.0192,1,92706.76565592112,1
2021,35,39380,Other Races and Ethnicities,10192.78512,1,54586.184,1,136596.857625,1
2021,35,39380,"White, Non-Hispanic",21861.620163,1,65585.873586,1,138426.16621153825,1
2021,35,63460,"Black, Non-Hispanic",23551.530675,2,62743.123404,2,85690.00959999999,2
2021,35,63460,Hispanic,29404.127327999995,2,61469.168121,2,110578.793547,2
2021,35,63460,Other Races and Ethnicities,21024.955178479948,2,61795.68,2,106082.584,2
2021,35,63460,"White, Non-Hispanic",38966.138472,2,75998.942862,2,147088.223595,2
2021,35,70500,"Black, Non-Hispanic",19894.185789,2,128060.632422,2,10061488.993851,2
2021,35,70500,Hispanic,25141.015152,2,55881.337707,2,119362.77193800002,2
2021,35,70500,Other Races and Ethnicities,27078.412840342724,2,76125.48229427639,2,151502.4088,2
2021,35,70500,"White, Non-Hispanic",30188.183325,2,73236.78213,2,165200.4512,2
2021,36,01000,"Black, Non-Hispanic",16395.961848,1,46995.98598,1,147227.770872,1
2021,36,01000,Hispanic,17770.635486,1,68622.319107,1,10101448.989855,1
2021,36,01000,Other Races and Ethnicities,17602.778112,1,55816.115775,1,154489.2,1
2021,36,01000,"White, Non-Hispanic",34256.03724,1,87286.845669,1,353268.91954499995,1
2021,36,11000,"Black, Non-Hispanic",13117.579956000001,1,36047.48,1,83074.967097,1
2021,36,11000,Hispanic,10953.199248,1,32792.936793,1,82659.597327,1
2021,36,11000,Other Races and Ethnicities,16428.400872,1,45110.8464,1,108121.88022,1
2021,36,11000,"White, Non-Hispanic",22480.776975,1,58449.207708,1,131535.871068,1
2021,36,50617,"Black, Non-Hispanic",23611.238682,2,69506.785218,2,153124.810161,2
2021,36,50617,Hispanic,28275.878007,2,90993.8616,2,189997.357155,2
2021,36,50617,Other Races and Ethnicities,38558.658948,2,110408.2816,2,263283.033426,2
2021,36,50617,"White, Non-Hispanic",47002.635315,2,134714.5824,2,347532.919941,2
2021,36,51000,"Black, Non-Hispanic",19156.6608,1,60885.103506,1,146231.620635,1
2021,36,51000,Hispanic,16833.619752,1,52528.234983,1,124612.957194,1
2021,36,51000,Other Races and Ethnicities,26749.477314000003,1,78984.708798,1,182173.787862,1
2021,36,51000,"White, Non-Hispanic",38966.138472,1,108577.56318599998,1,251411.16461700003,1
2021,36,63000,"Black, Non-Hispanic",11638.1864,1,30934.916894999995,1,77347.5928,1
2021,36,63000,Hispanic,11367.961437,1,35326.79094,1,85261.230423,1
2021,36,63000,Other Races and Ethnicities,21062.723166,1,51496.399999999994,1,181986.713055,1
2021,36,63000,"White, Non-Hispanic",24222.031026,1,60666.274554,1,149762.146845,1
2021,36,73000,"Black, Non-Hispanic",11989.411005,1,34979.200119,1,86356.762521,1
2021,36,73000,Hispanic,10617.4845,1,44854.47858,1,150834.8514,1
2021,36,73000,Other Races and Ethnicities,25748.2,1,70241.0896,1,10101448.989855,1
2021,36,73000,"White, Non-Hispanic",22386.404409,1,69292.737414,1,10061488.993851,1
2021,36,84000,"Black, Non-Hispanic",21216.5168,1,67058.009724,1,146981.148225,1
2021,36,84000,Hispanic,21062.723166,1,56646.04000000001,1,134116.019448,1
2021,36,84000,Other Races and Ethnicities,35017.552,1,115739.331768,1,200526.9816,1
2021,36,84000,"White, Non-Hispanic",34577.26335,1,92693.52,1,207015.528,1
2021,37,02140,"Black, Non-Hispanic",13381.390815,2,42820.04655,2,84719.75079528133,2
2021,37,02140,Hispanic,25146.248052,2,35433.86631,2,101657.192271,2
2021,37,02140,Other Races and Ethnicities,19781.890407,2,89410.342569,2,229549.544454,2
2021,37,02140,"White, Non-Hispanic",29058.538293,2,66679.005249,2,154810.109736,2
2021,37,10740,"Black, Non-Hispanic",32115.539985,2,69958.400238,2,150880.521879,2
2021,37,10740,Hispanic,32411.641017,2,68453.347215,2,129531.903495,2
2021,37,10740,Other Races and Ethnicities,69229.15479325975,2,137907.3592,2,225308.72041199997,2
2021,37,10740,"White, Non-Hispanic",53739.714,2,113292.08,2,207466.91765099997,2
2021,37,12000,"Black, Non-Hispanic",24321.591815561194,1,50391.44478,1,101704.378431,1
2021,37,12000,Hispanic,27381.338886,1,54596.31696,1,101100.869967,1
2021,37,12000,Other Races and Ethnicities,35017.552,1,87410.200524,1,165818.408,1
2021,37,12000,"White, Non-Hispanic",44705.676879000006,1,98422.37355,1,209784.078798,1
2021,37,14100,"Black, Non-Hispanic",23470.707879,2,54762.677772,2,116257.58805000002,2
2021,37,14100,Hispanic,20289.5816,2,64264.09451699999,2,111762.675414,2
2021,37,14100,Other Races and Ethnicities,66499.86564,2,133813.90815,2,200862.01212296163,2
2021,37,14100,"White, Non-Hispanic",36859.262466,2,81326.361675,2,156187.609755,2
2021,37,19000,"Black, Non-Hispanic",23688.344,1,55616.112,1,138802.279146,1
2021,37,19000,Hispanic,28310.995665,1,56646.04,1,136636.39239,1
2021,37,19000,Other Races and Ethnicities,27381.338886,1,83407.739802,1,196716.248,1
2021,37,19000,"White, Non-Hispanic",47390.624049,1,101698.36816500002,1,220804.49115,1
2021,37,22920,"Black, Non-Hispanic",16169.869599999998,1,42820.04655,1,92546.80664245103,1
2021,37,22920,Hispanic,26234.146815,1,51496.40000000001,1,108472.92369,1
2021,37,22920,Other Races and Ethnicities,19568.632,1,49707.785196,1,112262.152,1
2021,37,22920,"White, Non-Hispanic",29974.032585,1,65148.215682,1,129869.02564799998,1
2021,37,25580,"Black, Non-Hispanic",16849.977303,2,41506.0984,2,81811.76526706846,2
2021,37,25580,Hispanic,21062.723166,2,36871.4224,2,82528.907814,2
2021,37,25580,Other Races and Ethnicities,39116.835276,2,82394.24,2,157969.417596,2
2021,37,25580,"White, Non-Hispanic",26822.799414,2,66347.477358,2,134124.14734225656,2
2021,37,28000,"Black, Non-Hispanic",18364.409319,1,45600.684978,1,129534.64070700001,1
2021,37,28000,Hispanic,24835.42497,1,49243.558605,1,128482.20885299999,1
2021,37,28000,Other Races and Ethnicities,26822.799414,1,59359.92134221428,1,128568.225165,1
2021,37,28000,"White, Non-Hispanic",32792.936793,1,76516.177119,1,183699.918975,1
2021,37,28080,"Black, Non-Hispanic",13411.399707,2,38893.362507,2,82394.24,2
2021,37,28080,Hispanic,19784.771313,2,41914.155042,2,107112.512,2
2021,37,28080,Other Races and Ethnicities,30897.839999999997,2,82394.24,2,366068.196819,2
2021,37,28080,"White, Non-Hispanic",30856.577532,2,72094.96,2,154481.10043752965,2
2021,37,31400,"Black, Non-Hispanic",21315.56088,2,47376.688,2,103839.875565,2
2021,37,31400,Hispanic,24922.1862,2,50339.646768,2,90193.002855,2
2021,37,31400,Other Races and Ethnicities,26234.146815,2,57557.889069,2,113086.0944,2
2021,37,31400,"White, Non-Hispanic",33529.004862,2,70560.223221,2,150472.4808,2
2021,37,55000,"Black, Non-Hispanic",25031.600676,1,55604.824485,1,122939.347431,1
2021,37,55000,Hispanic,30897.84,1,56869.553778,1,115351.936,1
2021,37,55000,Other Races and Ethnicities,31480.976178000004,1,95783.304,1,210626.225511,1
2021,37,55000,"White, Non-Hispanic",45316.832,1,105312.609681,1,240290.86444800004,1
2021,37,74440,"Black, Non-Hispanic",10931.31663,2,35763.732552,2,71831.41095,2
2021,37,74440,Hispanic,19010.650362423574,2,50938.51716,2,134800.824573,2
2021,37,74440,Other Races and Ethnicities,21062.723166,2,44286.904,2,192722.810205,2
2021,37,74440,"White, Non-Hispanic",31480.976178000004,2,72902.16465,2,168290.2352,2
2021,37,75000,"Black, Non-Hispanic",16271.41566,1,38258.595108,1,99557.87091,1
2021,37,75000,Hispanic,19675.356837,1,43874.9328,1,79510.924725,1
2021,37,75000,Other Races and Ethnicities,31293.265982999998,1,73719.531081,1,208520.355654,1
2021,37,75000,"White, Non-Hispanic",29487.208743,1,73865.84298,1,162075.74496,1
2021,38,25700,"Black, Non-Hispanic",9689.21487,2,35326.79094,2,83822.512155,2
2021,38,25700,Hispanic,21861.620163,2,41197.12,2,73856.13688,2
2021,38,25700,Other Races and Ethnicities,25801.684956,2,65504.324496,2,153665.2576,2
2021,38,25700,"White, Non-Hispanic",36397.54464,2,80288.34489,2,159570.58536,2
2021,39,01000,"Black, Non-Hispanic",12070.563093,1,33079.218315,1,73726.44297,1
2021,39,01000,Hispanic,14319.112998,1,33529.004862,1,80849.348,1
2021,39,01000,Other Races and Ethnicities,20117.605155,1,44904.8608,1,85381.0312,1
2021,39,01000,"White, Non-Hispanic",22246.4448,1,55925.0904,1,110202.296,1
2021,39,15000,"Black, Non-Hispanic",11477.375913,1,31699.730394,1,73236.78213,1
2021,39,15000,Hispanic,15796.5393,1,54540.501093,1,140066.00229,1
2021,39,15000,Other Races and Ethnicities,15796.5393,1,53525.56326,1,156579.583083,1
2021,39,15000,"White, Non-Hispanic",27591.624027,1,72876.378219,1,191978.5792,1
2021,39,16000,"Black, Non-Hispanic",9838.184967,1,27907.554813,1,67549.447578,1
2021,39,16000,Hispanic,12294.035862,1,32957.696,1,74935.586535,1
2021,39,16000,Other Races and Ethnicities,10868.421498,1,34543.107468,1,85641.103245,1
2021,39,16000,"White, Non-Hispanic",20756.85387,1,54762.677772,1,131641.516713,1
2021,39,18000,"Black, Non-Hispanic",17199.7976,2,42845.0048,2,86856.858198,2
2021,39,18000,Hispanic,24622.284375,2,55873.594,2,105052.656,2
2021,39,18000,Other Races and Ethnicities,29352.948,2,72645.840138,2,186404.19448500001,2
2021,39,18000,"White, Non-Hispanic",35763.732552,2,80334.384,2,166848.336,2
2021,39,21000,"Black, Non-Hispanic",12024.448293,1,31473.087765,1,76457.26251,1
2021,39,21000,Hispanic,21861.620163,1,47002.635315,1,157969.417596,1
2021,39,21000,Other Races and Ethnicities,17100.217179,1,40682.155848,1,108209.312652,1
2021,39,21000,"White, Non-Hispanic",24922.1862,1,65820.255282,1,10061488.993851,1
2021,39,61000,"Black, Non-Hispanic",28420.410141,2,46970.053767,2,90633.664,2
2021,39,61000,Hispanic,33987.624,2,62811.015924,2,96813.232,2
2021,39,61000,Other Races and Ethnicities,26452.975766999996,2,58963.378,2,97843.16,2
2021,39,61000,"White, Non-Hispanic",30716.087943,2,64231.07997,2,111539.202645,2
2021,39,77000,"Black, Non-Hispanic",10005.145656,1,31412.804,1,71296.724289,1
2021,39,77000,Hispanic,13809.692295,1,39343.2496,1,81090.578655,1
2021,39,77000,Other Races and Ethnicities,13389.064,1,39702.63954,1,121933.214376,1
2021,39,77000,"White, Non-Hispanic",23695.815099,1,53981.313576,1,109309.113912,1
2021,40,09050,"Black, Non-Hispanic",20598.56,2,52656.807915,2,111547.281915,2
2021,40,09050,Hispanic,26343.561290999998,2,51156.333015,2,100093.24776,2
2021,40,09050,Other Races and Ethnicities,31293.265983,2,71718.30072,2,130943.7240582915,2
2021,40,09050,"White, Non-Hispanic",36438.692184,2,79922.4128,2,143762.593716,2
2021,40,23200,"Black, Non-Hispanic",14773.370625,2,52326.46005,2,120240.430542,2
2021,40,23200,Hispanic,37468.29834,2,67058.009724,2,128843.99280000001,2
2021,40,23200,Other Races and Ethnicities,30897.84,2,75775.470093,2,160362.53904,2
2021,40,23200,"White, Non-Hispanic",44705.676879,2,97951.74036,2,203925.744,2
2021,40,41850,"Black, Non-Hispanic",20598.56,1,57185.484564,1,10061488.993851,1
2021,40,41850,Hispanic,32636.455113,1,75184.744,1,10061488.993851,1
2021,40,41850,Other Races and Ethnicities,23629.930182758,1,61713.155064,1,10061488.993851,1
2021,40,41850,"White, Non-Hispanic",28452.651544980246,1,67442.330925,1,191290.949346,1
2021,40,52500,"Black, Non-Hispanic",13411.399707,2,73719.531081,2,177691.91858425512,2
2021,40,52500,Hispanic,35841.4944,2,64492.74192300001,2,126063.18719999999,2
2021,40,52500,Other Races and Ethnicities,33489.669465,2,70955.96420345681,2,153271.0987521502,2
2021,40,52500,"White, Non-Hispanic",33369.6672,2,76006.340235,2,151265.52536,2
2021,40,55000,"Black, Non-Hispanic",13389.064,2,40679.549295,2,92693.52,2
2021,40,55000,Hispanic,25748.199999999997,2,50549.931909,2,93939.101385,2
2021,40,55000,Other Races and Ethnicities,26822.799414,2,61795.68,2,127196.108,2
2021,40,55000,"White, Non-Hispanic",31594.084749,2,72094.96,2,148644.783,2
2021,40,75000,"Black, Non-Hispanic",13595.0496,2,39549.23520000001,2,91621.940238,2
2021,40,75000,Hispanic,26160.1712,2,53709.239769,2,100564.060608,2
2021,40,75000,Other Races and Ethnicities,23765.681415,2,55616.112,2,117823.7632,2
2021,40,75000,"White, Non-Hispanic",29393.241852,2,69636.365865,2,142656.835965,2
2021,41,05350,"Black, Non-Hispanic",23274.238668,2,54813.93310487101,2,120240.430542,2
2021,41,05350,Hispanic,31699.80513,2,64556.53213800001,2,113474.638575,2
2021,41,05350,Other Races and Ethnicities,41197.12,2,93155.5719,2,189506.752,2
2021,41,05350,"White, Non-Hispanic",43723.240326,2,94644.411834,2,179267.51415,2
2021,41,05800,"Black, Non-Hispanic",65585.873586,3,97184.00608,3,10101448.989855,3
2021,41,05800,Hispanic,36882.107586,2,60765.362706,2,94998.172983,2
2021,41,05800,Other Races and Ethnicities,31383.799608,2,72795.08928,2,189563.502345,2
2021,41,05800,"White, Non-Hispanic",32792.936793,2,76246.977369,2,145858.402083,2
2021,41,23850,"Black, Non-Hispanic",12242.264148,2,66050.351115,2,196702.551414,2
2021,41,23850,Hispanic,21424.975356,2,66347.477358,2,128218.59781500002,2
2021,41,23850,Other Races and Ethnicities,18956.853309,2,57675.968,2,166786.051095,2
2021,41,23850,"White, Non-Hispanic",25594.204779,2,64030.316211,2,131127.170904,2
2021,41,31250,"Black, Non-Hispanic",16428.400872,2,52140.050202,2,106366.047684,2
2021,41,31250,Hispanic,26147.80077536848,2,50500.859256,2,119362.77193800002,2
2021,41,31250,Other Races and Ethnicities,30897.84,2,63031.5936,2,119254.688265,2
2021,41,31250,"White, Non-Hispanic",35433.86631,2,73668.819497364,2,135332.5392,2
2021,41,34100,"Black, Non-Hispanic",53183.023842,1,67772.136912,1,211218.56733600004,1
2021,41,34100,Hispanic,36333.046539,1,72283.66855779999,1,128741,1
2021,41,34100,Other Races and Ethnicities,64240.601352,1,124612.957194,1,185825.291031,1
2021,41,34100,"White, Non-Hispanic",45818.15691,1,98461.1168,1,170104.37742,1
2021,41,47000,"Black, Non-Hispanic",23433.34371,3,31044.786285,3,10299278.970072,3
2021,41,47000,Hispanic,27941.174448,2,59735.824,2,115351.936,2
2021,41,47000,Other Races and Ethnicities,26327.900883,2,62825.60799999999,2,105312.609681,2
2021,41,47000,"White, Non-Hispanic",27108.449526,2,63290.195784,2,123109.40158499999,2
2021,41,59000,"Black, Non-Hispanic",16849.977303,1,46758.7312,1,120703.60855200002,1
2021,41,59000,Hispanic,25481.9628,1,64822.27084499999,1,151940.235672,1
2021,41,59000,Other Races and Ethnicities,23791.3368,1,74771.962935,1,167974.563252,1
2021,41,59000,"White, Non-Hispanic",36754.62297,1,89527.13802,1,186268.71771,1
2021,41,64900,"Black, Non-Hispanic",32792.936793,2,71528.476293,2,10101448.989855,2
2021,41,64900,Hispanic,30119.070314999997,2,66022.518393,2,126375.332847,2
2021,41,64900,Other Races and Ethnicities,28715.221368,2,86392.954593,2,10101448.989855,2
2021,41,64900,"White, Non-Hispanic",32022.721985459997,2,74561.677794,2,155519.128,2
2021,42,02000,"Black, Non-Hispanic",21628.488,1,47744.503425,1,119583.943686,1
2021,42,02000,Hispanic,17881.866276,1,41687.277714,1,80288.34489,1
2021,42,02000,Other Races and Ethnicities,24028.884207,1,64231.079970000006,1,108142.44,1
2021,42,02000,"White, Non-Hispanic",27602.070399999997,1,71051.531901,1,267627.8163,1
2021,42,06088,"Black, Non-Hispanic",35017.552,2,78702.440445,2,10101448.989855,2
2021,42,06088,Hispanic,23490.88042428,2,65585.873586,2,139809.118725,2
2021,42,06088,Other Races and Ethnicities,40785.1488,2,106082.584,2,516244.99041,2
2021,42,06088,"White, Non-Hispanic",36882.107586,2,86135.533134,2,227511.0952,2
2021,42,24000,"Black, Non-Hispanic",12846.013965,1,24718.272,1,94998.172983,1
2021,42,24000,Hispanic,15647.138586,1,28631.9984,1,89387.73105,1
2021,42,24000,Other Races and Ethnicities,25275.469029,1,48057.768414,1,100587.014586,1
2021,42,24000,"White, Non-Hispanic",21410.023275,1,52656.807915,1,120349.84501800001,1
2021,42,60000,"Black, Non-Hispanic",13663.639239,1,42125.446332,1,96813.232,1
2021,42,60000,Hispanic,13117.579956,1,41197.12,1,101111.132988,1
2021,42,60000,Other Races and Ethnicities,20598.56,1,58564.022124,1,153253.2864,1
2021,42,60000,"White, Non-Hispanic",28499.350776,1,81359.09859,1,191566.608,1
2021,42,61000,"Black, Non-Hispanic",11367.961437,1,31918.634082,1,100932.944,1
2021,42,61000,Hispanic,15963.884,1,67442.330925,1,391681.6184,1
2021,42,61000,Other Races and Ethnicities,17489.093511,1,63188.169498,1,284204.10141,1
2021,42,61000,"White, Non-Hispanic",29974.032585,1,78787.69742763531,1,235512.276315,1
2021,42,63624,"Black, Non-Hispanic",23544.15408,2,71024.51397145166,2,122972.753151,2
2021,42,63624,Hispanic,12153.1504,2,36253.4656,2,88462.632378,2
2021,42,63624,Other Races and Ethnicities,27381.338886,2,67295.269716,2,127017.036375,2
2021,42,63624,"White, Non-Hispanic",28420.410141,2,67975.248,2,153756.671733,2
2021,42,69000,"Black, Non-Hispanic",15200.193048,2,43067.766567,2,10101448.989855,2
2021,42,69000,Hispanic,18036.165891,2,39147.56328,2,72094.96,2
2021,42,69000,Other Races and Ethnicities,23016.153825,2,73236.78213,2,239581.140375,2
2021,42,69000,"White, Non-Hispanic",25285.94964,2,64711.040055,2,144189.92,2
2021,44,19180,"Black, Non-Hispanic",14773.370625,2,78233.670552,2,10061488.993851,2
2021,44,19180,Hispanic,25146.248052,2,57921.985632,2,142172.878296,2
2021,44,19180,Other Races and Ethnicities,38889.56246540834,2,84114.47538743039,2,161647.44348,2
2021,44,19180,"White, Non-Hispanic",27717.701679,2,81364.312,2,163963.670868,2
2021,44,54640,"Black, Non-Hispanic",22352.332845,2,58705.896,2,116059.28714999999,2
2021,44,54640,Hispanic,19269.52602,2,47163.877338,2,94782.254247,2
2021,44,54640,Other Races and Ethnicities,26327.900883,2,72143.650467,2,138917.986281,2
2021,44,54640,"White, Non-Hispanic",30897.84,2,77244.6,2,143448.67116,2
2021,44,59000,"Black, Non-Hispanic",17915.135072499143,1,53681.983836,1,128461.149795,1
2021,44,59000,Hispanic,15194.428806,1,48258.66723,1,98873.088,1
2021,44,59000,Other Races and Ethnicities,30897.84,1,86560.811967,1,10101448.989855,1
2021,44,59000,"White, Non-Hispanic",31740.211521,1,108142.44,1,10061488.993851,1
2021,44,74300,"Black, Non-Hispanic",55310.030715,2,85484.024,2,181986.713055,2
2021,44,74300,Hispanic,34432.127739,2,82188.2544,2,142172.878296,2
2021,44,74300,Other Races and Ethnicities,52026.50808,2,95099.41539,2,182173.787862,2
2021,44,74300,"White, Non-Hispanic",32858.586555,2,80888.703771,2,152017.3728,2
2021,45,13330,"Black, Non-Hispanic",17096.8048,2,42469.938,2,89387.73105,2
2021,45,13330,Hispanic,25275.469029,2,69005.176,2,187961.86,2
2021,45,13330,Other Races and Ethnicities,40444.858434,2,102153.301821,2,499542.934245,2
2021,45,13330,"White, Non-Hispanic",41197.12,2,94753.376,2,193776.248208,2
2021,45,16000,"Black, Non-Hispanic",18328.811814,2,48200.6304,2,147730.675815,2
2021,45,16000,Hispanic,40373.1776,2,10061488.993851,2,10111888.988811,2
2021,45,16000,Other Races and Ethnicities,24047.883489,2,96301.961529,2,10111888.988811,2
2021,45,16000,"White, Non-Hispanic",34963.67775,2,102071.54149559612,2,10101448.989855,2
2021,45,48535,"Black, Non-Hispanic",18229.7256,2,41197.12,2,84454.096,2
2021,45,48535,Hispanic,42820.04655,2,78984.708798,2,152869.28343,2
2021,45,48535,Other Races and Ethnicities,28275.878007,2,89410.342569,2,167243.065857,2
2021,45,48535,"White, Non-Hispanic",41755.805952,2,100006.0088,2,202895.816,2
2021,45,50875,"Black, Non-Hispanic",21861.620163,2,46267.671435,2,95557.3605,2
2021,45,50875,Hispanic,24728.3496,2,53646.610017,2,139750.071504,2
2021,45,50875,Other Races and Ethnicities,32865.067575,2,81981.835434,2,163235.601462,2
2021,45,50875,"White, Non-Hispanic",39492.354399,2,82677.97034812257,2,161667.993066,2
2021,46,59020,"Black, Non-Hispanic",25705.435569,1,52776.03567,1,82144.016658,1
2021,46,59020,Hispanic,29513.541804,1,48921.58,1,118441.72,1
2021,46,59020,Other Races and Ethnicities,25928.908338,1,66834.536955,1,10061488.993851,1
2021,46,59020,"White, Non-Hispanic",33667.239504,1,76214.672,1,142172.878296,1
2021,47,14000,"Black, Non-Hispanic",15534.896607,2,37468.29834,2,87447.493749,2
2021,47,14000,Hispanic,24222.031026,2,50466.472,2,106494.5552,2
2021,47,14000,Other Races and Ethnicities,17128.01862,2,52445.516625,2,142056.69135,2
2021,47,14000,"White, Non-Hispanic",32115.539984999996,2,72645.840138,2,162934.6096,2
2021,47,15160,"Black, Non-Hispanic",26781.219195,2,55078.60855800001,2,121821.983586,2
2021,47,15160,Hispanic,25039.474260000003,2,55881.337707,2,98255.1312,2
2021,47,15160,Other Races and Ethnicities,34256.03724,2,60028.861638,2,102019.594275,2
2021,47,15160,"White, Non-Hispanic",33082.059324,2,72094.96,2,128482.208853,2
2021,47,27740,"Black, Non-Hispanic",24699.302514,3,78811.854921,3,179267.51415,3
2021,47,27740,Hispanic,34791.41409,3,77282.078451,3,159809.973168,3
2021,47,27740,Other Races and Ethnicities,78984.708798,3,139915.787379,3,242283.697647,3
2021,47,27740,"White, Non-Hispanic",57469.9824,3,122939.347431,3,230245.380285,3
2021,47,40000,"Black, Non-Hispanic",12524.787855,1,33338.996076,1,68865.268575,1
2021,47,40000,Hispanic,21410.023275,1,43256.976,1,114159.677838,1
2021,47,40000,Other Races and Ethnicities,17828.481006,1,46292.23242,1,142172.878296,1
2021,47,40000,"White, Non-Hispanic",22852.662237000004,1,56998.701552,1,136350.747138,1
2021,47,48000,"Black, Non-Hispanic",14130.918405,1,37912.700469,1,82909.204,1
2021,47,48000,Hispanic,23444.455305,1,46940.404569,1,90295.835856,1
2021,47,48000,Other Races and Ethnicities,25130.2432,1,57921.985632,1,120895.904301,1
2021,47,48000,"White, Non-Hispanic",31594.084749,1,74154.816,1,175087.76,1
2021,47,51560,"Black, Non-Hispanic",32858.586555,2,61018.81887,2,128741,2
2021,47,51560,Hispanic,32136.449937,2,56646.04000000001,2,122355.4464,2
2021,47,51560,Other Races and Ethnicities,35151.44264,2,62825.608,2,126166.18,2
2021,47,51560,"White, Non-Hispanic",39844.15938,2,78253.00985377196,2,145219.848,2
2021,47,52006,"Black, Non-Hispanic",22352.332845,1,53556.256,1,111232.224,1
2021,47,52006,Hispanic,27717.701679,1,58878.321615,1,123591.36,1
2021,47,52006,Other Races and Ethnicities,35385.254181,1,76558.130379,1,189563.502345,1
2021,47,52006,"White, Non-Hispanic",37165.463445,1,82704.137121,1,170726.04179662775,1
2021,48,01000,"Black, Non-Hispanic",31499.958773646846,1,65300.823525,1,10061488.993851,1
2021,48,01000,Hispanic,22802.003085,1,52320.3424,1,119320.216059,1
2021,48,01000,Other Races and Ethnicities,21861.620163,1,56837.17511700958,1,164858.694435,1
2021,48,01000,"White, Non-Hispanic",29974.032585,1,72366.7878,1,155821.289481,1
2021,48,01924,"Black, Non-Hispanic",37703.557708156826,2,91646.081448,2,171710.50797,2
2021,48,01924,Hispanic,44328.11125129364,2,92316.499755,2,142102.050705,2
2021,48,01924,Other Races and Ethnicities,71051.531901,2,133853.032215,2,234702.022845,2
2021,48,01924,"White, Non-Hispanic",61177.72319999999,2,126437.050182,2,223263.456951,2
2021,48,03000,"Black, Non-Hispanic",22688.047593,1,58975.423635,1,10111888.988811,1
2021,48,03000,Hispanic,25692.02793,1,54071.22,1,126784.1368,1
2021,48,03000,Other Races and Ethnicities,26327.900883000002,1,66679.005249,1,162728.624,1
2021,48,03000,"White, Non-Hispanic",27381.986931,1,70187.639679,1,144189.92,1
2021,48,04000,"Black, Non-Hispanic",27381.338886,2,58878.32161499999,2,111762.675414,2
2021,48,04000,Hispanic,29215.2270838096,2,59323.8528,2,107419.485687,2
2021,48,04000,Other Races and Ethnicities,32133.7536,2,74721.435795,2,140353.445283,2
2021,48,04000,"White, Non-Hispanic",37999.471431,2,84250.892664,2,156549.056,2
2021,48,05000,"Black, Non-Hispanic",22845.33735,1,59092.472355,1,158498.012553,1
2021,48,05000,Hispanic,26822.799414,1,64240.601352,1,129531.58602696864,1
2021,48,05000,Other Races and Ethnicities,35415.844926,1,100047.431964,1,212349.69,1
2021,48,05000,"White, Non-Hispanic",44705.676879,1,103206.739824,1,215891.403228,1
2021,48,06128,"Black, Non-Hispanic",24047.883489,2,51496.399999999994,2,110923.2456,2
2021,48,06128,Hispanic,22658.416,2,55881.337707,2,107292.208845,2
2021,48,06128,Other Races and Ethnicities,10093.2944,2,82394.24,2,148491.494016,2
2021,48,06128,"White, Non-Hispanic",29627.752231790284,2,69243.60471551683,2,136898.811576,2
2021,48,07000,"Black, Non-Hispanic",15915.103671,1,42125.446332,1,88676.8008,1
2021,48,07000,Hispanic,21062.723166,1,50981.436,1,97843.16,1
2021,48,07000,Other Races and Ethnicities,27327.278478,1,63188.169498,1,157969.417596,1
2021,48,07000,"White, Non-Hispanic",33699.954606,1,79128.572817,1,184950.98832,1
2021,48,10768,"Black, Non-Hispanic",42848.937615,3,84462.909987,3,10101448.989855,3
2021,48,10768,Hispanic,15860.8912,1,40358.323185,1,86604.781575,1
2021,48,10768,Other Races and Ethnicities,50549.931909,1,93880.80913800001,1,118826.386785,1
2021,48,10768,"White, Non-Hispanic",22799.278383,1,65038.801206,1,135848.34018,1
2021,48,10912,"Black, Non-Hispanic",16715.73144,2,45909.503652,2,190195.363917,2
2021,48,10912,Hispanic,25285.530519,2,56217.052455,2,208233.983574,2
2021,48,10912,Other Races and Ethnicities,18429.631233,2,65585.873586,2,342966.024,2
2021,48,10912,"White, Non-Hispanic",25141.015152,2,76246.977369,2,244761.331017,2
2021,48,13024,"Black, Non-Hispanic",32015.66118,2,56543.0472,2,105057.48115500002,2
2021,48,13024,Hispanic,35763.732552,2,65585.873586,2,115615.13583,2
2021,48,13024,Other Races and Ethnicities,50172.615828,2,101859.8792,2,178174.38248700002,2
2021,48,13024,"White, Non-Hispanic",45229.242375,2,94782.254247,2,176926.270905,2
2021,48,13552,"Black, Non-Hispanic",44286.904,3,101100.869967,3,162708.379386,3
2021,48,13552,Hispanic,49243.558605,3,85082.35208,3,152704.239879,3
2021,48,13552,Other Races and Ethnicities,61533.208614259194,3,136906.69443,3,216672.06192,3
2021,48,13552,"White, Non-Hispanic",52656.807915,3,110578.793547,3,189563.502345,3
2021,48,15976,"Black, Non-Hispanic",16715.73144,2,45909.503652,2,190195.363917,2
2021,48,15976,Hispanic,25285.530519,2,56217.052455,2,208233.983574,2
2021,48,15976,Other Races and Ethnicities,18429.631233,2,65585.873586,2,342966.024,2
2021,48,15976,"White, Non-Hispanic",25141.015152,2,76246.977369,2,244761.331017,2
