statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,small_county
17,02100,019,205840,1,0.9999,0.9999,0.99990002,205865,1,0
17,02200,019,25,2e-4,1e-4,2e-8,0.99990002,205865,1,0
17,02200,053,13534,0.0898,1,0.0898,0.0898,13534,3,1
17,02200,075,27069,0.1797,0.9997,0.17964609,0.17964612000000002,27077,3,0
17,02200,105,35815,0.2378,1,0.2378,0.2378,35815,3,0
17,02200,183,74188,0.4925,1,0.4925,0.4925,74188,2,0
17,02300,075,8,1e-4,3e-4,3e-8,0.17964612000000002,27077,3,0
17,02300,091,107502,0.9999,1,0.9999,0.9999,107502,1,0
17,02400,063,31,3e-4,6e-4,1.7999999999999997e-7,0.28572864,52533,3,0
17,02400,099,109485,0.9996,0.9984,0.99800064,0.99800208,109658,1,0
17,02400,123,13,1e-4,0.0011,1.1e-7,0.08111078999999999,11742,3,1
17,02501,011,33244,0.2302,1,0.2302,0.2302,33244,3,0
17,02501,095,49959,0.3459,0.9998,0.34583082,0.34583082,49959,3,0
17,02501,123,11729,0.0812,0.9989,0.08111067999999999,0.08111078999999999,11742,3,1
17,02501,155,5637,0.039,1,0.039,0.039,5637,3,1
17,02501,175,5400,0.0374,1,0.0374,0.0374,5400,3,1
17,02501,203,38467,0.2663,1,0.2663,0.2663,38467,3,0
17,02601,037,100420,1,1,1,1,100420,1,0
17,02700,015,39,4e-4,0.0025,1.0000000000000002e-6,0.12249400000000002,15702,3,1
17,02700,085,10,1e-4,5e-4,5.0000000000000004e-8,0.1726137,22035,3,0
17,02700,141,51779,0.537,0.9998,0.5368926,0.5368926,51779,2,0
17,02700,177,44592,0.4625,0.9991,0.46208375,0.46208402000000004,44630,2,0
17,02801,007,28,1e-4,5e-4,5.0000000000000004e-8,0.37267630999999996,53443,2,0
17,02801,201,195519,0.9999,0.6852,0.68513148,0.8825425600000001,285350,1,0
17,02901,007,53415,0.3729,0.9994,0.37267626,0.37267630999999996,53443,2,0
17,02901,201,89831,0.6271,0.3148,0.19741108000000002,0.8825425600000001,285350,1,0
17,03005,089,126070,0.9955,0.2441,0.24300155,0.9930259800000001,516522,1,0
17,03005,093,568,0.0045,0.0043,1.935e-5,0.70747797,131869,2,0
17,03007,089,117607,1,0.2277,0.2277,0.9930259800000001,516522,1,0
17,03008,031,175,0.0013,0,0,0.9995132900000001,5275541,1,0
17,03008,089,138808,0.9969,0.2687,0.26786703,0.9930259800000001,516522,1,0
17,03008,111,256,0.0018,8e-4,1.44e-6,0.9876379900000001,310229,1,0
17,03009,089,132804,0.9897,0.2571,0.25445187,0.9930259800000001,516522,1,0
17,03009,111,1385,0.0103,0.0045,4.6349999999999995e-5,0.9876379900000001,310229,1,0
17,03102,197,134276,1,0.1928,0.1928,0.99638226,696355,1,0
17,03105,197,141710,1,0.2035,0.2035,0.99638226,696355,1,0
17,03106,043,481,0.0027,5e-4,1.3500000000000002e-6,0.9948264600000001,932877,1,0
17,03106,093,245,0.0014,0.0019,2.66e-6,0.70747797,131869,2,0
17,03106,197,175091,0.9959,0.2514,0.25036926000000004,0.99638226,696355,1,0
17,03107,031,347,0.0027,1e-4,2.7e-7,0.9995132900000001,5275541,1,0
17,03107,197,128693,0.9973,0.1848,0.18430104,0.99638226,696355,1,0
17,03108,197,115170,1,0.1654,0.1654,0.99638226,696355,1,0
17,03202,043,121922,1,0.1307,0.1307,0.9948264600000001,932877,1,0
17,03203,043,117556,0.9987,0.126,0.1258362,0.9948264600000001,932877,1,0
17,03203,197,149,0.0013,2e-4,2.6e-7,0.99638226,696355,1,0
17,03204,031,229,0.0015,0,0,0.9995132900000001,5275541,1,0
17,03204,043,149276,0.9985,0.16,0.15976,0.9948264600000001,932877,1,0
17,03205,031,30,2e-4,0,0,0.9995132900000001,5275541,1,0
17,03205,043,126277,0.9998,0.1354,0.13537292,0.9948264600000001,932877,1,0
17,03207,043,116436,1,0.1248,0.1248,0.9948264600000001,932877,1,0
17,03208,031,19,1e-4,0,0,0.9995132900000001,5275541,1,0
17,03208,043,173935,0.9965,0.1865,0.18584725000000002,0.9948264600000001,932877,1,0
17,03208,089,589,0.0034,0.0011,3.74e-6,0.9930259800000001,516522,1,0
17,03209,043,124893,0.9895,0.1339,0.13249405,0.9948264600000001,932877,1,0
17,03209,089,150,0.0012,3e-4,3.5999999999999994e-7,0.9930259800000001,516522,1,0
17,03209,093,179,0.0014,0.0014,1.96e-6,0.70747797,131869,2,0
17,03209,197,1002,0.0079,0.0014,1.106e-5,0.99638226,696355,1,0
17,03306,097,159203,0.9936,0.2229,0.22147344,0.9972732299999999,714334,1,0
17,03306,111,1023,0.0064,0.0033,2.112e-5,0.9876379900000001,310229,1,0
17,03307,097,141496,1,0.1981,0.1981,0.9972732299999999,714334,1,0
17,03308,097,120478,0.9917,0.1687,0.16729979,0.9972732299999999,714334,1,0
17,03308,111,1004,0.0083,0.0032,2.6560000000000003e-5,0.9876379900000001,310229,1,0
17,03309,097,154733,1,0.2166,0.2166,0.9972732299999999,714334,1,0
17,03310,097,138424,1,0.1938,0.1938,0.9972732299999999,714334,1,0
17,03401,031,128932,1,0.0244,0.0244,0.9995132900000001,5275541,1,0
17,03407,031,180050,0.9979,0.0341,0.03402839,0.9995132900000001,5275541,1,0
17,03407,043,386,0.0021,4e-4,8.4e-7,0.9948264600000001,932877,1,0
17,03408,031,196979,1,0.0373,0.0373,0.9995132900000001,5275541,1,0
17,03409,031,156022,0.9987,0.0296,0.02956152,0.9995132900000001,5275541,1,0
17,03409,043,196,0.0013,2e-4,2.6e-7,0.9948264600000001,932877,1,0
17,03410,031,177608,0.9999,0.0337,0.03369663,0.9995132900000001,5275541,1,0
17,03410,043,25,1e-4,0,0,0.9948264600000001,932877,1,0
17,03411,031,171788,1,0.0326,0.0326,0.9995132900000001,5275541,1,0
17,03412,031,106868,1,0.0203,0.0203,0.9995132900000001,5275541,1,0
17,03413,031,157877,1,0.0299,0.0299,0.9995132900000001,5275541,1,0
17,03414,031,162145,0.9984,0.0307,0.030650880000000002,0.9995132900000001,5275541,1,0
17,03414,197,264,0.0016,4e-4,6.4e-7,0.99638226,696355,1,0
17,03415,031,128632,1,0.0244,0.0244,0.9995132900000001,5275541,1,0
17,03416,031,148641,1,0.0282,0.0282,0.9995132900000001,5275541,1,0
17,03417,031,122155,0.9882,0.0232,0.022926239999999997,0.9995132900000001,5275541,1,0
17,03417,043,1225,0.0099,0.0013,1.287e-5,0.9948264600000001,932877,1,0
17,03417,089,234,0.0019,5e-4,9.5e-7,0.9930259800000001,516522,1,0
17,03418,031,111265,0.9976,0.0211,0.021049360000000003,0.9995132900000001,5275541,1,0
17,03418,043,269,0.0024,3e-4,7.199999999999999e-7,0.9948264600000001,932877,1,0
17,03419,031,127005,1,0.0241,0.0241,0.9995132900000001,5275541,1,0
17,03420,031,192266,1,0.0364,0.0364,0.9995132900000001,5275541,1,0
17,03421,031,191520,1,0.0363,0.0363,0.9995132900000001,5275541,1,0
17,03422,031,132022,1,0.025,0.025,0.9995132900000001,5275541,1,0
17,03501,031,169127,1,0.0321,0.0321,0.9995132900000001,5275541,1,0
17,03502,031,173542,1,0.0329,0.0329,0.9995132900000001,5275541,1,0
17,03503,031,152730,1,0.029,0.029,0.9995132900000001,5275541,1,0
17,03504,031,137487,1,0.0261,0.0261,0.9995132900000001,5275541,1,0
17,03520,031,132383,1,0.0251,0.0251,0.9995132900000001,5275541,1,0
17,03521,031,189074,1,0.0358,0.0358,0.9995132900000001,5275541,1,0
17,03522,031,132805,1,0.0252,0.0252,0.9995132900000001,5275541,1,0
17,03523,031,197791,1,0.0375,0.0375,0.9995132900000001,5275541,1,0
17,03524,031,188584,1,0.0357,0.0357,0.9995132900000001,5275541,1,0
17,03525,031,176574,1,0.0335,0.0335,0.9995132900000001,5275541,1,0
17,03526,031,165466,1,0.0314,0.0314,0.9995132900000001,5275541,1,0
17,03527,031,152511,1,0.0289,0.0289,0.9995132900000001,5275541,1,0
17,03528,031,141262,1,0.0268,0.0268,0.9995132900000001,5275541,1,0
17,03529,031,194000,1,0.0368,0.0368,0.9995132900000001,5275541,1,0
17,03530,031,125995,1,0.0239,0.0239,0.9995132900000001,5275541,1,0
17,03531,031,127389,1,0.0241,0.0241,0.9995132900000001,5275541,1,0
17,03532,031,126246,1,0.0239,0.0239,0.9995132900000001,5275541,1,0
17,03601,111,136591,1,0.4403,0.4403,0.9876379900000001,310229,1,0
17,03602,089,194,0.0011,4e-4,4.4e-7,0.9930259800000001,516522,1,0
17,03602,111,169970,0.9988,0.5479,0.5472425200000001,0.9876379900000001,310229,1,0
17,03700,063,52502,0.2859,0.9994,0.28572845999999996,0.28572864,52533,3,0
17,03700,089,66,4e-4,1e-4,4e-8,0.9930259800000001,516522,1,0
17,03700,093,130877,0.7128,0.9925,0.707454,0.70747797,131869,2,0
17,03700,099,173,9e-4,0.0016,1.44e-6,0.99800208,109658,1,0
18,00101,089,109021,1,0.2186,0.2186,1,498700,1,0
18,00102,089,119023,1,0.2387,0.2387,1,498700,1,0
18,00103,089,121788,1,0.2442,0.2442,1,498700,1,0
18,00104,089,148868,1,0.2985,0.2985,1,498700,1,0
18,00200,127,173215,1,1,1,1,173215,1,0
18,00300,091,112417,1,1,1,1,112417,1,0
18,00401,141,117508,1,0.4306,0.4306,1,272912,1,0
18,00402,141,155404,1,0.5694,0.5694,1,272912,1,0
18,00500,039,207047,1,1,1,1,207047,1,0
18,00600,033,43265,0.2613,1,0.2613,0.2613,43265,3,0
18,00600,087,40446,0.2442,1,0.2442,0.2442,40446,3,0
18,00600,113,47457,0.2866,1,0.2866,0.2866,47457,3,0
18,00600,151,34435,0.2079,1,0.2079,0.2079,34435,3,0
18,00700,049,20480,0.1986,1,0.1986,0.1986,20480,3,0
18,00700,073,32918,0.3192,1,0.3192,0.3192,32918,3,0
18,00700,111,13830,0.1341,1,0.1341,0.1341,13830,3,1
18,00700,131,12514,0.1214,1,0.1214,0.1214,12514,3,1
18,00700,149,23371,0.2267,1,0.2267,0.2267,23371,3,0
18,00800,085,80240,0.6351,1,0.6351,0.6351,80240,2,0
18,00800,099,46095,0.3649,1,0.3649,0.3649,46095,2,0
18,00900,001,35809,0.2656,1,0.2656,0.2656,35809,3,0
18,00900,069,36662,0.2719,1,0.2719,0.2719,36662,3,0
18,00900,179,28180,0.209,1,0.209,0.209,28180,3,0
18,00900,183,34191,0.2536,1,0.2536,0.2536,34191,3,0
18,01001,003,134510,1,0.349,0.349,1,385410,1,0
18,01002,003,126306,1,0.3277,0.3277,1,385410,1,0
18,01003,003,124594,1,0.3233,0.3233,1,385410,1,0
18,01100,007,8719,0.0698,1,0.0698,0.0698,8719,3,1
18,01100,015,20306,0.1627,1,0.1627,0.1627,20306,3,0
18,01100,023,33190,0.2659,1,0.2659,0.2659,33190,3,0
18,01100,107,37936,0.3039,1,0.3039,0.3039,37936,3,0
18,01100,181,24688,0.1978,1,0.1978,0.1978,24688,3,0
18,01200,157,186251,1,1,1,1,186251,1,0
18,01300,017,37870,0.2767,1,0.2767,0.2767,37870,3,0
18,01300,067,83658,0.6111,1,0.6111,0.6111,83658,2,0
18,01300,159,15359,0.1122,1,0.1122,0.1122,15359,3,1
18,01400,053,66674,0.499,1,0.499,0.499,66674,2,0
18,01400,103,35962,0.2692,1,0.2692,0.2692,35962,3,0
18,01400,169,30976,0.2318,1,0.2318,0.2318,30976,3,0
18,01500,009,12112,0.1143,1,0.1143,0.1143,12112,3,1
18,01500,065,48914,0.4614,1,0.4614,0.4614,48914,2,0
18,01500,075,20478,0.1932,1,0.1932,0.1932,20478,3,0
18,01500,135,24502,0.2311,1,0.2311,0.2311,24502,3,0
18,01600,021,26466,0.255,1,0.255,0.255,26466,3,0
18,01600,045,16479,0.1588,1,0.1588,0.1588,16479,3,1
18,01600,121,16156,0.1556,1,0.1556,0.1556,16156,3,1
18,01600,153,20817,0.2005,1,0.2005,0.2005,20817,3,0
18,01600,165,15439,0.1487,1,0.1487,0.1487,15439,3,1
18,01600,171,8440,0.0813,1,0.0813,0.0813,8440,3,1
18,01700,167,106153,1,1,1,1,106153,1,0
18,01801,011,70812,0.4963,1,0.4963,0.4963,70812,2,0
18,01801,057,71867,0.5037,0.2068,0.10416516,0.89736516,347467,1,0
18,01802,057,133816,1,0.3851,0.3851,0.89736516,347467,1,0
18,01803,057,141784,1,0.4081,0.4081,0.89736516,347467,1,0
18,01900,095,130129,1,1,1,1,130129,1,0
18,02000,035,111903,1,1,1,1,111903,1,0
18,02100,013,15475,0.1248,1,0.1248,0.1248,15475,3,1
18,02100,109,71780,0.579,1,0.579,0.579,71780,2,0
18,02100,133,36723,0.2962,0.9999,0.29617038,0.29617038,36723,3,0
18,02200,063,174788,1,1,1,1,174788,1,0
18,02301,097,109733,1,0.1123,0.1123,1,977203,1,0
18,02302,097,112761,1,0.1154,0.1154,1,977203,1,0
18,02303,097,121686,1,0.1245,0.1245,1,977203,1,0
18,02304,097,153461,1,0.157,0.157,1,977203,1,0
18,02305,097,153676,1,0.1573,0.1573,1,977203,1,0
18,02306,097,171585,1,0.1756,0.1756,1,977203,1,0
18,02307,097,154301,1,0.1579,0.1579,1,977203,1,0
18,02400,081,161765,1,1,1,1,161765,1,0
18,02500,059,79840,0.6393,1,0.6393,0.6393,79840,2,0
18,02500,145,45055,0.3607,1,0.3607,0.3607,45055,2,0
18,02600,041,23398,0.2056,1,0.2056,0.2056,23398,3,0
18,02600,139,16752,0.1472,1,0.1472,0.1472,16752,3,1
18,02600,161,7087,0.0623,1,0.0623,0.0623,7087,3,1
18,02600,177,66553,0.5849,1,0.5849,0.5849,66553,2,0
18,02700,027,33381,0.2084,1,0.2084,0.2084,33381,3,0
18,02700,055,30803,0.1923,1,0.1923,0.1923,30803,3,0
18,02700,093,45011,0.281,1,0.281,0.281,45011,3,0
18,02700,101,9812,0.0613,1,0.0613,0.0613,9812,3,1
18,02700,117,19867,0.124,1,0.124,0.124,19867,3,0
18,02700,119,21321,0.1331,1,0.1331,0.1331,21321,3,0
18,02800,105,139718,1,1,1,1,139718,1,0
18,02900,005,82208,0.6391,1,0.6391,0.6391,82208,2,0
18,02900,071,46428,0.3609,1,0.3609,0.3609,46428,2,0
18,03000,031,26472,0.2372,1,0.2372,0.2372,26472,3,0
18,03000,077,33147,0.297,1,0.297,0.297,33147,3,0
18,03000,079,27613,0.2474,1,0.2474,0.2474,27613,3,0
18,03000,143,24384,0.2185,1,0.2185,0.2185,24384,3,0
18,03100,029,50679,0.429,1,0.429,0.429,50679,2,0
18,03100,047,22785,0.1929,1,0.1929,0.1929,22785,3,0
18,03100,115,5940,0.0503,1,0.0503,0.0503,5940,3,1
18,03100,137,28995,0.2454,1,0.2454,0.2454,28995,3,0
18,03100,155,9737,0.0824,1,0.0824,0.0824,9737,3,1
18,03200,051,32991,0.2696,0.9994,0.26943824,0.2694383,33011,3,0
18,03200,083,26,2e-4,7e-4,1.4e-7,0.25572100999999997,36282,3,0
18,03200,129,24960,0.204,0.9896,0.20187839999999999,0.201894,25222,3,0
18,03200,163,497,0.0041,0.0028,1.148e-5,0.99571568,180136,1,0
18,03200,173,63898,0.5222,1,0.5222,0.5222,63898,2,0
18,03300,129,262,0.0015,0.0104,1.56e-5,0.201894,25222,3,0
18,03300,163,179639,0.9985,0.9972,0.9957042,0.99571568,180136,1,0
18,03400,025,10526,0.0743,1,0.0743,0.0743,10526,3,1
18,03400,037,43637,0.308,1,0.308,0.308,43637,3,0
18,03400,051,20,1e-4,6e-4,6e-8,0.2694383,33011,3,0
18,03400,083,36256,0.2559,0.9993,0.25572087,0.25572100999999997,36282,3,0
18,03400,123,19170,0.1353,1,0.1353,0.1353,19170,3,0
18,03400,125,12250,0.0865,1,0.0865,0.0865,12250,3,1
18,03400,147,19810,0.1398,1,0.1398,0.1398,19810,3,0
18,03500,019,118,8e-4,0.001,8.000000000000001e-7,0.987812,121093,1,0
18,03500,043,79108,0.5379,0.9829,0.52870191,0.52889343,80484,2,0
18,03500,061,39654,0.2696,1,0.2696,0.2696,39654,3,0
18,03500,175,28182,0.1916,1,0.1916,0.1916,28182,3,0
18,03600,019,120975,0.9888,0.999,0.9878112,0.987812,121093,1,0
18,03600,043,1376,0.0112,0.0171,1.9152e-4,0.52889343,80484,2,0
19,00100,041,16384,0.1358,1,0.1358,0.1358,16384,3,1
19,00100,059,17703,0.1467,1,0.1467,0.1467,17703,3,1
19,00100,063,9388,0.0778,1,0.0778,0.0778,9388,3,1
19,00100,119,11934,0.0989,1,0.0989,0.0989,11934,3,1
19,00100,141,14182,0.1175,1,0.1175,0.1175,14182,3,1
19,00100,143,6192,0.0513,1,0.0513,0.0513,6192,3,1
19,00100,147,8996,0.0746,1,0.0746,0.0746,8996,3,1
19,00100,167,35872,0.2973,1,0.2973,0.2973,35872,3,0
19,00200,033,43127,0.3814,1,0.3814,0.3814,43127,2,0
19,00200,067,15627,0.1382,1,0.1382,0.1382,15627,3,1
19,00200,081,10795,0.0955,1,0.0955,0.0955,10795,3,1
19,00200,109,14828,0.1311,1,0.1311,0.1311,14828,3,1
19,00200,131,10565,0.0934,1,0.0934,0.0934,10565,3,1
19,00200,189,10679,0.0945,1,0.0945,0.0945,10679,3,1
19,00200,195,7443,0.0658,1,0.0658,0.0658,7443,3,1
19,00400,005,14061,0.12,1,0.12,0.12,14061,3,1
19,00400,017,24988,0.2133,1,0.2133,0.2133,24988,3,0
19,00400,037,12012,0.1025,1,0.1025,0.1025,12012,3,1
19,00400,043,17043,0.1455,1,0.1455,0.1455,17043,3,1
19,00400,065,19509,0.1665,1,0.1665,0.1665,19509,3,0
19,00400,089,9469,0.0808,1,0.0808,0.0808,9469,3,1
19,00400,191,20070,0.1713,1,0.1713,0.1713,20070,3,0
19,00500,013,131144,1,1,1,1,131144,1,0
19,00600,023,14334,0.1119,1,0.1119,0.1119,14334,3,1
19,00600,069,10019,0.0782,1,0.0782,0.0782,10019,3,1
19,00600,075,12329,0.0962,1,0.0962,0.0962,12329,3,1
19,00600,079,15039,0.1174,1,0.1174,0.1174,15039,3,1
19,00600,083,16878,0.1317,1,0.1317,0.1317,16878,3,1
19,00600,091,9597,0.0749,1,0.0749,0.0749,9597,3,1
19,00600,187,36999,0.2887,1,0.2887,0.2887,36999,3,0
19,00600,197,12943,0.101,1,0.101,0.101,12943,3,1
19,00700,019,20565,0.1311,1,0.1311,0.1311,20565,3,0
19,00700,055,17488,0.1115,1,0.1115,0.1115,17488,3,1
19,00700,061,99266,0.6327,1,0.6327,0.6327,99266,2,0
19,00700,097,19485,0.1242,1,0.1242,0.1242,19485,3,0
19,00700,113,95,6e-4,4e-4,2.4e-7,0.9989005599999999,230299,1,0
19,00800,031,18490,0.1436,0.9992,0.14348512,0.1434852,18505,3,1
19,00800,045,46460,0.3609,1,0.3609,0.3609,46460,2,0
19,00800,105,20534,0.1595,0.9946,0.15863870000000002,0.15864140000000002,20646,3,0
19,00800,139,43235,0.3359,1,0.3359,0.3359,43235,3,0
19,00900,163,174669,1,1,1,1,174669,1,0
19,01000,031,15,1e-4,8e-4,8e-8,0.1434852,18505,3,1
19,01000,105,112,5e-4,0.0054,2.7000000000000004e-6,0.15864140000000002,20646,3,0
19,01000,113,230181,0.9994,0.9995,0.9989003,0.9989005599999999,230299,1,0
19,01100,103,152849,1,1,1,1,152849,1,0
19,01200,011,25575,0.2164,1,0.2164,0.2164,25575,3,0
19,01200,095,16662,0.141,1,0.141,0.141,16662,3,1
19,01200,113,23,2e-4,1e-4,2e-8,0.9989005599999999,230299,1,0
19,01200,127,40105,0.3394,1,0.3394,0.3394,40105,3,0
19,01200,157,18662,0.1579,1,0.1579,0.1579,18662,3,1
19,01200,171,17135,0.145,1,0.145,0.145,17135,3,1
19,01300,015,26542,0.2122,0.9935,0.2108207,0.2108259,26715,3,0
19,01300,049,12,1e-4,1e-4,1e-8,0.30737222,99678,3,0
19,01300,169,98537,0.7877,1,0.7877,0.7877,98537,1,0
19,01400,049,23636,0.1443,0.2371,0.034213530000000006,0.30737222,99678,3,0
19,01400,099,37813,0.2308,1,0.2308,0.2308,37813,3,0
19,01400,121,16548,0.101,1,0.101,0.101,16548,3,1
19,01400,125,33414,0.204,1,0.204,0.204,33414,3,0
19,01400,181,52403,0.3199,1,0.3199,0.3199,52403,3,0
19,01500,015,173,8e-4,0.0065,5.2e-6,0.2108259,26715,3,0
19,01500,049,76030,0.3581,0.7628,0.27315868,0.30737222,99678,3,0
19,01500,153,136118,0.6411,0.2764,0.17720003999999998,0.90080004,492401,1,0
19,01600,153,158345,1,0.3216,0.3216,0.90080004,492401,1,0
19,01700,153,197938,1,0.402,0.402,0.90080004,492401,1,0
19,01800,001,7496,0.073,1,0.073,0.073,7496,3,1
19,01800,003,3704,0.0361,1,0.0361,0.0361,3704,3,1
19,01800,007,12317,0.12,1,0.12,0.12,12317,3,1
19,01800,009,5674,0.0553,1,0.0553,0.0553,5674,3,1
19,01800,027,7,1e-4,3e-4,3e-8,0.17134861,20760,3,0
19,01800,039,9748,0.095,1,0.095,0.095,9748,3,1
19,01800,053,7645,0.0745,1,0.0745,0.0745,7645,3,1
19,01800,077,10623,0.1035,1,0.1035,0.1035,10623,3,1
19,01800,117,8634,0.0841,1,0.0841,0.0841,8634,3,1
19,01800,135,7577,0.0738,1,0.0738,0.0738,7577,3,1
19,01800,159,4663,0.0454,1,0.0454,0.0454,4663,3,1
19,01800,173,5896,0.0575,1,0.0575,0.0575,5896,3,1
19,01800,175,12138,0.1183,1,0.1183,0.1183,12138,3,1
19,01800,185,6497,0.0633,1,0.0633,0.0633,6497,3,1
19,01900,021,20823,0.1719,1,0.1719,0.1719,20823,3,0
19,01900,025,9927,0.082,1,0.082,0.082,9927,3,1
19,01900,027,20753,0.1714,0.9997,0.17134858,0.17134861,20760,3,0
19,01900,035,11658,0.0963,1,0.0963,0.0963,11658,3,1
19,01900,047,16525,0.1365,1,0.1365,0.1365,16525,3,1
19,01900,073,8771,0.0724,1,0.0724,0.0724,8771,3,1
19,01900,093,7005,0.0578,1,0.0578,0.0578,7005,3,1
19,01900,133,8751,0.0723,1,0.0723,0.0723,8751,3,1
19,01900,151,7078,0.0584,1,0.0584,0.0584,7078,3,1
19,01900,161,9814,0.081,1,0.081,0.081,9814,3,1
19,02000,149,25698,0.1952,1,0.1952,0.1952,25698,3,0
19,02000,193,105941,0.8048,1,0.8048,0.8048,105941,1,0
19,02100,029,13127,0.073,1,0.073,0.073,13127,3,1
19,02100,071,6605,0.0367,1,0.0367,0.0367,6605,3,1
19,02100,085,14582,0.0811,1,0.0811,0.0811,14582,3,1
19,02100,129,14484,0.0806,1,0.0806,0.0806,14484,3,1
19,02100,137,10330,0.0575,1,0.0575,0.0575,10330,3,1
19,02100,145,15211,0.0846,1,0.0846,0.0846,15211,3,1
19,02100,155,93667,0.5211,1,0.5211,0.5211,93667,2,0
19,02100,165,11746,0.0653,1,0.0653,0.0653,11746,3,1
19,02200,051,9110,0.0745,1,0.0745,0.0745,9110,3,1
19,02200,101,15663,0.1282,1,0.1282,0.1282,15663,3,1
19,02200,107,10033,0.0821,1,0.0821,0.0821,10033,3,1
19,02200,123,22190,0.1816,1,0.1816,0.1816,22190,3,0
19,02200,177,7203,0.0589,1,0.0589,0.0589,7203,3,1
19,02200,179,35437,0.29,1,0.29,0.29,35437,3,0
19,02200,183,22565,0.1847,1,0.1847,0.1847,22565,3,0
19,02300,057,38910,0.3749,1,0.3749,0.3749,38910,2,0
19,02300,087,20482,0.1974,1,0.1974,0.1974,20482,3,0
19,02300,111,33555,0.3233,1,0.3233,0.3233,33555,3,0
19,02300,115,10837,0.1044,1,0.1044,0.1044,10837,3,1
20,00100,023,2616,0.0244,1,0.0244,0.0244,2616,3,1
20,00100,039,2764,0.0257,1,0.0257,0.0257,2764,3,1
20,00100,051,28934,0.2695,1,0.2695,0.2695,28934,3,0
20,00100,063,2718,0.0253,1,0.0253,0.0253,2718,3,1
20,00100,065,2415,0.0225,1,0.0225,0.0225,2415,3,1
20,00100,071,1284,0.012,1,0.012,0.012,1284,3,1
20,00100,101,1574,0.0147,1,0.0147,0.0147,1574,3,1
20,00100,109,2762,0.0257,1,0.0257,0.0257,2762,3,1
20,00100,135,2687,0.025,1,0.025,0.025,2687,3,1
20,00100,137,5459,0.0508,1,0.0508,0.0508,5459,3,1
20,00100,141,3500,0.0326,1,0.0326,0.0326,3500,3,1
20,00100,147,4981,0.0464,1,0.0464,0.0464,4981,3,1
20,00100,153,2561,0.0239,1,0.0239,0.0239,2561,3,1
20,00100,163,4919,0.0458,1,0.0458,0.0458,4919,3,1
20,00100,167,6691,0.0623,1,0.0623,0.0623,6691,3,1
20,00100,171,5151,0.048,1,0.048,0.048,5151,3,1
20,00100,179,2447,0.0228,1,0.0228,0.0228,2447,3,1
20,00100,181,5927,0.0552,1,0.0552,0.0552,5927,3,1
20,00100,183,3570,0.0333,1,0.0333,0.0333,3570,3,1
20,00100,193,7930,0.0739,1,0.0739,0.0739,7930,3,1
20,00100,195,2808,0.0262,1,0.0262,0.0262,2808,3,1
20,00100,199,1512,0.0141,1,0.0141,0.0141,1512,3,1
20,00100,203,2152,0.02,1,0.02,0.02,2152,3,1
20,00200,027,8107,0.0562,0.9988,0.05613256,0.05613268,8117,3,1
20,00200,029,9032,0.0627,1,0.0627,0.0627,9032,3,1
20,00200,041,18402,0.1277,1,0.1277,0.1277,18402,3,1
20,00200,053,6376,0.0442,1,0.0442,0.0442,6376,3,1
20,00200,089,2932,0.0203,1,0.0203,0.0203,2932,3,1
20,00200,105,2939,0.0204,1,0.0204,0.0204,2939,3,1
20,00200,117,10038,0.0696,1,0.0696,0.0696,10038,3,1
20,00200,123,5796,0.0402,1,0.0402,0.0402,5796,3,1
20,00200,131,10273,0.0713,1,0.0713,0.0713,10273,3,1
20,00200,143,5735,0.0398,1,0.0398,0.0398,5735,3,1
20,00200,157,4674,0.0324,1,0.0324,0.0324,4674,3,1
20,00200,169,54303,0.3767,1,0.3767,0.3767,54303,2,0
20,00200,201,5530,0.0384,1,0.0384,0.0384,5530,3,1
20,00300,027,10,1e-4,0.0012,1.2e-7,0.05613268,8117,3,1
20,00300,061,36739,0.274,1,0.274,0.274,36739,3,0
20,00300,149,25348,0.1891,1,0.1891,0.1891,25348,3,0
20,00300,161,71959,0.5367,1,0.5367,0.5367,71959,2,0
20,00300,197,18,1e-4,0.0026,2.6e-7,0.05555544,6877,3,1
20,00400,005,16348,0.1317,1,0.1317,0.1317,16348,3,1
20,00400,043,7510,0.0605,1,0.0605,0.0605,7510,3,1
20,00400,087,18368,0.148,1,0.148,0.148,18368,3,1
20,00400,103,81881,0.6598,1,0.6598,0.6598,81881,2,0
20,00500,209,169245,1,1,1,1,169245,1,0
20,00601,091,125529,1,0.2058,0.2058,0.9999,609863,1,0
20,00602,091,154962,1,0.2541,0.2541,0.9999,609863,1,0
20,00603,091,171092,1,0.2805,0.2805,0.9999,609863,1,0
20,00604,091,158280,1,0.2595,0.2595,0.9999,609863,1,0
20,00700,045,118785,1,1,1,1,118785,1,0
20,00800,187,1,1,5e-4,5e-4,0.01579235,2084,3,1
20,00801,177,101095,1,0.5651,0.5651,0.8398263300000001,178909,1,0
20,00802,013,9508,0.0772,1,0.0772,0.0772,9508,3,1
20,00802,085,13232,0.1074,1,0.1074,0.1074,13232,3,1
20,00802,139,15766,0.128,1,0.128,0.128,15766,3,1
20,00802,177,77814,0.6317,0.4349,0.27472633,0.8398263300000001,178909,1,0
20,00802,197,6859,0.0557,0.9974,0.055555179999999996,0.05555544,6877,3,1
20,00900,017,2572,0.0248,1,0.0248,0.0248,2572,3,1
20,00900,019,3379,0.0326,1,0.0326,0.0326,3379,3,1
