"state","puma2k","placefp14","stab","placefp","placenm","placenm14","PUMA2kName","pop10","afact","AFACT2"
"47","02700","01640","TN"," "," ","Ardmore city, TN","4702700",1089,0.0082,0.0166 
"47","02700","07280","TN"," "," ","Bon Aqua Junction CDP, TN","4702700",1230,0.0092,1 
"47","02700","12420","TN"," "," ","Centerville town, TN","4702700",3644,0.0274,0.776 
"47","02700","15480","TN"," "," ","Clifton city, TN","4702700",2694,0.0202,1 
"47","02700","16480","TN"," "," ","Collinwood city, TN","4702700",982,0.0074,0.1779 
"47","02700","23660","TN"," "," ","Elkton city, TN","4702700",578,0.0043,0.6097 
"47","02700","24460","TN"," "," ","Ethridge town, TN","4702700",465,0.0035,0.0879 
"47","02700","35160","TN"," "," ","Hohenwald city, TN","4702700",3757,0.0282,0.9371 
"47","02700","37360","TN"," "," ","Iron City CDP, TN","4702700",313,0.0024,0.092 
"47","02700","41340","TN"," "," ","Lawrenceburg city, TN","4702700",10428,0.0783,0.7793 
"47","02700","42720","TN"," "," ","Linden town, TN","4702700",908,0.0068,1 
"47","02700","43160","TN"," "," ","Lobelville city, TN","4702700",897,0.0067,0.2741 
"47","02700","43700","TN"," "," ","Loretto city, TN","4702700",1714,0.0129,0.3424 
"47","02700","44360","TN"," "," ","Lyles CDP, TN","4702700",734,0.0055,1 
"47","02700","44420","TN"," "," ","Lynnville town, TN","4702700",287,0.0022,0.0183 
"47","02700","49360","TN"," "," ","Minor Hill city, TN","4702700",537,0.004,0.0342 
"47","02700","61040","TN"," "," ","Pulaski city, TN","4702700",7870,0.0591,0.8461 
"47","02700","66160","TN"," "," ","St. Joseph city, TN","4702700",782,0.0059,0.5165 
"47","02700","72040","TN"," "," ","Summertown CDP, TN","4702700",866,0.0065,0.8855 
"47","02700","78600","TN"," "," ","Waynesboro city, TN","4702700",2449,0.0184,0.0704 
"47","02700","82120","TN"," "," ","Wrigley CDP, TN","4702700",281,0.0021,0.025 
"47","02700","99999","TN"," "," "," ","4702700",90636,0.6808,0.0011 
"47","02800","00240","TN"," "," ","Adamsville town, TN","4702800",2207,0.016,0.4243 
"47","02800","05380","TN"," "," ","Bethel Springs town, TN","4702800",718,0.0052,0.3086 
"47","02800","07180","TN"," "," ","Bolivar city, TN","4702800",5417,0.0394,0.8976 
"47","02800","08920","TN"," "," ","Brownsville city, TN","4702800",10292,0.0748,0.1124 
"47","02800","14220","TN"," "," ","Chesterfield CDP, TN","4702800",469,0.0034,0.9812 
"47","02800","18620","TN"," "," ","Crump city, TN","4702800",1428,0.0104,0.3211 
"47","02800","19500","TN"," "," ","Darden CDP, TN","4702800",399,0.0029,0.0228 
"47","02800","19900","TN"," "," ","Decaturville town, TN","4702800",867,0.0063,0.0146 
"47","02800","22920","TN"," "," ","Eastview town, TN","4702800",705,0.0051,0.0035 
"47","02800","26160","TN"," "," ","Finger city, TN","4702800",298,0.0022,0.0442 
"47","02800","30280","TN"," "," ","Grand Junction city, TN","4702800",321,0.0023,0.3223 
"47","02800","31680","TN"," "," ","Guys town, TN","4702800",466,0.0034,0.0413 
"47","02800","33920","TN"," "," ","Hickory Valley town, TN","4702800",99,0.0007,0.1642 
"47","02800","36080","TN"," "," ","Hornsby town, TN","4702800",303,0.0022,0.0259 
"47","02800","41980","TN"," "," ","Lexington city, TN","4702800",7634,0.0555,0.0832 
"47","02800","48180","TN"," "," ","Michie town, TN","4702800",591,0.0043,0.6341 
"47","02800","48340","TN"," "," ","Middleton city, TN","4702800",706,0.0051,0.9241 
"47","02800","48920","TN"," "," ","Milledgeville town, TN","4702800",188,0.0014,0.1603 
"47","02800","55820","TN"," "," ","Olivet CDP, TN","4702800",1350,0.0098,0.0751 
"47","02800","56870","TN"," "," ","Parkers Crossroads city, TN","4702800",330,0.0024,0.0718 
"47","02800","57080","TN"," "," ","Parsons city, TN","4702800",2373,0.0172,0.4008 
"47","02800","61520","TN"," "," ","Ramer city, TN","4702800",319,0.0023,1 
"47","02800","66340","TN"," "," ","Saltillo town, TN","4702800",307,0.0022,0.0412 
"47","02800","66660","TN"," "," ","Sardis town, TN","4702800",381,0.0028,0.987 
"47","02800","66680","TN"," "," ","Saulsbury town, TN","4702800",93,0.0007,1 
"47","02800","66720","TN"," "," ","Savannah city, TN","4702800",6982,0.0507,0.4936 
"47","02800","66880","TN"," "," ","Scotts Hill town, TN","4702800",984,0.0072,0.723 
"47","02800","66940","TN"," "," ","Selmer town, TN","4702800",4396,0.032,1 
"47","02800","68560","TN"," "," ","Silerton town, TN","4702800",111,0.0008,0.0238 
"47","02800","70820","TN"," "," ","Stanton town, TN","4702800",452,0.0033,0.3512 
"47","02800","70840","TN"," "," ","Stantonville town, TN","4702800",283,0.0021,0.0706 
"47","02800","74640","TN"," "," ","Toone town, TN","4702800",364,0.0026,1 
"47","02800","77760","TN"," "," ","Walnut Grove CDP, TN","4702800",396,0.0029,1 
"47","02800","80540","TN"," "," ","Whiteville town, TN","4702800",4638,0.0337,0.8151 
"47","02800","99999","TN"," "," "," ","4702800",80716,0.5867,0.001 
"47","02900","24240","TN"," "," ","Enville town, TN","4702900",189,0.0016,0.0657 
"47","02900","33260","TN"," "," ","Henderson city, TN","4702900",6309,0.0546,0.9587 
"47","02900","36460","TN"," "," ","Humboldt city, TN","4702900",78,0.0007,0.0067 
"47","02900","37640","TN"," "," ","Jackson city, TN","4702900",67072,0.5807,0.9724 
"47","02900","47020","TN"," "," ","Medon city, TN","4702900",178,0.0015,0.2383 
"47","02900","48920","TN"," "," ","Milledgeville town, TN","4702900",77,0.0007,0.0656 
"47","02900","74100","TN"," "," ","Three Way city, TN","4702900",1709,0.0148,0.0658 
"47","02900","99999","TN"," "," "," ","4702900",39897,0.3454,0.0005 
"47","03000","02340","TN"," "," ","Atoka town, TN","4703000",8387,0.0659,0.9989 
"47","03000","07840","TN"," "," ","Braden town, TN","4703000",282,0.0022,0.0204 
"47","03000","08500","TN"," "," ","Brighton town, TN","4703000",2757,0.0217,0.4095 
"47","03000","09860","TN"," "," ","Burlison town, TN","4703000",425,0.0033,1 
"47","03000","17680","TN"," "," ","Covington city, TN","4703000",9038,0.071,0.7076 
"47","03000","28560","TN"," "," ","Gallaway city, TN","4703000",680,0.0053,1 
"47","03000","28680","TN"," "," ","Garland town, TN","4703000",310,0.0024,0.0072 
"47","03000","28740","TN"," "," ","Gates town, TN","4703000",647,0.0051,0.5082 
"47","03000","29160","TN"," "," ","Gilt Edge city, TN","4703000",477,0.0037,0.0655 
"47","03000","30280","TN"," "," ","Grand Junction city, TN","4703000",4,0,0.004 
"47","03000","31820","TN"," "," ","Halls town, TN","4703000",2255,0.0177,0.2161 
"47","03000","33360","TN"," "," ","Henning town, TN","4703000",945,0.0074,0.5543 
"47","03000","40200","TN"," "," ","La Grange town, TN","4703000",133,0.001,0.0661 
"47","03000","46420","TN"," "," ","Mason town, TN","4703000",1612,0.0127,0.5428 
"47","03000","50300","TN"," "," ","Moscow city, TN","4703000",556,0.0044,0.5679 
"47","03000","51540","TN"," "," ","Munford city, TN","4703000",5931,0.0466,0.9589 
"47","03000","54920","TN"," "," ","Oakland town, TN","4703000",6623,0.052,0.5144 
"47","03000","58840","TN"," "," ","Piperton city, TN","4703000",1445,0.0114,0.6521 
"47","03000","63340","TN"," "," ","Ripley city, TN","4703000",8445,0.0663,0.949 
"47","03000","65240","TN"," "," ","Rossville town, TN","4703000",664,0.0052,0.2836 
"47","03000","69620","TN"," "," ","Somerville town, TN","4703000",3094,0.0243,0.8929 
"47","03000","81020","TN"," "," ","Williston city, TN","4703000",395,0.0031,0.6858 
"47","03000","99999","TN"," "," "," ","4703000",72204,0.5672,0.0009 
"47","03101","48000","TN"," "," ","Memphis city, TN","4703101",142968,1,0.1246 
"47","03102","48000","TN"," "," ","Memphis city, TN","4703102",126917,1,0.1106 
"47","03103","48000","TN"," "," ","Memphis city, TN","4703103",126096,1,0.1099 
"47","03104","48000","TN"," "," ","Memphis city, TN","4703104",117140,0.9998,0.1021 
"47","03104","99999","TN"," "," "," ","4703104",20,0.0002,0 
"47","03105","48000","TN"," "," ","Memphis city, TN","4703105",88898,1,0.0775 
"47","03201","01740","TN"," "," ","Arlington town, TN","4703201",11517,0.0593,0.493 
"47","03201","03440","TN"," "," ","Bartlett city, TN","4703201",57215,0.2944,0.3303 
"47","03201","40350","TN"," "," ","Lakeland city, TN","4703201",12430,0.064,0.185 
"47","03201","48000","TN"," "," ","Memphis city, TN","4703201",41967,0.2159,0.0366 
"47","03201","49060","TN"," "," ","Millington city, TN","4703201",10767,0.0554,1 
"47","03201","99999","TN"," "," "," ","4703201",60469,0.3111,0.0008 
"47","03202","16420","TN"," "," ","Collierville town, TN","4703202",45239,0.3447,0.5149 
"47","03202","28960","TN"," "," ","Germantown city, TN","4703202",38844,0.296,0.836 
"47","03202","48000","TN"," "," ","Memphis city, TN","4703202",7714,0.0588,0.0067 
"47","03202","99999","TN"," "," "," ","4703202",39443,0.3005,0.0005 
"48","00100","01324","TX"," "," ","Adrian city, TX","4800100",166,0.0009,0.2371 
"48","00100","09448","TX"," "," ","Booker town, TX","4800100",1516,0.0081,1 
"48","00100","09556","TX"," "," ","Borger city, TX","4800100",13251,0.0712,1 
"48","00100","09628","TX"," "," ","Bovina city, TX","4800100",1868,0.01,1 
"48","00100","09796","TX"," "," ","Boys Ranch CDP, TX","4800100",282,0.0015,0.4365 
"48","00100","11692","TX"," "," ","Cactus city, TX","4800100",3179,0.0171,0.2667 
"48","00100","12412","TX"," "," ","Canadian city, TX","4800100",2649,0.0142,0.1008 
"48","00100","14260","TX"," "," ","Channing city, TX","4800100",363,0.002,0.0052 
"48","00100","14668","TX"," "," ","Childress city, TX","4800100",6105,0.0328,1 
"48","00100","15112","TX"," "," ","Clarendon city, TX","4800100",2026,0.0109,0.8062 
"48","00100","15196","TX"," "," ","Claude city, TX","4800100",1196,0.0064,1 
"48","00100","18524","TX"," "," ","Dalhart city, TX","4800100",7930,0.0426,1 
"48","00100","19288","TX"," "," ","Darrouzett town, TX","4800100",350,0.0019,1 
"48","00100","20464","TX"," "," ","Dimmitt city, TX","4800100",4393,0.0236,1 
"48","00100","20716","TX"," "," ","Dodson town, TX","4800100",109,0.0006,1 
"48","00100","21556","TX"," "," ","Dumas city, TX","4800100",14691,0.0789,1 
"48","00100","24636","TX"," "," ","Estelline town, TX","4800100",145,0.0008,1 
"48","00100","25548","TX"," "," ","Farwell city, TX","4800100",1363,0.0073,1 
"48","00100","26328","TX"," "," ","Follett city, TX","4800100",459,0.0025,0.9235 
"48","00100","27660","TX"," "," ","Friona city, TX","4800100",4123,0.0222,0.9647 
"48","00100","27696","TX"," "," ","Fritch city, TX","4800100",2117,0.0114,0.7864 
"48","00100","31292","TX"," "," ","Groom town, TX","4800100",574,0.0031,0.3663 
"48","00100","31412","TX"," "," ","Gruver city, TX","4800100",1194,0.0064,1 
"48","00100","32156","TX"," "," ","Happy town, TX","4800100",617,0.0033,0.7561 
"48","00100","32576","TX"," "," ","Hart city, TX","4800100",1114,0.006,1 
"48","00100","32612","TX"," "," ","Hartley CDP, TX","4800100",540,0.0029,1 
"48","00100","33044","TX"," "," ","Hedley city, TX","4800100",329,0.0018,1 
"48","00100","33320","TX"," "," ","Hereford city, TX","4800100",15370,0.0826,0.8413 
"48","00100","33608","TX"," "," ","Higgins city, TX","4800100",397,0.0021,1 
"48","00100","35072","TX"," "," ","Howardwick city, TX","4800100",402,0.0022,1 
"48","00100","39904","TX"," "," ","Kress city, TX","4800100",715,0.0038,1 
"48","00100","40676","TX"," "," ","Lake Meredith Estates CDP, TX","4800100",437,0.0023,0.6621 
"48","00100","40888","TX"," "," ","Lakeview town, TX","4800100",107,0.0006,0.428 
"48","00100","42148","TX"," "," ","Lefors town, TX","4800100",497,0.0027,1 
"48","00100","42952","TX"," "," ","Lipscomb CDP, TX","4800100",37,0.0002,1 
"48","00100","45780","TX"," "," ","McLean town, TX","4800100",778,0.0042,1 
"48","00100","47616","TX"," "," ","Memphis city, TX","4800100",2290,0.0123,0.2629 
"48","00100","47988","TX"," "," ","Miami city, TX","4800100",597,0.0032,0.0666 
"48","00100","48852","TX"," "," ","Mobeetie city, TX","4800100",101,0.0005,1 
"48","00100","49440","TX"," "," ","Morse CDP, TX","4800100",147,0.0008,0.0292 
"48","00100","50496","TX"," "," ","Nazareth city, TX","4800100",311,0.0017,1 
"48","00100","54912","TX"," "," ","Pampa city, TX","4800100",17994,0.0967,0.9365 
"48","00100","54960","TX"," "," ","Panhandle town, TX","4800100",2452,0.0132,0.595 
"48","00100","56912","TX"," "," ","Perryton city, TX","4800100",8802,0.0473,0.9454 
"48","00100","60020","TX"," "," ","Quail CDP, TX","4800100",19,0.0001,0.0017 
"48","00100","60176","TX"," "," ","Quitaque city, TX","4800100",411,0.0022,0.2724 
"48","00100","64448","TX"," "," ","Samnorwood CDP, TX","4800100",51,0.0003,1 
"48","00100","65384","TX"," "," ","Sanford town, TX","4800100",164,0.0009,1 
"48","00100","67160","TX"," "," ","Shamrock city, TX","4800100",1910,0.0103,1 
"48","00100","67904","TX"," "," ","Silverton city, TX","4800100",731,0.0039,1 
"48","00100","68120","TX"," "," ","Skellytown town, TX","4800100",473,0.0025,0.1428 
"48","00100","69476","TX"," "," ","Spearman city, TX","4800100",3368,0.0181,1 
"48","00100","70340","TX"," "," ","Stinnett city, TX","4800100",1881,0.0101,0.7188 
"48","00100","70544","TX"," "," ","Stratford city, TX","4800100",2017,0.0108,1 
"48","00100","71180","TX"," "," ","Sunray city, TX","4800100",1926,0.0103,0.2307 
"48","00100","72464","TX"," "," ","Texhoma city, TX","4800100",346,0.0019,1 
"48","00100","72476","TX"," "," ","Texline town, TX","4800100",507,0.0027,1 
"48","00100","73868","TX"," "," ","Tulia city, TX","4800100",4967,0.0267,0.6663 
"48","00100","73964","TX"," "," ","Turkey city, TX","4800100",421,0.0023,1 
"48","00100","75188","TX"," "," ","Vega city, TX","4800100",884,0.0047,0.125 
"48","00100","77152","TX"," "," ","Wellington city, TX","4800100",2189,0.0118,1 
"48","00100","78208","TX"," "," ","Wheeler city, TX","4800100",1592,0.0086,1 
"48","00100","78316","TX"," "," ","White Deer town, TX","4800100",1000,0.0054,1 
"48","00100","99999","TX"," "," "," ","4800100",37189,0.1998,0.0005 
"48","00200","03000","TX"," "," ","Amarillo city, TX","4800200",105472,0.8711,0.1308 
"48","00200","08398","TX"," "," ","Bishop Hills town, TX","4800200",193,0.0016,0.0164 
"48","00200","99999","TX"," "," "," ","4800200",15408,0.1273,0.0002 
"48","00300","03000","TX"," "," ","Amarillo city, TX","4800300",85209,0.7058,0.1057 
"48","00300","12532","TX"," "," ","Canyon city, TX","4800300",13303,0.1102,0.6612 
"48","00300","32156","TX"," "," ","Happy town, TX","4800300",61,0.0005,0.0748 
"48","00300","40804","TX"," "," ","Lake Tanglewood village, TX","4800300",799,0.0066,1 
"48","00300","54726","TX"," "," ","Palisades village, TX","4800300",325,0.0027,0.2886 
"48","00300","73030","TX"," "," ","Timbercreek Canyon village, TX","4800300",418,0.0035,1 
"48","00300","99999","TX"," "," "," ","4800300",20610,0.1707,0.0003 
"48","00400","00160","TX"," "," ","Abernathy city, TX","4800400",2114,0.0159,0.2308 
"48","00400","03084","TX"," "," ","Amherst city, TX","4800400",721,0.0054,1 
"48","00400","03540","TX"," "," ","Anton city, TX","4800400",1126,0.0085,0.6005 
"48","00400","10720","TX"," "," ","Brownfield city, TX","4800400",9657,0.0727,0.3964 
"48","00400","17768","TX"," "," ","Crosbyton city, TX","4800400",1741,0.0131,1 
"48","00400","19984","TX"," "," ","Denver City town, TX","4800400",4479,0.0337,1 
"48","00400","20332","TX"," "," ","Dickens city, TX","4800400",286,0.0022,0.1301 
"48","00400","21928","TX"," "," ","Earth city, TX","4800400",1065,0.008,1 
"48","00400","22708","TX"," "," ","Edmonson town, TX","4800400",111,0.0008,1 
"48","00400","26268","TX"," "," ","Floydada city, TX","4800400",3038,0.0229,1 
"48","00400","31640","TX"," "," ","Guthrie CDP, TX","4800400",160,0.0012,0.5839 
"48","00400","31820","TX"," "," ","Hale Center city, TX","4800400",2252,0.017,0.2158 
"48","00400","42448","TX"," "," ","Levelland city, TX","4800400",13542,0.102,1 
"48","00400","43024","TX"," "," ","Littlefield city, TX","4800400",6372,0.048,1 
"48","00400","43252","TX"," "," ","Lockney town, TX","4800400",1842,0.0139,0.0345 
"48","00400","44032","TX"," "," ","Lorenzo city, TX","4800400",1147,0.0086,1 
"48","00400","47004","TX"," "," ","Matador town, TX","4800400",607,0.0046,1 
"48","00400","47316","TX"," "," ","Meadow town, TX","4800400",593,0.0045,1 
"48","00400","49464","TX"," "," ","Morton city, TX","4800400",2006,0.0151,0.2516 
"48","00400","49968","TX"," "," ","Muleshoe city, TX","4800400",5158,0.0388,1 
"48","00400","51012","TX"," "," ","New Home city, TX","4800400",334,0.0025,1 
"48","00400","53436","TX"," "," ","ODonnell city, TX","4800400",713,0.0054,0.858 
"48","00400","54012","TX"," "," ","Olton city, TX","4800400",2215,0.0167,0.5345 
"48","00400","54075","TX"," "," ","Opdyke West town, TX","4800400",174,0.0013,0.0035 
"48","00400","56996","TX"," "," ","Petersburg city, TX","4800400",1202,0.009,1 
"48","00400","57968","TX"," "," ","Plains town, TX","4800400",1481,0.0111,0.7321 
"48","00400","57980","TX"," "," ","Plainview city, TX","4800400",22194,0.1671,0.9258 
"48","00400","59012","TX"," "," ","Post city, TX","4800400",5376,0.0405,1 
"48","00400","60356","TX"," "," ","Ralls city, TX","4800400",1944,0.0146,0.7648 
"48","00400","62528","TX"," "," ","Roaring Springs town, TX","4800400",234,0.0018,1 
"48","00400","63140","TX"," "," ","Ropesville city, TX","4800400",434,0.0033,0.1853 
"48","00400","66848","TX"," "," ","Seth Ward CDP, TX","4800400",2025,0.0152,1 
"48","00400","68504","TX"," "," ","Smyer town, TX","4800400",474,0.0036,1 
"48","00400","69380","TX"," "," ","Spade CDP, TX","4800400",73,0.0005,1 
"48","00400","69764","TX"," "," ","Springlake town, TX","4800400",108,0.0008,1 
"48","00400","69848","TX"," "," ","Spur city, TX","4800400",1318,0.0099,1 
"48","00400","70772","TX"," "," ","Sudan city, TX","4800400",958,0.0072,1 
"48","00400","71060","TX"," "," ","Sundown city, TX","4800400",1397,0.0105,1 
"48","00400","71708","TX"," "," ","Tahoka city, TX","4800400",2673,0.0201,1 
"48","00400","77164","TX"," "," ","Wellman city, TX","4800400",203,0.0015,1 
"48","00400","78328","TX"," "," ","Whiteface town, TX","4800400",449,0.0034,1 
"48","00400","79612","TX"," "," ","Wilson city, TX","4800400",489,0.0037,0.0473 
"48","00400","99999","TX"," "," "," ","4800400",28343,0.2134,0.0004 
"48","00501","45000","TX"," "," ","Lubbock city, TX","4800501",112013,1,0.148 
"48","00502","00160","TX"," "," ","Abernathy city, TX","4800502",700,0.0042,0.0764 
"48","00502","11155","TX"," "," ","Buffalo Springs village, TX","4800502",453,0.0027,0.2634 
"48","00502","35732","TX"," "," ","Idalou city, TX","4800502",2237,0.0134,1 
"48","00502","45000","TX"," "," ","Lubbock city, TX","4800502",117514,0.7044,0.1553 
"48","00502","50916","TX"," "," ","New Deal town, TX","4800502",794,0.0048,0.0183 
"48","00502","60672","TX"," "," ","Ransom Canyon town, TX","4800502",1096,0.0066,1 
"48","00502","67136","TX"," "," ","Shallowater city, TX","4800502",2447,0.0147,1 
"48","00502","68180","TX"," "," ","Slaton city, TX","4800502",6126,0.0367,1 
"48","00502","79972","TX"," "," ","Wolfforth city, TX","4800502",3670,0.022,1 
