"state","puma12","placefp14","stab","placefp","placenm","placenm14","PUMAname","pop10","afact","AFACT2"
"24","00100","34425","MD"," "," ","Grahamtown CDP, MD","Allegany & Garrett Counties--Cumberland City",364,0.0035,1 
"24","00100","34525","MD"," "," ","Grantsville town, MD","Allegany & Garrett Counties--Cumberland City",766,0.0073,0.8483 
"24","00100","41175","MD"," "," ","Hutton CDP, MD","Allegany & Garrett Counties--Cumberland City",86,0.0008,1 
"24","00100","42450","MD"," "," ","Jennings CDP, MD","Allegany & Garrett Counties--Cumberland City",113,0.0011,0.0168 
"24","00100","44450","MD"," "," ","Kitzmiller town, MD","Allegany & Garrett Counties--Cumberland City",321,0.0031,0.0946 
"24","00100","44525","MD"," "," ","Klondike CDP, MD","Allegany & Garrett Counties--Cumberland City",118,0.0011,1 
"24","00100","46075","MD"," "," ","La Vale CDP, MD","Allegany & Garrett Counties--Cumberland City",3551,0.0338,0.7379 
"24","00100","47275","MD"," "," ","Little Orleans CDP, MD","Allegany & Garrett Counties--Cumberland City",42,0.0004,0.0037 
"24","00100","47525","MD"," "," ","Loch Lynn Heights town, MD","Allegany & Garrett Counties--Cumberland City",552,0.0052,1 
"24","00100","47875","MD"," "," ","Lonaconing town, MD","Allegany & Garrett Counties--Cumberland City",1151,0.0109,0.3833 
"24","00100","48775","MD"," "," ","Luke town, MD","Allegany & Garrett Counties--Cumberland City",65,0.0006,0.2241 
"24","00100","49325","MD"," "," ","McCoole CDP, MD","Allegany & Garrett Counties--Cumberland City",511,0.0049,0.6733 
"24","00100","52475","MD"," "," ","Midland town, MD","Allegany & Garrett Counties--Cumberland City",441,0.0042,1 
"24","00100","52525","MD"," "," ","Midlothian CDP, MD","Allegany & Garrett Counties--Cumberland City",320,0.003,0.829 
"24","00100","53700","MD"," "," ","Moscow CDP, MD","Allegany & Garrett Counties--Cumberland City",240,0.0023,0.015 
"24","00100","53800","MD"," "," ","Mountain Lake Park town, MD","Allegany & Garrett Counties--Cumberland City",2092,0.0199,0.044 
"24","00100","54325","MD"," "," ","Mount Savage CDP, MD","Allegany & Garrett Counties--Cumberland City",873,0.0083,0.0609 
"24","00100","55000","MD"," "," ","National CDP, MD","Allegany & Garrett Counties--Cumberland City",56,0.0005,0 
"24","00100","55950","MD"," "," ","Nikep CDP, MD","Allegany & Garrett Counties--Cumberland City",116,0.0011,0.0043 
"24","00100","57650","MD"," "," ","Oakland town, MD","Allegany & Garrett Counties--Cumberland City",1925,0.0183,0.3067 
"24","00100","58215","MD"," "," ","Ocean CDP, MD","Allegany & Garrett Counties--Cumberland City",32,0.0003,1 
"24","00100","58775","MD"," "," ","Oldtown CDP, MD","Allegany & Garrett Counties--Cumberland City",86,0.0008,0.0296 
"24","00100","62100","MD"," "," ","Pleasant Grove CDP, MD","Allegany & Garrett Counties--Cumberland City",353,0.0034,0.0086 
"24","00100","63425","MD"," "," ","Potomac Park CDP, MD","Allegany & Garrett Counties--Cumberland City",2530,0.0241,0.1293 
"24","00100","65150","MD"," "," ","Rawlings CDP, MD","Allegany & Garrett Counties--Cumberland City",693,0.0066,0.0449 
"24","00100","71460","MD"," "," ","Shaft CDP, MD","Allegany & Garrett Counties--Cumberland City",235,0.0022,0.0132 
"24","00100","74350","MD"," "," ","Spring Gap CDP, MD","Allegany & Garrett Counties--Cumberland City",55,0.0005,0.0418 
"24","00100","76450","MD"," "," ","Swanton CDP, MD","Allegany & Garrett Counties--Cumberland City",58,0.0006,1 
"24","00100","80075","MD"," "," ","Vale Summit CDP, MD","Allegany & Garrett Counties--Cumberland City",139,0.0013,0.0148 
"24","00100","82750","MD"," "," ","Westernport town, MD","Allegany & Garrett Counties--Cumberland City",1888,0.0179,0.1438 
"24","00100","86275","MD"," "," ","Woodland CDP, MD","Allegany & Garrett Counties--Cumberland City",113,0.0011,0.023 
"24","00100","87275","MD"," "," ","Zihlman CDP, MD","Allegany & Garrett Counties--Cumberland City",362,0.0034,1 
"24","00100","99999","MD"," "," "," ","Allegany & Garrett Counties--Cumberland City",41141,0.3911,0.0005 
"24","00200","01750","MD"," "," ","Antietam CDP, MD","Washington County--Hagerstown City",89,0.0006,0.0088 
"24","00200","03514","MD"," "," ","Bagtown CDP, MD","Washington County--Hagerstown City",333,0.0023,1 
"24","00200","03575","MD"," "," ","Bakersville CDP, MD","Washington County--Hagerstown City",30,0.0002,1 
"24","00200","05250","MD"," "," ","Beaver Creek CDP, MD","Washington County--Hagerstown City",251,0.0017,0.053 
"24","00200","07375","MD"," "," ","Big Pool CDP, MD","Washington County--Hagerstown City",82,0.0006,0.044 
"24","00200","07400","MD"," "," ","Big Spring CDP, MD","Washington County--Hagerstown City",84,0.0006,0.1714 
"24","00200","08625","MD"," "," ","Boonsboro town, MD","Washington County--Hagerstown City",3336,0.0226,0.5772 
"24","00200","09400","MD"," "," ","Breathedsville CDP, MD","Washington County--Hagerstown City",254,0.0017,0.0319 
"24","00200","10800","MD"," "," ","Brownsville CDP, MD","Washington County--Hagerstown City",89,0.0006,0.0178 
"24","00200","14225","MD"," "," ","Cavetown CDP, MD","Washington County--Hagerstown City",1473,0.01,0.714 
"24","00200","14300","MD"," "," ","Cearfoss CDP, MD","Washington County--Hagerstown City",178,0.0012,0.0782 
"24","00200","15500","MD"," "," ","Charlton CDP, MD","Washington County--Hagerstown City",171,0.0012,0.0108 
"24","00200","16800","MD"," "," ","Chewsville CDP, MD","Washington County--Hagerstown City",238,0.0016,0.0439 
"24","00200","17600","MD"," "," ","Clear Spring town, MD","Washington County--Hagerstown City",358,0.0024,0.4993 
"24","00200","21750","MD"," "," ","Dargan CDP, MD","Washington County--Hagerstown City",165,0.0011,0.0124 
"24","00200","23500","MD"," "," ","Downsville CDP, MD","Washington County--Hagerstown City",355,0.0024,0.0098 
"24","00200","24250","MD"," "," ","Eakles Mill CDP, MD","Washington County--Hagerstown City",27,0.0002,0.0018 
"24","00200","25000","MD"," "," ","Edgemont CDP, MD","Washington County--Hagerstown City",231,0.0016,0.0009 
"24","00200","26550","MD"," "," ","Ernstville CDP, MD","Washington County--Hagerstown City",56,0.0004,0.0278 
"24","00200","27425","MD"," "," ","Fairplay CDP, MD","Washington County--Hagerstown City",580,0.0039,0.004 
"24","00200","27500","MD"," "," ","Fairview CDP, MD","Washington County--Hagerstown City",76,0.0005,0.0339 
"24","00200","29450","MD"," "," ","Fort Ritchie CDP, MD","Washington County--Hagerstown City",314,0.0021,1 
"24","00200","29712","MD"," "," ","Fountainhead-Orchard Hills CDP, MD","Washington County--Hagerstown City",5666,0.0384,1 
"24","00200","31100","MD"," "," ","Funkstown town, MD","Washington County--Hagerstown City",904,0.0061,0.0283 
"24","00200","31400","MD"," "," ","Gapland CDP, MD","Washington County--Hagerstown City",109,0.0007,0.001 
"24","00200","31575","MD"," "," ","Garretts Mill CDP, MD","Washington County--Hagerstown City",234,0.0016,0.0144 
"24","00200","35225","MD"," "," ","Greensburg CDP, MD","Washington County--Hagerstown City",229,0.0016,0.4617 
"24","00200","36075","MD"," "," ","Hagerstown city, MD","Washington County--Hagerstown City",39981,0.2712,1 
"24","00200","36125","MD"," "," ","Halfway CDP, MD","Washington County--Hagerstown City",10701,0.0726,1 
"24","00200","36600","MD"," "," ","Hancock town, MD","Washington County--Hagerstown City",1549,0.0105,0.599 
"24","00200","38437","MD"," "," ","Highfield-Cascade CDP, MD","Washington County--Hagerstown City",1112,0.0075,1 
"24","00200","41700","MD"," "," ","Indian Springs CDP, MD","Washington County--Hagerstown City",64,0.0004,0.0298 
"24","00200","42950","MD"," "," ","Jugtown CDP, MD","Washington County--Hagerstown City",204,0.0014,0.0153 
"24","00200","43100","MD"," "," ","Keedysville town, MD","Washington County--Hagerstown City",1152,0.0078,0.0681 
"24","00200","43280","MD"," "," ","Kemps Mill CDP, MD","Washington County--Hagerstown City",126,0.0009,0.003 
"24","00200","46400","MD"," "," ","Leitersburg CDP, MD","Washington County--Hagerstown City",573,0.0039,0.0463 
"24","00200","50375","MD"," "," ","Mapleville CDP, MD","Washington County--Hagerstown City",238,0.0016,1 
"24","00200","51425","MD"," "," ","Maugansville CDP, MD","Washington County--Hagerstown City",3071,0.0208,1 
"24","00200","51945","MD"," "," ","Mercersville CDP, MD","Washington County--Hagerstown City",130,0.0009,1 
"24","00200","52225","MD"," "," ","Middleburg CDP, MD","Washington County--Hagerstown City",70,0.0005,1 
"24","00200","53750","MD"," "," ","Mount Aetna CDP, MD","Washington County--Hagerstown City",561,0.0038,0.035 
"24","00200","53925","MD"," "," ","Mount Briar CDP, MD","Washington County--Hagerstown City",160,0.0011,0.1988 
"24","00200","54125","MD"," "," ","Mount Lena CDP, MD","Washington County--Hagerstown City",515,0.0035,0.6503 
"24","00200","59787","MD"," "," ","Paramount-Long Meadow CDP, MD","Washington County--Hagerstown City",2571,0.0174,1 
"24","00200","60770","MD"," "," ","Pecktonville CDP, MD","Washington County--Hagerstown City",167,0.0011,0.2389 
"24","00200","61700","MD"," "," ","Pinesburg CDP, MD","Washington County--Hagerstown City",449,0.003,0.1254 
"24","00200","62775","MD"," "," ","Pondsville CDP, MD","Washington County--Hagerstown City",158,0.0011,0.1055 
"24","00200","65550","MD"," "," ","Reid CDP, MD","Washington County--Hagerstown City",54,0.0004,0.4426 
"24","00200","66150","MD"," "," ","Ringgold CDP, MD","Washington County--Hagerstown City",166,0.0011,0.0384 
"24","00200","67000","MD"," "," ","Robinwood CDP, MD","Washington County--Hagerstown City",6918,0.0469,0.0044 
"24","00200","67950","MD"," "," ","Rohrersville CDP, MD","Washington County--Hagerstown City",175,0.0012,0.0275 
"24","00200","69550","MD"," "," ","St. James CDP, MD","Washington County--Hagerstown City",2953,0.02,1 
"24","00200","70175","MD"," "," ","Sandy Hook CDP, MD","Washington County--Hagerstown City",188,0.0013,0.0822 
"24","00200","70300","MD"," "," ","San Mar CDP, MD","Washington County--Hagerstown City",384,0.0026,0.0082 
"24","00200","71600","MD"," "," ","Sharpsburg town, MD","Washington County--Hagerstown City",705,0.0048,0.0316 
"24","00200","72900","MD"," "," ","Smithsburg town, MD","Washington County--Hagerstown City",2975,0.0202,0.5819 
"24","00200","77925","MD"," "," ","Tilghmanton CDP, MD","Washington County--Hagerstown City",465,0.0032,0.0591 
"24","00200","78705","MD"," "," ","Trego-Rohrersville Station CDP, MD","Washington County--Hagerstown City",172,0.0012,1 
"24","00200","85100","MD"," "," ","Williamsport town, MD","Washington County--Hagerstown City",2137,0.0145,1 
"24","00200","85395","MD"," "," ","Wilson-Conococheague CDP, MD","Washington County--Hagerstown City",2282,0.0155,1 
"24","00200","87150","MD"," "," ","Yarrowsburg CDP, MD","Washington County--Hagerstown City",133,0.0009,1 
"24","00200","99999","MD"," "," "," ","Washington County--Hagerstown City",48259,0.3273,0.0006 
"24","00301","00350","MD"," "," ","Adamstown CDP, MD","Frederick County (Outside Greater Frederick City)",2372,0.0197,0.8714 
"24","00301","03800","MD"," "," ","Ballenger Creek CDP, MD","Frederick County (Outside Greater Frederick City)",132,0.0011,0.0058 
"24","00301","09100","MD"," "," ","Braddock Heights CDP, MD","Frederick County (Outside Greater Frederick City)",2547,0.0211,0.2569 
"24","00301","10900","MD"," "," ","Brunswick city, MD","Frederick County (Outside Greater Frederick City)",5870,0.0487,0.7425 
"24","00301","11050","MD"," "," ","Buckeystown CDP, MD","Frederick County (Outside Greater Frederick City)",1019,0.0085,0.0362 
"24","00301","11400","MD"," "," ","Burkittsville town, MD","Frederick County (Outside Greater Frederick City)",151,0.0013,0.0328 
"24","00301","26200","MD"," "," ","Emmitsburg town, MD","Frederick County (Outside Greater Frederick City)",2814,0.0234,0.1093 
"24","00301","42350","MD"," "," ","Jefferson CDP, MD","Frederick County (Outside Greater Frederick City)",2111,0.0175,0.5264 
"24","00301","46800","MD"," "," ","Libertytown CDP, MD","Frederick County (Outside Greater Frederick City)",950,0.0079,0.2651 
"24","00301","47040","MD"," "," ","Linganore CDP, MD","Frederick County (Outside Greater Frederick City)",1010,0.0084,0.0749 
"24","00301","52425","MD"," "," ","Middletown town, MD","Frederick County (Outside Greater Frederick City)",4180,0.0347,0.2656 
"24","00301","53100","MD"," "," ","Monrovia CDP, MD","Frederick County (Outside Greater Frederick City)",416,0.0035,0.0461 
"24","00301","53875","MD"," "," ","Mount Airy town, MD","Frederick County (Outside Greater Frederick City)",3785,0.0314,0.1763 
"24","00301","54875","MD"," "," ","Myersville town, MD","Frederick County (Outside Greater Frederick City)",1626,0.0135,0.0579 
"24","00301","55650","MD"," "," ","New Market town, MD","Frederick County (Outside Greater Frederick City)",660,0.0055,0.0491 
"24","00301","62575","MD"," "," ","Point of Rocks CDP, MD","Frederick County (Outside Greater Frederick City)",1466,0.0122,1 
"24","00301","68600","MD"," "," ","Rosemont village, MD","Frederick County (Outside Greater Frederick City)",294,0.0024,0.2363 
"24","00301","69200","MD"," "," ","Sabillasville CDP, MD","Frederick County (Outside Greater Frederick City)",354,0.0029,0.0693 
"24","00301","77825","MD"," "," ","Thurmont town, MD","Frederick County (Outside Greater Frederick City)",6170,0.0512,0.5783 
"24","00301","79900","MD"," "," ","Urbana CDP, MD","Frederick County (Outside Greater Frederick City)",9175,0.0761,0.8272 
"24","00301","81275","MD"," "," ","Walkersville town, MD","Frederick County (Outside Greater Frederick City)",5800,0.0481,1 
"24","00301","86750","MD"," "," ","Woodsboro town, MD","Frederick County (Outside Greater Frederick City)",1141,0.0095,0.2269 
"24","00301","99999","MD"," "," "," ","Frederick County (Outside Greater Frederick City)",66470,0.5516,0.0008 
"24","00302","03800","MD"," "," ","Ballenger Creek CDP, MD","Frederick County (Central)--Greater Frederick City",18142,0.1607,0.7994 
"24","00302","04650","MD"," "," ","Bartonsville CDP, MD","Frederick County (Central)--Greater Frederick City",1451,0.0129,0.1458 
"24","00302","09100","MD"," "," ","Braddock Heights CDP, MD","Frederick County (Central)--Greater Frederick City",61,0.0005,0.0062 
"24","00302","30325","MD"," "," ","Frederick city, MD","Frederick County (Central)--Greater Frederick City",65643,0.5816,0.993 
"24","00302","47040","MD"," "," ","Linganore CDP, MD","Frederick County (Central)--Greater Frederick City",7533,0.0667,0.5586 
"24","00302","74560","MD"," "," ","Spring Ridge CDP, MD","Frederick County (Central)--Greater Frederick City",5795,0.0513,1 
"24","00302","99999","MD"," "," "," ","Frederick County (Central)--Greater Frederick City",14247,0.1262,0.0002 
"24","00400","25575","MD"," "," ","Eldersburg CDP, MD","Carroll County",30672,0.1835,1 
"24","00400","36500","MD"," "," ","Hampstead town, MD","Carroll County",6323,0.0378,0.1638 
"24","00400","49950","MD"," "," ","Manchester town, MD","Carroll County",4808,0.0288,0.3764 
"24","00400","53875","MD"," "," ","Mount Airy town, MD","Carroll County",5503,0.0329,0.2564 
"24","00400","55925","MD"," "," ","New Windsor town, MD","Carroll County",1396,0.0084,0.0261 
"24","00400","76550","MD"," "," ","Sykesville town, MD","Carroll County",4436,0.0265,1 
"24","00400","76725","MD"," "," ","Taneytown city, MD","Carroll County",6728,0.0403,1 
"24","00400","79350","MD"," "," ","Union Bridge town, MD","Carroll County",975,0.0058,0.5126 
"24","00400","83100","MD"," "," ","Westminster city, MD","Carroll County",18590,0.1112,0.9694 
"24","00400","99999","MD"," "," "," ","Carroll County",87703,0.5247,0.0011 
"24","00501","08800","MD"," "," ","Bowleys Quarters CDP, MD","Baltimore County (Outer)",6755,0.0569,0.3981 
"24","00501","24950","MD"," "," ","Edgemere CDP, MD","Baltimore County (Outer)",2445,0.0206,0.0749 
"24","00501","26600","MD"," "," ","Essex CDP, MD","Baltimore County (Outer)",723,0.0061,0.0146 
"24","00501","31625","MD"," "," ","Garrison CDP, MD","Baltimore County (Outer)",4180,0.0352,0.4738 
"24","00501","44350","MD"," "," ","Kingsville CDP, MD","Baltimore County (Outer)",4318,0.0364,0.4287 
"24","00501","52300","MD"," "," ","Middle River CDP, MD","Baltimore County (Outer)",1586,0.0134,0.0622 
"24","00501","61400","MD"," "," ","Pikesville CDP, MD","Baltimore County (Outer)",4685,0.0395,0.14 
"24","00501","64950","MD"," "," ","Randallstown CDP, MD","Baltimore County (Outer)",9404,0.0793,0.275 
"24","00501","84350","MD"," "," ","White Marsh CDP, MD","Baltimore County (Outer)",54,0.0005,0.0025 
"24","00501","99999","MD"," "," "," ","Baltimore County (Outer)",84472,0.7121,0.0011 
"24","00502","31625","MD"," "," ","Garrison CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",4643,0.0374,0.5262 
"24","00502","52562","MD"," "," ","Milford Mill CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",29042,0.2342,1 
"24","00502","59425","MD"," "," ","Owings Mills CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",30622,0.247,0.9808 
"24","00502","61400","MD"," "," ","Pikesville CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",371,0.003,0.0111 
"24","00502","64950","MD"," "," ","Randallstown CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",23026,0.1857,0.6733 
"24","00502","65600","MD"," "," ","Reisterstown CDP, MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",25968,0.2094,0.3474 
"24","00502","99999","MD"," "," "," ","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",10325,0.0833,0.0001 
"24","00503","18250","MD"," "," ","Cockeysville CDP, MD","Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",20776,0.1844,0.3871 
"24","00503","36512","MD"," "," ","Hampton CDP, MD","Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",890,0.0079,0.0923 
