year,state,county,juv_arrest_rate_quality,subgroup,juv_arrest_rate,subgroup_type
2021,51,049,1,hispanic,0,race-ethnicity
2021,51,051,3,all,193.92372333548803,race-ethnicity
2021,51,051,3,white,196.9796454366382,race-ethnicity
2021,51,051,NA,black,NA,race-ethnicity
2021,51,051,NA,asian_other,NA,race-ethnicity
2021,51,051,NA,hispanic,NA,race-ethnicity
2021,51,053,3,all,75.98784194528875,race-ethnicity
2021,51,053,3,white,141.54281670205236,race-ethnicity
2021,51,053,3,black,0,race-ethnicity
2021,51,053,3,asian_other,0,race-ethnicity
2021,51,053,3,hispanic,0,race-ethnicity
2021,51,057,1,all,237.24792408066432,race-ethnicity
2021,51,057,1,white,283.28611898017,race-ethnicity
2021,51,057,1,black,251.88916876574308,race-ethnicity
2021,51,057,1,asian_other,0,race-ethnicity
2021,51,057,1,hispanic,0,race-ethnicity
2021,51,059,3,all,601.0457874424939,race-ethnicity
2021,51,059,3,white,769.6510811021778,race-ethnicity
2021,51,059,3,black,1729.7047970479707,race-ethnicity
2021,51,059,3,asian_other,44.629574531389466,race-ethnicity
2021,51,059,3,hispanic,1220.5541315757355,race-ethnicity
2021,51,061,1,all,96.93444807948624,race-ethnicity
2021,51,061,1,white,88.74426859931962,race-ethnicity
2021,51,061,1,black,537.6344086021505,race-ethnicity
2021,51,061,1,asian_other,0,race-ethnicity
2021,51,061,1,hispanic,85.5431993156544,race-ethnicity
2021,51,063,3,all,1835.4430379746836,race-ethnicity
2021,51,063,3,white,1920.5298013245033,race-ethnicity
2021,51,063,NA,black,NA,race-ethnicity
2021,51,063,3,asian_other,0,race-ethnicity
2021,51,063,3,hispanic,869.5652173913044,race-ethnicity
2021,51,065,1,all,0,race-ethnicity
2021,51,065,1,white,0,race-ethnicity
2021,51,065,1,black,0,race-ethnicity
2021,51,065,1,asian_other,0,race-ethnicity
2021,51,065,1,hispanic,0,race-ethnicity
2021,51,067,3,all,2955.9397657557165,race-ethnicity
2021,51,067,3,white,3077.279037482647,race-ethnicity
2021,51,067,3,black,4275.092936802974,race-ethnicity
2021,51,067,3,asian_other,578.0346820809249,race-ethnicity
2021,51,067,3,hispanic,3915.66265060241,race-ethnicity
2021,51,069,1,all,1096.9095764975202,race-ethnicity
2021,51,069,1,white,971.4285714285713,race-ethnicity
2021,51,069,1,black,7611.548556430446,race-ethnicity
2021,51,069,1,asian_other,0,race-ethnicity
2021,51,069,1,hispanic,901.481004507405,race-ethnicity
2021,51,071,1,all,225.39444027047332,race-ethnicity
2021,51,071,1,white,231.48148148148147,race-ethnicity
2021,51,071,NA,black,NA,race-ethnicity
2021,51,071,NA,asian_other,NA,race-ethnicity
2021,51,071,NA,hispanic,NA,race-ethnicity
2021,51,073,1,all,624.3213897937026,race-ethnicity
2021,51,073,1,white,610.6870229007634,race-ethnicity
2021,51,073,1,black,1020.408163265306,race-ethnicity
2021,51,073,1,asian_other,0,race-ethnicity
2021,51,073,1,hispanic,1169.5906432748538,race-ethnicity
2021,51,075,1,all,0,race-ethnicity
2021,51,075,1,white,0,race-ethnicity
2021,51,075,1,black,0,race-ethnicity
2021,51,075,1,asian_other,0,race-ethnicity
2021,51,075,1,hispanic,0,race-ethnicity
2021,51,077,3,all,585.2842809364548,race-ethnicity
2021,51,077,3,white,642.2018348623853,race-ethnicity
2021,51,077,3,black,0,race-ethnicity
2021,51,077,NA,asian_other,NA,race-ethnicity
2021,51,077,3,hispanic,6666.666666666667,race-ethnicity
2021,51,079,1,all,370.9810387469085,race-ethnicity
2021,51,079,1,white,302.2974607013301,race-ethnicity
2021,51,079,1,black,5479.45205479452,race-ethnicity
2021,51,079,1,asian_other,0,race-ethnicity
2021,51,079,1,hispanic,321.54340836012864,race-ethnicity
2021,51,081,1,all,574.7126436781609,race-ethnicity
2021,51,081,1,white,0,race-ethnicity
2021,51,081,1,black,1108.6474501108648,race-ethnicity
2021,51,081,1,asian_other,0,race-ethnicity
2021,51,081,1,hispanic,0,race-ethnicity
2021,51,083,1,all,359.71223021582733,race-ethnicity
2021,51,083,1,white,180.6140878988561,race-ethnicity
2021,51,083,1,black,709.2198581560284,race-ethnicity
2021,51,083,1,asian_other,0,race-ethnicity
2021,51,083,1,hispanic,0,race-ethnicity
2021,51,085,1,all,1030.029316219,race-ethnicity
2021,51,085,1,white,884.7836655323287,race-ethnicity
2021,51,085,1,black,3846.153846153846,race-ethnicity
2021,51,085,1,asian_other,74.1839762611276,race-ethnicity
2021,51,085,1,hispanic,1795.3321364452424,race-ethnicity
2021,51,087,3,all,835.3490465207854,race-ethnicity
2021,51,087,3,white,573.2027704800573,race-ethnicity
2021,51,087,3,black,1653.1658125309968,race-ethnicity
2021,51,087,3,asian_other,0,race-ethnicity
2021,51,087,3,hispanic,517.1889260724065,race-ethnicity
2021,51,089,1,all,356.50623885918003,race-ethnicity
2021,51,089,1,white,494.0711462450593,race-ethnicity
2021,51,089,1,black,230.4147465437788,race-ethnicity
2021,51,089,1,asian_other,0,race-ethnicity
2021,51,089,1,hispanic,381.19440914866584,race-ethnicity
2021,51,091,1,all,0,race-ethnicity
2021,51,091,1,white,0,race-ethnicity
2021,51,091,NA,black,NA,race-ethnicity
2021,51,091,1,asian_other,0,race-ethnicity
2021,51,091,NA,hispanic,NA,race-ethnicity
2021,51,093,1,all,149.7005988023952,race-ethnicity
2021,51,093,1,white,74.37709185570844,race-ethnicity
2021,51,093,1,black,408.16326530612247,race-ethnicity
2021,51,093,1,asian_other,0,race-ethnicity
2021,51,093,1,hispanic,0,race-ethnicity
2021,51,095,3,all,1459.3826682164536,race-ethnicity
2021,51,095,3,white,1000.1754693805931,race-ethnicity
2021,51,095,3,black,5789.473684210527,race-ethnicity
2021,51,095,3,asian_other,91.40767824497257,race-ethnicity
2021,51,095,3,hispanic,534.75935828877,race-ethnicity
2021,51,097,1,all,174.21602787456445,race-ethnicity
2021,51,097,1,white,0,race-ethnicity
2021,51,097,1,black,1111.111111111111,race-ethnicity
2021,51,097,1,asian_other,0,race-ethnicity
2021,51,097,1,hispanic,0,race-ethnicity
2021,51,099,1,all,153.8935056940597,race-ethnicity
2021,51,099,1,white,167.71488469601675,race-ethnicity
2021,51,099,1,black,209.20502092050208,race-ethnicity
2021,51,099,1,asian_other,0,race-ethnicity
2021,51,099,1,hispanic,454.5454545454545,race-ethnicity
2021,51,101,1,all,158.31134564643799,race-ethnicity
2021,51,101,1,white,141.14326040931547,race-ethnicity
2021,51,101,1,black,367.6470588235294,race-ethnicity
2021,51,101,1,asian_other,0,race-ethnicity
2021,51,101,1,hispanic,0,race-ethnicity
2021,51,103,3,all,1552.1064301552108,race-ethnicity
2021,51,103,3,white,537.6344086021505,race-ethnicity
2021,51,103,3,black,2803.738317757009,race-ethnicity
2021,51,103,3,asian_other,0,race-ethnicity
2021,51,103,NA,hispanic,NA,race-ethnicity
2021,51,105,1,all,0,race-ethnicity
2021,51,105,1,white,0,race-ethnicity
2021,51,105,NA,black,NA,race-ethnicity
2021,51,105,1,asian_other,0,race-ethnicity
2021,51,105,1,hispanic,0,race-ethnicity
2021,51,107,1,all,176.90077143326099,race-ethnicity
2021,51,107,1,white,227.658960464296,race-ethnicity
2021,51,107,1,black,625.9389083625438,race-ethnicity
2021,51,107,1,asian_other,0,race-ethnicity
2021,51,107,1,hispanic,11.903344839900013,race-ethnicity
2021,51,109,3,all,90.88155104513784,race-ethnicity
2021,51,109,3,white,78.24726134585289,race-ethnicity
2021,51,109,3,black,227.27272727272725,race-ethnicity
2021,51,109,3,asian_other,0,race-ethnicity
2021,51,109,3,hispanic,0,race-ethnicity
2021,51,111,1,all,608.8280060882801,race-ethnicity
2021,51,111,1,white,553.2503457814662,race-ethnicity
2021,51,111,1,black,737.1007371007371,race-ethnicity
2021,51,111,1,asian_other,0,race-ethnicity
2021,51,111,1,hispanic,854.7008547008547,race-ethnicity
2021,51,113,1,all,909.7801364670205,race-ethnicity
2021,51,113,1,white,823.7232289950576,race-ethnicity
2021,51,113,1,black,4545.454545454546,race-ethnicity
2021,51,113,1,asian_other,0,race-ethnicity
2021,51,113,1,hispanic,1020.408163265306,race-ethnicity
2021,51,115,1,all,671.1409395973154,race-ethnicity
2021,51,115,1,white,660.0660066006601,race-ethnicity
2021,51,115,1,black,1123.5955056179776,race-ethnicity
2021,51,115,1,asian_other,0,race-ethnicity
2021,51,115,1,hispanic,0,race-ethnicity
2021,51,117,2,all,248.22695035460995,race-ethnicity
2021,51,117,2,white,0,race-ethnicity
2021,51,117,2,black,634.6328195829556,race-ethnicity
2021,51,117,2,asian_other,0,race-ethnicity
2021,51,117,2,hispanic,0,race-ethnicity
2021,51,119,3,all,691.5629322268326,race-ethnicity
2021,51,119,3,white,897.6660682226212,race-ethnicity
2021,51,119,3,black,0,race-ethnicity
2021,51,119,3,asian_other,0,race-ethnicity
2021,51,119,NA,hispanic,NA,race-ethnicity
2021,51,121,1,all,608.6015688395996,race-ethnicity
2021,51,121,1,white,681.2652068126521,race-ethnicity
2021,51,121,1,black,268.0965147453083,race-ethnicity
2021,51,121,1,asian_other,0,race-ethnicity
2021,51,121,1,hispanic,314.4654088050315,race-ethnicity
2021,51,125,1,all,1111.111111111111,race-ethnicity
2021,51,125,1,white,564.3340857787811,race-ethnicity
2021,51,125,1,black,9589.04109589041,race-ethnicity
2021,51,125,1,asian_other,0,race-ethnicity
2021,51,125,1,hispanic,0,race-ethnicity
2021,51,127,1,all,809.138505473584,race-ethnicity
2021,51,127,1,white,952.3809523809525,race-ethnicity
2021,51,127,1,black,269.54177897574124,race-ethnicity
2021,51,127,1,asian_other,0,race-ethnicity
2021,51,127,1,hispanic,1612.9032258064515,race-ethnicity
2021,51,131,2,all,161.0305958132045,race-ethnicity
2021,51,131,2,white,0,race-ethnicity
2021,51,131,2,black,372.43947858472995,race-ethnicity
2021,51,131,2,asian_other,0,race-ethnicity
2021,51,131,2,hispanic,0,race-ethnicity
2021,51,133,1,all,101.62601626016261,race-ethnicity
2021,51,133,1,white,165.2892561983471,race-ethnicity
2021,51,133,1,black,0,race-ethnicity
2021,51,133,1,asian_other,0,race-ethnicity
2021,51,133,1,hispanic,0,race-ethnicity
2021,51,135,3,all,933.237616654702,race-ethnicity
2021,51,135,3,white,1637.27959697733,race-ethnicity
2021,51,135,3,black,0,race-ethnicity
2021,51,135,3,asian_other,0,race-ethnicity
2021,51,135,3,hispanic,671.1409395973154,race-ethnicity
2021,51,137,1,all,108.04970286331712,race-ethnicity
2021,51,137,1,white,75.72889057175313,race-ethnicity
2021,51,137,1,black,198.80715705765405,race-ethnicity
2021,51,137,1,asian_other,0,race-ethnicity
2021,51,137,1,hispanic,0,race-ethnicity
2021,51,139,1,all,572.2460658082975,race-ethnicity
2021,51,139,1,white,631.911532385466,race-ethnicity
2021,51,139,NA,black,NA,race-ethnicity
2021,51,139,1,asian_other,0,race-ethnicity
2021,51,139,1,hispanic,2380.9523809523807,race-ethnicity
2021,51,141,1,all,0,race-ethnicity
2021,51,141,1,white,0,race-ethnicity
2021,51,141,1,black,0,race-ethnicity
2021,51,141,1,asian_other,0,race-ethnicity
2021,51,141,NA,hispanic,NA,race-ethnicity
2021,51,143,3,all,17.7367860943597,race-ethnicity
2021,51,143,3,white,0,race-ethnicity
2021,51,143,3,black,100.1001001001001,race-ethnicity
2021,51,143,3,asian_other,0,race-ethnicity
2021,51,143,3,hispanic,0,race-ethnicity
2021,51,145,1,all,313.588850174216,race-ethnicity
2021,51,145,1,white,365.55645816409424,race-ethnicity
2021,51,145,1,black,0,race-ethnicity
2021,51,145,1,asian_other,0,race-ethnicity
2021,51,145,1,hispanic,0,race-ethnicity
2021,51,147,1,all,205.761316872428,race-ethnicity
2021,51,147,1,white,145.5604075691412,race-ethnicity
2021,51,147,1,black,312.01248049922,race-ethnicity
2021,51,147,1,asian_other,0,race-ethnicity
2021,51,147,NA,hispanic,NA,race-ethnicity
2021,51,149,3,all,529.3245818335804,race-ethnicity
2021,51,149,3,white,362.3188405797101,race-ethnicity
2021,51,149,3,black,1019.108280254777,race-ethnicity
2021,51,149,3,asian_other,0,race-ethnicity
2021,51,149,3,hispanic,167.50418760469012,race-ethnicity
2021,51,153,3,all,856.6991199211769,race-ethnicity
2021,51,153,3,white,934.5492174362955,race-ethnicity
2021,51,153,3,black,1716.5965172897584,race-ethnicity
2021,51,153,3,asian_other,59.38242280285036,race-ethnicity
2021,51,153,3,hispanic,911.7848187827673,race-ethnicity
2021,51,155,1,all,362.1995390187685,race-ethnicity
2021,51,155,1,white,332.7171903881701,race-ethnicity
2021,51,155,1,black,1388.888888888889,race-ethnicity
2021,51,155,1,asian_other,0,race-ethnicity
2021,51,155,1,hispanic,0,race-ethnicity
2021,51,157,1,all,304.8780487804878,race-ethnicity
2021,51,157,1,white,389.8635477582846,race-ethnicity
2021,51,157,NA,black,NA,race-ethnicity
2021,51,157,1,asian_other,0,race-ethnicity
2021,51,157,1,hispanic,0,race-ethnicity
2021,51,159,1,all,0,race-ethnicity
2021,51,159,1,white,0,race-ethnicity
2021,51,159,1,black,0,race-ethnicity
2021,51,159,1,asian_other,0,race-ethnicity
2021,51,159,1,hispanic,0,race-ethnicity
2021,51,161,3,all,933.3622747992185,race-ethnicity
2021,51,161,3,white,713.0818099312849,race-ethnicity
2021,51,161,3,black,7575.757575757576,race-ethnicity
2021,51,161,3,asian_other,0,race-ethnicity
2021,51,161,3,hispanic,1489.3617021276596,race-ethnicity
2021,51,163,3,all,204.29009193054137,race-ethnicity
2021,51,163,3,white,114.8105625717566,race-ethnicity
2021,51,163,3,black,0,race-ethnicity
2021,51,163,3,asian_other,0,race-ethnicity
2021,51,163,NA,hispanic,NA,race-ethnicity
2021,51,165,2,all,478.4143979952159,race-ethnicity
2021,51,165,2,white,507.5481520041645,race-ethnicity
2021,51,165,2,black,795.7559681697613,race-ethnicity
2021,51,165,2,asian_other,0,race-ethnicity
2021,51,165,2,hispanic,87.10801393728222,race-ethnicity
2021,51,167,1,all,472.25501770956316,race-ethnicity
2021,51,167,1,white,494.64138499587796,race-ethnicity
2021,51,167,NA,black,NA,race-ethnicity
2021,51,167,1,asian_other,0,race-ethnicity
2021,51,167,NA,hispanic,NA,race-ethnicity
2021,51,169,1,all,591.1778080945885,race-ethnicity
2021,51,169,1,white,608.8992974238876,race-ethnicity
2021,51,169,1,black,0,race-ethnicity
2021,51,169,1,asian_other,0,race-ethnicity
2021,51,169,1,hispanic,0,race-ethnicity
2021,51,171,2,all,780.9013833110218,race-ethnicity
2021,51,171,2,white,742.827868852459,race-ethnicity
2021,51,171,2,black,10000,race-ethnicity
2021,51,171,2,asian_other,0,race-ethnicity
2021,51,171,2,hispanic,568.1818181818182,race-ethnicity
2021,51,173,1,all,233.41113704568193,race-ethnicity
2021,51,173,1,white,139.08205841446454,race-ethnicity
2021,51,173,1,black,4687.5,race-ethnicity
2021,51,173,1,asian_other,0,race-ethnicity
2021,51,173,1,hispanic,0,race-ethnicity
2021,51,175,3,all,295.68302779420463,race-ethnicity
2021,51,175,3,white,401.6064257028112,race-ethnicity
2021,51,175,3,black,204.08163265306123,race-ethnicity
2021,51,175,3,asian_other,0,race-ethnicity
2021,51,175,3,hispanic,1190.4761904761904,race-ethnicity
2021,51,177,3,all,161.22290559503193,race-ethnicity
2021,51,177,3,white,164.4736842105263,race-ethnicity
2021,51,177,3,black,273.1174404994147,race-ethnicity
2021,51,177,3,asian_other,30.864197530864196,race-ethnicity
2021,51,177,3,hispanic,174.29193899782135,race-ethnicity
2021,51,179,1,all,162.51354279523295,race-ethnicity
2021,51,179,1,white,171.155751734078,race-ethnicity
2021,51,179,1,black,353.2677264698461,race-ethnicity
2021,51,179,1,asian_other,0,race-ethnicity
2021,51,179,1,hispanic,135.2447930754666,race-ethnicity
2021,51,181,1,all,0,race-ethnicity
2021,51,181,1,white,0,race-ethnicity
2021,51,181,1,black,0,race-ethnicity
2021,51,181,NA,asian_other,NA,race-ethnicity
2021,51,181,1,hispanic,0,race-ethnicity
2021,51,183,3,all,121.35922330097087,race-ethnicity
2021,51,183,3,white,0,race-ethnicity
2021,51,183,3,black,250.62656641604008,race-ethnicity
2021,51,183,NA,asian_other,NA,race-ethnicity
2021,51,183,3,hispanic,0,race-ethnicity
2021,51,185,2,all,498.533724340176,race-ethnicity
2021,51,185,2,white,433.1683168316832,race-ethnicity
2021,51,185,2,black,3846.153846153846,race-ethnicity
2021,51,185,2,asian_other,0,race-ethnicity
2021,51,185,2,hispanic,0,race-ethnicity
2021,51,187,1,all,518.2760501909438,race-ethnicity
2021,51,187,1,white,566.47784071976,race-ethnicity
2021,51,187,1,black,943.3962264150942,race-ethnicity
2021,51,187,1,asian_other,0,race-ethnicity
2021,51,187,1,hispanic,806.4516129032257,race-ethnicity
2021,51,191,2,all,350.1544799176107,race-ethnicity
2021,51,191,2,white,281.44620047629354,race-ethnicity
2021,51,191,2,black,9090.909090909092,race-ethnicity
2021,51,191,2,asian_other,492.61083743842363,race-ethnicity
2021,51,191,2,hispanic,1156.0693641618498,race-ethnicity
2021,51,193,1,all,351.493848857645,race-ethnicity
2021,51,193,1,white,425.07970244420824,race-ethnicity
2021,51,193,1,black,530.5039787798408,race-ethnicity
2021,51,193,1,asian_other,0,race-ethnicity
2021,51,193,1,hispanic,0,race-ethnicity
2021,51,195,3,all,553.7744097930632,race-ethnicity
2021,51,195,3,white,489.7459442913988,race-ethnicity
2021,51,195,3,black,5555.555555555556,race-ethnicity
2021,51,195,3,asian_other,0,race-ethnicity
2021,51,195,NA,hispanic,NA,race-ethnicity
2021,51,197,3,all,589.7530409141173,race-ethnicity
2021,51,197,3,white,530.3957568339454,race-ethnicity
2021,51,197,NA,black,NA,race-ethnicity
2021,51,197,3,asian_other,0,race-ethnicity
2021,51,197,3,hispanic,0,race-ethnicity
2021,51,199,1,all,920.3980099502488,race-ethnicity
2021,51,199,1,white,743.0228343602754,race-ethnicity
2021,51,199,1,black,3304.904051172708,race-ethnicity
2021,51,199,1,asian_other,126.26262626262627,race-ethnicity
2021,51,199,1,hispanic,524.2463958060289,race-ethnicity
2021,51,510,1,all,1165.4135338345864,race-ethnicity
2021,51,510,1,white,1250,race-ethnicity
2021,51,510,1,black,2303.7875829754003,race-ethnicity
2021,51,510,1,asian_other,33.79520108144643,race-ethnicity
2021,51,510,1,hispanic,1589.7279119535308,race-ethnicity
2021,51,520,1,all,575.4475703324808,race-ethnicity
2021,51,520,1,white,527.1084337349397,race-ethnicity
2021,51,520,1,black,4000,race-ethnicity
2021,51,520,1,asian_other,0,race-ethnicity
2021,51,520,NA,hispanic,NA,race-ethnicity
2021,51,530,1,all,345.42314335060445,race-ethnicity
2021,51,530,1,white,400.8016032064128,race-ethnicity
2021,51,530,NA,black,NA,race-ethnicity
2021,51,530,1,asian_other,0,race-ethnicity
2021,51,530,NA,hispanic,NA,race-ethnicity
2021,51,540,1,all,782.9977628635347,race-ethnicity
2021,51,540,1,white,130.63357282821687,race-ethnicity
2021,51,540,1,black,2417.3027989821885,race-ethnicity
2021,51,540,1,asian_other,0,race-ethnicity
2021,51,540,1,hispanic,0,race-ethnicity
2021,51,550,1,all,218.11785400175904,race-ethnicity
2021,51,550,1,white,98.46396218983853,race-ethnicity
2021,51,550,1,black,572.1241631162508,race-ethnicity
2021,51,550,1,asian_other,0,race-ethnicity
2021,51,550,1,hispanic,152.0912547528517,race-ethnicity
2021,51,570,1,all,6898.367561874671,race-ethnicity
2021,51,570,1,white,7427.055702917772,race-ethnicity
2021,51,570,1,black,8969.46564885496,race-ethnicity
2021,51,570,1,asian_other,0,race-ethnicity
2021,51,570,1,hispanic,0,race-ethnicity
2021,51,580,1,all,1358.2342954159592,race-ethnicity
2021,51,580,1,white,1184.8341232227488,race-ethnicity
2021,51,580,1,black,3797.46835443038,race-ethnicity
2021,51,580,1,asian_other,0,race-ethnicity
2021,51,580,NA,hispanic,NA,race-ethnicity
2021,51,590,1,all,1601.423487544484,race-ethnicity
2021,51,590,1,white,925.2669039145907,race-ethnicity
2021,51,590,1,black,2126.7168808152414,race-ethnicity
2021,51,590,1,asian_other,367.6470588235294,race-ethnicity
2021,51,590,1,hispanic,675.6756756756757,race-ethnicity
2021,51,595,1,all,626.5664160401002,race-ethnicity
2021,51,595,1,white,1190.4761904761904,race-ethnicity
2021,51,595,1,black,1111.111111111111,race-ethnicity
2021,51,595,1,asian_other,0,race-ethnicity
2021,51,595,1,hispanic,0,race-ethnicity
2021,51,600,1,all,43.821209465381244,race-ethnicity
2021,51,600,1,white,73.09941520467837,race-ethnicity
2021,51,600,1,black,0,race-ethnicity
2021,51,600,1,asian_other,0,race-ethnicity
2021,51,600,1,hispanic,210.52631578947367,race-ethnicity
2021,51,610,1,all,52.16484089723526,race-ethnicity
2021,51,610,1,white,0,race-ethnicity
2021,51,610,1,black,0,race-ethnicity
2021,51,610,1,asian_other,254.4529262086514,race-ethnicity
2021,51,610,1,hispanic,0,race-ethnicity
2021,51,620,1,all,2651.9337016574586,race-ethnicity
2021,51,620,1,white,0,race-ethnicity
2021,51,620,1,black,3966.942148760331,race-ethnicity
2021,51,620,1,asian_other,0,race-ethnicity
2021,51,620,1,hispanic,0,race-ethnicity
2021,51,630,1,all,396.6679888932963,race-ethnicity
2021,51,630,1,white,656.4551422319474,race-ethnicity
2021,51,630,1,black,531.2084993359894,race-ethnicity
2021,51,630,1,asian_other,0,race-ethnicity
2021,51,630,1,hispanic,520.8333333333333,race-ethnicity
2021,51,640,1,all,877.1929824561403,race-ethnicity
2021,51,640,1,white,846.0236886632825,race-ethnicity
2021,51,640,NA,black,NA,race-ethnicity
2021,51,640,1,asian_other,0,race-ethnicity
2021,51,640,1,hispanic,772.2007722007722,race-ethnicity
2021,51,650,2,all,1320.8351086493396,race-ethnicity
2021,51,650,2,white,919.2546583850932,race-ethnicity
2021,51,650,2,black,1854.8690312069182,race-ethnicity
2021,51,650,2,asian_other,48.12319538017324,race-ethnicity
2021,51,650,2,hispanic,76.80491551459293,race-ethnicity
2021,51,660,1,all,1010.3926096997691,race-ethnicity
2021,51,660,1,white,1508.6206896551726,race-ethnicity
2021,51,660,1,black,1980.1980198019803,race-ethnicity
2021,51,660,1,asian_other,0,race-ethnicity
2021,51,660,1,hispanic,0,race-ethnicity
2021,51,670,1,all,404.8582995951417,race-ethnicity
2021,51,670,1,white,0,race-ethnicity
2021,51,670,1,black,734.7538574577517,race-ethnicity
2021,51,670,1,asian_other,0,race-ethnicity
2021,51,670,1,hispanic,0,race-ethnicity
2021,51,678,1,all,371.74721189591077,race-ethnicity
2021,51,678,1,white,0,race-ethnicity
2021,51,678,NA,black,NA,race-ethnicity
2021,51,678,1,asian_other,0,race-ethnicity
2021,51,678,1,hispanic,0,race-ethnicity
2021,51,680,1,all,2822.822822822823,race-ethnicity
2021,51,680,1,white,2008.520998174072,race-ethnicity
2021,51,680,1,black,4495.21002210759,race-ethnicity
2021,51,680,1,asian_other,0,race-ethnicity
2021,51,680,1,hispanic,280.1120448179272,race-ethnicity
2021,51,683,1,all,412.20115416323165,race-ethnicity
2021,51,683,1,white,631.578947368421,race-ethnicity
2021,51,683,1,black,612.7450980392157,race-ethnicity
2021,51,683,1,asian_other,0,race-ethnicity
2021,51,683,1,hispanic,408.6181277860327,race-ethnicity
2021,51,685,1,all,500.4549590536852,race-ethnicity
2021,51,685,1,white,765.9574468085106,race-ethnicity
2021,51,685,1,black,966.183574879227,race-ethnicity
2021,51,685,1,asian_other,0,race-ethnicity
2021,51,685,1,hispanic,704.8458149779736,race-ethnicity
2021,51,690,1,all,1027.3972602739725,race-ethnicity
2021,51,690,1,white,1071.4285714285713,race-ethnicity
2021,51,690,1,black,1393.188854489164,race-ethnicity
2021,51,690,1,asian_other,0,race-ethnicity
2021,51,690,1,hispanic,819.672131147541,race-ethnicity
2021,51,700,1,all,886.2125774015792,race-ethnicity
2021,51,700,1,white,343.4739941118744,race-ethnicity
2021,51,700,1,black,1582.5797239409803,race-ethnicity
2021,51,700,1,asian_other,32.414910858995135,race-ethnicity
2021,51,700,1,hispanic,398.40637450199205,race-ethnicity
2021,51,710,2,all,803.4610630407911,race-ethnicity
2021,51,710,2,white,216.0904255319149,race-ethnicity
2021,51,710,2,black,1357.727491574386,race-ethnicity
2021,51,710,2,asian_other,33.16749585406302,race-ethnicity
2021,51,710,2,hispanic,58.13953488372093,race-ethnicity
2021,51,720,1,all,3209.8765432098767,race-ethnicity
2021,51,720,1,white,2806.122448979592,race-ethnicity
2021,51,720,NA,black,NA,race-ethnicity
2021,51,720,NA,asian_other,NA,race-ethnicity
2021,51,720,NA,hispanic,NA,race-ethnicity
2021,51,730,3,all,444.44444444444446,race-ethnicity
2021,51,730,3,white,235.2941176470588,race-ethnicity
2021,51,730,3,black,565.2911249293386,race-ethnicity
2021,51,730,3,asian_other,0,race-ethnicity
2021,51,730,3,hispanic,0,race-ethnicity
2021,51,735,1,all,405.4054054054054,race-ethnicity
2021,51,735,1,white,434.46777697320783,race-ethnicity
2021,51,735,NA,black,NA,race-ethnicity
2021,51,735,1,asian_other,0,race-ethnicity
2021,51,735,1,hispanic,0,race-ethnicity
2021,51,740,2,all,157.26567414552315,race-ethnicity
2021,51,740,2,white,150.60240963855424,race-ethnicity
2021,51,740,2,black,211.17296985985791,race-ethnicity
2021,51,740,2,asian_other,0,race-ethnicity
2021,51,740,2,hispanic,0,race-ethnicity
2021,51,750,1,all,126.10340479192938,race-ethnicity
2021,51,750,1,white,0,race-ethnicity
2021,51,750,1,black,1538.4615384615386,race-ethnicity
2021,51,750,1,asian_other,0,race-ethnicity
2021,51,750,NA,hispanic,NA,race-ethnicity
2021,51,760,1,all,285.825646355723,race-ethnicity
2021,51,760,1,white,153.8856116953065,race-ethnicity
2021,51,760,1,black,391.2282507978997,race-ethnicity
2021,51,760,1,asian_other,0,race-ethnicity
2021,51,760,1,hispanic,55.99104143337066,race-ethnicity
2021,51,770,2,all,720.7401032702237,race-ethnicity
2021,51,770,2,white,650.104481077316,race-ethnicity
2021,51,770,2,black,1262.135922330097,race-ethnicity
2021,51,770,2,asian_other,0,race-ethnicity
2021,51,770,2,hispanic,391.00684261974584,race-ethnicity
2021,51,775,1,all,1781.2758906379452,race-ethnicity
2021,51,775,1,white,1178.9924973204716,race-ethnicity
2021,51,775,1,black,5347.5935828877,race-ethnicity
2021,51,775,1,asian_other,574.7126436781609,race-ethnicity
2021,51,775,1,hispanic,3797.46835443038,race-ethnicity
2021,51,790,1,all,4461.152882205513,race-ethnicity
2021,51,790,1,white,4667.124227865476,race-ethnicity
2021,51,790,1,black,7446.808510638298,race-ethnicity
2021,51,790,1,asian_other,0,race-ethnicity
2021,51,790,1,hispanic,671.1409395973154,race-ethnicity
2021,51,800,1,all,452.66679787443417,race-ethnicity
2021,51,800,1,white,52.576235541535226,race-ethnicity
2021,51,800,1,black,837.9356313083222,race-ethnicity
2021,51,800,1,asian_other,0,race-ethnicity
2021,51,800,1,hispanic,0,race-ethnicity
2021,51,810,1,all,1126.978855308314,race-ethnicity
2021,51,810,1,white,964.9892335911954,race-ethnicity
2021,51,810,1,black,2694.579749196808,race-ethnicity
2021,51,810,1,asian_other,38.32151753209427,race-ethnicity
2021,51,810,1,hispanic,341.9835043250855,race-ethnicity
2021,51,820,1,all,47.596382674916704,race-ethnicity
2021,51,820,1,white,0,race-ethnicity
2021,51,820,1,black,0,race-ethnicity
2021,51,820,1,asian_other,0,race-ethnicity
2021,51,820,1,hispanic,0,race-ethnicity
2021,51,830,1,all,940.4388714733543,race-ethnicity
2021,51,830,1,white,1328.9036544850499,race-ethnicity
2021,51,830,1,black,1041.6666666666665,race-ethnicity
2021,51,830,1,asian_other,0,race-ethnicity
