year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,quality
2018,36,97,0.4455399061,0.5907605192,0.300319293,2
2018,36,99,0.478227944,0.6293017981,0.3271540898,2
2018,36,101,0.4243637001,0.5401481539,0.3085792462,2
2018,36,103,0.6195553539,0.6835650448,0.555545663,1
2018,36,105,0.6343167702,0.8508800847,0.4177534557,3
2018,36,107,0.6589376054,0.8345342128,0.483340998,3
2018,36,109,0.6475609756,0.8428035309,0.4523184204,3
2018,36,111,0.5055386887,0.6549781181,0.3560992594,1
2018,36,113,0.5527814279,0.755983808,0.3495790479,3
2018,36,115,0.5527814279,0.755983808,0.3495790479,3
2018,36,117,0.478227944,0.6293017981,0.3271540898,2
2018,36,119,0.6768126156,0.7426263644,0.6109988669,1
2018,36,121,0.6148055207,0.795059957,0.4345510844,3
2018,36,123,0.3448963317,0.5046739401,0.1851187234,2
2018,37,1,0.4312360802,0.6002111621,0.2622609983,1
2018,37,3,0.3236641221,0.4939527186,0.1533755257,3
2018,37,5,0.3365664403,0.5256198757,0.147513005,3
2018,37,7,0.5600676819,0.8299022497,0.2902331141,3
2018,37,9,0.4689857502,0.6506167543,0.2873547461,3
2018,37,11,0.4689857502,0.6506167543,0.2873547461,3
2018,37,13,0.6294758692,0.815114001,0.4438377375,3
2018,37,15,0.4625074985,0.6867019524,0.2383130446,3
2018,37,17,0.3174486804,0.5530159022,0.0818814585,3
2018,37,19,0.3029490617,0.5281204181,0.0777777053,3
2018,37,21,0.4852287166,0.6237611531,0.3466962801,1
2018,37,23,0.2520465317,0.4423377412,0.0617553222,3
2018,37,25,0.651337875,0.7709283819,0.5317473681,1
2018,37,27,0.3236641221,0.4939527186,0.1533755257,3
2018,37,29,0.4758909853,0.706610523,0.2451714477,3
2018,37,31,0.6294758692,0.815114001,0.4438377375,3
2018,37,33,0.3298405467,0.5263058332,0.1333752602,3
2018,37,35,0.4973726297,0.660703708,0.3340415513,1
2018,37,37,0.3069968553,0.4915345184,0.1224591922,3
2018,37,39,0.3780120482,0.6234005726,0.1326235238,3
2018,37,41,0.4758909853,0.706610523,0.2451714477,3
2018,37,43,0.3780120482,0.6234005726,0.1326235238,3
2018,37,45,0.3146552678,0.4373841474,0.1919263882,2
2018,37,47,0.3174486804,0.5530159022,0.0818814585,3
2018,37,49,0.395713108,0.6353247334,0.1561014826,3
2018,37,51,0.4359523366,0.5336346376,0.3382700356,1
2018,37,53,0.4758909853,0.706610523,0.2451714477,3
2018,37,55,0.4625074985,0.6867019524,0.2383130446,3
2018,37,57,0.353115727,0.5333950904,0.1728363636,3
2018,37,59,0.1598774885,0.2932671106,0.0264878664,3
2018,37,61,0.3578199052,0.5144104334,0.201229377,2
2018,37,63,0.5193968295,0.6653766339,0.3734170251,1
2018,37,65,0.4355162716,0.6784702341,0.1925623091,3
2018,37,67,0.4480767248,0.5537979422,0.3423555073,1
2018,37,69,0.3227540312,0.4847447507,0.1607633118,2
2018,37,71,0.2883460152,0.4164984531,0.1601935773,1
2018,37,73,0.4758909853,0.706610523,0.2451714477,3
2018,37,75,0.3127729258,0.5399480565,0.085597795,3
2018,37,77,0.3298405467,0.5263058332,0.1333752602,3
2018,37,79,0.6436186415,0.8150014441,0.4722358388,2
2018,37,81,0.4511244378,0.5454108927,0.3568379829,1
2018,37,83,0.4799107143,0.6757524473,0.2840689813,3
2018,37,85,0.2440604752,0.3619467478,0.1261742025,1
2018,37,87,0.3127729258,0.5399480565,0.085597795,3
2018,37,89,0.3618739903,0.5626799689,0.1610680117,3
2018,37,91,0.4799107143,0.6757524473,0.2840689813,3
2018,37,93,0.4907183212,0.661285028,0.3201516145,2
2018,37,95,0.4625074985,0.6867019524,0.2383130446,3
2018,37,97,0.4532126751,0.5724134045,0.3340119456,1
2018,37,99,0.365785645,0.5353390779,0.1962322121,2
2018,37,101,0.190198123,0.3221176592,0.0582785868,1
2018,37,103,0.3974970203,0.567058665,0.2279353756,2
2018,37,105,0.3069968553,0.4915345184,0.1224591922,3
2018,37,107,0.3974970203,0.567058665,0.2279353756,2
2018,37,109,0.3042888165,0.496554696,0.1120229371,3
2018,37,111,0.2520465317,0.4423377412,0.0617553222,3
2018,37,113,0.3780120482,0.6234005726,0.1326235238,3
2018,37,115,0.3127729258,0.5399480565,0.085597795,3
2018,37,117,0.4625074985,0.6867019524,0.2383130446,3
2018,37,119,0.4252120406,0.4861309919,0.3642930893,1
2018,37,121,0.4689857502,0.6506167543,0.2873547461,3
2018,37,123,0.5549638646,0.762634323,0.3472934061,3
2018,37,125,0.5549638646,0.762634323,0.3472934061,3
2018,37,127,0.4355162716,0.6784702341,0.1925623091,3
2018,37,129,0.5302010517,0.6829718878,0.3774302156,1
2018,37,131,0.4799107143,0.6757524473,0.2840689813,3
2018,37,133,0.4399006047,0.562473834,0.3173273755,1
2018,37,135,0.7615347256,0.9396094003,0.5834600509,3
2018,37,137,0.6294758692,0.815114001,0.4438377375,3
2018,37,139,0.4758909853,0.706610523,0.2451714477,3
2018,37,141,0.3429378531,0.5831646101,0.1027110962,3
2018,37,143,0.4758909853,0.706610523,0.2451714477,3
2018,37,145,0.3298405467,0.5263058332,0.1333752602,3
2018,37,147,0.5605410047,0.729881948,0.3912000615,1
2018,37,149,0.3307969563,0.4913279181,0.1702659946,2
2018,37,151,0.205906822,0.3927128641,0.0191007798,3
2018,37,153,0.4907183212,0.661285028,0.3201516145,2
2018,37,155,0.3389868319,0.4729026634,0.2050710004,1
2018,37,157,0.5435473617,0.7565882582,0.3305064653,3
2018,37,159,0.3371773751,0.5555748906,0.1187798595,3
2018,37,161,0.3307969563,0.4913279181,0.1702659946,2
2018,37,163,0.3578199052,0.5144104334,0.201229377,2
2018,37,165,0.4907183212,0.661285028,0.3201516145,2
2018,37,167,0.5809727418,0.751927069,0.4100184147,2
2018,37,169,0.5435473617,0.7565882582,0.3305064653,3
2018,37,171,0.3365664403,0.5256198757,0.147513005,3
2018,37,173,0.3127729258,0.5399480565,0.085597795,3
2018,37,175,0.3618739903,0.5626799689,0.1610680117,3
2018,37,177,0.4625074985,0.6867019524,0.2383130446,3
2018,37,179,0.5729147981,0.7281628108,0.4176667853,1
2018,37,181,0.3227540312,0.4847447507,0.1607633118,2
2018,37,183,0.5254764157,0.5925376875,0.458415144,1
2018,37,185,0.3607467611,0.4854151458,0.2360783764,2
2018,37,187,0.4625074985,0.6867019524,0.2383130446,3
2018,37,189,0.4689857502,0.6506167543,0.2873547461,3
2018,37,191,0.3725739739,0.5621020652,0.1830458827,3
2018,37,193,0.3365664403,0.5256198757,0.147513005,3
2018,37,195,0.6436186415,0.8150014441,0.4722358388,1
2018,37,197,0.1598774885,0.2932671106,0.0264878664,3
2018,37,199,0.4689857502,0.6506167543,0.2873547461,3
2018,38,1,0.3851714862,0.5161868423,0.2541561302,2
2018,38,3,0.2783641161,0.4093171304,0.1474111018,2
2018,38,5,0.2783641161,0.4093171304,0.1474111018,2
2018,38,7,0.3851714862,0.5161868423,0.2541561302,2
2018,38,9,0.2783641161,0.4093171304,0.1474111018,2
2018,38,11,0.3851714862,0.5161868423,0.2541561302,2
2018,38,13,0.3851714862,0.5161868423,0.2541561302,2
2018,38,15,0.3041946846,0.4922180557,0.1161713135,3
2018,38,17,0.635757315,0.814002644,0.4575119859,3
2018,38,19,0.1113678373,0.2113920589,0.0113436158,2
2018,38,21,0.2783641161,0.4093171304,0.1474111018,2
2018,38,23,0.3851714862,0.5161868423,0.2541561302,2
2018,38,25,0.3851714862,0.5161868423,0.2541561302,2
2018,38,27,0.2783641161,0.4093171304,0.1474111018,2
2018,38,29,0.3041946846,0.4922180557,0.1161713135,3
2018,38,31,0.2783641161,0.4093171304,0.1474111018,2
2018,38,33,0.3851714862,0.5161868423,0.2541561302,2
2018,38,35,0.1113678373,0.2113920589,0.0113436158,2
2018,38,37,0.3851714862,0.5161868423,0.2541561302,2
2018,38,39,0.1113678373,0.2113920589,0.0113436158,2
2018,38,41,0.3851714862,0.5161868423,0.2541561302,2
2018,38,43,0.3041946846,0.4922180557,0.1161713135,3
2018,38,45,0.2783641161,0.4093171304,0.1474111018,2
2018,38,47,0.3041946846,0.4922180557,0.1161713135,3
2018,38,49,0.3851714862,0.5161868423,0.2541561302,2
2018,38,51,0.3041946846,0.4922180557,0.1161713135,3
2018,38,53,0.3851714862,0.5161868423,0.2541561302,2
2018,38,55,0.3851714862,0.5161868423,0.2541561302,2
2018,38,57,0.3851714862,0.5161868423,0.2541561302,2
2018,38,59,0.3041946846,0.4922180557,0.1161713135,3
2018,38,61,0.3851714862,0.5161868423,0.2541561302,2
2018,38,63,0.2783641161,0.4093171304,0.1474111018,2
2018,38,65,0.3851714862,0.5161868423,0.2541561302,2
2018,38,67,0.1113678373,0.2113920589,0.0113436158,2
2018,38,69,0.2783641161,0.4093171304,0.1474111018,2
2018,38,71,0.2783641161,0.4093171304,0.1474111018,2
2018,38,73,0.2783641161,0.4093171304,0.1474111018,2
2018,38,75,0.3851714862,0.5161868423,0.2541561302,2
2018,38,77,0.2783641161,0.4093171304,0.1474111018,2
2018,38,79,0.2783641161,0.4093171304,0.1474111018,2
2018,38,81,0.2783641161,0.4093171304,0.1474111018,2
2018,38,83,0.2783641161,0.4093171304,0.1474111018,2
2018,38,85,0.3851714862,0.5161868423,0.2541561302,2
2018,38,87,0.3851714862,0.5161868423,0.2541561302,2
2018,38,89,0.3851714862,0.5161868423,0.2541561302,2
2018,38,91,0.1113678373,0.2113920589,0.0113436158,2
2018,38,93,0.2783641161,0.4093171304,0.1474111018,2
2018,38,95,0.1113678373,0.2113920589,0.0113436158,2
2018,38,97,0.1113678373,0.2113920589,0.0113436158,2
2018,38,99,0.1113678373,0.2113920589,0.0113436158,2
2018,38,101,0.3851714862,0.5161868423,0.2541561302,2
2018,38,103,0.2783641161,0.4093171304,0.1474111018,2
2018,38,105,0.3851714862,0.5161868423,0.2541561302,2
2018,39,1,0.2550990245,0.4038304608,0.1063675883,2
2018,39,3,0.5783898305,0.7646586029,0.3921210581,3
2018,39,5,0.6385930945,0.7977525268,0.4794336623,2
2018,39,7,0.5213675214,0.7830442626,0.2596907801,3
2018,39,9,0.2811929397,0.5014878449,0.0608980346,3
2018,39,11,0.5368318123,0.6913624365,0.382301188,2
2018,39,13,0.2244508118,0.3949637812,0.0539378425,3
2018,39,15,0.4964695499,0.7414634424,0.2514756573,3
2018,39,17,0.4292836793,0.5398424099,0.3187249487,1
2018,39,19,0.4380453752,0.6155892192,0.2605015312,2
2018,39,21,0.3773809524,0.5206099401,0.2341519646,2
2018,39,23,0.4442236025,0.6163834807,0.2720637243,1
2018,39,25,0.6712825344,0.8085330164,0.5340320524,1
2018,39,27,0.2550990245,0.4038304608,0.1063675883,2
2018,39,29,0.5689189189,0.7807311787,0.3571066591,3
2018,39,31,0.2626103405,0.4063608041,0.1188598769,2
2018,39,33,0.4336681676,0.5892067108,0.2781296245,2
2018,39,35,0.4322874952,0.4932116874,0.371363303,1
2018,39,37,0.38036431,0.5149314931,0.2457971269,2
2018,39,39,0.5485040798,0.7362156469,0.3607925126,3
2018,39,41,0.4217665106,0.5600421572,0.2834908639,1
2018,39,43,0.359763605,0.5287119792,0.1908152308,2
2018,39,45,0.367202729,0.5225274057,0.2118780524,1
2018,39,47,0.2834862385,0.471817749,0.095154728,3
2018,39,49,0.4461717314,0.5088023892,0.3835410735,1
2018,39,51,0.3451130213,0.4755902831,0.2146357596,2
2018,39,53,0.2811929397,0.5014878449,0.0608980346,3
2018,39,55,0.3044110519,0.511323117,0.0974989867,3
2018,39,57,0.3633838384,0.5227307619,0.2040369149,1
2018,39,59,0.2626103405,0.4063608041,0.1188598769,2
2018,39,61,0.4950191127,0.5826686281,0.4073695973,1
2018,39,63,0.4495825305,0.6306364333,0.2685286278,3
2018,39,65,0.3773809524,0.5206099401,0.2341519646,2
2018,39,67,0.3594581519,0.5514347862,0.1674815177,3
2018,39,69,0.5485040798,0.7362156469,0.3607925126,3
2018,39,71,0.2550990245,0.4038304608,0.1063675883,2
2018,39,73,0.7306652244,0.9551649821,0.5061654668,3
2018,39,75,0.2626103405,0.4063608041,0.1188598769,2
2018,39,77,0.6385930945,0.7977525268,0.4794336623,2
2018,39,79,0.7306652244,0.9551649821,0.5061654668,3
2018,39,81,0.2244508118,0.3949637812,0.0539378425,3
2018,39,83,0.3752860412,0.5292383065,0.2213337759,2
2018,39,85,0.5224363453,0.6394507632,0.4054219275,1
2018,39,87,0.3072327044,0.4845686634,0.1298967454,3
2018,39,89,0.3884564268,0.5358628082,0.2410500455,1
2018,39,91,0.3773809524,0.5206099401,0.2341519646,2
2018,39,93,0.431501548,0.5578837412,0.3051193548,1
2018,39,95,0.4313073498,0.5082894485,0.3543252512,1
2018,39,97,0.3434804668,0.472551637,0.2144092965,2
2018,39,99,0.4414684272,0.560371303,0.3225655514,1
2018,39,101,0.3752860412,0.5292383065,0.2213337759,2
2018,39,103,0.5701179554,0.7275239564,0.4127119545,1
2018,39,105,0.2811929397,0.5014878449,0.0608980346,3
2018,39,107,0.5368318123,0.6913624365,0.382301188,2
2018,39,109,0.2617214836,0.4497294388,0.0737135283,3
2018,39,111,0.2882352941,0.4427752932,0.1336952951,2
2018,39,113,0.4670059094,0.5684056822,0.3656061365,1
2018,39,115,0.2882352941,0.4427752932,0.1336952951,2
2018,39,117,0.3752860412,0.5292383065,0.2213337759,2
2018,39,119,0.1876085698,0.3438008099,0.0314163297,3
2018,39,121,0.2882352941,0.4427752932,0.1336952951,2
2018,39,123,0.3855659911,0.593743308,0.1773886742,3
2018,39,125,0.5485040798,0.7362156469,0.3607925126,3
2018,39,127,0.1876085698,0.3438008099,0.0314163297,3
2018,39,129,0.3434804668,0.472551637,0.2144092965,2
2018,39,131,0.7306652244,0.9551649821,0.5061654668,3
2018,39,133,0.4805720453,0.6510393181,0.3101047726,1
2018,39,135,0.38036431,0.5149314931,0.2457971269,2
2018,39,137,0.4495825305,0.6306364333,0.2685286278,3
2018,39,139,0.3926998112,0.5880808907,0.1973187317,3
2018,39,141,0.2834862385,0.471817749,0.095154728,3
2018,39,143,0.359763605,0.5287119792,0.1908152308,2
2018,39,145,0.3072327044,0.4845686634,0.1298967454,3
2018,39,147,0.4336681676,0.5892067108,0.2781296245,2
2018,39,149,0.38036431,0.5149314931,0.2457971269,2
2018,39,151,0.3665305408,0.4660831715,0.26697791,1
2018,39,153,0.5116403328,0.6106084514,0.4126722142,1
2018,39,155,0.3555680746,0.477714277,0.2334218721,1
2018,39,157,0.3594581519,0.5514347862,0.1674815177,3
2018,39,159,0.3434804668,0.472551637,0.2144092965,2
2018,39,161,0.5368318123,0.6913624365,0.382301188,2
2018,39,163,0.7306652244,0.9551649821,0.5061654668,3
2018,39,165,0.6231056879,0.7616529002,0.4845584755,1
2018,39,167,0.2882352941,0.4427752932,0.1336952951,2
2018,39,169,0.2556443209,0.3845399116,0.1267487303,1
2018,39,171,0.5485040798,0.7362156469,0.3607925126,3
2018,39,173,0.3966229135,0.4893160312,0.3039297959,2
2018,39,175,0.4336681676,0.5892067108,0.2781296245,2
2018,40,1,0.4540287529,0.6454084936,0.2626490123,3
2018,40,3,0.3754295533,0.5516726098,0.1991864968,3
2018,40,5,0.3253565386,0.4687670783,0.1819459988,2
2018,40,7,0.3754295533,0.5516726098,0.1991864968,3
2018,40,9,0.3409254375,0.5305730715,0.1512778036,3
2018,40,11,0.3754295533,0.5516726098,0.1991864968,3
2018,40,13,0.3253565386,0.4687670783,0.1819459988,2
2018,40,15,0.425330033,0.6022462806,0.2484137854,2
2018,40,17,0.5135517323,0.6924087042,0.3346947603,1
2018,40,19,0.4618877717,0.6433397616,0.2804357817,3
2018,40,21,0.4540287529,0.6454084936,0.2626490123,3
2018,40,23,0.4165639129,0.5413074091,0.2918204166,2
2018,40,25,0.3754295533,0.5516726098,0.1991864968,3
2018,40,27,0.2634899329,0.3868371593,0.1401427064,1
2018,40,29,0.3253565386,0.4687670783,0.1819459988,2
2018,40,31,0.309459645,0.4363321535,0.1825871365,1
2018,40,33,0.425330033,0.6022462806,0.2484137854,2
2018,40,35,0.3173666824,0.4193632329,0.2153701318,2
2018,40,37,0.4872100915,0.5851780243,0.3892421588,2
2018,40,39,0.3409254375,0.5305730715,0.1512778036,3
2018,40,41,0.3173666824,0.4193632329,0.2153701318,2
2018,40,43,0.3754295533,0.5516726098,0.1991864968,3
2018,40,45,0.3754295533,0.5516726098,0.1991864968,3
2018,40,47,0.4962013295,0.7271828784,0.2652197807,3
2018,40,49,0.4618877717,0.6433397616,0.2804357817,3
2018,40,51,0.3181818182,0.4972182303,0.139145406,3
2018,40,53,0.3754295533,0.5516726098,0.1991864968,3
2018,40,55,0.3409254375,0.5305730715,0.1512778036,3
2018,40,57,0.3409254375,0.5305730715,0.1512778036,3
2018,40,59,0.3754295533,0.5516726098,0.1991864968,3
2018,40,61,0.4165639129,0.5413074091,0.2918204166,2
2018,40,63,0.431552795,0.585045631,0.2780599591,2
2018,40,65,0.3409254375,0.5305730715,0.1512778036,3
2018,40,67,0.425330033,0.6022462806,0.2484137854,2
2018,40,69,0.3253565386,0.4687670783,0.1819459988,2
2018,40,71,0.4962013295,0.7271828784,0.2652197807,3
2018,40,73,0.3754295533,0.5516726098,0.1991864968,3
2018,40,75,0.3409254375,0.5305730715,0.1512778036,3
2018,40,77,0.4165639129,0.5413074091,0.2918204166,2
2018,40,79,0.4165639129,0.5413074091,0.2918204166,2
2018,40,81,0.1165568369,0.247701414,-0.01458774,3
2018,40,83,0.1165568369,0.247701414,-0.01458774,3
2018,40,85,0.4618877717,0.6433397616,0.2804357817,3
2018,40,87,0.3181818182,0.4972182303,0.139145406,3
2018,40,89,0.4165639129,0.5413074091,0.2918204166,2
2018,40,91,0.3994312306,0.5512160915,0.2476463697,2
2018,40,93,0.3754295533,0.5516726098,0.1991864968,3
2018,40,95,0.3253565386,0.4687670783,0.1819459988,2
2018,40,97,0.3173666824,0.4193632329,0.2153701318,2
2018,40,99,0.4618877717,0.6433397616,0.2804357817,3
2018,40,101,0.3994312306,0.5512160915,0.2476463697,2
2018,40,103,0.4962013295,0.7271828784,0.2652197807,3
2018,40,105,0.3173666824,0.4193632329,0.2153701318,2
2018,40,107,0.431552795,0.585045631,0.2780599591,2
2018,40,109,0.4774740572,0.5753745527,0.3795735617,1
2018,40,111,0.3994312306,0.5512160915,0.2476463697,2
2018,40,113,0.4489770912,0.5748340881,0.3231200943,2
2018,40,115,0.3173666824,0.4193632329,0.2153701318,2
2018,40,117,0.3164251208,0.5024962422,0.1303539994,3
2018,40,119,0.431552795,0.585045631,0.2780599591,2
2018,40,121,0.4165639129,0.5413074091,0.2918204166,2
2018,40,123,0.3470801537,0.4585999268,0.2355603807,2
2018,40,125,0.1741675155,0.2803584862,0.0679765448,2
2018,40,127,0.4165639129,0.5413074091,0.2918204166,2
2018,40,129,0.3409254375,0.5305730715,0.1512778036,3
2018,40,131,0.4261082213,0.5153339341,0.3368825085,2
2018,40,133,0.431552795,0.585045631,0.2780599591,2
2018,40,135,0.4540287529,0.6454084936,0.2626490123,3
2018,40,137,0.425330033,0.6022462806,0.2484137854,2
2018,40,139,0.3754295533,0.5516726098,0.1991864968,3
2018,40,141,0.425330033,0.6022462806,0.2484137854,2
2018,40,143,0.4634471534,0.5379715055,0.3889228013,1
2018,40,145,0.4491063527,0.55949318,0.3387195254,2
2018,40,147,0.3164251208,0.5024962422,0.1303539994,3
2018,40,149,0.3409254375,0.5305730715,0.1512778036,3
2018,40,151,0.3754295533,0.5516726098,0.1991864968,3
2018,40,153,0.3754295533,0.5516726098,0.1991864968,3
2018,41,1,0.3502506266,0.4980894409,0.2024118122,2
2018,41,3,0.3965132779,0.5462494995,0.2467770563,2
2018,41,5,0.4585795518,0.5621022869,0.3550568167,1
2018,41,7,0.4946663359,0.6496091249,0.3397235469,2
2018,41,9,0.4946663359,0.6496091249,0.3397235469,2
2018,41,11,0.3567010309,0.5615836107,0.1518184511,3
2018,41,13,0.3596330275,0.5373878134,0.1818782416,3
2018,41,15,0.3567010309,0.5615836107,0.1518184511,3
2018,41,17,0.3551733552,0.555153283,0.1551934274,3
2018,41,19,0.3123192597,0.5394044929,0.0852340265,3
2018,41,21,0.3596330275,0.5373878134,0.1818782416,3
2018,41,23,0.3596330275,0.5373878134,0.1818782416,3
2018,41,25,0.3509534962,0.5047398865,0.1971671058,2
2018,41,27,0.3596330275,0.5373878134,0.1818782416,3
2018,41,29,0.5986062718,0.7740150674,0.4231974762,1
2018,41,31,0.3596330275,0.5373878134,0.1818782416,3
2018,41,33,0.3567010309,0.5615836107,0.1518184511,3
2018,41,35,0.3509534962,0.5047398865,0.1971671058,2
2018,41,37,0.3509534962,0.5047398865,0.1971671058,2
2018,41,39,0.5053040103,0.6148651763,0.3957428444,1
2018,41,41,0.4946663359,0.6496091249,0.3397235469,2
2018,41,43,0.3965132779,0.5462494995,0.2467770563,2
2018,41,45,0.3509534962,0.5047398865,0.1971671058,2
2018,41,47,0.3088795144,0.4171171975,0.2006418313,1
2018,41,49,0.3596330275,0.5373878134,0.1818782416,3
2018,41,51,0.5377427719,0.6129123071,0.4625732366,1
2018,41,53,0.5608326004,0.7229525624,0.3987126384,2
2018,41,55,0.3596330275,0.5373878134,0.1818782416,3
2018,41,57,0.4946663359,0.6496091249,0.3397235469,2
2018,41,59,0.3502506266,0.4980894409,0.2024118122,2
2018,41,61,0.3502506266,0.4980894409,0.2024118122,2
2018,41,63,0.3502506266,0.4980894409,0.2024118122,2
2018,41,65,0.3596330275,0.5373878134,0.1818782416,3
2018,41,67,0.4550929563,0.5347862377,0.3753996748,1
2018,41,69,0.3596330275,0.5373878134,0.1818782416,3
2018,41,71,0.5608326004,0.7229525624,0.3987126384,2
2018,42,1,0.4329192547,0.6102244028,0.2556141065,1
2018,42,3,0.5661627946,0.6312113566,0.5011142327,1
2018,42,5,0.4198126597,0.5640114788,0.2756138405,2
2018,42,7,0.4254687866,0.5786892397,0.2722483336,1
2018,42,9,0.1660063391,0.2747223543,0.057290324,2
2018,42,11,0.2679277244,0.3674992321,0.1683562168,1
2018,42,13,0.5017313019,0.6350916107,0.3683709932,2
2018,42,15,0.3754234678,0.5110084445,0.2398384911,2
2018,42,17,0.5528842209,0.6544831789,0.4512852629,1
2018,42,19,0.3632028611,0.4848930677,0.2415126545,1
2018,42,21,0.3277674706,0.4634174845,0.1921174568,1
2018,42,23,0.403516295,0.5355996121,0.2714329779,2
2018,42,25,0.5754189944,0.7731718794,0.3776661095,3
2018,42,27,0.3972173913,0.5929868477,0.201447935,3
2018,42,29,0.679861055,0.7670455117,0.5926765983,1
2018,42,31,0.3985795455,0.5132769663,0.2838821246,2
2018,42,33,0.403516295,0.5355996121,0.2714329779,2
2018,42,35,0.280407866,0.42922754,0.1315881919,2
2018,42,37,0.364118896,0.5392513531,0.1889864389,3
2018,42,39,0.242116709,0.3701536798,0.1140797381,2
2018,42,41,0.3151218803,0.4336649013,0.1965788592,1
2018,42,43,0.5706338939,0.7026575796,0.4386102083,1
2018,42,45,0.6130091471,0.7136371014,0.5123811927,1
2018,42,47,0.403516295,0.5355996121,0.2714329779,2
2018,42,49,0.3908984831,0.5261517931,0.2556451731,1
2018,42,51,0.3948791922,0.5759424057,0.2138159787,3
2018,42,53,0.3985795455,0.5132769663,0.2838821246,2
2018,42,55,0.2782625448,0.4092008794,0.1473242103,1
2018,42,57,0.1660063391,0.2747223543,0.057290324,2
2018,42,59,0.3383199079,0.5316858416,0.1449539743,3
2018,42,61,0.5017313019,0.6350916107,0.3683709932,2
2018,42,63,0.4198126597,0.5640114788,0.2756138405,2
2018,42,65,0.3985795455,0.5132769663,0.2838821246,2
2018,42,67,0.2088764742,0.3226981421,0.0950548064,2
2018,42,69,0.4749431903,0.6428006295,0.3070857512,1
2018,42,71,0.4387697517,0.539626154,0.3379133494,1
2018,42,73,0.7721979622,1.0200559141,0.5243400102,3
2018,42,75,0.2501357958,0.4199074973,0.0803640943,3
2018,42,77,0.4576779455,0.5668520664,0.3485038246,1
2018,42,79,0.4222011433,0.5339835565,0.31041873,1
2018,42,81,0.280407866,0.42922754,0.1315881919,2
2018,42,83,0.403516295,0.5355996121,0.2714329779,2
2018,42,85,0.3492877493,0.519888765,0.1786867336,1
2018,42,87,0.2088764742,0.3226981421,0.0950548064,2
2018,42,89,0.2407324699,0.4646854279,0.0167795118,3
2018,42,91,0.603420801,0.6814474044,0.5253941976,1
2018,42,93,0.287037037,0.4609259335,0.1131481406,3
2018,42,95,0.4300980296,0.5763876587,0.2838084004,1
2018,42,97,0.287037037,0.4609259335,0.1131481406,3
2018,42,99,0.2390789028,0.3729430291,0.1052147766,2
2018,42,101,0.5529151569,0.6263705959,0.479459718,1
2018,42,103,0.4244558259,0.5882044387,0.260707213,2
2018,42,105,0.403516295,0.5355996121,0.2714329779,2
2018,42,107,0.4095085897,0.5798888911,0.2391282882,1
2018,42,109,0.2088764742,0.3226981421,0.0950548064,2
2018,42,111,0.1660063391,0.2747223543,0.057290324,2
2018,42,113,0.3754234678,0.5110084445,0.2398384911,2
2018,42,115,0.4244558259,0.5882044387,0.260707213,2
2018,42,117,0.3754234678,0.5110084445,0.2398384911,2
2018,42,119,0.2088764742,0.3226981421,0.0950548064,2
2018,42,121,0.3985795455,0.5132769663,0.2838821246,2
2018,42,123,0.242116709,0.3701536798,0.1140797381,2
2018,42,125,0.2348788953,0.3560765542,0.1136812364,1
2018,42,127,0.4244558259,0.5882044387,0.260707213,2
2018,42,129,0.4833273575,0.6326928467,0.3339618682,1
2018,42,131,0.5189377449,0.7188358706,0.3190396192,3
2018,42,133,0.3057674179,0.3999152354,0.2116196005,1
2018,44,1,0.553699284,0.7447814564,0.3626171116,3
2018,44,3,0.4450797472,0.6052159084,0.284943586,1
2018,44,5,0.553699284,0.7447814564,0.3626171116,3
2018,44,7,0.2732092143,0.3592669344,0.1871514941,1
2018,44,9,0.4315169367,0.6087534232,0.2542804501,1
2018,45,1,0.118993135,0.2885996979,-0.050613428,3
2018,45,3,0.3036279523,0.480378569,0.1268773356,3
2018,45,5,0.3952665941,0.5487109094,0.2418222788,2
2018,45,7,0.3960377708,0.5457431261,0.2463324155,1
2018,45,9,0.3952665941,0.5487109094,0.2418222788,2
2018,45,11,0.3952665941,0.5487109094,0.2418222788,2
2018,45,13,0.4536038892,0.6098524236,0.2973553549,1
2018,45,15,0.3880680808,0.4584810527,0.3176551089,2
2018,45,17,0.5273873,0.7987823504,0.2559922497,3
2018,45,19,0.4683801366,0.5404820838,0.3962781893,2
2018,45,21,0.1585213033,0.2850667322,0.0319758744,2
2018,45,23,0.1585213033,0.2850667322,0.0319758744,2
2018,45,25,0.346976993,0.5024730575,0.1914809286,2
2018,45,27,0.5093126751,0.6605037269,0.3581216234,2
2018,45,29,0.3952665941,0.5487109094,0.2418222788,2
2018,45,31,0.3684829479,0.5161438038,0.220822092,2
2018,45,33,0.1760785689,0.3253862728,0.0267708651,3
2018,45,35,0.3309521087,0.4241174143,0.2377868031,2
2018,45,37,0.3036279523,0.480378569,0.1268773356,3
2018,45,39,0.3696247068,0.5318791883,0.2073702253,2
2018,45,41,0.3684829479,0.5161438038,0.220822092,2
2018,45,43,0.1760785689,0.3253862728,0.0267708651,3
2018,45,45,0.3667838494,0.4502734109,0.2832942879,1
2018,45,47,0.118993135,0.2885996979,-0.050613428,3
2018,45,49,0.3952665941,0.5487109094,0.2418222788,2
2018,45,51,0.369517402,0.506066694,0.23296811,1
2018,45,53,0.4536038892,0.6098524236,0.2973553549,2
2018,45,55,0.5273873,0.7987823504,0.2559922497,3
2018,45,57,0.346976993,0.5024730575,0.1914809286,2
