year,state,county,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_
2018,28,123,0.8296460259,0.9714527233,0.6878393285,27
2018,28,125,0.9043280067,1.0245399326,0.7841160808,23
2018,28,127,0.8347941535,0.9803697146,0.6892185924,25
2018,28,129,0.8296460697,0.9714527526,0.6878393869,27
2018,28,131,0.7766518159,0.9874247473,0.5658788845,15
2018,28,133,0.9043280074,1.0245399329,0.7841160819,23
2018,28,135,0.7853185067,0.949593202,0.6210438114,24
2018,28,137,0.785318608,0.9495932752,0.6210439409,24
2018,28,139,0.8072781607,0.9721026728,0.6424536487,22
2018,28,141,0.8072781338,0.9721026546,0.642453613,22
2018,28,143,0.7853185248,0.9495932151,0.6210438346,24
2018,28,145,0.8596209452,0.983929236,0.7353126543,30
2018,28,147,0.9409224649,1.0158863999,0.86595853,38
2018,28,149,0.699300756,0.8827638095,0.5158377025,24
2018,28,151,0.9043280109,1.0245399345,0.7841160874,23
2018,28,153,0.8877747528,1.0475123407,0.7280371648,15
2018,28,155,0.9519833023,1.0158879807,0.8880786239,43
2018,28,157,0.9409224779,1.0158864051,0.8659585506,38
2018,28,159,0.9519832922,1.0158879769,0.8880786075,43
2018,28,161,0.7708255003,0.946458417,0.5951925836,22
2018,28,163,0.8217475811,0.9938417693,0.6496533929,19
2018,29,001,0.8707911489,0.9774427571,0.7641395407,38
2018,29,003,0.8138747687,0.960684758,0.6670647794,27
2018,29,005,0.8574835851,0.9543819439,0.7605852264,50
2018,29,007,0.7859071392,0.9406322844,0.631181994,27
2018,29,009,0.8781609195,0.9972131213,0.7591087178,29
2018,29,011,0.5731625483,0.7753072278,0.3710178688,23
2018,29,013,0.8016129042,0.9682546438,0.6349711645,22
2018,29,015,0.8165540938,0.971399007,0.6617091806,24
2018,29,017,0.9613285833,1.0303249804,0.8923321862,30
2018,29,019,0.969012969,1.0143984389,0.9236274992,56
2018,29,021,0.8138748068,0.9606847845,0.6670648291,27
2018,29,023,0.9068350229,1.0450076751,0.7686623707,17
2018,29,025,0.924962835,0.9927648225,0.8571608475,58
2018,29,027,0.8869368231,1.0021929463,0.7716806998,29
2018,29,029,0.8891486176,1.0122162378,0.7660809974,25
2018,29,031,0.9613285946,1.030324982,0.8923322073,30
2018,29,033,0.8533598272,0.9658350474,0.740884607,38
2018,29,035,0.9068349812,1.0450076611,0.7686623012,17
2018,29,037,0.8016128852,0.9682546308,0.6349711396,22
2018,29,039,0.5731625149,0.7753071964,0.3710178335,23
2018,29,041,0.8533598182,0.9658350412,0.7408845951,38
2018,29,043,0.9668494468,1.0223312915,0.9113676022,40
2018,29,045,0.8707911449,0.9774427545,0.7641395354,38
2018,29,047,0.88690583,0.9794413944,0.7943702657,45
2018,29,049,0.9249628647,0.9927648399,0.8571608895,58
2018,29,051,0.8869368244,1.0021929471,0.7716807018,29
2018,29,053,0.8533598392,0.9658350556,0.7408846228,38
2018,29,055,0.7794066646,0.9567540031,0.6020593261,21
2018,29,057,0.5731625389,0.7753072189,0.3710178588,23
2018,29,059,0.8165540378,0.9713989693,0.6617091062,24
2018,29,061,0.8574836082,0.9543819604,0.760585256,50
2018,29,063,0.8138748291,0.9606848,0.6670648582,27
2018,29,065,0.77940657,0.9567539357,0.6020592042,21
2018,29,067,0.9163512519,1.0320438149,0.8006586888,22
2018,29,069,0.851126721,1.0033748323,0.6988786098,21
2018,29,071,1,1,1,14
2018,29,073,0.7794066167,0.956753969,0.6020592644,21
2018,29,075,0.8574836312,0.9543819769,0.7605852855,50
2018,29,077,0.9017532502,0.95737731,0.8461291905,110
2018,29,079,0.8574836018,0.9543819558,0.7605852478,50
2018,29,081,0.8574835951,0.954381951,0.7605852391,50
2018,29,083,0.5731625464,0.775307226,0.3710178668,23
2018,29,085,0.8165540091,0.97139895,0.6617090682,24
2018,29,087,0.8574835913,0.9543819483,0.7605852343,50
2018,29,089,0.853359803,0.9658350309,0.7408845752,38
2018,29,091,0.9163512335,1.0320438081,0.800658659,22
2018,29,093,0.9068349935,1.0450076652,0.7686623217,17
2018,29,095,0.9102291865,0.9651683902,0.8552899828,104
2018,29,097,0.8617757979,0.9715128945,0.7520387013,38
2018,29,099,0.9644800917,1.029636596,0.8993235873,31
2018,29,101,0.9249628613,0.9927648379,0.8571608847,58
2018,29,103,0.8707911303,0.977442745,0.7641395156,38
2018,29,105,0.8165540556,0.9713989813,0.6617091299,24
2018,29,107,0.9249628467,0.9927648294,0.857160864,58
2018,29,109,0.573162466,0.7753071505,0.3710177816,23
2018,29,111,0.8707911387,0.9774427504,0.7641395269,38
2018,29,113,0.7859071013,0.9406322565,0.6311819461,27
2018,29,115,0.8574835992,0.954381954,0.7605852444,50
2018,29,117,0.8574835774,0.9543819383,0.7605852164,50
2018,29,119,0.878160906,0.9972131135,0.7591086986,29
2018,29,121,0.8707911473,0.977442756,0.7641395385,38
2018,29,123,0.9068350135,1.0450076719,0.768662355,17
2018,29,125,0.7794066484,0.9567539915,0.6020593052,21
2018,29,127,0.8707911449,0.9774427545,0.7641395354,38
2018,29,129,0.8574835845,0.9543819434,0.7605852255,50
2018,29,131,0.8891486419,1.0122162503,0.7660810335,25
2018,29,133,0.8511267044,1.0033748227,0.6988785861,21
2018,29,135,0.8869368132,1.0021929408,0.7716806856,29
2018,29,137,0.8707911429,0.9774427532,0.7641395326,38
2018,29,139,0.7859071173,0.9406322683,0.6311819664,27
2018,29,141,0.8891486395,1.0122162491,0.76608103,25
2018,29,143,0.8511266915,1.0033748152,0.6988785678,21
2018,29,145,0.8617758429,0.9715129245,0.7520387612,38
2018,29,147,0.8574835818,0.9543819415,0.7605852221,50
2018,29,149,0.9163512469,1.0320438131,0.8006586808,22
2018,29,151,0.8869368303,1.0021929503,0.7716807102,29
2018,29,153,0.9163512444,1.0320438122,0.8006586766,22
2018,29,155,0.8511267209,1.0033748322,0.6988786095,21
2018,29,157,0.9567884103,1.0283670267,0.8852097939,31
2018,29,159,0.8533598416,0.9658350572,0.740884626,38
2018,29,161,0.7794066547,0.956753996,0.6020593134,21
2018,29,163,0.7859071243,0.9406322734,0.6311819752,27
2018,29,165,0.8750988084,1.0424089547,0.7077886621,15
2018,29,167,0.8165540491,0.9713989769,0.6617091213,24
2018,29,169,0.8891486406,1.0122162496,0.7660810315,25
2018,29,171,0.8574835989,0.9543819538,0.7605852441,50
2018,29,173,0.8707911387,0.9774427504,0.7641395269,38
2018,29,175,0.8533598226,0.9658350443,0.740884601,38
2018,29,177,0.9249628626,0.9927648387,0.8571608865,58
2018,29,179,0.9068350113,1.0450076712,0.7686623515,17
2018,29,181,0.9068350027,1.0450076683,0.7686623372,17
2018,29,183,0.9704890388,1.0133110875,0.9276669901,60
2018,29,185,0.5731625073,0.7753071893,0.3710178254,23
2018,29,186,0.9567883954,1.0283670236,0.8852097673,31
2018,29,187,0.9567884037,1.0283670253,0.8852097821,31
2018,29,189,0.9172149859,0.9714962444,0.8629337274,99
2018,29,195,0.8533598336,0.9658350517,0.7408846155,38
2018,29,197,0.8707911429,0.9774427532,0.7641395326,38
2018,29,199,0.8707911441,0.977442754,0.7641395342,38
2018,29,201,0.9613285918,1.0303249816,0.8923322019,30
2018,29,203,0.9163512527,1.0320438152,0.8006586901,22
2018,29,205,0.8707911193,0.9774427379,0.7641395007,38
2018,29,207,0.8511266954,1.0033748175,0.6988785733,21
2018,29,209,0.8781609087,0.997213115,0.7591087024,29
2018,29,211,0.8574836312,0.9543819769,0.7605852855,50
2018,29,213,0.8781609021,0.9972131112,0.7591086929,29
2018,29,215,0.9163512681,1.032043821,0.8006587153,22
2018,29,217,0.5731624857,0.775307169,0.3710178025,23
2018,29,219,0.7859071066,0.9406322604,0.6311819529,27
2018,29,221,0.956788402,1.028367025,0.8852097791,31
2018,29,223,0.9068349881,1.0450076634,0.7686623128,17
2018,29,225,0.966849458,1.0223312936,0.9113676223,40
2018,29,227,0.8574835963,0.9543819519,0.7605852407,50
2018,29,229,0.9163512358,1.032043809,0.8006586626,22
2018,29,510,0.9971453667,1.0205281107,0.9737626227,20
2018,30,001,0.9628571333,1.0502223291,0.8754919375,18
2018,30,003,0.7454060245,0.919695419,0.57111663,24
2018,30,005,0.778912971,0.9249965244,0.6328294176,31
2018,30,007,0.96285714,1.0502223283,0.8754919518,18
2018,30,009,0.9689091911,1.0290457579,0.9087726243,32
2018,30,011,0.7454060595,0.9196954461,0.5711166729,24
2018,30,013,0.7789129622,0.9249965177,0.6328294067,31
2018,30,015,0.7789129733,0.9249965261,0.6328294204,31
2018,30,017,0.745406031,0.919695424,0.571116638,24
2018,30,019,0.7454060657,0.9196954509,0.5711166805,24
2018,30,021,0.7454060737,0.9196954571,0.5711166903,24
2018,30,023,0.9628571308,1.0502223295,0.8754919321,18
2018,30,025,0.7454060544,0.9196954421,0.5711166666,24
2018,30,027,0.7789129733,0.9249965261,0.6328294204,31
2018,30,029,0.8788767677,1.0497876719,0.7079658636,14
2018,30,031,0.9689091857,1.0290457576,0.9087726138,32
2018,30,033,0.7454060603,0.9196954467,0.5711166739,24
2018,30,035,0.8788767607,1.0497876691,0.7079658523,14
2018,30,037,0.7454060657,0.9196954509,0.5711166805,24
2018,30,039,0.9628571376,1.0502223286,0.8754919466,18
2018,30,041,0.7789129798,0.9249965311,0.6328294285,31
2018,30,043,0.9628571523,1.0502223267,0.8754919779,18
2018,30,045,0.7789129536,0.9249965111,0.6328293961,31
2018,30,047,0.8989918532,1.0195527667,0.7784309396,24
2018,30,049,0.9628571435,1.0502223278,0.8754919592,18
2018,30,051,0.7789129551,0.9249965122,0.6328293979,31
2018,30,053,0.8788767873,1.0497876795,0.707965895,14
2018,30,055,0.7454060657,0.9196954509,0.5711166805,24
2018,30,057,0.962857151,1.0502223268,0.8754919753,18
2018,30,059,0.7789129702,0.9249965238,0.6328294166,31
2018,30,061,0.8989918544,1.0195527673,0.7784309415,24
2018,30,063,0.8989918576,1.0195527688,0.7784309464,24
2018,30,065,0.7454060595,0.9196954461,0.5711166729,24
2018,30,067,0.9689091856,1.0290457576,0.9087726136,32
2018,30,069,0.778912962,0.9249965176,0.6328294065,31
2018,30,071,0.745406035,0.9196954271,0.5711166429,24
2018,30,073,0.778912947,0.9249965061,0.6328293879,31
2018,30,075,0.7454060657,0.9196954509,0.5711166805,24
2018,30,077,0.9628571408,1.0502223282,0.8754919535,18
2018,30,079,0.7454060595,0.9196954461,0.5711166729,24
2018,30,081,0.8989918659,1.0195527727,0.7784309592,24
2018,30,083,0.7454060347,0.9196954269,0.5711166426,24
2018,30,085,0.7454060487,0.9196954377,0.5711166597,24
2018,30,087,0.7454060591,0.9196954458,0.5711166724,24
2018,30,089,0.8989918457,1.0195527632,0.7784309282,24
2018,30,091,0.7454060657,0.9196954509,0.5711166805,24
2018,30,093,0.9628571452,1.0502223276,0.8754919629,18
2018,30,095,0.9689091922,1.029045758,0.9087726263,32
2018,30,097,0.9689091796,1.0290457572,0.908772602,32
2018,30,099,0.778912948,0.9249965069,0.6328293892,31
2018,30,101,0.7789129425,0.9249965026,0.6328293823,31
2018,30,103,0.7454060544,0.9196954421,0.5711166666,24
2018,30,105,0.745406029,0.9196954224,0.5711166355,24
2018,30,107,0.7789129341,0.9249964962,0.6328293719,31
2018,30,109,0.7454060595,0.9196954461,0.5711166729,24
2018,30,111,0.7250180027,0.8797241634,0.5703118419,32
2018,31,001,0.9357291028,1.0490218397,0.8224363659,18
2018,31,003,0.8623410428,0.9856336993,0.7390483864,30
2018,31,005,0.9456294524,1.0688907524,0.8223681525,13
2018,31,007,0.9634209093,1.0584233862,0.8684184324,15
2018,31,009,1,1,1,15
2018,31,011,0.8623410778,0.9856337211,0.7390484345,30
2018,31,013,0.9634209161,1.0584233845,0.8684184477,15
2018,31,015,0.9634209025,1.0584233879,0.8684184171,15
2018,31,017,0.9634209035,1.0584233876,0.8684184195,15
2018,31,019,0.9357290836,1.0490218363,0.8224363309,18
2018,31,021,0.8623410853,0.9856337258,0.7390484449,30
2018,31,023,0.6807623945,0.8850753351,0.4764494539,20
2018,31,025,0.8458274734,1.0002785047,0.6913764421,21
2018,31,027,0.862341048,0.9856337025,0.7390483935,30
2018,31,029,0.9456294301,1.0688907539,0.8223681062,13
2018,31,031,0.9634209187,1.0584233839,0.8684184534,15
2018,31,033,0.9634209007,1.0584233883,0.868418413,15
2018,31,035,0.9357291018,1.0490218395,0.822436364,18
2018,31,037,0.8623410905,0.985633729,0.739048452,30
2018,31,039,0.8623411006,0.9856337353,0.7390484659,30
2018,31,041,1,1,1,15
2018,31,043,0.8623410905,0.985633729,0.739048452,30
2018,31,045,0.9634209124,1.0584233854,0.8684184395,15
2018,31,047,0.9456294416,1.0688907532,0.8223681301,13
2018,31,049,0.963420906,1.058423387,0.868418425,15
2018,31,051,0.8623410986,0.9856337341,0.7390484631,30
2018,31,053,0.8458274226,1.0002784747,0.6913763705,21
2018,31,055,0.9332991278,0.9869767428,0.8796215127,83
2018,31,057,0.9456294407,1.0688907532,0.8223681282,13
2018,31,059,0.6807623186,0.8850752721,0.4764493652,20
2018,31,061,0.9357290922,1.0490218378,0.8224363465,18
2018,31,063,0.945629435,1.0688907536,0.8223681165,13
2018,31,065,0.9456294678,1.0688907514,0.8223681842,13
2018,31,067,0.6807623798,0.8850753229,0.4764494367,20
2018,31,069,0.96342091,1.058423386,0.868418434,15
2018,31,071,1,1,1,15
2018,31,073,0.9456294407,1.0688907532,0.8223681282,13
2018,31,075,0.9456294612,1.0688907518,0.8223681706,13
2018,31,077,1,1,1,15
2018,31,079,1,1,1,15
2018,31,081,1,1,1,15
2018,31,083,0.9357290979,1.0490218388,0.8224363569,18
2018,31,085,0.9456294402,1.0688907532,0.8223681272,13
2018,31,087,0.9456294442,1.068890753,0.8223681354,13
2018,31,089,0.9634209046,1.0584233874,0.8684184217,15
2018,31,091,0.9456294678,1.0688907514,0.8223681842,13
2018,31,093,1,1,1,15
2018,31,095,0.6807623384,0.8850752885,0.4764493883,20
2018,31,097,0.6807623622,0.8850753083,0.4764494162,20
2018,31,099,0.9357291018,1.0490218395,0.822436364,18
2018,31,101,0.9456294437,1.068890753,0.8223681344,13
2018,31,103,0.9634209035,1.0584233876,0.8684184195,15
2018,31,105,0.963420906,1.058423387,0.868418425,15
2018,31,107,0.8623410824,0.985633724,0.7390484409,30
2018,31,109,0.9705882353,1.0104548702,0.9307216004,69
2018,31,111,0.945629441,1.0688907532,0.8223681287,13
2018,31,113,0.9456294678,1.0688907514,0.8223681842,13
2018,31,115,1,1,1,15
2018,31,117,0.9456294424,1.0688907531,0.8223681316,13
2018,31,119,0.8623411182,0.9856337463,0.7390484901,30
2018,31,121,1,1,1,15
2018,31,123,0.9634209007,1.0584233883,0.868418413,15
2018,31,125,0.8623410617,0.9856337111,0.7390484123,30
2018,31,127,0.6807623612,0.8850753075,0.476449415,20
2018,31,129,0.9357291149,1.0490218419,0.8224363878,18
2018,31,131,0.6807623821,0.8850753248,0.4764494394,20
2018,31,133,0.6807624109,0.8850753487,0.4764494731,20
2018,31,135,0.9456294678,1.0688907514,0.8223681842,13
2018,31,137,0.9357290831,1.0490218362,0.82243633,18
2018,31,139,0.8623410622,0.9856337114,0.739048413,30
2018,31,141,0.8623410738,0.9856337186,0.7390484289,30
2018,31,143,0.6807623595,0.885075306,0.476449413,20
2018,31,145,0.945629435,1.0688907536,0.8223681165,13
2018,31,147,0.6807624577,0.8850753875,0.4764495279,20
2018,31,149,0.9634209035,1.0584233876,0.8684184195,15
2018,31,151,0.6807623597,0.8850753062,0.4764494132,20
2018,31,153,1,1,1,21
2018,31,155,0.845827484,1.000278511,0.691376457,21
2018,31,157,0.96342092,1.0584233835,0.8684184566,15
2018,31,159,0.6807624121,0.8850753497,0.4764494745,20
2018,31,161,0.9634209256,1.0584233821,0.868418469,15
2018,31,163,1,1,1,15
2018,31,165,0.9634209093,1.0584233862,0.8684184324,15
2018,31,167,0.8623410986,0.9856337341,0.7390484631,30
2018,31,169,0.6807623622,0.8850753083,0.4764494162,20
2018,31,171,0.9456294612,1.0688907518,0.8223681706,13
2018,31,173,0.862341041,0.9856336982,0.7390483839,30
2018,31,175,1,1,1,15
2018,31,177,0.8458274658,1.0002785002,0.6913764314,21
2018,31,179,0.8623410716,0.9856337172,0.739048426,30
2018,31,181,0.9357290928,1.0490218379,0.8224363476,18
2018,31,183,1,1,1,15
2018,31,185,0.680762367,0.8850753123,0.4764494218,20
2018,32,001,0.906233937,1.0142081525,0.7982597215,28
2018,32,003,0.8941232021,0.9230706505,0.8651757537,434
2018,32,005,0.8704818938,0.9971360084,0.7438277792,27
2018,32,007,0.9062339035,1.0142081363,0.7982596706,28
2018,32,009,0.9062339191,1.0142081438,0.7982596943,28
2018,32,011,0.9062338818,1.0142081258,0.7982596378,28
2018,32,013,0.9062339109,1.0142081399,0.7982596819,28
2018,32,015,0.90623392,1.0142081443,0.7982596957,28
2018,32,017,0.9062339031,1.0142081361,0.7982596702,28
2018,32,019,0.870481963,0.9971360487,0.7438278772,27
2018,32,021,0.9062338822,1.014208126,0.7982596384,28
2018,32,023,0.9062338972,1.0142081332,0.7982596611,28
2018,32,027,0.9062339191,1.0142081438,0.7982596943,28
2018,32,029,0.870481939,0.9971360347,0.7438278432,27
2018,32,031,0.8505864355,0.9138466115,0.7873262595,122
2018,32,033,0.9062338791,1.0142081245,0.7982596337,28
2018,32,510,0.8704819115,0.9971360187,0.7438278043,27
2018,33,001,0.8695098674,1.0526192038,0.6864005309,13
2018,33,003,0.8622773019,0.9618644725,0.7626901312,46
2018,33,005,1,1,1,13
2018,33,007,0.9707088474,1.0428294171,0.8985882777,21
2018,33,009,0.97070885,1.0428294166,0.8985882835,21
2018,33,011,0.8404905047,0.9268860205,0.7540949888,69
2018,33,013,0.9579732476,1.0114911148,0.9044553804,54
2018,33,015,0.9470041294,0.9987513198,0.8952569391,72
2018,33,017,0.8443243204,0.9680227358,0.720625905,33
2018,33,019,1,1,1,13
2018,34,001,0.9852201766,1.0193580705,0.9510822828,48
2018,34,003,0.9738776974,1.0019516244,0.9458037704,124
2018,34,005,0.9151604574,0.9737127936,0.8566081212,87
2018,34,007,0.9749515054,1.0063765998,0.9435264111,95
2018,34,009,0.6882776218,0.9152441922,0.4613110515,16
2018,34,011,0.9339264131,1.0057136812,0.862139145,46
2018,34,013,0.8085089271,0.885629944,0.7313879103,100
2018,34,015,0.8976275208,0.9691547194,0.8261003221,69
2018,34,017,0.9118538671,0.9691672969,0.8545404373,94
2018,34,019,0.8248587571,0.9769255752,0.6727919389,24
2018,34,021,0.9591147787,1.0183036845,0.8999258729,43
2018,34,023,0.9504632256,0.98429767,0.9166287812,158
2018,34,025,0.9479327431,0.9921448606,0.9037206256,97
2018,34,027,0.9017437611,0.9704998975,0.8329876247,72
2018,34,029,0.9221384394,0.9771932142,0.8670836646,91
2018,34,031,0.8845789156,0.9517229314,0.8174348999,87
2018,34,033,0.9708840721,1.0381506689,0.9036174753,24
2018,34,035,0.9283118599,1.005418619,0.8512051008,43
2018,34,037,0.9867527174,1.0226359313,0.9508695035,39
2018,34,039,0.9421371909,0.9953354037,0.888938978,74
2018,34,041,0.9376664891,1.0410690789,0.8342638993,21
2018,35,001,0.8665704223,0.9307020378,0.8024388067,108
2018,35,003,0.8116735015,1.0164775103,0.6068694926,14
2018,35,005,0.9094036832,1.035201962,0.7836054045,20
2018,35,006,0.7438729527,0.8613884769,0.6263574286,53
2018,35,007,0.8911006781,1.0350122754,0.7471890808,18
2018,35,009,0.8911006838,1.0350122778,0.7471890898,18
2018,35,011,0.8911006903,1.0350122806,0.7471891001,18
2018,35,013,0.9234793006,1.0202313383,0.8267272628,29
2018,35,015,0.6921200377,0.9339296035,0.4503104719,14
2018,35,017,0.8116735254,1.0164775243,0.6068695266,14
2018,35,019,0.8911007177,1.035012292,0.7471891433,18
2018,35,021,0.891100705,1.0350122867,0.7471891233,18
2018,35,023,0.8116735883,1.0164775609,0.6068696157,14
2018,35,025,0.6921200515,0.9339296143,0.4503104887,14
2018,35,027,0.9094036821,1.0352019615,0.7836054026,20
2018,35,028,1,1,1,9
2018,35,029,0.8116734921,1.0164775049,0.6068694794,14
2018,35,031,0.7438729717,0.861388493,0.6263574504,53
2018,35,033,1,1,1,9
2018,35,035,0.9094036668,1.0352019558,0.7836053778,20
2018,35,037,0.8911007063,1.0350122873,0.7471891253,18
2018,35,039,1,1,1,9
2018,35,041,0.8911006989,1.0350122842,0.7471891136,18
2018,35,043,0.8501529052,1.0028107439,0.6974950665,21
2018,35,045,0.7130545416,0.819020923,0.6070881601,70
2018,35,047,1,1,1,9
2018,35,049,0.8574045802,1.0035181053,0.711291055,22
2018,35,051,0.8116735215,1.016477522,0.606869521,14
2018,35,053,0.8116734714,1.0164774929,0.60686945,14
2018,35,055,1,1,1,9
2018,35,057,0.8116735046,1.0164775122,0.606869497,14
2018,35,059,0.8911007063,1.0350122873,0.7471891253,18
2018,35,061,0.8816845495,1.105499155,0.657869944,8
2018,36,001,0.968412527,1.019514475,0.917310579,45
2018,36,003,0.9042145536,0.9842053295,0.8242237776,52
2018,36,005,0.7470634991,0.8014959063,0.6926310918,245
2018,36,007,0.959418531,1.0081437422,0.9106933199,63
2018,36,009,0.9042145728,0.9842053416,0.824223804,52
2018,36,011,0.8014945989,0.9519509944,0.6510382033,27
2018,36,013,0.890264731,0.9909782823,0.7895511797,37
2018,36,015,0.8762548879,0.965757076,0.7867526997,52
2018,36,017,1,1,1,25
2018,36,019,0.9393414151,1.0310958933,0.8475869368,26
2018,36,021,0.6498951596,0.853912524,0.4458777952,21
2018,36,023,0.9472076778,1.0285965556,0.8658188,29
2018,36,025,1,1,1,25
2018,36,027,0.8540277527,0.972710544,0.7353449615,34
2018,36,029,0.907111157,0.9482783655,0.8659439485,191
2018,36,031,0.9393414352,1.0310958992,0.8475869713,26
2018,36,033,0.9393414261,1.0310958966,0.8475869557,26
2018,36,035,0.7037416402,0.8945452832,0.5129379971,22
2018,36,037,0.805194787,0.946919703,0.6634698709,30
2018,36,039,0.6498951924,0.8539125523,0.4458778324,21
2018,36,041,0.9393414303,1.0310958978,0.8475869628,26
2018,36,043,0.9385488583,0.9964887294,0.8806089872,66
2018,36,045,0.9290517825,1.0106827564,0.8474208087,38
2018,36,047,0.8800636545,0.9089485224,0.8511787866,486
2018,36,049,0.9290517974,1.0106827634,0.8474208314,38
2018,36,051,0.8476562673,0.9721659904,0.7231465443,32
2018,36,053,0.9472076742,1.0285965546,0.8658187939,29
2018,36,055,0.87694974,0.9383384276,0.8155610525,110
2018,36,057,0.7037416236,0.8945452697,0.5129379775,22
2018,36,059,0.9516022682,0.9785854509,0.9246190856,243
2018,36,061,0.880195599,0.9358047681,0.8245864299,131
2018,36,063,0.9009009009,0.9912668449,0.8105349569,42
2018,36,065,0.8571414364,0.9271417265,0.7871411464,96
2018,36,067,0.8825251525,0.9421576571,0.8228926478,112
2018,36,069,0.8257238654,0.9662358713,0.6852118596,28
2018,36,071,0.8671288273,0.9631556698,0.7711019848,48
2018,36,073,0.8051948227,0.9469197289,0.6634699165,30
2018,36,075,0.794893617,0.9250002093,0.6647870247,37
2018,36,077,0.9021212138,0.9919898521,0.8122525755,42
2018,36,079,0.9671897398,1.0518719702,0.8825075093,17
2018,36,081,0.8827074432,0.9117979149,0.8536169715,470
2018,36,083,1,1,1,30
2018,36,085,0.947078497,0.9987913973,0.8953655966,72
2018,36,087,0.7935483871,0.9015064388,0.6855903354,54
2018,36,089,0.889453125,1.0077324826,0.7711737674,27
2018,36,091,0.8649432867,0.9893400203,0.7405465531,29
2018,36,093,1,1,1,17
2018,36,095,0.9021212201,0.9919898559,0.8122525843,42
2018,36,097,0.7485875766,0.8966053191,0.6005698342,33
2018,36,099,0.9894398517,1.0248567716,0.9540229318,32
2018,36,101,0.7960181007,0.9055427035,0.6864934979,52
2018,36,103,0.9495038028,0.9762749634,0.9227326421,257
2018,36,105,0.8812064592,1.0397437125,0.722669206,16
2018,36,107,0.7984168513,0.9949962668,0.6018374357,16
2018,36,109,1,1,1,25
2018,36,111,0.9076230309,1.014876578,0.8003694839,28
2018,36,113,0.8380549672,0.9886158739,0.6874940605,23
2018,36,115,0.8380549614,0.9886158703,0.6874940525,23
2018,36,117,0.9894398535,1.0248567705,0.9540229366,32
2018,36,119,0.8726854217,0.9277046435,0.8176661998,141
2018,36,121,0.847656242,0.9721659736,0.7231465105,32
2018,36,123,0.8257238507,0.9662358613,0.6852118402,28
2018,37,001,0.6939632546,0.8404908079,0.5474357013,38
2018,37,003,0.9662004596,1.0496855335,0.8827153857,18
2018,37,005,1,1,1,22
2018,37,007,0.714383295,0.9357200445,0.4930465456,16
2018,37,009,0.8702815522,0.974406989,0.7661561154,40
2018,37,011,0.8702815614,0.9744069951,0.7661561278,40
2018,37,013,0.970858068,1.0428002269,0.8989159091,21
2018,37,015,0.8599656785,1.0249297686,0.6950015885,17
2018,37,017,0.8327083798,0.9709569399,0.6944598196,28
2018,37,019,0.8702435312,1.0299845763,0.7105024861,17
2018,37,021,0.9058385804,1.0012426118,0.8104345491,36
2018,37,023,0.9579561929,1.0533577477,0.8625546381,17
2018,37,025,0.7042036882,0.8512657784,0.5571415981,37
2018,37,027,0.9662004696,1.0496855316,0.8827154077,18
2018,37,029,0.8912149476,1.010901468,0.7715284272,26
2018,37,031,0.9708580674,1.042800227,0.8989159079,21
2018,37,033,0.7762029337,0.9429527196,0.6094531478,24
2018,37,035,0.9197199533,1.0203687688,0.8190711378,28
2018,37,037,0.8619589515,1.0259344755,0.6979834275,17
2018,37,039,0.9135756543,1.030993752,0.7961575566,22
2018,37,041,0.8912149494,1.0109014689,0.7715284298,26
2018,37,043,0.9135756926,1.0309937667,0.7961576185,22
2018,37,045,0.916982677,1.0004269152,0.8335384387,42
2018,37,047,0.832708393,0.9709569488,0.6944598372,28
2018,37,049,0.9928025191,1.0318543603,0.953750678,18
2018,37,051,0.8434644902,0.9216375053,0.7652914751,83
2018,37,053,0.8912149277,1.0109014577,0.7715283977,26
2018,37,055,0.8599656591,1.0249297587,0.6950015595,17
2018,37,057,0.8416398714,0.9977864589,0.6854932838,21
2018,37,059,0.7313684452,0.9556827986,0.5070540918,15
2018,37,061,0.8938379098,1.0145915363,0.7730842833,25
2018,37,063,0.8663745893,0.9731622683,0.7595869103,39
2018,37,065,0.9423993094,1.0271978538,0.8576007651,29
2018,37,067,0.7874969712,0.9020390444,0.6729548979,49
2018,37,069,0.7785580874,0.9886870246,0.5684291502,15
2018,37,071,0.8595340421,0.961057616,0.7580104681,45
2018,37,073,0.8912149483,1.0109014683,0.7715284283,26
2018,37,075,0.9037711062,1.0330188726,0.7745233398,20
2018,37,077,0.7762028969,0.9429526925,0.6094531012,24
2018,37,079,0.7435707558,0.939917723,0.5472237886,19
2018,37,081,0.8109803922,0.891870129,0.7300906553,90
2018,37,083,0.8701657522,1.010621772,0.7297097324,22
2018,37,085,0.8783987915,0.995351492,0.7614460911,30
2018,37,087,0.9037711242,1.0330188798,0.7745233686,20
2018,37,089,0.9601417167,1.048105973,0.8721774603,19
2018,37,091,0.8701657294,1.0106217596,0.7297096991,22
2018,37,093,0.9023593537,1.0263959431,0.7783227643,22
2018,37,095,0.8599656255,1.0249297417,0.6950015093,17
2018,37,097,0.8214916315,0.9265914208,0.7163918422,51
2018,37,099,0.9120050701,0.99768101,0.8263291303,42
2018,37,101,1,1,1,19
2018,37,103,0.9540229928,1.0481965642,0.8598494214,19
2018,37,105,0.8619590654,1.0259345326,0.6979835982,17
2018,37,107,0.9540229983,1.0481965644,0.8598494322,19
2018,37,109,0.7867276708,0.9874406923,0.5860146493,16
2018,37,111,0.9579562165,1.0533577457,0.8625546874,17
