year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,54,091,0.13812,0.25584,0.02040,2
2021,54,093,0.33008,0.52658,0.13357,3
2021,54,095,0.09402,0.22194,0.00000,3
2021,54,097,0.33008,0.52658,0.13357,3
2021,54,099,0.23015,0.39516,0.06515,3
2021,54,101,0.26065,0.44006,0.08124,3
2021,54,103,0.09402,0.22194,0.00000,3
2021,54,105,0.38803,0.61316,0.16291,3
2021,54,107,0.38803,0.61316,0.16291,3
2021,54,109,0.04783,0.14928,0.00000,3
2021,55,001,0.35981,0.48228,0.23734,2
2021,55,003,0.45352,0.57549,0.33155,2
2021,55,005,0.27691,0.37819,0.17564,2
2021,55,007,0.45352,0.57549,0.33155,2
2021,55,009,0.30390,0.46582,0.14199,1
2021,55,011,0.18946,0.27134,0.10759,2
2021,55,013,0.45352,0.57549,0.33155,2
2021,55,015,0.59786,0.78281,0.41291,3
2021,55,017,0.20724,0.28629,0.12819,2
2021,55,019,0.27691,0.37819,0.17564,2
2021,55,021,0.50021,0.67345,0.32696,2
2021,55,023,0.18946,0.27134,0.10759,2
2021,55,025,0.56264,0.67644,0.44885,1
2021,55,027,0.49224,0.68822,0.29626,3
2021,55,029,0.42351,0.60989,0.23713,3
2021,55,031,0.45352,0.57549,0.33155,2
2021,55,033,0.40032,0.54677,0.25387,2
2021,55,035,0.19227,0.34375,0.04079,3
2021,55,037,0.42351,0.60989,0.23713,3
2021,55,039,0.59786,0.78281,0.41291,3
2021,55,041,0.51936,0.67419,0.36452,2
2021,55,043,0.26778,0.37006,0.16549,2
2021,55,045,0.26778,0.37006,0.16549,2
2021,55,047,0.32607,0.45110,0.20103,2
2021,55,049,0.26778,0.37006,0.16549,2
2021,55,051,0.45352,0.57549,0.33155,2
2021,55,053,0.18946,0.27134,0.10759,2
2021,55,055,0.49224,0.68822,0.29626,3
2021,55,057,0.35981,0.48228,0.23734,2
2021,55,059,0.39499,0.63453,0.15546,3
2021,55,061,0.18717,0.34658,0.02776,3
2021,55,063,0.19189,0.36896,0.01482,3
2021,55,065,0.26778,0.37006,0.16549,2
2021,55,067,0.51936,0.67419,0.36452,2
2021,55,069,0.51936,0.67419,0.36452,2
2021,55,071,0.18717,0.34658,0.02776,3
2021,55,073,0.30549,0.46265,0.14833,1
2021,55,075,0.42351,0.60989,0.23713,3
2021,55,077,0.32607,0.45110,0.20103,2
2021,55,078,0.32607,0.45110,0.20103,2
2021,55,079,0.23183,0.30998,0.15367,1
2021,55,081,0.18946,0.27134,0.10759,2
2021,55,083,0.42351,0.60989,0.23713,3
2021,55,085,0.51936,0.67419,0.36452,2
2021,55,087,0.59699,0.75093,0.44304,1
2021,55,089,0.30289,0.46210,0.14368,2
2021,55,091,0.18946,0.27134,0.10759,2
2021,55,093,0.18946,0.27134,0.10759,2
2021,55,095,0.27691,0.37819,0.17564,2
2021,55,097,0.35981,0.48228,0.23734,2
2021,55,099,0.45352,0.57549,0.33155,2
2021,55,101,0.28054,0.46029,0.10080,3
2021,55,103,0.26778,0.37006,0.16549,2
2021,55,105,0.40798,0.57827,0.23770,1
2021,55,107,0.45352,0.57549,0.33155,2
2021,55,109,0.40032,0.54677,0.25387,2
2021,55,111,0.50021,0.67345,0.32696,2
2021,55,113,0.45352,0.57549,0.33155,2
2021,55,115,0.32607,0.45110,0.20103,2
2021,55,117,0.35462,0.55923,0.15000,3
2021,55,119,0.45352,0.57549,0.33155,2
2021,55,121,0.18946,0.27134,0.10759,2
2021,55,123,0.18946,0.27134,0.10759,2
2021,55,125,0.51936,0.67419,0.36452,2
2021,55,127,0.09186,0.26255,0.00000,3
2021,55,129,0.45352,0.57549,0.33155,2
2021,55,131,0.30289,0.46210,0.14368,2
2021,55,133,0.36833,0.49038,0.24627,1
2021,55,135,0.32607,0.45110,0.20103,2
2021,55,137,0.32607,0.45110,0.20103,2
2021,55,139,0.14486,0.28283,0.00689,3
2021,55,141,0.35981,0.48228,0.23734,2
2021,56,001,0.21224,0.37583,0.04864,3
2021,56,003,0.57770,0.78410,0.37131,3
2021,56,005,0.17771,0.36502,0.00000,3
2021,56,007,0.52047,0.72464,0.31630,3
2021,56,009,0.52047,0.72464,0.31630,3
2021,56,011,0.17771,0.36502,0.00000,3
2021,56,013,0.52373,0.68048,0.36698,2
2021,56,015,0.17771,0.36502,0.00000,3
2021,56,017,0.52373,0.68048,0.36698,2
2021,56,019,0.17771,0.36502,0.00000,3
2021,56,021,0.21224,0.37583,0.04864,3
2021,56,023,0.57770,0.78410,0.37131,3
2021,56,025,0.52047,0.72464,0.31630,3
2021,56,027,0.17771,0.36502,0.00000,3
2021,56,029,0.57770,0.78410,0.37131,3
2021,56,031,0.17771,0.36502,0.00000,3
2021,56,033,0.57770,0.78410,0.37131,3
2021,56,035,0.52373,0.68048,0.36698,2
2021,56,037,0.52373,0.68048,0.36698,2
2021,56,039,0.57770,0.78410,0.37131,3
2021,56,041,0.52373,0.68048,0.36698,2
2021,56,043,0.17771,0.36502,0.00000,3
2021,56,045,0.17771,0.36502,0.00000,3
