year,state,county,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality
2018,29,215,.98384494,FRPL,1,.98317444,1,1,2,1,1
2018,29,217,1,FRPL,1,1,1,1,2,1,1
2018,29,219,.82502484,FRPL,1,.83293784,1,.75316453,1,.76190478,1
2018,29,221,.94826609,FRPL,1,.94825548,1,1,2,.80000001,2
2018,29,223,1,FRPL,1,1,1,1,2,1,1
2018,29,225,1,FRPL,1,1,1,1,1,1,1
2018,29,227,1,FRPL,1,1,1,1,3,1,3
2018,29,229,.9981578,FRPL,1,.99835849,1,1,2,1,1
2018,29,510,.95078564,FRPL,1,.79607922,1,.98583144,1,.96593291,1
2018,30,001,.67903364,FRPL,1,.6745562,1,1,3,.73809522,1
2018,30,003,.99753088,FRPL,1,.99288255,1,1,3,1,1
2018,30,005,.80904907,FRPL,1,.50341684,1,.2,3,.95454544,2
2018,30,007,.68062013,FRPL,1,.66722971,1,1,3,.72727275,2
2018,30,009,.3568314,FRPL,1,.34935898,1,.5,3,.44285715,1
2018,30,011,.82894737,FRPL,1,.82666665,1,,,,
2018,30,013,.67218602,FRPL,1,.64497846,1,.65217394,1,.71405494,1
2018,30,015,.58831906,FRPL,1,.59003216,1,.5,3,.66666669,2
2018,30,017,.64518112,FRPL,1,.64208388,1,.72727275,2,.625,1
2018,30,019,0,FRPL,1,0,1,0,3,0,3
2018,30,021,.0077399379,FRPL,1,.0085689807,1,0,3,0,1
2018,30,023,1,FRPL,1,1,1,1,3,1,2
2018,30,025,.035185184,FRPL,1,.035785288,1,0,3,0,3
2018,30,027,.93012822,FRPL,1,.92564279,1,1,3,.97777778,1
2018,30,029,.30894086,FRPL,1,.30113551,1,.203125,1,.36942676,1
2018,30,031,.0042197164,FRPL,1,.0043399935,1,.0125,1,.0052015604,1
2018,30,033,0,FRPL,1,0,1,,,0,3
2018,30,035,.9731164,FRPL,1,.81990522,1,1,3,1,2
2018,30,037,.55833334,FRPL,1,.58163267,1,,,.55555558,3
2018,30,039,.75862068,FRPL,1,.75683892,1,1,3,.8888889,3
2018,30,041,.81054419,FRPL,1,.71232879,1,.66666669,3,.86597937,1
2018,30,043,.36029834,FRPL,1,.35374999,1,0,3,.55319148,1
2018,30,045,.31724137,FRPL,1,.32028469,1,.16666667,3,.33333334,3
2018,30,047,.75821799,FRPL,1,.71687931,1,.66666669,1,.80745339,1
2018,30,049,.35703245,FRPL,1,.35083559,1,.54545456,1,.40355331,1
2018,30,051,.84710741,FRPL,1,.8340807,1,1,3,1,3
2018,30,053,.96296299,FRPL,1,.96159315,1,1,3,.96551722,1
2018,30,055,.24390244,FRPL,1,.25,1,.5,3,0,3
2018,30,057,.06185567,FRPL,1,.061500616,1,0,3,.10526316,2
2018,30,059,1,FRPL,1,1,1,,,1,3
2018,30,061,.6523236,FRPL,1,.666004,1,1,3,.53333336,1
2018,30,063,.28466326,FRPL,1,.27518165,1,.32456142,1,.39667895,1
2018,30,065,.95359999,FRPL,1,.94936711,1,.875,3,1,2
2018,30,067,.54359525,FRPL,1,.53827751,1,.16666667,3,.60000002,1
2018,30,069,.89705884,FRPL,1,.90909094,1,.5,3,,
2018,30,071,.74583966,FRPL,1,.71308017,1,,,.82608694,2
2018,30,073,.71460676,FRPL,1,.62012988,1,.40000001,3,.81818181,2
2018,30,075,.95098037,FRPL,1,.94413406,1,1,3,1,3
2018,30,077,.62592047,FRPL,1,.61803281,1,.66666669,3,.73333335,2
2018,30,079,1,FRPL,1,1,1,1,3,1,3
2018,30,081,.59676552,FRPL,1,.59191102,1,.69999999,2,.61858976,1
2018,30,083,.0067743617,FRPL,1,.0060975607,1,0,3,.011904762,1
2018,30,085,.91223925,FRPL,1,.65039063,1,1,3,.88679248,1
2018,30,087,.51477349,FRPL,1,.16150081,1,,,.48979592,1
2018,30,089,.95241529,FRPL,1,.95804197,1,1,3,.984375,1
2018,30,091,.076771654,FRPL,1,.065462753,1,0,3,0,2
2018,30,093,.59407747,FRPL,1,.58121431,1,.60000002,2,.74444443,1
2018,30,095,.013571428,FRPL,1,.012490242,1,0,3,.017857144,1
2018,30,097,0,FRPL,1,0,1,0,3,0,2
2018,30,099,.5,FRPL,1,.50371945,1,.85714287,3,.5,2
2018,30,101,.48119122,FRPL,1,.4542056,1,0,3,.74193549,1
2018,30,103,.89830506,FRPL,1,.90196079,1,,,1,3
2018,30,105,.48221672,FRPL,1,.4169381,1,.25,3,.31428573,1
2018,30,107,.91973245,FRPL,1,.91911763,1,1,3,1,3
2018,30,109,0,FRPL,1,0,1,0,3,0,3
2018,30,111,.40402561,FRPL,1,.37189952,1,.41454545,1,.50912106,1
2018,31,001,.7429775,FRPL,1,.68644726,1,.94366199,1,.9462617,1
2018,31,003,.85748219,FRPL,1,.84900659,1,.8888889,3,.95384616,1
2018,31,005,0,FRPL,1,0,1,,,,
2018,31,007,1,FRPL,1,1,1,1,3,1,2
2018,31,009,1,FRPL,1,1,1,,,,
2018,31,011,.33475026,FRPL,1,.31755197,1,.2,3,.65306121,1
2018,31,013,.8991276,FRPL,1,.86801243,1,.875,3,.97733712,1
2018,31,015,1,FRPL,1,1,1,,,1,2
2018,31,017,.68997669,FRPL,1,.67958659,1,1,3,.83333331,2
2018,31,019,.42573071,FRPL,1,.37818506,1,.50877196,1,.66320002,1
2018,31,021,.59116024,FRPL,1,.57179928,1,.72727275,3,.78571427,1
2018,31,023,.67164177,FRPL,1,.64218009,1,1,3,.96153843,1
2018,31,025,.30292848,FRPL,1,.29655713,1,.2,1,.42675158,1
2018,31,027,.46973366,FRPL,1,.47264957,1,.75,3,.33333334,1
2018,31,029,.16107382,FRPL,1,.19326241,1,.5,3,.047904193,1
2018,31,031,.39690721,FRPL,1,.39527026,1,.75,3,.42857143,2
2018,31,033,.57974684,FRPL,1,.57689476,1,.83333331,2,.52816904,1
2018,31,035,.58737022,FRPL,1,.59090906,1,.90909094,3,.52551019,1
2018,31,037,.73994738,FRPL,1,.25961539,1,.98571426,1,.96069366,1
2018,31,039,.86653119,FRPL,1,.83220172,1,.94736844,2,.93993992,1
2018,31,041,.58724302,FRPL,1,.57459205,1,.66666669,1,.73148149,1
2018,31,043,.97212702,FRPL,1,.89727831,1,.99337751,1,.99959809,1
2018,31,045,.5004248,FRPL,1,.52132195,1,.21052632,2,.37704918,1
2018,31,047,.84252113,FRPL,1,.68057257,1,.94701988,1,.98134923,1
2018,31,049,1,FRPL,1,1,1,1,3,1,2
2018,31,051,.38026124,FRPL,1,.36363637,1,.2857143,3,.59090906,1
2018,31,053,.84546638,FRPL,1,.795385,1,.90789473,1,.96313912,1
2018,31,055,.55821782,FRPL,1,.31550273,1,.8861056,1,.86362982,1
2018,31,057,1,FRPL,1,1,1,1,3,1,1
2018,31,059,.36691409,FRPL,1,.35457706,1,.38461539,3,.52083331,1
2018,31,061,.80747128,FRPL,1,.8018018,1,1,3,.85714287,3
2018,31,063,.45104894,FRPL,1,.47081712,1,.090909094,3,.3125,1
2018,31,065,.89841568,FRPL,1,.89452332,1,1,3,.91666669,1
2018,31,067,.82167041,FRPL,1,.80668342,1,.93548387,1,.96428573,1
2018,31,069,1,FRPL,1,1,1,,,1,2
2018,31,071,0,FRPL,1,0,1,,,0,3
2018,31,073,1,FRPL,1,1,1,1,3,1,2
2018,31,075,1,FRPL,1,1,1,1,3,1,3
2018,31,077,.95133817,FRPL,1,.9492386,1,,,1,3
2018,31,079,.72440946,FRPL,1,.55009228,1,.92946059,1,.89877009,1
2018,31,081,0,FRPL,1,0,1,0,3,0,1
2018,31,083,1,FRPL,1,1,1,,,1,3
2018,31,085,1,FRPL,1,1,1,,,1,2
2018,31,087,1,FRPL,1,1,1,1,3,1,2
2018,31,089,.90099013,FRPL,1,.88903832,1,1,3,.97849464,1
2018,31,091,.49685535,FRPL,1,.48717949,1,,,1,3
2018,31,093,.084269665,FRPL,1,.083144367,1,0,3,.067567565,1
2018,31,095,.67494088,FRPL,1,.66844565,1,.66666669,2,.73913044,1
2018,31,097,.70889491,FRPL,1,.65551841,1,.5714286,3,.94166666,1
2018,31,099,.046728972,FRPL,1,.044943821,1,0,3,.063157894,1
2018,31,101,.74464285,FRPL,1,.74239129,1,.5714286,3,.77987421,1
2018,31,103,1,FRPL,1,1,1,,,,
2018,31,105,.9685185,FRPL,1,.97155362,1,1,3,.9649123,1
2018,31,107,.45800605,FRPL,1,.30191827,1,.125,3,.85714287,1
2018,31,109,.491436,FRPL,1,.39861304,1,.785142,1,.72744012,1
2018,31,111,.46905425,FRPL,1,.44470739,1,.50632912,1,.58478802,1
2018,31,113,0,FRPL,1,0,1,0,3,0,3
2018,31,115,1,FRPL,1,1,1,1,3,1,3
2018,31,117,0,FRPL,1,0,1,0,3,,
2018,31,119,.73680556,FRPL,1,.648902,1,.73863637,1,.92451614,1
2018,31,121,1,FRPL,1,1,1,1,3,1,1
2018,31,123,.97935778,FRPL,1,.99083972,1,1,3,.9375,1
2018,31,125,.52066118,FRPL,1,.51754385,1,.5,3,.44,2
2018,31,127,.24458204,FRPL,1,.24220033,1,.44444445,3,.20930232,1
2018,31,129,.95927602,FRPL,1,.95765471,1,1,3,.96666664,1
2018,31,131,.60372669,FRPL,1,.55005008,1,.625,2,.90654206,1
2018,31,133,1,FRPL,1,1,1,1,3,1,3
2018,31,135,0,FRPL,1,0,1,0,3,0,1
2018,31,137,.29345089,FRPL,1,.29297996,1,0,3,.3116883,1
2018,31,139,.33674338,FRPL,1,.3214612,1,.625,3,.63157892,1
2018,31,141,.80371505,FRPL,1,.73662287,1,.89361703,1,.90556139,1
2018,31,143,.36330608,FRPL,1,.33232629,1,0,3,.75903612,1
2018,31,145,.72790295,FRPL,1,.71785027,1,.66666669,3,.82786888,1
2018,31,147,1,FRPL,1,1,1,1,3,1,2
2018,31,149,.96694213,FRPL,1,.96506548,1,,,1,3
2018,31,151,.72901827,FRPL,1,.55134475,1,.63636363,1,.93422914,1
2018,31,153,.26772788,FRPL,1,.16511112,1,.4438259,1,.62952447,1
2018,31,155,.13584475,FRPL,1,.1342261,1,.3488372,1,.18055555,1
2018,31,157,.95551705,FRPL,1,.96869433,1,.9512195,1,.93707097,1
2018,31,159,.17094018,FRPL,1,.17067307,1,.42500001,1,.1724138,1
2018,31,161,.9106487,FRPL,1,.88786763,1,,,.95714283,1
2018,31,163,.58057398,FRPL,1,.57611239,1,0,3,.7368421,2
2018,31,165,0,FRPL,1,0,1,,,0,3
2018,31,167,.67199999,FRPL,1,.64942527,1,.33333334,3,.83333331,1
2018,31,169,.37404579,FRPL,1,.37296036,1,.2,3,.42857143,1
2018,31,171,1,FRPL,1,1,1,1,3,1,3
2018,31,173,.93106943,FRPL,1,.72916669,1,.875,3,.85135138,1
2018,31,175,1,FRPL,1,1,1,1,3,1,3
2018,31,177,0,FRPL,1,0,1,0,2,0,1
2018,31,179,.46044022,FRPL,1,.38127661,1,.27272728,2,.7037037,1
2018,31,181,.54435486,FRPL,1,.5186289,1,.5,3,.86000001,1
2018,31,183,1,FRPL,1,1,1,,,1,3
2018,31,185,.40711066,FRPL,1,.4043555,1,.60714287,2,.39898989,1
2018,32,001,.59122121,FRPL,1,.569996,1,.74242425,1,.66405374,1
2018,32,003,.7385751,FRPL,1,.53416008,1,.860874,1,.86840194,1
2018,32,005,.40095627,FRPL,1,.3806701,1,.19354838,1,.43098161,1
2018,32,007,.35840878,FRPL,1,.2349457,1,.26548672,1,.55731708,1
2018,32,009,.92708331,FRPL,1,.86000001,1,,,1,1
2018,32,011,.14330219,FRPL,1,.13944224,1,,,.125,1
2018,32,013,.73021275,FRPL,1,.71450537,1,.66666669,3,.73281252,1
2018,32,015,.7215569,FRPL,1,.72364217,1,.5,3,.71924293,1
2018,32,017,.86896551,FRPL,1,.87594938,1,.98039216,1,.93805307,1
2018,32,019,.97442013,FRPL,1,.97407866,1,1,1,.98227239,1
2018,32,021,.96677738,FRPL,1,1,1,1,2,1,1
2018,32,023,.89068753,FRPL,1,.88902783,1,.98837209,1,.94871795,1
2018,32,027,1,FRPL,1,1,1,1,3,1,1
2018,32,029,.10434783,FRPL,1,.098701298,1,0,3,.15217391,1
2018,32,031,.50681525,FRPL,1,.34805882,1,.691975,1,.69315195,1
2018,32,033,.70315903,FRPL,1,.69125903,1,.9626168,1,.65146577,1
2018,32,510,.95487165,FRPL,1,.94849342,1,.98000002,1,.98669368,1
2018,33,001,.24281822,FRPL,1,.23194018,1,.45783132,1,.42774567,1
2018,33,003,.3280943,FRPL,1,.3299281,1,.16,1,.25688073,1
2018,33,005,.33817288,FRPL,1,.33333334,1,.35443038,1,.3948718,1
2018,33,007,.77554893,FRPL,1,.77628899,1,.70833331,2,.8214286,1
2018,33,009,.18250529,FRPL,1,.18924709,1,.081481479,1,.21052632,1
2018,33,011,.32766309,FRPL,1,.24415877,1,.7068637,1,.69142354,1
2018,33,013,.23988797,FRPL,1,.22804473,1,.43485916,1,.32426304,1
2018,33,015,.00082970341,FRPL,1,.00090525823,1,0,1,.0005827506,1
2018,33,017,.32059187,FRPL,1,.31534621,1,.28640777,1,.39042822,1
2018,33,019,.52113247,FRPL,1,.52041042,1,.67567569,1,.51960784,1
2018,34,001,.80806953,FRPL,1,.65142167,1,.94795942,1,.9004975,1
2018,34,003,.2082369,FRPL,1,.095170818,1,.5395543,1,.43941626,1
2018,34,005,.22302148,FRPL,1,.12820134,1,.47988009,1,.36697015,1
2018,34,007,.51255023,FRPL,1,.23004226,1,.77738231,1,.79676831,1
2018,34,009,.50104773,FRPL,1,.43093076,1,.73347551,1,.7123642,1
2018,34,011,.91235703,FRPL,1,.86062992,1,.90150857,1,.94982159,1
2018,34,013,.67715436,FRPL,1,.17750326,1,.91426253,1,.86037481,1
2018,34,015,.19396009,FRPL,1,.12264267,1,.42157015,1,.34949216,1
2018,34,017,.89567828,FRPL,1,.77133334,1,.94847023,1,.94087946,1
2018,34,019,.015321976,FRPL,1,.0090437559,1,.099593498,1,.0519263,1
2018,34,021,.48259798,FRPL,1,.20232746,1,.81777531,1,.734182,1
2018,34,023,.36612919,FRPL,1,.22662401,1,.41833609,1,.713548,1
2018,34,025,.19758274,FRPL,1,.07293611,1,.59610677,1,.5168224,1
2018,34,027,.065881692,FRPL,1,.015384289,1,.097757086,1,.27503279,1
2018,34,029,.18921755,FRPL,1,.10441256,1,.2729173,1,.46328646,1
2018,34,031,.71848363,FRPL,1,.25273031,1,.93631822,1,.90922916,1
2018,34,033,.29790419,FRPL,1,.11402828,1,.72308415,1,.53278691,1
2018,34,035,.22625165,FRPL,1,.090667143,1,.53636366,1,.50666666,1
2018,34,037,.054156363,FRPL,1,.040063132,1,.12830189,1,.13359149,1
2018,34,039,.54884076,FRPL,1,.13954832,1,.73719609,1,.81571609,1
2018,34,041,.17756775,FRPL,1,.12627541,1,.39181286,1,.30323392,1
2018,35,001,.75242805,FRPL,1,.52570498,1,.7971831,1,.82915413,1
2018,35,003,1,FRPL,1,1,1,1,3,1,1
2018,35,005,.90517026,FRPL,1,.8578862,1,.8963964,1,.92266417,1
2018,35,006,.99795038,FRPL,1,.99794662,1,1,2,.99431413,1
2018,35,007,.95997536,FRPL,1,.9295302,1,1,2,.97784489,1
2018,35,009,.88521212,FRPL,1,.78703094,1,.92965782,1,.9426896,1
2018,35,011,1,FRPL,1,1,1,1,3,1,1
2018,35,013,.97830558,FRPL,1,.94062799,1,.93944097,1,.98625481,1
2018,35,015,.67396885,FRPL,1,.63375002,1,.66666669,1,.69817626,1
2018,35,017,1,FRPL,1,1,1,1,1,1,1
2018,35,019,.99723756,FRPL,1,1,1,,,.99703705,1
2018,35,021,.18292683,FRPL,1,.26190478,1,,,.1,1
2018,35,023,1,FRPL,1,1,1,1,3,1,1
2018,35,025,.83377612,FRPL,1,.8191247,1,.79503107,1,.84069371,1
2018,35,027,1,FRPL,1,1,1,1,3,1,1
2018,35,028,0,FRPL,1,0,1,0,1,0,1
2018,35,029,1,FRPL,1,1,1,1,1,1,1
2018,35,031,.99565798,FRPL,1,1,1,1,1,.99813783,1
2018,35,033,1,FRPL,1,1,1,1,3,1,1
2018,35,035,.90482116,FRPL,1,.86263573,1,.81445783,1,.95546788,1
2018,35,037,.89803922,FRPL,1,.89105856,1,.96296299,2,.90927023,1
2018,35,039,1,FRPL,1,1,1,1,2,1,1
2018,35,041,.89255226,FRPL,1,.90137428,1,.91025639,1,.88653553,1
2018,35,043,.39897195,FRPL,1,.2452891,1,.27895981,1,.36013106,1
2018,35,045,.93411881,FRPL,1,.87334317,1,.9626168,1,.92722327,1
2018,35,047,.92137593,FRPL,1,.91891891,1,.9375,2,.92170495,1
2018,35,049,.86029011,FRPL,1,.6511628,1,.74683547,1,.90407872,1
2018,35,051,1,FRPL,1,1,1,1,2,1,1
2018,35,053,1,FRPL,1,1,1,1,2,1,1
2018,35,055,.99928385,FRPL,1,1,1,1,2,.9989301,1
2018,35,057,.79899859,FRPL,1,.68203497,1,1,1,.89720279,1
2018,35,059,.91327435,FRPL,1,.88461536,1,.60000002,3,.94661921,1
2018,35,061,.9967916,FRPL,1,.992652,1,1,1,.99819249,1
2018,36,001,.4236111,Both,3,.25189009,3,.79207462,3,.66105157,3
2018,36,003,.89891756,Both,3,.9034794,3,.95384616,3,.84536082,3
2018,36,005,.99437231,FRPL,1,.9438107,1,.99871767,1,.99708998,1
2018,36,007,.78757119,Both,3,.76077646,3,.93256187,3,.8880806,3
2018,36,009,.83028972,FRPL,1,.81959057,1,.7932961,1,.84709477,1
2018,36,011,.79633796,FRPL,1,.78287578,1,.93979931,1,.82499999,1
2018,36,013,.81147367,Both,3,.77980435,3,.91623038,3,.9322626,3
2018,36,015,.68349481,FRPL,1,.65348017,1,.93922019,1,.65600002,1
2018,36,017,.90769029,FRPL,1,.90632087,1,.94262296,1,.93717277,1
2018,36,019,.80173993,FRPL,1,.79788166,1,.91836733,1,.82191783,1
2018,36,021,.59527999,FRPL,1,.52361888,1,.89760351,1,.70762712,1
2018,36,023,.89815748,FRPL,1,.89409184,1,.94059408,1,.96385545,1
2018,36,025,.85230869,FRPL,1,.84663248,1,.9285714,1,.9319728,1
2018,36,027,.33785617,FRPL,1,.23554224,1,.62471253,1,.46884695,1
2018,36,029,.51142991,FRPL,1,.30891767,1,.92548096,1,.80344242,1
2018,36,031,.6993835,FRPL,1,.7030133,1,.47058824,1,.61290324,1
2018,36,033,.95079452,FRPL,1,.94242167,1,.9375,1,.94871795,1
2018,36,035,.83067656,FRPL,1,.81966984,1,.88757396,1,.94411767,1
2018,36,037,.63534516,FRPL,1,.61784327,1,.86556602,1,.73226547,1
2018,36,039,.57692981,FRPL,1,.53860921,1,.70466322,1,.74387527,1
2018,36,041,.96852303,FRPL,1,.97215188,1,1,3,.5,3
2018,36,043,.86365581,FRPL,1,.86448127,1,.90697676,1,.86956519,1
2018,36,045,.89323479,FRPL,1,.87383044,1,.97200447,1,.96725786,1
2018,36,047,.92693031,FRPL,1,.77769762,1,.97091055,1,.95415139,1
2018,36,049,.88793921,FRPL,1,.8908909,1,.92156863,1,.72619045,1
2018,36,051,.44014263,FRPL,1,.43092522,1,.37383178,1,.62355655,1
2018,36,053,.56526583,FRPL,1,.56316686,1,.51111114,1,.52153111,1
2018,36,055,.53580415,FRPL,1,.3082383,1,.88824856,1,.8030988,1
2018,36,057,.78069711,FRPL,1,.70337796,1,.86752135,1,.95123178,1
2018,36,059,.27447262,FRPL,1,.049121503,1,.68035543,1,.56321728,1
2018,36,061,.78609174,FRPL,1,.33136925,1,.93594033,1,.92232782,1
2018,36,063,.60555756,Both,3,.51507998,3,.9461816,3,.80495977,3
2018,36,065,.65467852,Both,3,.56372905,3,.92888892,3,.87371463,3
2018,36,067,.48381063,Both,3,.30700564,3,.89028442,3,.72341663,3
2018,36,069,.36184338,FRPL,1,.32199204,1,.60898876,1,.61338025,1
2018,36,071,.46730879,FRPL,1,.30271843,1,.7006951,1,.63538831,1
2018,36,073,.8182708,FRPL,1,.81204528,1,.86478871,1,.89112902,1
2018,36,075,.74042714,FRPL,1,.7451362,1,.62983423,1,.65949821,1
2018,36,077,.53400087,FRPL,1,.55701089,1,.32121211,1,.38658148,1
2018,36,079,.048232213,FRPL,1,.034816667,1,.040133778,1,.083286121,1
2018,36,081,.94633436,Both,3,.82763028,3,.98034465,3,.97444588,3
2018,36,083,.43138689,Both,3,.3294304,3,.84354836,3,.68400228,3
2018,36,085,.7519086,FRPL,1,.58207667,1,.96889102,1,.87638134,1
2018,36,087,.43749845,Both,3,.16095613,3,.72062463,3,.68970996,3
2018,36,089,.80122989,Both,3,.80170172,3,.74418604,3,.7669903,3
2018,36,091,.068915695,FRPL,1,.075079754,1,.018656716,1,.037296038,1
2018,36,093,.52413946,FRPL,1,.30304745,1,.89607251,1,.82223874,1
2018,36,095,.87244642,FRPL,1,.87019229,1,.9285714,1,.91970801,1
2018,36,097,1,FRPL,1,1,1,1,2,1,1
2018,36,099,1,FRPL,1,1,1,1,1,1,1
2018,36,101,.79504085,FRPL,1,.80793208,1,.6328125,1,.75,1
2018,36,103,.44331783,Both,3,.23991618,3,.73572797,3,.72527313,3
2018,36,105,.8577559,FRPL,1,.79644197,1,.94618833,1,.942554,1
2018,36,107,.80843896,FRPL,1,.80488157,1,.94505495,1,.87012988,1
2018,36,109,.30824372,FRPL,1,.32857314,1,.35974643,1,.27317882,1
2018,36,111,.63786161,FRPL,1,.60190773,1,.71709353,1,.69858748,1
2018,36,113,.33472705,Both,3,.34208179,3,.1779661,3,.2631579,3
2018,36,115,.6430527,FRPL,1,.64035839,1,.58510637,1,.70081967,1
2018,36,117,.70069206,FRPL,1,.67815423,1,.8302207,1,.8305648,1
2018,36,119,.426698,Both,3,.14299914,3,.79070884,3,.70437729,3
2018,36,121,.67072093,FRPL,1,.66760564,1,.71428573,2,.71200001,1
2018,36,123,1,FRPL,1,1,1,1,3,1,1
2018,37,001,.61909932,FRPL,1,.43185017,1,.77440709,1,.81561619,1
2018,37,003,.49558067,FRPL,1,.47541827,1,.63829786,1,.61088711,1
2018,37,005,1,FRPL,1,1,1,1,3,1,1
2018,37,007,1,FRPL,1,1,1,1,1,1,1
2018,37,009,.98032141,FRPL,1,.97913444,1,1,3,.98404253,1
2018,37,011,.89263803,FRPL,1,.89633507,1,.61538464,3,.88380283,1
2018,37,013,.93887705,FRPL,1,.89013255,1,.99299067,1,.9772926,1
2018,37,015,1,FRPL,1,1,1,1,1,1,1
2018,37,017,.90591985,FRPL,1,.83643889,1,.9461078,1,.9794755,1
2018,37,019,.90313512,FRPL,1,.8868295,1,.93434876,1,.96065575,1
2018,37,021,.60873675,FRPL,1,.58646512,1,.56917149,1,.7435233,1
2018,37,023,.9627521,FRPL,1,.95668375,1,.96880132,1,.98833674,1
2018,37,025,.52967256,FRPL,1,.43566558,1,.61259925,1,.74723458,1
2018,37,027,.96575165,FRPL,1,.96465373,1,.98553056,1,.95935583,1
2018,37,029,0,FRPL,1,0,1,0,1,0,1
2018,37,031,.7782402,FRPL,1,.75651103,1,.92190892,1,.84545457,1
2018,37,033,1,FRPL,1,1,1,1,1,1,1
2018,37,035,.79151976,FRPL,1,.72585988,1,.90692008,1,.90454644,1
2018,37,037,.34056085,FRPL,1,.17475556,1,.42754918,1,.65071285,1
2018,37,039,.95836949,FRPL,1,.95788044,1,1,1,.93939394,1
2018,37,041,1,FRPL,1,1,1,1,1,1,1
2018,37,043,1,FRPL,1,1,1,1,3,1,1
2018,37,045,.94320136,FRPL,1,.92818028,1,.97635138,1,.95266867,1
2018,37,047,.91345829,FRPL,1,.89118809,1,.94294608,1,.9650901,1
2018,37,049,.9043662,FRPL,1,.87443358,1,.95590174,1,.90691662,1
2018,37,051,.91089487,FRPL,1,.86386055,1,.94948769,1,.90164834,1
2018,37,053,.12803851,FRPL,1,.12314675,1,.072916664,1,.22519083,1
2018,37,055,.34626302,FRPL,1,.30732444,1,.60833335,1,.48821548,1
2018,37,057,.5697031,FRPL,1,.48988739,1,.80409473,1,.73120546,1
2018,37,059,.39489195,FRPL,1,.34463403,1,.58088237,1,.54403567,1
2018,37,061,1,FRPL,1,1,1,1,1,1,1
2018,37,063,.64539766,FRPL,1,.32818073,1,.76635772,1,.78665495,1
2018,37,065,.97819579,FRPL,1,.95142984,1,.99210578,1,.96207333,1
2018,37,067,.63877594,FRPL,1,.39390132,1,.80614966,1,.81940961,1
2018,37,069,.93306816,FRPL,1,.88446313,1,.97896379,1,.97483909,1
2018,37,071,.65731108,FRPL,1,.57662034,1,.78774929,1,.79274279,1
2018,37,073,1,FRPL,1,1,1,1,1,1,1
2018,37,075,1,FRPL,1,1,1,1,3,1,1
2018,37,077,.64963502,FRPL,1,.51476401,1,.79582876,1,.77720869,1
2018,37,079,1,FRPL,1,1,1,1,1,1,1
2018,37,081,.71438891,FRPL,1,.45589501,1,.87163949,1,.85045844,1
2018,37,083,1,FRPL,1,1,1,1,1,1,1
2018,37,085,.9034009,FRPL,1,.87238711,1,.94417864,1,.92940658,1
2018,37,087,.82008916,FRPL,1,.81921673,1,.83870965,1,.83465821,1
2018,37,089,.65915984,FRPL,1,.58539003,1,.69449717,1,.84374076,1
2018,37,091,1,FRPL,1,1,1,1,1,1,1
2018,37,093,1,FRPL,1,1,1,1,1,1,1
2018,37,095,1,FRPL,1,1,1,1,1,1,1
2018,37,097,.37594488,FRPL,1,.29803714,1,.62376004,1,.54431355,1
2018,37,099,.6866616,FRPL,1,.66210043,1,.61403507,1,.77467108,1
2018,37,101,.4572683,FRPL,1,.3728627,1,.50329816,1,.62807322,1
2018,37,103,1,FRPL,1,1,1,1,1,1,1
2018,37,105,.98405713,FRPL,1,.97405291,1,.98482692,1,.99327958,1
2018,37,107,1,FRPL,1,1,1,1,1,1,1
2018,37,109,.4495694,FRPL,1,.40774873,1,.62882656,1,.62760419,1
2018,37,111,.95363343,FRPL,1,.95523357,1,.99447513,1,.93268055,1
2018,37,113,.96606386,FRPL,1,.96988124,1,1,2,.95238096,1
2018,37,115,.8877641,FRPL,1,.88589013,1,1,3,.94736844,1
2018,37,117,.82551438,FRPL,1,.67415047,1,.97297299,1,.87333333,1
2018,37,119,.58570856,FRPL,1,.22355749,1,.78720409,1,.76790875,1
2018,37,121,1,FRPL,1,1,1,1,3,1,1
2018,37,123,1,FRPL,1,1,1,1,1,1,1
2018,37,125,.3765775,FRPL,1,.29531109,1,.5181818,1,.59224319,1
2018,37,127,.97550362,FRPL,1,.96364808,1,.98509252,1,.972332,1
2018,37,129,.64204949,FRPL,1,.5276435,1,.88780487,1,.79410231,1
2018,37,131,1,FRPL,1,1,1,1,1,1,1
2018,37,133,.82487237,FRPL,1,.78400159,1,.91720003,1,.84736449,1
2018,37,135,.19723913,FRPL,1,.14982516,1,.26212424,1,.35850957,1
2018,37,137,.76654506,FRPL,1,.7712,1,.71739131,1,.76966292,1
2018,37,139,.92662996,FRPL,1,.8800475,1,.96844566,1,.95984703,1
2018,37,141,.56320256,FRPL,1,.42940322,1,.90984851,1,.82997918,1
2018,37,143,1,FRPL,1,1,1,1,1,1,1
2018,37,145,.84552699,FRPL,1,.78529412,1,.93714994,1,.8780992,1
2018,37,147,.79727656,FRPL,1,.6460126,1,.90954119,1,.83581084,1
2018,37,149,.69420743,FRPL,1,.68380612,1,.71900827,1,.72758621,1
2018,37,151,.87171543,FRPL,1,.83093852,1,.92537314,1,.95448512,1
2018,37,153,1,FRPL,1,1,1,1,1,1,1
2018,37,155,1,FRPL,1,1,1,1,1,1,1
2018,37,157,.81728077,FRPL,1,.76293558,1,.92353189,1,.88644266,1
2018,37,159,.98333591,FRPL,1,.97352672,1,1,1,.99425447,1
