year,state,place,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2021,06,24638,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,24638,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,24680,age,Age 10 to 14,37.993920972644375,3
2021,06,24680,age,Age 15 to 17,206.34511220015477,3
2021,06,24680,all,All,103.1442355681251,3
2021,06,24680,gender,Female,20.889910173386255,3
2021,06,24680,gender,Male,178.4121320249777,3
2021,06,24680,race-ethnicity,Black,193.61084220716361,3
2021,06,24680,race-ethnicity,Hispanic,109.53902327704243,3
2021,06,24680,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,24680,race-ethnicity,"White, Non-Hispanic",296.5077970568856,3
2021,06,26000,age,Age 10 to 14,NA,NA
2021,06,26000,age,Age 15 to 17,NA,NA
2021,06,26000,all,All,NA,NA
2021,06,26000,gender,Female,NA,NA
2021,06,26000,gender,Male,NA,NA
2021,06,26000,race-ethnicity,Black,NA,NA
2021,06,26000,race-ethnicity,Hispanic,NA,NA
2021,06,26000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,26000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,27000,age,Age 10 to 14,343.4510136265305,2
2021,06,27000,age,Age 15 to 17,1137.5831723545825,2
2021,06,27000,all,All,614.9646285261397,2
2021,06,27000,gender,Female,279.0246269562052,2
2021,06,27000,gender,Male,929.9812297366475,2
2021,06,27000,race-ethnicity,Black,2628.7203997393003,2
2021,06,27000,race-ethnicity,Hispanic,572.2840653900948,2
2021,06,27000,race-ethnicity,Other Races and Ethnicities,21.379921199719007,2
2021,06,27000,race-ethnicity,"White, Non-Hispanic",909.386164339071,2
2021,06,28000,age,Age 10 to 14,NA,NA
2021,06,28000,age,Age 15 to 17,NA,NA
2021,06,28000,all,All,NA,NA
2021,06,28000,gender,Female,NA,NA
2021,06,28000,gender,Male,NA,NA
2021,06,28000,race-ethnicity,Black,NA,NA
2021,06,28000,race-ethnicity,Hispanic,NA,NA
2021,06,28000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,28000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,29000,age,Age 10 to 14,18.279864729001005,1
2021,06,29000,age,Age 15 to 17,65.78081831337983,1
2021,06,29000,all,All,37.75213029878115,1
2021,06,29000,gender,Female,22.2246916324036,1
2021,06,29000,gender,Male,52.3944252331552,1
2021,06,29000,race-ethnicity,Black,0,1
2021,06,29000,race-ethnicity,Hispanic,0,1
2021,06,29000,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,29000,race-ethnicity,"White, Non-Hispanic",107.9414032382421,1
2021,06,30000,age,Age 10 to 14,NA,NA
2021,06,30000,age,Age 15 to 17,NA,NA
2021,06,30000,all,All,NA,NA
2021,06,30000,gender,Female,NA,NA
2021,06,30000,gender,Male,NA,NA
2021,06,30000,race-ethnicity,Black,NA,NA
2021,06,30000,race-ethnicity,Hispanic,NA,NA
2021,06,30000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,30000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,32548,age,Age 10 to 14,NA,NA
2021,06,32548,age,Age 15 to 17,NA,NA
2021,06,32548,all,All,NA,NA
2021,06,32548,gender,Female,NA,NA
2021,06,32548,gender,Male,NA,NA
2021,06,32548,race-ethnicity,Black,NA,NA
2021,06,32548,race-ethnicity,Hispanic,NA,NA
2021,06,32548,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,32548,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,33000,age,Age 10 to 14,NA,NA
2021,06,33000,age,Age 15 to 17,NA,NA
2021,06,33000,all,All,NA,NA
2021,06,33000,gender,Female,NA,NA
2021,06,33000,gender,Male,NA,NA
2021,06,33000,race-ethnicity,Black,NA,NA
2021,06,33000,race-ethnicity,Hispanic,NA,NA
2021,06,33000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,33000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,33182,age,Age 10 to 14,0,1
2021,06,33182,age,Age 15 to 17,109.64912280701753,1
2021,06,33182,all,All,44.907490569426976,1
2021,06,33182,gender,Female,0,1
2021,06,33182,gender,Male,85.17887563884157,1
2021,06,33182,race-ethnicity,Black,0,1
2021,06,33182,race-ethnicity,Hispanic,28.58776443682104,1
2021,06,33182,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,33182,race-ethnicity,"White, Non-Hispanic",75.18796992481204,1
2021,06,36000,age,Age 10 to 14,NA,NA
2021,06,36000,age,Age 15 to 17,NA,NA
2021,06,36000,all,All,NA,NA
2021,06,36000,gender,Female,NA,NA
2021,06,36000,gender,Male,NA,NA
2021,06,36000,race-ethnicity,Black,NA,NA
2021,06,36000,race-ethnicity,Hispanic,NA,NA
2021,06,36000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,36000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,36448,age,Age 10 to 14,NA,NA
2021,06,36448,age,Age 15 to 17,NA,NA
2021,06,36448,all,All,NA,NA
2021,06,36448,gender,Female,NA,NA
2021,06,36448,gender,Male,NA,NA
2021,06,36448,race-ethnicity,Black,NA,NA
2021,06,36448,race-ethnicity,Hispanic,NA,NA
2021,06,36448,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,36448,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,36546,age,Age 10 to 14,NA,NA
2021,06,36546,age,Age 15 to 17,NA,NA
2021,06,36546,all,All,NA,NA
2021,06,36546,gender,Female,NA,NA
2021,06,36546,gender,Male,NA,NA
2021,06,36546,race-ethnicity,Black,NA,NA
2021,06,36546,race-ethnicity,Hispanic,NA,NA
2021,06,36546,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,36546,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,36770,age,Age 10 to 14,0,2
2021,06,36770,age,Age 15 to 17,8.79120879120879,2
2021,06,36770,all,All,3.3946635888383465,2
2021,06,36770,gender,Female,6.638783774812454,2
2021,06,36770,gender,Male,0,2
2021,06,36770,race-ethnicity,Black,0,2
2021,06,36770,race-ethnicity,Hispanic,0,2
2021,06,36770,race-ethnicity,Other Races and Ethnicities,0,2
2021,06,36770,race-ethnicity,"White, Non-Hispanic",9.285913269570061,2
2021,06,39892,age,Age 10 to 14,NA,NA
2021,06,39892,age,Age 15 to 17,NA,NA
2021,06,39892,all,All,NA,NA
2021,06,39892,gender,Female,NA,NA
2021,06,39892,gender,Male,NA,NA
2021,06,39892,race-ethnicity,Black,NA,NA
2021,06,39892,race-ethnicity,Hispanic,NA,NA
2021,06,39892,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,39892,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,41992,age,Age 10 to 14,NA,NA
2021,06,41992,age,Age 15 to 17,NA,NA
2021,06,41992,all,All,NA,NA
2021,06,41992,gender,Female,NA,NA
2021,06,41992,gender,Male,NA,NA
2021,06,41992,race-ethnicity,Black,NA,NA
2021,06,41992,race-ethnicity,Hispanic,NA,NA
2021,06,41992,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,41992,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,43000,age,Age 10 to 14,0,3
2021,06,43000,age,Age 15 to 17,0,3
2021,06,43000,all,All,0,3
2021,06,43000,gender,Female,0,3
2021,06,43000,gender,Male,0,3
2021,06,43000,race-ethnicity,Black,0,3
2021,06,43000,race-ethnicity,Hispanic,0,3
2021,06,43000,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,43000,race-ethnicity,"White, Non-Hispanic",0,3
2021,06,44000,age,Age 10 to 14,NA,NA
2021,06,44000,age,Age 15 to 17,NA,NA
2021,06,44000,all,All,NA,NA
2021,06,44000,gender,Female,NA,NA
2021,06,44000,gender,Male,NA,NA
2021,06,44000,race-ethnicity,Black,NA,NA
2021,06,44000,race-ethnicity,Hispanic,NA,NA
2021,06,44000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,44000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,45484,age,Age 10 to 14,NA,NA
2021,06,45484,age,Age 15 to 17,NA,NA
2021,06,45484,all,All,NA,NA
2021,06,45484,gender,Female,NA,NA
2021,06,45484,gender,Male,NA,NA
2021,06,45484,race-ethnicity,Black,NA,NA
2021,06,45484,race-ethnicity,Hispanic,NA,NA
2021,06,45484,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,45484,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,46898,age,Age 10 to 14,NA,NA
2021,06,46898,age,Age 15 to 17,NA,NA
2021,06,46898,all,All,NA,NA
2021,06,46898,gender,Female,NA,NA
2021,06,46898,gender,Male,NA,NA
2021,06,46898,race-ethnicity,Black,NA,NA
2021,06,46898,race-ethnicity,Hispanic,NA,NA
2021,06,46898,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,46898,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,47766,age,Age 10 to 14,NA,NA
2021,06,47766,age,Age 15 to 17,NA,NA
2021,06,47766,all,All,NA,NA
2021,06,47766,gender,Female,NA,NA
2021,06,47766,gender,Male,NA,NA
2021,06,47766,race-ethnicity,Black,NA,NA
2021,06,47766,race-ethnicity,Hispanic,NA,NA
2021,06,47766,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,47766,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,48354,age,Age 10 to 14,0,2
2021,06,48354,age,Age 15 to 17,0,2
2021,06,48354,all,All,0,2
2021,06,48354,gender,Female,0,2
2021,06,48354,gender,Male,0,2
2021,06,48354,race-ethnicity,Black,0,2
2021,06,48354,race-ethnicity,Hispanic,0,2
2021,06,48354,race-ethnicity,Other Races and Ethnicities,0,2
2021,06,48354,race-ethnicity,"White, Non-Hispanic",0,2
2021,06,49270,age,Age 10 to 14,NA,NA
2021,06,49270,age,Age 15 to 17,NA,NA
2021,06,49270,all,All,NA,NA
2021,06,49270,gender,Female,NA,NA
2021,06,49270,gender,Male,NA,NA
2021,06,49270,race-ethnicity,Black,NA,NA
2021,06,49270,race-ethnicity,Hispanic,NA,NA
2021,06,49270,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,49270,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,49670,age,Age 10 to 14,0,1
2021,06,49670,age,Age 15 to 17,84.49514152936206,1
2021,06,49670,all,All,31.026993484331367,1
2021,06,49670,gender,Female,0,1
2021,06,49670,gender,Male,58.36008170411438,1
2021,06,49670,race-ethnicity,Black,0,1
2021,06,49670,race-ethnicity,Hispanic,100.150225338007,1
2021,06,49670,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,49670,race-ethnicity,"White, Non-Hispanic",63.351282863477984,1
2021,06,50076,age,Age 10 to 14,123.26311071268489,1
2021,06,50076,age,Age 15 to 17,440.5286343612335,1
2021,06,50076,all,All,252.44137381252906,1
2021,06,50076,gender,Female,125.5055082973086,1
2021,06,50076,gender,Male,367.9269221009896,1
2021,06,50076,race-ethnicity,Black,2551.8341307814994,1
2021,06,50076,race-ethnicity,Hispanic,140.15416958654518,1
2021,06,50076,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,50076,race-ethnicity,"White, Non-Hispanic",265.923768519691,1
2021,06,50258,age,Age 10 to 14,NA,NA
2021,06,50258,age,Age 15 to 17,NA,NA
2021,06,50258,all,All,NA,NA
2021,06,50258,gender,Female,NA,NA
2021,06,50258,gender,Male,NA,NA
2021,06,50258,race-ethnicity,Black,NA,NA
2021,06,50258,race-ethnicity,Hispanic,NA,NA
2021,06,50258,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,50258,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,51182,age,Age 10 to 14,NA,NA
2021,06,51182,age,Age 15 to 17,NA,NA
2021,06,51182,all,All,NA,NA
2021,06,51182,gender,Female,NA,NA
2021,06,51182,gender,Male,NA,NA
2021,06,51182,race-ethnicity,Black,NA,NA
2021,06,51182,race-ethnicity,Hispanic,NA,NA
2021,06,51182,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,51182,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,52526,age,Age 10 to 14,NA,NA
2021,06,52526,age,Age 15 to 17,NA,NA
2021,06,52526,all,All,NA,NA
2021,06,52526,gender,Female,NA,NA
2021,06,52526,gender,Male,NA,NA
2021,06,52526,race-ethnicity,Black,NA,NA
2021,06,52526,race-ethnicity,Hispanic,NA,NA
2021,06,52526,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,52526,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,53000,age,Age 10 to 14,NA,NA
2021,06,53000,age,Age 15 to 17,NA,NA
2021,06,53000,all,All,NA,NA
2021,06,53000,gender,Female,NA,NA
2021,06,53000,gender,Male,NA,NA
2021,06,53000,race-ethnicity,Black,NA,NA
2021,06,53000,race-ethnicity,Hispanic,NA,NA
2021,06,53000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,53000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,53322,age,Age 10 to 14,165.79406631762654,1
2021,06,53322,age,Age 15 to 17,872.8179551122194,1
2021,06,53322,all,All,398.2663699191754,1
2021,06,53322,gender,Female,285.8776443682104,1
2021,06,53322,gender,Male,516.2684595989914,1
2021,06,53322,race-ethnicity,Black,872.4100327153762,1
2021,06,53322,race-ethnicity,Hispanic,0,1
2021,06,53322,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,53322,race-ethnicity,"White, Non-Hispanic",681.8956699624957,1
2021,06,53896,age,Age 10 to 14,NA,NA
2021,06,53896,age,Age 15 to 17,NA,NA
2021,06,53896,all,All,NA,NA
2021,06,53896,gender,Female,NA,NA
2021,06,53896,gender,Male,NA,NA
2021,06,53896,race-ethnicity,Black,NA,NA
2021,06,53896,race-ethnicity,Hispanic,NA,NA
2021,06,53896,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,53896,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,53980,age,Age 10 to 14,NA,NA
2021,06,53980,age,Age 15 to 17,NA,NA
2021,06,53980,all,All,NA,NA
2021,06,53980,gender,Female,NA,NA
2021,06,53980,gender,Male,NA,NA
2021,06,53980,race-ethnicity,Black,NA,NA
2021,06,53980,race-ethnicity,Hispanic,NA,NA
2021,06,53980,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,53980,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,54652,age,Age 10 to 14,NA,NA
2021,06,54652,age,Age 15 to 17,NA,NA
2021,06,54652,all,All,NA,NA
2021,06,54652,gender,Female,NA,NA
2021,06,54652,gender,Male,NA,NA
2021,06,54652,race-ethnicity,Black,NA,NA
2021,06,54652,race-ethnicity,Hispanic,NA,NA
2021,06,54652,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,54652,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,55156,age,Age 10 to 14,NA,NA
2021,06,55156,age,Age 15 to 17,NA,NA
2021,06,55156,all,All,NA,NA
2021,06,55156,gender,Female,NA,NA
2021,06,55156,gender,Male,NA,NA
2021,06,55156,race-ethnicity,Black,NA,NA
2021,06,55156,race-ethnicity,Hispanic,NA,NA
2021,06,55156,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,55156,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,56000,age,Age 10 to 14,NA,NA
2021,06,56000,age,Age 15 to 17,NA,NA
2021,06,56000,all,All,NA,NA
2021,06,56000,gender,Female,NA,NA
2021,06,56000,gender,Male,NA,NA
2021,06,56000,race-ethnicity,Black,NA,NA
2021,06,56000,race-ethnicity,Hispanic,NA,NA
2021,06,56000,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,56000,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,56700,age,Age 10 to 14,0,3
2021,06,56700,age,Age 15 to 17,0,3
2021,06,56700,all,All,0,3
2021,06,56700,gender,Female,0,3
2021,06,56700,gender,Male,0,3
2021,06,56700,race-ethnicity,Black,0,3
2021,06,56700,race-ethnicity,Hispanic,0,3
2021,06,56700,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,56700,race-ethnicity,"White, Non-Hispanic",0,3
2021,06,57456,age,Age 10 to 14,NA,NA
2021,06,57456,age,Age 15 to 17,NA,NA
2021,06,57456,all,All,NA,NA
2021,06,57456,gender,Female,NA,NA
2021,06,57456,gender,Male,NA,NA
2021,06,57456,race-ethnicity,Black,NA,NA
2021,06,57456,race-ethnicity,Hispanic,NA,NA
2021,06,57456,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,57456,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,57792,age,Age 10 to 14,NA,NA
2021,06,57792,age,Age 15 to 17,NA,NA
2021,06,57792,all,All,NA,NA
2021,06,57792,gender,Female,NA,NA
2021,06,57792,gender,Male,NA,NA
2021,06,57792,race-ethnicity,Black,NA,NA
2021,06,57792,race-ethnicity,Hispanic,NA,NA
2021,06,57792,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,57792,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,58072,age,Age 10 to 14,NA,NA
2021,06,58072,age,Age 15 to 17,NA,NA
2021,06,58072,all,All,NA,NA
2021,06,58072,gender,Female,NA,NA
2021,06,58072,gender,Male,NA,NA
2021,06,58072,race-ethnicity,Black,NA,NA
2021,06,58072,race-ethnicity,Hispanic,NA,NA
2021,06,58072,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,58072,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,59451,age,Age 10 to 14,NA,NA
2021,06,59451,age,Age 15 to 17,NA,NA
2021,06,59451,all,All,NA,NA
2021,06,59451,gender,Female,NA,NA
2021,06,59451,gender,Male,NA,NA
2021,06,59451,race-ethnicity,Black,NA,NA
2021,06,59451,race-ethnicity,Hispanic,NA,NA
2021,06,59451,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,59451,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,59920,age,Age 10 to 14,NA,NA
2021,06,59920,age,Age 15 to 17,NA,NA
2021,06,59920,all,All,NA,NA
2021,06,59920,gender,Female,NA,NA
2021,06,59920,gender,Male,NA,NA
2021,06,59920,race-ethnicity,Black,NA,NA
2021,06,59920,race-ethnicity,Hispanic,NA,NA
2021,06,59920,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,59920,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,60102,age,Age 10 to 14,NA,NA
2021,06,60102,age,Age 15 to 17,NA,NA
2021,06,60102,all,All,NA,NA
2021,06,60102,gender,Female,NA,NA
2021,06,60102,gender,Male,NA,NA
2021,06,60102,race-ethnicity,Black,NA,NA
2021,06,60102,race-ethnicity,Hispanic,NA,NA
2021,06,60102,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,60102,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,60466,age,Age 10 to 14,NA,NA
2021,06,60466,age,Age 15 to 17,NA,NA
2021,06,60466,all,All,NA,NA
2021,06,60466,gender,Female,NA,NA
2021,06,60466,gender,Male,NA,NA
2021,06,60466,race-ethnicity,Black,NA,NA
2021,06,60466,race-ethnicity,Hispanic,NA,NA
2021,06,60466,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,60466,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,60620,age,Age 10 to 14,117.096018735363,1
2021,06,60620,age,Age 15 to 17,597.3715651135007,1
2021,06,60620,all,All,299.5370790596351,1
2021,06,60620,gender,Female,162.40357287860334,1
2021,06,60620,gender,Male,410.44163519947466,1
2021,06,60620,race-ethnicity,Black,1002.3584905660376,1
2021,06,60620,race-ethnicity,Hispanic,178.30609212481426,1
2021,06,60620,race-ethnicity,Other Races and Ethnicities,0,1
2021,06,60620,race-ethnicity,"White, Non-Hispanic",610.4540251812285,1
2021,06,62000,age,Age 10 to 14,0,3
2021,06,62000,age,Age 15 to 17,0,3
2021,06,62000,all,All,0,3
2021,06,62000,gender,Female,0,3
2021,06,62000,gender,Male,0,3
2021,06,62000,race-ethnicity,Black,0,3
2021,06,62000,race-ethnicity,Hispanic,0,3
2021,06,62000,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,62000,race-ethnicity,"White, Non-Hispanic",0,3
2021,06,62938,age,Age 10 to 14,NA,NA
2021,06,62938,age,Age 15 to 17,NA,NA
2021,06,62938,all,All,NA,NA
2021,06,62938,gender,Female,NA,NA
2021,06,62938,gender,Male,NA,NA
2021,06,62938,race-ethnicity,Black,NA,NA
2021,06,62938,race-ethnicity,Hispanic,NA,NA
2021,06,62938,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,62938,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,64000,age,Age 10 to 14,0,3
2021,06,64000,age,Age 15 to 17,0,3
2021,06,64000,all,All,0,3
2021,06,64000,gender,Female,0,3
2021,06,64000,gender,Male,0,3
2021,06,64000,race-ethnicity,Black,0,3
2021,06,64000,race-ethnicity,Hispanic,0,3
2021,06,64000,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,64000,race-ethnicity,"White, Non-Hispanic",0,3
2021,06,64224,age,Age 10 to 14,NA,NA
2021,06,64224,age,Age 15 to 17,NA,NA
2021,06,64224,all,All,NA,NA
2021,06,64224,gender,Female,NA,NA
2021,06,64224,gender,Male,NA,NA
2021,06,64224,race-ethnicity,Black,NA,NA
2021,06,64224,race-ethnicity,Hispanic,NA,NA
2021,06,64224,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,64224,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,65000,age,Age 10 to 14,32.45699448231094,3
2021,06,65000,age,Age 15 to 17,88.46426043878273,3
2021,06,65000,all,All,53.70929842228936,3
2021,06,65000,gender,Female,34.30296377607026,3
2021,06,65000,gender,Male,72.30182726436178,3
2021,06,65000,race-ethnicity,Black,137.7410468319559,3
2021,06,65000,race-ethnicity,Hispanic,46.6516815810679,3
2021,06,65000,race-ethnicity,Other Races and Ethnicities,0,3
2021,06,65000,race-ethnicity,"White, Non-Hispanic",88.28073273008167,3
2021,06,65042,age,Age 10 to 14,NA,NA
2021,06,65042,age,Age 15 to 17,NA,NA
2021,06,65042,all,All,NA,NA
2021,06,65042,gender,Female,NA,NA
2021,06,65042,gender,Male,NA,NA
2021,06,65042,race-ethnicity,Black,NA,NA
2021,06,65042,race-ethnicity,Hispanic,NA,NA
2021,06,65042,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,06,65042,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,06,66000,age,Age 10 to 14,753.573545879718,2
2021,06,66000,age,Age 15 to 17,2461.531255123311,2
2021,06,66000,all,All,1368.4423534173116,2
2021,06,66000,gender,Female,1329.4021179713534,2
2021,06,66000,gender,Male,1404.9573291124782,2
2021,06,66000,race-ethnicity,Black,5652.105839987475,2
2021,06,66000,race-ethnicity,Hispanic,5.686449191576473,2
2021,06,66000,race-ethnicity,Other Races and Ethnicities,229.2693813784568,2
2021,06,66000,race-ethnicity,"White, Non-Hispanic",1786.1683193490974,2
2021,06,67000,age,Age 10 to 14,0,3
2021,06,67000,age,Age 15 to 17,0,3
2021,06,67000,all,All,0,3
2021,06,67000,gender,Female,0,3
2021,06,67000,gender,Male,0,3
2021,06,67000,race-ethnicity,Black,0,3
2021,06,67000,race-ethnicity,Hispanic,0,3
2021,06,67000,race-ethnicity,Other Races and Ethnicities,0,3
