year,state,county,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2021,42,121,age,Age 15 to 17,NA,NA
2021,42,123,all,All,NA,NA
2021,42,123,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,42,123,race-ethnicity,Black,NA,NA
2021,42,123,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,42,123,race-ethnicity,Hispanic,NA,NA
2021,42,123,gender,Male,NA,NA
2021,42,123,gender,Female,NA,NA
2021,42,123,age,Age 10 to 14,NA,NA
2021,42,123,age,Age 15 to 17,NA,NA
2021,42,125,all,All,0.7908637409015055,3
2021,42,125,race-ethnicity,"White, Non-Hispanic",0.8916172786036954,3
2021,42,125,race-ethnicity,Black,0,3
2021,42,125,race-ethnicity,Other Races and Ethnicities,0,3
2021,42,125,race-ethnicity,Hispanic,0,3
2021,42,125,gender,Male,1.5017153474810356,3
2021,42,125,gender,Female,0,3
2021,42,125,age,Age 10 to 14,0,3
2021,42,125,age,Age 15 to 17,1.9634343324266943,3
2021,42,127,all,All,NA,NA
2021,42,127,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,42,127,race-ethnicity,Black,NA,NA
2021,42,127,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,42,127,race-ethnicity,Hispanic,NA,NA
2021,42,127,gender,Male,NA,NA
2021,42,127,gender,Female,NA,NA
2021,42,127,age,Age 10 to 14,NA,NA
2021,42,127,age,Age 15 to 17,NA,NA
2021,42,129,all,All,NA,NA
2021,42,129,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,42,129,race-ethnicity,Black,NA,NA
2021,42,129,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,42,129,race-ethnicity,Hispanic,NA,NA
2021,42,129,gender,Male,NA,NA
2021,42,129,gender,Female,NA,NA
2021,42,129,age,Age 10 to 14,NA,NA
2021,42,129,age,Age 15 to 17,NA,NA
2021,42,131,all,All,NA,NA
2021,42,131,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,42,131,race-ethnicity,Black,NA,NA
2021,42,131,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,42,131,race-ethnicity,Hispanic,NA,NA
2021,42,131,gender,Male,NA,NA
2021,42,131,gender,Female,NA,NA
2021,42,131,age,Age 10 to 14,NA,NA
2021,42,131,age,Age 15 to 17,NA,NA
2021,42,133,all,All,NA,NA
2021,42,133,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,42,133,race-ethnicity,Black,NA,NA
2021,42,133,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,42,133,race-ethnicity,Hispanic,NA,NA
2021,42,133,gender,Male,NA,NA
2021,42,133,gender,Female,NA,NA
2021,42,133,age,Age 10 to 14,NA,NA
2021,42,133,age,Age 15 to 17,NA,NA
2021,44,001,all,All,1484.0851396211676,1
2021,44,001,race-ethnicity,"White, Non-Hispanic",1484.480431848853,1
2021,44,001,race-ethnicity,Black,9574.468085106382,1
2021,44,001,race-ethnicity,Other Races and Ethnicities,172.1170395869191,1
2021,44,001,race-ethnicity,Hispanic,0,1
2021,44,001,gender,Male,2106.472615855994,1
2021,44,001,gender,Female,836.6533864541833,1
2021,44,001,age,Age 10 to 14,848.7896887771142,1
2021,44,001,age,Age 15 to 17,2525.773195876289,1
2021,44,003,all,All,1114.3977436885189,1
2021,44,003,race-ethnicity,"White, Non-Hispanic",1152.1490439614315,1
2021,44,003,race-ethnicity,Black,6172.839506172839,1
2021,44,003,race-ethnicity,Other Races and Ethnicities,50.63291139240506,1
2021,44,003,race-ethnicity,Hispanic,766.2835249042146,1
2021,44,003,gender,Male,1541.051541051541,1
2021,44,003,gender,Female,630.9611151870873,1
2021,44,003,age,Age 10 to 14,807.1955719557195,1
2021,44,003,age,Age 15 to 17,1568.627450980392,1
2021,44,005,all,All,3327.7404921700227,1
2021,44,005,race-ethnicity,"White, Non-Hispanic",2839.3351800554015,1
2021,44,005,race-ethnicity,Black,19834.710743801654,1
2021,44,005,race-ethnicity,Other Races and Ethnicities,98.71668311944718,1
2021,44,005,race-ethnicity,Hispanic,4066.265060240964,1
2021,44,005,gender,Male,3299.5583268381397,1
2021,44,005,gender,Female,3360.5812897366027,1
2021,44,005,age,Age 10 to 14,2014.6114677883552,1
2021,44,005,age,Age 15 to 17,5578.747628083492,1
2021,44,007,all,All,1358.9435774309725,1
2021,44,007,race-ethnicity,"White, Non-Hispanic",1433.7801902568742,1
2021,44,007,race-ethnicity,Black,4313.669475789173,1
2021,44,007,race-ethnicity,Other Races and Ethnicities,31.583934305416644,1
2021,44,007,race-ethnicity,Hispanic,971.0982658959538,1
2021,44,007,gender,Male,1914.0975292989888,1
2021,44,007,gender,Female,763.2067958587735,1
2021,44,007,age,Age 10 to 14,802.5599339371888,1
2021,44,007,age,Age 15 to 17,2267.7457427078066,1
2021,44,009,all,All,1498.8290398126464,3
2021,44,009,race-ethnicity,"White, Non-Hispanic",1420.903062835491,3
2021,44,009,race-ethnicity,Black,17741.93548387097,3
2021,44,009,race-ethnicity,Other Races and Ethnicities,285.7142857142857,3
2021,44,009,race-ethnicity,Hispanic,915.0326797385621,3
2021,44,009,gender,Male,2220.5909341163515,3
2021,44,009,gender,Female,746.2686567164179,3
2021,44,009,age,Age 10 to 14,700.1909611712285,3
2021,44,009,age,Age 15 to 17,2641.7672511956275,3
2021,45,001,all,All,1192.933008749483,3
2021,45,001,race-ethnicity,"White, Non-Hispanic",800.7065005184717,3
2021,45,001,race-ethnicity,Black,2113.6063408190225,3
2021,45,001,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,001,race-ethnicity,Hispanic,NA,NA
2021,45,001,gender,Male,1384.6153846153848,3
2021,45,001,gender,Female,974.3478432883667,3
2021,45,001,age,Age 10 to 14,734.3941248470012,3
2021,45,001,age,Age 15 to 17,2122.5267262391294,3
2021,45,003,all,All,1151.753229598539,3
2021,45,003,race-ethnicity,"White, Non-Hispanic",692.4186430328348,3
2021,45,003,race-ethnicity,Black,2461.4781201426963,3
2021,45,003,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,003,race-ethnicity,Hispanic,179.36716220123208,3
2021,45,003,gender,Male,1348.8795271205056,3
2021,45,003,gender,Female,934.402602417335,3
2021,45,003,age,Age 10 to 14,649.5580698844674,3
2021,45,003,age,Age 15 to 17,1984.5072286180757,3
2021,45,005,all,All,0,3
2021,45,005,race-ethnicity,"White, Non-Hispanic",0,3
2021,45,005,race-ethnicity,Black,0,3
2021,45,005,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,005,race-ethnicity,Hispanic,0,3
2021,45,005,gender,Male,0,3
2021,45,005,gender,Female,0,3
2021,45,005,age,Age 10 to 14,0,3
2021,45,005,age,Age 15 to 17,0,3
2021,45,007,all,All,1360.8655268376153,2
2021,45,007,race-ethnicity,"White, Non-Hispanic",1171.5213615827709,2
2021,45,007,race-ethnicity,Black,3285.427680026369,2
2021,45,007,race-ethnicity,Other Races and Ethnicities,115.51790527531767,2
2021,45,007,race-ethnicity,Hispanic,779.5678419014811,2
2021,45,007,gender,Male,1802.1042076027284,2
2021,45,007,gender,Female,925.576314800957,2
2021,45,007,age,Age 10 to 14,907.384013072313,2
2021,45,007,age,Age 15 to 17,2101.603817319577,2
2021,45,009,all,All,1022.8166797797011,3
2021,45,009,race-ethnicity,"White, Non-Hispanic",269.54177897574124,3
2021,45,009,race-ethnicity,Black,1444.043321299639,3
2021,45,009,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,009,race-ethnicity,Hispanic,0,3
2021,45,009,gender,Male,917.4311926605506,3
2021,45,009,gender,Female,1181.1023622047244,3
2021,45,009,age,Age 10 to 14,731.7073170731708,3
2021,45,009,age,Age 15 to 17,1552.1064301552108,3
2021,45,011,all,All,1702.1276595744682,1
2021,45,011,race-ethnicity,"White, Non-Hispanic",586.2646566164153,1
2021,45,011,race-ethnicity,Black,2904.9295774647885,1
2021,45,011,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,45,011,race-ethnicity,Hispanic,0,1
2021,45,011,gender,Male,2624.6719160104985,1
2021,45,011,gender,Female,828.5004142502071,1
2021,45,011,age,Age 10 to 14,1002.865329512894,1
2021,45,011,age,Age 15 to 17,2725.3668763102723,1
2021,45,013,all,All,2782.0710973724886,2
2021,45,013,race-ethnicity,"White, Non-Hispanic",2054.7227172659605,2
2021,45,013,race-ethnicity,Black,7158.176943699732,2
2021,45,013,race-ethnicity,Other Races and Ethnicities,140.72614691809738,2
2021,45,013,race-ethnicity,Hispanic,2228.948816730875,2
2021,45,013,gender,Male,3793.4668071654373,2
2021,45,013,gender,Female,1738.9204202391015,2
2021,45,013,age,Age 10 to 14,1612.1686856726478,2
2021,45,013,age,Age 15 to 17,4980.318329625193,2
2021,45,015,all,All,2548.7742925231946,2
2021,45,015,race-ethnicity,"White, Non-Hispanic",1692.884159015063,2
2021,45,015,race-ethnicity,Black,5803.758130441646,2
2021,45,015,race-ethnicity,Other Races and Ethnicities,7.714531125913851,2
2021,45,015,race-ethnicity,Hispanic,1777.8300275582135,2
2021,45,015,gender,Male,3614.004587291886,2
2021,45,015,gender,Female,1470.888885781529,2
2021,45,015,age,Age 10 to 14,2001.0650745632252,2
2021,45,015,age,Age 15 to 17,3429.632532568191,2
2021,45,017,all,All,157.85319652722967,3
2021,45,017,race-ethnicity,"White, Non-Hispanic",173.61111111111111,3
2021,45,017,race-ethnicity,Black,161.29032258064515,3
2021,45,017,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,017,race-ethnicity,Hispanic,0,3
2021,45,017,gender,Male,282.88543140028287,3
2021,45,017,gender,Female,0,3
2021,45,017,age,Age 10 to 14,0,3
2021,45,017,age,Age 15 to 17,435.72984749455344,3
2021,45,019,all,All,1843.707014199249,2
2021,45,019,race-ethnicity,"White, Non-Hispanic",858.2340842872345,2
2021,45,019,race-ethnicity,Black,4184.068432100426,2
2021,45,019,race-ethnicity,Other Races and Ethnicities,39.85860339593815,2
2021,45,019,race-ethnicity,Hispanic,1565.9372272754547,2
2021,45,019,gender,Male,2777.994599717187,2
2021,45,019,gender,Female,924.2451578196176,2
2021,45,019,age,Age 10 to 14,886.1870568121785,2
2021,45,019,age,Age 15 to 17,3573.5825932493663,2
2021,45,021,all,All,311.04199066874025,3
2021,45,021,race-ethnicity,"White, Non-Hispanic",417.10114702815434,3
2021,45,021,race-ethnicity,Black,160.3849238171612,3
2021,45,021,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,021,race-ethnicity,Hispanic,0,3
2021,45,021,gender,Male,307.797537619699,3
2021,45,021,gender,Female,314.3555710792875,3
2021,45,021,age,Age 10 to 14,83.33333333333334,3
2021,45,021,age,Age 15 to 17,685.8710562414266,3
2021,45,023,all,All,1248.1857764876634,3
2021,45,023,race-ethnicity,"White, Non-Hispanic",522.9517722254503,3
2021,45,023,race-ethnicity,Black,2248.6772486772484,3
2021,45,023,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,023,race-ethnicity,Hispanic,0,3
2021,45,023,gender,Male,1610.3896103896102,3
2021,45,023,gender,Female,789.4736842105264,3
2021,45,023,age,Age 10 to 14,918.7620889748549,3
2021,45,023,age,Age 15 to 17,1742.9193899782138,3
2021,45,025,all,All,1450.5494505494507,3
2021,45,025,race-ethnicity,"White, Non-Hispanic",881.5638175546186,3
2021,45,025,race-ethnicity,Black,2593.4861278648978,3
2021,45,025,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,025,race-ethnicity,Hispanic,1773.049645390071,3
2021,45,025,gender,Male,2167.5698207586493,3
2021,45,025,gender,Female,650.8600650860066,3
2021,45,025,age,Age 10 to 14,669.0140845070422,3
2021,45,025,age,Age 15 to 17,2748.5380116959063,3
2021,45,027,all,All,333.667000333667,3
2021,45,027,race-ethnicity,"White, Non-Hispanic",82.78145695364239,3
2021,45,027,race-ethnicity,Black,573.248407643312,3
2021,45,027,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,027,race-ethnicity,Hispanic,0,3
2021,45,027,gender,Male,244.79804161566705,3
2021,45,027,gender,Female,440.20542920029345,3
2021,45,027,age,Age 10 to 14,105.82010582010582,3
2021,45,027,age,Age 15 to 17,722.6738934056007,3
2021,45,029,all,All,2020.4539785482666,1
2021,45,029,race-ethnicity,"White, Non-Hispanic",1032.6086956521738,1
2021,45,029,race-ethnicity,Black,3771.2895377128957,1
2021,45,029,race-ethnicity,Other Races and Ethnicities,0,1
2021,45,029,race-ethnicity,Hispanic,280.8988764044944,1
2021,45,029,gender,Male,2584.6702317290556,1
2021,45,029,gender,Female,1303.1161473087818,1
2021,45,029,age,Age 10 to 14,1510.9343936381708,1
2021,45,029,age,Age 15 to 17,2878.179384203481,1
2021,45,031,all,All,2822.228687809136,2
2021,45,031,race-ethnicity,"White, Non-Hispanic",870.9175738724729,2
2021,45,031,race-ethnicity,Black,5312,2
2021,45,031,race-ethnicity,Other Races and Ethnicities,0,2
2021,45,031,race-ethnicity,Hispanic,0,2
2021,45,031,gender,Male,4125.177809388336,2
2021,45,031,gender,Female,1458.7674903245013,2
2021,45,031,age,Age 10 to 14,1700.1180637544276,2
2021,45,031,age,Age 15 to 17,4622.963243652898,2
2021,45,033,all,All,433.9022273647671,3
2021,45,033,race-ethnicity,"White, Non-Hispanic",330.03300330033005,3
2021,45,033,race-ethnicity,Black,552.1811154058531,3
2021,45,033,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,033,race-ethnicity,Hispanic,0,3
2021,45,033,gender,Male,838.9261744966443,3
2021,45,033,gender,Female,0,3
2021,45,033,age,Age 10 to 14,0,3
2021,45,033,age,Age 15 to 17,1250,3
2021,45,035,all,All,1299.041851103719,2
2021,45,035,race-ethnicity,"White, Non-Hispanic",674.386227492256,2
2021,45,035,race-ethnicity,Black,3106.1145661846217,2
2021,45,035,race-ethnicity,Other Races and Ethnicities,10.377530598218291,2
2021,45,035,race-ethnicity,Hispanic,1589.4989641175164,2
2021,45,035,gender,Male,1690.5298828652778,2
2021,45,035,gender,Female,842.0547724052554,2
2021,45,035,age,Age 10 to 14,721.3132196393036,2
2021,45,035,age,Age 15 to 17,2248.5312984635384,2
2021,45,037,all,All,419.5830135311358,3
2021,45,037,race-ethnicity,"White, Non-Hispanic",312.9850471901708,3
2021,45,037,race-ethnicity,Black,672.9794053140876,3
2021,45,037,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,037,race-ethnicity,Hispanic,57.38744550399631,3
2021,45,037,gender,Male,497.76052018263033,3
2021,45,037,gender,Female,320.79373488113043,3
2021,45,037,age,Age 10 to 14,280.6744631239093,3
2021,45,037,age,Age 15 to 17,631.4477353707292,3
2021,45,039,all,All,736.9875633348687,3
2021,45,039,race-ethnicity,"White, Non-Hispanic",715.5635062611807,3
2021,45,039,race-ethnicity,Black,873.998543335761,3
2021,45,039,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,039,race-ethnicity,Hispanic,0,3
2021,45,039,gender,Male,1461.9883040935672,3
2021,45,039,gender,Female,87.33624454148472,3
2021,45,039,age,Age 10 to 14,140.25245441795232,3
2021,45,039,age,Age 15 to 17,1879.194630872483,3
2021,45,041,all,All,2545.1559934318557,2
2021,45,041,race-ethnicity,"White, Non-Hispanic",1122.9646266142615,2
2021,45,041,race-ethnicity,Black,4363.685490407998,2
2021,45,041,race-ethnicity,Other Races and Ethnicities,0,2
2021,45,041,race-ethnicity,Hispanic,869.5652173913044,2
2021,45,041,gender,Male,3595.8470498860474,2
2021,45,041,gender,Female,1499.4959677419356,2
2021,45,041,age,Age 10 to 14,1565.3040877367896,2
2021,45,041,age,Age 15 to 17,4238.456237077878,2
2021,45,043,all,All,2600.896860986547,3
2021,45,043,race-ethnicity,"White, Non-Hispanic",1274.479328566988,3
2021,45,043,race-ethnicity,Black,5300.713557594291,3
2021,45,043,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,043,race-ethnicity,Hispanic,974.025974025974,3
2021,45,043,gender,Male,3676.470588235294,3
2021,45,043,gender,Female,1471.129091577786,3
2021,45,043,age,Age 10 to 14,1564.8510382184775,3
2021,45,043,age,Age 15 to 17,4129.662522202487,3
2021,45,045,all,All,1776.4953726820174,2
2021,45,045,race-ethnicity,"White, Non-Hispanic",1171.3809028276335,2
2021,45,045,race-ethnicity,Black,5556.726673731266,2
2021,45,045,race-ethnicity,Other Races and Ethnicities,63.95906619763352,2
2021,45,045,race-ethnicity,Hispanic,1341.9904080955798,2
2021,45,045,gender,Male,2396.2614969296465,2
2021,45,045,gender,Female,1097.6602046411485,2
2021,45,045,age,Age 10 to 14,1087.3736338477734,2
2021,45,045,age,Age 15 to 17,2921.1440408189055,2
2021,45,047,all,All,3785.8826792400496,2
2021,45,047,race-ethnicity,"White, Non-Hispanic",1821.8623481781376,2
2021,45,047,race-ethnicity,Black,8722.466960352423,2
2021,45,047,race-ethnicity,Other Races and Ethnicities,303.3367037411527,2
2021,45,047,race-ethnicity,Hispanic,2385.8921161825724,2
2021,45,047,gender,Male,4436.769394261424,2
2021,45,047,gender,Female,3075.137800986365,2
2021,45,047,age,Age 10 to 14,2585.0640742377377,2
2021,45,047,age,Age 15 to 17,5810.055865921788,2
2021,45,049,all,All,1109.3502377179082,3
2021,45,049,race-ethnicity,"White, Non-Hispanic",149.03129657228018,3
2021,45,049,race-ethnicity,Black,1943.6345966958213,3
2021,45,049,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,049,race-ethnicity,Hispanic,0,3
2021,45,049,gender,Male,1513.8772077375945,3
2021,45,049,gender,Female,426.1363636363636,3
2021,45,049,age,Age 10 to 14,877.1929824561403,3
2021,45,049,age,Age 15 to 17,1460.8233731739706,3
2021,45,051,all,All,2070.552147239264,2
2021,45,051,race-ethnicity,"White, Non-Hispanic",1471.0736008298363,2
2021,45,051,race-ethnicity,Black,6319.473034170441,2
2021,45,051,race-ethnicity,Other Races and Ethnicities,0,2
2021,45,051,race-ethnicity,Hispanic,1050.9296685529507,2
2021,45,051,gender,Male,2889.6897927661216,2
2021,45,051,gender,Female,1189.98201189982,2
2021,45,051,age,Age 10 to 14,920.5020920502093,2
2021,45,051,age,Age 15 to 17,4093.08314937454,2
2021,45,053,all,All,837.5209380234505,1
2021,45,053,race-ethnicity,"White, Non-Hispanic",1104.2944785276075,1
2021,45,053,race-ethnicity,Black,1028.999064546305,1
2021,45,053,race-ethnicity,Other Races and Ethnicities,0,1
2021,45,053,race-ethnicity,Hispanic,564.9717514124294,1
2021,45,053,gender,Male,1261.8296529968454,1
2021,45,053,gender,Female,357.1428571428571,1
2021,45,053,age,Age 10 to 14,518.4705119896306,1
2021,45,053,age,Age 15 to 17,1420.118343195266,1
2021,45,055,all,All,235.47880690737833,1
2021,45,055,race-ethnicity,"White, Non-Hispanic",172.2652885443583,1
2021,45,055,race-ethnicity,Black,568.8282138794084,1
2021,45,055,race-ethnicity,Other Races and Ethnicities,0,1
2021,45,055,race-ethnicity,Hispanic,402.4144869215292,1
2021,45,055,gender,Male,446.92737430167597,1
2021,45,055,gender,Female,49.21259842519685,1
2021,45,055,age,Age 10 to 14,40.37141703673799,1
2021,45,055,age,Age 15 to 17,594.7955390334572,1
2021,45,057,all,All,1523.17880794702,3
2021,45,057,race-ethnicity,"White, Non-Hispanic",1256.913021618904,3
2021,45,057,race-ethnicity,Black,3185.378590078329,3
2021,45,057,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,057,race-ethnicity,Hispanic,2099.4475138121547,3
2021,45,057,gender,Male,1876.9551616266947,3
2021,45,057,gender,Female,1125.4396248534583,3
2021,45,057,age,Age 10 to 14,957.1013501965476,3
2021,45,057,age,Age 15 to 17,2555.3131816765344,3
2021,45,059,all,All,2534.626074520134,3
2021,45,059,race-ethnicity,"White, Non-Hispanic",1963.4412042526844,3
2021,45,059,race-ethnicity,Black,5393.401015228426,3
2021,45,059,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,059,race-ethnicity,Hispanic,2055.800293685756,3
2021,45,059,gender,Male,3489.772278248894,3
2021,45,059,gender,Female,1487.9976887077112,3
2021,45,059,age,Age 10 to 14,2102.1316476383668,3
2021,45,059,age,Age 15 to 17,3254.295415206455,3
2021,45,061,all,All,59.52380952380953,3
2021,45,061,race-ethnicity,"White, Non-Hispanic",0,3
2021,45,061,race-ethnicity,Black,84.03361344537815,3
2021,45,061,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,061,race-ethnicity,Hispanic,NA,NA
2021,45,061,gender,Male,0,3
2021,45,061,gender,Female,133.86880856760374,3
2021,45,061,age,Age 10 to 14,92.85051067780873,3
2021,45,061,age,Age 15 to 17,0,3
2021,45,063,all,All,821.2655481457616,2
2021,45,063,race-ethnicity,"White, Non-Hispanic",624.5740841954301,2
2021,45,063,race-ethnicity,Black,2091.8924178995135,2
2021,45,063,race-ethnicity,Other Races and Ethnicities,83.26291417347798,2
2021,45,063,race-ethnicity,Hispanic,535.5184247193778,2
2021,45,063,gender,Male,1118.4671969562914,2
2021,45,063,gender,Female,514.2028991377015,2
2021,45,063,age,Age 10 to 14,338.64588469995715,2
2021,45,063,age,Age 15 to 17,1636.1389597727948,2
2021,45,065,all,All,152.20700152207002,1
2021,45,065,race-ethnicity,"White, Non-Hispanic",0,1
2021,45,065,race-ethnicity,Black,342.4657534246575,1
2021,45,065,race-ethnicity,Other Races and Ethnicities,0,1
2021,45,065,race-ethnicity,Hispanic,NA,NA
2021,45,065,gender,Male,304.8780487804878,1
2021,45,065,gender,Female,0,1
2021,45,065,age,Age 10 to 14,0,1
2021,45,065,age,Age 15 to 17,476.19047619047626,1
2021,45,067,all,All,611.1289803795432,3
2021,45,067,race-ethnicity,"White, Non-Hispanic",225.7336343115124,3
2021,45,067,race-ethnicity,Black,887.7284595300262,3
2021,45,067,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,067,race-ethnicity,Hispanic,0,3
2021,45,067,gender,Male,876.5522279035793,3
2021,45,067,gender,Female,402.2988505747126,3
2021,45,067,age,Age 10 to 14,458.7155963302753,3
2021,45,067,age,Age 15 to 17,871.8395815170009,3
2021,45,069,all,All,1598.721023181455,1
2021,45,069,race-ethnicity,"White, Non-Hispanic",473.37278106508876,1
2021,45,069,race-ethnicity,Black,2804.4871794871797,1
2021,45,069,race-ethnicity,Other Races and Ethnicities,244.49877750611248,1
2021,45,069,race-ethnicity,Hispanic,0,1
2021,45,069,gender,Male,2688.1720430107525,1
2021,45,069,gender,Female,416.6666666666667,1
2021,45,069,age,Age 10 to 14,1368.0781758957655,1
2021,45,069,age,Age 15 to 17,1964.839710444674,1
2021,45,071,all,All,1684.3741902047161,3
2021,45,071,race-ethnicity,"White, Non-Hispanic",1187.756966651439,3
2021,45,071,race-ethnicity,Black,3204.601479046836,3
2021,45,071,race-ethnicity,Other Races and Ethnicities,0,3
2021,45,071,race-ethnicity,Hispanic,757.5757575757576,3
2021,45,071,gender,Male,2411.4173228346453,3
2021,45,071,gender,Female,875.752599890531,3
2021,45,071,age,Age 10 to 14,733.4963325183375,3
2021,45,071,age,Age 15 to 17,3345.195729537367,3
2021,45,073,all,All,999.6001599360256,2
2021,45,073,race-ethnicity,"White, Non-Hispanic",895.3739015088709,2
2021,45,073,race-ethnicity,Black,5291.005291005291,2
2021,45,073,race-ethnicity,Other Races and Ethnicities,0,2
2021,45,073,race-ethnicity,Hispanic,678.42605156038,2
2021,45,073,gender,Male,1332.6365299189965,2
2021,45,073,gender,Female,652.8835690968444,2
2021,45,073,age,Age 10 to 14,469.88466467321655,2
2021,45,073,age,Age 15 to 17,1878.7663948954273,2
2021,45,075,all,All,283.7684449489217,3
2021,45,075,race-ethnicity,"White, Non-Hispanic",0,3
2021,45,075,race-ethnicity,Black,460.744563214154,3
2021,45,075,race-ethnicity,Other Races and Ethnicities,0,3
