year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2018,05,003,tenure,All,3,3,3,1.204911978212994,1.204911978212994,1.4622723223416243,2.1784913620029296,2.1784913620029296,2.183691507624147,3,3,3
2017,05,003,tenure,All,3,3,3,0.8264646326252156,0.8264646326252156,1.2398204310310958,1.691882820214487,1.691882820214487,1.9645150672498954,3,3,3
2016,05,003,tenure,All,3,3,3,1.6338776733874096,1.632357704543862,1.5130915048147284,2.7378757504645668,2.7313106259730042,2.2589956310283212,3,3,3
2015,05,003,tenure,All,3,3,3,1.0999116541969198,1.110134400246547,1.4310316098758,2.1301694054109652,2.1266871170511528,2.147512330173314,3,3,3
2014,05,003,tenure,All,3,3,3,0.8784763335138502,0.8970981645120817,1.1632111972334078,1.7235654122607873,1.7047928783062636,1.6998396916759813,3,3,3
2023,05,005,tenure,All,3,3,3,0.7237559927660534,0.7679340832915158,1.0935260175129826,1.9291992695108664,1.9721612550139074,1.8368861995652626,3,3,3
2022,05,005,tenure,All,3,3,3,0.6821196825973322,0.7138744890662079,0.9975539081987294,1.9038466000374885,1.8514346209509707,1.7135628120610804,3,3,3
2021,05,005,tenure,All,3,3,3,0.7218730895324855,0.7296408964627867,1.0661117688778257,1.8642154318748279,1.8433228254793133,1.8639331054291453,3,3,3
2019,05,005,tenure,All,3,3,3,0.8496736975299778,0.8644813333690955,1.1545668989966915,1.9798034765548813,1.9917657007302874,2.022101088223596,3,3,3
2018,05,005,tenure,All,3,3,3,0.7281752280235313,0.7281752280235313,1.1620679262798068,1.7805214107788196,1.7805214107788196,1.9792901300026264,3,3,3
2017,05,005,tenure,All,3,3,3,0.8774165701913107,0.8774165701913107,1.2421672495138547,1.9047069136082555,1.9047069136082555,1.9996540766998747,3,3,3
2016,05,005,tenure,All,3,3,3,1.0391513515536297,1.0391513515536297,1.3594924924845886,2.6156161679259315,2.6156161679259315,2.210039749071276,3,3,3
2015,05,005,tenure,All,3,3,3,1.0557352266549558,1.0557352266549558,1.201113609063158,2.366365243682443,2.366365243682443,1.9977452160395923,3,3,3
2014,05,005,tenure,All,3,3,3,1.0974242351149666,1.0974242351149666,1.3460802375824628,2.2419197849626458,2.2419197849626458,2.166408038840065,3,3,3
2023,05,007,tenure,All,1,1,1,0.4444278122894993,0.6622554407562101,0.9306412455175179,1.773145722625552,1.864761486040888,1.9710893823640778,1,1,1
2022,05,007,tenure,All,1,1,1,0.428826735769815,0.541605320607199,0.9242272694006002,2.1184880707711553,2.1808397217850435,2.0577443829133224,1,1,1
2021,05,007,tenure,All,1,1,1,0.5202179279816124,0.6925727614907491,0.9836806293854986,2.135949604154252,2.1573980808991147,2.104481182224112,1,1,1
2019,05,007,tenure,All,1,1,1,0.42415586318025345,0.5566414926699245,0.9528294523221023,1.8104445909323958,1.7374055975122167,2.0142318199557696,1,1,1
2018,05,007,tenure,All,1,1,1,0.38972809667673713,0.6002469931271478,0.9484897209142069,1.848245410178945,1.9647229381443299,2.078787182726542,1,1,1
2017,05,007,tenure,All,1,1,1,0.4125126426816934,0.6143733567046451,0.9227178290199297,1.586837162259789,1.628350016144656,1.8708030882088902,1,1,1
2016,05,007,tenure,All,1,1,1,0.4710679884693806,0.6144233664558868,0.9311429570080392,1.6215285101596006,1.6990364348087925,1.8827467534213427,1,1,1
2015,05,007,tenure,All,1,1,1,0.3387826594657714,0.49463116074304736,0.888235294117647,1.4858414829951831,1.5919145280790292,1.8966140602582497,1,1,1
2014,05,007,tenure,All,1,1,1,0.41539890007856584,0.6730318769732152,0.9284679665738161,1.5246768087993714,1.6748141358590487,1.8465738161559888,1,1,1
2023,05,009,tenure,All,3,3,3,0.743716256733502,0.806038713435488,1.1164438812330755,1.9491595334783145,2.0102658851578794,1.8629480582549638,3,3,3
2022,05,009,tenure,All,3,3,3,0.6956478502789609,0.7258488295858744,1.0181597969522085,1.9173747677191173,1.8634089614706373,1.7341687008145596,3,3,3
2021,05,009,tenure,All,3,3,3,0.7350233488205187,0.7434029286490398,1.0923855426662445,1.877365691162861,1.8570848576655665,1.890206879217564,3,3,3
2019,05,009,tenure,All,3,3,3,0.8759211585131653,0.8906126957005125,1.1895068782177194,2.0060509375380686,2.0178970630617044,2.0570410674446244,3,3,3
2018,05,009,tenure,All,3,3,3,0.7473698878126448,0.7473698878126448,1.1983467541053874,1.8059439241059982,1.8059439241059982,2.005040788403209,3,3,3
2017,05,009,tenure,All,3,3,3,0.9111687963999187,0.9111687963999187,1.2844827111162729,1.9218996703521902,1.9218996703521902,2.0402305068241415,3,3,3
2016,05,009,tenure,All,3,3,3,1.132604836255678,1.1337263465364145,1.3947562171830823,2.5196692634304085,2.5062191832126324,2.1540556333632326,3,3,3
2015,05,009,tenure,All,3,3,3,1.1096747349558675,1.128259014698403,1.2370036738850987,2.4111742939091165,2.4096134366186526,1.9076374049241298,3,3,3
2014,05,009,tenure,All,3,3,3,1.1108100383689992,1.0999743165132236,1.3896884993026466,2.1709123401592803,2.1569456671271388,2.1632740108304866,3,3,3
2023,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,011,tenure,All,NA,NA,3,NA,NA,1.4305571484035102,NA,NA,2.00346580333723,NA,NA,3
2023,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,05,015,tenure,All,3,3,3,0.8068390229924733,0.893686051750099,1.1771821756491039,2.012282299737286,2.091157063345461,1.8708893795424886,3,3,3
2022,05,015,tenure,All,3,3,3,0.7384296174876623,0.7782422893365506,1.0711318745760863,1.9601565349278187,1.7899972400730644,1.8010195930620223,3,3,3
2021,05,015,tenure,All,3,3,3,0.7760134817558675,0.7780022138091062,1.2165620943084383,1.9183558240982101,1.8032403803012005,2.016439557144206,3,3,3
2019,05,015,tenure,All,3,3,3,0.9577360407410241,0.9731868238807428,1.2982564289967056,2.087865819765928,2.1083578059463672,2.164088519713493,3,3,3
2018,05,015,tenure,All,3,3,3,0.796163758486948,0.796163758486948,1.3024117431351419,1.8562958217040946,1.8562958217040946,2.1226495997530344,3,3,3
2017,05,015,tenure,All,3,3,3,1.0178669142739531,1.0178669142739531,1.3470841642833962,2.1387201344731164,2.1387201344731164,2.114788861342118,3,3,3
2016,05,015,tenure,All,3,3,3,1.2204085936889586,1.2204085936889586,1.579241939830371,2.6724911109888674,2.6724911109888674,2.3735438951089383,3,3,3
2015,05,015,tenure,All,3,3,3,1.2452193069521207,1.2452193069521207,1.3791949718289507,2.524607722124129,2.524607722124129,2.1857088279119874,3,3,3
2014,05,015,tenure,All,3,3,3,1.3044453072329705,1.3044453072329705,1.5589196749198895,2.478098001843749,2.478098001843749,2.4510525671966046,3,3,3
2023,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,017,tenure,All,NA,NA,3,NA,NA,1.416347880608138,NA,NA,1.9892565355418574,NA,NA,3
2023,05,019,tenure,All,NA,3,3,NA,1.0460045967250762,1.3522544894466404,NA,2.0100558377178706,2.082756480234368,NA,3,3
2022,05,019,tenure,All,NA,3,3,NA,1.5521572324584625,1.509714909109623,NA,2.564151433064763,2.180496910907328,NA,3,3
2021,05,019,tenure,All,NA,NA,3,NA,NA,1.2514418818162583,NA,NA,2.0568360726876276,NA,NA,3
2019,05,019,tenure,All,NA,NA,3,NA,NA,1.5468102116474778,NA,NA,2.2911547115428847,NA,NA,3
2018,05,019,tenure,All,NA,NA,3,NA,NA,1.485605240803014,NA,NA,2.152293888631825,NA,NA,3
2017,05,019,tenure,All,NA,NA,3,NA,NA,1.6539485844376285,NA,NA,2.394597445547845,NA,NA,3
2016,05,019,tenure,All,NA,NA,3,NA,NA,1.4740002437820587,NA,NA,2.2182648712051427,NA,NA,3
2015,05,019,tenure,All,NA,NA,3,NA,NA,1.5292395919694757,NA,NA,2.1161885174834234,NA,NA,3
2014,05,019,tenure,All,NA,NA,3,NA,NA,2.1727773689343977,NA,NA,2.823795858436121,NA,NA,3
2023,05,021,tenure,All,NA,3,3,NA,1.9441466454667777,1.9400051592822678,NA,2.748571532399915,2.6592603619109645,NA,3,3
2022,05,021,tenure,All,NA,NA,3,NA,NA,1.841613184579145,NA,NA,2.643327062227324,NA,NA,3
2021,05,021,tenure,All,NA,NA,3,NA,NA,1.3746667291768597,NA,NA,2.166195636334397,NA,NA,3
2019,05,021,tenure,All,NA,NA,3,NA,NA,1.7442422823310637,NA,NA,2.510680998796082,NA,NA,3
2018,05,021,tenure,All,NA,NA,3,NA,NA,1.5885562756555605,NA,NA,2.311581184630883,NA,NA,3
2017,05,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,05,021,tenure,All,NA,NA,3,NA,NA,1.5531309884033924,NA,NA,2.385446942904877,NA,NA,3
2015,05,021,tenure,All,NA,NA,3,NA,NA,1.5704258745446633,NA,NA,2.1768208697657947,NA,NA,3
2014,05,021,tenure,All,NA,NA,3,NA,NA,1.382912296862618,NA,NA,2.0689842650412125,NA,NA,3
2023,05,023,tenure,All,3,3,3,1.3159686937919435,1.2839230782930389,1.3321605236431293,2.4904869792815227,2.4828115555068218,2.080928399541974,3,3,3
2022,05,023,tenure,All,3,3,3,0.9487626676608576,0.965013619230352,1.1762221833523092,2.1709438136867356,2.1379766578254102,1.9386363027417857,3,3,3
2021,05,023,tenure,All,3,3,3,0.9159276653795897,0.9972049115130017,1.113844430322051,1.9252077926499065,1.943665245913571,1.7224872626719292,3,3,3
2019,05,023,tenure,All,3,3,3,0.9527780714448822,1.034572407541987,1.1551453259748101,2.3651319946502247,2.2632686154669974,1.8388044754803743,3,3,3
2018,05,023,tenure,All,3,3,3,0.936087167125088,0.9422293909516968,1.1768623113721537,2.2119351996895387,2.0556947943395807,1.898967136951535,3,3,3
2017,05,023,tenure,All,3,3,3,0.974491764367796,1.0199739257435374,1.1451621140595272,1.9775282016147595,1.981420379151048,1.8000617516396777,3,3,3
2016,05,023,tenure,All,3,3,3,0.9206051673076923,0.9301929675121983,1.2274990594026796,2.075325389280342,2.0771246317052676,1.9324823725094755,3,3,3
2015,05,023,tenure,All,3,3,3,1.3018237961143464,1.2713528452916354,1.331872646315635,2.314520325334162,2.202966886179936,1.8557189033588333,3,3,3
2014,05,023,tenure,All,3,3,3,1.3775170425127587,1.3882077210884007,1.510656376085757,2.1837377967103917,2.1993495408467054,2.07710715328783,3,3,3
2023,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,05,027,tenure,All,3,3,3,0.8034479674000684,0.8228995707187021,0.9443036157721734,1.675291601842752,1.661541292141183,1.543346204085148,3,3,3
2022,05,027,tenure,All,3,3,3,1.1994297765508517,1.3715811521199939,1.7402119168976808,2.0510978901562096,2.312164830106829,2.511889144779288,3,3,3
2021,05,027,tenure,All,NA,NA,3,NA,NA,1.3175091181265361,NA,NA,2.241821044732041,NA,NA,3
2019,05,027,tenure,All,NA,NA,3,NA,NA,1.4158122116100151,NA,NA,2.2083089311614885,NA,NA,3
2018,05,027,tenure,All,NA,3,3,NA,1.044826770456733,1.433209055458141,NA,2.098553211373289,2.2516900416679193,NA,3,3
2017,05,027,tenure,All,3,3,3,0.8606599607821496,0.9144067438880652,1.167259801386376,1.904285935610348,1.9751040855553594,1.8736245985575772,3,3,3
2016,05,027,tenure,All,3,3,3,0.821827342927387,0.8221458665148174,1.1255700029636417,1.6762316942142006,1.6927013852859225,1.7625822862006362,3,3,3
2015,05,027,tenure,All,3,3,3,0.9742957510630418,0.9742957510630418,1.3778888053897176,1.8692875531199804,1.8692875531199804,2.1398511913121703,3,3,3
2014,05,027,tenure,All,3,3,3,1.5140482418491483,1.6875283380055615,1.8063524476648103,2.34112929332779,2.485095441007016,2.597234983698905,3,3,3
2023,05,029,tenure,All,NA,NA,3,NA,NA,1.151958095071878,NA,NA,1.9659575189638991,NA,NA,3
2022,05,029,tenure,All,NA,NA,3,NA,NA,1.1198173906911932,NA,NA,1.9174497430236574,NA,NA,3
2021,05,029,tenure,All,NA,NA,3,NA,NA,1.2707090014531344,NA,NA,2.008410382350718,NA,NA,3
2019,05,029,tenure,All,NA,NA,3,NA,NA,1.486319161637217,NA,NA,2.2581757135829217,NA,NA,3
