year,state,county,index_air_hazard,index_air_hazard_quality
2018,37,097,27,1
2018,37,099,79,1
2018,37,101,54,1
2018,37,103,68,1
2018,37,105,29,1
2018,37,107,55,1
2018,37,109,26,1
2018,37,111,57,1
2018,37,113,65,1
2018,37,115,79,1
2018,37,117,63,1
2018,37,119,19,1
2018,37,121,80,1
2018,37,123,31,1
2018,37,125,40,1
2018,37,127,55,1
2018,37,129,39,1
2018,37,131,56,1
2018,37,133,59,1
2018,37,135,36,1
2018,37,137,88,1
2018,37,139,71,1
2018,37,141,56,1
2018,37,143,77,1
2018,37,145,50,1
2018,37,147,56,1
2018,37,149,52,1
2018,37,151,35,1
2018,37,153,34,1
2018,37,155,54,1
2018,37,157,47,1
2018,37,159,35,1
2018,37,161,45,1
2018,37,163,58,1
2018,37,165,37,1
2018,37,167,34,1
2018,37,169,55,1
2018,37,171,57,1
2018,37,173,68,1
2018,37,175,77,1
2018,37,177,93,1
2018,37,179,27,1
2018,37,181,55,1
2018,37,183,40,1
2018,37,185,55,1
2018,37,187,69,1
2018,37,189,77,1
2018,37,191,55,1
2018,37,193,60,1
2018,37,195,55,1
2018,37,197,55,1
2018,37,199,91,1
2018,38,001,99,1
2018,38,003,86,1
2018,38,005,99,1
2018,38,007,99,1
2018,38,009,90,1
2018,38,011,99,1
2018,38,013,97,1
2018,38,015,76,1
2018,38,017,62,1
2018,38,019,99,1
2018,38,021,98,1
2018,38,023,97,1
2018,38,025,97,1
2018,38,027,98,1
2018,38,029,99,1
2018,38,031,99,1
2018,38,033,99,1
2018,38,035,76,1
2018,38,037,99,1
2018,38,039,99,1
2018,38,041,99,1
2018,38,043,99,1
2018,38,045,99,1
2018,38,047,99,1
2018,38,049,96,1
2018,38,051,99,1
2018,38,053,70,1
2018,38,055,96,1
2018,38,057,99,1
2018,38,059,80,1
2018,38,061,70,1
2018,38,063,97,1
2018,38,065,98,1
2018,38,067,89,1
2018,38,069,95,1
2018,38,071,82,1
2018,38,073,96,1
2018,38,075,97,1
2018,38,077,84,1
2018,38,079,95,1
2018,38,081,99,1
2018,38,083,98,1
2018,38,085,98,1
2018,38,087,99,1
2018,38,089,92,1
2018,38,091,99,1
2018,38,093,89,1
2018,38,095,99,1
2018,38,097,91,1
2018,38,099,90,1
2018,38,101,80,1
2018,38,103,89,1
2018,38,105,76,1
2018,39,001,71,1
2018,39,003,63,1
2018,39,005,77,1
2018,39,007,73,1
2018,39,009,52,1
2018,39,011,76,1
2018,39,013,60,1
2018,39,015,69,1
2018,39,017,48,1
2018,39,019,77,1
2018,39,021,77,1
2018,39,023,68,1
2018,39,025,55,1
2018,39,027,77,1
2018,39,029,71,1
2018,39,031,75,1
2018,39,033,77,1
2018,39,035,58,1
2018,39,037,77,1
2018,39,039,77,1
2018,39,041,59,1
2018,39,043,76,1
2018,39,045,60,1
2018,39,047,77,1
2018,39,049,53,1
2018,39,051,77,1
2018,39,053,50,1
2018,39,055,77,1
2018,39,057,60,1
2018,39,059,60,1
2018,39,061,39,1
2018,39,063,76,1
2018,39,065,77,1
2018,39,067,77,1
2018,39,069,77,1
2018,39,071,75,1
2018,39,073,64,1
2018,39,075,76,1
2018,39,077,77,1
2018,39,079,54,1
2018,39,081,54,1
2018,39,083,76,1
2018,39,085,70,1
2018,39,087,32,1
2018,39,089,65,1
2018,39,091,77,1
2018,39,093,73,1
2018,39,095,67,1
2018,39,097,77,1
2018,39,099,58,1
2018,39,101,77,1
2018,39,103,75,1
2018,39,105,49,1
2018,39,107,77,1
2018,39,109,69,1
2018,39,111,66,1
2018,39,113,52,1
2018,39,115,53,1
2018,39,117,77,1
2018,39,119,64,1
2018,39,121,57,1
2018,39,123,77,1
2018,39,125,77,1
2018,39,127,70,1
2018,39,129,70,1
2018,39,131,60,1
2018,39,133,67,1
2018,39,135,77,1
2018,39,137,77,1
2018,39,139,77,1
2018,39,141,54,1
2018,39,143,76,1
2018,39,145,53,1
2018,39,147,68,1
2018,39,149,77,1
2018,39,151,61,1
2018,39,153,55,1
2018,39,155,64,1
2018,39,157,70,1
2018,39,159,77,1
2018,39,161,77,1
2018,39,163,55,1
2018,39,165,53,1
2018,39,167,28,1
2018,39,169,75,1
2018,39,171,77,1
2018,39,173,72,1
2018,39,175,77,1
2018,40,001,31,1
2018,40,003,54,1
2018,40,005,69,1
2018,40,007,97,1
2018,40,009,83,1
2018,40,011,63,1
2018,40,013,58,1
2018,40,015,72,1
2018,40,017,55,1
2018,40,019,49,1
2018,40,021,30,1
2018,40,023,51,1
2018,40,025,99,1
2018,40,027,49,1
2018,40,029,61,1
2018,40,031,63,1
2018,40,033,93,1
2018,40,035,59,1
2018,40,037,39,1
2018,40,039,74,1
2018,40,041,46,1
2018,40,043,74,1
2018,40,045,93,1
2018,40,047,53,1
2018,40,049,53,1
2018,40,051,54,1
2018,40,053,74,1
2018,40,055,93,1
2018,40,057,93,1
2018,40,059,93,1
2018,40,061,31,1
2018,40,063,52,1
2018,40,065,80,1
2018,40,067,87,1
2018,40,069,55,1
2018,40,071,45,1
2018,40,073,48,1
2018,40,075,93,1
2018,40,077,33,1
2018,40,079,26,1
2018,40,081,60,1
2018,40,083,59,1
2018,40,085,55,1
2018,40,087,55,1
2018,40,089,26,1
2018,40,091,46,1
2018,40,093,74,1
2018,40,095,55,1
2018,40,097,37,1
2018,40,099,55,1
2018,40,101,36,1
2018,40,103,55,1
2018,40,105,52,1
2018,40,107,57,1
2018,40,109,38,1
2018,40,111,47,1
2018,40,113,35,1
2018,40,115,55,1
2018,40,117,53,1
2018,40,119,55,1
2018,40,121,29,1
2018,40,123,56,1
2018,40,125,57,1
2018,40,127,31,1
2018,40,129,93,1
2018,40,131,38,1
2018,40,133,56,1
2018,40,135,26,1
2018,40,137,60,1
2018,40,139,97,1
2018,40,141,93,1
2018,40,143,23,1
2018,40,145,42,1
2018,40,147,45,1
2018,40,149,81,1
2018,40,151,54,1
2018,40,153,88,1
2018,41,001,97,1
2018,41,003,45,1
2018,41,005,21,1
2018,41,007,79,1
2018,41,009,58,1
2018,41,011,39,1
2018,41,013,86,1
2018,41,015,30,1
2018,41,017,60,1
2018,41,019,38,1
2018,41,021,93,1
2018,41,023,97,1
2018,41,025,98,1
2018,41,027,62,1
2018,41,029,15,1
2018,41,031,81,1
2018,41,033,11,1
2018,41,035,40,1
2018,41,037,94,1
2018,41,039,22,1
2018,41,041,83,1
2018,41,043,27,1
2018,41,045,74,1
2018,41,047,23,1
2018,41,049,66,1
2018,41,051,12,1
2018,41,053,37,1
2018,41,055,93,1
2018,41,057,72,1
2018,41,059,69,1
2018,41,061,84,1
2018,41,063,98,1
2018,41,065,63,1
2018,41,067,22,1
2018,41,069,97,1
2018,41,071,40,1
2018,42,001,75,1
2018,42,003,30,1
2018,42,005,61,1
2018,42,007,50,1
2018,42,009,77,1
2018,42,011,45,1
2018,42,013,76,1
2018,42,015,76,1
2018,42,017,43,1
2018,42,019,58,1
2018,42,021,77,1
2018,42,023,77,1
2018,42,025,77,1
2018,42,027,77,1
2018,42,029,53,1
2018,42,031,77,1
2018,42,033,77,1
2018,42,035,75,1
2018,42,037,77,1
2018,42,039,77,1
2018,42,041,54,1
2018,42,043,55,1
2018,42,045,20,1
2018,42,047,77,1
2018,42,049,72,1
2018,42,051,58,1
2018,42,053,77,1
2018,42,055,65,1
2018,42,057,76,1
2018,42,059,33,1
2018,42,061,77,1
2018,42,063,74,1
2018,42,065,77,1
2018,42,067,77,1
2018,42,069,76,1
2018,42,071,53,1
2018,42,073,59,1
2018,42,075,59,1
2018,42,077,42,1
2018,42,079,74,1
2018,42,081,74,1
2018,42,083,78,1
2018,42,085,65,1
2018,42,087,75,1
2018,42,089,72,1
2018,42,091,37,1
2018,42,093,77,1
2018,42,095,38,1
2018,42,097,74,1
2018,42,099,75,1
2018,42,101,12,1
2018,42,103,77,1
2018,42,105,88,1
2018,42,107,78,1
2018,42,109,74,1
2018,42,111,77,1
2018,42,113,77,1
2018,42,115,65,1
2018,42,117,79,1
2018,42,119,74,1
2018,42,121,76,1
2018,42,123,71,1
2018,42,125,31,1
2018,42,127,77,1
2018,42,129,40,1
2018,42,131,67,1
2018,42,133,60,1
2018,44,001,77,1
2018,44,003,74,1
2018,44,005,85,1
2018,44,007,59,1
2018,44,009,80,1
2018,45,001,26,1
2018,45,003,28,1
2018,45,005,23,1
2018,45,007,22,1
2018,45,009,26,1
2018,45,011,30,1
2018,45,013,48,1
2018,45,015,21,1
2018,45,017,32,1
2018,45,019,32,1
2018,45,021,28,1
2018,45,023,22,1
2018,45,025,38,1
2018,45,027,41,1
2018,45,029,28,1
2018,45,031,42,1
2018,45,033,55,1
2018,45,035,21,1
2018,45,037,29,1
2018,45,039,26,1
2018,45,041,31,1
2018,45,043,46,1
2018,45,045,23,1
2018,45,047,26,1
2018,45,049,26,1
2018,45,051,56,1
2018,45,053,26,1
2018,45,055,29,1
2018,45,057,26,1
2018,45,059,26,1
2018,45,061,39,1
2018,45,063,26,1
2018,45,065,26,1
2018,45,067,55,1
2018,45,069,44,1
2018,45,071,26,1
2018,45,073,32,1
2018,45,075,33,1
2018,45,077,28,1
2018,45,079,22,1
2018,45,081,26,1
2018,45,083,24,1
2018,45,085,26,1
2018,45,087,25,1
2018,45,089,44,1
2018,45,091,12,1
2018,46,003,99,1
2018,46,005,96,1
2018,46,007,99,1
2018,46,009,99,1
2018,46,011,83,1
2018,46,013,84,1
2018,46,015,98,1
2018,46,017,99,1
2018,46,019,99,1
2018,46,021,99,1
2018,46,023,99,1
2018,46,025,99,1
2018,46,027,88,1
2018,46,029,93,1
2018,46,031,99,1
2018,46,033,97,1
2018,46,035,85,1
2018,46,037,99,1
2018,46,039,99,1
2018,46,041,99,1
2018,46,043,99,1
2018,46,045,98,1
2018,46,047,98,1
2018,46,049,99,1
2018,46,051,98,1
2018,46,053,99,1
2018,46,055,99,1
2018,46,057,99,1
2018,46,059,99,1
2018,46,061,99,1
2018,46,063,99,1
2018,46,065,98,1
2018,46,067,99,1
2018,46,069,99,1
2018,46,071,99,1
2018,46,073,99,1
2018,46,075,99,1
2018,46,077,99,1
2018,46,079,98,1
2018,46,081,97,1
2018,46,083,78,1
2018,46,085,99,1
2018,46,087,98,1
2018,46,089,99,1
2018,46,091,99,1
2018,46,093,91,1
2018,46,095,99,1
2018,46,097,99,1
2018,46,099,70,1
2018,46,101,97,1
2018,46,102,98,1
2018,46,103,63,1
2018,46,105,99,1
2018,46,107,99,1
2018,46,109,98,1
2018,46,111,99,1
2018,46,115,99,1
2018,46,117,98,1
2018,46,119,99,1
2018,46,121,99,1
2018,46,123,99,1
2018,46,125,97,1
2018,46,127,82,1
2018,46,129,99,1
2018,46,135,83,1
2018,46,137,99,1
2018,47,001,33,1
2018,47,003,49,1
2018,47,005,40,1
2018,47,007,55,1
2018,47,009,30,1
2018,47,011,10,1
2018,47,013,48,1
2018,47,015,55,1
2018,47,017,52,1
2018,47,019,72,1
2018,47,021,44,1
2018,47,023,40,1
2018,47,025,30,1
2018,47,027,55,1
2018,47,029,56,1
2018,47,031,47,1
2018,47,033,55,1
2018,47,035,55,1
2018,47,037,24,1
2018,47,039,40,1
2018,47,041,55,1
2018,47,043,42,1
2018,47,045,55,1
2018,47,047,47,1
2018,47,049,55,1
2018,47,051,44,1
2018,47,053,55,1
2018,47,055,41,1
2018,47,057,40,1
2018,47,059,58,1
2018,47,061,55,1
2018,47,063,40,1
2018,47,065,21,1
2018,47,067,55,1
2018,47,069,44,1
2018,47,071,28,1
2018,47,073,51,1
2018,47,075,49,1
2018,47,077,39,1
2018,47,079,55,1
2018,47,081,37,1
2018,47,083,40,1
2018,47,085,36,1
2018,47,087,55,1
2018,47,089,41,1
2018,47,091,77,1
2018,47,093,21,1
2018,47,095,55,1
2018,47,097,54,1
2018,47,099,44,1
2018,47,101,55,1
2018,47,103,44,1
2018,47,105,19,1
2018,47,107,29,1
2018,47,109,37,1
2018,47,111,55,1
2018,47,113,39,1
2018,47,115,35,1
2018,47,117,48,1
2018,47,119,41,1
2018,47,121,26,1
2018,47,123,29,1
2018,47,125,36,1
2018,47,127,55,1
2018,47,129,49,1
2018,47,131,55,1
2018,47,133,55,1
2018,47,135,40,1
2018,47,137,55,1
2018,47,139,44,1
2018,47,141,54,1
2018,47,143,40,1
2018,47,145,27,1
2018,47,147,53,1
2018,47,149,30,1
2018,47,151,55,1
2018,47,153,55,1
2018,47,155,41,1
2018,47,157,21,1
2018,47,159,55,1
2018,47,161,45,1
2018,47,163,40,1
2018,47,165,34,1
2018,47,167,45,1
2018,47,169,55,1
2018,47,171,77,1
2018,47,173,39,1
2018,47,175,55,1
2018,47,177,54,1
2018,47,179,56,1
2018,47,181,40,1
2018,47,183,54,1
2018,47,185,55,1
2018,47,187,35,1
2018,47,189,36,1
2018,48,001,51,1
2018,48,003,85,1
2018,48,005,26,1
2018,48,007,91,1
2018,48,009,93,1
2018,48,011,97,1
2018,48,013,84,1
2018,48,015,77,1
2018,48,017,97,1
2018,48,019,84,1
2018,48,021,80,1
2018,48,023,93,1
2018,48,025,81,1
2018,48,027,69,1
2018,48,029,67,1
2018,48,031,85,1
2018,48,033,93,1
2018,48,035,83,1
2018,48,037,23,1
2018,48,039,32,1
2018,48,041,62,1
2018,48,043,99,1
2018,48,045,97,1
2018,48,047,93,1
2018,48,049,82,1
2018,48,051,81,1
2018,48,053,79,1
2018,48,055,82,1
2018,48,057,73,1
2018,48,059,93,1
2018,48,061,85,1
2018,48,063,42,1
2018,48,065,97,1
2018,48,067,26,1
2018,48,069,98,1
2018,48,071,38,1
2018,48,073,43,1
2018,48,075,93,1
2018,48,077,93,1
2018,48,079,97,1
2018,48,081,93,1
2018,48,083,93,1
2018,48,085,49,1
2018,48,087,93,1
2018,48,089,83,1
2018,48,091,77,1
2018,48,093,93,1
2018,48,095,93,1
2018,48,097,57,1
2018,48,099,86,1
2018,48,101,93,1
2018,48,103,93,1
2018,48,105,93,1
2018,48,107,94,1
2018,48,109,99,1
2018,48,111,98,1
2018,48,113,42,1
2018,48,115,93,1
2018,48,117,97,1
2018,48,119,64,1
2018,48,121,46,1
2018,48,123,63,1
2018,48,125,93,1
2018,48,127,80,1
2018,48,129,95,1
2018,48,131,82,1
2018,48,133,93,1
2018,48,135,86,1
2018,48,137,93,1
2018,48,139,55,1
2018,48,141,40,1
2018,48,143,81,1
2018,48,145,82,1
2018,48,147,55,1
2018,48,149,85,1
2018,48,151,93,1
2018,48,153,97,1
2018,48,155,93,1
2018,48,157,51,1
2018,48,159,55,1
2018,48,161,55,1
2018,48,163,87,1
2018,48,165,93,1
2018,48,167,20,1
2018,48,169,93,1
2018,48,171,89,1
2018,48,173,93,1
2018,48,175,77,1
2018,48,177,82,1
2018,48,179,95,1
2018,48,181,55,1
2018,48,183,11,1
2018,48,185,61,1
2018,48,187,78,1
2018,48,189,95,1
2018,48,191,93,1
2018,48,193,93,1
2018,48,195,97,1
2018,48,197,93,1
2018,48,199,20,1
2018,48,201,27,1
2018,48,203,14,1
2018,48,205,99,1
2018,48,207,93,1
2018,48,209,77,1
2018,48,211,93,1
2018,48,213,39,1
2018,48,215,82,1
2018,48,217,70,1
2018,48,219,90,1
2018,48,221,56,1
2018,48,223,57,1
2018,48,225,45,1
2018,48,227,76,1
2018,48,229,97,1
2018,48,231,56,1
2018,48,233,79,1
2018,48,235,93,1
2018,48,237,87,1
2018,48,239,77,1
2018,48,241,25,1
2018,48,243,99,1
2018,48,245,6,1
2018,48,247,93,1
2018,48,249,77,1
2018,48,251,61,1
2018,48,253,93,1
2018,48,255,60,1
2018,48,257,55,1
2018,48,259,79,1
2018,48,261,93,1
2018,48,263,93,1
2018,48,265,81,1
2018,48,267,93,1
2018,48,269,93,1
2018,48,271,93,1
2018,48,273,83,1
2018,48,275,93,1
2018,48,277,54,1
2018,48,279,97,1
2018,48,281,79,1
2018,48,283,93,1
2018,48,285,90,1
2018,48,287,84,1
2018,48,289,62,1
2018,48,291,37,1
2018,48,293,64,1
2018,48,295,95,1
2018,48,297,77,1
2018,48,299,87,1
2018,48,301,40,1
2018,48,303,86,1
2018,48,305,93,1
2018,48,307,93,1
2018,48,309,60,1
2018,48,311,77,1
2018,48,313,55,1
2018,48,315,28,1
2018,48,317,82,1
2018,48,319,93,1
2018,48,321,80,1
2018,48,323,86,1
2018,48,325,79,1
2018,48,327,93,1
2018,48,329,76,1
2018,48,331,85,1
2018,48,333,93,1
2018,48,335,93,1
2018,48,337,66,1
2018,48,339,37,1
2018,48,341,95,1
2018,48,343,35,1
2018,48,345,97,1
2018,48,347,27,1
2018,48,349,59,1
2018,48,351,28,1
2018,48,353,89,1
2018,48,355,59,1
2018,48,357,97,1
2018,48,359,99,1
2018,48,361,6,1
2018,48,363,77,1
2018,48,365,17,1
2018,48,367,58,1
2018,48,369,99,1
2018,48,371,96,1
2018,48,373,38,1
2018,48,375,89,1
2018,48,377,95,1
2018,48,379,55,1
2018,48,381,95,1
2018,48,383,77,1
2018,48,385,93,1
2018,48,387,59,1
2018,48,389,75,1
2018,48,391,77,1
2018,48,393,97,1
2018,48,395,80,1
2018,48,397,55,1
2018,48,399,93,1
2018,48,401,28,1
2018,48,403,26,1
2018,48,405,32,1
2018,48,407,40,1
2018,48,409,71,1
2018,48,411,84,1
2018,48,413,93,1
2018,48,415,93,1
2018,48,417,93,1
2018,48,419,26,1
2018,48,421,98,1
2018,48,423,44,1
2018,48,425,77,1
2018,48,427,78,1
2018,48,429,90,1
2018,48,431,93,1
2018,48,433,93,1
2018,48,435,93,1
2018,48,437,97,1
2018,48,439,44,1
2018,48,441,89,1
2018,48,443,97,1
2018,48,445,93,1
2018,48,447,93,1
2018,48,449,41,1
2018,48,451,78,1
2018,48,453,65,1
2018,48,455,38,1
2018,48,457,28,1
2018,48,459,37,1
2018,48,461,93,1
2018,48,463,84,1
2018,48,465,86,1
2018,48,467,48,1
2018,48,469,45,1
2018,48,471,40,1
2018,48,473,63,1
2018,48,475,93,1
2018,48,477,77,1
2018,48,479,48,1
2018,48,481,83,1
2018,48,483,93,1
2018,48,485,64,1
2018,48,487,93,1
2018,48,489,80,1
2018,48,491,78,1
2018,48,493,81,1
2018,48,495,93,1
2018,48,497,57,1
2018,48,499,52,1
2018,48,501,93,1
2018,48,503,91,1
2018,48,505,89,1
2018,48,507,91,1
2018,49,001,99,1
2018,49,003,95,1
2018,49,005,96,1
2018,49,007,96,1
2018,49,009,99,1
2018,49,011,61,1
2018,49,013,61,1
2018,49,015,99,1
2018,49,017,100,1
2018,49,019,99,1
2018,49,021,99,1
2018,49,023,99,1
2018,49,025,99,1
2018,49,027,99,1
2018,49,029,95,1
2018,49,031,99,1
2018,49,033,99,1
2018,49,035,34,1
2018,49,037,99,1
2018,49,039,99,1
2018,49,041,98,1
2018,49,043,96,1
2018,49,045,91,1
2018,49,047,93,1
2018,49,049,48,1
2018,49,051,96,1
2018,49,053,86,1
2018,49,055,99,1
2018,49,057,74,1
2018,50,001,79,1
2018,50,003,84,1
2018,50,005,85,1
2018,50,007,68,1
2018,50,009,86,1
2018,50,011,77,1
2018,50,013,77,1
2018,50,015,79,1
2018,50,017,84,1
2018,50,019,86,1
2018,50,021,81,1
2018,50,023,83,1
2018,50,025,83,1
2018,50,027,83,1
2018,51,001,77,1
2018,51,003,52,1
2018,51,005,73,1
2018,51,007,55,1
2018,51,009,57,1
2018,51,011,55,1
2018,51,013,20,1
2018,51,015,75,1
2018,51,017,93,1
2018,51,019,55,1
2018,51,021,87,1
2018,51,023,57,1
2018,51,025,57,1
2018,51,027,60,1
2018,51,029,55,1
2018,51,031,50,1
2018,51,033,46,1
2018,51,035,79,1
2018,51,036,40,1
2018,51,037,55,1
2018,51,041,32,1
2018,51,043,64,1
2018,51,045,77,1
2018,51,047,58,1
2018,51,049,55,1
2018,51,051,55,1
2018,51,053,40,1
2018,51,057,55,1
2018,51,059,33,1
2018,51,061,59,1
2018,51,063,82,1
2018,51,065,55,1
2018,51,067,62,1
2018,51,069,58,1
2018,51,071,77,1
2018,51,073,56,1
2018,51,075,46,1
2018,51,077,89,1
2018,51,079,65,1
2018,51,081,60,1
2018,51,083,49,1
2018,51,085,30,1
2018,51,087,23,1
2018,51,089,55,1
2018,51,091,93,1
2018,51,093,55,1
2018,51,095,55,1
2018,51,097,55,1
2018,51,099,50,1
2018,51,101,40,1
2018,51,103,77,1
2018,51,105,58,1
2018,51,107,46,1
2018,51,109,55,1
2018,51,111,55,1
2018,51,113,64,1
2018,51,115,77,1
2018,51,117,57,1
2018,51,119,70,1
2018,51,121,70,1
2018,51,125,69,1
2018,51,127,40,1
2018,51,131,77,1
2018,51,133,77,1
2018,51,135,55,1
2018,51,137,55,1
2018,51,139,77,1
2018,51,141,68,1
2018,51,143,52,1
2018,51,145,43,1
2018,51,147,55,1
2018,51,149,36,1
2018,51,153,41,1
2018,51,155,73,1
2018,51,157,77,1
2018,51,159,64,1
2018,51,161,58,1
2018,51,163,70,1
2018,51,165,69,1
2018,51,167,77,1
2018,51,169,54,1
2018,51,171,77,1
2018,51,173,77,1
2018,51,175,56,1
2018,51,177,43,1
2018,51,179,41,1
2018,51,181,55,1
2018,51,183,59,1
2018,51,185,78,1
2018,51,187,71,1
2018,51,191,66,1
2018,51,193,61,1
2018,51,195,76,1
2018,51,197,79,1
2018,51,199,51,1
2018,51,510,24,1
2018,51,520,52,1
2018,51,530,55,1
2018,51,540,37,1
2018,51,550,55,1
2018,51,570,33,1
2018,51,580,63,1
2018,51,590,41,1
2018,51,595,30,1
2018,51,600,37,1
2018,51,610,20,1
2018,51,620,55,1
2018,51,630,26,1
2018,51,640,77,1
2018,51,650,52,1
2018,51,660,55,1
2018,51,670,20,1
2018,51,678,55,1
2018,51,680,40,1
2018,51,683,40,1
2018,51,685,40,1
2018,51,690,49,1
2018,51,700,49,1
2018,51,710,45,1
2018,51,720,77,1
2018,51,730,35,1
2018,51,735,55,1
2018,51,740,53,1
2018,51,750,55,1
2018,51,760,14,1
2018,51,770,43,1
2018,51,775,55,1
2018,51,790,72,1
2018,51,800,57,1
2018,51,810,53,1
2018,51,820,55,1
2018,51,830,55,1
2018,51,840,52,1
2018,53,001,80,1
2018,53,003,55,1
2018,53,005,55,1
2018,53,007,51,1
2018,53,009,65,1
2018,53,011,23,1
2018,53,013,93,1
2018,53,015,44,1
2018,53,017,56,1
2018,53,019,74,1
2018,53,021,54,1
2018,53,023,97,1
2018,53,025,59,1
2018,53,027,66,1
2018,53,029,62,1
2018,53,031,55,1
2018,53,033,13,1
2018,53,035,30,1
2018,53,037,77,1
2018,53,039,70,1
2018,53,041,35,1
2018,53,043,79,1
2018,53,045,34,1
2018,53,047,74,1
2018,53,049,91,1
2018,53,051,44,1
2018,53,053,19,1
2018,53,055,55,1
2018,53,057,52,1
2018,53,059,59,1
2018,53,061,20,1
2018,53,063,25,1
2018,53,065,54,1
2018,53,067,32,1
2018,53,069,74,1
2018,53,071,73,1
2018,53,073,53,1
2018,53,075,79,1
2018,53,077,53,1
2018,54,001,77,1
2018,54,003,49,1
2018,54,005,57,1
2018,54,007,62,1
2018,54,009,34,1
2018,54,011,19,1
2018,54,013,49,1
2018,54,015,55,1
2018,54,017,26,1
2018,54,019,74,1
2018,54,021,50,1
2018,54,023,81,1
2018,54,025,80,1
2018,54,027,77,1
2018,54,029,46,1
2018,54,031,77,1
2018,54,033,39,1
2018,54,035,46,1
2018,54,037,55,1
2018,54,039,27,1
2018,54,041,55,1
2018,54,043,43,1
2018,54,045,55,1
2018,54,047,70,1
2018,54,049,54,1
2018,54,051,37,1
2018,54,053,41,1
2018,54,055,77,1
2018,54,057,75,1
2018,54,059,53,1
2018,54,061,55,1
2018,54,063,81,1
2018,54,065,64,1
2018,54,067,80,1
2018,54,069,37,1
2018,54,071,89,1
2018,54,073,37,1
2018,54,075,89,1
2018,54,077,77,1
2018,54,079,37,1
2018,54,081,71,1
2018,54,083,82,1
2018,54,085,37,1
2018,54,087,55,1
2018,54,089,77,1
2018,54,091,64,1
2018,54,093,83,1
2018,54,095,36,1
2018,54,097,64,1
2018,54,099,35,1
2018,54,101,89,1
2018,54,103,40,1
2018,54,105,55,1
2018,54,107,23,1
2018,54,109,62,1
2018,55,001,77,1
2018,55,003,76,1
2018,55,005,77,1
2018,55,007,83,1
2018,55,009,76,1
2018,55,011,77,1
2018,55,013,77,1
2018,55,015,79,1
2018,55,017,77,1
2018,55,019,77,1
2018,55,021,77,1
2018,55,023,77,1
2018,55,025,75,1
2018,55,027,77,1
2018,55,029,97,1
2018,55,031,62,1
2018,55,033,77,1
2018,55,035,75,1
2018,55,037,95,1
2018,55,039,78,1
2018,55,041,95,1
2018,55,043,77,1
2018,55,045,77,1
2018,55,047,68,1
2018,55,049,77,1
2018,55,051,89,1
2018,55,053,77,1
2018,55,055,77,1
2018,55,057,77,1
2018,55,059,76,1
2018,55,061,97,1
2018,55,063,69,1
2018,55,065,77,1
2018,55,067,83,1
2018,55,069,78,1
2018,55,071,85,1
2018,55,073,78,1
2018,55,075,85,1
2018,55,077,77,1
2018,55,078,77,1
2018,55,079,60,1
2018,55,081,77,1
2018,55,083,81,1
2018,55,085,82,1
2018,55,087,66,1
2018,55,089,78,1
2018,55,091,77,1
2018,55,093,74,1
2018,55,095,77,1
2018,55,097,78,1
2018,55,099,80,1
2018,55,101,76,1
2018,55,103,77,1
2018,55,105,69,1
2018,55,107,77,1
2018,55,109,68,1
2018,55,111,77,1
2018,55,113,77,1
2018,55,115,77,1
2018,55,117,78,1
2018,55,119,84,1
2018,55,121,77,1
2018,55,123,77,1
2018,55,125,77,1
2018,55,127,73,1
2018,55,129,77,1
2018,55,131,77,1
2018,55,133,70,1
2018,55,135,79,1
2018,55,137,77,1
2018,55,139,50,1
2018,55,141,67,1
2018,56,001,97,1
2018,56,003,99,1
2018,56,005,97,1
2018,56,007,99,1
2018,56,009,97,1
2018,56,011,98,1
2018,56,013,99,1
2018,56,015,98,1
2018,56,017,99,1
2018,56,019,99,1
2018,56,021,87,1
2018,56,023,99,1
2018,56,025,98,1
2018,56,027,99,1
2018,56,029,99,1
2018,56,031,98,1
2018,56,033,97,1
2018,56,035,97,1
2018,56,037,97,1
2018,56,039,99,1
2018,56,041,96,1
2018,56,043,99,1
2018,56,045,98,1
2019,01,001,10,1
2019,01,003,40,1
2019,01,005,24,1
2019,01,007,6,1
2019,01,009,24,1
2019,01,011,20,1
2019,01,013,25,1
2019,01,015,18,1
2019,01,017,9,1
2019,01,019,23,1
2019,01,021,20,1
2019,01,023,22,1
2019,01,025,16,1
2019,01,027,25,1
2019,01,029,23,1
2019,01,031,24,1
2019,01,033,26,1
2019,01,035,20,1
2019,01,037,23,1
2019,01,039,27,1
2019,01,041,29,1
2019,01,043,22,1
2019,01,045,24,1
2019,01,047,20,1
2019,01,049,32,1
2019,01,051,13,1
2019,01,053,17,1
2019,01,055,20,1
2019,01,057,22,1
2019,01,059,28,1
2019,01,061,28,1
2019,01,063,8,1
2019,01,065,15,1
2019,01,067,27,1
2019,01,069,23,1
2019,01,071,32,1
2019,01,073,7,1
2019,01,075,20,1
2019,01,077,28,1
2019,01,079,23,1
2019,01,081,9,1
2019,01,083,27,1
2019,01,085,25,1
2019,01,087,11,1
2019,01,089,20,1
2019,01,091,14,1
2019,01,093,21,1
2019,01,095,29,1
2019,01,097,21,1
2019,01,099,24,1
2019,01,101,9,1
2019,01,103,16,1
2019,01,105,16,1
2019,01,107,16,1
2019,01,109,24,1
2019,01,111,24,1
2019,01,113,7,1
2019,01,115,14,1
2019,01,117,7,1
2019,01,119,12,1
2019,01,121,15,1
2019,01,123,17,1
2019,01,125,5,1
2019,01,127,16,1
2019,01,129,18,1
2019,01,131,16,1
