year,state,county,share_affordable_80_ami,share_affordable_50_ami,housing_quality
2018,55,021,1.8015253717,1.8333913094,2
2018,55,023,1.6786061022,1.6164330031,2
2018,55,025,1.5371476086,1.4003420529,1
2018,55,027,1.9172777391,1.7581906302,2
2018,55,029,1.6788831003,1.9057565654,2
2018,55,031,1.6083107028,1.8786131227,2
2018,55,033,1.5806515193,1.4693116797,2
2018,55,035,1.7754059097,1.6230391445,2
2018,55,037,1.6786575506,1.8984620759,2
2018,55,039,1.9349494614,2.1723725082,2
2018,55,041,1.6564196453,1.9691291184,2
2018,55,043,1.8649587442,2.4042165509,2
2018,55,045,1.7905922688,2.3659710219,2
2018,55,047,1.6787984267,2.0594917051,2
2018,55,049,1.7935476967,2.2946416502,2
2018,55,051,1.668925388,1.8718045537,2
2018,55,053,1.678606095,1.6164329383,2
2018,55,055,1.8526876324,1.7939631701,2
2018,55,057,1.6705783072,2.1027226671,2
2018,55,059,1.7775988236,1.5902988059,1
2018,55,061,1.607763511,2.0370032348,2
2018,55,063,1.8380551833,1.6407666228,1
2018,55,065,1.864958742,2.4042166289,2
2018,55,067,1.6564196258,1.9691290582,2
2018,55,069,1.6564195915,1.9691290736,2
2018,55,071,1.8034717937,2.2124706323,1
2018,55,073,1.8797904604,2.1482290632,1
2018,55,075,1.6786575552,1.8984621263,2
2018,55,077,1.6787984059,2.0594915991,2
2018,55,078,1.6787984322,2.0594916697,2
2018,55,079,1.4914194906,1.3915114886,1
2018,55,081,1.6786061227,1.6164330046,2
2018,55,083,1.6786575349,1.8984621047,2
2018,55,085,1.6564195679,1.9691290339,2
2018,55,087,1.7529844667,1.9306102602,1
2018,55,089,1.7004453147,1.7314698479,2
2018,55,091,1.6786061037,1.6164329748,2
2018,55,093,1.534520146,1.7420891352,2
2018,55,095,1.7225147931,2.0819069791,2
2018,55,097,1.6017525264,2.0461207089,2
2018,55,099,1.6689253602,1.8718045237,2
2018,55,101,1.5166990244,1.4941722261,1
2018,55,103,1.8649587574,2.4042166409,2
2018,55,105,1.8287957004,1.6369619663,1
2018,55,107,1.6689253589,1.8718045148,2
2018,55,109,1.6329114144,1.5501550424,2
2018,55,111,1.7843689796,1.6791980441,2
2018,55,113,1.6689253753,1.8718045014,2
2018,55,115,1.6787984064,2.0594915968,2
2018,55,117,1.7869888809,2.1265853075,1
2018,55,119,1.6689253663,1.8718044905,2
2018,55,121,1.6777477362,1.6200070863,2
2018,55,123,1.6786060943,1.6164329786,2
2018,55,125,1.6564196109,1.9691290735,2
2018,55,127,1.5849327977,1.5853279184,1
2018,55,129,1.66892539,1.8718045299,2
2018,55,131,1.7004452827,1.7314698307,2
2018,55,133,1.7140532197,1.7058328424,1
2018,55,135,1.678798415,2.0594916753,2
2018,55,137,1.6787983798,2.0594916089,2
2018,55,139,1.838238806,1.9197739516,1
2018,55,141,1.675099206,2.1109364353,2
2018,56,001,1.5072584948,1.5442957875,2
2018,56,003,1.5798214856,2.061471143,2
2018,56,005,1.7984851686,1.9440932137,2
2018,56,007,1.9684598552,2.0550230427,2
2018,56,009,1.9684598411,2.0550230316,2
2018,56,011,1.8355225092,1.965760333,2
2018,56,013,1.6557207684,1.9156718082,2
2018,56,015,1.835522552,1.9657602977,2
2018,56,017,1.6557207712,1.9156717755,2
2018,56,019,1.8355226001,1.9657603911,2
2018,56,021,1.5072584684,1.5442958316,2
2018,56,023,1.5798214722,2.0614710603,2
2018,56,025,1.9684598619,2.0550230235,2
2018,56,027,1.835522544,1.9657602868,2
2018,56,029,1.57982152,2.061471125,2
2018,56,031,1.8355225568,1.9657603544,2
2018,56,033,1.5798214861,2.0614711026,2
2018,56,035,1.5783491652,1.8728162858,2
2018,56,037,1.6244343974,1.9158537009,2
2018,56,039,1.5821161034,1.8421233281,2
2018,56,041,1.6557207402,1.915671716,2
2018,56,043,1.8355226001,1.9657603911,2
2018,56,045,1.8545982564,1.9615300719,2
