year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,49,44320,race-ethnicity,Other Races and Ethnicities,0.7979924874479751,0.7409217711846293,0.8550632037113209,3
2021,49,44320,race-ethnicity,"White, Non-Hispanic",0.7780083093792576,0.7652786954705525,0.7907379232879627,3
2021,49,55980,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,55980,race-ethnicity,Hispanic,0.8269641614750878,0.789708102647574,0.8642202203026016,2
2021,49,55980,race-ethnicity,Other Races and Ethnicities,0.8105187021989939,0.7426023644716068,0.8784350399263811,2
2021,49,55980,race-ethnicity,"White, Non-Hispanic",0.8416298175633802,0.825276758554482,0.8579828765722783,2
2021,49,57300,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,57300,race-ethnicity,Hispanic,0.8197294038632048,0.7726092822193871,0.8668495255070225,2
2021,49,57300,race-ethnicity,Other Races and Ethnicities,0.7362989655802129,0.6751828822079219,0.7974150489525039,2
2021,49,57300,race-ethnicity,"White, Non-Hispanic",0.7662475057828892,0.7487389052200512,0.7837561063457273,2
2021,49,62470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,62470,race-ethnicity,Hispanic,0.7661151555261416,0.706394795341175,0.8258355157111082,1
2021,49,62470,race-ethnicity,Other Races and Ethnicities,0.820361362056984,0.7539303909847045,0.8867923331292634,1
2021,49,62470,race-ethnicity,"White, Non-Hispanic",0.7656443344528902,0.7354743135434839,0.7958143553622964,1
2021,49,65330,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,65330,race-ethnicity,Hispanic,0.8014919187733112,0.7321428499797723,0.87084098756685,2
2021,49,65330,race-ethnicity,Other Races and Ethnicities,0.6587570621468927,0.5330848466023678,0.7844292776914176,2
2021,49,65330,race-ethnicity,"White, Non-Hispanic",0.7718448682236984,0.7449693685028237,0.798720367944573,2
2021,49,67000,race-ethnicity,"Black, Non-Hispanic",0.7910380148867114,0.659868661485287,0.9222073682881359,3
2021,49,67000,race-ethnicity,Hispanic,0.8094796201341388,0.7783398901261759,0.8406193501421017,3
2021,49,67000,race-ethnicity,Other Races and Ethnicities,0.8208393758013479,0.7747013524863898,0.866977399116306,3
2021,49,67000,race-ethnicity,"White, Non-Hispanic",0.8634184427861591,0.8481635706659788,0.8786733149063394,3
2021,49,67440,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,67440,race-ethnicity,Hispanic,0.8102050360935178,0.7501389255081327,0.8702711466789029,2
2021,49,67440,race-ethnicity,Other Races and Ethnicities,0.8378997083199841,0.7893898860552229,0.8864095305847453,2
2021,49,67440,race-ethnicity,"White, Non-Hispanic",0.8379850223475069,0.8231496075590018,0.8528204371360121,2
2021,49,70850,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,70850,race-ethnicity,Hispanic,0.8198239387311007,0.7788577041976851,0.8607901732645163,3
2021,49,70850,race-ethnicity,Other Races and Ethnicities,0.8389098203794915,0.7890073363515506,0.8888123044074323,3
2021,49,70850,race-ethnicity,"White, Non-Hispanic",0.840103086016543,0.8230083121791607,0.8571978598539254,3
2021,49,82950,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,49,82950,race-ethnicity,Hispanic,0.8254609624375203,0.7822166505782194,0.8687052742968212,2
2021,49,82950,race-ethnicity,Other Races and Ethnicities,0.8293944007842597,0.7699742581431298,0.8888145434253897,2
2021,49,82950,race-ethnicity,"White, Non-Hispanic",0.8412510751407019,0.8241153737610425,0.8583867765203612,2
2021,49,83470,race-ethnicity,"Black, Non-Hispanic",0.684997925171645,0.5491831313153613,0.8208127190279287,2
2021,49,83470,race-ethnicity,Hispanic,0.8082346413600152,0.782880604782601,0.8335886779374294,2
2021,49,83470,race-ethnicity,Other Races and Ethnicities,0.8494278679043071,0.8158326492117068,0.8830230865969074,2
2021,49,83470,race-ethnicity,"White, Non-Hispanic",0.8242274241881704,0.8051392881718885,0.8433155602044523,2
2021,51,01000,race-ethnicity,"Black, Non-Hispanic",0.860875428442996,0.827284713411752,0.89446614347424,3
2021,51,01000,race-ethnicity,Hispanic,0.8674500587544066,0.8222512602276892,0.912648857281124,3
2021,51,01000,race-ethnicity,Other Races and Ethnicities,0.8626177330302046,0.8219341823620424,0.9033012836983668,3
