year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2018,02,164,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,164,race-ethnicity,"White, Non-Hispanic",0.8878243884289835,3
2018,02,164,all,All,0.7150504266873546,3
2018,02,170,race-ethnicity,"Black, Non-Hispanic",1,2
2018,02,170,race-ethnicity,Hispanic,0.9143214509068168,2
2018,02,170,race-ethnicity,Other Races and Ethnicities,0.6523728591972807,2
2018,02,170,race-ethnicity,"White, Non-Hispanic",0.7437397331623864,2
2018,02,170,all,All,0.7421835292574558,2
2018,02,180,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,180,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,180,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,180,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,180,all,All,0.7150504266873545,3
2018,02,185,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,185,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,185,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,185,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,185,all,All,0.7150504266873545,3
2018,02,188,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,188,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,188,race-ethnicity,Other Races and Ethnicities,0.6279141222107001,3
2018,02,188,race-ethnicity,"White, Non-Hispanic",0.8878243884289833,3
2018,02,188,all,All,0.7150504266873545,3
2018,02,195,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,195,race-ethnicity,Hispanic,0.9162759544541191,3
2018,02,195,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,195,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,195,all,All,0.7150504266873545,3
2018,02,198,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,198,race-ethnicity,Hispanic,0.9162759544541194,3
2018,02,198,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,198,race-ethnicity,"White, Non-Hispanic",0.8878243884289835,3
2018,02,198,all,All,0.7150504266873545,3
2018,02,220,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,220,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,220,race-ethnicity,Other Races and Ethnicities,0.6279141222107001,3
2018,02,220,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,220,all,All,0.7150504266873546,3
2018,02,230,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,230,race-ethnicity,Hispanic,0.8709573612228478,3
2018,02,230,race-ethnicity,Other Races and Ethnicities,0.7836241962996983,3
2018,02,230,race-ethnicity,"White, Non-Hispanic",0.8289787243178256,3
2018,02,230,all,All,0.8285227030483905,3
2018,02,240,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,240,race-ethnicity,Hispanic,0.870957361222848,3
2018,02,240,race-ethnicity,Other Races and Ethnicities,0.7836241962996983,3
2018,02,240,race-ethnicity,"White, Non-Hispanic",0.8289787243178256,3
2018,02,240,all,All,0.8285227030483906,3
2018,02,275,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,275,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,275,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,275,race-ethnicity,"White, Non-Hispanic",0.8878243884289833,3
2018,02,275,all,All,0.7150504266873545,3
2018,02,282,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,282,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,282,race-ethnicity,Other Races and Ethnicities,0.6279141222107002,3
2018,02,282,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,282,all,All,0.7150504266873545,3
2018,02,290,race-ethnicity,"Black, Non-Hispanic",1,3
2018,02,290,race-ethnicity,Hispanic,0.9162759544541192,3
2018,02,290,race-ethnicity,Other Races and Ethnicities,0.6279141222107001,3
2018,02,290,race-ethnicity,"White, Non-Hispanic",0.8878243884289834,3
2018,02,290,all,All,0.7150504266873545,3
2018,04,001,race-ethnicity,"Black, Non-Hispanic",0,2
2018,04,001,race-ethnicity,Hispanic,0.6349656009712666,2
2018,04,001,race-ethnicity,Other Races and Ethnicities,0.44734062219405274,2
2018,04,001,race-ethnicity,"White, Non-Hispanic",0.6609067261241174,2
2018,04,001,all,All,0.5206230951574671,2
2018,04,003,race-ethnicity,"Black, Non-Hispanic",0.6476399560922064,2
2018,04,003,race-ethnicity,Hispanic,0.6585790371427577,2
2018,04,003,race-ethnicity,Other Races and Ethnicities,0.5605849582172702,2
2018,04,003,race-ethnicity,"White, Non-Hispanic",0.6918507852225172,2
2018,04,003,all,All,0.6667641094038331,2
2018,04,005,race-ethnicity,Hispanic,0.8584668551680804,1
2018,04,005,race-ethnicity,Other Races and Ethnicities,0.6677860120426123,1
2018,04,005,race-ethnicity,"White, Non-Hispanic",0.8605790118093132,1
2018,04,005,all,All,0.7922871090957371,1
2018,04,007,race-ethnicity,"Black, Non-Hispanic",1,2
2018,04,007,race-ethnicity,Hispanic,0.7142961501935862,2
2018,04,007,race-ethnicity,Other Races and Ethnicities,0.4099221789883269,2
2018,04,007,race-ethnicity,"White, Non-Hispanic",0.7008985879332478,2
2018,04,007,all,All,0.6662054370828585,2
2018,04,009,race-ethnicity,"Black, Non-Hispanic",1,3
2018,04,009,race-ethnicity,Hispanic,0.714296150193586,3
2018,04,009,race-ethnicity,Other Races and Ethnicities,0.40992217898832684,3
2018,04,009,race-ethnicity,"White, Non-Hispanic",0.7008985879332477,3
2018,04,009,all,All,0.6662054370828585,3
2018,04,011,race-ethnicity,"Black, Non-Hispanic",1,3
2018,04,011,race-ethnicity,Hispanic,0.714296150193586,3
2018,04,011,race-ethnicity,Other Races and Ethnicities,0.40992217898832684,3
2018,04,011,race-ethnicity,"White, Non-Hispanic",0.7008985879332478,3
2018,04,011,all,All,0.6662054370828585,3
2018,04,012,race-ethnicity,"Black, Non-Hispanic",0.8648648648648649,3
2018,04,012,race-ethnicity,Hispanic,0.7436820605137437,3
2018,04,012,race-ethnicity,Other Races and Ethnicities,0.8046364176738657,3
2018,04,012,race-ethnicity,"White, Non-Hispanic",0.6651445291718391,3
2018,04,012,all,All,0.6958275403724811,3
2018,04,013,race-ethnicity,"Black, Non-Hispanic",0.8262536519727565,1
2018,04,013,race-ethnicity,Hispanic,0.7728798911965545,1
2018,04,013,race-ethnicity,Other Races and Ethnicities,0.8003663799795075,1
2018,04,013,race-ethnicity,"White, Non-Hispanic",0.8248117104646473,1
2018,04,013,all,All,0.8059126697783177,1
2018,04,015,race-ethnicity,"Black, Non-Hispanic",0.8648648648648649,1
2018,04,015,race-ethnicity,Hispanic,0.7436820605137436,1
2018,04,015,race-ethnicity,Other Races and Ethnicities,0.8046364176738657,1
2018,04,015,race-ethnicity,"White, Non-Hispanic",0.6651445291718391,1
2018,04,015,all,All,0.695827540372481,1
2018,04,017,race-ethnicity,"Black, Non-Hispanic",0,2
2018,04,017,race-ethnicity,Hispanic,0.6349656009712666,2
2018,04,017,race-ethnicity,Other Races and Ethnicities,0.44734062219405274,2
2018,04,017,race-ethnicity,"White, Non-Hispanic",0.6609067261241175,2
2018,04,017,all,All,0.520623095157467,2
2018,04,019,race-ethnicity,"Black, Non-Hispanic",0.8089645254074784,1
2018,04,019,race-ethnicity,Hispanic,0.7666028425741012,1
2018,04,019,race-ethnicity,Other Races and Ethnicities,0.7622190277051751,1
2018,04,019,race-ethnicity,"White, Non-Hispanic",0.807607584461104,1
2018,04,019,all,All,0.7868042007741248,1
2018,04,021,race-ethnicity,"Black, Non-Hispanic",0.8396092636791872,1
2018,04,021,race-ethnicity,Hispanic,0.6787204387527943,1
2018,04,021,race-ethnicity,Other Races and Ethnicities,0.6608940261158409,1
2018,04,021,race-ethnicity,"White, Non-Hispanic",0.7740655387075299,1
2018,04,021,all,All,0.736342229242021,1
2018,04,023,race-ethnicity,"Black, Non-Hispanic",0.6476399560922064,3
2018,04,023,race-ethnicity,Hispanic,0.6585790371427577,3
2018,04,023,race-ethnicity,Other Races and Ethnicities,0.5605849582172702,3
2018,04,023,race-ethnicity,"White, Non-Hispanic",0.6918507852225172,3
2018,04,023,all,All,0.6667641094038331,3
2018,04,025,race-ethnicity,"Black, Non-Hispanic",0.3058823529411765,1
2018,04,025,race-ethnicity,Hispanic,0.7283247128955904,1
2018,04,025,race-ethnicity,Other Races and Ethnicities,0.608378292605522,1
2018,04,025,race-ethnicity,"White, Non-Hispanic",0.7494826116950046,1
2018,04,025,all,All,0.7370161780995024,1
2018,04,027,race-ethnicity,"Black, Non-Hispanic",0.9037267080745341,1
2018,04,027,race-ethnicity,Hispanic,0.7392472594871395,1
2018,04,027,race-ethnicity,Other Races and Ethnicities,0.8783242258652094,1
2018,04,027,race-ethnicity,"White, Non-Hispanic",0.7633553803103535,1
2018,04,027,all,All,0.7529247989200742,1
2018,05,001,race-ethnicity,"Black, Non-Hispanic",0.6456376936754058,3
2018,05,001,race-ethnicity,Hispanic,0.6049122820521209,3
2018,05,001,race-ethnicity,Other Races and Ethnicities,0.8111404844128995,3
2018,05,001,race-ethnicity,"White, Non-Hispanic",0.7366350356865691,3
2018,05,001,all,All,0.6975562345019243,3
2018,05,003,race-ethnicity,"Black, Non-Hispanic",0.6263881813550688,3
2018,05,003,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,003,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,003,race-ethnicity,"White, Non-Hispanic",0.6972639457846558,3
2018,05,003,all,All,0.671894644204174,3
2018,05,005,race-ethnicity,"Black, Non-Hispanic",0.40939597315436244,3
2018,05,005,race-ethnicity,Hispanic,0.9180045871559633,3
2018,05,005,race-ethnicity,Other Races and Ethnicities,0.46914743287800287,3
2018,05,005,race-ethnicity,"White, Non-Hispanic",0.75640887432353765,3
2018,05,005,all,All,0.7545309832952956,3
2018,05,007,race-ethnicity,"Black, Non-Hispanic",0.7948275862068965,1
2018,05,007,race-ethnicity,Hispanic,0.8708229171981021,1
2018,05,007,race-ethnicity,Other Races and Ethnicities,0.7211629712708135,1
2018,05,007,race-ethnicity,"White, Non-Hispanic",0.8413113181347673,1
2018,05,007,all,All,0.8331322629291227,1
2018,05,009,race-ethnicity,"Black, Non-Hispanic",0.40939597315436244,3
2018,05,009,race-ethnicity,Hispanic,0.9180045871559634,3
2018,05,009,race-ethnicity,Other Races and Ethnicities,0.46914743287800287,3
2018,05,009,race-ethnicity,"White, Non-Hispanic",0.7564088743235378,3
2018,05,009,all,All,0.7545309832952954,3
2018,05,011,race-ethnicity,"Black, Non-Hispanic",0.6263881813550688,3
2018,05,011,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,011,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,011,race-ethnicity,"White, Non-Hispanic",0.6972639457846559,3
2018,05,011,all,All,0.6718946442041741,3
2018,05,013,race-ethnicity,"Black, Non-Hispanic",0.6419856570736705,3
2018,05,013,race-ethnicity,Hispanic,0.7245934959349594,3
2018,05,013,race-ethnicity,Other Races and Ethnicities,0.49050949050949055,3
2018,05,013,race-ethnicity,"White, Non-Hispanic",0.7480976959506198,3
2018,05,013,all,All,0.7030303030303031,3
2018,05,015,race-ethnicity,"Black, Non-Hispanic",0.4093959731543624,3
2018,05,015,race-ethnicity,Hispanic,0.9180045871559632,3
2018,05,015,race-ethnicity,Other Races and Ethnicities,0.46914743287800276,3
2018,05,015,race-ethnicity,"White, Non-Hispanic",0.75640887432353765,3
2018,05,015,all,All,0.7545309832952956,3
2018,05,017,race-ethnicity,"Black, Non-Hispanic",0.6263881813550688,3
2018,05,017,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,017,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,017,race-ethnicity,"White, Non-Hispanic",0.6972639457846558,3
2018,05,017,all,All,0.6718946442041741,3
2018,05,019,race-ethnicity,"Black, Non-Hispanic",0.7165735567970205,3
2018,05,019,race-ethnicity,Hispanic,0.5624769627718392,3
2018,05,019,race-ethnicity,Other Races and Ethnicities,0.646108663729809,3
2018,05,019,race-ethnicity,"White, Non-Hispanic",0.7786664811981268,3
2018,05,019,all,All,0.7563086744273376,3
2018,05,021,race-ethnicity,"Black, Non-Hispanic",0.7879001551262164,3
2018,05,021,race-ethnicity,Hispanic,0.8233151183970856,3
2018,05,021,race-ethnicity,Other Races and Ethnicities,0.6739890164752871,3
2018,05,021,race-ethnicity,"White, Non-Hispanic",0.7646009297453022,3
2018,05,021,all,All,0.7665875964953175,3
2018,05,023,race-ethnicity,"Black, Non-Hispanic",1,3
2018,05,023,race-ethnicity,Hispanic,0.7326852976913729,3
2018,05,023,race-ethnicity,Other Races and Ethnicities,0.820708446866485,3
2018,05,023,race-ethnicity,"White, Non-Hispanic",0.7332834518019704,3
2018,05,023,all,All,0.7393108885179002,3
2018,05,025,race-ethnicity,"Black, Non-Hispanic",0.6263881813550688,3
2018,05,025,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,025,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,025,race-ethnicity,"White, Non-Hispanic",0.6972639457846559,3
2018,05,025,all,All,0.6718946442041739,3
2018,05,027,race-ethnicity,"Black, Non-Hispanic",0.6419856570736705,3
2018,05,027,race-ethnicity,Hispanic,0.7245934959349594,3
2018,05,027,race-ethnicity,Other Races and Ethnicities,0.4905094905094905,3
2018,05,027,race-ethnicity,"White, Non-Hispanic",0.7480976959506198,3
2018,05,027,all,All,0.703030303030303,3
2018,05,029,race-ethnicity,"Black, Non-Hispanic",0.9401744910677191,3
2018,05,029,race-ethnicity,Hispanic,0.9282620975334213,3
2018,05,029,race-ethnicity,Other Races and Ethnicities,0.49232245681381953,3
2018,05,029,race-ethnicity,"White, Non-Hispanic",0.6726342710997442,3
2018,05,029,all,All,0.7038823755525658,3
2018,05,031,race-ethnicity,"Black, Non-Hispanic",0.7682143864421987,2
2018,05,031,race-ethnicity,Hispanic,0.8137167158845441,2
2018,05,031,race-ethnicity,Other Races and Ethnicities,0.694472954937596,2
2018,05,031,race-ethnicity,"White, Non-Hispanic",0.7620126822085049,2
2018,05,031,all,All,0.7626166538745303,2
2018,05,033,race-ethnicity,"Black, Non-Hispanic",0.8167432363450741,3
2018,05,033,race-ethnicity,Hispanic,0.7311914942794406,3
2018,05,033,race-ethnicity,Other Races and Ethnicities,0.6938483547925609,3
2018,05,033,race-ethnicity,"White, Non-Hispanic",0.7644316959483687,3
2018,05,033,all,All,0.757101304051327,3
2018,05,035,race-ethnicity,"Black, Non-Hispanic",0.7124123897806919,2
2018,05,035,race-ethnicity,Hispanic,0.6782945736434108,2
2018,05,035,race-ethnicity,Other Races and Ethnicities,0.7936218678815489,2
2018,05,035,race-ethnicity,"White, Non-Hispanic",0.720842332613391,2
2018,05,035,all,All,0.720950417706412,2
2018,05,037,race-ethnicity,"Black, Non-Hispanic",0.4869675778766688,3
2018,05,037,race-ethnicity,Hispanic,1,3
2018,05,037,race-ethnicity,Other Races and Ethnicities,0.7620137299771167,3
2018,05,037,race-ethnicity,"White, Non-Hispanic",0.6808755760368663,3
2018,05,037,all,All,0.6246751213402223,3
2018,05,039,race-ethnicity,"Black, Non-Hispanic",0.6419856570736705,3
2018,05,039,race-ethnicity,Hispanic,0.7245934959349593,3
2018,05,039,race-ethnicity,Other Races and Ethnicities,0.4905094905094905,3
2018,05,039,race-ethnicity,"White, Non-Hispanic",0.7480976959506199,3
2018,05,039,all,All,0.7030303030303031,3
2018,05,041,race-ethnicity,"Black, Non-Hispanic",0.6263881813550687,3
2018,05,041,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,041,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,041,race-ethnicity,"White, Non-Hispanic",0.6972639457846559,3
2018,05,041,all,All,0.671894644204174,3
2018,05,043,race-ethnicity,"Black, Non-Hispanic",0.6263881813550688,3
2018,05,043,race-ethnicity,Hispanic,0.5776464266523375,3
2018,05,043,race-ethnicity,Other Races and Ethnicities,1,3
2018,05,043,race-ethnicity,"White, Non-Hispanic",0.6972639457846559,3
2018,05,043,all,All,0.671894644204174,3
2018,05,045,race-ethnicity,"Black, Non-Hispanic",0.8742138364779874,2
2018,05,045,race-ethnicity,Hispanic,0.6004672897196263,2
2018,05,045,race-ethnicity,Other Races and Ethnicities,0.7630488815244407,2
2018,05,045,race-ethnicity,"White, Non-Hispanic",0.7830376940133038,2
2018,05,045,all,All,0.7838935229026943,2
2018,05,047,race-ethnicity,"Black, Non-Hispanic",0.38683788121990365,3
2018,05,047,race-ethnicity,Hispanic,0.7524339360222532,3
2018,05,047,race-ethnicity,Other Races and Ethnicities,0.795003203074952,3
2018,05,047,race-ethnicity,"White, Non-Hispanic",0.7615281244000768,3
2018,05,047,all,All,0.7477424723395075,3
2018,05,049,race-ethnicity,"Black, Non-Hispanic",1,3
2018,05,049,race-ethnicity,Hispanic,0.732685297691373,3
2018,05,049,race-ethnicity,Other Races and Ethnicities,0.8207084468664849,3
2018,05,049,race-ethnicity,"White, Non-Hispanic",0.7332834518019703,3
2018,05,049,all,All,0.7393108885179003,3
2018,05,051,race-ethnicity,"Black, Non-Hispanic",0.7165735567970204,2
2018,05,051,race-ethnicity,Hispanic,0.5624769627718393,2
2018,05,051,race-ethnicity,Other Races and Ethnicities,0.646108663729809,2
2018,05,051,race-ethnicity,"White, Non-Hispanic",0.7786664811981266,2
2018,05,051,all,All,0.7563086744273376,2
2018,05,053,race-ethnicity,"Black, Non-Hispanic",0.6545493500928439,3
2018,05,053,race-ethnicity,Hispanic,0.652112676056338,3
2018,05,053,race-ethnicity,Other Races and Ethnicities,0.7472067039106145,3
2018,05,053,race-ethnicity,"White, Non-Hispanic",0.7688357236800902,3
2018,05,053,all,All,0.7147316451664277,3
2018,05,055,race-ethnicity,"Black, Non-Hispanic",0.7879001551262164,3
2018,05,055,race-ethnicity,Hispanic,0.8233151183970856,3
2018,05,055,race-ethnicity,Other Races and Ethnicities,0.6739890164752871,3
2018,05,055,race-ethnicity,"White, Non-Hispanic",0.7646009297453021,3
2018,05,055,all,All,0.7665875964953175,3
2018,05,057,race-ethnicity,"Black, Non-Hispanic",0.555445653368502,3
2018,05,057,race-ethnicity,Hispanic,0.3943452380952381,3
2018,05,057,race-ethnicity,Other Races and Ethnicities,0.8373879641485276,3
2018,05,057,race-ethnicity,"White, Non-Hispanic",0.7118253998695869,3
2018,05,057,all,All,0.664861241453278,3
2018,05,059,race-ethnicity,"Black, Non-Hispanic",0.7165735567970205,3
2018,05,059,race-ethnicity,Hispanic,0.5624769627718393,3
2018,05,059,race-ethnicity,Other Races and Ethnicities,0.6461086637298091,3
2018,05,059,race-ethnicity,"White, Non-Hispanic",0.7786664811981268,3
2018,05,059,all,All,0.7563086744273375,3
2018,05,061,race-ethnicity,"Black, Non-Hispanic",0.3868378812199037,3
2018,05,061,race-ethnicity,Hispanic,0.7524339360222532,3
2018,05,061,race-ethnicity,Other Races and Ethnicities,0.7950032030749519,3
2018,05,061,race-ethnicity,"White, Non-Hispanic",0.7615281244000768,3
2018,05,061,all,All,0.7477424723395074,3
2018,05,063,race-ethnicity,"Black, Non-Hispanic",1,3
2018,05,063,race-ethnicity,Hispanic,0.732685297691373,3
2018,05,063,race-ethnicity,Other Races and Ethnicities,0.820708446866485,3
2018,05,063,race-ethnicity,"White, Non-Hispanic",0.7332834518019704,3
2018,05,063,all,All,0.7393108885179003,3
2018,05,065,race-ethnicity,"Black, Non-Hispanic",1,3
2018,05,065,race-ethnicity,Hispanic,0.732685297691373,3
2018,05,065,race-ethnicity,Other Races and Ethnicities,0.820708446866485,3
2018,05,065,race-ethnicity,"White, Non-Hispanic",0.7332834518019703,3
2018,05,065,all,All,0.7393108885179003,3
2018,05,067,race-ethnicity,"Black, Non-Hispanic",0.7034837688044339,3
2018,05,067,race-ethnicity,Hispanic,0.9853321829163072,3
2018,05,067,race-ethnicity,Other Races and Ethnicities,0.35714285714285715,3
2018,05,067,race-ethnicity,"White, Non-Hispanic",0.7740895626415751,3
2018,05,067,all,All,0.7699500321575224,3
2018,05,069,race-ethnicity,"Black, Non-Hispanic",0.6545493500928439,2
2018,05,069,race-ethnicity,Hispanic,0.652112676056338,2
2018,05,069,race-ethnicity,Other Races and Ethnicities,0.7472067039106145,2
2018,05,069,race-ethnicity,"White, Non-Hispanic",0.7688357236800902,2
2018,05,069,all,All,0.7147316451664277,2
2018,05,071,race-ethnicity,"Black, Non-Hispanic",0.9401744910677191,3
2018,05,071,race-ethnicity,Hispanic,0.9282620975334211,3
2018,05,071,race-ethnicity,Other Races and Ethnicities,0.49232245681381953,3
