year,state,county,share_medical_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Pennsylvania,"Lebanon County, Pennsylvania",.063061,1,race-ethnicity,Majority White
2023,Pennsylvania,"Lehigh County, Pennsylvania",.0608994,1,race-ethnicity,All
2023,Pennsylvania,"Lehigh County, Pennsylvania",.1019597,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Lehigh County, Pennsylvania",.0412815,1,race-ethnicity,Majority White
2023,Pennsylvania,"Luzerne County, Pennsylvania",.0451406,1,race-ethnicity,All
2023,Pennsylvania,"Luzerne County, Pennsylvania",.0584485,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Luzerne County, Pennsylvania",.0438183,1,race-ethnicity,Majority White
2023,Pennsylvania,"Lycoming County, Pennsylvania",.0339217,1,race-ethnicity,All
2023,Pennsylvania,"Lycoming County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Lycoming County, Pennsylvania",.0339217,1,race-ethnicity,Majority White
2023,Pennsylvania,"McKean County, Pennsylvania",.0607287,1,race-ethnicity,All
2023,Pennsylvania,"McKean County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"McKean County, Pennsylvania",.0608273,1,race-ethnicity,Majority White
2023,Pennsylvania,"Mercer County, Pennsylvania",.0291434,1,race-ethnicity,All
2023,Pennsylvania,"Mercer County, Pennsylvania",.0569106,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Mercer County, Pennsylvania",.0281002,1,race-ethnicity,Majority White
2023,Pennsylvania,"Mifflin County, Pennsylvania",.0540356,1,race-ethnicity,All
2023,Pennsylvania,"Mifflin County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Mifflin County, Pennsylvania",.0540356,1,race-ethnicity,Majority White
2023,Pennsylvania,"Monroe County, Pennsylvania",.0598963,1,race-ethnicity,All
2023,Pennsylvania,"Monroe County, Pennsylvania",.068268,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Monroe County, Pennsylvania",.0587026,1,race-ethnicity,Majority White
2023,Pennsylvania,"Montgomery County, Pennsylvania",.0238709,1,race-ethnicity,All
2023,Pennsylvania,"Montgomery County, Pennsylvania",.0269212,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Montgomery County, Pennsylvania",.0236189,1,race-ethnicity,Majority White
2023,Pennsylvania,"Montour County, Pennsylvania",.0272109,1,race-ethnicity,All
2023,Pennsylvania,"Montour County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Montour County, Pennsylvania",.0272109,1,race-ethnicity,Majority White
2023,Pennsylvania,"Northampton County, Pennsylvania",.050141,1,race-ethnicity,All
2023,Pennsylvania,"Northampton County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Northampton County, Pennsylvania",.0501915,1,race-ethnicity,Majority White
2023,Pennsylvania,"Northumberland County, Pennsylvania",.0375,1,race-ethnicity,All
2023,Pennsylvania,"Northumberland County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Northumberland County, Pennsylvania",.0375,1,race-ethnicity,Majority White
2023,Pennsylvania,"Perry County, Pennsylvania",.0473251,1,race-ethnicity,All
2023,Pennsylvania,"Perry County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Perry County, Pennsylvania",.0473251,1,race-ethnicity,Majority White
2023,Pennsylvania,"Philadelphia County, Pennsylvania",.0210941,1,race-ethnicity,All
2023,Pennsylvania,"Philadelphia County, Pennsylvania",.0246857,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Philadelphia County, Pennsylvania",.013637,1,race-ethnicity,Majority White
2023,Pennsylvania,"Pike County, Pennsylvania",.0500255,1,race-ethnicity,All
2023,Pennsylvania,"Pike County, Pennsylvania",.0823529,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Pike County, Pennsylvania",.0432366,1,race-ethnicity,Majority White
2023,Pennsylvania,"Potter County, Pennsylvania",.043152,1,race-ethnicity,All
2023,Pennsylvania,"Potter County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Potter County, Pennsylvania",.043152,1,race-ethnicity,Majority White
2023,Pennsylvania,"Schuylkill County, Pennsylvania",.0617312,1,race-ethnicity,All
2023,Pennsylvania,"Schuylkill County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Schuylkill County, Pennsylvania",.0613799,1,race-ethnicity,Majority White
2023,Pennsylvania,"Snyder County, Pennsylvania",.029438,1,race-ethnicity,All
2023,Pennsylvania,"Snyder County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Snyder County, Pennsylvania",.029438,1,race-ethnicity,Majority White
2023,Pennsylvania,"Somerset County, Pennsylvania",.0230906,1,race-ethnicity,All
2023,Pennsylvania,"Somerset County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Somerset County, Pennsylvania",.0230906,1,race-ethnicity,Majority White
2023,Pennsylvania,"Sullivan County, Pennsylvania",.034965,1,race-ethnicity,All
2023,Pennsylvania,"Sullivan County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Sullivan County, Pennsylvania",.034965,1,race-ethnicity,Majority White
2023,Pennsylvania,"Susquehanna County, Pennsylvania",.0309668,1,race-ethnicity,All
2023,Pennsylvania,"Susquehanna County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Susquehanna County, Pennsylvania",.0309668,1,race-ethnicity,Majority White
2023,Pennsylvania,"Tioga County, Pennsylvania",.0537364,1,race-ethnicity,All
2023,Pennsylvania,"Tioga County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Tioga County, Pennsylvania",.0537364,1,race-ethnicity,Majority White
2023,Pennsylvania,"Union County, Pennsylvania",.0209472,1,race-ethnicity,All
2023,Pennsylvania,"Union County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Union County, Pennsylvania",.0209472,1,race-ethnicity,Majority White
2023,Pennsylvania,"Venango County, Pennsylvania",.0202917,1,race-ethnicity,All
2023,Pennsylvania,"Venango County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Venango County, Pennsylvania",.0202917,1,race-ethnicity,Majority White
2023,Pennsylvania,"Warren County, Pennsylvania",.0926244,1,race-ethnicity,All
2023,Pennsylvania,"Warren County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Warren County, Pennsylvania",.0926244,1,race-ethnicity,Majority White
2023,Pennsylvania,"Washington County, Pennsylvania",.0292986,1,race-ethnicity,All
2023,Pennsylvania,"Washington County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Washington County, Pennsylvania",.0291679,1,race-ethnicity,Majority White
2023,Pennsylvania,"Wayne County, Pennsylvania",.0384351,1,race-ethnicity,All
2023,Pennsylvania,"Wayne County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Wayne County, Pennsylvania",.0384615,1,race-ethnicity,Majority White
2023,Pennsylvania,"Westmoreland County, Pennsylvania",.013535,1,race-ethnicity,All
2023,Pennsylvania,"Westmoreland County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Westmoreland County, Pennsylvania",.013535,1,race-ethnicity,Majority White
2023,Pennsylvania,"Wyoming County, Pennsylvania",.0380952,1,race-ethnicity,All
2023,Pennsylvania,"Wyoming County, Pennsylvania",NA,3,race-ethnicity,Majority Non-White
2023,Pennsylvania,"Wyoming County, Pennsylvania",.0380952,1,race-ethnicity,Majority White
2023,Pennsylvania,"York County, Pennsylvania",.0311377,1,race-ethnicity,All
2023,Pennsylvania,"York County, Pennsylvania",.0982143,1,race-ethnicity,Majority Non-White
2023,Pennsylvania,"York County, Pennsylvania",.0283828,1,race-ethnicity,Majority White
2023,Rhode Island,"Bristol County, Rhode Island",.0059721,1,race-ethnicity,All
2023,Rhode Island,"Bristol County, Rhode Island",NA,3,race-ethnicity,Majority Non-White
2023,Rhode Island,"Bristol County, Rhode Island",.0059721,1,race-ethnicity,Majority White
2023,Rhode Island,"Kent County, Rhode Island",.011254,1,race-ethnicity,All
2023,Rhode Island,"Kent County, Rhode Island",NA,3,race-ethnicity,Majority Non-White
2023,Rhode Island,"Kent County, Rhode Island",.011254,1,race-ethnicity,Majority White
2023,Rhode Island,"Newport County, Rhode Island",.0088123,1,race-ethnicity,All
2023,Rhode Island,"Newport County, Rhode Island",NA,3,race-ethnicity,Majority Non-White
2023,Rhode Island,"Newport County, Rhode Island",.0088123,1,race-ethnicity,Majority White
2023,Rhode Island,"Providence County, Rhode Island",.016688,1,race-ethnicity,All
2023,Rhode Island,"Providence County, Rhode Island",.0205047,1,race-ethnicity,Majority Non-White
2023,Rhode Island,"Providence County, Rhode Island",.0151132,1,race-ethnicity,Majority White
2023,Rhode Island,"Washington County, Rhode Island",.0176354,1,race-ethnicity,All
2023,Rhode Island,"Washington County, Rhode Island",NA,3,race-ethnicity,Majority Non-White
2023,Rhode Island,"Washington County, Rhode Island",.0176354,1,race-ethnicity,Majority White
2023,South Carolina,"Abbeville County, South Carolina",.1342711,1,race-ethnicity,All
2023,South Carolina,"Abbeville County, South Carolina",.1777778,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Abbeville County, South Carolina",.1286127,1,race-ethnicity,Majority White
2023,South Carolina,"Aiken County, South Carolina",.1222485,1,race-ethnicity,All
2023,South Carolina,"Aiken County, South Carolina",.1595442,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Aiken County, South Carolina",.1134113,1,race-ethnicity,Majority White
2023,South Carolina,"Allendale County, South Carolina",.1,1,race-ethnicity,All
2023,South Carolina,"Allendale County, South Carolina",.1,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Allendale County, South Carolina",NA,3,race-ethnicity,Majority White
2023,South Carolina,"Anderson County, South Carolina",.1190441,1,race-ethnicity,All
2023,South Carolina,"Anderson County, South Carolina",.1809338,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Anderson County, South Carolina",.1138974,1,race-ethnicity,Majority White
2023,South Carolina,"Bamberg County, South Carolina",.1152882,1,race-ethnicity,All
2023,South Carolina,"Bamberg County, South Carolina",.1117318,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Bamberg County, South Carolina",NA,3,race-ethnicity,Majority White
2023,South Carolina,"Barnwell County, South Carolina",.1194487,1,race-ethnicity,All
2023,South Carolina,"Barnwell County, South Carolina",.1310345,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Barnwell County, South Carolina",.1161417,1,race-ethnicity,Majority White
2023,South Carolina,"Beaufort County, South Carolina",.0599384,1,race-ethnicity,All
2023,South Carolina,"Beaufort County, South Carolina",.1159851,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Beaufort County, South Carolina",.0452867,1,race-ethnicity,Majority White
2023,South Carolina,"Berkeley County, South Carolina",.0525095,1,race-ethnicity,All
2023,South Carolina,"Berkeley County, South Carolina",.0693763,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Berkeley County, South Carolina",.0484335,1,race-ethnicity,Majority White
2023,South Carolina,"Calhoun County, South Carolina",.0815217,1,race-ethnicity,All
2023,South Carolina,"Calhoun County, South Carolina",.0859873,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Calhoun County, South Carolina",.0555556,1,race-ethnicity,Majority White
2023,South Carolina,"Charleston County, South Carolina",.0423977,1,race-ethnicity,All
2023,South Carolina,"Charleston County, South Carolina",.0759317,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Charleston County, South Carolina",.0334937,1,race-ethnicity,Majority White
2023,South Carolina,"Cherokee County, South Carolina",.1299892,1,race-ethnicity,All
2023,South Carolina,"Cherokee County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Cherokee County, South Carolina",.1299892,1,race-ethnicity,Majority White
2023,South Carolina,"Chester County, South Carolina",.1267345,1,race-ethnicity,All
2023,South Carolina,"Chester County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Chester County, South Carolina",.1280603,1,race-ethnicity,Majority White
2023,South Carolina,"Chesterfield County, South Carolina",.1497418,1,race-ethnicity,All
2023,South Carolina,"Chesterfield County, South Carolina",.1616162,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Chesterfield County, South Carolina",.1321962,1,race-ethnicity,Majority White
2023,South Carolina,"Clarendon County, South Carolina",.1014056,1,race-ethnicity,All
2023,South Carolina,"Clarendon County, South Carolina",.100578,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Clarendon County, South Carolina",.1068702,1,race-ethnicity,Majority White
2023,South Carolina,"Colleton County, South Carolina",.071066,1,race-ethnicity,All
2023,South Carolina,"Colleton County, South Carolina",.1031746,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Colleton County, South Carolina",.0672349,1,race-ethnicity,Majority White
2023,South Carolina,"Darlington County, South Carolina",.0882487,1,race-ethnicity,All
2023,South Carolina,"Darlington County, South Carolina",.0790464,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Darlington County, South Carolina",.0935252,1,race-ethnicity,Majority White
2023,South Carolina,"Dillon County, South Carolina",.1494118,1,race-ethnicity,All
2023,South Carolina,"Dillon County, South Carolina",.1646884,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Dillon County, South Carolina",.0909091,1,race-ethnicity,Majority White
2023,South Carolina,"Dorchester County, South Carolina",.0498478,1,race-ethnicity,All
2023,South Carolina,"Dorchester County, South Carolina",.0553719,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Dorchester County, South Carolina",.0481957,1,race-ethnicity,Majority White
2023,South Carolina,"Edgefield County, South Carolina",.1585603,1,race-ethnicity,All
2023,South Carolina,"Edgefield County, South Carolina",.2050633,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Edgefield County, South Carolina",.1295419,1,race-ethnicity,Majority White
2023,South Carolina,"Fairfield County, South Carolina",.1511299,1,race-ethnicity,All
2023,South Carolina,"Fairfield County, South Carolina",.1509054,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Fairfield County, South Carolina",.1516588,1,race-ethnicity,Majority White
2023,South Carolina,"Florence County, South Carolina",.0759,1,race-ethnicity,All
2023,South Carolina,"Florence County, South Carolina",.0871287,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Florence County, South Carolina",.0725157,1,race-ethnicity,Majority White
2023,South Carolina,"Georgetown County, South Carolina",.037037,1,race-ethnicity,All
2023,South Carolina,"Georgetown County, South Carolina",.0486925,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Georgetown County, South Carolina",.0256184,1,race-ethnicity,Majority White
2023,South Carolina,"Greenville County, South Carolina",.110249,1,race-ethnicity,All
2023,South Carolina,"Greenville County, South Carolina",.1652485,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Greenville County, South Carolina",.1024169,1,race-ethnicity,Majority White
2023,South Carolina,"Greenwood County, South Carolina",.1305543,1,race-ethnicity,All
2023,South Carolina,"Greenwood County, South Carolina",.1642512,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Greenwood County, South Carolina",.1099631,1,race-ethnicity,Majority White
2023,South Carolina,"Hampton County, South Carolina",.0925325,1,race-ethnicity,All
2023,South Carolina,"Hampton County, South Carolina",.1142857,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Hampton County, South Carolina",.0562771,1,race-ethnicity,Majority White
2023,South Carolina,"Horry County, South Carolina",.0462298,1,race-ethnicity,All
2023,South Carolina,"Horry County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Horry County, South Carolina",.0462298,1,race-ethnicity,Majority White
2023,South Carolina,"Jasper County, South Carolina",.1150353,1,race-ethnicity,All
2023,South Carolina,"Jasper County, South Carolina",.1138716,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Jasper County, South Carolina",NA,3,race-ethnicity,Majority White
2023,South Carolina,"Kershaw County, South Carolina",.1048614,1,race-ethnicity,All
2023,South Carolina,"Kershaw County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Kershaw County, South Carolina",.1049233,1,race-ethnicity,Majority White
2023,South Carolina,"Lancaster County, South Carolina",.0999718,1,race-ethnicity,All
2023,South Carolina,"Lancaster County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Lancaster County, South Carolina",.0999718,1,race-ethnicity,Majority White
2023,South Carolina,"Laurens County, South Carolina",.2045767,1,race-ethnicity,All
2023,South Carolina,"Laurens County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Laurens County, South Carolina",.2045767,1,race-ethnicity,Majority White
2023,South Carolina,"Lee County, South Carolina",.1198257,1,race-ethnicity,All
2023,South Carolina,"Lee County, South Carolina",.117506,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Lee County, South Carolina",NA,3,race-ethnicity,Majority White
2023,South Carolina,"Lexington County, South Carolina",.0915303,1,race-ethnicity,All
2023,South Carolina,"Lexington County, South Carolina",.0793651,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Lexington County, South Carolina",.0919405,1,race-ethnicity,Majority White
2023,South Carolina,"Marion County, South Carolina",.1103825,1,race-ethnicity,All
2023,South Carolina,"Marion County, South Carolina",.1053812,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Marion County, South Carolina",NA,3,race-ethnicity,Majority White
2023,South Carolina,"Marlboro County, South Carolina",.1940667,1,race-ethnicity,All
2023,South Carolina,"Marlboro County, South Carolina",.2057143,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Marlboro County, South Carolina",.1192661,1,race-ethnicity,Majority White
2023,South Carolina,"McCormick County, South Carolina",.097561,1,race-ethnicity,All
2023,South Carolina,"McCormick County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"McCormick County, South Carolina",.0991379,1,race-ethnicity,Majority White
2023,South Carolina,"Newberry County, South Carolina",.1110248,1,race-ethnicity,All
2023,South Carolina,"Newberry County, South Carolina",.1232666,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Newberry County, South Carolina",.0985916,1,race-ethnicity,Majority White
2023,South Carolina,"Oconee County, South Carolina",.1268939,1,race-ethnicity,All
2023,South Carolina,"Oconee County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Oconee County, South Carolina",.1268939,1,race-ethnicity,Majority White
2023,South Carolina,"Orangeburg County, South Carolina",.1055762,1,race-ethnicity,All
2023,South Carolina,"Orangeburg County, South Carolina",.1046721,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Orangeburg County, South Carolina",.1099138,1,race-ethnicity,Majority White
2023,South Carolina,"Pickens County, South Carolina",.1268222,1,race-ethnicity,All
2023,South Carolina,"Pickens County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Pickens County, South Carolina",.1255496,1,race-ethnicity,Majority White
2023,South Carolina,"Richland County, South Carolina",.1074373,1,race-ethnicity,All
2023,South Carolina,"Richland County, South Carolina",.1220903,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Richland County, South Carolina",.0718326,1,race-ethnicity,Majority White
2023,South Carolina,"Saluda County, South Carolina",.0898618,1,race-ethnicity,All
2023,South Carolina,"Saluda County, South Carolina",.0912281,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Saluda County, South Carolina",.0872483,1,race-ethnicity,Majority White
2023,South Carolina,"Spartanburg County, South Carolina",.0858144,1,race-ethnicity,All
2023,South Carolina,"Spartanburg County, South Carolina",.0913131,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Spartanburg County, South Carolina",.0841892,1,race-ethnicity,Majority White
2023,South Carolina,"Sumter County, South Carolina",.1174575,1,race-ethnicity,All
2023,South Carolina,"Sumter County, South Carolina",.1335013,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Sumter County, South Carolina",.0951715,1,race-ethnicity,Majority White
2023,South Carolina,"Union County, South Carolina",.1112335,1,race-ethnicity,All
2023,South Carolina,"Union County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"Union County, South Carolina",.1106095,1,race-ethnicity,Majority White
2023,South Carolina,"Williamsburg County, South Carolina",.053961,1,race-ethnicity,All
2023,South Carolina,"Williamsburg County, South Carolina",.0549296,1,race-ethnicity,Majority Non-White
2023,South Carolina,"Williamsburg County, South Carolina",.0496894,1,race-ethnicity,Majority White
2023,South Carolina,"York County, South Carolina",.0917059,1,race-ethnicity,All
2023,South Carolina,"York County, South Carolina",NA,3,race-ethnicity,Majority Non-White
2023,South Carolina,"York County, South Carolina",.0917059,1,race-ethnicity,Majority White
2023,South Dakota,"Aurora County, South Dakota",.0128205,1,race-ethnicity,All
2023,South Dakota,"Aurora County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Aurora County, South Dakota",.0128205,1,race-ethnicity,Majority White
2023,South Dakota,"Beadle County, South Dakota",.0410714,1,race-ethnicity,All
2023,South Dakota,"Beadle County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Beadle County, South Dakota",.0410714,1,race-ethnicity,Majority White
2023,South Dakota,"Bennett County, South Dakota",.027027,1,race-ethnicity,All
2023,South Dakota,"Bennett County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Bennett County, South Dakota",.0322581,1,race-ethnicity,Majority White
2023,South Dakota,"Bon Homme County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Bon Homme County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Bon Homme County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Brookings County, South Dakota",.0088398,1,race-ethnicity,All
2023,South Dakota,"Brookings County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Brookings County, South Dakota",.0088398,1,race-ethnicity,Majority White
2023,South Dakota,"Brown County, South Dakota",.0178723,1,race-ethnicity,All
2023,South Dakota,"Brown County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Brown County, South Dakota",.0178723,1,race-ethnicity,Majority White
2023,South Dakota,"Brule County, South Dakota",.0184049,1,race-ethnicity,All
2023,South Dakota,"Brule County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Brule County, South Dakota",.0184049,1,race-ethnicity,Majority White
2023,South Dakota,"Buffalo County, South Dakota",NA,3,race-ethnicity,All
2023,South Dakota,"Buffalo County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Buffalo County, South Dakota",NA,3,race-ethnicity,Majority White
2023,South Dakota,"Butte County, South Dakota",.0066225,1,race-ethnicity,All
2023,South Dakota,"Butte County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Butte County, South Dakota",.0066225,1,race-ethnicity,Majority White
2023,South Dakota,"Campbell County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Campbell County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Campbell County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Charles Mix County, South Dakota",.0118577,1,race-ethnicity,All
2023,South Dakota,"Charles Mix County, South Dakota",.0215827,1,race-ethnicity,Majority Non-White
2023,South Dakota,"Charles Mix County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Clark County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Clark County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Clark County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Clay County, South Dakota",.0081744,1,race-ethnicity,All
2023,South Dakota,"Clay County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Clay County, South Dakota",.0081744,1,race-ethnicity,Majority White
2023,South Dakota,"Codington County, South Dakota",.0142857,1,race-ethnicity,All
2023,South Dakota,"Codington County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Codington County, South Dakota",.0142857,1,race-ethnicity,Majority White
2023,South Dakota,"Corson County, South Dakota",.0294118,1,race-ethnicity,All
2023,South Dakota,"Corson County, South Dakota",.0392157,1,race-ethnicity,Majority Non-White
2023,South Dakota,"Corson County, South Dakota",NA,3,race-ethnicity,Majority White
2023,South Dakota,"Custer County, South Dakota",.0042373,1,race-ethnicity,All
2023,South Dakota,"Custer County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Custer County, South Dakota",.0042373,1,race-ethnicity,Majority White
2023,South Dakota,"Davison County, South Dakota",.0157233,1,race-ethnicity,All
2023,South Dakota,"Davison County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Davison County, South Dakota",.0157233,1,race-ethnicity,Majority White
2023,South Dakota,"Day County, South Dakota",.0165746,1,race-ethnicity,All
2023,South Dakota,"Day County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Day County, South Dakota",.0165746,1,race-ethnicity,Majority White
2023,South Dakota,"Deuel County, South Dakota",.0080645,1,race-ethnicity,All
2023,South Dakota,"Deuel County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Deuel County, South Dakota",.0080645,1,race-ethnicity,Majority White
2023,South Dakota,"Dewey County, South Dakota",.0206897,1,race-ethnicity,All
2023,South Dakota,"Dewey County, South Dakota",.0272727,1,race-ethnicity,Majority Non-White
2023,South Dakota,"Dewey County, South Dakota",NA,3,race-ethnicity,Majority White
2023,South Dakota,"Douglas County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Douglas County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Douglas County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Edmunds County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Edmunds County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Edmunds County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Fall River County, South Dakota",.0324675,1,race-ethnicity,All
2023,South Dakota,"Fall River County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Fall River County, South Dakota",.0326797,1,race-ethnicity,Majority White
2023,South Dakota,"Faulk County, South Dakota",.0166667,1,race-ethnicity,All
2023,South Dakota,"Faulk County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Faulk County, South Dakota",.0166667,1,race-ethnicity,Majority White
2023,South Dakota,"Grant County, South Dakota",.0082305,1,race-ethnicity,All
2023,South Dakota,"Grant County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Grant County, South Dakota",.0082305,1,race-ethnicity,Majority White
2023,South Dakota,"Gregory County, South Dakota",.0069444,1,race-ethnicity,All
2023,South Dakota,"Gregory County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Gregory County, South Dakota",.0069444,1,race-ethnicity,Majority White
2023,South Dakota,"Haakon County, South Dakota",0,1,race-ethnicity,All
2023,South Dakota,"Haakon County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Haakon County, South Dakota",0,1,race-ethnicity,Majority White
2023,South Dakota,"Hamlin County, South Dakota",.0054054,1,race-ethnicity,All
2023,South Dakota,"Hamlin County, South Dakota",NA,3,race-ethnicity,Majority Non-White
2023,South Dakota,"Hamlin County, South Dakota",.0054054,1,race-ethnicity,Majority White
2023,South Dakota,"Hand County, South Dakota",.0082645,1,race-ethnicity,All
2023,South Dakota,"Hand County, South Dakota",NA,3,race-ethnicity,Majority Non-White
