year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,rate_juv_arrest,rate_juv_arrest_quality
2016,48,409,Texas,San Patricio County,TRUE,Under Age 45,age,NA,NA,0.401:0.631,Marginal,NA,NA,0.599:0.333,Marginal,NA,NA
2016,48,409,Texas,San Patricio County,TRUE,Age 45 and Over,age,0.021:0.012,Marginal,0.299:0.421,Marginal,0.020:0.023,Marginal,0.660:0.543,Marginal,NA,NA
2016,48,409,Texas,San Patricio County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,409,Texas,San Patricio County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,411,Texas,San Saba County,TRUE,All,all,0.010:0.026,Weak,0.060:0.119,Weak,0.024:0.050,Weak,0.906:0.805,Weak,NA,NA
2016,48,411,Texas,San Saba County,TRUE,Under Age 45,age,NA,NA,0.204:0.195,Weak,0.038:0.071,Weak,0.758:0.691,Weak,NA,NA
2016,48,411,Texas,San Saba County,TRUE,Age 45 and Over,age,0.012:0.018,Weak,0.034:0.077,Weak,0.021:0.039,Weak,0.933:0.866,Weak,NA,NA
2016,48,411,Texas,San Saba County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,411,Texas,San Saba County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,413,Texas,Schleicher County,TRUE,All,all,0.005:0.020,Weak,0.154:0.338,Weak,0.029:0.026,Weak,0.812:0.615,Weak,NA,NA
2016,48,413,Texas,Schleicher County,TRUE,Under Age 45,age,0.020:0.014,Weak,0.175:0.431,Weak,0.069:0.046,Weak,0.736:0.509,Weak,NA,NA
2016,48,413,Texas,Schleicher County,TRUE,Age 45 and Over,age,0.002:0.023,Weak,0.149:0.296,Weak,0.020:0.017,Weak,0.828:0.664,Weak,NA,NA
2016,48,413,Texas,Schleicher County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,413,Texas,Schleicher County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,415,Texas,Scurry County,TRUE,All,all,0.011:0.032,Weak,0.144:0.196,Weak,0.034:0.015,Weak,0.811:0.757,Weak,NA,NA
2016,48,415,Texas,Scurry County,TRUE,Under Age 45,age,0.000:0.049,Weak,0.328:0.324,Weak,0.014:0.007,Weak,0.658:0.620,Weak,NA,NA
2016,48,415,Texas,Scurry County,TRUE,Age 45 and Over,age,0.014:0.025,Weak,0.098:0.143,Weak,0.039:0.019,Weak,0.849:0.813,Weak,NA,NA
2016,48,415,Texas,Scurry County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,415,Texas,Scurry County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,417,Texas,Shackelford County,TRUE,All,all,0.011:0.032,Weak,0.144:0.196,Weak,0.034:0.015,Weak,0.811:0.757,Weak,NA,NA
2016,48,417,Texas,Shackelford County,TRUE,Under Age 45,age,0.000:0.049,Weak,0.328:0.324,Weak,0.014:0.007,Weak,0.658:0.620,Weak,NA,NA
2016,48,417,Texas,Shackelford County,TRUE,Age 45 and Over,age,0.014:0.025,Weak,0.098:0.143,Weak,0.039:0.019,Weak,0.849:0.813,Weak,NA,NA
2016,48,417,Texas,Shackelford County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,417,Texas,Shackelford County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,419,Texas,Shelby County,TRUE,All,all,0.056:0.166,Weak,0.023:0.063,Weak,0.010:0.012,Weak,0.911:0.759,Weak,NA,NA
2016,48,419,Texas,Shelby County,TRUE,Under Age 45,age,0.034:0.251,Weak,0.108:0.152,Weak,0.010:0.004,Weak,0.848:0.593,Weak,NA,NA
2016,48,419,Texas,Shelby County,TRUE,Age 45 and Over,age,0.060:0.125,Weak,0.007:0.021,Weak,0.010:0.016,Weak,0.923:0.837,Weak,NA,NA
2016,48,419,Texas,Shelby County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,419,Texas,Shelby County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,421,Texas,Sherman County,TRUE,All,all,0.002:0.013,Weak,0.165:0.319,Weak,0.070:0.024,Weak,0.763:0.644,Weak,NA,NA
2016,48,421,Texas,Sherman County,TRUE,Under Age 45,age,0.000:0.011,Weak,0.263:0.470,Weak,0.187:0.018,Weak,0.549:0.500,Weak,NA,NA
2016,48,421,Texas,Sherman County,TRUE,Age 45 and Over,age,0.003:0.014,Weak,0.122:0.224,Weak,0.018:0.027,Weak,0.857:0.735,Weak,NA,NA
2016,48,421,Texas,Sherman County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,421,Texas,Sherman County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,423,Texas,Smith County,TRUE,All,all,0.081:0.169,Strong,0.063:0.126,Strong,0.018:0.028,Strong,0.838:0.677,Strong,NA,NA
2016,48,423,Texas,Smith County,TRUE,Under Age 45,age,0.104:0.178,Strong,0.128:0.200,Strong,0.000:0.032,Strong,0.767:0.590,Strong,NA,NA
2016,48,423,Texas,Smith County,TRUE,Age 45 and Over,age,0.075:0.165,Strong,0.045:0.086,Strong,0.022:0.026,Strong,0.858:0.723,Strong,NA,NA
2016,48,423,Texas,Smith County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,423,Texas,Smith County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,425,Texas,Somervell County,TRUE,All,all,0.005:0.006,Weak,0.076:0.108,Weak,0.015:0.013,Weak,0.904:0.873,Weak,NA,NA
2016,48,425,Texas,Somervell County,TRUE,Under Age 45,age,0.003:0.008,Weak,0.080:0.178,Weak,0.000:0.004,Weak,0.916:0.811,Weak,NA,NA
2016,48,425,Texas,Somervell County,TRUE,Age 45 and Over,age,0.005:0.005,Weak,0.075:0.081,Weak,0.018:0.016,Weak,0.902:0.897,Weak,NA,NA
2016,48,425,Texas,Somervell County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,425,Texas,Somervell County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,427,Texas,Starr County,TRUE,All,all,NA,NA,0.881:0.894,Marginal,0.004:0.004,Marginal,0.115:0.101,Marginal,NA,NA
2016,48,427,Texas,Starr County,TRUE,Under Age 45,age,NA,NA,0.946:0.951,Marginal,NA,NA,0.054:0.049,Marginal,NA,NA
2016,48,427,Texas,Starr County,TRUE,Age 45 and Over,age,NA,NA,0.854:0.870,Marginal,0.006:0.006,Marginal,0.140:0.124,Marginal,NA,NA
2016,48,427,Texas,Starr County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,427,Texas,Starr County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,429,Texas,Stephens County,TRUE,All,all,0.011:0.032,Weak,0.144:0.196,Weak,0.034:0.015,Weak,0.811:0.757,Weak,NA,NA
2016,48,429,Texas,Stephens County,TRUE,Under Age 45,age,0.000:0.049,Weak,0.328:0.324,Weak,0.014:0.007,Weak,0.658:0.620,Weak,NA,NA
2016,48,429,Texas,Stephens County,TRUE,Age 45 and Over,age,0.014:0.025,Weak,0.098:0.143,Weak,0.039:0.019,Weak,0.849:0.813,Weak,NA,NA
2016,48,429,Texas,Stephens County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,429,Texas,Stephens County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,431,Texas,Sterling County,TRUE,All,all,0.005:0.020,Weak,0.154:0.338,Weak,0.029:0.026,Weak,0.812:0.615,Weak,NA,NA
2016,48,431,Texas,Sterling County,TRUE,Under Age 45,age,0.020:0.014,Weak,0.175:0.431,Weak,0.069:0.046,Weak,0.736:0.509,Weak,NA,NA
2016,48,431,Texas,Sterling County,TRUE,Age 45 and Over,age,0.002:0.023,Weak,0.149:0.296,Weak,0.020:0.017,Weak,0.828:0.664,Weak,NA,NA
2016,48,431,Texas,Sterling County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,431,Texas,Sterling County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,433,Texas,Stonewall County,TRUE,All,all,0.011:0.032,Weak,0.144:0.196,Weak,0.034:0.015,Weak,0.811:0.757,Weak,NA,NA
2016,48,433,Texas,Stonewall County,TRUE,Under Age 45,age,0.000:0.049,Weak,0.328:0.324,Weak,0.014:0.007,Weak,0.658:0.620,Weak,NA,NA
2016,48,433,Texas,Stonewall County,TRUE,Age 45 and Over,age,0.014:0.025,Weak,0.098:0.143,Weak,0.039:0.019,Weak,0.849:0.813,Weak,NA,NA
2016,48,433,Texas,Stonewall County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,433,Texas,Stonewall County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,435,Texas,Sutton County,TRUE,All,all,0.005:0.020,Weak,0.154:0.338,Weak,0.029:0.026,Weak,0.812:0.615,Weak,NA,NA
2016,48,435,Texas,Sutton County,TRUE,Under Age 45,age,0.020:0.014,Weak,0.175:0.431,Weak,0.069:0.046,Weak,0.736:0.509,Weak,NA,NA
2016,48,435,Texas,Sutton County,TRUE,Age 45 and Over,age,0.002:0.023,Weak,0.149:0.296,Weak,0.020:0.017,Weak,0.828:0.664,Weak,NA,NA
2016,48,435,Texas,Sutton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,435,Texas,Sutton County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,437,Texas,Swisher County,TRUE,All,all,0.002:0.013,Weak,0.165:0.319,Weak,0.070:0.024,Weak,0.763:0.644,Weak,NA,NA
2016,48,437,Texas,Swisher County,TRUE,Under Age 45,age,0.000:0.011,Weak,0.263:0.470,Weak,0.187:0.018,Weak,0.549:0.500,Weak,NA,NA
2016,48,437,Texas,Swisher County,TRUE,Age 45 and Over,age,0.003:0.014,Weak,0.122:0.224,Weak,0.018:0.027,Weak,0.857:0.735,Weak,NA,NA
2016,48,437,Texas,Swisher County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,437,Texas,Swisher County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,439,Texas,Tarrant County,TRUE,All,all,0.079:0.160,Strong,0.123:0.220,Strong,0.072:0.066,Strong,0.725:0.554,Strong,NA,NA
2016,48,439,Texas,Tarrant County,TRUE,Under Age 45,age,0.057:0.176,Strong,0.193:0.301,Strong,0.097:0.077,Strong,0.654:0.446,Strong,NA,NA
2016,48,439,Texas,Tarrant County,TRUE,Age 45 and Over,age,0.088:0.148,Strong,0.096:0.160,Strong,0.062:0.058,Strong,0.753:0.634,Strong,NA,NA
2016,48,439,Texas,Tarrant County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,439,Texas,Tarrant County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,441,Texas,Taylor County,TRUE,All,all,0.014:0.054,Strong,0.144:0.172,Strong,0.047:0.054,Strong,0.795:0.720,Strong,NA,NA
2016,48,441,Texas,Taylor County,TRUE,Under Age 45,age,0.014:0.030,Strong,0.204:0.214,Strong,0.082:0.093,Strong,0.700:0.663,Strong,NA,NA
2016,48,441,Texas,Taylor County,TRUE,Age 45 and Over,age,0.014:0.071,Strong,0.122:0.142,Strong,0.034:0.026,Strong,0.830:0.761,Strong,NA,NA
2016,48,441,Texas,Taylor County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,441,Texas,Taylor County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,443,Texas,Terrell County,TRUE,All,all,0.012:0.020,Weak,0.378:0.514,Weak,0.010:0.012,Weak,0.601:0.453,Weak,NA,NA
2016,48,443,Texas,Terrell County,TRUE,Under Age 45,age,0.003:0.041,Weak,0.475:0.524,Weak,0.026:0.020,Weak,0.496:0.416,Weak,NA,NA
2016,48,443,Texas,Terrell County,TRUE,Age 45 and Over,age,0.015:0.010,Weak,0.341:0.509,Weak,0.004:0.009,Weak,0.640:0.473,Weak,NA,NA
2016,48,443,Texas,Terrell County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,443,Texas,Terrell County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,445,Texas,Terry County,TRUE,All,all,0.008:0.024,Weak,0.238:0.447,Weak,0.038:0.021,Weak,0.716:0.508,Weak,NA,NA
2016,48,445,Texas,Terry County,TRUE,Under Age 45,age,NA,NA,0.298:0.519,Weak,NA,NA,0.702:0.445,Weak,NA,NA
2016,48,445,Texas,Terry County,TRUE,Age 45 and Over,age,0.011:0.021,Weak,0.217:0.404,Weak,0.051:0.029,Weak,0.721:0.545,Weak,NA,NA
2016,48,445,Texas,Terry County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,445,Texas,Terry County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,447,Texas,Throckmorton County,TRUE,All,all,0.011:0.032,Weak,0.144:0.196,Weak,0.034:0.015,Weak,0.811:0.757,Weak,NA,NA
2016,48,447,Texas,Throckmorton County,TRUE,Under Age 45,age,0.000:0.049,Weak,0.328:0.324,Weak,0.014:0.007,Weak,0.658:0.620,Weak,NA,NA
2016,48,447,Texas,Throckmorton County,TRUE,Age 45 and Over,age,0.014:0.025,Weak,0.098:0.143,Weak,0.039:0.019,Weak,0.849:0.813,Weak,NA,NA
2016,48,447,Texas,Throckmorton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,447,Texas,Throckmorton County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,449,Texas,Titus County,TRUE,All,all,0.037:0.122,Weak,0.056:0.101,Weak,0.017:0.017,Weak,0.890:0.760,Weak,NA,NA
2016,48,449,Texas,Titus County,TRUE,Under Age 45,age,0.018:0.105,Weak,0.131:0.207,Weak,0.069:0.038,Weak,0.783:0.651,Weak,NA,NA
2016,48,449,Texas,Titus County,TRUE,Age 45 and Over,age,0.042:0.130,Weak,0.036:0.053,Weak,0.003:0.007,Weak,0.920:0.809,Weak,NA,NA
2016,48,449,Texas,Titus County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,449,Texas,Titus County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,451,Texas,Tom Green County,TRUE,All,all,0.004:0.030,Strong,0.247:0.343,Strong,0.011:0.018,Strong,0.738:0.609,Strong,NA,NA
2016,48,451,Texas,Tom Green County,TRUE,Under Age 45,age,NA,NA,0.366:0.427,Strong,0.016:0.022,Strong,0.618:0.508,Strong,NA,NA
2016,48,451,Texas,Tom Green County,TRUE,Age 45 and Over,age,0.005:0.020,Strong,0.199:0.280,Strong,0.009:0.016,Strong,0.787:0.685,Strong,NA,NA
2016,48,451,Texas,Tom Green County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,451,Texas,Tom Green County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,453,Texas,Travis County,TRUE,All,all,0.028:0.076,Strong,0.126:0.255,Strong,0.067:0.081,Strong,0.778:0.588,Strong,NA,NA
2016,48,453,Texas,Travis County,TRUE,Under Age 45,age,0.025:0.072,Strong,0.140:0.291,Strong,0.088:0.101,Strong,0.747:0.536,Strong,NA,NA
2016,48,453,Texas,Travis County,TRUE,Age 45 and Over,age,0.030:0.081,Strong,0.119:0.217,Strong,0.058:0.060,Strong,0.793:0.642,Strong,NA,NA
2016,48,453,Texas,Travis County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,453,Texas,Travis County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,455,Texas,Trinity County,TRUE,All,all,0.078:0.183,Weak,0.048:0.083,Weak,0.015:0.020,Weak,0.859:0.714,Weak,NA,NA
2016,48,455,Texas,Trinity County,TRUE,Under Age 45,age,0.028:0.246,Weak,0.158:0.141,Weak,0.005:0.029,Weak,0.808:0.584,Weak,NA,NA
2016,48,455,Texas,Trinity County,TRUE,Age 45 and Over,age,0.089:0.150,Weak,0.025:0.052,Weak,0.017:0.015,Weak,0.870:0.783,Weak,NA,NA
2016,48,455,Texas,Trinity County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,455,Texas,Trinity County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,457,Texas,Tyler County,TRUE,All,all,0.056:0.166,Weak,0.023:0.063,Weak,0.010:0.012,Weak,0.911:0.759,Weak,NA,NA
2016,48,457,Texas,Tyler County,TRUE,Under Age 45,age,0.034:0.251,Weak,0.108:0.152,Weak,0.010:0.004,Weak,0.848:0.593,Weak,NA,NA
2016,48,457,Texas,Tyler County,TRUE,Age 45 and Over,age,0.060:0.125,Weak,0.007:0.021,Weak,0.010:0.016,Weak,0.923:0.837,Weak,NA,NA
2016,48,457,Texas,Tyler County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,457,Texas,Tyler County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,459,Texas,Upshur County,TRUE,All,all,0.093:0.181,Weak,0.058:0.062,Weak,0.002:0.003,Weak,0.847:0.754,Weak,NA,NA
2016,48,459,Texas,Upshur County,TRUE,Under Age 45,age,0.022:0.148,Weak,0.112:0.124,Weak,NA,NA,0.866:0.725,Weak,NA,NA
2016,48,459,Texas,Upshur County,TRUE,Age 45 and Over,age,0.113:0.196,Weak,0.043:0.034,Weak,0.002:0.003,Weak,0.842:0.767,Weak,NA,NA
2016,48,459,Texas,Upshur County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,459,Texas,Upshur County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,461,Texas,Upton County,TRUE,All,all,0.005:0.020,Weak,0.154:0.338,Weak,0.029:0.026,Weak,0.812:0.615,Weak,NA,NA
2016,48,461,Texas,Upton County,TRUE,Under Age 45,age,0.020:0.014,Weak,0.175:0.431,Weak,0.069:0.046,Weak,0.736:0.509,Weak,NA,NA
2016,48,461,Texas,Upton County,TRUE,Age 45 and Over,age,0.002:0.023,Weak,0.149:0.296,Weak,0.020:0.017,Weak,0.828:0.664,Weak,NA,NA
2016,48,461,Texas,Upton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,461,Texas,Upton County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,463,Texas,Uvalde County,TRUE,All,all,NA,NA,0.665:0.771,Weak,0.034:0.010,Weak,0.302:0.214,Weak,NA,NA
2016,48,463,Texas,Uvalde County,TRUE,Under Age 45,age,NA,NA,0.748:0.825,Weak,0.009:0.007,Weak,0.243:0.159,Weak,NA,NA
2016,48,463,Texas,Uvalde County,TRUE,Age 45 and Over,age,NA,NA,0.624:0.742,Weak,0.046:0.012,Weak,0.331:0.244,Weak,NA,NA
2016,48,463,Texas,Uvalde County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,463,Texas,Uvalde County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,465,Texas,Val Verde County,TRUE,All,all,NA,NA,0.665:0.771,Weak,0.034:0.010,Weak,0.302:0.214,Weak,NA,NA
2016,48,465,Texas,Val Verde County,TRUE,Under Age 45,age,NA,NA,0.748:0.825,Weak,0.009:0.007,Weak,0.243:0.159,Weak,NA,NA
2016,48,465,Texas,Val Verde County,TRUE,Age 45 and Over,age,NA,NA,0.624:0.742,Weak,0.046:0.012,Weak,0.331:0.244,Weak,NA,NA
2016,48,465,Texas,Val Verde County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,465,Texas,Val Verde County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,467,Texas,Van Zandt County,TRUE,All,all,0.023:0.036,Marginal,0.028:0.066,Marginal,0.018:0.016,Marginal,0.931:0.882,Marginal,NA,NA
2016,48,467,Texas,Van Zandt County,TRUE,Under Age 45,age,0.012:0.030,Marginal,0.067:0.179,Marginal,0.002:0.007,Marginal,0.920:0.784,Marginal,NA,NA
2016,48,467,Texas,Van Zandt County,TRUE,Age 45 and Over,age,0.026:0.038,Marginal,0.019:0.029,Marginal,0.022:0.018,Marginal,0.933:0.914,Marginal,NA,NA
2016,48,467,Texas,Van Zandt County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,467,Texas,Van Zandt County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,469,Texas,Victoria County,TRUE,All,all,0.032:0.064,Strong,0.167:0.374,Strong,0.066:0.032,Strong,0.735:0.530,Strong,NA,NA
2016,48,469,Texas,Victoria County,TRUE,Under Age 45,age,0.040:0.080,Strong,0.224:0.493,Strong,0.114:0.042,Strong,0.622:0.386,Strong,NA,NA
2016,48,469,Texas,Victoria County,TRUE,Age 45 and Over,age,0.029:0.054,Strong,0.149:0.300,Strong,0.051:0.027,Strong,0.770:0.619,Strong,NA,NA
2016,48,469,Texas,Victoria County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,469,Texas,Victoria County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,471,Texas,Walker County,TRUE,All,all,0.078:0.183,Marginal,0.048:0.083,Marginal,0.015:0.020,Marginal,0.859:0.714,Marginal,NA,NA
2016,48,471,Texas,Walker County,TRUE,Under Age 45,age,0.028:0.246,Marginal,0.158:0.141,Marginal,0.005:0.029,Marginal,0.808:0.584,Marginal,NA,NA
2016,48,471,Texas,Walker County,TRUE,Age 45 and Over,age,0.089:0.150,Marginal,0.025:0.052,Marginal,0.017:0.015,Marginal,0.870:0.783,Marginal,NA,NA
2016,48,471,Texas,Walker County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,471,Texas,Walker County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,473,Texas,Waller County,TRUE,All,all,0.043:0.134,Weak,0.212:0.271,Weak,0.075:0.022,Weak,0.670:0.572,Weak,NA,NA
2016,48,473,Texas,Waller County,TRUE,Under Age 45,age,0.082:0.167,Weak,0.189:0.385,Weak,0.045:0.020,Weak,0.684:0.428,Weak,NA,NA
2016,48,473,Texas,Waller County,TRUE,Age 45 and Over,age,0.035:0.119,Weak,0.217:0.218,Weak,0.081:0.023,Weak,0.667:0.640,Weak,NA,NA
2016,48,473,Texas,Waller County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,473,Texas,Waller County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,475,Texas,Ward County,TRUE,All,all,0.012:0.020,Weak,0.378:0.514,Weak,0.010:0.012,Weak,0.601:0.453,Weak,NA,NA
2016,48,475,Texas,Ward County,TRUE,Under Age 45,age,0.003:0.041,Weak,0.475:0.524,Weak,0.026:0.020,Weak,0.496:0.416,Weak,NA,NA
2016,48,475,Texas,Ward County,TRUE,Age 45 and Over,age,0.015:0.010,Weak,0.341:0.509,Weak,0.004:0.009,Weak,0.640:0.473,Weak,NA,NA
2016,48,475,Texas,Ward County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,475,Texas,Ward County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,477,Texas,Washington County,TRUE,All,all,0.079:0.128,Weak,0.052:0.155,Weak,0.009:0.020,Weak,0.859:0.698,Weak,NA,NA
2016,48,477,Texas,Washington County,TRUE,Under Age 45,age,0.062:0.080,Weak,0.098:0.269,Weak,0.023:0.029,Weak,0.817:0.621,Weak,NA,NA
2016,48,477,Texas,Washington County,TRUE,Age 45 and Over,age,0.083:0.149,Weak,0.042:0.104,Weak,0.006:0.015,Weak,0.869:0.731,Weak,NA,NA
2016,48,477,Texas,Washington County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,477,Texas,Washington County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,479,Texas,Webb County,TRUE,All,all,0.001:0.003,Strong,0.902:0.936,Strong,0.005:0.005,Strong,0.092:0.056,Strong,NA,NA
2016,48,479,Texas,Webb County,TRUE,Under Age 45,age,0.003:0.005,Strong,0.886:0.938,Strong,NA,NA,0.111:0.054,Strong,NA,NA
2016,48,479,Texas,Webb County,TRUE,Age 45 and Over,age,NA,NA,0.910:0.934,Strong,0.008:0.007,Strong,0.082:0.057,Strong,NA,NA
2016,48,479,Texas,Webb County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,479,Texas,Webb County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,481,Texas,Wharton County,TRUE,All,all,0.043:0.134,Weak,0.212:0.271,Weak,0.075:0.022,Weak,0.670:0.572,Weak,NA,NA
2016,48,481,Texas,Wharton County,TRUE,Under Age 45,age,0.082:0.167,Weak,0.189:0.385,Weak,0.045:0.020,Weak,0.684:0.428,Weak,NA,NA
2016,48,481,Texas,Wharton County,TRUE,Age 45 and Over,age,0.035:0.119,Weak,0.217:0.218,Weak,0.081:0.023,Weak,0.667:0.640,Weak,NA,NA
2016,48,481,Texas,Wharton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
