year,state,place,population,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2018,06,82954,133800,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,82954,133800,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,82996,101224,all,All,0.9168007214371994,0.874350344485445,0.9592510983889536,2,0.7908594216122024,0.7687526932619883,0.8129661499624165,2
2018,06,82996,101224,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,82996,101224,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,84200,106311,all,All,0.9628557532251508,0.9360178089425604,0.9896936975077412,2,0.7904640656741885,0.7714924474433265,0.8094356839050505,2
2018,06,84200,106311,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,84200,106311,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,84550,90938,all,All,0.9473994757296106,0.9094534293361196,0.9853455221231016,2,0.7780344260403874,0.762094515017552,0.7939743370632228,2
2018,06,84550,90938,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,84550,90938,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,85292,86064,all,All,0.9412886451030172,0.9051926640025976,0.9773846262034368,2,0.7921395096145825,0.7752507932265521,0.8090282260026128,2
2018,06,85292,86064,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,85292,86064,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,03455,120492,all,All,0.8506652252158063,0.7586318306124666,0.942698619819146,1,0.8601646474332889,0.8446150082052042,0.8757142866613736,1
2018,08,03455,120492,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,03455,120492,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,04000,374114,all,All,0.8350548300113,0.7858520787236338,0.8842575812989661,3,0.8151495587262392,0.8052866639171504,0.8250124535353279,3
2018,08,04000,374114,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,04000,374114,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,07850,107353,all,All,0.9905783417947982,0.9800214258919872,1,2,0.8427198144466445,0.8269262400322976,0.8585133888609913,2
2018,08,07850,107353,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,07850,107353,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,12815,110831,all,All,0.916032695282418,0.8687554746086725,0.9633099159561632,2,0.8441115506442454,0.8321439785024587,0.856079122786032,2
2018,08,12815,110831,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,12815,110831,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,16000,472688,all,All,0.906187815012989,0.8780324478424829,0.934343182183495,3,0.7984406695265067,0.7892719868844444,0.807609352168569,3
2018,08,16000,472688,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,16000,472688,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,20000,716492,all,All,0.861840337739254,0.824479888642085,0.8992007868364229,1,0.8391507612236928,0.8310564414119378,0.8472450810354478,1
2018,08,20000,716492,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,20000,716492,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,27425,167830,all,All,0.96846525910344206,0.9467714794184952,0.990159038788389,2,0.8365241370883755,0.8223023578686778,0.8507459163080732,2
2018,08,27425,167830,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,27425,167830,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,32155,107348,all,All,0.9261882064551274,0.8882378264214111,0.9641385864888438,2,0.8063674455669521,0.7912078391965139,0.8215270519373902,2
2018,08,32155,107348,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,32155,107348,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,43000,156798,all,All,0.8901152310659223,0.8460720213853414,0.9341584407465032,3,0.859354318004568,0.847568707499794,0.871139928509342,3
2018,08,43000,156798,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,43000,156798,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,45970,96577,all,All,0.8922709638913757,0.8247293271611739,0.9598126006215776,2,0.8246282986777856,0.809263217450755,0.8399933799048163,2
2018,08,45970,96577,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,45970,96577,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,46465,77446,all,All,0.8331384015594541,0.6970732056588211,0.969203597460087,2,0.826623363359683,0.8042901949073896,0.8489565318119764,2
2018,08,46465,77446,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,46465,77446,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,62000,111750,all,All,0.9077490774907748,0.85072146035597,0.96477669462558,3,0.7148898365316276,0.6952308421103596,0.7345488309528957,3
2018,08,62000,111750,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,62000,111750,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,77290,139436,all,All,0.8815517482172376,0.8287926202366365,0.9343108761978388,2,0.8300142339531457,0.8152959629322328,0.8447325049740585,2
2018,08,77290,139436,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,77290,139436,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,83835,113479,all,All,0.8859231918442632,0.8284095684374955,0.9434368152510308,2,0.8332468184886871,0.8202465021474485,0.8462471348299256,2
2018,08,83835,113479,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,83835,113479,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,08000,144900,all,All,0.875910931174089,0.8191065433545359,0.932715318993642,1,0.7415150147891914,0.7216808625044042,0.7613491670739785,1
2018,09,08000,144900,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,08000,144900,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,18430,84730,all,All,0.922144396551724,0.8590154559924181,0.98527333711103,2,0.8372682166359371,0.8212705401344873,0.8532658931373869,2
2018,09,18430,84730,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,18430,84730,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,37000,122587,all,All,0.8309319715484224,0.7710575446905308,0.8908063984063139,3,0.6984639589284974,0.674207524100158,0.7227203937568368,3
2018,09,37000,122587,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,37000,122587,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,52000,130418,all,All,0.9184176206346908,0.870317895569851,0.9665173456995304,1,0.7296036016251235,0.7094807527676446,0.7497264504826024,1
2018,09,52000,130418,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,52000,130418,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,55990,89047,all,All,0.8350864012021036,0.741389123329575,0.9287836790746324,2,0.7793974206134172,0.75886184070181,0.7999330005250245,2
2018,09,55990,89047,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,55990,89047,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,73000,129775,all,All,0.8676754668383773,0.7822163497670973,0.9531345839096572,3,0.8008575452766455,0.7830072231653087,0.8187078673879824,3
2018,09,73000,129775,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,73000,129775,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,80000,108093,all,All,0.8824582338902148,0.8122696285223981,0.9526468392580316,2,0.701265001621797,0.6719136424852818,0.730616360758312,2
2018,09,80000,108093,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,09,80000,108093,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,11,50000,702455,all,All,0.927247166329848,0.9040979608060096,0.9503963718536864,1,0.8280831414381369,0.8198082281058563,0.8363580547704175,1
2018,11,50000,702455,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,11,50000,702455,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,07300,99244,all,All,0.9821849763171312,0.9591502410338706,1,2,0.7753815361490489,0.7516546795566902,0.7991083927414077,2
2018,12,07300,99244,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,07300,99244,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,07875,78050,all,All,0.8081940484285055,0.707972080293868,0.908416016563143,2,0.8127738518549389,0.7928434724089485,0.8327042313009293,2
2018,12,07875,78050,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,07875,78050,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,10275,189343,all,All,0.796218876035732,0.6877833143219256,0.9046544377495384,1,0.7855799786434778,0.762744366025291,0.8084155912616646,1
2018,12,10275,189343,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,10275,189343,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,12875,116478,all,All,0.8405449367271728,0.7689338403261234,0.912156033128222,2,0.7704859056252208,0.7478167576613801,0.7931550535890615,2
2018,12,12875,116478,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,12875,116478,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,14400,133507,all,All,0.9116649047953383,0.8542815529793585,0.9690482566113184,1,0.8140380959106023,0.7968327694349371,0.8312434223862675,1
2018,12,14400,133507,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,14400,133507,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,16475,106558,all,All,0.9440774657170524,0.899289892811957,0.9888650386221476,2,0.8070103171645154,0.7861140056800038,0.8279066286490271,2
2018,12,16475,106558,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,16475,106558,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,16725,80863,all,All,0.8696047251249431,0.7762285659599887,0.9629808842898976,2,0.8215772570476984,0.7966942641214707,0.846460249973926,2
2018,12,16725,80863,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,16725,80863,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,17200,91951,all,All,0.8292843072882468,0.7444049574165869,0.9141636571599068,2,0.7554090463749183,0.7357769012515369,0.7750411914982998,2
2018,12,17200,91951,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,17200,91951,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,17935,61824,all,All,0.8751091703056768,0.7916537743517481,0.9585645662596056,2,0.7954754366254724,0.7746401654224222,0.8163107078285226,2
2018,12,17935,61824,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,17935,61824,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,24000,182595,all,All,0.8024902148186106,0.7246537350233505,0.8803266946138707,3,0.7951969881604523,0.7784315292636077,0.8119624470572968,3
2018,12,24000,182595,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,24000,182595,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,24125,82254,all,All,0.8203749833420467,0.7230951679737192,0.9176547987103744,2,0.7663419397621467,0.7417048748862384,0.790979004638055,2
2018,12,24125,82254,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,24125,82254,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,25175,133857,all,All,0.9730006228961512,0.954395534163273,0.9916057116290292,1,0.7680051713136822,0.7461738527535462,0.7898364898738182,1
2018,12,25175,133857,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,25175,133857,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,30000,238942,all,All,0.8397105541079056,0.7910946782662213,0.88832642994959,2,0.7608713507602493,0.7461925097819283,0.7755501917385702,2
2018,12,30000,238942,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,30000,238942,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,32000,154823,all,All,0.791179034029662,0.7181145634035458,0.8642435046557783,2,0.7943996757994379,0.7804372605461349,0.8083620910527409,2
2018,12,32000,154823,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,32000,154823,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,32275,70477,all,All,0.7315169301739943,0.6419905445186415,0.8210433158293472,3,0.748776857779277,0.7285555727679013,0.7689981427906528,3
2018,12,32275,70477,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,32275,70477,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,35000,903889,all,All,0.842783610425446,0.8116081681358731,0.873959052715019,3,0.7874797545369695,0.7793465715270966,0.7956129375468424,3
2018,12,35000,903889,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,35000,903889,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,36950,73597,all,All,0.9094065119655262,0.8625290794458855,0.956283944485167,2,0.7761719986610974,0.7532348524205994,0.7991091449015955,2
2018,12,36950,73597,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,36950,73597,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,38250,110516,all,All,0.8766794177662638,0.827483046098183,0.9258757894343446,2,0.7610274078227899,0.7444656820865742,0.7775891335590056,2
2018,12,38250,110516,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,38250,110516,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,39425,84996,all,All,0.8565490379246661,0.7690700412313273,0.9440280346180048,2,0.7939790757569438,0.7716213679362357,0.8163367835776519,2
2018,12,39425,84996,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,39425,84996,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,43975,82826,all,All,0.8726365956734013,0.7980759004284381,0.9471972909183646,2,0.7730055202242415,0.7517746834495492,0.7942363569989338,2
2018,12,43975,82826,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,43975,82826,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45000,470914,all,All,0.8217494972783754,0.770137012784157,0.8733619817725938,2,0.7701407898760271,0.7592562166943628,0.7810253630576913,2
2018,12,45000,470914,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45000,470914,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45025,91718,all,All,0.9305908189248076,0.8894271786416057,0.9717544592080096,2,0.8266594448385037,0.8095181352140814,0.843800754462926,2
2018,12,45025,91718,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45025,91718,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45060,113069,all,All,0.9014255323679022,0.8614344564520118,0.9414166082837928,2,0.7312257563270197,0.7108281585292411,0.7516233541247983,2
2018,12,45060,113069,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45060,113069,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45975,140823,all,All,0.8336120024409771,0.766565656053382,0.9006583488285722,2,0.8176812223334862,0.8011883224704098,0.8341741221965625,2
2018,12,45975,140823,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,45975,140823,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,49675,68628,all,All,NA,NA,NA,NA,0.7776047303539847,0.7455914638786005,0.8096179968293689,3
2018,12,49675,68628,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,49675,68628,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,53000,285713,all,All,0.8399369647629941,0.7971579965761799,0.8827159329498082,3,0.8019153185639368,0.7900423760073007,0.813788261120573,3
2018,12,53000,285713,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,53000,285713,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,54000,114194,all,All,0.8758109360519001,0.7987896759293136,0.9528321961744866,1,0.7369638802005227,0.7083110748303596,0.7656166855706859,1
2018,12,54000,114194,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,54000,114194,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,54200,87607,all,All,0.7231848184818481,0.6040988111791017,0.8422708257845946,2,0.7266104401916557,0.6965832408490266,0.7566376395342848,2
2018,12,54200,87607,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,54200,87607,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,55775,172374,all,All,0.8859399040801942,0.8435153267007364,0.928364481459652,2,0.8030651370767989,0.7910977493153188,0.815032524838279,2
2018,12,55775,172374,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,55775,172374,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,57425,94288,all,All,0.892750563816758,0.8356137049683289,0.9498874226651872,2,0.8176500547834016,0.7980349828503842,0.837265126716419,2
2018,12,57425,94288,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,57425,94288,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,58050,111954,all,All,0.8115593602646837,0.7325051232203282,0.8906135973090391,2,0.8133616276226829,0.7984144917070719,0.828308763538294,2
2018,12,58050,111954,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,58050,111954,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,58715,195248,all,All,0.8906934061336674,0.8011384392052665,0.9802483730620684,1,0.7637949377630984,0.7387893709804335,0.7888005045457632,1
2018,12,58715,195248,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,58715,195248,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,63000,265098,all,All,0.8683297080859347,0.8243292374041962,0.9123301787676732,3,0.7955904750374042,0.7824282117902934,0.808752738284515,3
2018,12,63000,265098,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,63000,265098,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,69700,95458,all,All,0.896410136994183,0.8430341646402704,0.9497861093480956,2,0.8162431783577101,0.7973831288189547,0.8351032278964655,2
2018,12,69700,95458,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,69700,95458,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,70600,193551,all,All,0.9475222019795664,0.927347575021037,0.967696828938096,1,0.8048940955442792,0.7906678957971958,0.8191202952913625,1
2018,12,70600,193551,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,70600,193551,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,71000,392890,all,All,0.8769637559781941,0.8449753012232419,0.9089522107331462,2,0.7809638630274276,0.7700241059310688,0.7919036201237863,2
2018,12,71000,392890,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,71000,392890,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,76600,111398,all,All,0.8353863409744953,0.7837335091273874,0.8870391728216032,2,0.7914466349404305,0.7734369519293717,0.8094563179514894,2
2018,12,76600,111398,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,76600,111398,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,03440,125964,all,All,0.9778959614425794,0.96010219117271,0.9956897317124488,2,0.7734731893378276,0.75307116255233,0.7938752161233252,2
2018,13,03440,125964,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,03440,125964,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,04000,498044,all,All,0.936954411103284,0.9177976381273292,0.9561111840792392,3,0.8099627621091109,0.8003369170279467,0.819588607190275,3
2018,13,04000,498044,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,04000,498044,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,04204,196939,all,All,0.8687585266030013,0.8244974318934861,0.9130196213125166,1,0.7033916157573205,0.6841463504087225,0.7226368811059184,1
2018,13,04204,196939,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,04204,196939,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,19000,194160,all,All,0.9261441490819404,0.8943983678572263,0.9578899303066544,3,0.726267452683835,0.7112808185927227,0.7412540867749472,3
2018,13,19000,194160,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,19000,194160,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
