state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,share_poverty_exposure,share_poverty_exposure_quality
12,10275,Florida,Cape Coral city,race-ethnicity,Black,0.929715950473416,2,0,3
12,10275,Florida,Cape Coral city,race-ethnicity,Hispanic,0.9394622336271338,1,0,2
12,10275,Florida,Cape Coral city,race-ethnicity,White,0.9273902007537882,1,NA,NA
12,12875,Florida,Clearwater city,all,All,0.844069424435755,1,0,1
12,12875,Florida,Clearwater city,race-ethnicity,Other Races and Ethnicities,0.8619909502262444,1,0,3
12,12875,Florida,Clearwater city,race-ethnicity,Black,0.6721163211353833,1,0,2
12,12875,Florida,Clearwater city,race-ethnicity,Hispanic,0.7938180540920267,1,0,2
12,12875,Florida,Clearwater city,race-ethnicity,White,0.869284475677649,1,NA,NA
12,14400,Florida,Coral Springs city,all,All,0.9476187982916084,1,0,1
12,14400,Florida,Coral Springs city,race-ethnicity,Other Races and Ethnicities,0.970413994981879,1,0,2
12,14400,Florida,Coral Springs city,race-ethnicity,Black,0.91946419712254,1,0,2
12,14400,Florida,Coral Springs city,race-ethnicity,Hispanic,0.9436285888821014,1,0,2
12,14400,Florida,Coral Springs city,race-ethnicity,White,0.9502554773815576,1,NA,NA
12,16475,Florida,Davie town,all,All,0.9331373709224868,1,0,1
12,16475,Florida,Davie town,race-ethnicity,Other Races and Ethnicities,0.920783071635555,1,0,2
12,16475,Florida,Davie town,race-ethnicity,Black,0.9336782690498588,1,0,3
12,16475,Florida,Davie town,race-ethnicity,Hispanic,0.9268553244686896,1,0,2
12,16475,Florida,Davie town,race-ethnicity,White,0.9385735735735736,1,NA,NA
12,16725,Florida,Deerfield Beach city,all,All,0.8855941065743301,1,0,1
12,16725,Florida,Deerfield Beach city,race-ethnicity,Other Races and Ethnicities,0.8880543633762518,1,0,2
12,16725,Florida,Deerfield Beach city,race-ethnicity,Black,0.913303701095806,1,0,2
12,16725,Florida,Deerfield Beach city,race-ethnicity,Hispanic,0.8762216732896574,1,0,2
12,16725,Florida,Deerfield Beach city,race-ethnicity,White,0.8721408456411192,1,NA,NA
12,17200,Florida,Deltona city,all,All,0.8972545579046478,1,0,1
12,17200,Florida,Deltona city,race-ethnicity,Other Races and Ethnicities,0.8541996093386661,1,0,2
12,17200,Florida,Deltona city,race-ethnicity,Black,0.929821521400104,1,0,3
12,17200,Florida,Deltona city,race-ethnicity,Hispanic,0.8503407303861611,1,0,2
12,17200,Florida,Deltona city,race-ethnicity,White,0.9063555114200595,1,NA,NA
12,17935,Florida,Doral city,all,All,0.9600962721877307,1,0,1
12,17935,Florida,Doral city,race-ethnicity,Other Races and Ethnicities,0.9735249193867738,1,0,2
12,17935,Florida,Doral city,race-ethnicity,Black,0.937923250564334,3,0,3
12,17935,Florida,Doral city,race-ethnicity,Hispanic,0.9559200745012826,1,0,1
12,17935,Florida,Doral city,race-ethnicity,White,0.956105785972179,1,NA,NA
12,24000,Florida,Fort Lauderdale city,all,All,0.8651171212694859,1,0.03271561937973608,1
12,24000,Florida,Fort Lauderdale city,race-ethnicity,Other Races and Ethnicities,0.9434091845611464,1,0,2
12,24000,Florida,Fort Lauderdale city,race-ethnicity,Black,0.7705227606994353,1,0.04559043871066957,1
12,24000,Florida,Fort Lauderdale city,race-ethnicity,Hispanic,0.8779123689609624,1,0.03579378959190837,2
12,24000,Florida,Fort Lauderdale city,race-ethnicity,White,0.898341450447628,1,NA,NA
12,24125,Florida,Fort Myers city,all,All,0.837190355869365,1,0.1525877593619959,1
12,24125,Florida,Fort Myers city,race-ethnicity,Other Races and Ethnicities,0.8845229590179905,1,0.07831030291041782,2
12,24125,Florida,Fort Myers city,race-ethnicity,Black,0.7699403700117221,1,0.3167807677089444,1
12,24125,Florida,Fort Myers city,race-ethnicity,Hispanic,0.8134619331007593,1,0.10994875909787956,2
12,24125,Florida,Fort Myers city,race-ethnicity,White,0.8490820516949835,1,NA,NA
12,25175,Florida,Gainesville city,all,All,0.7603664381833777,1,0.5015100924662786,1
12,25175,Florida,Gainesville city,race-ethnicity,Other Races and Ethnicities,0.7917842583882094,1,0.5889089322184315,1
12,25175,Florida,Gainesville city,race-ethnicity,Black,0.7281363037084615,1,0.212566171268535,2
12,25175,Florida,Gainesville city,race-ethnicity,Hispanic,0.7490161527165933,1,0.5808358580761419,1
12,25175,Florida,Gainesville city,race-ethnicity,White,0.7632691133963633,1,NA,NA
12,30000,Florida,Hialeah city,all,All,0.8467075529724285,1,0.01276459636308316,1
12,30000,Florida,Hialeah city,race-ethnicity,Other Races and Ethnicities,0.8832911201945984,1,3.407408955885477e-4,1
12,30000,Florida,Hialeah city,race-ethnicity,Black,0.7432803071859572,2,0,2
12,30000,Florida,Hialeah city,race-ethnicity,Hispanic,0.8473689351548219,1,0.01291694600512178,1
12,30000,Florida,Hialeah city,race-ethnicity,White,0.8286843262723287,1,NA,NA
12,32000,Florida,Hollywood city,all,All,0.9105814662149322,1,0,1
12,32000,Florida,Hollywood city,race-ethnicity,Other Races and Ethnicities,0.9321083402935212,1,0,2
12,32000,Florida,Hollywood city,race-ethnicity,Black,0.9111655028435678,1,0,2
12,32000,Florida,Hollywood city,race-ethnicity,Hispanic,0.9178317313693672,1,0,1
12,32000,Florida,Hollywood city,race-ethnicity,White,0.9024986033672542,1,NA,NA
12,32275,Florida,Homestead city,all,All,0.8874310705457311,1,0.5010128505696975,1
12,32275,Florida,Homestead city,race-ethnicity,Other Races and Ethnicities,0.8454224812145377,1,0.6157740411184676,2
12,32275,Florida,Homestead city,race-ethnicity,Black,0.9375223347230496,2,0.560870255122345,2
12,32275,Florida,Homestead city,race-ethnicity,Hispanic,0.8751527376403732,1,0.48979221556159114,2
12,32275,Florida,Homestead city,race-ethnicity,White,0.8869792156493934,1,NA,NA
12,35000,Florida,Jacksonville city,all,All,0.8766372681803155,1,0.0943434486596927,1
12,35000,Florida,Jacksonville city,race-ethnicity,Other Races and Ethnicities,0.9050421562051482,1,0.03561414808929337,1
12,35000,Florida,Jacksonville city,race-ethnicity,Black,0.83456905024014,1,0.16255314395878856,1
12,35000,Florida,Jacksonville city,race-ethnicity,Hispanic,0.8783357189074724,1,0.03184769440672928,1
12,35000,Florida,Jacksonville city,race-ethnicity,White,0.8926336673958386,1,NA,NA
12,36950,Florida,Kissimmee city,all,All,0.8585161098083924,1,0,1
12,36950,Florida,Kissimmee city,race-ethnicity,Other Races and Ethnicities,0.9078880579337416,1,0,2
12,36950,Florida,Kissimmee city,race-ethnicity,Black,0.7452779994679436,2,0,3
12,36950,Florida,Kissimmee city,race-ethnicity,Hispanic,0.8737324294870611,1,0,1
12,36950,Florida,Kissimmee city,race-ethnicity,White,0.843369890329013,1,NA,NA
12,38250,Florida,Lakeland city,all,All,0.7794856930643744,1,0.11080230031690376,1
12,38250,Florida,Lakeland city,race-ethnicity,Other Races and Ethnicities,0.9142373380447584,1,0.01131561571942704,2
12,38250,Florida,Lakeland city,race-ethnicity,Black,0.6796633303002729,1,0.21157172478469383,2
12,38250,Florida,Lakeland city,race-ethnicity,Hispanic,0.7914389799635702,1,0.03135868993200182,2
12,38250,Florida,Lakeland city,race-ethnicity,White,0.7843446423560538,1,NA,NA
12,39425,Florida,Largo city,all,All,0.8700199987879522,1,0.00609766114465523,1
12,39425,Florida,Largo city,race-ethnicity,Other Races and Ethnicities,0.9124878048780488,2,0.00653741646427548,2
12,39425,Florida,Largo city,race-ethnicity,Black,0.8227466044724928,2,0.00600303200682018,3
12,39425,Florida,Largo city,race-ethnicity,Hispanic,0.8441011235955056,2,0.0237542408755137,2
12,39425,Florida,Largo city,race-ethnicity,White,0.8686235877228089,1,NA,NA
12,43975,Florida,Melbourne city,all,All,0.8760119760479042,1,0,1
12,43975,Florida,Melbourne city,race-ethnicity,Other Races and Ethnicities,0.8865446905366366,1,0,2
12,43975,Florida,Melbourne city,race-ethnicity,Black,0.8250955256994946,1,0,2
12,43975,Florida,Melbourne city,race-ethnicity,Hispanic,0.912003872216844,1,0,2
12,43975,Florida,Melbourne city,race-ethnicity,White,0.880589081358264,1,NA,NA
12,45000,Florida,Miami city,all,All,0.7506845399460534,1,0.1780886218823505,1
12,45000,Florida,Miami city,race-ethnicity,Other Races and Ethnicities,0.7936293039847274,1,0.128950902132233,1
12,45000,Florida,Miami city,race-ethnicity,Black,0.6295235965108477,1,0.3836056574234905,1
12,45000,Florida,Miami city,race-ethnicity,Hispanic,0.7452261054427102,1,0.1180207362961756,1
12,45000,Florida,Miami city,race-ethnicity,White,0.7609188285555074,1,NA,NA
12,45025,Florida,Miami Beach city,all,All,0.8216104182391067,1,0,1
12,45025,Florida,Miami Beach city,race-ethnicity,Other Races and Ethnicities,0.8044392334438425,1,0,1
12,45025,Florida,Miami Beach city,race-ethnicity,Black,0.8340932117527862,2,0,3
12,45025,Florida,Miami Beach city,race-ethnicity,Hispanic,0.7836684167840526,1,0,1
12,45025,Florida,Miami Beach city,race-ethnicity,White,0.8284629565407853,1,NA,NA
12,45060,Florida,Miami Gardens city,all,All,0.8078885646249978,1,0,1
12,45060,Florida,Miami Gardens city,race-ethnicity,Other Races and Ethnicities,0.8535449596641962,2,0,2
12,45060,Florida,Miami Gardens city,race-ethnicity,Black,0.7898197498459972,1,0,1
12,45060,Florida,Miami Gardens city,race-ethnicity,Hispanic,0.8339586423523253,1,0,2
12,45060,Florida,Miami Gardens city,race-ethnicity,White,0.837870094101446,1,NA,NA
12,45975,Florida,Miramar city,all,All,0.8885976799249475,1,0,1
12,45975,Florida,Miramar city,race-ethnicity,Other Races and Ethnicities,0.9726327312534208,1,0,3
12,45975,Florida,Miramar city,race-ethnicity,Black,0.8822454557010296,1,0,2
12,45975,Florida,Miramar city,race-ethnicity,Hispanic,0.9035759897828864,1,0,2
12,45975,Florida,Miramar city,race-ethnicity,White,0.850388714185884,1,NA,NA
12,49675,Florida,North Port city,all,All,0.9316615181233222,1,0,2
12,49675,Florida,North Port city,race-ethnicity,Other Races and Ethnicities,0.9351799510081024,2,0,3
12,49675,Florida,North Port city,race-ethnicity,Black,0.9183477425552352,2,0,3
12,49675,Florida,North Port city,race-ethnicity,Hispanic,0.9600350789275872,1,0,3
12,49675,Florida,North Port city,race-ethnicity,White,0.9322301268171976,1,NA,NA
12,53000,Florida,Orlando city,all,All,0.8997022787885189,1,0.01196064956544952,1
12,53000,Florida,Orlando city,race-ethnicity,Other Races and Ethnicities,0.9158379058070416,1,0,1
12,53000,Florida,Orlando city,race-ethnicity,Black,0.8405774713160223,1,0.03827648951113459,1
12,53000,Florida,Orlando city,race-ethnicity,Hispanic,0.8956121966060442,1,0,1
12,53000,Florida,Orlando city,race-ethnicity,White,0.918746175290678,1,NA,NA
12,54000,Florida,Palm Bay city,all,All,0.930594984373552,1,0.09099166297265432,1
12,54000,Florida,Palm Bay city,race-ethnicity,Other Races and Ethnicities,0.9514676274239696,1,0.01439603038099862,2
12,54000,Florida,Palm Bay city,race-ethnicity,Black,0.9131266220461686,1,0.28080318359720785,2
12,54000,Florida,Palm Bay city,race-ethnicity,Hispanic,0.951090020672806,1,0.03934986754229203,2
12,54000,Florida,Palm Bay city,race-ethnicity,White,0.9304628107663858,1,NA,NA
12,54200,Florida,Palm Coast city,all,All,0.7811307508520828,1,0,1
12,54200,Florida,Palm Coast city,race-ethnicity,Other Races and Ethnicities,0.7321348716572758,1,0,2
12,54200,Florida,Palm Coast city,race-ethnicity,Black,0.6605085419149781,1,0,2
12,54200,Florida,Palm Coast city,race-ethnicity,Hispanic,0.6753129784742862,1,0,2
12,54200,Florida,Palm Coast city,race-ethnicity,White,0.8074078492186568,1,NA,NA
12,55775,Florida,Pembroke Pines city,all,All,0.9097953576837732,1,0.16894054562619382,1
12,55775,Florida,Pembroke Pines city,race-ethnicity,Other Races and Ethnicities,0.9369341242585076,1,0.15970016635537562,2
12,55775,Florida,Pembroke Pines city,race-ethnicity,Black,0.8935285658255981,1,0.12745335302678437,2
12,55775,Florida,Pembroke Pines city,race-ethnicity,Hispanic,0.9081035379812696,1,0.2277248834980199,1
12,55775,Florida,Pembroke Pines city,race-ethnicity,White,0.9053008060641649,1,NA,NA
12,57425,Florida,Plantation city,all,All,0.9368737257623736,1,0,1
12,57425,Florida,Plantation city,race-ethnicity,Other Races and Ethnicities,0.9839378238341968,1,0,2
12,57425,Florida,Plantation city,race-ethnicity,Black,0.9625577666698104,1,0,2
12,57425,Florida,Plantation city,race-ethnicity,Hispanic,0.9200227100681302,1,0,2
12,57425,Florida,Plantation city,race-ethnicity,White,0.9087726762851508,1,NA,NA
12,58050,Florida,Pompano Beach city,all,All,0.8353033036267198,1,0.1401661640846728,1
12,58050,Florida,Pompano Beach city,race-ethnicity,Other Races and Ethnicities,0.9009670487106016,1,0.05841756026889976,2
12,58050,Florida,Pompano Beach city,race-ethnicity,Black,0.7901622657325909,1,0.2941617323678033,1
12,58050,Florida,Pompano Beach city,race-ethnicity,Hispanic,0.8017090015217136,1,0.01190263053094163,2
12,58050,Florida,Pompano Beach city,race-ethnicity,White,0.8419592289738693,1,NA,NA
12,58715,Florida,Port St. Lucie city,all,All,0.9497766808291744,1,0,1
12,58715,Florida,Port St. Lucie city,race-ethnicity,Other Races and Ethnicities,0.9482329027604748,1,0,2
12,58715,Florida,Port St. Lucie city,race-ethnicity,Black,0.9681064928008694,1,0,2
12,58715,Florida,Port St. Lucie city,race-ethnicity,Hispanic,0.9539947721331968,1,0,2
12,58715,Florida,Port St. Lucie city,race-ethnicity,White,0.9451229006784564,1,NA,NA
12,63000,Florida,St. Petersburg city,all,All,0.8893376444848884,1,0.12022085302866332,1
12,63000,Florida,St. Petersburg city,race-ethnicity,Other Races and Ethnicities,0.9137105171815342,1,0.06440287191168896,2
12,63000,Florida,St. Petersburg city,race-ethnicity,Black,0.8302356914785626,1,0.26589417317726183,1
12,63000,Florida,St. Petersburg city,race-ethnicity,Hispanic,0.8858813543336791,1,0.02987602791159515,2
12,63000,Florida,St. Petersburg city,race-ethnicity,White,0.9036027708354732,1,NA,NA
12,69700,Florida,Sunrise city,all,All,0.8602681355227604,1,0,1
12,69700,Florida,Sunrise city,race-ethnicity,Other Races and Ethnicities,0.9294220580372332,1,0,2
12,69700,Florida,Sunrise city,race-ethnicity,Black,0.840588778641876,1,0,2
12,69700,Florida,Sunrise city,race-ethnicity,Hispanic,0.8892225661140564,1,0,2
12,69700,Florida,Sunrise city,race-ethnicity,White,0.8421565366155016,1,NA,NA
12,70600,Florida,Tallahassee city,all,All,0.8453990372045095,1,0.579029953287738,1
12,70600,Florida,Tallahassee city,race-ethnicity,Other Races and Ethnicities,0.91095723411518,1,0.6250612965414327,1
12,70600,Florida,Tallahassee city,race-ethnicity,Black,0.8061149347154956,1,0.5381510788437651,1
12,70600,Florida,Tallahassee city,race-ethnicity,Hispanic,0.8142979208202791,1,0.6600437294991272,1
12,70600,Florida,Tallahassee city,race-ethnicity,White,0.8591537099753694,1,NA,NA
12,71000,Florida,Tampa city,all,All,0.8883267275728298,1,0.1799642695460134,1
12,71000,Florida,Tampa city,race-ethnicity,Other Races and Ethnicities,0.9201312910284464,1,0.19175013801220075,1
12,71000,Florida,Tampa city,race-ethnicity,Black,0.8325887884437253,1,0.25624222193885376,1
12,71000,Florida,Tampa city,race-ethnicity,Hispanic,0.8939527521189412,1,0.19433953973545975,1
12,71000,Florida,Tampa city,race-ethnicity,White,0.8994314349901964,1,NA,NA
12,76600,Florida,West Palm Beach city,all,All,0.835748250299887,1,0.06451330624596027,1
12,76600,Florida,West Palm Beach city,race-ethnicity,Other Races and Ethnicities,0.8270139234211835,1,0.08572712606548243,2
12,76600,Florida,West Palm Beach city,race-ethnicity,Black,0.8152209951796782,1,0.1005458841573087,1
12,76600,Florida,West Palm Beach city,race-ethnicity,Hispanic,0.7856642867142657,1,0.04237965481435776,1
12,76600,Florida,West Palm Beach city,race-ethnicity,White,0.8513535820402773,1,NA,NA
13,03440,Georgia,Athens-Clarke County unified government (balance),all,All,0.8170443552863191,1,0.48478998207062274,1
13,03440,Georgia,Athens-Clarke County unified government (balance),race-ethnicity,Other Races and Ethnicities,0.7738216344523567,1,0.36037317301088473,2
13,03440,Georgia,Athens-Clarke County unified government (balance),race-ethnicity,Black,0.7914455287336644,1,0.446120479845632,1
13,03440,Georgia,Athens-Clarke County unified government (balance),race-ethnicity,Hispanic,0.8736811677988149,1,0.28763705135040457,2
13,03440,Georgia,Athens-Clarke County unified government (balance),race-ethnicity,White,0.8371480603194151,1,NA,NA
13,04000,Georgia,Atlanta city,all,All,0.8229331740497843,1,0.2636237721292297,1
13,04000,Georgia,Atlanta city,race-ethnicity,Other Races and Ethnicities,0.8282254870527884,1,0.274408148793821,1
13,04000,Georgia,Atlanta city,race-ethnicity,Black,0.7599892076928914,1,0.29142810702824967,1
13,04000,Georgia,Atlanta city,race-ethnicity,Hispanic,0.8299037570974107,1,0.27956462239966606,2
13,04000,Georgia,Atlanta city,race-ethnicity,White,0.8954672607996039,1,NA,NA
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),all,All,0.8130912632164718,1,0.2356847111544769,1
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),race-ethnicity,Other Races and Ethnicities,0.8520746654672214,1,0.19802659662941863,2
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),race-ethnicity,Black,0.8021604883970513,1,0.2625364970035127,1
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),race-ethnicity,Hispanic,0.7677296525464065,1,0.22846530243568583,2
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),race-ethnicity,White,0.8209598853868195,1,NA,NA
13,19000,Georgia,Columbus city,all,All,0.8410939197322451,1,0.23778122575640032,1
13,19000,Georgia,Columbus city,race-ethnicity,Other Races and Ethnicities,0.89840710863601,1,0.2215594375798892,2
