year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,18,71000,Indiana,South Bend city,TRUE,Without Disability,disability,0.9373,0.9023,0.9723,Weak,0.8338,0.8136,0.854,Weak
2021,19,12000,Iowa,Cedar Rapids city,TRUE,All,all,0.9465,0.9067,0.9863,Weak,0.8661,0.8481,0.8841,Weak
2021,19,12000,Iowa,Cedar Rapids city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5636,0.4785,0.6487,Weak
2021,19,12000,Iowa,Cedar Rapids city,TRUE,Without Disability,disability,0.9612,0.9245,0.9978,Weak,0.8864,0.8688,0.9041,Weak
2021,19,19000,Iowa,Davenport city,TRUE,All,all,0.9296,0.8786,0.9805,Weak,0.8384,0.8199,0.857,Weak
2021,19,19000,Iowa,Davenport city,TRUE,With Disability,disability,NA,NA,NA,NA,0.464,0.3747,0.5533,Weak
2021,19,19000,Iowa,Davenport city,TRUE,Without Disability,disability,0.9333,0.8813,0.9854,Weak,0.8711,0.8524,0.8899,Weak
2021,19,21000,Iowa,Des Moines city,TRUE,All,all,0.8246,0.7665,0.8827,Weak,0.8331,0.8128,0.8534,Weak
2021,19,21000,Iowa,Des Moines city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4745,0.3867,0.5623,Weak
2021,19,21000,Iowa,Des Moines city,TRUE,Without Disability,disability,0.8435,0.7821,0.9049,Weak,0.8742,0.8556,0.8928,Weak
2021,19,73335,Iowa,Sioux City city,TRUE,All,all,0.9032,0.8286,0.9779,Marginal,0.8499,0.8273,0.8725,Marginal
2021,19,73335,Iowa,Sioux City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4951,0.3936,0.5966,Marginal
2021,19,73335,Iowa,Sioux City city,TRUE,Without Disability,disability,0.9356,0.8763,0.9949,Marginal,0.8873,0.8655,0.909,Marginal
2021,20,36000,Kansas,Kansas City city,TRUE,All,all,0.814,0.7279,0.9002,Weak,0.7678,0.7454,0.7903,Weak
2021,20,36000,Kansas,Kansas City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4408,0.3535,0.5281,Weak
2021,20,36000,Kansas,Kansas City city,TRUE,Without Disability,disability,0.8096,0.7225,0.8966,Weak,0.8064,0.7821,0.8306,Weak
2021,20,38900,Kansas,Lawrence city,TRUE,All,all,0.9799,0.9593,1,Strong,0.8355,0.808,0.8629,Strong
2021,20,38900,Kansas,Lawrence city,TRUE,With Disability,disability,0.958,0.8759,1,Strong,0.437,0.3282,0.5459,Strong
2021,20,38900,Kansas,Lawrence city,TRUE,Without Disability,disability,0.9828,0.9616,1,Strong,0.8735,0.8486,0.8985,Strong
2021,20,52575,Kansas,Olathe city,TRUE,All,all,0.9355,0.8792,0.9918,Marginal,0.8778,0.8633,0.8922,Marginal
2021,20,52575,Kansas,Olathe city,TRUE,With Disability,disability,NA,NA,NA,NA,0.666,0.5829,0.7492,Marginal
2021,20,52575,Kansas,Olathe city,TRUE,Without Disability,disability,0.9333,0.8717,0.9948,Marginal,0.894,0.8817,0.9064,Marginal
2021,20,53775,Kansas,Overland Park city,TRUE,All,all,0.9576,0.9228,0.9924,Marginal,0.8543,0.8412,0.8673,Marginal
2021,20,53775,Kansas,Overland Park city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5386,0.4538,0.6235,Marginal
2021,20,53775,Kansas,Overland Park city,TRUE,Without Disability,disability,0.9666,0.9398,0.9935,Marginal,0.8701,0.8586,0.8816,Marginal
2021,20,71000,Kansas,Topeka city,TRUE,All,all,0.9106,0.8553,0.9659,Weak,0.8217,0.8011,0.8424,Weak
2021,20,71000,Kansas,Topeka city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4409,0.3649,0.517,Weak
2021,20,71000,Kansas,Topeka city,TRUE,Without Disability,disability,0.9161,0.8597,0.9726,Weak,0.8636,0.8432,0.8839,Weak
2021,20,79000,Kansas,Wichita city,TRUE,All,all,0.8936,0.8643,0.9229,Marginal,0.8078,0.7973,0.8183,Marginal
2021,20,79000,Kansas,Wichita city,TRUE,With Disability,disability,0.6799,0.5244,0.8355,Marginal,0.4973,0.4513,0.5433,Marginal
2021,20,79000,Kansas,Wichita city,TRUE,Without Disability,disability,0.915,0.888,0.942,Marginal,0.8502,0.8391,0.8613,Marginal
2021,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,All,all,0.9359,0.9062,0.9655,Strong,0.8425,0.8289,0.856,Strong
2021,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,With Disability,disability,0.8068,0.6689,0.9446,Strong,0.5145,0.4532,0.5758,Strong
2021,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,Without Disability,disability,0.9484,0.9216,0.9751,Strong,0.875,0.8623,0.8877,Strong
2021,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,All,all,0.9443,0.92,0.9686,Marginal,0.8249,0.8135,0.8363,Marginal
2021,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,With Disability,disability,NA,NA,NA,NA,0.4531,0.4088,0.4974,Marginal
2021,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,Without Disability,disability,0.9555,0.9308,0.9801,Marginal,0.861,0.8504,0.8715,Marginal
2021,22,05000,Louisiana,Baton Rouge city,TRUE,All,all,0.9314,0.9042,0.9586,Weak,0.7892,0.7702,0.8081,Weak
2021,22,05000,Louisiana,Baton Rouge city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5119,0.4462,0.5776,Weak
2021,22,05000,Louisiana,Baton Rouge city,TRUE,Without Disability,disability,0.9368,0.9104,0.9632,Weak,0.8275,0.809,0.846,Weak
2021,22,40735,Louisiana,Lafayette city,TRUE,All,all,0.9156,0.8736,0.9576,Marginal,0.8082,0.7867,0.8297,Marginal
2021,22,40735,Louisiana,Lafayette city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3413,0.2689,0.4136,Marginal
2021,22,40735,Louisiana,Lafayette city,TRUE,Without Disability,disability,0.9211,0.8784,0.9638,Marginal,0.8452,0.8241,0.8662,Marginal
2021,22,41155,Louisiana,Lake Charles city,TRUE,All,all,0.9421,0.899,0.9852,Marginal,0.7462,0.7175,0.7749,Marginal
2021,22,41155,Louisiana,Lake Charles city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3582,0.2787,0.4377,Marginal
2021,22,41155,Louisiana,Lake Charles city,TRUE,Without Disability,disability,0.958,0.9212,0.9948,Marginal,0.7955,0.7651,0.826,Marginal
2021,22,55000,Louisiana,New Orleans city,TRUE,All,all,0.9205,0.8837,0.9572,Weak,0.7469,0.7335,0.7602,Weak
2021,22,55000,Louisiana,New Orleans city,TRUE,With Disability,disability,0.8283,0.6478,1,Weak,0.4104,0.3663,0.4546,Weak
2021,22,55000,Louisiana,New Orleans city,TRUE,Without Disability,disability,0.9254,0.8896,0.9612,Weak,0.781,0.7676,0.7945,Weak
2021,22,70000,Louisiana,Shreveport city,TRUE,All,all,0.8471,0.7711,0.9231,Weak,0.7304,0.707,0.7538,Weak
2021,22,70000,Louisiana,Shreveport city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3683,0.3144,0.4223,Weak
2021,22,70000,Louisiana,Shreveport city,TRUE,Without Disability,disability,0.8766,0.8069,0.9464,Weak,0.7809,0.7574,0.8045,Weak
2021,24,04000,Maryland,Baltimore city,TRUE,All,all,0.883,0.8549,0.911,Marginal,0.7712,0.7611,0.7812,Marginal
2021,24,04000,Maryland,Baltimore city,TRUE,With Disability,disability,0.6698,0.4955,0.8441,Marginal,0.4023,0.362,0.4426,Marginal
2021,24,04000,Maryland,Baltimore city,TRUE,Without Disability,disability,0.9006,0.873,0.9281,Marginal,0.8188,0.8084,0.8291,Marginal
2021,24,30325,Maryland,Frederick city,TRUE,All,all,0.9096,0.8434,0.9757,Marginal,0.8399,0.8234,0.8563,Marginal
2021,24,30325,Maryland,Frederick city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5586,0.4745,0.6428,Marginal
2021,24,30325,Maryland,Frederick city,TRUE,Without Disability,disability,0.9361,0.8868,0.9855,Marginal,0.8641,0.8478,0.8803,Marginal
2021,25,07000,Massachusetts,Boston city,TRUE,All,all,0.9487,0.9331,0.9643,Marginal,0.8286,0.8185,0.8388,Marginal
2021,25,07000,Massachusetts,Boston city,TRUE,With Disability,disability,0.9493,0.9026,0.996,Marginal,0.5008,0.4545,0.5471,Marginal
2021,25,07000,Massachusetts,Boston city,TRUE,Without Disability,disability,0.9486,0.9323,0.965,Marginal,0.8537,0.844,0.8633,Marginal
2021,25,09000,Massachusetts,Brockton city,TRUE,All,all,0.9369,0.883,0.9908,Marginal,0.8205,0.8001,0.8408,Marginal
2021,25,09000,Massachusetts,Brockton city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4249,0.3375,0.5123,Marginal
2021,25,09000,Massachusetts,Brockton city,TRUE,Without Disability,disability,0.9572,0.918,0.9965,Marginal,0.86240000000000006,0.8424,0.8823,Marginal
2021,25,11000,Massachusetts,Cambridge city,TRUE,All,all,0.9921,0.9822,1,Weak,0.8234,0.8055,0.8414,Weak
2021,25,11000,Massachusetts,Cambridge city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4888,0.4018,0.5758,Weak
2021,25,11000,Massachusetts,Cambridge city,TRUE,Without Disability,disability,0.9956,0.9878,1,Weak,0.8365,0.8172,0.8559,Weak
2021,25,23000,Massachusetts,Fall River city,TRUE,All,all,0.9085,0.847,0.9701,Marginal,0.7327,0.7026,0.7627,Marginal
2021,25,23000,Massachusetts,Fall River city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3047,0.2285,0.3809,Marginal
2021,25,23000,Massachusetts,Fall River city,TRUE,Without Disability,disability,0.9111,0.8456,0.9767,Marginal,0.8125,0.7851,0.8399,Marginal
2021,25,34550,Massachusetts,Lawrence city,TRUE,All,all,0.8826,0.8274,0.9379,Marginal,0.7969,0.7772,0.8165,Marginal
2021,25,34550,Massachusetts,Lawrence city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4238,0.353,0.4947,Marginal
2021,25,34550,Massachusetts,Lawrence city,TRUE,Without Disability,disability,0.8867,0.8318,0.9417,Marginal,0.8356,0.8181,0.853,Marginal
2021,25,37000,Massachusetts,Lowell city,TRUE,All,all,0.9474,0.9102,0.9846,Weak,0.7952,0.773,0.8173,Weak
2021,25,37000,Massachusetts,Lowell city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3823,0.2949,0.4697,Weak
2021,25,37000,Massachusetts,Lowell city,TRUE,Without Disability,disability,0.9535,0.9132,0.9937,Weak,0.8361,0.8156,0.8566,Weak
2021,25,37490,Massachusetts,Lynn city,TRUE,All,all,0.7983,0.7093,0.8874,Strong,0.8002,0.7722,0.8281,Strong
2021,25,37490,Massachusetts,Lynn city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4539,0.3263,0.5815,Strong
2021,25,37490,Massachusetts,Lynn city,TRUE,Without Disability,disability,0.8165,0.7269,0.9062,Strong,0.8352,0.8091,0.8613,Strong
2021,25,45000,Massachusetts,New Bedford city,TRUE,All,all,0.8048,0.7253,0.8842,Weak,0.7465,0.7237,0.7693,Weak
2021,25,45000,Massachusetts,New Bedford city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3623,0.2938,0.4308,Weak
2021,25,45000,Massachusetts,New Bedford city,TRUE,Without Disability,disability,0.8042,0.7219,0.8865,Weak,0.7883,0.7664,0.8103,Weak
2021,25,45560,Massachusetts,Newton city,TRUE,All,all,0.9778,0.958,0.9977,Marginal,0.8485,0.8325,0.8645,Marginal
2021,25,45560,Massachusetts,Newton city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5679,0.4284,0.7075,Marginal
2021,25,45560,Massachusetts,Newton city,TRUE,Without Disability,disability,0.9832,0.9645,1,Marginal,0.8576,0.8419,0.8733,Marginal
2021,25,55745,Massachusetts,Quincy city,TRUE,All,all,0.9873,0.9628,1,Strong,0.8401,0.8209,0.8594,Strong
2021,25,55745,Massachusetts,Quincy city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5501,0.4333,0.6669,Strong
2021,25,55745,Massachusetts,Quincy city,TRUE,Without Disability,disability,0.9866,0.9608,1,Strong,0.8566,0.8384,0.8747,Strong
2021,25,62535,Massachusetts,Somerville city,TRUE,All,all,0.9778,0.9524,1,Marginal,0.8721,0.857,0.8873,Marginal
2021,25,62535,Massachusetts,Somerville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.588,0.49370000000000003,0.6823,Marginal
2021,25,62535,Massachusetts,Somerville city,TRUE,Without Disability,disability,0.9764,0.9494,1,Marginal,0.8845,0.8695,0.8994,Marginal
2021,25,67000,Massachusetts,Springfield city,TRUE,All,all,0.8912,0.8315,0.9509,Weak,0.6832,0.658,0.7084,Weak
2021,25,67000,Massachusetts,Springfield city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3004,0.2286,0.3721,Weak
2021,25,67000,Massachusetts,Springfield city,TRUE,Without Disability,disability,0.9314,0.893,0.9697,Weak,0.7539,0.7299,0.778,Weak
2021,25,82000,Massachusetts,Worcester city,TRUE,All,all,0.9401,0.9135,0.9668,Weak,0.7581,0.7397,0.7765,Weak
2021,25,82000,Massachusetts,Worcester city,TRUE,With Disability,disability,0.808,0.671,0.9449,Weak,0.3607,0.3029,0.4185,Weak
2021,25,82000,Massachusetts,Worcester city,TRUE,Without Disability,disability,0.9533,0.9281,0.9785,Weak,0.8104,0.7939,0.8269,Weak
2021,26,03000,Michigan,Ann Arbor city,TRUE,All,all,0.9902,0.9728,1,Weak,0.8288,0.803,0.8546,Weak
2021,26,03000,Michigan,Ann Arbor city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5617,0.4295,0.6939,Weak
2021,26,03000,Michigan,Ann Arbor city,TRUE,Without Disability,disability,0.992,0.9766,1,Weak,0.8405,0.8152,0.8657,Weak
2021,26,21000,Michigan,Dearborn city,TRUE,All,all,0.9061,0.8637,0.9484,Weak,0.6755,0.6518,0.6992,Weak
2021,26,21000,Michigan,Dearborn city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3457,0.2353,0.456,Weak
2021,26,21000,Michigan,Dearborn city,TRUE,Without Disability,disability,0.9254,0.8835,0.9674,Weak,0.7041,0.681,0.7272,Weak
2021,26,22000,Michigan,Detroit city,TRUE,All,all,0.821,0.7809,0.861,Strong,0.6237,0.6094,0.638,Strong
2021,26,22000,Michigan,Detroit city,TRUE,With Disability,disability,0.627,0.4705,0.7836,Strong,0.2757,0.2406,0.3108,Strong
2021,26,22000,Michigan,Detroit city,TRUE,Without Disability,disability,0.8424,0.803,0.8818,Strong,0.6915,0.6761,0.7069,Strong
2021,26,27440,Michigan,Farmington Hills city,TRUE,All,all,0.959,0.9017,1,Marginal,0.8277,0.8066,0.8488,Marginal
2021,26,27440,Michigan,Farmington Hills city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4281,0.3164,0.5398,Marginal
2021,26,27440,Michigan,Farmington Hills city,TRUE,Without Disability,disability,0.9888,0.9714,1,Marginal,0.86,0.8393,0.8807,Marginal
2021,26,29000,Michigan,Flint city,TRUE,All,all,0.6786,0.5416,0.8157,Weak,0.5898,0.5544,0.6252,Weak
2021,26,29000,Michigan,Flint city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2249,0.1588,0.291,Weak
2021,26,29000,Michigan,Flint city,TRUE,Without Disability,disability,0.7645,0.6401,0.8888,Weak,0.685,0.6494,0.7207,Weak
2021,26,34000,Michigan,Grand Rapids city,TRUE,All,all,0.8706,0.8129,0.9283,Strong,0.8108,0.7901,0.8316,Strong
2021,26,34000,Michigan,Grand Rapids city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4522,0.3613,0.5431,Strong
2021,26,34000,Michigan,Grand Rapids city,TRUE,Without Disability,disability,0.8601,0.799,0.9212,Strong,0.8396,0.8192,0.8601,Strong
2021,26,46000,Michigan,Lansing city,TRUE,All,all,0.8833,0.8105,0.9562,Weak,0.7731,0.7463,0.7998,Weak
2021,26,46000,Michigan,Lansing city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4026,0.3141,0.4911,Weak
2021,26,46000,Michigan,Lansing city,TRUE,Without Disability,disability,0.8813,0.804,0.9586,Weak,0.8345,0.8097,0.8594,Weak
2021,26,49000,Michigan,Livonia city,TRUE,All,all,0.9335,0.8821,0.9849,Marginal,0.806,0.7831,0.829,Marginal
2021,26,49000,Michigan,Livonia city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3779,0.2876,0.4682,Marginal
2021,26,49000,Michigan,Livonia city,TRUE,Without Disability,disability,0.9391,0.883,0.9952,Marginal,0.852,0.8301,0.8738,Marginal
2021,26,69035,Michigan,Rochester Hills city,TRUE,All,all,0.9849,0.9643,1,Marginal,0.8026,0.7845,0.8207,Marginal
2021,26,69035,Michigan,Rochester Hills city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5752,0.4579,0.6924,Marginal
2021,26,69035,Michigan,Rochester Hills city,TRUE,Without Disability,disability,0.9846,0.9635,1,Marginal,0.8136,0.7955,0.8318,Marginal
2021,26,74900,Michigan,Southfield city,TRUE,All,all,0.959,0.9017,1,Marginal,0.8277,0.8066,0.8488,Marginal
2021,26,74900,Michigan,Southfield city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4281,0.3164,0.5398,Marginal
2021,26,74900,Michigan,Southfield city,TRUE,Without Disability,disability,0.9888,0.9714,1,Marginal,0.86,0.8393,0.8807,Marginal
2021,26,76460,Michigan,Sterling Heights city,TRUE,All,all,0.8812,0.8022,0.9601,Strong,0.7698,0.7422,0.7974,Strong
2021,26,76460,Michigan,Sterling Heights city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4011,0.2822,0.5199,Strong
2021,26,76460,Michigan,Sterling Heights city,TRUE,Without Disability,disability,0.9393,0.8792,0.9993,Strong,0.8013,0.7775,0.8251,Strong
2021,26,80700,Michigan,Troy city,TRUE,All,all,0.9864,0.9653,1,Marginal,0.8026,0.7844,0.8209,Marginal
2021,26,80700,Michigan,Troy city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5782,0.4578,0.6985,Marginal
2021,26,80700,Michigan,Troy city,TRUE,Without Disability,disability,0.986,0.9645,1,Marginal,0.8134,0.795,0.8317,Marginal
2021,26,84000,Michigan,Warren city,TRUE,All,all,0.875,0.8,0.9501,Marginal,0.7729,0.7505,0.7952,Marginal
2021,26,84000,Michigan,Warren city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4033,0.3299,0.4767,Marginal
2021,26,84000,Michigan,Warren city,TRUE,Without Disability,disability,0.8667,0.7841,0.9493,Marginal,0.8213,0.8002,0.8424,Marginal
2021,26,86000,Michigan,Westland city,TRUE,All,all,0.8634,0.7845,0.9422,Marginal,0.7386,0.7136,0.7636,Marginal
2021,26,86000,Michigan,Westland city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4024,0.3236,0.4811,Marginal
2021,26,86000,Michigan,Westland city,TRUE,Without Disability,disability,0.9064,0.8502,0.9626,Marginal,0.7943,0.7718,0.8168,Marginal
2021,26,88940,Michigan,Wyoming city,TRUE,All,all,0.8752,0.7888,0.9616,Marginal,0.8446,0.8233,0.866,Marginal
2021,26,88940,Michigan,Wyoming city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5888,0.5041,0.6735,Marginal
2021,26,88940,Michigan,Wyoming city,TRUE,Without Disability,disability,0.8642,0.7696,0.9589,Marginal,0.8727,0.8519,0.8936,Marginal
2021,27,06616,Minnesota,Bloomington city,TRUE,All,all,0.7899,0.6146,0.9652,Marginal,0.8643,0.8436,0.885,Marginal
2021,27,06616,Minnesota,Bloomington city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5739,0.4512,0.6966,Marginal
2021,27,06616,Minnesota,Bloomington city,TRUE,Without Disability,disability,0.7961,0.6152,0.977,Marginal,0.8899,0.8691,0.9107,Marginal
2021,27,07966,Minnesota,Brooklyn Park city,TRUE,All,all,0.8004,0.6011,0.9997,Marginal,0.8873,0.8604,0.9141,Marginal
2021,27,07966,Minnesota,Brooklyn Park city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5208,0.3579,0.6838,Marginal
2021,27,07966,Minnesota,Brooklyn Park city,TRUE,Without Disability,disability,NA,NA,NA,NA,0.9032,0.8763,0.9301,Marginal
2021,27,17000,Minnesota,Duluth city,TRUE,All,all,0.9573,0.9334,0.9811,Weak,0.8644,0.8421,0.8866,Weak
2021,27,17000,Minnesota,Duluth city,TRUE,With Disability,disability,NA,NA,NA,NA,0.6023,0.4954,0.7093,Weak
2021,27,17000,Minnesota,Duluth city,TRUE,Without Disability,disability,0.9583,0.933,0.9835,Weak,0.8918,0.8705,0.9131,Weak
2021,27,43000,Minnesota,Minneapolis city,TRUE,All,all,0.9266,0.896,0.9571,Marginal,0.8562,0.8443,0.8682,Marginal
2021,27,43000,Minnesota,Minneapolis city,TRUE,With Disability,disability,0.8577,0.7102,1,Marginal,0.5568,0.4841,0.6295,Marginal
2021,27,43000,Minnesota,Minneapolis city,TRUE,Without Disability,disability,0.9322,0.902,0.9623,Marginal,0.8819,0.871,0.8929,Marginal
2021,27,51730,Minnesota,Plymouth city,TRUE,All,all,NA,NA,NA,NA,0.9062,0.8896,0.9227,Marginal
2021,27,51730,Minnesota,Plymouth city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,51730,Minnesota,Plymouth city,TRUE,Without Disability,disability,NA,NA,NA,NA,0.9127,0.8952,0.9302,Marginal
2021,27,54880,Minnesota,Rochester city,TRUE,All,all,0.9752,0.9411,1,Marginal,0.8951,0.8773,0.913,Marginal
2021,27,54880,Minnesota,Rochester city,TRUE,With Disability,disability,NA,NA,NA,NA,0.6407,0.5208,0.7605,Marginal
2021,27,54880,Minnesota,Rochester city,TRUE,Without Disability,disability,0.9759,0.9423,1,Marginal,0.9124,0.8963,0.9284,Marginal
2021,27,58000,Minnesota,St. Paul city,TRUE,All,all,0.8939,0.8557,0.9321,Strong,0.8275,0.8123,0.8427,Strong
2021,27,58000,Minnesota,St. Paul city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4591,0.3877,0.5305,Strong
2021,27,58000,Minnesota,St. Paul city,TRUE,Without Disability,disability,0.8933,0.8535,0.933,Strong,0.8663,0.8515,0.8812,Strong
2021,27,71428,Minnesota,Woodbury city,TRUE,All,all,NA,NA,NA,NA,0.8905,0.8698,0.9112,Marginal
2021,27,71428,Minnesota,Woodbury city,TRUE,With Disability,disability,NA,NA,NA,NA,0.6787,0.5593,0.798,Marginal
2021,27,71428,Minnesota,Woodbury city,TRUE,Without Disability,disability,NA,NA,NA,NA,0.9025,0.8811,0.9239,Marginal
2021,28,36000,Mississippi,Jackson city,TRUE,All,all,0.895,0.8522,0.9377,Weak,0.7581,0.7381,0.7781,Weak
2021,28,36000,Mississippi,Jackson city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3656,0.2758,0.4555,Weak
2021,28,36000,Mississippi,Jackson city,TRUE,Without Disability,disability,0.8972,0.8534,0.9409,Weak,0.8026,0.7853,0.8198,Weak
2021,29,15670,Missouri,Columbia city,TRUE,All,all,0.9771,0.9559,0.9983,Marginal,0.8372,0.8167,0.8576,Marginal
2021,29,15670,Missouri,Columbia city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5044,0.4148,0.594,Marginal
2021,29,15670,Missouri,Columbia city,TRUE,Without Disability,disability,0.9813,0.9624,1,Marginal,0.8757,0.8573,0.8941,Marginal
2021,29,35000,Missouri,Independence city,TRUE,All,all,0.9144,0.8665,0.9623,Weak,0.8211,0.8039,0.8383,Weak
2021,29,35000,Missouri,Independence city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4743,0.4087,0.5398,Weak
2021,29,35000,Missouri,Independence city,TRUE,Without Disability,disability,0.9368,0.8944,0.9792,Weak,0.8568,0.8406,0.8731,Weak
2021,29,38000,Missouri,Kansas City city,TRUE,All,all,0.9028,0.8711,0.9346,Strong,0.8236,0.8147,0.8325,Strong
2021,29,38000,Missouri,Kansas City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4716,0.4329,0.5103,Strong
2021,29,38000,Missouri,Kansas City city,TRUE,Without Disability,disability,0.9125,0.882,0.9431,Strong,0.8606,0.8516,0.8697,Strong
2021,29,41348,Missouri,Lee's Summit city,TRUE,All,all,0.9513,0.901,1,Strong,0.87,0.8455,0.8946,Strong
2021,29,41348,Missouri,Lee's Summit city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5489,0.3738,0.724,Strong
2021,29,41348,Missouri,Lee's Summit city,TRUE,Without Disability,disability,0.9534,0.9021,1,Strong,0.8911,0.8679,0.9143,Strong
2021,29,54074,Missouri,O'Fallon city,TRUE,All,all,0.988,0.9698,1,Marginal,0.8756,0.8635,0.8877,Marginal
