year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality,share_poverty_exposure,share_poverty_exposure_quality,rate_juv_arrest,rate_juv_arrest_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_digital_access,share_digital_access_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,04,07940,Arizona,Buckeye town,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,07940,Arizona,Buckeye town,TRUE,"White, Non-Hispanic",race-ethnicity,33168,28524,38031,Marginal,76877,71036,86115,Marginal,137156,128467,145112,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,1.1,1.05,1.15,Strong,NA,NA,NA,NA,NA,NA,0.7922,0.7693,0.8151,NA
2014,04,07940,Arizona,Buckeye town,TRUE,Other Races and Ethnicities,race-ethnicity,24876,17657,31786,Marginal,64540,49753,90246,Marginal,133680,105944,208541,Marginal,NA,NA,NA,NA,NA,NA,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5951,0.508,0.6822,NA
2014,04,07940,Arizona,Buckeye town,TRUE,Hispanic,race-ethnicity,27166,22592,36094,Marginal,58151,55281,65503,Marginal,107303,88558,121649,Marginal,NA,NA,NA,NA,NA,NA,0.0085,Marginal,NA,NA,NA,NA,NA,NA,1.25,1.21,1.3,Strong,NA,NA,NA,NA,NA,NA,0.6952,0.6612,0.7292,NA
2014,04,12000,Arizona,Chandler city,TRUE,All,all,36132,34550,38047,Weak,81495,78871,84220,Weak,155069,152125,159899,Weak,NA,NA,NA,NA,NA,NA,0.0919,Strong,NA,NA,0.4455,0.3792,0.5118,Weak,1.16,1.14,1.18,Strong,0.8794,0.838,0.9207,Weak,NA,NA,0.8118,0.7991,0.8245,Weak
2014,04,12000,Arizona,Chandler city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,12000,Arizona,Chandler city,TRUE,"Black, Non-Hispanic",race-ethnicity,27035,22057,34849,Weak,63498,50798,75247,Weak,124381,114093,148109,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.98,1.08,Strong,NA,NA,NA,NA,NA,NA,0.768,0.6938,0.8422,Weak
2014,04,12000,Arizona,Chandler city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,12000,Arizona,Chandler city,TRUE,"White, Non-Hispanic",race-ethnicity,38915,36593,40541,Weak,85842,83474,89050,Weak,164426,160274,167855,Weak,NA,NA,NA,NA,NA,NA,0.0075,Strong,NA,NA,0.5235,0.4391,0.6078,Weak,1.09,1.08,1.11,Strong,0.9308,0.8838,0.9778,Weak,NA,NA,0.8355,0.8207,0.8503,Weak
2014,04,12000,Arizona,Chandler city,TRUE,Other Races and Ethnicities,race-ethnicity,39933,34481,45093,Weak,89446,79322,103651,Weak,171342,158781,203287,Weak,NA,NA,NA,NA,NA,NA,0.0441,Strong,NA,NA,0.4713,0.3197,0.623,Weak,NA,NA,NA,NA,0.8674,0.739,0.9958,Weak,NA,NA,0.7818,0.7441,0.8195,Weak
2014,04,12000,Arizona,Chandler city,TRUE,Hispanic,race-ethnicity,27640,24449,32083,Weak,61122,55878,66840,Weak,113544,105265,126602,Weak,NA,NA,NA,NA,NA,NA,0.1832,Strong,NA,NA,0.3541,0.2372,0.471,Weak,1.3,1.27,1.32,Strong,0.8056,0.7063,0.9049,Weak,NA,NA,0.7746,0.7418,0.8074,Weak
2014,04,23620,Arizona,Flagstaff city,TRUE,All,all,25265,22507,29042,Weak,65151,61594,68592,Weak,130685,125659,137365,Weak,NA,NA,NA,NA,NA,NA,0.426,Strong,NA,NA,0.4595,0.3619,0.5571,Weak,1.11,1.08,1.14,Strong,0.9351,0.9056,0.9645,Weak,NA,NA,0.7521,0.7287,0.7755,Weak
2014,04,23620,Arizona,Flagstaff city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4168,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,23620,Arizona,Flagstaff city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,23620,Arizona,Flagstaff city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,23620,Arizona,Flagstaff city,TRUE,"White, Non-Hispanic",race-ethnicity,31946,28450,35559,Weak,75392,71519,80208,Weak,143038,137698,151013,Weak,NA,NA,NA,NA,NA,NA,0.3762,Strong,NA,NA,NA,NA,NA,NA,1.05,1.01,1.08,Strong,0.9627,0.9202,1,Weak,NA,NA,0.8136,0.7846,0.8425,Weak
2014,04,23620,Arizona,Flagstaff city,TRUE,Other Races and Ethnicities,race-ethnicity,15755,13213,17966,Weak,45740,42391,50256,Weak,97015,85570,108537,Weak,NA,NA,NA,NA,NA,NA,0.5131,Marginal,NA,NA,0.4084,0.256,0.5608,Weak,NA,NA,NA,NA,0.8496,0.7814,0.9178,Weak,NA,NA,0.6042,0.5658,0.6426,Weak
2014,04,23620,Arizona,Flagstaff city,TRUE,Hispanic,race-ethnicity,20200,16584,30542,Weak,58581,47811,71251,Weak,110954,94115,143839,Weak,NA,NA,NA,NA,NA,NA,0.466,Marginal,NA,NA,NA,NA,NA,NA,1.08,1.03,1.13,Strong,0.9474,0.8784,1,Weak,NA,NA,0.8265,0.7763,0.8767,Weak
2014,04,27400,Arizona,Gilbert town,TRUE,All,all,54330,51210,57046,Strong,110954,108661,114131,Strong,200668,195975,206455,Strong,NA,NA,NA,NA,NA,NA,0,Strong,NA,NA,0.4278,0.3518,0.5038,Strong,1.08,1.06,1.1,Strong,0.9364,0.8988,0.974,Strong,NA,NA,0.8103,0.7969,0.8236,Strong
2014,04,27400,Arizona,Gilbert town,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,27400,Arizona,Gilbert town,TRUE,"Black, Non-Hispanic",race-ethnicity,41460,23233,52637,Strong,71436,52637,107303,Strong,165842,153484,211214,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.13,1.27,Strong,NA,NA,NA,NA,NA,NA,0.8685,0.7951,0.9419,Strong
2014,04,27400,Arizona,Gilbert town,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,27400,Arizona,Gilbert town,TRUE,"White, Non-Hispanic",race-ethnicity,55419,52517,58892,Strong,113325,109391,116365,Strong,205645,199010,215867,Strong,NA,NA,NA,NA,NA,NA,0,Strong,NA,NA,0.3717,0.2998,0.4437,Strong,1.07,1.05,1.09,Strong,0.9359,0.8831,0.9887,Strong,NA,NA,0.8172,0.8036,0.8308,Strong
2014,04,27400,Arizona,Gilbert town,TRUE,Other Races and Ethnicities,race-ethnicity,56900,42842,70630,Strong,125138,105206,138644,Strong,220716,188507,260554,Strong,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7898,0.7455,0.8341,Strong
2014,04,27400,Arizona,Gilbert town,TRUE,Hispanic,race-ethnicity,47539,41441,56900,Strong,100260,89566,110561,Strong,156146,145711,186352,Strong,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,0.5369,0.354,0.7198,Strong,1.12,1.09,1.16,Strong,0.9413,0.872,1,Strong,NA,NA,0.7767,0.7309,0.8224,Strong
2014,04,27820,Arizona,Glendale city,TRUE,All,all,26335,24047,28088,Strong,64109,60311,66439,Strong,127145,122243,133680,Strong,NA,NA,NA,NA,NA,NA,0.3256,Strong,NA,NA,0.2269,0.1555,0.2982,Strong,1.21,1.19,1.23,Strong,0.8178,0.7578,0.8777,Strong,NA,NA,0.7252,0.7103,0.7401,Strong
2014,04,27820,Arizona,Glendale city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3633,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,27820,Arizona,Glendale city,TRUE,"Black, Non-Hispanic",race-ethnicity,17137,11816,26736,Strong,46788,34826,64955,Strong,90460,72259,103228,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.14,1.25,Strong,NA,NA,NA,NA,NA,NA,0.7428,0.6754,0.8103,Strong
2014,04,27820,Arizona,Glendale city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,27820,Arizona,Glendale city,TRUE,"White, Non-Hispanic",race-ethnicity,30404,27029,33420,Strong,73524,69193,80137,Strong,141259,135825,149409,Strong,NA,NA,NA,NA,NA,NA,0.1867,Strong,NA,NA,0.3227,0.2042,0.4413,Strong,1.14,1.12,1.16,Strong,0.9517,0.9126,0.9908,Strong,NA,NA,0.7468,0.7242,0.7694,Strong
2014,04,27820,Arizona,Glendale city,TRUE,Other Races and Ethnicities,race-ethnicity,28741,15484,40748,Strong,62480,53651,79459,Strong,125526,103468,153732,Strong,NA,NA,NA,NA,NA,NA,0.3958,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7063,0.6584,0.7542,Strong
2014,04,27820,Arizona,Glendale city,TRUE,Hispanic,race-ethnicity,22818,18657,25671,Strong,48125,43312,54330,Strong,99643,89831,106944,Strong,NA,NA,NA,NA,NA,NA,0.4127,Strong,NA,NA,0.1799,0.0797,0.2801,Strong,1.26,1.24,1.28,Strong,0.6798,0.5574,0.8022,Strong,NA,NA,0.6926,0.6602,0.7251,Strong
2014,04,28380,Arizona,Goodyear city,TRUE,All,all,46789,43396,53472,Marginal,96250,89831,102820,Marginal,153404,146692,163090,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,0.3041,0.1878,0.4204,Marginal,NA,NA,NA,NA,0.8937,0.8107,0.9767,Marginal,NA,NA,0.7786,0.7525,0.8048,NA
2014,04,28380,Arizona,Goodyear city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,28380,Arizona,Goodyear city,TRUE,"Black, Non-Hispanic",race-ethnicity,49462,24597,67913,Marginal,102820,67913,129993,Marginal,161696,137423,208409,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8267,0.7409,0.9126,NA
2014,04,28380,Arizona,Goodyear city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,28380,Arizona,Goodyear city,TRUE,"White, Non-Hispanic",race-ethnicity,48898,44823,55286,Marginal,100058,92042,104939,Marginal,158508,150640,171440,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8026,0.776,0.8293,NA
2014,04,28380,Arizona,Goodyear city,TRUE,Other Races and Ethnicities,race-ethnicity,47539,13582,79190,Marginal,106944,85502,130393,Marginal,173653,130393,272533,Marginal,NA,NA,NA,NA,NA,NA,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6738,0.5509,0.7966,NA
2014,04,28380,Arizona,Goodyear city,TRUE,Hispanic,race-ethnicity,36673,24992,53873,Marginal,82882,73524,102269,Marginal,125901,118307,142617,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7522,0.7084,0.796,NA
2014,04,46000,Arizona,Mesa city,TRUE,All,all,31239,29882,32297,Marginal,69272,68247,70699,Marginal,135186,131809,138525,Marginal,NA,NA,NA,NA,NA,NA,0.0892,Strong,NA,NA,0.3451,0.305,0.3853,Marginal,1.04,1.03,1.06,Strong,0.8659,0.8313,0.9004,Marginal,NA,NA,0.7479,0.7348,0.7609,Marginal
2014,04,46000,Arizona,Mesa city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1281,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,46000,Arizona,Mesa city,TRUE,"Black, Non-Hispanic",race-ethnicity,20485,15202,24998,Marginal,49076,43561,61453,Marginal,93576,83500,104548,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,1.02,1.11,Strong,NA,NA,NA,NA,NA,NA,0.6959,0.6289,0.7629,Marginal
2014,04,46000,Arizona,Mesa city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,46000,Arizona,Mesa city,TRUE,"White, Non-Hispanic",race-ethnicity,33543,32484,34341,Marginal,72603,71125,74710,Marginal,142251,138694,145931,Marginal,NA,NA,NA,NA,NA,NA,0.0528,Strong,NA,NA,0.4207,0.3654,0.4759,Marginal,1.01,1,1.03,Strong,0.8934,0.8572,0.9296,Marginal,NA,NA,0.7676,0.753,0.7822,Marginal
2014,04,46000,Arizona,Mesa city,TRUE,Other Races and Ethnicities,race-ethnicity,28524,22726,33168,Marginal,76840,68864,82636,Marginal,142251,129670,159726,Marginal,NA,NA,NA,NA,NA,NA,0.1271,Strong,NA,NA,0.369,0.1971,0.5408,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7319,0.6858,0.7779,Marginal
2014,04,46000,Arizona,Mesa city,TRUE,Hispanic,race-ethnicity,24731,21697,27444,Marginal,55281,50822,58151,Marginal,98123,92463,104548,Marginal,NA,NA,NA,NA,NA,NA,0.1149,Strong,NA,NA,0.2125,0.1496,0.2754,Marginal,1.09,1.08,1.11,Strong,0.7987,0.7136,0.8839,Marginal,NA,NA,0.7145,0.6893,0.7398,Marginal
2014,04,54050,Arizona,Peoria city,TRUE,All,all,38366,35517,40748,Marginal,77534,74704,81495,Marginal,145112,138733,153404,Marginal,NA,NA,NA,NA,NA,NA,0.001,Strong,NA,NA,0.4119,0.3125,0.5113,Marginal,NA,NA,NA,NA,0.9028,0.8381,0.9674,Marginal,NA,NA,0.7891,0.7755,0.8026,NA
2014,04,54050,Arizona,Peoria city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,54050,Arizona,Peoria city,TRUE,"Black, Non-Hispanic",race-ethnicity,34550,26736,48898,Marginal,68456,64166,96436,Marginal,131006,103201,206862,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8311,0.7611,0.9011,NA
2014,04,54050,Arizona,Peoria city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,54050,Arizona,Peoria city,TRUE,"White, Non-Hispanic",race-ethnicity,40104,36762,44225,Marginal,83125,78604,88966,Marginal,150767,143160,156539,Marginal,NA,NA,NA,NA,NA,NA,5e-4,Strong,NA,NA,0.4021,0.2535,0.5507,Marginal,NA,NA,NA,NA,0.924,0.8548,0.9932,Marginal,NA,NA,0.8005,0.7851,0.816,NA
2014,04,54050,Arizona,Peoria city,TRUE,Other Races and Ethnicities,race-ethnicity,33821,23795,52971,Marginal,96741,68321,122585,Marginal,196643,141259,259339,Marginal,NA,NA,NA,NA,NA,NA,0.0024,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7943,0.7315,0.8572,NA
2014,04,54050,Arizona,Peoria city,TRUE,Hispanic,race-ethnicity,33420,28524,39302,Marginal,59427,50663,67913,Marginal,106944,89298,121114,Marginal,NA,NA,NA,NA,NA,NA,0.0019,Strong,NA,NA,0.3783,0.2004,0.5563,Marginal,NA,NA,NA,NA,0.8657,0.7158,1,Marginal,NA,NA,0.7395,0.6942,0.7847,NA
2014,04,55000,Arizona,Phoenix city,TRUE,All,all,27060,26487,27590,Marginal,64762,63745,65503,Marginal,134711,133005,136267,Marginal,NA,NA,NA,NA,NA,NA,0.4071,Strong,NA,NA,0.3086,0.2859,0.3314,Marginal,1.14,1.11,1.16,Strong,0.8238,0.8069,0.8407,Marginal,NA,NA,0.7244,0.7179,0.7309,Marginal
2014,04,55000,Arizona,Phoenix city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3896,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,55000,Arizona,Phoenix city,TRUE,"Black, Non-Hispanic",race-ethnicity,16309,14649,17425,Marginal,45451,42242,48371,Marginal,93710,88287,100998,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2583,0.1701,0.3466,Marginal,1.15,1.07,1.23,Strong,0.8345,0.7608,0.9082,Marginal,NA,NA,0.6635,0.6364,0.6907,Marginal
2014,04,55000,Arizona,Phoenix city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,55000,Arizona,Phoenix city,TRUE,"White, Non-Hispanic",race-ethnicity,33549,32671,34412,Marginal,78222,76233,79660,Marginal,155657,152756,158373,Marginal,NA,NA,NA,NA,NA,NA,0.1823,Strong,NA,NA,0.481,0.4361,0.5259,Marginal,1.04,1.01,1.07,Strong,0.9117,0.8905,0.9329,Marginal,NA,NA,0.7778,0.7694,0.7863,Marginal
2014,04,55000,Arizona,Phoenix city,TRUE,Other Races and Ethnicities,race-ethnicity,28450,24864,32083,Marginal,74059,67233,78871,Marginal,145205,137926,152940,Marginal,NA,NA,NA,NA,NA,NA,0.4272,Strong,NA,NA,0.4186,0.3309,0.5064,Marginal,NA,NA,NA,NA,0.8898,0.82,0.9596,Marginal,NA,NA,0.7205,0.7,0.7411,Marginal
2014,04,55000,Arizona,Phoenix city,TRUE,Hispanic,race-ethnicity,21189,20329,21924,Marginal,46801,45607,48365,Marginal,91170,88575,93576,Marginal,NA,NA,NA,NA,NA,NA,0.5026,Strong,NA,NA,0.1924,0.1623,0.2225,Marginal,1.2,1.17,1.23,Strong,0.7492,0.7147,0.7837,Marginal,NA,NA,0.6687,0.6584,0.6791,Marginal
2014,04,65000,Arizona,Scottsdale city,TRUE,All,all,34141,32718,36012,Weak,78411,75962,81314,Weak,161311,157330,165842,Weak,NA,NA,NA,NA,NA,NA,0.0833,Strong,NA,NA,0.2825,0.2345,0.3306,Weak,1.04,0.99,1.09,Strong,0.797,0.7466,0.8474,Weak,NA,NA,0.7981,0.7843,0.8119,Weak
2014,04,65000,Arizona,Scottsdale city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0475,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,65000,Arizona,Scottsdale city,TRUE,"Black, Non-Hispanic",race-ethnicity,19915,17070,26396,Weak,47539,35875,60809,Weak,102421,80941,132282,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6989,0.5697,0.8281,Weak
2014,04,65000,Arizona,Scottsdale city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,65000,Arizona,Scottsdale city,TRUE,"White, Non-Hispanic",race-ethnicity,40104,38167,42014,Weak,89618,86929,92748,Weak,180055,174246,185666,Weak,NA,NA,NA,NA,NA,NA,0.0159,Strong,NA,NA,0.441,0.3588,0.5232,Weak,1.02,0.99,1.06,Strong,0.877,0.824,0.93,Weak,NA,NA,0.8071,0.7923,0.8218,Weak
2014,04,65000,Arizona,Scottsdale city,TRUE,Other Races and Ethnicities,race-ethnicity,30746,26736,36227,Weak,72457,62191,84352,Weak,149409,135825,181191,Weak,NA,NA,NA,NA,NA,NA,0.1821,Marginal,NA,NA,0.3028,0.1654,0.4403,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7512,0.7035,0.799,Weak
2014,04,65000,Arizona,Scottsdale city,TRUE,Hispanic,race-ethnicity,25604,22760,29564,Weak,56900,53771,61122,Weak,106687,99320,116164,Weak,NA,NA,NA,NA,NA,NA,0.3039,Marginal,NA,NA,0.1257,0.077,0.1743,Weak,1.23,1.12,1.34,Strong,0.7257,0.6454,0.8059,Weak,NA,NA,0.7879,0.7417,0.8342,Weak
2014,04,71510,Arizona,Surprise city,TRUE,All,all,41460,38696,44225,Strong,79186,75588,82854,Strong,136086,129474,142901,Strong,NA,NA,NA,NA,NA,NA,0.204,Strong,NA,NA,0.3254,0.2059,0.4449,Strong,1.1,1.07,1.12,Strong,0.8998,0.7945,1,Strong,NA,NA,0.7712,0.7528,0.7896,NA
2014,04,71510,Arizona,Surprise city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1564,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,71510,Arizona,Surprise city,TRUE,"Black, Non-Hispanic",race-ethnicity,37012,24449,46521,Strong,69514,46788,100511,Strong,132611,115451,152022,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,1.03,1.12,Strong,NA,NA,NA,NA,NA,NA,0.7513,0.6585,0.8441,NA
2014,04,71510,Arizona,Surprise city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,71510,Arizona,Surprise city,TRUE,"White, Non-Hispanic",race-ethnicity,41970,39837,45451,Strong,80208,76062,83532,Strong,135017,129494,140631,Strong,NA,NA,NA,NA,NA,NA,0.0993,Strong,NA,NA,0.4096,0.2747,0.5445,Strong,1.05,1.03,1.07,Strong,NA,NA,NA,NA,NA,NA,0.7862,0.7647,0.8077,NA
2014,04,71510,Arizona,Surprise city,TRUE,Other Races and Ethnicities,race-ethnicity,38339,16028,57078,Strong,73524,54059,109600,Strong,142904,99090,216562,Strong,NA,NA,NA,NA,NA,NA,0.1776,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6906,0.6068,0.7743,NA
2014,04,71510,Arizona,Surprise city,TRUE,Hispanic,race-ethnicity,38767,28741,47126,Strong,80157,61894,99920,Strong,143973,124960,167224,Strong,NA,NA,NA,NA,NA,NA,0.4466,Marginal,NA,NA,NA,NA,NA,NA,1.19,1.16,1.21,Strong,NA,NA,NA,NA,NA,NA,0.754,0.7199,0.7882,NA
2014,04,73000,Arizona,Tempe city,TRUE,All,all,25399,23898,27212,Weak,64434,60986,67233,Weak,126602,121973,133153,Weak,NA,NA,NA,NA,NA,NA,0.3076,Strong,NA,NA,0.264,0.194,0.334,Weak,1.08,1.05,1.1,Strong,0.9409,0.9114,0.9705,Weak,NA,NA,0.7902,0.7689,0.8115,NA
2014,04,73000,Arizona,Tempe city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3871,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,73000,Arizona,Tempe city,TRUE,"Black, Non-Hispanic",race-ethnicity,17860,14940,26469,Weak,52633,42778,62875,Weak,100998,76702,131292,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.96,1.06,Strong,NA,NA,NA,NA,NA,NA,0.6698,0.581,0.7586,NA
