year,state,county,state_name,county_name,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2015,38,087,North Dakota,Slope County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,087,North Dakota,Slope County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,087,North Dakota,Slope County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,All,all,NA,NA,1.07,0.87,1.26,Strong,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,Economically Disadvantaged,income,NA,NA,1.09,0.78,1.4,Strong,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,Not Economically Disadvantaged,income,NA,NA,1.02,0.81,1.23,Strong,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,089,North Dakota,Stark County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,091,North Dakota,Steele County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,All,all,NA,NA,0.99,0.75,1.22,Strong,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,Economically Disadvantaged,income,NA,NA,0.93,0.59,1.27,Strong,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,Not Economically Disadvantaged,income,NA,NA,0.97,0.71,1.23,Strong,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,093,North Dakota,Stutsman County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,095,North Dakota,Towner County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,All,all,NA,NA,1.11,0.8,1.42,Strong,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,Economically Disadvantaged,income,NA,NA,1.03,0.52,1.55,Weak,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,Not Economically Disadvantaged,income,NA,NA,1.13,0.8,1.46,Strong,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,097,North Dakota,Traill County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,All,all,NA,NA,0.84,0.51,1.16,Strong,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,Economically Disadvantaged,income,NA,NA,0.9,0.44,1.35,Marginal,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,Not Economically Disadvantaged,income,NA,NA,0.89,0.5,1.27,Strong,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,099,North Dakota,Walsh County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,All,all,NA,NA,0.88,0.76,1.01,Strong,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,Economically Disadvantaged,income,NA,NA,0.81,0.62,1,Strong,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,Not Economically Disadvantaged,income,NA,NA,0.87,0.73,1.01,Strong,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,101,North Dakota,Ward County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,All,all,NA,NA,1.11,-0.51,2.73,Weak,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,Not Economically Disadvantaged,income,NA,NA,1.83,-1.65,5.32,Weak,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,103,North Dakota,Wells County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,All,all,NA,NA,0.83,0.31,1.35,Weak,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,Economically Disadvantaged,income,NA,NA,0.49,-0.29,1.27,Weak,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,Not Economically Disadvantaged,income,NA,NA,0.86,0.28,1.45,Weak,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,38,105,North Dakota,Williams County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,All,all,NA,NA,0.95,0.78,1.11,Strong,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,Economically Disadvantaged,income,NA,NA,0.93,0.76,1.1,Strong,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,Not Economically Disadvantaged,income,NA,NA,0.96,0.7,1.22,Strong,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,001,Ohio,Adams County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,All,all,NA,NA,0.96,0.88,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,Economically Disadvantaged,income,NA,NA,0.91,0.81,1,Strong,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,Not Economically Disadvantaged,income,NA,NA,0.96,0.84,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,003,Ohio,Allen County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,All,all,NA,NA,0.91,0.79,1.04,Strong,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,Economically Disadvantaged,income,NA,NA,0.9,0.74,1.06,Strong,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,Not Economically Disadvantaged,income,NA,NA,0.87,0.72,1.02,Strong,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,005,Ohio,Ashland County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,All,all,NA,NA,0.95,0.86,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,Economically Disadvantaged,income,NA,NA,0.98,0.88,1.08,Strong,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,Not Economically Disadvantaged,income,NA,NA,0.93,0.79,1.07,Strong,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,007,Ohio,Ashtabula County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,All,all,NA,NA,0.97,0.84,1.1,Strong,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,Economically Disadvantaged,income,NA,NA,0.9,0.75,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,Not Economically Disadvantaged,income,NA,NA,1.06,0.89,1.23,Strong,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,009,Ohio,Athens County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,All,all,NA,NA,0.98,0.85,1.1,Strong,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,Economically Disadvantaged,income,NA,NA,0.99,0.81,1.17,Strong,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,Not Economically Disadvantaged,income,NA,NA,0.94,0.79,1.08,Strong,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,011,Ohio,Auglaize County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,All,all,NA,NA,0.98,0.86,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,Economically Disadvantaged,income,NA,NA,0.89,0.75,1.04,Strong,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,Not Economically Disadvantaged,income,NA,NA,0.99,0.84,1.13,Strong,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,013,Ohio,Belmont County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,All,all,NA,NA,1.02,0.89,1.14,Strong,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,Economically Disadvantaged,income,NA,NA,1.03,0.89,1.17,Strong,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,Not Economically Disadvantaged,income,NA,NA,0.98,0.82,1.15,Strong,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,015,Ohio,Brown County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,All,all,NA,NA,0.99,0.95,1.04,Strong,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,Economically Disadvantaged,income,NA,NA,0.97,0.91,1.03,Strong,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,Not Economically Disadvantaged,income,NA,NA,1.02,0.96,1.07,Strong,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,017,Ohio,Butler County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,All,all,NA,NA,1.04,0.85,1.24,Strong,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,Economically Disadvantaged,income,NA,NA,1.15,0.91,1.39,Strong,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,Not Economically Disadvantaged,income,NA,NA,0.92,0.69,1.16,Strong,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,019,Ohio,Carroll County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,All,all,NA,NA,1.12,0.98,1.27,Marginal,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,Economically Disadvantaged,income,NA,NA,1.07,0.87,1.28,Marginal,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,Not Economically Disadvantaged,income,NA,NA,1.11,0.95,1.27,Marginal,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,021,Ohio,Champaign County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,All,all,NA,NA,0.99,0.91,1.06,Strong,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,Economically Disadvantaged,income,NA,NA,0.99,0.91,1.08,Strong,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,Not Economically Disadvantaged,income,NA,NA,1,0.9,1.1,Strong,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,023,Ohio,Clark County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,All,all,NA,NA,0.97,0.91,1.04,Strong,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,Economically Disadvantaged,income,NA,NA,0.93,0.84,1.02,Strong,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,Not Economically Disadvantaged,income,NA,NA,0.97,0.9,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,025,Ohio,Clermont County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,All,all,NA,NA,1.02,0.9,1.14,Strong,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,Economically Disadvantaged,income,NA,NA,1.03,0.87,1.18,Strong,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,Not Economically Disadvantaged,income,NA,NA,0.94,0.79,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,027,Ohio,Clinton County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,All,all,NA,NA,1,0.91,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,Economically Disadvantaged,income,NA,NA,0.96,0.85,1.07,Strong,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,Not Economically Disadvantaged,income,NA,NA,1.01,0.89,1.12,Strong,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,029,Ohio,Columbiana County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,All,all,NA,NA,0.9,0.74,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,Economically Disadvantaged,income,NA,NA,0.92,0.75,1.08,Strong,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,Not Economically Disadvantaged,income,NA,NA,0.9,0.66,1.14,Strong,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,031,Ohio,Coshocton County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,All,all,NA,NA,1.04,0.91,1.17,Strong,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,Economically Disadvantaged,income,NA,NA,1,0.85,1.15,Strong,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,Not Economically Disadvantaged,income,NA,NA,1.1,0.91,1.28,Strong,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,033,Ohio,Crawford County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,All,all,NA,NA,1.06,1.03,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,Economically Disadvantaged,income,NA,NA,0.98,0.95,1.01,Strong,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,Not Economically Disadvantaged,income,NA,NA,1.08,1.04,1.12,Strong,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,035,Ohio,Cuyahoga County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,All,all,NA,NA,0.96,0.84,1.08,Strong,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,Economically Disadvantaged,income,NA,NA,0.81,0.64,0.98,Strong,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,Not Economically Disadvantaged,income,NA,NA,1.01,0.87,1.15,Strong,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,037,Ohio,Darke County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,All,all,NA,NA,0.91,0.77,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,Economically Disadvantaged,income,NA,NA,0.87,0.68,1.05,Strong,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,Not Economically Disadvantaged,income,NA,NA,0.89,0.72,1.06,Strong,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,039,Ohio,Defiance County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,39,041,Ohio,Delaware County,All,all,NA,NA,1.06,1.01,1.12,Strong,NA,NA,NA,NA,NA,NA
2015,39,041,Ohio,Delaware County,Economically Disadvantaged,income,NA,NA,0.97,0.86,1.09,Strong,NA,NA,NA,NA,NA,NA
2015,39,041,Ohio,Delaware County,Not Economically Disadvantaged,income,NA,NA,1.09,1.03,1.14,Strong,NA,NA,NA,NA,NA,NA
