year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2022,13,293,Georgia,Upson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,295,Georgia,Walker County,TRUE,All,all,1.7725,1.8498000000000001,1.5997,Marginal,Marginal,Marginal,0.6201,0.755,0.9633,Marginal,Marginal,Marginal
2022,13,295,Georgia,Walker County,TRUE,Renter,tenure,NA,0.9553,1.212,NA,Marginal,Marginal,NA,0.5931,0.9767,NA,Marginal,Marginal
2022,13,295,Georgia,Walker County,TRUE,Owner,tenure,2.6833,2.4991,1.8313,Marginal,Marginal,Marginal,0.8308,0.8726,0.9553,Marginal,Marginal,Marginal
2022,13,297,Georgia,Walton County,TRUE,All,all,1.6283,1.6345,1.6075,Marginal,Marginal,Marginal,0.4446,0.8379,0.8865,Marginal,Marginal,Marginal
2022,13,297,Georgia,Walton County,TRUE,Renter,tenure,NA,1.0752,0.9742,NA,Marginal,Marginal,NA,0.671,0.7636,NA,Marginal,Marginal
2022,13,297,Georgia,Walton County,TRUE,Owner,tenure,2.4816,1.9253,1.9505,Marginal,Marginal,Marginal,0.5817,0.9247,0.953,Marginal,Marginal,Marginal
2022,13,299,Georgia,Ware County,TRUE,All,all,2.075,2.0356,1.8866,Weak,Weak,Weak,0.7752,0.8574,1.0339,Weak,Weak,Weak
2022,13,299,Georgia,Ware County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,299,Georgia,Ware County,TRUE,Owner,tenure,NA,NA,2.2869,NA,NA,Weak,NA,NA,1.0174,NA,NA,Weak
2022,13,301,Georgia,Warren County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,301,Georgia,Warren County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,301,Georgia,Warren County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,303,Georgia,Washington County,TRUE,All,all,NA,2.0372,1.9747,NA,Weak,Weak,NA,0.9724,1.1899,NA,Weak,Weak
2022,13,303,Georgia,Washington County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,303,Georgia,Washington County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,305,Georgia,Wayne County,TRUE,All,all,1.8332,1.8892,1.6666,Weak,Weak,Weak,0.8373,0.9423,1.0487,Weak,Weak,Weak
2022,13,305,Georgia,Wayne County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,305,Georgia,Wayne County,TRUE,Owner,tenure,NA,NA,1.6859,NA,NA,Weak,NA,NA,0.9293,NA,NA,Weak
2022,13,307,Georgia,Webster County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,307,Georgia,Webster County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,307,Georgia,Webster County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,309,Georgia,Wheeler County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,309,Georgia,Wheeler County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,309,Georgia,Wheeler County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,311,Georgia,White County,TRUE,All,all,1.9998,1.8596,1.8138,Weak,Weak,Weak,0.6879,0.7238,0.8968,Weak,Weak,Weak
2022,13,311,Georgia,White County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,311,Georgia,White County,TRUE,Owner,tenure,NA,2.3634,2.0347,NA,Weak,Weak,NA,0.8212,0.9534,NA,Weak,Weak
2022,13,313,Georgia,Whitfield County,TRUE,All,all,1.4189,1.5824,1.6909,Strong,Strong,Strong,0.4216,0.5585,0.8651,Strong,Strong,Strong
2022,13,313,Georgia,Whitfield County,TRUE,Renter,tenure,NA,0.843,1.1872,NA,Strong,Strong,NA,0.5581,0.8701,NA,Strong,Strong
2022,13,313,Georgia,Whitfield County,TRUE,Owner,tenure,3.0498,2.8809,2.4282,Strong,Strong,Strong,0.5024,0.5591,0.8578,Strong,Strong,Strong
2022,13,315,Georgia,Wilcox County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,315,Georgia,Wilcox County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,315,Georgia,Wilcox County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,317,Georgia,Wilkes County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,317,Georgia,Wilkes County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,317,Georgia,Wilkes County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,319,Georgia,Wilkinson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,319,Georgia,Wilkinson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,319,Georgia,Wilkinson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,321,Georgia,Worth County,TRUE,All,all,NA,1.7095,1.8542,NA,Weak,Weak,NA,0.7376,0.9935,NA,Weak,Weak
2022,13,321,Georgia,Worth County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,321,Georgia,Worth County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,15,001,Hawaii,Hawaii County,TRUE,All,all,1.4656,1.2819,1.2712,Strong,Strong,Strong,0.5464,0.6323,0.8491,Strong,Strong,Strong
2022,15,001,Hawaii,Hawaii County,TRUE,Renter,tenure,0.5077,0.6759,1.0253,Strong,Strong,Strong,0.3661,0.4628,0.8534,Strong,Strong,Strong
2022,15,001,Hawaii,Hawaii County,TRUE,Owner,tenure,1.9308,1.6732,1.4166,Strong,Strong,Strong,0.634,0.7417,0.8466,Strong,Strong,Strong
2022,15,003,Hawaii,Honolulu County,TRUE,All,all,1.0533,1.1106,1.1643,Strong,Strong,Strong,0.3371,0.5728,0.7888,Strong,Strong,Strong
2022,15,003,Hawaii,Honolulu County,TRUE,Renter,tenure,0.3421,0.6938,0.9663,Strong,Strong,Strong,0.2892,0.5504,0.8156,Strong,Strong,Strong
2022,15,003,Hawaii,Honolulu County,TRUE,Owner,tenure,2.4099,1.7102,1.3823,Strong,Strong,Strong,0.4284,0.6049,0.7594,Strong,Strong,Strong
2022,15,005,Hawaii,Kalawao County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,15,005,Hawaii,Kalawao County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,15,005,Hawaii,Kalawao County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,15,007,Hawaii,Kauai County,TRUE,All,all,1.879,1.5109,1.3268,Weak,Weak,Weak,0.4899,0.6685,0.84,Weak,Weak,Weak
2022,15,007,Hawaii,Kauai County,TRUE,Renter,tenure,NA,NA,1.1354,NA,NA,Weak,NA,NA,0.9833,NA,NA,Weak
2022,15,007,Hawaii,Kauai County,TRUE,Owner,tenure,NA,2.0275,1.4908,NA,Weak,Weak,NA,0.66,0.7171,NA,Weak,Weak
2022,15,009,Hawaii,Maui County,TRUE,All,all,1.7982,1.4533,1.2527,Marginal,Marginal,Marginal,0.4091,0.6109,0.7659,Marginal,Marginal,Marginal
2022,15,009,Hawaii,Maui County,TRUE,Renter,tenure,0.5579,0.8939,0.9858,Marginal,Marginal,Marginal,0.2692,0.5798,0.8337,Marginal,Marginal,Marginal
2022,15,009,Hawaii,Maui County,TRUE,Owner,tenure,3.2713,2.0093,1.4814,Marginal,Marginal,Marginal,0.5753,0.6419,0.7077,Marginal,Marginal,Marginal
2022,16,001,Idaho,Ada County,TRUE,All,all,1.7534,1.6006,1.5205,Strong,Strong,Strong,0.358,0.5814,0.79990000000000006,Strong,Strong,Strong
2022,16,001,Idaho,Ada County,TRUE,Renter,tenure,0.2549,0.6553,1.0057,Strong,Strong,Strong,0.2038,0.4752,0.7603,Strong,Strong,Strong
2022,16,001,Idaho,Ada County,TRUE,Owner,tenure,3.553,2.5576,1.9215,Strong,Strong,Strong,0.5432,0.689,0.8308,Strong,Strong,Strong
2022,16,003,Idaho,Adams County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,003,Idaho,Adams County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,003,Idaho,Adams County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,005,Idaho,Bannock County,TRUE,All,all,1.8328,1.7162,1.5726,Marginal,Marginal,Marginal,0.5691,0.6041,0.8567,Marginal,Marginal,Marginal
2022,16,005,Idaho,Bannock County,TRUE,Renter,tenure,0.8079,1.0073,1.1547,Marginal,Marginal,Marginal,0.5257,0.5788,0.8379,Marginal,Marginal,Marginal
2022,16,005,Idaho,Bannock County,TRUE,Owner,tenure,3.2044,2.416,1.8647,Marginal,Marginal,Marginal,0.6273,0.629,0.8698,Marginal,Marginal,Marginal
2022,16,007,Idaho,Bear Lake County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,007,Idaho,Bear Lake County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,007,Idaho,Bear Lake County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,009,Idaho,Benewah County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,009,Idaho,Benewah County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,009,Idaho,Benewah County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,011,Idaho,Bingham County,TRUE,All,all,1.7197,1.7977,1.742,Weak,Weak,Weak,0.5013,0.6467,0.9069,Weak,Weak,Weak
2022,16,011,Idaho,Bingham County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,011,Idaho,Bingham County,TRUE,Owner,tenure,NA,NA,2.2922,NA,NA,Weak,NA,NA,0.8264,NA,NA,Weak
2022,16,013,Idaho,Blaine County,TRUE,All,all,NA,NA,1.6438,NA,NA,Weak,NA,NA,0.9242,NA,NA,Weak
2022,16,013,Idaho,Blaine County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,013,Idaho,Blaine County,TRUE,Owner,tenure,NA,NA,1.8669,NA,NA,Weak,NA,NA,1.0301,NA,NA,Weak
2022,16,015,Idaho,Boise County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,015,Idaho,Boise County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,015,Idaho,Boise County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,017,Idaho,Bonner County,TRUE,All,all,1.3567,1.6664,1.4598,Marginal,Marginal,Marginal,0.4736,0.7079,0.8494,Marginal,Marginal,Marginal
2022,16,017,Idaho,Bonner County,TRUE,Renter,tenure,NA,NA,1.1075,NA,NA,Marginal,NA,NA,0.8777,NA,NA,Marginal
2022,16,017,Idaho,Bonner County,TRUE,Owner,tenure,2.1593,2.0617,1.7446,Marginal,Marginal,Marginal,0.5837,0.6513,0.8266,Marginal,Marginal,Marginal
2022,16,019,Idaho,Bonneville County,TRUE,All,all,1.7401,1.9777,1.7915,Strong,Strong,Strong,0.4221,0.5835,0.8605,Strong,Strong,Strong
2022,16,019,Idaho,Bonneville County,TRUE,Renter,tenure,NA,1.2785,1.2643,NA,Strong,Strong,NA,0.3908,0.8134,NA,Strong,Strong
2022,16,019,Idaho,Bonneville County,TRUE,Owner,tenure,2.6777,2.3613,2.1246,Strong,Strong,Strong,0.5568,0.6893,0.8902,Strong,Strong,Strong
2022,16,021,Idaho,Boundary County,TRUE,All,all,NA,NA,1.6295,NA,NA,Weak,NA,NA,0.9924,NA,NA,Weak
2022,16,021,Idaho,Boundary County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,021,Idaho,Boundary County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,023,Idaho,Butte County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,023,Idaho,Butte County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,023,Idaho,Butte County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,025,Idaho,Camas County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,025,Idaho,Camas County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,025,Idaho,Camas County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,027,Idaho,Canyon County,TRUE,All,all,1.971,1.7392,1.5671,Marginal,Marginal,Marginal,0.4898,0.6298,0.8371,Marginal,Marginal,Marginal
2022,16,027,Idaho,Canyon County,TRUE,Renter,tenure,0.3414,0.6734,1.1082,Marginal,Marginal,Marginal,0.2616,0.4601,0.7667,Marginal,Marginal,Marginal
2022,16,027,Idaho,Canyon County,TRUE,Owner,tenure,2.935,2.2845,1.7729,Marginal,Marginal,Marginal,0.6248,0.7167,0.8686,Marginal,Marginal,Marginal
2022,16,029,Idaho,Caribou County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,029,Idaho,Caribou County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,029,Idaho,Caribou County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,031,Idaho,Cassia County,TRUE,All,all,NA,NA,1.5385,NA,NA,Weak,NA,NA,0.86240000000000006,NA,NA,Weak
2022,16,031,Idaho,Cassia County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,031,Idaho,Cassia County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,033,Idaho,Clark County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,033,Idaho,Clark County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,033,Idaho,Clark County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,035,Idaho,Clearwater County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,035,Idaho,Clearwater County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,035,Idaho,Clearwater County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,037,Idaho,Custer County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,037,Idaho,Custer County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,037,Idaho,Custer County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,039,Idaho,Elmore County,TRUE,All,all,NA,NA,1.821,NA,NA,Weak,NA,NA,0.8426,NA,NA,Weak
2022,16,039,Idaho,Elmore County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,039,Idaho,Elmore County,TRUE,Owner,tenure,NA,NA,2.1891,NA,NA,Weak,NA,NA,0.9554,NA,NA,Weak
2022,16,041,Idaho,Franklin County,TRUE,All,all,NA,NA,1.7473,NA,NA,Weak,NA,NA,1.1277,NA,NA,Weak
2022,16,041,Idaho,Franklin County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,041,Idaho,Franklin County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,043,Idaho,Fremont County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,043,Idaho,Fremont County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,043,Idaho,Fremont County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,Idaho,Gem County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,Idaho,Gem County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,Idaho,Gem County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,Idaho,Gooding County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,Idaho,Gooding County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,Idaho,Gooding County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,049,Idaho,Idaho County,TRUE,All,all,NA,NA,1.7587,NA,NA,Weak,NA,NA,0.8505,NA,NA,Weak
2022,16,049,Idaho,Idaho County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,049,Idaho,Idaho County,TRUE,Owner,tenure,NA,NA,1.8566,NA,NA,Weak,NA,NA,0.8212,NA,NA,Weak
2022,16,051,Idaho,Jefferson County,TRUE,All,all,NA,NA,1.9462,NA,NA,Weak,NA,NA,1.1478,NA,NA,Weak
2022,16,051,Idaho,Jefferson County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,051,Idaho,Jefferson County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,053,Idaho,Jerome County,TRUE,All,all,NA,NA,1.8356,NA,NA,Weak,NA,NA,0.8572,NA,NA,Weak
2022,16,053,Idaho,Jerome County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,053,Idaho,Jerome County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,055,Idaho,Kootenai County,TRUE,All,all,1.2609,1.4668,1.3219,Strong,Strong,Strong,0.4191,0.4906,0.663,Strong,Strong,Strong
2022,16,055,Idaho,Kootenai County,TRUE,Renter,tenure,0.4418,0.6503,0.7747,Strong,Strong,Strong,0.3882,0.4617,0.5748,Strong,Strong,Strong
2022,16,055,Idaho,Kootenai County,TRUE,Owner,tenure,2.1787,2.4016,1.7617,Strong,Strong,Strong,0.4538,0.5237,0.7339,Strong,Strong,Strong
2022,16,057,Idaho,Latah County,TRUE,All,all,1.3632,1.7781,1.49,Weak,Weak,Weak,0.4802,0.7554,0.8934,Weak,Weak,Weak
2022,16,057,Idaho,Latah County,TRUE,Renter,tenure,NA,NA,1.0982,NA,NA,Weak,NA,NA,0.8995,NA,NA,Weak
2022,16,057,Idaho,Latah County,TRUE,Owner,tenure,NA,2.0533,1.7968,NA,Weak,Weak,NA,0.677,0.8887,NA,Weak,Weak
2022,16,059,Idaho,Lemhi County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,059,Idaho,Lemhi County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,059,Idaho,Lemhi County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,061,Idaho,Lewis County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,061,Idaho,Lewis County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,061,Idaho,Lewis County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,063,Idaho,Lincoln County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,063,Idaho,Lincoln County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,063,Idaho,Lincoln County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,065,Idaho,Madison County,TRUE,All,all,1.6931,1.8931,1.7429,Weak,Weak,Weak,0.4789,0.6168,0.8837,Weak,Weak,Weak
2022,16,065,Idaho,Madison County,TRUE,Renter,tenure,NA,NA,1.163,NA,NA,Weak,NA,NA,0.9305,NA,NA,Weak
2022,16,065,Idaho,Madison County,TRUE,Owner,tenure,NA,NA,2.4678,NA,NA,Weak,NA,NA,0.8252,NA,NA,Weak
2022,16,067,Idaho,Minidoka County,TRUE,All,all,NA,NA,1.8471,NA,NA,Weak,NA,NA,0.8687,NA,NA,Weak
2022,16,067,Idaho,Minidoka County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,067,Idaho,Minidoka County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,069,Idaho,Nez Perce County,TRUE,All,all,1.84,1.8211,1.5389,Marginal,Marginal,Marginal,0.6037,0.78,0.8626,Marginal,Marginal,Marginal
2022,16,069,Idaho,Nez Perce County,TRUE,Renter,tenure,NA,NA,1.4004,NA,NA,Marginal,NA,NA,0.9097,NA,NA,Marginal
2022,16,069,Idaho,Nez Perce County,TRUE,Owner,tenure,2.366,1.9652,1.5883,Marginal,Marginal,Marginal,0.6548,0.7431,0.8458,Marginal,Marginal,Marginal
2022,16,071,Idaho,Oneida County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,071,Idaho,Oneida County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,071,Idaho,Oneida County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,073,Idaho,Owyhee County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,073,Idaho,Owyhee County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,073,Idaho,Owyhee County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,075,Idaho,Payette County,TRUE,All,all,NA,NA,1.9332,NA,NA,Weak,NA,NA,0.9125,NA,NA,Weak
2022,16,075,Idaho,Payette County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,075,Idaho,Payette County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,077,Idaho,Power County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,077,Idaho,Power County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,077,Idaho,Power County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,079,Idaho,Shoshone County,TRUE,All,all,NA,NA,1.6662,NA,NA,Weak,NA,NA,0.9813,NA,NA,Weak
2022,16,079,Idaho,Shoshone County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,079,Idaho,Shoshone County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,081,Idaho,Teton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,081,Idaho,Teton County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,081,Idaho,Teton County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,083,Idaho,Twin Falls County,TRUE,All,all,1.6627,1.4938,1.5374,Strong,Strong,Strong,0.3945,0.6067,0.8582,Strong,Strong,Strong
2022,16,083,Idaho,Twin Falls County,TRUE,Renter,tenure,NA,0.9136,1.1515,NA,Strong,Strong,NA,0.6005,0.87,NA,Strong,Strong
2022,16,083,Idaho,Twin Falls County,TRUE,Owner,tenure,NA,2.0036,1.8223,NA,Strong,Strong,NA,0.6122,0.8494,NA,Strong,Strong
2022,16,085,Idaho,Valley County,TRUE,All,all,NA,NA,1.6673,NA,NA,Weak,NA,NA,0.9168,NA,NA,Weak
2022,16,085,Idaho,Valley County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,085,Idaho,Valley County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,087,Idaho,Washington County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,087,Idaho,Washington County,TRUE,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,087,Idaho,Washington County,TRUE,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,001,Illinois,Adams County,TRUE,All,all,1.484,1.7984,1.751,Marginal,Marginal,Marginal,0.7202,0.9235,1.0349,Marginal,Marginal,Marginal
2022,17,001,Illinois,Adams County,TRUE,Renter,tenure,1.0391,1.467,1.4509,Marginal,Marginal,Marginal,0.8952,1.1363,1.1654,Marginal,Marginal,Marginal
