state,place,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_poverty_exposure,share_poverty_exposure_quality
06,69000,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,69000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,69070,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,69070,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,69084,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,69084,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,69088,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,69088,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,69196,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,69196,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,70000,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,70000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,70098,race-ethnicity,Black,NA,NA,NA,NA,0,2
06,70098,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,72016,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,72016,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,73080,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,73080,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,75000,race-ethnicity,Black,NA,NA,NA,NA,0.1190591903993151,1
06,75000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.04922225480473755,1
06,77000,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,77000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,78120,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,78120,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,78582,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,78582,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
06,80000,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,80000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,80238,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,80238,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,80854,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,80854,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,81344,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,81344,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,81554,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,81554,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,81666,race-ethnicity,Black,NA,NA,NA,NA,0,1
06,81666,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,82590,race-ethnicity,Black,NA,NA,NA,NA,0.0561674812044521,2
06,82590,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.09626945809508612,2
06,82954,race-ethnicity,Black,NA,NA,NA,NA,0.05757880394368255,3
06,82954,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2684009897467849,1
06,82996,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,82996,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
06,84200,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,84200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,84550,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,84550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
06,85292,race-ethnicity,Black,NA,NA,NA,NA,0,3
06,85292,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
08,03455,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,03455,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
08,04000,race-ethnicity,Black,NA,NA,NA,NA,0,1
08,04000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
08,07850,race-ethnicity,Black,NA,NA,NA,NA,0.06562690097153054,3
08,07850,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3626522940776998,1
08,12815,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,12815,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
08,16000,race-ethnicity,Black,NA,NA,NA,NA,0,1
08,16000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
08,20000,race-ethnicity,Black,NA,NA,NA,NA,0.02900256108534643,1
08,20000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.00527682730758131,1
08,27425,race-ethnicity,Black,NA,NA,NA,NA,0.1959905924515623,3
08,27425,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2977854959347655,1
08,32155,race-ethnicity,Black,NA,NA,NA,NA,0.0039699547360928,3
08,32155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.00185072528919514,2
08,43000,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,43000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
08,45970,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,45970,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
08,46465,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,46465,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
08,62000,race-ethnicity,Black,NA,NA,NA,NA,0.3322303824846846,2
08,62000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.08885856294928328,1
08,77290,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,77290,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
08,83835,race-ethnicity,Black,NA,NA,NA,NA,0,3
08,83835,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
09,08000,race-ethnicity,Black,NA,NA,NA,NA,0.09012289485662268,1
09,08000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.09887721839913076,1
09,18430,race-ethnicity,Black,NA,NA,NA,NA,0,3
09,18430,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
09,37000,race-ethnicity,Black,NA,NA,NA,NA,0.4248397747135366,1
09,37000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.28373105207864324,1
09,52000,race-ethnicity,Black,NA,NA,NA,NA,0.00469724143820992,1
09,52000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.02819934372436423,1
09,55990,race-ethnicity,Black,NA,NA,NA,NA,0,2
09,55990,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
09,73000,race-ethnicity,Black,NA,NA,NA,NA,0,2
09,73000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
09,80000,race-ethnicity,Black,NA,NA,NA,NA,0.24208600182982615,1
09,80000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.24320190346702925,1
11,50000,race-ethnicity,Black,NA,NA,NA,NA,0.17606310013717422,1
11,50000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.09314015375517444,1
12,07300,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,07300,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,07875,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,07875,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,10275,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,10275,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,12875,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,12875,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
12,14400,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,14400,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,16475,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,16475,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,16725,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,16725,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,17200,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,17200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,17935,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,17935,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,24000,race-ethnicity,Black,NA,NA,NA,NA,0.04559043871066957,1
12,24000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,24125,race-ethnicity,Black,NA,NA,NA,NA,0.3167807677089444,1
12,24125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.07831030291041782,2
12,25175,race-ethnicity,Black,NA,NA,NA,NA,0.212566171268535,2
12,25175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.5889089322184315,1
12,30000,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,30000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,3.407408955885477e-4,1
12,32000,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,32000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,32275,race-ethnicity,Black,NA,NA,NA,NA,0.560870255122345,2
12,32275,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.6157740411184676,2
12,35000,race-ethnicity,Black,NA,NA,NA,NA,0.16255314395878856,1
12,35000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.03561414808929337,1
12,36950,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,36950,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,38250,race-ethnicity,Black,NA,NA,NA,NA,0.21157172478469383,2
12,38250,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.01131561571942704,2
12,39425,race-ethnicity,Black,NA,NA,NA,NA,0.00600303200682018,3
12,39425,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.00653741646427548,2
12,43975,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,43975,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,45000,race-ethnicity,Black,NA,NA,NA,NA,0.3836056574234905,1
12,45000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.128950902132233,1
12,45025,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,45025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
12,45060,race-ethnicity,Black,NA,NA,NA,NA,0,1
12,45060,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,45975,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,45975,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
12,49675,race-ethnicity,Black,NA,NA,NA,NA,0,3
12,49675,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
12,53000,race-ethnicity,Black,NA,NA,NA,NA,0.03827648951113459,1
12,53000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
12,54000,race-ethnicity,Black,NA,NA,NA,NA,0.28080318359720785,2
12,54000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.01439603038099862,2
12,54200,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,54200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,55775,race-ethnicity,Black,NA,NA,NA,NA,0.12745335302678437,2
12,55775,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.15970016635537562,2
12,57425,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,57425,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,58050,race-ethnicity,Black,NA,NA,NA,NA,0.2941617323678033,1
12,58050,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.05841756026889976,2
12,58715,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,58715,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,63000,race-ethnicity,Black,NA,NA,NA,NA,0.26589417317726183,1
12,63000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.06440287191168896,2
12,69700,race-ethnicity,Black,NA,NA,NA,NA,0,2
12,69700,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
12,70600,race-ethnicity,Black,NA,NA,NA,NA,0.5381510788437651,1
12,70600,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.6250612965414327,1
12,71000,race-ethnicity,Black,NA,NA,NA,NA,0.25624222193885376,1
12,71000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.19175013801220075,1
12,76600,race-ethnicity,Black,NA,NA,NA,NA,0.1005458841573087,1
12,76600,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.08572712606548243,2
13,03440,race-ethnicity,Black,NA,NA,NA,NA,0.446120479845632,1
13,03440,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.36037317301088473,2
13,04000,race-ethnicity,Black,NA,NA,NA,NA,0.29142810702824967,1
13,04000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.274408148793821,1
13,04204,race-ethnicity,Black,NA,NA,NA,NA,0.2625364970035127,1
13,04204,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.19802659662941863,2
13,19000,race-ethnicity,Black,NA,NA,NA,NA,0.2958340432782416,1
13,19000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2215594375798892,2
13,42425,race-ethnicity,Black,NA,NA,NA,NA,0,3
13,42425,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
13,49008,race-ethnicity,Black,NA,NA,NA,NA,0.5738817044731821,1
13,49008,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.30924548352816156,2
13,67284,race-ethnicity,Black,NA,NA,NA,NA,0,3
13,67284,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
13,68516,race-ethnicity,Black,NA,NA,NA,NA,0,2
13,68516,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
13,69000,race-ethnicity,Black,NA,NA,NA,NA,0.16298389088522883,1
13,69000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.09616627935283796,2
13,72122,all,All,NA,NA,NA,NA,0,2
13,72122,race-ethnicity,Black,NA,NA,NA,NA,0,2
13,72122,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
13,72122,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
13,72122,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,3
13,80508,race-ethnicity,Black,NA,NA,NA,NA,0.1671173034703686,2
13,80508,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
15,71550,race-ethnicity,Black,NA,NA,NA,NA,0,3
15,71550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.06890753894680361,1
16,08830,race-ethnicity,Black,NA,NA,NA,NA,0.09050586746186684,3
16,08830,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.12064797464748304,2
16,52120,race-ethnicity,Black,NA,NA,NA,NA,0,3
16,52120,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
16,56260,race-ethnicity,Black,NA,NA,NA,NA,0,3
16,56260,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
17,02154,race-ethnicity,Black,NA,NA,NA,NA,0,3
17,02154,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
17,03012,race-ethnicity,Black,NA,NA,NA,NA,0,2
17,03012,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
17,06613,race-ethnicity,Black,NA,NA,NA,NA,0.00527868556506481,2
17,06613,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.02682480014086852,3
17,12385,race-ethnicity,Black,NA,NA,NA,NA,0.13477634892850518,2
17,12385,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.7073961089758384,1
17,14000,race-ethnicity,Black,NA,NA,NA,NA,0.2722062107798236,1
17,14000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.06954298357786373,1
17,14351,race-ethnicity,Black,NA,NA,NA,NA,0,2
17,14351,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
17,23074,race-ethnicity,Black,NA,NA,NA,NA,0,2
17,23074,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
17,24582,race-ethnicity,Black,NA,NA,NA,NA,0.14949374627754616,2
17,24582,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2735085945399393,2
17,38570,race-ethnicity,Black,NA,NA,NA,NA,0.19523851496216463,1
17,38570,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.0856695219855502,2
17,51622,race-ethnicity,Black,NA,NA,NA,NA,0,3
17,51622,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
17,59000,race-ethnicity,Black,NA,NA,NA,NA,0.374872702718636,1
17,59000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.30816152301220334,2
17,65000,race-ethnicity,Black,NA,NA,NA,NA,0.4470091238494734,1
17,65000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.22672919239765923,1
17,68003,race-ethnicity,Black,NA,NA,NA,NA,0,3
17,68003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
17,72000,race-ethnicity,Black,NA,NA,NA,NA,0.1415178018380083,1
17,72000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.08965323483987254,2
17,79293,race-ethnicity,Black,NA,NA,NA,NA,0.253494227349595,2
17,79293,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.04950540576781363,2
18,05860,race-ethnicity,Black,NA,NA,NA,NA,0.2728543781752136,2
18,05860,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.2810654138059686,1
18,10342,race-ethnicity,Black,NA,NA,NA,NA,0,3
18,10342,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
18,22000,race-ethnicity,Black,NA,NA,NA,NA,0,1
18,22000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
18,23278,race-ethnicity,Black,NA,NA,NA,NA,0,3
18,23278,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
18,25000,race-ethnicity,Black,NA,NA,NA,NA,0.17754145577244815,1
18,25000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.10616189675556915,1
18,31000,race-ethnicity,Black,NA,NA,NA,NA,0.17612743452389645,1
18,31000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.26595217707052404,2
18,36003,race-ethnicity,Black,NA,NA,NA,NA,0.13350377316180495,1
18,36003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.05970732936278015,1
18,71000,race-ethnicity,Black,NA,NA,NA,NA,0.29229226388082724,1
18,71000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.17848830315152794,2
19,12000,race-ethnicity,Black,NA,NA,NA,NA,0.06309583283268712,2
19,12000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.08680883678560698,2
19,19000,race-ethnicity,Black,NA,NA,NA,NA,0.05461671410565057,2
19,19000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.05919230190317046,2
19,21000,race-ethnicity,Black,NA,NA,NA,NA,0.13957124664344403,1
19,21000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.16441700361191275,1
19,73335,race-ethnicity,Black,NA,NA,NA,NA,0.1195019038083214,3
19,73335,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.14895075228404944,2
20,36000,race-ethnicity,Black,NA,NA,NA,NA,0.1826979130232016,1
20,36000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.03348405590202526,1
20,38900,race-ethnicity,Black,NA,NA,NA,NA,0.13095676733593994,3
20,38900,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.08895855249608663,2
20,52575,race-ethnicity,Black,NA,NA,NA,NA,0,3
20,52575,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
20,53775,race-ethnicity,Black,NA,NA,NA,NA,0,3
20,53775,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
20,71000,race-ethnicity,Black,NA,NA,NA,NA,0,1
20,71000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
20,79000,race-ethnicity,Black,NA,NA,NA,NA,0.1983481747693633,1
20,79000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.10957887595876067,1
21,46027,race-ethnicity,Black,NA,NA,NA,NA,0.14805461289558836,1
21,46027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.13635795525559305,1
21,48006,race-ethnicity,Black,NA,NA,NA,NA,0.1832968490837217,1
21,48006,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.03144148089118333,2
22,05000,race-ethnicity,Black,NA,NA,NA,NA,0.2403927325657232,1
22,05000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3881164411591969,2
22,40735,race-ethnicity,Black,NA,NA,NA,NA,0.19569799516320463,1
22,40735,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.00117925974563838,2
22,41155,race-ethnicity,Black,NA,NA,NA,NA,0.23365723183459233,1
22,41155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.15538806364764926,2
22,55000,race-ethnicity,Black,NA,NA,NA,NA,0.34980999750575875,1
22,55000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.1110625273283778,1
22,70000,race-ethnicity,Black,NA,NA,NA,NA,0.46875908730785554,1
22,70000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.18311003094364925,2
24,04000,race-ethnicity,Black,NA,NA,NA,NA,0.2612634558277654,1
24,04000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.14893837389953393,1
24,30325,race-ethnicity,Black,NA,NA,NA,NA,0,2
24,30325,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,07000,race-ethnicity,Black,NA,NA,NA,NA,0.09890994465872882,1
25,07000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.1685797936611209,1
25,09000,race-ethnicity,Black,NA,NA,NA,NA,0,2
25,09000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,11000,race-ethnicity,Black,NA,NA,NA,NA,0,2
25,11000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
25,23000,race-ethnicity,Black,NA,NA,NA,NA,0,2
25,23000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,34550,race-ethnicity,Black,NA,NA,NA,NA,0,3
25,34550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
25,37000,race-ethnicity,Black,NA,NA,NA,NA,0,2
25,37000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
25,37490,race-ethnicity,Black,NA,NA,NA,NA,0,2
25,37490,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,45000,race-ethnicity,Black,NA,NA,NA,NA,0.01908127208480565,2
25,45000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.1319514097849103,1
25,45560,race-ethnicity,Black,NA,NA,NA,NA,0,3
25,45560,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,55745,race-ethnicity,Black,NA,NA,NA,NA,0,3
25,55745,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,1
25,62535,race-ethnicity,Black,NA,NA,NA,NA,0,3
25,62535,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
25,67000,race-ethnicity,Black,NA,NA,NA,NA,0.25990373935579414,1
25,67000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.40913705583756343,1
25,82000,race-ethnicity,Black,NA,NA,NA,NA,0.15824231648463297,2
25,82000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.23024439918533604,1
26,03000,race-ethnicity,Black,NA,NA,NA,NA,0.27285719761792415,2
26,03000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.5041826516225952,1
26,21000,race-ethnicity,Black,NA,NA,NA,NA,0.3754116355653128,3
26,21000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3351063829787234,2
26,22000,race-ethnicity,Black,NA,NA,NA,NA,0.39922762039482745,1
26,22000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.3786724852879245,1
26,27440,race-ethnicity,Black,NA,NA,NA,NA,0,2
26,27440,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
26,29000,race-ethnicity,Black,NA,NA,NA,NA,0.421616931321305,1
26,29000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.5628100958759614,2
26,34000,race-ethnicity,Black,NA,NA,NA,NA,0.11882212111428785,1
26,34000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.09191231848350816,1
26,46000,race-ethnicity,Black,NA,NA,NA,NA,0.096106570037088307,1
26,46000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.03412529896101123,1
26,49000,race-ethnicity,Black,NA,NA,NA,NA,0.05952380952380952,3
26,49000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.01585014409221902,3
26,69035,race-ethnicity,Black,NA,NA,NA,NA,0,3
26,69035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
26,74900,race-ethnicity,Black,NA,NA,NA,NA,0,1
26,74900,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
26,76460,race-ethnicity,Black,NA,NA,NA,NA,0,2
26,76460,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.02048085485307212,2
26,80700,race-ethnicity,Black,NA,NA,NA,NA,0,3
26,80700,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
26,84000,race-ethnicity,Black,NA,NA,NA,NA,0.00428155506079808,1
26,84000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.00232625763303285,2
26,86000,race-ethnicity,Black,NA,NA,NA,NA,0,2
26,86000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
26,88940,race-ethnicity,Black,NA,NA,NA,NA,0,2
26,88940,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
27,06616,race-ethnicity,Black,NA,NA,NA,NA,0,2
27,06616,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,2
27,07966,race-ethnicity,Black,NA,NA,NA,NA,0,2
27,07966,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
27,17000,race-ethnicity,Black,NA,NA,NA,NA,0.4918191026646975,2
27,17000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.26665468683896876,1
27,43000,race-ethnicity,Black,NA,NA,NA,NA,0.2231408050276822,1
27,43000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0.21828286699885013,1
27,51730,race-ethnicity,Black,NA,NA,NA,NA,0,3
27,51730,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,0,3
