year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,rate_juv_arrest,rate_juv_arrest_quality
2025,06,49670,California,Mountain View city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69070,California,Santa Barbara city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69070,California,Santa Barbara city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69070,California,Santa Barbara city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69070,California,Santa Barbara city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69070,California,Santa Barbara city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69084,California,Santa Clara city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69084,California,Santa Clara city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69084,California,Santa Clara city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69084,California,Santa Clara city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69084,California,Santa Clara city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69088,California,Santa Clarita city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69088,California,Santa Clarita city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69088,California,Santa Clarita city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69088,California,Santa Clarita city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69088,California,Santa Clarita city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69196,California,Santa Maria city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69196,California,Santa Maria city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69196,California,Santa Maria city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69196,California,Santa Maria city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69196,California,Santa Maria city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70000,California,Santa Monica city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70000,California,Santa Monica city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70000,California,Santa Monica city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70000,California,Santa Monica city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70000,California,Santa Monica city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70098,California,Santa Rosa city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70098,California,Santa Rosa city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70098,California,Santa Rosa city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70098,California,Santa Rosa city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,70098,California,Santa Rosa city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,72016,California,Simi Valley city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,72016,California,Simi Valley city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,72016,California,Simi Valley city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,72016,California,Simi Valley city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,72016,California,Simi Valley city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,73080,California,South Gate city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,73080,California,South Gate city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,73080,California,South Gate city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,73080,California,South Gate city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,73080,California,South Gate city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,75000,California,Stockton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,75000,California,Stockton city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,75000,California,Stockton city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,75000,California,Stockton city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,75000,California,Stockton city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
