state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
01,039,race-ethnicity,"White, Non-Hispanic",0.3226555246,0.399548426,0.2457626232,2,0.8975084938,0.9477491467,0.8472678408,2,0.72625524,0.58540434,0.86710614,1,21338.273,50989.3692,101354.7799,2,0.083810166,0.079354003,0.088266328,3,0.7545522574,0.7714119569,0.7376925579,2
01,041,all,All,0.3583836858,0.5150287214,0.2017386502,2,0.7598039255,0.9055620665,0.6140457845,2,0.77244622,0.52702111,1.0178714,1,16918.72,47615.56,97257.31,2,0.10317565,0.099224299,0.107127,3,0.7444220022,0.7774752656,0.7113687388,2
01,041,race-ethnicity,"Black, Non-Hispanic",0.2673521851,0.4206975243,0.1140068459,3,0.7611336032,0.9137156447,0.6085515618,3,0.76016736,0.38688496,1.1334498,1,10174.844768,29145.793776,58042.10674,2,0.16537568,0.15524253,0.17550883,3,0.6925423372,0.7335256835,0.6515589909,2
01,041,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26382.684192,69004.548549,101755.46268,3,0.083648391,0.07185176,0.095445022,3,0.7718191377,0.8566569625,0.686981313,3
01,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15367.399872,38497.686,94907.165973,3,0.1152,0.090169765,0.14023022,3,0.6331747919,0.7311251418,0.5352244421,3
01,041,race-ethnicity,"White, Non-Hispanic",0.3226555246,0.399548426,0.2457626232,2,0.8975084938,0.9477491467,0.8472678408,2,0.78297234,0.5403325,1.0256121,1,21338.273,50989.3692,101354.7799,2,0.083810166,0.079354003,0.088266328,3,0.7545522574,0.7714119569,0.7376925579,2
01,043,all,All,0.1377807576,0.2702675352,0.00529398,3,0.8320526986,0.9958863102,0.6682190869,3,0.90823144,0.80530179,1.0111611,1,19451.46,44373.65,87126.34,1,0.10317565,0.099224299,0.107127,3,0.711729469,0.7560639351,0.6673950028,1
01,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19183.216976,34192.49878,68281.465175,3,0.16537568,0.15524253,0.17550883,3,0.579766537,0.7410079924,0.4185250815,3
01,043,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.89258498,0.57264709,1.2125229,1,19204.4457,41030.004864,74651.027925,3,0.083648391,0.07185176,0.095445022,3,0.6756756757,0.7903655264,0.5609858249,3
01,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13656.09135,22786.766112,50958.7791,3,0.1152,0.090169765,0.14023022,3,0.6822857143,0.8436036265,0.5209678021,3
01,043,race-ethnicity,"White, Non-Hispanic",0.2463526469,0.3325478626,0.16015743130000001,3,0.8480314961,0.919473395,0.7765895972,3,0.91526985,0.82681805,1.0037217,1,19077.082992,41863.849104,83717.348499,1,0.083810166,0.079354003,0.088266328,3,0.6990177673,0.7205023803,0.6775331542,1
01,045,all,All,0.3053140097,0.3974412562,0.2131867631,2,0.8807471317,0.9536105112,0.8078837521,2,0.96290845,0.82076287,1.105054,1,17222.65,45386.75,95069.02,2,0.10317565,0.099224299,0.107127,3,0.7152931693,0.7375733622,0.6930129764,2
01,045,race-ethnicity,"Black, Non-Hispanic",0.3980263158,0.489501728,0.3065509036,2,0.9186746988,0.9725180636,0.864831334,3,0.8149668,0.61058378,1.0193498,1,11095.700275,26671.832825,56171.911664,2,0.16537568,0.15524253,0.17550883,3,0.6572370705,0.6802508524,0.6342232885,2
01,045,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17729.518448,39785.619768,59164.8648,2,0.083648391,0.07185176,0.095445022,3,0.6881079385,0.7489122093,0.6273036677,2
01,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18653.54832,38407.882975,84425.79852,2,0.1152,0.090169765,0.14023022,3,0.6989869754,0.7603015934,0.6376723574,2
01,045,race-ethnicity,"White, Non-Hispanic",0.3653261237,0.4220324957,0.3086197517,2,0.9137205387,0.9490236792,0.8784173983,2,1.0429082,0.8985936,1.1872228,1,21275.037,52038.693872,98947.877217,2,0.083810166,0.079354003,0.088266328,3,0.732815986,0.7442923072,0.7213396649,2
01,047,all,All,0.4557716437,0.6687868749,0.2427564124,3,0.8890210077,1,0.7351090082,3,0.70506853,0.56524509,0.84489197,1,10130.97,28164.1,73246.91,2,0.10317565,0.099224299,0.107127,3,0.6030012584,0.6571196551,0.5488828617,2
01,047,race-ethnicity,"Black, Non-Hispanic",0.5286219081,0.6656243347,0.3916194816,3,0.8705929487,0.9541430095,0.787042888,3,0.70604521,0.58834887,0.82374156,1,9117.873,21984.2049,49236.5142,2,0.16537568,0.15524253,0.17550883,3,0.5470508079,0.5777504958,0.5163511199,2
01,047,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,NA,NA,NA,NA
01,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1152,0.090169765,0.14023022,3,NA,NA,NA,NA
01,047,race-ethnicity,"White, Non-Hispanic",0.3034953112,0.4349406401,0.1720499822,3,0.8955223881,0.9786612819,0.8123834942,3,0.67490423,0.37057084,0.97923762,1,20164.4663,50767.088592,99283.506,2,0.083810166,0.079354003,0.088266328,3,0.6776884123,0.7087983765,0.646578448,2
01,049,all,All,0.2593001842,0.4216304824,0.0969698859,3,0.7658862626,0.9428320876,0.5889404377,3,0.93309504,0.83063376,1.0355563,1,14689.91,35458.39,75982.27,2,0.10317565,0.099224299,0.107127,3,0.642552912,0.6855166889,0.5995891351,2
01,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12980.756204,24658.854954,56776.576212,3,0.16537568,0.15524253,0.17550883,3,0.7209507042,0.8788457397,0.5630556688,3
01,049,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.9603886,0.81058627,1.110191,1,12802.9638,28974.5742,54411.587725,3,0.083648391,0.07185176,0.095445022,3,0.7401017474,0.8179275397,0.6622759551,2
01,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13549.1983,33432.201,67138.904844,3,0.1152,0.090169765,0.14023022,3,0.6483817883,0.7470292468,0.5497343297,3
01,049,race-ethnicity,"White, Non-Hispanic",0.3122216724,0.392501578,0.2319417669,2,0.7560165975,0.8370175266,0.6750156684,2,0.92939299,0.81825864,1.0405273,1,15898.069792,39996.20566,79149.060164,2,0.083810166,0.079354003,0.088266328,3,0.6838403834,0.703647726,0.6640330409,2
01,051,all,All,0.193618443,0.3176315027,0.0696053833,2,0.8527528454,0.9945232225,0.7109824682,3,0.78407425,0.68208492,0.88606358,1,20160.63,53694.14,102322.8,2,0.10317565,0.099224299,0.107127,3,0.7633750513,0.8005175679,0.7262325346,2
01,051,race-ethnicity,"Black, Non-Hispanic",0.3631809643,0.4992329892,0.2271289394,3,NA,NA,NA,NA,0.74359167,0.58980906,0.89737427,1,12433.579944,36268.8726,81083.42055,2,0.16537568,0.15524253,0.17550883,3,0.6720084344,0.7064937952,0.6375230735,2
01,051,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.69867021,0.29312444,1.104216,1,20515.002432,38396.3763,79149.060164,3,0.083648391,0.07185176,0.095445022,3,0.8072573044,0.9031519479,0.7113626609,3
01,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23216.842696,47551.27245,86535.687792,3,0.1152,0.090169765,0.14023022,3,0.792997543,0.8963816395,0.6896134465,3
01,051,race-ethnicity,"White, Non-Hispanic",0.3899662732,0.4860453721,0.2938871743,3,0.9170946442,0.9737490576,0.8604402307,3,0.8314479,0.73007309,0.9328227,1,27845.639525,63591.277904,115007.58092,2,0.083810166,0.079354003,0.088266328,3,0.7534221943,0.7733287173,0.7335156712,2
01,053,all,All,0.1334205363,0.2788532009,0,3,0.8312049271,0.9724938539,0.6899160002,3,0.89264983,0.73709768,1.0482019,1,13778.12,37484.59,81047.76,2,0.10317565,0.099224299,0.107127,3,0.6224577269,0.6673482627,0.5775671912,2
01,053,race-ethnicity,"Black, Non-Hispanic",0.3799126638,0.5303287872,0.2294965403,3,0.717872969,0.8556288957,0.5801170423,3,0.855506,0.65902126,1.0519907,1,9495.3298,23472.1003,53130.887975,2,0.16537568,0.15524253,0.17550883,3,0.5226762695,0.5577973984,0.4875551407,2
01,053,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,NA,NA,NA,NA
01,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16462.980332,35458.395,88646.584652,2,0.1152,0.090169765,0.14023022,3,0.5629984051,0.6666342109,0.4593625993,3
01,053,race-ethnicity,"White, Non-Hispanic",0.1935771632,0.2927287397,0.0944255868,3,0.8623853211,0.9430884011,0.7816822411,3,0.90481448,0.73647124,1.0731578,1,17199.313701,44513.193648,90140.421027,2,0.083810166,0.079354003,0.088266328,3,0.6555202323,0.6805742258,0.6304662389,2
01,055,all,All,0.3037555228,0.4683208801,0.1391901655,1,1,1,1,3,0.79107589,0.69753027,0.8846215,1,22288.13,45386.75,89152.54,1,0.083689153,0.067828044,0.099550262,1,0.7607541937,0.8057075752,0.7158008121,1
01,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.75513935,0.58059174,0.92968696,1,12802.9638,30899.4585,63002.462464,1,0.12107623,0.078259975,0.16389249,2,0.7045274027,0.7613129454,0.64774186,1
01,055,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.89383745,0.58164567,1.2060293,2,18996.056564,28493.581052,41334.180448,3,NA,NA,NA,3,0.7124277457,0.835454142,0.5894013493,3
01,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9709.117968,27352.66245,87225.11336,3,NA,NA,NA,3,0.5049073064,0.6705495619,0.339265051,3
01,055,race-ethnicity,"White, Non-Hispanic",0.3409610984,0.4528119943,0.2291102025,3,0.8978960396,0.9659704043,0.8298216749,3,0.77842373,0.68912357,0.86772388,1,20160.6303,46943.192175,89622.692259,1,0.075376883,0.057036813,0.093716957,1,0.7211446003,0.7455218722,0.6967673283,1
01,057,all,All,0.409426662,0.5949075506,0.2239457734,3,0.8927919507,1,0.7820826075,2,0.65135545,0.4161801,0.88653082,1,15196.45,41131.74,88139.44,2,0.10317565,0.099224299,0.107127,3,0.6965470413,0.7426517523,0.6504423303,2
01,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.79001784,0.3862325,1.1938032,1,9928.3506,20262.59468,47799.342096,2,0.16537568,0.15524253,0.17550883,3,0.5433975008,0.6344381009,0.4523569008,2
01,057,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,0.6095947064,0.7607782491,0.4584111636,3
01,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12055.8543,24538.005525,56985.556095,3,0.1152,0.090169765,0.14023022,3,0.5738095238,0.7331554466,0.414463601,3
01,057,race-ethnicity,"White, Non-Hispanic",0.3093877551,0.3973855595,0.2213899507,2,0.8228271251,0.8897622351,0.7558920152,2,0.59255338,0.37415993,0.81094682,1,16885.159704,40925.852397,84289.6704,2,0.083810166,0.079354003,0.088266328,3,0.6996394832,0.7203727079,0.6789062585,2
01,059,all,All,0.4404799495,0.6073535022,0.2736063968,2,0.9730375881,1,0.9272149983,2,0.76480514,0.6134488,0.91616148,1,19046.22,48628.66,90165.63,2,0.10317565,0.099224299,0.107127,3,0.7660744118,0.7999757626,0.732173061,2
01,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12930.323296,29785.0518,62165.877342,2,0.16537568,0.15524253,0.17550883,3,0.7135401975,0.7713449048,0.6557354902,2
01,059,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.62554342,0.34574816,0.90533864,1,13870.885875,26939.086149,88646.584652,3,0.083648391,0.07185176,0.095445022,3,0.7282286331,0.8145645906,0.6418926755,2
01,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18417.231024,35848.672428,79021.566,3,0.1152,0.090169765,0.14023022,3,0.5833887043,0.6997145061,0.4670629026,3
01,059,race-ethnicity,"White, Non-Hispanic",0.4280442804,0.5192752735,0.3368132873,2,0.9661405295,0.9946146589,0.9376664002,2,0.76890695,0.62628514,0.91152877,1,20057.57325,46739.00352,90165.633,2,0.083810166,0.079354003,0.088266328,3,0.7218113262,0.7392795644,0.7043430881,2
01,061,all,All,0.3053140097,0.3974412562,0.2131867631,2,0.8807471155,0.9536104993,0.8078837316,2,0.97103548,0.79117638,1.1508946,1,17222.65,45386.75,95069.02,2,0.10317565,0.099224299,0.107127,3,0.7152931648,0.7375733578,0.6930129718,2
01,061,race-ethnicity,"Black, Non-Hispanic",0.3980263158,0.489501728,0.3065509036,2,0.9186746988,0.9725180636,0.864831334,3,0.83660096,0.4216105,1.2515914,1,11095.700275,26671.832825,56171.911664,2,0.16537568,0.15524253,0.17550883,3,0.6572370705,0.6802508524,0.6342232885,2
01,061,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17729.518448,39785.619768,59164.8648,2,0.083648391,0.07185176,0.095445022,3,0.6881079385,0.7489122093,0.6273036677,2
01,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18653.54832,38407.882975,84425.79852,2,0.1152,0.090169765,0.14023022,3,0.6989869754,0.7603015934,0.6376723574,2
01,061,race-ethnicity,"White, Non-Hispanic",0.3653261237,0.4220324957,0.3086197517,2,0.9137205387,0.9490236792,0.8784173983,2,0.99727947,0.83155936,1.1629996,1,21275.037,52038.693872,98947.877217,2,0.083810166,0.079354003,0.088266328,3,0.732815986,0.7442923072,0.7213396649,2
01,063,all,All,0.4557716437,0.6687868749,0.2427564124,3,0.889020994,1,0.7351089862,3,0.51482028,0.15576553,0.87387502,1,10130.97,28164.1,73246.91,2,0.10317565,0.099224299,0.107127,3,0.6030012628,0.6571196594,0.5488828663,2
01,063,race-ethnicity,"Black, Non-Hispanic",0.5286219081,0.6656243347,0.3916194816,3,0.8705929487,0.9541430095,0.787042888,3,0.53692979,0.25299379,0.82086581,1,9117.873,21984.2049,49236.5142,2,0.16537568,0.15524253,0.17550883,3,0.5470508079,0.5777504958,0.5163511199,2
01,063,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,NA,NA,NA,NA
01,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1152,0.090169765,0.14023022,3,NA,NA,NA,NA
01,063,race-ethnicity,"White, Non-Hispanic",0.3034953112,0.4349406401,0.1720499822,3,0.8955223881,0.9786612819,0.8123834942,3,NA,NA,NA,NA,20164.4663,50767.088592,99283.506,2,0.083810166,0.079354003,0.088266328,3,0.6776884123,0.7087983765,0.646578448,2
01,065,all,All,0.4557716437,0.6687868749,0.2427564124,3,0.8890210134,1,0.7351090174,3,0.74305934,0.50655997,0.97955871,1,10130.97,28164.1,73246.91,2,0.10317565,0.099224299,0.107127,3,0.6030012593,0.6571196559,0.5488828626,2
01,065,race-ethnicity,"Black, Non-Hispanic",0.5286219081,0.6656243347,0.3916194816,3,0.8705929487,0.9541430095,0.787042888,3,0.83339226,0.61295736,1.0538272,1,9117.873,21984.2049,49236.5142,2,0.16537568,0.15524253,0.17550883,3,0.5470508079,0.5777504958,0.5163511199,2
01,065,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,NA,NA,NA,NA
01,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1152,0.090169765,0.14023022,3,NA,NA,NA,NA
01,065,race-ethnicity,"White, Non-Hispanic",0.3034953112,0.4349406401,0.1720499822,3,0.8955223881,0.9786612819,0.8123834942,3,0.56553817,0.2119469,0.91912943,1,20164.4663,50767.088592,99283.506,2,0.083810166,0.079354003,0.088266328,3,0.6776884123,0.7087983765,0.646578448,2
01,067,all,All,0.3053140097,0.3974412562,0.2131867631,2,0.8807471404,0.9536105177,0.8078837632,2,0.93115264,0.70408696,1.1582184,1,17222.65,45386.75,95069.02,2,0.10317565,0.099224299,0.107127,3,0.7152931641,0.7375733571,0.693012971,2
01,067,race-ethnicity,"Black, Non-Hispanic",0.3980263158,0.489501728,0.3065509036,2,0.9186746988,0.9725180636,0.864831334,3,0.88376409,0.55401123,1.213517,1,11095.700275,26671.832825,56171.911664,2,0.16537568,0.15524253,0.17550883,3,0.6572370705,0.6802508524,0.6342232885,2
01,067,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17729.518448,39785.619768,59164.8648,2,0.083648391,0.07185176,0.095445022,3,0.6881079385,0.7489122093,0.6273036677,2
01,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18653.54832,38407.882975,84425.79852,2,0.1152,0.090169765,0.14023022,3,0.6989869754,0.7603015934,0.6376723574,2
01,067,race-ethnicity,"White, Non-Hispanic",0.3653261237,0.4220324957,0.3086197517,2,0.9137205387,0.9490236792,0.8784173983,2,0.94407326,0.71424407,1.1739024,1,21275.037,52038.693872,98947.877217,2,0.083810166,0.079354003,0.088266328,3,0.732815986,0.7442923072,0.7213396649,2
01,069,all,All,0.3053140097,0.3974412562,0.2131867631,2,0.8807471112,0.9536104962,0.8078837263,2,0.79074711,0.69811565,0.88337857,1,17222.65,45386.75,95069.02,2,0.11967091,0.10227259,0.13706923,1,0.7152931668,0.7375733598,0.6930129738,2
01,069,race-ethnicity,"Black, Non-Hispanic",0.3980263158,0.489501728,0.3065509036,2,0.9186746988,0.9725180636,0.864831334,3,0.74896079,0.62415361,0.87376797,1,11095.700275,26671.832825,56171.911664,2,0.18000001,0.14632449,0.21367553,1,0.6572370705,0.6802508524,0.6342232885,2
01,069,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.82538646,0.43367925,1.2170937,1,17729.518448,39785.619768,59164.8648,2,NA,NA,NA,3,0.6881079385,0.7489122093,0.6273036677,2
01,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18653.54832,38407.882975,84425.79852,2,NA,NA,NA,3,0.6989869754,0.7603015934,0.6376723574,2
01,069,race-ethnicity,"White, Non-Hispanic",0.3653261237,0.4220324957,0.3086197517,2,0.9137205387,0.9490236792,0.8784173983,2,0.8163175,0.71322548,0.91940951,1,21275.037,52038.693872,98947.877217,2,0.086230874,0.065712579,0.10674917,1,0.732815986,0.7442923072,0.7213396649,2
01,071,all,All,0.2593001842,0.4216304824,0.0969698859,3,0.7658863,0.9428321152,0.5889404849,3,0.77456295,0.64574361,0.9033823,1,14689.91,35458.39,75982.27,2,0.10317565,0.099224299,0.107127,3,0.642552912,0.6855166889,0.5995891351,2
01,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,1.9260191,-1.0028279,4.854866,3,12980.756204,24658.854954,56776.576212,3,0.16537568,0.15524253,0.17550883,3,0.7209507042,0.8788457397,0.5630556688,3
01,071,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.80991364,0.34863457,1.2711927,3,12802.9638,28974.5742,54411.587725,3,0.083648391,0.07185176,0.095445022,3,0.7401017474,0.8179275397,0.6622759551,2
01,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13549.1983,33432.201,67138.904844,3,0.1152,0.090169765,0.14023022,3,0.6483817883,0.7470292468,0.5497343297,3
01,071,race-ethnicity,"White, Non-Hispanic",0.3122216724,0.392501578,0.2319417669,2,0.7560165975,0.8370175266,0.6750156684,2,0.74421263,0.62944889,0.85897636,1,15898.069792,39996.20566,79149.060164,2,0.083810166,0.079354003,0.088266328,3,0.6838403834,0.703647726,0.6640330409,2
01,073,all,All,0.5584865273,0.6517091148,0.4652639398,1,0.9715695292,1,0.9366454139,1,0.84740394,0.81018597,0.88462192,1,20971.11,55112.48,108604,1,0.11420999,0.10720672,0.12121327,1,0.779264214,0.7977295803,0.7607988478,1
01,073,race-ethnicity,"Black, Non-Hispanic",0.5032913566,0.5705965747,0.4359861386,1,0.9054466231,0.9439367668,0.8669564794,1,0.84853697,0.80836952,0.88870442,1,14401.353738,36263.259918,75748.8523,1,0.16233391,0.1500501,0.17461771,1,0.7322206954,0.7465255243,0.7179158665,1
01,073,race-ethnicity,Hispanic,0.3732694356,0.5115492522,0.234989619,3,NA,NA,NA,NA,0.79417479,0.65685391,0.93149567,2,23301.231,40523.88,86113.245,1,0.066282421,0.047773406,0.084791437,1,0.8169133591,0.8566983338,0.7771283844,1
01,073,race-ethnicity,Other Races and Ethnicities,0.4560906516,0.6286624914,0.2835188118,3,NA,NA,NA,NA,NA,NA,NA,NA,17830.5072,56733.432,128269.32465,1,0.0989011,0.0634882,0.134314,2,0.7893264249,0.8315687594,0.7470840903,1
01,073,race-ethnicity,"White, Non-Hispanic",0.5803949224,0.6370960567,0.5236937882,1,0.924599248,0.9597302722,0.8894682238,1,0.82313848,0.77485907,0.87141788,1,28805.660125,69004.548549,135673.95024,1,0.076989122,0.068149924,0.085828319,1,0.8099394831,0.82027869,0.7996002763,1
01,075,all,All,0.409426662,0.5949075506,0.2239457734,3,0.8927919509,1,0.7820826079,2,0.57098365,0.34161067,0.80035663,1,15196.45,41131.74,88139.44,2,0.10317565,0.099224299,0.107127,3,0.6965470232,0.7426517349,0.6504423114,2
01,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.53133607,-0.010971261,1.0736434,3,9928.3506,20262.59468,47799.342096,2,0.16537568,0.15524253,0.17550883,3,0.5433975008,0.6344381009,0.4523569008,2
01,075,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083648391,0.07185176,0.095445022,3,0.6095947064,0.7607782491,0.4584111636,3
01,075,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12055.8543,24538.005525,56985.556095,3,0.1152,0.090169765,0.14023022,3,0.5738095238,0.7331554466,0.414463601,3
01,075,race-ethnicity,"White, Non-Hispanic",0.3093877551,0.3973855595,0.2213899507,2,0.8228271251,0.8897622351,0.7558920152,2,0.56273019,0.36148629,0.76397413,1,16885.159704,40925.852397,84289.6704,2,0.083810166,0.079354003,0.088266328,3,0.6996394832,0.7203727079,0.6789062585,2
01,077,all,All,0.4404799495,0.6073535022,0.2736063968,2,0.9730375851,1,0.9272149929,2,0.97406191,0.87320429,1.0749195,1,19046.22,48628.66,90165.63,2,0.10317565,0.099224299,0.107127,3,0.766074416,0.7999757667,0.7321730654,2
01,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.87030298,0.64423347,1.0963725,1,12930.323296,29785.0518,62165.877342,2,0.16537568,0.15524253,0.17550883,3,0.7135401975,0.7713449048,0.6557354902,2
01,077,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.89507383,0.42248526,1.3676624,3,13870.885875,26939.086149,88646.584652,3,0.083648391,0.07185176,0.095445022,3,0.7282286331,0.8145645906,0.6418926755,2
01,077,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18417.231024,35848.672428,79021.566,3,0.1152,0.090169765,0.14023022,3,0.5833887043,0.6997145061,0.4670629026,3
01,077,race-ethnicity,"White, Non-Hispanic",0.4280442804,0.5192752735,0.3368132873,2,0.9661405295,0.9946146589,0.9376664002,2,0.97512954,0.88343966,1.0668194,1,20057.57325,46739.00352,90165.633,2,0.083810166,0.079354003,0.088266328,3,0.7218113262,0.7392795644,0.7043430881,2
01,079,all,All,0.4506953224,0.6635065799,0.2378840649,3,0.9736451389,1,0.9016157075,3,0.84483117,0.67639822,1.0132642,1,22085.51,47615.56,99688.74,2,0.10317565,0.099224299,0.107127,3,0.7435449571,0.783494238,0.7035956762,2
01,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.9523474,0.37279904,1.5318958,3,13575.4998,31795.13832,69348.378825,2,0.16537568,0.15524253,0.17550883,3,0.7078480311,0.76169425,0.6540018121,2
01,079,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16003.70475,40523.88,63318.845096,3,0.083648391,0.07185176,0.095445022,3,0.6505939902,0.7413600217,0.5598279587,2
01,079,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20262.59468,56171.911664,101310.95822,3,0.1152,0.090169765,0.14023022,3,0.6787639238,0.7716908852,0.5858369625,3
01,079,race-ethnicity,"White, Non-Hispanic",0.4641168887,0.5654761223,0.3627576551,3,0.9370598592,0.9880920211,0.8860276972,3,0.81224549,0.65313655,0.97135442,1,24111.44175,51445.8098,98270.409,2,0.083810166,0.079354003,0.088266328,3,0.7362097714,0.7560359086,0.7163836341,2
