year,state,county,state_name,county_name,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2022,23,003,Maine,Aroostook County,industry,Professional Services,.6818181,1
2022,23,003,Maine,Aroostook County,industry,Education and Health,.6677393,1
2022,23,003,Maine,Aroostook County,industry,Leisure and Other,.3690667,1
2022,23,005,Maine,Cumberland County,all,All,.6631492,1
2022,23,005,Maine,Cumberland County,industry,Goods Producing,.7034968,1
2022,23,005,Maine,Cumberland County,industry,Public Administration,.6555624,1
2022,23,005,Maine,Cumberland County,industry,"Trade, Transit, Utilities",.5477964,1
2022,23,005,Maine,Cumberland County,industry,Information Services,.7707428,1
2022,23,005,Maine,Cumberland County,industry,Professional Services,.9492034,1
2022,23,005,Maine,Cumberland County,industry,Education and Health,.6595282,1
2022,23,005,Maine,Cumberland County,industry,Leisure and Other,.3993379,1
2022,23,007,Maine,Franklin County,all,All,.5570444,1
2022,23,007,Maine,Franklin County,industry,Goods Producing,.7018887,1
2022,23,007,Maine,Franklin County,industry,Public Administration,.7025268,1
2022,23,007,Maine,Franklin County,industry,"Trade, Transit, Utilities",.474732,1
2022,23,007,Maine,Franklin County,industry,Information Services,.5991578,3
2022,23,007,Maine,Franklin County,industry,Professional Services,.6951889,1
2022,23,007,Maine,Franklin County,industry,Education and Health,.6444615,1
2022,23,007,Maine,Franklin County,industry,Leisure and Other,.3905054,1
2022,23,009,Maine,Hancock County,all,All,.5757059,1
2022,23,009,Maine,Hancock County,industry,Goods Producing,.5714459,1
2022,23,009,Maine,Hancock County,industry,Public Administration,.6682084,1
2022,23,009,Maine,Hancock County,industry,"Trade, Transit, Utilities",.4637293,1
2022,23,009,Maine,Hancock County,industry,Information Services,.5264118,1
2022,23,009,Maine,Hancock County,industry,Professional Services,.8033106,1
2022,23,009,Maine,Hancock County,industry,Education and Health,.6675998,1
2022,23,009,Maine,Hancock County,industry,Leisure and Other,.4774221,1
2022,23,011,Maine,Kennebec County,all,All,.6472113,1
2022,23,011,Maine,Kennebec County,industry,Goods Producing,.685464,1
2022,23,011,Maine,Kennebec County,industry,Public Administration,.7852089,1
2022,23,011,Maine,Kennebec County,industry,"Trade, Transit, Utilities",.5429417,1
2022,23,011,Maine,Kennebec County,industry,Information Services,.801456,1
2022,23,011,Maine,Kennebec County,industry,Professional Services,.8063919,1
2022,23,011,Maine,Kennebec County,industry,Education and Health,.6891658,1
2022,23,011,Maine,Kennebec County,industry,Leisure and Other,.4223223,1
2022,23,013,Maine,Knox County,all,All,.5818138,1
2022,23,013,Maine,Knox County,industry,Goods Producing,.6369962,1
2022,23,013,Maine,Knox County,industry,Public Administration,.6763836,1
2022,23,013,Maine,Knox County,industry,"Trade, Transit, Utilities",.4702495,1
2022,23,013,Maine,Knox County,industry,Information Services,.6483926,1
2022,23,013,Maine,Knox County,industry,Professional Services,.8574256,1
2022,23,013,Maine,Knox County,industry,Education and Health,.6615883,1
2022,23,013,Maine,Knox County,industry,Leisure and Other,.4180662,1
2022,23,015,Maine,Lincoln County,all,All,.5222937,1
2022,23,015,Maine,Lincoln County,industry,Goods Producing,.5268904,1
2022,23,015,Maine,Lincoln County,industry,Public Administration,.5837739,1
2022,23,015,Maine,Lincoln County,industry,"Trade, Transit, Utilities",.4228913,1
2022,23,015,Maine,Lincoln County,industry,Information Services,.6377845,3
2022,23,015,Maine,Lincoln County,industry,Professional Services,.7742473,1
2022,23,015,Maine,Lincoln County,industry,Education and Health,.5780281,1
2022,23,015,Maine,Lincoln County,industry,Leisure and Other,.4076649,1
2022,23,017,Maine,Oxford County,all,All,.5430303,1
2022,23,017,Maine,Oxford County,industry,Goods Producing,.7333333,1
2022,23,017,Maine,Oxford County,industry,Public Administration,.6014141,1
2022,23,017,Maine,Oxford County,industry,"Trade, Transit, Utilities",.4484848,1
2022,23,017,Maine,Oxford County,industry,Information Services,.9072728,1
2022,23,017,Maine,Oxford County,industry,Professional Services,.6930303,1
2022,23,017,Maine,Oxford County,industry,Education and Health,.5830303,1
2022,23,017,Maine,Oxford County,industry,Leisure and Other,.3754545,1
2022,23,019,Maine,Penobscot County,all,All,.6015399,1
2022,23,019,Maine,Penobscot County,industry,Goods Producing,.6743262,1
2022,23,019,Maine,Penobscot County,industry,Public Administration,.6879612,1
2022,23,019,Maine,Penobscot County,industry,"Trade, Transit, Utilities",.5143166,1
2022,23,019,Maine,Penobscot County,industry,Information Services,.6677094,1
2022,23,019,Maine,Penobscot County,industry,Professional Services,.7275625,1
2022,23,019,Maine,Penobscot County,industry,Education and Health,.723051,1
2022,23,019,Maine,Penobscot County,industry,Leisure and Other,.3654355,1
2022,23,021,Maine,Piscataquis County,all,All,.5399898,1
2022,23,021,Maine,Piscataquis County,industry,Goods Producing,.6176771,1
2022,23,021,Maine,Piscataquis County,industry,Public Administration,.6936662,1
2022,23,021,Maine,Piscataquis County,industry,"Trade, Transit, Utilities",.4508406,1
2022,23,021,Maine,Piscataquis County,industry,Information Services,.8309985,3
2022,23,021,Maine,Piscataquis County,industry,Professional Services,.5129267,1
2022,23,021,Maine,Piscataquis County,industry,Education and Health,.6832654,1
2022,23,021,Maine,Piscataquis County,industry,Leisure and Other,.3346281,1
2022,23,023,Maine,Sagadahoc County,all,All,.6303952,1
2022,23,023,Maine,Sagadahoc County,industry,Goods Producing,.7275102,1
2022,23,023,Maine,Sagadahoc County,industry,Public Administration,.779002,1
2022,23,023,Maine,Sagadahoc County,industry,"Trade, Transit, Utilities",.4145843,1
2022,23,023,Maine,Sagadahoc County,industry,Information Services,.5514539,3
2022,23,023,Maine,Sagadahoc County,industry,Professional Services,.7658451,1
2022,23,023,Maine,Sagadahoc County,industry,Education and Health,.5327124,1
2022,23,023,Maine,Sagadahoc County,industry,Leisure and Other,.4080532,1
2022,23,025,Maine,Somerset County,all,All,.606613,1
2022,23,025,Maine,Somerset County,industry,Goods Producing,.7625094,1
2022,23,025,Maine,Somerset County,industry,Public Administration,.6858184,1
2022,23,025,Maine,Somerset County,industry,"Trade, Transit, Utilities",.4890621,1
2022,23,025,Maine,Somerset County,industry,Information Services,.8354287,3
2022,23,025,Maine,Somerset County,industry,Professional Services,.6917903,1
2022,23,025,Maine,Somerset County,industry,Education and Health,.6619311,1
2022,23,025,Maine,Somerset County,industry,Leisure and Other,.3432235,1
2022,23,027,Maine,Waldo County,all,All,.6150179,1
2022,23,027,Maine,Waldo County,industry,Goods Producing,.5762813,1
2022,23,027,Maine,Waldo County,industry,Public Administration,.5885975,1
2022,23,027,Maine,Waldo County,industry,"Trade, Transit, Utilities",.4696067,1
2022,23,027,Maine,Waldo County,industry,Information Services,1.023838,3
2022,23,027,Maine,Waldo County,industry,Professional Services,.9031585,1
2022,23,027,Maine,Waldo County,industry,Education and Health,.6829559,1
2022,23,027,Maine,Waldo County,industry,Leisure and Other,.3894517,1
2022,23,029,Maine,Washington County,all,All,.5581192,1
2022,23,029,Maine,Washington County,industry,Goods Producing,.6504116,1
2022,23,029,Maine,Washington County,industry,Public Administration,.6896982,1
2022,23,029,Maine,Washington County,industry,"Trade, Transit, Utilities",.4496134,1
2022,23,029,Maine,Washington County,industry,Information Services,.6304565,3
2022,23,029,Maine,Washington County,industry,Professional Services,.7854203,1
2022,23,029,Maine,Washington County,industry,Education and Health,.6186081,1
2022,23,029,Maine,Washington County,industry,Leisure and Other,.3613744,1
2022,23,031,Maine,York County,all,All,.5909781,1
2022,23,031,Maine,York County,industry,Goods Producing,.6538712,1
2022,23,031,Maine,York County,industry,Public Administration,.6630883,1
2022,23,031,Maine,York County,industry,"Trade, Transit, Utilities",.4716981,1
2022,23,031,Maine,York County,industry,Information Services,.6679679,1
2022,23,031,Maine,York County,industry,Professional Services,.7853503,1
2022,23,031,Maine,York County,industry,Education and Health,.6018217,1
2022,23,031,Maine,York County,industry,Leisure and Other,.3797983,1
2022,24,001,Maryland,Allegany County,all,All,.6075151,1
2022,24,001,Maryland,Allegany County,industry,Goods Producing,.6733407,1
2022,24,001,Maryland,Allegany County,industry,Public Administration,.8212197,1
2022,24,001,Maryland,Allegany County,industry,"Trade, Transit, Utilities",.4991772,1
2022,24,001,Maryland,Allegany County,industry,Information Services,.6849973,3
2022,24,001,Maryland,Allegany County,industry,Professional Services,.6774548,1
2022,24,001,Maryland,Allegany County,industry,Education and Health,.741909,1
2022,24,001,Maryland,Allegany County,industry,Leisure and Other,.3610121,1
2022,24,003,Maryland,Anne Arundel County,all,All,.7559896,1
2022,24,003,Maryland,Anne Arundel County,industry,Goods Producing,1.032269,1
2022,24,003,Maryland,Anne Arundel County,industry,Public Administration,.8437657,1
2022,24,003,Maryland,Anne Arundel County,industry,"Trade, Transit, Utilities",.6000431,1
2022,24,003,Maryland,Anne Arundel County,industry,Information Services,1.134254,1
2022,24,003,Maryland,Anne Arundel County,industry,Professional Services,.9864019,1
2022,24,003,Maryland,Anne Arundel County,industry,Education and Health,.6523851,1
2022,24,003,Maryland,Anne Arundel County,industry,Leisure and Other,.4357328,1
2022,24,005,Maryland,Baltimore County,all,All,.7379759,1
2022,24,005,Maryland,Baltimore County,industry,Goods Producing,.8536586,1
2022,24,005,Maryland,Baltimore County,industry,Public Administration,.9286909,1
2022,24,005,Maryland,Baltimore County,industry,"Trade, Transit, Utilities",.5516298,1
2022,24,005,Maryland,Baltimore County,industry,Information Services,1.122065,1
2022,24,005,Maryland,Baltimore County,industry,Professional Services,1.049122,1
2022,24,005,Maryland,Baltimore County,industry,Education and Health,.6302713,1
2022,24,005,Maryland,Baltimore County,industry,Leisure and Other,.4553226,1
2022,24,009,Maryland,Calvert County,all,All,.5662956,1
2022,24,009,Maryland,Calvert County,industry,Goods Producing,.7682186,1
2022,24,009,Maryland,Calvert County,industry,Public Administration,.7223347,1
2022,24,009,Maryland,Calvert County,industry,"Trade, Transit, Utilities",.625506,1
2022,24,009,Maryland,Calvert County,industry,Information Services,1.121457,3
2022,24,009,Maryland,Calvert County,industry,Professional Services,.6690283,1
2022,24,009,Maryland,Calvert County,industry,Education and Health,.5587044,1
2022,24,009,Maryland,Calvert County,industry,Leisure and Other,.3218623,1
2022,24,011,Maryland,Caroline County,all,All,.6448464,1
2022,24,011,Maryland,Caroline County,industry,Goods Producing,.6825872,1
2022,24,011,Maryland,Caroline County,industry,Public Administration,.698421,1
2022,24,011,Maryland,Caroline County,industry,"Trade, Transit, Utilities",.6175169,1
2022,24,011,Maryland,Caroline County,industry,Information Services,0,3
2022,24,011,Maryland,Caroline County,industry,Professional Services,.3975794,1
2022,24,011,Maryland,Caroline County,industry,Education and Health,.5791255,1
2022,24,011,Maryland,Caroline County,industry,Leisure and Other,.4349948,1
2022,24,013,Maryland,Carroll County,all,All,.5482408,1
2022,24,013,Maryland,Carroll County,industry,Goods Producing,.6928556,1
2022,24,013,Maryland,Carroll County,industry,Public Administration,.7721778,1
2022,24,013,Maryland,Carroll County,industry,"Trade, Transit, Utilities",.4592057,1
2022,24,013,Maryland,Carroll County,industry,Information Services,.8477228,1
2022,24,013,Maryland,Carroll County,industry,Professional Services,.8366609,1
2022,24,013,Maryland,Carroll County,industry,Education and Health,.5180228,1
2022,24,013,Maryland,Carroll County,industry,Leisure and Other,.3345564,1
2022,24,015,Maryland,Cecil County,all,All,.6420829,1
2022,24,015,Maryland,Cecil County,industry,Goods Producing,.8217484,1
2022,24,015,Maryland,Cecil County,industry,Public Administration,.8561106,1
2022,24,015,Maryland,Cecil County,industry,"Trade, Transit, Utilities",.5442978,1
2022,24,015,Maryland,Cecil County,industry,Information Services,.9159991,3
2022,24,015,Maryland,Cecil County,industry,Professional Services,.6488572,1
2022,24,015,Maryland,Cecil County,industry,Education and Health,.6503299,1
2022,24,015,Maryland,Cecil County,industry,Leisure and Other,.404689,1
2022,24,017,Maryland,Charles County,all,All,.5460526,1
2022,24,017,Maryland,Charles County,industry,Goods Producing,.6578947,1
2022,24,017,Maryland,Charles County,industry,Public Administration,.7115384,1
2022,24,017,Maryland,Charles County,industry,"Trade, Transit, Utilities",.4311741,1
2022,24,017,Maryland,Charles County,industry,Information Services,.8092105,3
2022,24,017,Maryland,Charles County,industry,Professional Services,.7413968,1
2022,24,017,Maryland,Charles County,industry,Education and Health,.5369433,1
2022,24,017,Maryland,Charles County,industry,Leisure and Other,.3393219,1
2022,24,019,Maryland,Dorchester County,all,All,.620414,1
2022,24,019,Maryland,Dorchester County,industry,Goods Producing,.653826,1
2022,24,019,Maryland,Dorchester County,industry,Public Administration,.8868361,1
2022,24,019,Maryland,Dorchester County,industry,"Trade, Transit, Utilities",.5398323,1
2022,24,019,Maryland,Dorchester County,industry,Information Services,.4140461,3
2022,24,019,Maryland,Dorchester County,industry,Professional Services,.6616876,1
2022,24,019,Maryland,Dorchester County,industry,Education and Health,.668239,1
2022,24,019,Maryland,Dorchester County,industry,Leisure and Other,.3930818,1
2022,24,021,Maryland,Frederick County,all,All,.628334,1
2022,24,021,Maryland,Frederick County,industry,Goods Producing,.704247,1
2022,24,021,Maryland,Frederick County,industry,Public Administration,.7623786,1
2022,24,021,Maryland,Frederick County,industry,"Trade, Transit, Utilities",.4816372,1
2022,24,021,Maryland,Frederick County,industry,Information Services,1.31309,1
2022,24,021,Maryland,Frederick County,industry,Professional Services,.9407057,1
2022,24,021,Maryland,Frederick County,industry,Education and Health,.5472917,1
2022,24,021,Maryland,Frederick County,industry,Leisure and Other,.3603303,1
2022,24,023,Maryland,Garrett County,all,All,.560203,1
2022,24,023,Maryland,Garrett County,industry,Goods Producing,.6891114,1
2022,24,023,Maryland,Garrett County,industry,Public Administration,.7000823,1
2022,24,023,Maryland,Garrett County,industry,"Trade, Transit, Utilities",.4998629,1
2022,24,023,Maryland,Garrett County,industry,Information Services,.5512891,3
2022,24,023,Maryland,Garrett County,industry,Professional Services,.6157433,1
2022,24,023,Maryland,Garrett County,industry,Education and Health,.6390566,1
2022,24,023,Maryland,Garrett County,industry,Leisure and Other,.3939249,1
2022,24,025,Maryland,Harford County,all,All,.6707184,1
2022,24,025,Maryland,Harford County,industry,Goods Producing,.7331362,1
2022,24,025,Maryland,Harford County,industry,Public Administration,.8189152,1
2022,24,025,Maryland,Harford County,industry,"Trade, Transit, Utilities",.4894875,1
2022,24,025,Maryland,Harford County,industry,Information Services,.8075997,1
2022,24,025,Maryland,Harford County,industry,Professional Services,.8040407,1
2022,24,025,Maryland,Harford County,industry,Education and Health,.5946124,1
2022,24,025,Maryland,Harford County,industry,Leisure and Other,.3370017,1
2022,24,027,Maryland,Howard County,all,All,.7799209,1
2022,24,027,Maryland,Howard County,industry,Goods Producing,.7893175,1
2022,24,027,Maryland,Howard County,industry,Public Administration,.7985493,1
2022,24,027,Maryland,Howard County,industry,"Trade, Transit, Utilities",.660732,1
2022,24,027,Maryland,Howard County,industry,Information Services,1.584075,1
2022,24,027,Maryland,Howard County,industry,Professional Services,1.040059,1
2022,24,027,Maryland,Howard County,industry,Education and Health,.5558853,1
2022,24,027,Maryland,Howard County,industry,Leisure and Other,.37364,1
2022,24,029,Maryland,Kent County,all,All,.6033598,1
2022,24,029,Maryland,Kent County,industry,Goods Producing,.7200564,1
2022,24,029,Maryland,Kent County,industry,Public Administration,.7194152,1
2022,24,029,Maryland,Kent County,industry,"Trade, Transit, Utilities",.4885868,1
2022,24,029,Maryland,Kent County,industry,Information Services,.8085406,3
2022,24,029,Maryland,Kent County,industry,Professional Services,.8726596,1
2022,24,029,Maryland,Kent County,industry,Education and Health,.526417,1
2022,24,029,Maryland,Kent County,industry,Leisure and Other,.4337651,1
2022,24,031,Maryland,Montgomery County,all,All,.8082461,1
2022,24,031,Maryland,Montgomery County,industry,Goods Producing,.9961668,1
