year,state,county,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,51,177,0.83156,0.85781,0.80531,2
2021,51,179,0.83592,0.86435,0.80749,1
2021,51,181,0.71943,0.75842,0.68044,2
2021,51,183,0.71943,0.75842,0.68044,2
2021,51,185,0.61940,0.65774,0.58106,2
2021,51,187,0.76824,0.81033,0.72615,2
2021,51,191,0.70642,0.74164,0.67119,2
2021,51,193,0.76611,0.80095,0.73126,2
2021,51,195,0.61940,0.65774,0.58106,2
2021,51,197,0.70642,0.74164,0.67119,2
2021,51,199,0.81171,0.84503,0.77840,2
2021,51,510,0.89258,0.91501,0.87015,1
2021,51,520,0.70642,0.74164,0.67119,2
2021,51,530,0.78230,0.82010,0.74451,2
2021,51,540,0.81281,0.85113,0.77448,2
2021,51,550,0.83088,0.85893,0.80283,1
2021,51,570,0.71943,0.75842,0.68044,2
2021,51,580,0.81149,0.84297,0.78001,2
2021,51,590,0.71453,0.75126,0.67781,2
2021,51,595,0.71943,0.75842,0.68044,2
2021,51,600,0.82889,0.85520,0.80258,2
2021,51,610,0.85738,0.88746,0.82730,2
2021,51,620,0.82175,0.85149,0.79200,2
2021,51,630,0.83592,0.86435,0.80749,2
2021,51,640,0.70642,0.74164,0.67119,2
2021,51,650,0.80846,0.84627,0.77064,1
2021,51,660,0.84347,0.87473,0.81221,2
2021,51,670,0.71943,0.75842,0.68044,2
2021,51,678,0.78230,0.82010,0.74451,2
2021,51,680,0.80822,0.84730,0.76915,2
2021,51,683,0.81562,0.85253,0.77871,2
2021,51,685,0.81562,0.85253,0.77871,2
2021,51,690,0.71453,0.75126,0.67781,2
2021,51,700,0.79411,0.82705,0.76117,1
2021,51,710,0.82396,0.84564,0.80228,1
2021,51,720,0.61940,0.65774,0.58106,2
2021,51,730,0.71943,0.75842,0.68044,2
2021,51,735,0.81171,0.84503,0.77840,2
2021,51,740,0.82371,0.86168,0.78575,2
2021,51,750,0.80570,0.84035,0.77105,2
2021,51,760,0.79656,0.82331,0.76981,1
2021,51,770,0.78826,0.82728,0.74923,2
2021,51,775,0.78826,0.82728,0.74923,2
2021,51,790,0.78230,0.82010,0.74451,2
2021,51,800,0.82175,0.85149,0.79200,2
2021,51,810,0.82961,0.84855,0.81067,1
2021,51,820,0.78230,0.82010,0.74451,2
2021,51,830,0.81171,0.84503,0.77840,2
2021,51,840,0.82490,0.86033,0.78947,2
2021,53,001,0.78235,0.82090,0.74379,2
2021,53,003,0.78235,0.82090,0.74379,2
2021,53,005,0.79710,0.82117,0.77302,2
2021,53,007,0.82060,0.85792,0.78327,2
2021,53,009,0.74928,0.79515,0.70341,2
2021,53,011,0.77669,0.79568,0.75771,1
2021,53,013,0.78235,0.82090,0.74379,2
2021,53,015,0.71053,0.75411,0.66695,1
2021,53,017,0.82060,0.85792,0.78327,2
2021,53,019,0.68459,0.72781,0.64137,2
2021,53,021,0.80014,0.82907,0.77121,2
2021,53,023,0.78235,0.82090,0.74379,2
2021,53,025,0.79439,0.83141,0.75738,2
2021,53,027,0.67094,0.71208,0.62979,2
2021,53,029,0.75185,0.77586,0.72784,2
2021,53,031,0.74928,0.79515,0.70341,2
2021,53,033,0.81216,0.82010,0.80423,1
2021,53,035,0.76277,0.78773,0.73781,1
2021,53,037,0.79439,0.83141,0.75738,2
2021,53,039,0.72525,0.76430,0.68621,2
2021,53,041,0.72525,0.76430,0.68621,2
2021,53,043,0.78235,0.82090,0.74379,2
2021,53,045,0.67094,0.71208,0.62979,2
2021,53,047,0.68459,0.72781,0.64137,2
2021,53,049,0.71053,0.75411,0.66695,2
2021,53,051,0.68459,0.72781,0.64137,2
2021,53,053,0.81051,0.82377,0.79726,1
2021,53,055,0.75185,0.77586,0.72784,2
2021,53,057,0.75185,0.77586,0.72784,2
2021,53,059,0.72525,0.76430,0.68621,2
2021,53,061,0.78991,0.80423,0.77559,1
2021,53,063,0.75985,0.77937,0.74033,1
2021,53,065,0.68459,0.72781,0.64137,2
2021,53,067,0.76352,0.79029,0.73675,1
2021,53,069,0.71053,0.75411,0.66695,2
2021,53,071,0.80820,0.85030,0.76610,2
2021,53,073,0.81130,0.84106,0.78154,1
2021,53,075,0.78235,0.82090,0.74379,2
2021,53,077,0.74340,0.77266,0.71414,1
2021,54,001,0.68614,0.73156,0.64072,2
2021,54,003,0.78219,0.81283,0.75155,2
2021,54,005,0.67714,0.73200,0.62227,2
2021,54,007,0.62724,0.67834,0.57615,2
2021,54,009,0.78885,0.82855,0.74915,2
2021,54,011,0.74237,0.78318,0.70155,2
2021,54,013,0.62724,0.67834,0.57615,2
2021,54,015,0.72512,0.76338,0.68686,2
2021,54,017,0.74033,0.77704,0.70362,2
2021,54,019,0.69940,0.74357,0.65523,2
2021,54,021,0.62724,0.67834,0.57615,2
2021,54,023,0.68614,0.73156,0.64072,2
2021,54,025,0.68412,0.73655,0.63169,2
2021,54,027,0.78219,0.81283,0.75155,2
2021,54,029,0.78885,0.82855,0.74915,2
2021,54,031,0.68614,0.73156,0.64072,2
2021,54,033,0.74033,0.77704,0.70362,2
2021,54,035,0.62724,0.67834,0.57615,2
2021,54,037,0.78219,0.81283,0.75155,2
2021,54,039,0.72512,0.76338,0.68686,1
2021,54,041,0.68614,0.73156,0.64072,2
2021,54,043,0.67714,0.73200,0.62227,2
2021,54,045,0.41456,0.47237,0.35675,2
2021,54,047,0.41456,0.47237,0.35675,2
2021,54,049,0.74033,0.77704,0.70362,2
2021,54,051,0.78885,0.82855,0.74915,2
2021,54,053,0.74237,0.78318,0.70155,2
2021,54,055,0.69940,0.74357,0.65523,2
2021,54,057,0.78219,0.81283,0.75155,2
2021,54,059,0.41456,0.47237,0.35675,2
2021,54,061,0.79780,0.83272,0.76287,2
2021,54,063,0.68412,0.73655,0.63169,2
2021,54,065,0.78219,0.81283,0.75155,2
2021,54,067,0.68412,0.73655,0.63169,2
2021,54,069,0.78885,0.82855,0.74915,2
2021,54,071,0.68614,0.73156,0.64072,2
2021,54,073,0.72054,0.76903,0.67205,2
2021,54,075,0.68412,0.73655,0.63169,2
2021,54,077,0.79780,0.83272,0.76287,2
2021,54,079,0.67714,0.73200,0.62227,2
2021,54,081,0.69940,0.74357,0.65523,2
2021,54,083,0.68614,0.73156,0.64072,2
2021,54,085,0.62724,0.67834,0.57615,2
2021,54,087,0.62724,0.67834,0.57615,2
2021,54,089,0.68412,0.73655,0.63169,2
2021,54,091,0.74033,0.77704,0.70362,2
2021,54,093,0.68614,0.73156,0.64072,2
2021,54,095,0.62724,0.67834,0.57615,2
2021,54,097,0.68614,0.73156,0.64072,2
2021,54,099,0.74237,0.78318,0.70155,2
2021,54,101,0.68412,0.73655,0.63169,2
2021,54,103,0.62724,0.67834,0.57615,2
2021,54,105,0.72054,0.76903,0.67205,2
2021,54,107,0.72054,0.76903,0.67205,1
2021,54,109,0.41456,0.47237,0.35675,2
2021,55,001,0.84764,0.87172,0.82357,2
2021,55,003,0.82779,0.85062,0.80496,2
2021,55,005,0.84747,0.87180,0.82314,2
2021,55,007,0.82779,0.85062,0.80496,2
2021,55,009,0.83133,0.86237,0.80029,1
2021,55,011,0.84520,0.86527,0.82512,2
2021,55,013,0.82779,0.85062,0.80496,2
2021,55,015,0.87345,0.90062,0.84627,2
2021,55,017,0.87977,0.89755,0.86200,2
2021,55,019,0.84747,0.87180,0.82314,2
2021,55,021,0.81905,0.84918,0.78891,2
2021,55,023,0.84520,0.86527,0.82512,2
2021,55,025,0.87223,0.88988,0.85459,1
2021,55,027,0.86953,0.89619,0.84287,2
2021,55,029,0.86429,0.89455,0.83402,2
2021,55,031,0.82779,0.85062,0.80496,2
2021,55,033,0.85991,0.88768,0.83213,2
2021,55,035,0.88484,0.91443,0.85525,2
2021,55,037,0.86429,0.89455,0.83402,2
2021,55,039,0.87345,0.90062,0.84627,2
2021,55,041,0.82882,0.86324,0.79440,2
2021,55,043,0.86709,0.88862,0.84556,2
2021,55,045,0.86709,0.88862,0.84556,2
2021,55,047,0.81392,0.83957,0.78827,2
2021,55,049,0.86709,0.88862,0.84556,2
2021,55,051,0.82779,0.85062,0.80496,2
2021,55,053,0.84520,0.86527,0.82512,2
2021,55,055,0.86953,0.89619,0.84287,2
2021,55,057,0.84764,0.87172,0.82357,2
2021,55,059,0.82148,0.86189,0.78107,1
2021,55,061,0.88307,0.91266,0.85348,2
2021,55,063,0.87946,0.91766,0.84125,1
2021,55,065,0.86709,0.88862,0.84556,2
2021,55,067,0.82882,0.86324,0.79440,2
2021,55,069,0.82882,0.86324,0.79440,2
2021,55,071,0.88307,0.91266,0.85348,1
2021,55,073,0.88430,0.91072,0.85788,1
2021,55,075,0.86429,0.89455,0.83402,2
2021,55,077,0.81392,0.83957,0.78827,2
2021,55,078,0.81392,0.83957,0.78827,2
2021,55,079,0.79972,0.81665,0.78279,1
2021,55,081,0.84520,0.86527,0.82512,2
2021,55,083,0.86429,0.89455,0.83402,2
2021,55,085,0.82882,0.86324,0.79440,2
2021,55,087,0.89602,0.92196,0.87008,1
2021,55,089,0.85909,0.89054,0.82763,2
2021,55,091,0.84520,0.86527,0.82512,2
2021,55,093,0.84520,0.86527,0.82512,2
2021,55,095,0.84747,0.87180,0.82314,2
2021,55,097,0.84764,0.87172,0.82357,2
2021,55,099,0.82779,0.85062,0.80496,2
2021,55,101,0.81629,0.85433,0.77824,1
2021,55,103,0.86709,0.88862,0.84556,2
2021,55,105,0.86199,0.89513,0.82884,1
2021,55,107,0.82779,0.85062,0.80496,2
2021,55,109,0.85991,0.88768,0.83213,2
2021,55,111,0.81905,0.84918,0.78891,2
2021,55,113,0.82779,0.85062,0.80496,2
2021,55,115,0.81392,0.83957,0.78827,2
2021,55,117,0.82909,0.86841,0.78976,1
2021,55,119,0.82779,0.85062,0.80496,2
2021,55,121,0.84520,0.86527,0.82512,2
2021,55,123,0.84520,0.86527,0.82512,2
2021,55,125,0.82882,0.86324,0.79440,2
2021,55,127,0.85587,0.89417,0.81757,1
2021,55,129,0.82779,0.85062,0.80496,2
2021,55,131,0.85909,0.89054,0.82763,2
2021,55,133,0.86950,0.89052,0.84849,1
2021,55,135,0.81392,0.83957,0.78827,2
2021,55,137,0.81392,0.83957,0.78827,2
2021,55,139,0.87840,0.90773,0.84907,1
2021,55,141,0.84764,0.87172,0.82357,2
2021,56,001,0.82746,0.86540,0.78952,2
2021,56,003,0.86239,0.89754,0.82724,2
2021,56,005,0.85052,0.89199,0.80905,2
2021,56,007,0.83602,0.87421,0.79782,2
2021,56,009,0.83602,0.87421,0.79782,2
2021,56,011,0.85052,0.89199,0.80905,2
2021,56,013,0.77408,0.81081,0.73736,2
2021,56,015,0.85052,0.89199,0.80905,2
2021,56,017,0.77408,0.81081,0.73736,2
2021,56,019,0.85052,0.89199,0.80905,2
2021,56,021,0.82746,0.86540,0.78952,2
2021,56,023,0.86239,0.89754,0.82724,2
2021,56,025,0.83602,0.87421,0.79782,2
2021,56,027,0.85052,0.89199,0.80905,2
2021,56,029,0.86239,0.89754,0.82724,2
2021,56,031,0.85052,0.89199,0.80905,2
2021,56,033,0.86239,0.89754,0.82724,2
2021,56,035,0.77408,0.81081,0.73736,2
2021,56,037,0.77408,0.81081,0.73736,2
2021,56,039,0.86239,0.89754,0.82724,2
2021,56,041,0.77408,0.81081,0.73736,2
2021,56,043,0.85052,0.89199,0.80905,2
2021,56,045,0.85052,0.89199,0.80905,2
