year,state,county,adults,children,wage
2021,01,091,2 Adults (Both Working),1 Child,15.81
2021,01,091,2 Adults (Both Working),2 Children,20.23
2021,01,091,2 Adults (Both Working),3 Children,23.34
2021,01,093,1 Adult,0 Children,14.8
2021,01,093,1 Adult,1 Child,28.17
2021,01,093,1 Adult,2 Children,34.89
2021,01,093,1 Adult,3 Children,45.58
2021,01,093,2 Adults (1 Working),0 Children,23.33
2021,01,093,2 Adults (1 Working),1 Child,28.19
2021,01,093,2 Adults (1 Working),2 Children,33.62
2021,01,093,2 Adults (1 Working),3 Children,36.28
2021,01,093,2 Adults (Both Working),0 Children,11.66
2021,01,093,2 Adults (Both Working),1 Child,15.81
2021,01,093,2 Adults (Both Working),2 Children,20.23
2021,01,093,2 Adults (Both Working),3 Children,23.27
2021,01,095,1 Adult,0 Children,14.98
2021,01,095,1 Adult,1 Child,27.64
2021,01,095,1 Adult,2 Children,33.63
2021,01,095,1 Adult,3 Children,43.56
2021,01,095,2 Adults (1 Working),0 Children,23.52
2021,01,095,2 Adults (1 Working),1 Child,28.4
2021,01,095,2 Adults (1 Working),2 Children,33.82
2021,01,095,2 Adults (1 Working),3 Children,36.46
2021,01,095,2 Adults (Both Working),0 Children,11.76
2021,01,095,2 Adults (Both Working),1 Child,15.54
2021,01,095,2 Adults (Both Working),2 Children,19.59
2021,01,095,2 Adults (Both Working),3 Children,22.26
2021,01,097,1 Adult,0 Children,16.05
2021,01,097,1 Adult,1 Child,30.04
2021,01,097,1 Adult,2 Children,37.16
2021,01,097,1 Adult,3 Children,48.63
2021,01,097,2 Adults (1 Working),0 Children,24.69
2021,01,097,2 Adults (1 Working),1 Child,29.66
2021,01,097,2 Adults (1 Working),2 Children,35.08
2021,01,097,2 Adults (1 Working),3 Children,38.13
2021,01,097,2 Adults (Both Working),0 Children,12.35
2021,01,097,2 Adults (Both Working),1 Child,16.74
2021,01,097,2 Adults (Both Working),2 Children,21.36
2021,01,097,2 Adults (Both Working),3 Children,24.79
2021,01,099,1 Adult,0 Children,14.8
2021,01,099,1 Adult,1 Child,28.57
2021,01,099,1 Adult,2 Children,35.7
2021,01,099,1 Adult,3 Children,46.25
2021,01,099,2 Adults (1 Working),0 Children,23.91
2021,01,099,2 Adults (1 Working),1 Child,28.19
2021,01,099,2 Adults (1 Working),2 Children,33.62
2021,01,099,2 Adults (1 Working),3 Children,35.76
2021,01,099,2 Adults (Both Working),0 Children,11.95
2021,01,099,2 Adults (Both Working),1 Child,16.01
2021,01,099,2 Adults (Both Working),2 Children,20.63
2021,01,099,2 Adults (Both Working),3 Children,23.61
2021,01,101,1 Adult,0 Children,16.04
2021,01,101,1 Adult,1 Child,30.58
2021,01,101,1 Adult,2 Children,37.6
2021,01,101,1 Adult,3 Children,48.71
2021,01,101,2 Adults (1 Working),0 Children,25.52
2021,01,101,2 Adults (1 Working),1 Child,30.31
2021,01,101,2 Adults (1 Working),2 Children,35.73
2021,01,101,2 Adults (1 Working),3 Children,38.52
2021,01,101,2 Adults (Both Working),0 Children,12.76
2021,01,101,2 Adults (Both Working),1 Child,17.01
2021,01,101,2 Adults (Both Working),2 Children,21.58
2021,01,101,2 Adults (Both Working),3 Children,24.83
2021,01,103,1 Adult,0 Children,15.03
2021,01,103,1 Adult,1 Child,29.44
2021,01,103,1 Adult,2 Children,36.86
2021,01,103,1 Adult,3 Children,48.19
2021,01,103,2 Adults (1 Working),0 Children,24.04
2021,01,103,2 Adults (1 Working),1 Child,28.76
2021,01,103,2 Adults (1 Working),2 Children,34.19
2021,01,103,2 Adults (1 Working),3 Children,36.81
2021,01,103,2 Adults (Both Working),0 Children,12.02
2021,01,103,2 Adults (Both Working),1 Child,16.44
2021,01,103,2 Adults (Both Working),2 Children,21.21
2021,01,103,2 Adults (Both Working),3 Children,24.58
2021,01,105,1 Adult,0 Children,14.8
2021,01,105,1 Adult,1 Child,28.17
2021,01,105,1 Adult,2 Children,34.89
2021,01,105,1 Adult,3 Children,45.05
2021,01,105,2 Adults (1 Working),0 Children,23.91
2021,01,105,2 Adults (1 Working),1 Child,28.19
2021,01,105,2 Adults (1 Working),2 Children,33.62
2021,01,105,2 Adults (1 Working),3 Children,35.76
2021,01,105,2 Adults (Both Working),0 Children,11.95
2021,01,105,2 Adults (Both Working),1 Child,15.81
2021,01,105,2 Adults (Both Working),2 Children,20.23
2021,01,105,2 Adults (Both Working),3 Children,23.01
2021,01,107,1 Adult,0 Children,14.88
2021,01,107,1 Adult,1 Child,28.17
2021,01,107,1 Adult,2 Children,34.89
2021,01,107,1 Adult,3 Children,45.58
2021,01,107,2 Adults (1 Working),0 Children,23.42
2021,01,107,2 Adults (1 Working),1 Child,28.19
2021,01,107,2 Adults (1 Working),2 Children,33.62
2021,01,107,2 Adults (1 Working),3 Children,36.28
2021,01,107,2 Adults (Both Working),0 Children,11.71
2021,01,107,2 Adults (Both Working),1 Child,15.81
2021,01,107,2 Adults (Both Working),2 Children,20.23
2021,01,107,2 Adults (Both Working),3 Children,23.27
2021,01,109,1 Adult,0 Children,15.04
2021,01,109,1 Adult,1 Child,28.03
2021,01,109,1 Adult,2 Children,34.3
2021,01,109,1 Adult,3 Children,44.43
2021,01,109,2 Adults (1 Working),0 Children,24.06
2021,01,109,2 Adults (1 Working),1 Child,28.51
2021,01,109,2 Adults (1 Working),2 Children,33.93
2021,01,109,2 Adults (1 Working),3 Children,36.5
2021,01,109,2 Adults (Both Working),0 Children,12.03
2021,01,109,2 Adults (Both Working),1 Child,15.74
2021,01,109,2 Adults (Both Working),2 Children,19.93
2021,01,109,2 Adults (Both Working),3 Children,22.7
2021,01,111,1 Adult,0 Children,14.8
2021,01,111,1 Adult,1 Child,27.72
2021,01,111,1 Adult,2 Children,33.99
2021,01,111,1 Adult,3 Children,44.22
2021,01,111,2 Adults (1 Working),0 Children,23.91
2021,01,111,2 Adults (1 Working),1 Child,28.19
2021,01,111,2 Adults (1 Working),2 Children,33.62
2021,01,111,2 Adults (1 Working),3 Children,36.28
2021,01,111,2 Adults (Both Working),0 Children,11.95
2021,01,111,2 Adults (Both Working),1 Child,15.58
2021,01,111,2 Adults (Both Working),2 Children,19.77
2021,01,111,2 Adults (Both Working),3 Children,22.59
2021,01,113,1 Adult,0 Children,16.07
2021,01,113,1 Adult,1 Child,30.32
2021,01,113,1 Adult,2 Children,37.67
2021,01,113,1 Adult,3 Children,49.47
2021,01,113,2 Adults (1 Working),0 Children,25.14
2021,01,113,2 Adults (1 Working),1 Child,29.72
2021,01,113,2 Adults (1 Working),2 Children,35.14
2021,01,113,2 Adults (1 Working),3 Children,38.29
2021,01,113,2 Adults (Both Working),0 Children,12.57
2021,01,113,2 Adults (Both Working),1 Child,16.88
2021,01,113,2 Adults (Both Working),2 Children,21.62
2021,01,113,2 Adults (Both Working),3 Children,25.21
2021,01,115,1 Adult,0 Children,17.4
2021,01,115,1 Adult,1 Child,31.37
2021,01,115,1 Adult,2 Children,38.46
2021,01,115,1 Adult,3 Children,50.11
2021,01,115,2 Adults (1 Working),0 Children,26.33
2021,01,115,2 Adults (1 Working),1 Child,31.03
2021,01,115,2 Adults (1 Working),2 Children,36.45
2021,01,115,2 Adults (1 Working),3 Children,39.72
2021,01,115,2 Adults (Both Working),0 Children,13.17
2021,01,115,2 Adults (Both Working),1 Child,17.41
2021,01,115,2 Adults (Both Working),2 Children,22.01
2021,01,115,2 Adults (Both Working),3 Children,25.53
2021,01,117,1 Adult,0 Children,17.4
2021,01,117,1 Adult,1 Child,31.37
2021,01,117,1 Adult,2 Children,38.46
2021,01,117,1 Adult,3 Children,50.11
2021,01,117,2 Adults (1 Working),0 Children,26.33
2021,01,117,2 Adults (1 Working),1 Child,31.03
2021,01,117,2 Adults (1 Working),2 Children,36.45
2021,01,117,2 Adults (1 Working),3 Children,39.72
2021,01,117,2 Adults (Both Working),0 Children,13.17
2021,01,117,2 Adults (Both Working),1 Child,17.41
2021,01,117,2 Adults (Both Working),2 Children,22.01
2021,01,117,2 Adults (Both Working),3 Children,25.53
2021,01,119,1 Adult,0 Children,15.61
2021,01,119,1 Adult,1 Child,29.26
2021,01,119,1 Adult,2 Children,35.98
2021,01,119,1 Adult,3 Children,46.4
2021,01,119,2 Adults (1 Working),0 Children,24.27
2021,01,119,2 Adults (1 Working),1 Child,29.28
2021,01,119,2 Adults (1 Working),2 Children,34.7
2021,01,119,2 Adults (1 Working),3 Children,37.11
2021,01,119,2 Adults (Both Working),0 Children,12.13
2021,01,119,2 Adults (Both Working),1 Child,16.35
2021,01,119,2 Adults (Both Working),2 Children,20.77
2021,01,119,2 Adults (Both Working),3 Children,23.68
2021,01,121,1 Adult,0 Children,15.04
2021,01,121,1 Adult,1 Child,28.03
2021,01,121,1 Adult,2 Children,34.3
2021,01,121,1 Adult,3 Children,44.39
2021,01,121,2 Adults (1 Working),0 Children,23.57
2021,01,121,2 Adults (1 Working),1 Child,28.51
2021,01,121,2 Adults (1 Working),2 Children,33.93
2021,01,121,2 Adults (1 Working),3 Children,36.46
2021,01,121,2 Adults (Both Working),0 Children,11.78
2021,01,121,2 Adults (Both Working),1 Child,15.74
2021,01,121,2 Adults (Both Working),2 Children,19.93
2021,01,121,2 Adults (Both Working),3 Children,22.68
2021,01,123,1 Adult,0 Children,14.81
2021,01,123,1 Adult,1 Child,28.8
2021,01,123,1 Adult,2 Children,36.15
2021,01,123,1 Adult,3 Children,47.72
2021,01,123,2 Adults (1 Working),0 Children,23.5
2021,01,123,2 Adults (1 Working),1 Child,28.19
2021,01,123,2 Adults (1 Working),2 Children,33.62
2021,01,123,2 Adults (1 Working),3 Children,36.55
2021,01,123,2 Adults (Both Working),0 Children,11.75
2021,01,123,2 Adults (Both Working),1 Child,16.12
2021,01,123,2 Adults (Both Working),2 Children,20.85
2021,01,123,2 Adults (Both Working),3 Children,24.34
2021,01,125,1 Adult,0 Children,16.43
2021,01,125,1 Adult,1 Child,29.75
2021,01,125,1 Adult,2 Children,36.47
2021,01,125,1 Adult,3 Children,47.15
2021,01,125,2 Adults (1 Working),0 Children,24.98
2021,01,125,2 Adults (1 Working),1 Child,29.77
2021,01,125,2 Adults (1 Working),2 Children,35.2
2021,01,125,2 Adults (1 Working),3 Children,37.85
2021,01,125,2 Adults (Both Working),0 Children,12.49
2021,01,125,2 Adults (Both Working),1 Child,16.6
2021,01,125,2 Adults (Both Working),2 Children,21.01
2021,01,125,2 Adults (Both Working),3 Children,24.05
2021,01,127,1 Adult,0 Children,15.31
2021,01,127,1 Adult,1 Child,29.23
2021,01,127,1 Adult,2 Children,36.32
2021,01,127,1 Adult,3 Children,47.01
2021,01,127,2 Adults (1 Working),0 Children,23.85
2021,01,127,2 Adults (1 Working),1 Child,28.89
2021,01,127,2 Adults (1 Working),2 Children,34.31
2021,01,127,2 Adults (1 Working),3 Children,36.62
2021,01,127,2 Adults (Both Working),0 Children,11.93
2021,01,127,2 Adults (Both Working),1 Child,16.34
2021,01,127,2 Adults (Both Working),2 Children,20.94
2021,01,127,2 Adults (Both Working),3 Children,23.99
2021,01,129,1 Adult,0 Children,14.87
2021,01,129,1 Adult,1 Child,28.68
2021,01,129,1 Adult,2 Children,35.8
2021,01,129,1 Adult,3 Children,46.74
2021,01,129,2 Adults (1 Working),0 Children,23.5
2021,01,129,2 Adults (1 Working),1 Child,28.3
2021,01,129,2 Adults (1 Working),2 Children,33.72
2021,01,129,2 Adults (1 Working),3 Children,36.24
2021,01,129,2 Adults (Both Working),0 Children,11.75
2021,01,129,2 Adults (Both Working),1 Child,16.06
2021,01,129,2 Adults (Both Working),2 Children,20.68
2021,01,129,2 Adults (Both Working),3 Children,23.85
2021,01,131,1 Adult,0 Children,14.8
2021,01,131,1 Adult,1 Child,28.47
2021,01,131,1 Adult,2 Children,35.49
2021,01,131,1 Adult,3 Children,45.94
2021,01,131,2 Adults (1 Working),0 Children,23.37
2021,01,131,2 Adults (1 Working),1 Child,28.19
2021,01,131,2 Adults (1 Working),2 Children,33.62
2021,01,131,2 Adults (1 Working),3 Children,35.76
2021,01,131,2 Adults (Both Working),0 Children,11.69
2021,01,131,2 Adults (Both Working),1 Child,15.95
2021,01,131,2 Adults (Both Working),2 Children,20.52
2021,01,131,2 Adults (Both Working),3 Children,23.45
2021,01,133,1 Adult,0 Children,14.8
2021,01,133,1 Adult,1 Child,28.87
2021,01,133,1 Adult,2 Children,36.29
2021,01,133,1 Adult,3 Children,48.05
2021,01,133,2 Adults (1 Working),0 Children,23.33
2021,01,133,2 Adults (1 Working),1 Child,28.19
2021,01,133,2 Adults (1 Working),2 Children,33.62
2021,01,133,2 Adults (1 Working),3 Children,36.67
2021,01,133,2 Adults (Both Working),0 Children,11.66
2021,01,133,2 Adults (Both Working),1 Child,16.15
2021,01,133,2 Adults (Both Working),2 Children,20.92
2021,01,133,2 Adults (Both Working),3 Children,24.51
2021,02,013,1 Adult,0 Children,16.17
2021,02,013,1 Adult,1 Child,31.47
2021,02,013,1 Adult,2 Children,39.14
2021,02,013,1 Adult,3 Children,51.05
2021,02,013,2 Adults (1 Working),0 Children,25.14
2021,02,013,2 Adults (1 Working),1 Child,30.37
2021,02,013,2 Adults (1 Working),2 Children,35.69
2021,02,013,2 Adults (1 Working),3 Children,38.68
2021,02,013,2 Adults (Both Working),0 Children,12.57
2021,02,013,2 Adults (Both Working),1 Child,17.42
2021,02,013,2 Adults (Both Working),2 Children,22.31
2021,02,013,2 Adults (Both Working),3 Children,26.04
2021,02,016,1 Adult,0 Children,18.12
2021,02,016,1 Adult,1 Child,35.96
2021,02,016,1 Adult,2 Children,44.65
2021,02,016,1 Adult,3 Children,58.41
2021,02,016,2 Adults (1 Working),0 Children,27.73
2021,02,016,2 Adults (1 Working),1 Child,33.85
2021,02,016,2 Adults (1 Working),2 Children,39.17
2021,02,016,2 Adults (1 Working),3 Children,43.01
2021,02,016,2 Adults (Both Working),0 Children,13.87
2021,02,016,2 Adults (Both Working),1 Child,19.66
2021,02,016,2 Adults (Both Working),2 Children,25.06
2021,02,016,2 Adults (Both Working),3 Children,29.72
2021,02,020,1 Adult,0 Children,16.85
2021,02,020,1 Adult,1 Child,32.88
2021,02,020,1 Adult,2 Children,41.21
2021,02,020,1 Adult,3 Children,55.61
2021,02,020,2 Adults (1 Working),0 Children,25.67
2021,02,020,2 Adults (1 Working),1 Child,31.13
2021,02,020,2 Adults (1 Working),2 Children,36.45
2021,02,020,2 Adults (1 Working),3 Children,41.28
2021,02,020,2 Adults (Both Working),0 Children,12.84
2021,02,020,2 Adults (Both Working),1 Child,18.12
2021,02,020,2 Adults (Both Working),2 Children,23.34
2021,02,020,2 Adults (Both Working),3 Children,28.32
2021,02,050,1 Adult,0 Children,18.8
2021,02,050,1 Adult,1 Child,34.09
2021,02,050,1 Adult,2 Children,40.78
2021,02,050,1 Adult,3 Children,52.57
2021,02,050,2 Adults (1 Working),0 Children,29.16
2021,02,050,2 Adults (1 Working),1 Child,33.98
2021,02,050,2 Adults (1 Working),2 Children,39.31
2021,02,050,2 Adults (1 Working),3 Children,43.18
2021,02,050,2 Adults (Both Working),0 Children,14.58
2021,02,050,2 Adults (Both Working),1 Child,18.73
2021,02,050,2 Adults (Both Working),2 Children,23.13
2021,02,050,2 Adults (Both Working),3 Children,26.8
2021,02,060,1 Adult,0 Children,16
2021,02,060,1 Adult,1 Child,32.19
2021,02,060,1 Adult,2 Children,40.83
2021,02,060,1 Adult,3 Children,54.45
2021,02,060,2 Adults (1 Working),0 Children,25.19
2021,02,060,2 Adults (1 Working),1 Child,30.13
2021,02,060,2 Adults (1 Working),2 Children,35.45
2021,02,060,2 Adults (1 Working),3 Children,39.21
2021,02,060,2 Adults (Both Working),0 Children,12.59
2021,02,060,2 Adults (Both Working),1 Child,17.78
2021,02,060,2 Adults (Both Working),2 Children,23.15
2021,02,060,2 Adults (Both Working),3 Children,27.74
2021,02,068,1 Adult,0 Children,17.89
2021,02,068,1 Adult,1 Child,34.85
2021,02,068,1 Adult,2 Children,43.45
2021,02,068,1 Adult,3 Children,56.88
2021,02,068,2 Adults (1 Working),0 Children,27.02
2021,02,068,2 Adults (1 Working),1 Child,32.82
2021,02,068,2 Adults (1 Working),2 Children,38.14
2021,02,068,2 Adults (1 Working),3 Children,41.73
2021,02,068,2 Adults (Both Working),0 Children,13.51
2021,02,068,2 Adults (Both Working),1 Child,19.11
2021,02,068,2 Adults (Both Working),2 Children,24.46
2021,02,068,2 Adults (Both Working),3 Children,28.95
2021,02,070,1 Adult,0 Children,16.99
2021,02,070,1 Adult,1 Child,31.94
2021,02,070,1 Adult,2 Children,38.92
2021,02,070,1 Adult,3 Children,51.24
2021,02,070,2 Adults (1 Working),0 Children,26.55
2021,02,070,2 Adults (1 Working),1 Child,31.54
2021,02,070,2 Adults (1 Working),2 Children,36.86
2021,02,070,2 Adults (1 Working),3 Children,40.98
2021,02,070,2 Adults (Both Working),0 Children,13.28
2021,02,070,2 Adults (Both Working),1 Child,17.65
2021,02,070,2 Adults (Both Working),2 Children,22.19
2021,02,070,2 Adults (Both Working),3 Children,26.14
2021,02,090,1 Adult,0 Children,16.71
2021,02,090,1 Adult,1 Child,34.26
2021,02,090,1 Adult,2 Children,43.38
2021,02,090,1 Adult,3 Children,58.81
2021,02,090,2 Adults (1 Working),0 Children,26.12
2021,02,090,2 Adults (1 Working),1 Child,31.71
2021,02,090,2 Adults (1 Working),2 Children,37.04
2021,02,090,2 Adults (1 Working),3 Children,42.12
2021,02,090,2 Adults (Both Working),0 Children,13.06
2021,02,090,2 Adults (Both Working),1 Child,18.81
2021,02,090,2 Adults (Both Working),2 Children,24.43
2021,02,090,2 Adults (Both Working),3 Children,29.92
2021,02,100,1 Adult,0 Children,15.52
2021,02,100,1 Adult,1 Child,31.47
2021,02,100,1 Adult,2 Children,40.07
2021,02,100,1 Adult,3 Children,53.26
2021,02,100,2 Adults (1 Working),0 Children,24.44
2021,02,100,2 Adults (1 Working),1 Child,29.45
2021,02,100,2 Adults (1 Working),2 Children,34.77
2021,02,100,2 Adults (1 Working),3 Children,38.14
2021,02,100,2 Adults (Both Working),0 Children,12.22
2021,02,100,2 Adults (Both Working),1 Child,17.42
2021,02,100,2 Adults (Both Working),2 Children,22.77
2021,02,100,2 Adults (Both Working),3 Children,27.15
2021,02,105,1 Adult,0 Children,15.35
2021,02,105,1 Adult,1 Child,30.35
2021,02,105,1 Adult,2 Children,37.64
2021,02,105,1 Adult,3 Children,49.34
2021,02,105,2 Adults (1 Working),0 Children,25.19
2021,02,105,2 Adults (1 Working),1 Child,29.64
2021,02,105,2 Adults (1 Working),2 Children,34.96
2021,02,105,2 Adults (1 Working),3 Children,38.15
2021,02,105,2 Adults (Both Working),0 Children,12.6
2021,02,105,2 Adults (Both Working),1 Child,16.86
2021,02,105,2 Adults (Both Working),2 Children,21.56
2021,02,105,2 Adults (Both Working),3 Children,25.19
2021,02,110,1 Adult,0 Children,17.25
2021,02,110,1 Adult,1 Child,32.77
2021,02,110,1 Adult,2 Children,39.58
2021,02,110,1 Adult,3 Children,53.06
2021,02,110,2 Adults (1 Working),0 Children,27.11
2021,02,110,2 Adults (1 Working),1 Child,32.53
2021,02,110,2 Adults (1 Working),2 Children,37.85
2021,02,110,2 Adults (1 Working),3 Children,43.29
2021,02,110,2 Adults (Both Working),0 Children,13.56
2021,02,110,2 Adults (Both Working),1 Child,18.06
2021,02,110,2 Adults (Both Working),2 Children,22.53
2021,02,110,2 Adults (Both Working),3 Children,27.05
2021,02,122,1 Adult,0 Children,16.39
2021,02,122,1 Adult,1 Child,32.27
2021,02,122,1 Adult,2 Children,41.03
2021,02,122,1 Adult,3 Children,55.06
2021,02,122,2 Adults (1 Working),0 Children,24.88
2021,02,122,2 Adults (1 Working),1 Child,30.09
2021,02,122,2 Adults (1 Working),2 Children,35.41
2021,02,122,2 Adults (1 Working),3 Children,39.46
2021,02,122,2 Adults (Both Working),0 Children,12.44
2021,02,122,2 Adults (Both Working),1 Child,17.82
2021,02,122,2 Adults (Both Working),2 Children,23.25
2021,02,122,2 Adults (Both Working),3 Children,28.04
2021,02,130,1 Adult,0 Children,16.97
2021,02,130,1 Adult,1 Child,31.03
2021,02,130,1 Adult,2 Children,36.54
2021,02,130,1 Adult,3 Children,47.56
2021,02,130,2 Adults (1 Working),0 Children,26.41
2021,02,130,2 Adults (1 Working),1 Child,32.09
2021,02,130,2 Adults (1 Working),2 Children,37.41
2021,02,130,2 Adults (1 Working),3 Children,41.68
2021,02,130,2 Adults (Both Working),0 Children,13.2
2021,02,130,2 Adults (Both Working),1 Child,17.2
2021,02,130,2 Adults (Both Working),2 Children,21.01
2021,02,130,2 Adults (Both Working),3 Children,24.29
2021,02,150,1 Adult,0 Children,17.52
2021,02,150,1 Adult,1 Child,34.58
2021,02,150,1 Adult,2 Children,42.81
2021,02,150,1 Adult,3 Children,56.12
2021,02,150,2 Adults (1 Working),0 Children,27.04
2021,02,150,2 Adults (1 Working),1 Child,32.93
2021,02,150,2 Adults (1 Working),2 Children,38.25
2021,02,150,2 Adults (1 Working),3 Children,42.11
2021,02,150,2 Adults (Both Working),0 Children,13.52
2021,02,150,2 Adults (Both Working),1 Child,18.97
2021,02,150,2 Adults (Both Working),2 Children,24.14
2021,02,150,2 Adults (Both Working),3 Children,28.58
2021,02,158,1 Adult,0 Children,14.88
2021,02,158,1 Adult,1 Child,27.45
2021,02,158,1 Adult,2 Children,32.94
2021,02,158,1 Adult,3 Children,42.2
2021,02,158,2 Adults (1 Working),0 Children,23.74
2021,02,158,2 Adults (1 Working),1 Child,28.54
2021,02,158,2 Adults (1 Working),2 Children,33.86
2021,02,158,2 Adults (1 Working),3 Children,36.4
2021,02,158,2 Adults (Both Working),0 Children,11.87
2021,02,158,2 Adults (Both Working),1 Child,15.41
