STNAM,FIPST,LEAID,LEANM,SUBGRANT_STATUS,TOTAL,PREK_FLAG,HOTELS_MOTELS,UNSHELTERED,SHELTERED,DOUBLED_UP,CDW,LEP,MIG,UHY,DATE_CUR
TEXAS,48,4800109,EAST TEXAS CHARTER SCHOOLS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800113,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800115,HOUSTON HEIGHTS HIGH SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800118,HOUSTON GATEWAY ACADEMY INC,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800119,HOUSTON HEIGHTS LEARNING ACADEMY INC,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800121,LA AMISTAD LOVE & LEARNING ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800124,CALVIN NELMS CHARTER SCHOOLS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800125,SOUTHWEST SCHOOL,No,14,Y,S,.,S,11,S,4,S,S,15OCT16
TEXAS,48,4800127,COMQUEST ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800132,KATHERINE ANNE PORTER SCHOOL,Yes,4,,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4800133,MIDVALLEY ACADEMY CHARTER DISTRICT,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800141,RISE ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800142,SOUTH PLAINS ACADEMY CHARTER DISTRICT,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800148,MIDLAND ACADEMY CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800151,TEXAS SERENITY ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800158,ARLINGTON CLASSICS ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800159,ERATH EXCELS ACADEMY INC,No,17,,.,.,.,17,S,S,S,S,15OCT16
TEXAS,48,4800163,TEXAS COLLEGE PREPARATORY ACADEMIES,Yes,31,,10,S,S,16,S,3,S,S,15OCT16
TEXAS,48,4800171,RANCH ACADEMY,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800174,GATEWAY ACADEMY CHARTER DISTRICT,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800177,ST MARY'S ACADEMY CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800179,JUBILEE ACADEMIC CENTER,Yes,93,Y,S,.,S,85,5,11,S,S,15OCT16
TEXAS,48,4800180,SAN ANTONIO TECHNOLOGY ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800184,GATEWAY CHARTER ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800185,ALPHA CHARTER SCHOOL,No,8,,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800186,EDUCATION CENTER INTERNATIONAL ACADEMY,No,3,,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800187,TEXAS EDUCATION CENTERS,No,30,,S,.,S,21,6,5,S,S,15OCT16
TEXAS,48,4800190,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800191,NORTHWEST PREPARATORY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800192,ACCELERATED INTERMEDIATE ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800193,ZOE LEARNING ACADEMY,No,S,Y,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800194,TEXAS PREPARATORY SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800195,VANGUARD ACADEMY,No,46,Y,.,.,.,46,S,27,5,S,15OCT16
TEXAS,48,4800199,ACADEMY OF CAREERS AND TECHNOLOGIES CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800200,SAN ANTONIO SCHOOL FOR INQUIRY & CREATIVITY,No,60,,.,.,19,41,8,S,S,S,15OCT16
TEXAS,48,4800201,NOVA ACADEMY (SOUTHEAST),No,18,,.,.,.,18,S,5,S,S,15OCT16
TEXAS,48,4800202,WINFREE ACADEMY CHARTER SCHOOLS,Yes,141,,11,3,3,124,14,8,S,57,15OCT16
TEXAS,48,4800203,A+ ACADEMY,No,28,Y,S,6,S,16,3,6,S,4,15OCT16
TEXAS,48,4800204,INSPIRED VISION ACADEMY,No,5,,.,.,.,5,S,S,S,S,15OCT16
TEXAS,48,4800205,EL PASO ACADEMY,No,20,,.,.,.,20,3,S,S,4,15OCT16
TEXAS,48,4800207,PREMIER HIGH SCHOOLS,No,66,,S,S,9,54,8,7,S,8,15OCT16
TEXAS,48,4800209,YES PREP PUBLIC SCHOOLS INC,No,49,,S,.,S,43,3,7,S,10,15OCT16
TEXAS,48,4800210,HARMONY SCIENCE ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800211,IDEA PUBLIC SCHOOLS,No,6,Y,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4800213,PANOLA CHARTER SCHOOL,No,5,,.,.,.,5,S,S,S,S,15OCT16
TEXAS,48,4800214,BRAZOS RIVER CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800219,PHOENIX CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800221,EHRHART SCHOOL,No,22,,.,.,S,S,3,S,S,S,15OCT16
TEXAS,48,4800227,BIG SPRINGS CHARTER SCHOOL,No,16,,.,.,16,.,5,S,S,S,15OCT16
TEXAS,48,4800231,FORT WORTH ACADEMY OF FINE ARTS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800232,CEDARS INTERNATIONAL ACADEMY,No,3,Y,.,.,3,.,S,S,S,S,15OCT16
TEXAS,48,4800235,ORENDA CHARTER SCHOOL,No,4,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4800236,EVOLUTION ACADEMY CHARTER SCHOOL,No,S,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4800237,GOLDEN RULE CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800240,PROMISE COMMUNITY SCHOOL,No,3,,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4800241,HARMONY SCIENCE ACADEMY (AUSTIN),No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800246,LIGHTHOUSE CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800248,ST ANTHONY SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800251,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,No,3,,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4800254,WESTLAKE ACADEMY CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800255,EAST FORT WORTH MONTESSORI ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800257,KIPP SAN ANTONIO,No,24,,S,.,S,18,3,4,S,S,15OCT16
TEXAS,48,4800258,SCHOOL OF SCIENCE AND TECHNOLOGY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800259,TRINITY CHARTER SCHOOL,No,801,,.,.,801,.,S,533,S,790,15OCT16
TEXAS,48,4800260,KIPP DALLAS-FORT WORTH,No,3,,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4800262,MEYERPARK ELEMENTARY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800263,DRAW ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800264,KIPP AUSTIN PUBLIC SCHOOLS INC,No,7,,.,S,.,S,S,4,S,S,15OCT16
TEXAS,48,4800265,AUSTIN DISCOVERY SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800266,HARMONY SCIENCE ACAD (SAN ANTONIO),No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800268,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,No,17,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4800269,UPLIFT EDUCATION - PEAK PREPARATORY,No,10,,.,.,.,10,S,S,S,S,15OCT16
TEXAS,48,4800270,LA ACADEMIA DE ESTRELLAS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800271,RICHLAND COLLEGIATE HIGH SCHOOL,No,3,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4800272,HARMONY SCIENCE ACAD (EL PASO),No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800274,HARMONY SCHOOL OF EXCELLENCE,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800275,STEP CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800278,CROSSTIMBERS ACADEMY,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4800279,CORPUS CHRISTI MONTESSORI SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800283,THE RHODES SCHOOL,No,3,Y,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4800284,AMBASSADORS PREPARATORY ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800286,LA FE PREPARATORY SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800287,TEXAS SCHOOL OF THE ARTS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800288,CITYSCAPE SCHOOLS,No,3,Y,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4800289,SEASHORE CHARTER SCHOOLS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4800292,HARMONY SCIENCE ACAD (WACO),No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801394,VISTA DEL FUTURO CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801395,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801399,UPLIFT EDUCATION - HAMPTON PREPARATORY,No,20,Y,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801400,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801401,UPLIFT EDUCATION-SUMMIT INTERNATIONAL PREPARATORY,No,20,,.,.,9,11,S,5,S,S,15OCT16
TEXAS,48,4801404,MEADOWLAND CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801405,HARMONY SCHOOL OF SCIENCE - HOUSTON,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801406,UPLIFT EDUCATION - WILLIAMS PREPARATORY,No,12,,.,.,.,12,S,5,S,S,15OCT16
TEXAS,48,4801407,CHAPEL HILL ACADEMY,No,15,Y,.,.,.,15,S,S,S,S,15OCT16
TEXAS,48,4801409,TEXAS LEADERSHIP,No,13,,.,.,.,13,S,S,S,S,15OCT16
TEXAS,48,4801410,BOB HOPE SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801411,CITY CENTER HEALTH CAREERS,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801412,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801414,THE EAST AUSTIN COLLEGE PREP ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801415,MANARA ACADEMY,No,4,,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4801416,ARROW ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801417,COMPASS ACADEMY CHARTER SCHOOL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801418,THE LAWSON ACADEMY,No,4,,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4801419,VICTORY PREP,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801420,LEADERSHIP PREP SCHOOL,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801421,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,No,S,Y,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801422,MERIDIAN WORLD SCHOOL LLC,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801423,PREMIER LEARNING ACADEMY,No,15,,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801424,GLOBAL LEARNING VILLAGE,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801425,UME PREPARATORY ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801426,FALLBROOK COLLEGE PREPARATORY ACADEMY,No,S,,S,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801427,UT TYLER INNOVATION ACADEMY,No,12,,.,.,3,9,S,S,S,S,15OCT16
TEXAS,48,4801428,LEGACY PREPARATORY,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4801429,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801431,AUSTIN ACHIEVE PUBLIC SCHOOLS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801433,EXCELLENCE IN LEADERSHIP ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801434,THE PRO-VISION ACADEMY,No,15,,.,.,15,.,S,S,S,S,15OCT16
TEXAS,48,4801435,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801436,VILLAGE TECH SCHOOLS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801437,C O R E ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801438,BASIS TEXAS,No,S,,.,.,S,.,S,S,S,S,15OCT16
TEXAS,48,4801439,EL PASO LEADERSHIP ACADEMY,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),No,6,,.,.,6,.,S,S,S,S,15OCT16
TEXAS,48,4801441,GREAT HEARTS TEXAS,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801442,MONTESSORI FOR ALL,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4801443,UTPB STEM ACADEMY,No,4,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4801448,THE EXCEL CENTER (FOR ADULTS),No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4807350,COLLEGE STATION ISD,No,141,Y,5,.,13,123,23,7,S,S,15OCT16
TEXAS,48,4807380,ABBOTT ISD,No,7,,.,.,.,7,S,S,S,S,15OCT16
TEXAS,48,4807410,ABERNATHY ISD,No,9,,.,.,.,9,S,S,3,S,15OCT16
TEXAS,48,4807440,ABILENE ISD,Yes,1063,Y,66,5,105,887,143,27,S,260,15OCT16
TEXAS,48,4807470,ACADEMY ISD,No,13,,.,.,.,13,3,S,S,7,15OCT16
TEXAS,48,4807500,ADRIAN ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4807530,AGUA DULCE ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4807590,ALAMO HEIGHTS ISD,No,11,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4807650,ALBA-GOLDEN ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4807680,ALBANY ISD,Yes,14,Y,.,.,.,14,S,S,S,S,15OCT16
TEXAS,48,4807710,ALDINE ISD,Yes,513,Y,121,21,50,321,62,47,4,21,15OCT16
TEXAS,48,4807780,ALEDO ISD,No,51,Y,S,S,.,47,8,3,S,6,15OCT16
TEXAS,48,4807800,ALICE ISD,No,203,Y,6,.,4,193,17,10,9,S,15OCT16
TEXAS,48,4807830,ALIEF ISD,Yes,1650,Y,96,7,46,1501,149,393,S,47,15OCT16
TEXAS,48,4807890,ALLEN ISD,No,90,Y,19,.,12,59,14,S,S,S,15OCT16
TEXAS,48,4807950,ALPINE ISD,No,9,Y,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4807980,ALTO ISD,No,14,,.,.,.,14,S,S,S,S,15OCT16
TEXAS,48,4808090,ALVIN ISD,No,599,Y,S,S,60,516,82,64,S,103,15OCT16
TEXAS,48,4808100,ALVORD ISD,No,6,Y,.,.,.,6,S,S,S,S,15OCT16
TEXAS,48,4808130,AMARILLO ISD,Yes,2231,Y,96,80,195,1860,314,194,56,135,15OCT16
TEXAS,48,4808160,AMHERST ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4808190,ANAHUAC ISD,No,23,Y,S,S,.,18,S,S,S,4,15OCT16
TEXAS,48,4808230,ANDERSON-SHIRO CISD,No,5,Y,.,.,.,5,S,S,S,S,15OCT16
TEXAS,48,4808280,ANDREWS ISD,No,74,Y,.,.,.,74,7,5,S,S,15OCT16
TEXAS,48,4808310,ANGLETON ISD,No,140,Y,6,6,11,117,17,10,S,S,15OCT16
TEXAS,48,4808340,ANNA ISD,No,4,,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4808400,ANSON ISD,Yes,107,Y,.,.,.,107,13,S,S,4,15OCT16
TEXAS,48,4808430,ANTHONY ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4808460,ANTON ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4808490,APPLE SPRINGS ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4808520,AQUILLA ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4808550,ARANSAS COUNTY ISD,No,105,Y,27,12,5,61,12,7,S,S,15OCT16
TEXAS,48,4808580,ARANSAS PASS ISD,No,40,Y,8,S,S,27,6,6,S,S,15OCT16
TEXAS,48,4808610,ARCHER CITY ISD,No,20,,.,.,.,20,8,S,S,3,15OCT16
TEXAS,48,4808670,ARGYLE ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4808700,ARLINGTON ISD,Yes,2176,Y,291,43,172,1670,210,287,S,245,15OCT16
TEXAS,48,4808730,ARP ISD,No,34,Y,.,.,.,34,S,S,S,S,15OCT16
TEXAS,48,4808870,ATHENS ISD,No,99,Y,6,.,4,89,11,25,S,10,15OCT16
TEXAS,48,4808880,ATLANTA ISD,No,177,Y,.,.,.,177,26,S,S,S,15OCT16
TEXAS,48,4808910,AUBREY ISD,Yes,71,Y,S,16,S,50,12,7,S,13,15OCT16
TEXAS,48,4808940,AUSTIN ISD,Yes,2608,Y,264,43,243,2058,478,536,S,262,15OCT16
TEXAS,48,4809000,AUSTWELL-TIVOLI ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4809030,AVALON ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4809060,AVERY ISD,No,7,Y,.,.,.,7,S,S,S,S,15OCT16
TEXAS,48,4809090,AVINGER ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4809150,AXTELL ISD,No,17,,S,.,S,15,3,S,S,S,15OCT16
TEXAS,48,4809200,AZLE ISD,No,347,Y,5,38,4,300,52,9,S,S,15OCT16
TEXAS,48,4809280,BAIRD ISD,Yes,41,Y,3,.,.,38,8,S,S,S,15OCT16
TEXAS,48,4809300,BALLINGER ISD,No,50,Y,.,5,.,45,4,S,3,S,15OCT16
TEXAS,48,4809330,BALMORHEA ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4809360,BANDERA ISD,No,114,Y,.,S,S,106,15,S,S,S,15OCT16
TEXAS,48,4809390,BANGS ISD,No,6,,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4809410,BANQUETE ISD,No,5,,.,.,.,5,S,S,S,S,15OCT16
TEXAS,48,4809450,BARBERS HILL ISD,No,15,,.,S,S,12,S,S,S,6,15OCT16
TEXAS,48,4809540,BARTLETT ISD,No,3,,.,.,3,.,S,S,S,S,15OCT16
TEXAS,48,4809570,BASTROP ISD,Yes,210,Y,8,3,38,161,29,14,5,62,15OCT16
TEXAS,48,4809630,BAY CITY ISD,No,103,Y,18,S,S,69,9,4,6,S,15OCT16
TEXAS,48,4809670,BEAUMONT ISD,Yes,465,Y,19,.,38,408,41,25,S,89,15OCT16
TEXAS,48,4809690,BECKVILLE ISD,No,6,,.,.,.,6,S,S,S,S,15OCT16
TEXAS,48,4809720,BEEVILLE ISD,No,34,Y,S,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4809750,BELLEVUE ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4809780,BELLS ISD,No,18,Y,.,.,.,18,S,S,S,S,15OCT16
TEXAS,48,4809810,BELLVILLE ISD,No,27,Y,.,.,S,S,4,6,S,S,15OCT16
TEXAS,48,4809860,BELTON ISD,Yes,387,Y,5,3,9,370,44,28,S,79,15OCT16
TEXAS,48,4809870,BEN BOLT-PALITO BLANCO ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4809980,BENJAMIN ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4810140,BIG SANDY ISD,No,44,Y,.,.,.,44,9,S,S,S,15OCT16
TEXAS,48,4810170,BIG SANDY ISD,No,4,,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4810200,BIG SPRING ISD,No,59,,6,.,.,53,5,S,S,4,15OCT16
TEXAS,48,4810230,BIRDVILLE ISD,No,320,Y,S,S,46,227,43,16,3,20,15OCT16
TEXAS,48,4810260,BISHOP CISD,No,28,Y,.,.,.,28,4,S,S,S,15OCT16
TEXAS,48,4810320,BLANCO ISD,No,9,,.,.,4,5,3,S,S,S,15OCT16
TEXAS,48,4810350,BLAND ISD,No,19,,.,.,.,19,4,S,S,S,15OCT16
TEXAS,48,4810380,BLANKET ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4810440,BLOOMBURG ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4810470,BLOOMING GROVE ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4810500,BLOOMINGTON ISD,No,36,Y,.,.,.,36,S,S,S,S,15OCT16
TEXAS,48,4810590,BLUE RIDGE ISD,No,9,,.,.,.,9,S,S,S,S,15OCT16
TEXAS,48,4810620,BLUFF DALE ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4810650,BLUM ISD,No,24,Y,.,.,.,24,3,S,S,5,15OCT16
TEXAS,48,4810710,BOERNE ISD,No,24,Y,S,.,S,13,S,3,S,S,15OCT16
TEXAS,48,4810740,BOLES ISD,No,21,Y,.,.,18,3,6,S,S,S,15OCT16
TEXAS,48,4810780,BOLING ISD,No,6,Y,.,.,.,6,S,S,S,S,15OCT16
TEXAS,48,4810800,BONHAM ISD,No,34,Y,S,.,S,25,4,5,S,S,15OCT16
TEXAS,48,4810830,BOOKER ISD,No,29,Y,S,.,.,S,S,21,13,S,15OCT16
TEXAS,48,4810860,BORDEN COUNTY ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4810890,BORGER ISD,No,4,Y,.,.,.,4,S,S,S,S,15OCT16
TEXAS,48,4810910,BOSQUEVILLE ISD,No,5,,.,.,.,5,S,S,S,S,15OCT16
TEXAS,48,4810950,BOVINA ISD,No,17,Y,4,.,.,13,S,3,3,S,15OCT16
TEXAS,48,4810990,BOWIE ISD,No,27,Y,S,.,.,S,4,S,S,7,15OCT16
TEXAS,48,4811010,BOYD ISD,No,33,Y,.,.,.,33,S,S,S,S,15OCT16
TEXAS,48,4811040,BOYS RANCH ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4811070,BRACKETT ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4811110,BRADY ISD,No,22,,S,.,.,S,3,S,S,S,15OCT16
TEXAS,48,4811190,BRAZOSPORT ISD,No,676,Y,27,S,S,642,75,48,S,8,15OCT16
TEXAS,48,4811220,BRECKENRIDGE ISD,Yes,49,Y,.,.,.,49,6,3,S,13,15OCT16
TEXAS,48,4811250,BREMOND ISD,No,12,,.,.,.,12,S,S,S,S,15OCT16
TEXAS,48,4811280,BRENHAM ISD,Yes,79,Y,18,.,.,61,9,9,S,S,15OCT16
TEXAS,48,4811310,BRIDGE CITY ISD,No,65,Y,S,6,S,56,8,3,S,S,15OCT16
TEXAS,48,4811340,BRIDGEPORT ISD,No,83,Y,S,S,3,78,6,15,S,S,15OCT16
TEXAS,48,4811400,FORT ELLIOTT CISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4811430,BROADDUS ISD,No,14,Y,.,.,.,14,S,S,S,S,15OCT16
TEXAS,48,4811460,BROCK ISD,No,8,Y,.,S,.,S,S,S,S,S,15OCT16
TEXAS,48,4811490,BRONTE ISD,No,7,Y,.,.,.,7,S,S,S,S,15OCT16
TEXAS,48,4811520,BROOKELAND ISD,No,19,Y,.,.,.,19,S,S,S,S,15OCT16
TEXAS,48,4811550,BROOKESMITH ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4811580,BROOKS COUNTY ISD,No,85,Y,.,.,.,85,3,S,10,S,15OCT16
TEXAS,48,4811610,BROWNFIELD ISD,No,96,Y,.,.,.,96,4,15,8,10,15OCT16
TEXAS,48,4811640,BROWNSBORO ISD,No,8,,.,.,S,S,S,S,S,S,15OCT16
TEXAS,48,4811680,BROWNSVILLE ISD,Yes,1491,Y,88,247,71,1085,249,662,98,446,15OCT16
TEXAS,48,4811700,BROWNWOOD ISD,No,14,Y,6,.,.,8,S,S,S,S,15OCT16
TEXAS,48,4811730,BRUCEVILLE-EDDY ISD,No,3,,.,.,.,3,S,S,S,S,15OCT16
TEXAS,48,4811790,BRYAN ISD,Yes,822,Y,6,9,93,714,105,99,24,154,15OCT16
TEXAS,48,4811820,BRYSON ISD,No,S,,.,.,.,S,S,S,S,S,15OCT16
TEXAS,48,4811850,BUCKHOLTS ISD,No,S,,.,S,.,.,S,S,S,S,15OCT16
TEXAS,48,4811910,BUENA VISTA ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4811990,BUFFALO ISD,No,S,,.,.,.,.,S,S,S,S,15OCT16
TEXAS,48,4812060,BULLARD ISD,No,31,Y,.,.,S,S,5,S,S,S,15OCT16
TEXAS,48,4812090,BUNA ISD,No,9,,.,.,.,9,S,S,S,S,15OCT16
