crosswalk_period,statefip,place,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2012,48,24000,03301,0.1546,0.0232,21462,0.0035867199999999994,0.6503808,2
2012,48,24000,03302,0.9976,0.1713,158328,0.17088888000000002,0.6503808,2
2012,48,24000,03303,0.8965,0.1268,117271,0.11367619999999999,0.6503808,2
2012,48,24000,03304,1,0.1189,109954,0.1189,0.6503808,2
2012,48,24000,03305,1,0.1394,128877,0.1394,0.6503808,2
2012,48,24000,03306,0.8484,0.1225,113259,0.10392900000000001,0.6503808,2
2012,48,26232,02002,0.0143,0.0222,1463,3.1746000000000004e-4,0.5157640599999999,2
2012,48,26232,02003,0.5386,0.957,62994,0.5154401999999999,0.5157640599999999,2
2012,48,26232,02501,0.002,0.0032,212,6.4000000000000006e-6,0.5157640599999999,2
2012,48,27000,02003,0.0143,0.0013,1676,1.859e-5,0.40352432,2
2012,48,27000,02006,0.0536,0.0046,6137,2.4656e-4,0.40352432,2
2012,48,27000,02400,1e-4,0,7,0,0.40352432,2
2012,48,27000,02502,0.105,0.009,11869,9.449999999999999e-4,0.40352432,2
2012,48,27000,02506,0.4207,0.0341,45095,0.01434587,0.40352432,2
2012,48,27000,02507,0.2429,0.0207,27374,0.00502803,0.40352432,2
2012,48,27000,02508,0.9358,0.0748,98952,0.06999784,0.40352432,2
2012,48,27000,02509,0.2948,0.0296,39169,0.00872608,0.40352432,2
2012,48,27000,02511,0.9384,0.0759,100319,0.07122455999999999,0.40352432,2
2012,48,27000,02512,0.6276,0.0505,66724,0.0316938,0.40352432,2
2012,48,27000,02513,0.9777,0.0921,121835,0.09004617000000001,0.40352432,2
2012,48,27000,02514,0.7766,0.0731,96635,0.056769459999999994,0.40352432,2
2012,48,27000,02515,0.5798,0.0453,59851,0.02626494,0.40352432,2
2012,48,27000,02516,0.5621,0.0502,66350,0.028217420000000003,0.40352432,2
2012,48,27684,01906,0.6987,0.6196,72489,0.43291452,0.58640592,2
2012,48,27684,02004,0.4035,0.3804,44503,0.15349140000000003,0.58640592,2
2012,48,29000,01901,0.0024,5e-4,266,1.2e-6,0.31476818,3
2012,48,29000,02301,0.3881,0.0754,39774,0.02926274,0.31476818,3
2012,48,29000,02302,0.9186,0.1745,92043,0.16029569999999999,0.31476818,3
2012,48,29000,02303,0.1052,0.0236,12442,0.00248272,0.31476818,3
2012,48,29000,02308,0.7862,0.1561,82349,0.12272582,0.31476818,3
2012,48,30464,02101,3e-4,3e-4,45,8.999999999999999e-8,0.45688407000000003,2
2012,48,30464,02318,0.0905,0.0535,9390,0.00484175,0.45688407000000003,2
2012,48,30464,02319,0.7516,0.4632,81275,0.34814112,0.45688407000000003,2
2012,48,30464,02320,0.3237,0.1871,32822,0.060564269999999996,0.45688407000000003,2
2012,48,30464,02502,0.0676,0.0435,7640,0.0029405999999999994,0.45688407000000003,2
2012,48,30464,02503,0.1303,0.0957,16797,0.012469709999999998,0.45688407000000003,2
2012,48,30464,02504,0.2089,0.1257,22051,0.02625873,0.45688407000000003,2
2012,48,30464,02505,0.0538,0.031,5442,0.0016678,0.45688407000000003,2
2012,48,35000,04504,0.0403,0.0013,4047,5.239e-5,0.52598671,2
2012,48,35000,04601,1,0.0352,112805,0.0352,0.52598671,2
2012,48,35000,04602,1,0.0365,117002,0.0365,0.52598671,2
2012,48,35000,04603,1,0.0361,115745,0.0361,0.52598671,2
2012,48,35000,04604,0.8006,0.0309,98870,0.02473854,0.52598671,2
2012,48,35000,04605,0.002,1e-4,235,2.0000000000000002e-7,0.52598671,2
2012,48,35000,04606,0.3635,0.0122,39206,0.0044347,0.52598671,2
2012,48,35000,04607,0.6603,0.0214,68539,0.01413042,0.52598671,2
2012,48,35000,04608,0.4107,0.013,41500,0.0053391,0.52598671,2
2012,48,35000,04609,0.9132,0.0359,114885,0.03278388,0.52598671,2
2012,48,35000,04610,0.3393,0.011,35302,0.0037322999999999996,0.52598671,2
2012,48,35000,04611,0.7012,0.0226,72315,0.01584712,0.52598671,2
2012,48,35000,04612,0.9566,0.0307,98434,0.02936762,0.52598671,2
2012,48,35000,04613,0.8718,0.029,93023,0.0252822,0.52598671,2
2012,48,35000,04614,0.9762,0.032,102612,0.0312384,0.52598671,2
2012,48,35000,04615,0.9392,0.0301,96295,0.02826992,0.52598671,2
2012,48,35000,04616,0.9587,0.0321,102724,0.030774269999999996,0.52598671,2
2012,48,35000,04617,0.9204,0.0303,97131,0.02788812,0.52598671,2
2012,48,35000,04618,1,0.0321,102844,0.0321,0.52598671,2
2012,48,35000,04619,0.8165,0.0259,83144,0.02114735,0.52598671,2
2012,48,35000,04620,0.362,0.0115,36899,0.004163,0.52598671,2
2012,48,35000,04621,0.3686,0.0118,37961,0.004349479999999999,0.52598671,2
2012,48,35000,04622,0.0053,2e-4,555,1.06e-6,0.52598671,2
2012,48,35000,04624,0.6527,0.0219,70025,0.014294129999999999,0.52598671,2
2012,48,35000,04625,0.0745,0.0026,8322,1.937e-4,0.52598671,2
2012,48,35000,04626,0.2215,0.008,25571,0.0017720000000000001,0.52598671,2
2012,48,35000,04627,0.0033,1e-4,362,3.3e-7,0.52598671,2
2012,48,35000,04628,0.0322,0.0011,3465,3.542e-5,0.52598671,2
2012,48,35000,04629,0.0599,0.0021,6588,1.2579e-4,0.52598671,2
2012,48,35000,04630,1e-4,0,6,0,0.52598671,2
2012,48,35000,04631,0.0374,0.0014,4402,5.236e-5,0.52598671,2
2012,48,35000,04632,0.008,3e-4,817,2.4e-6,0.52598671,2
2012,48,35000,04633,0.0174,5e-4,1754,8.7e-6,0.52598671,2
2012,48,35000,04634,0.0775,0.0025,7882,1.9375e-4,0.52598671,2
2012,48,35000,04635,0.0991,0.0033,10461,3.2702999999999996e-4,0.52598671,2
2012,48,35000,04636,0.6264,0.0209,67010,0.013091759999999997,0.52598671,2
2012,48,35000,04637,0.9776,0.0347,111193,0.03392272,0.52598671,2
2012,48,35000,04638,0.6939,0.0221,70795,0.01533519,0.52598671,2
2012,48,35000,04901,0.3135,0.0101,32484,0.00316635,0.52598671,2
2012,48,35000,04902,0.0175,6e-4,2076,1.05e-5,0.52598671,2
2012,48,35000,04904,0.0146,6e-4,1852,8.759999999999999e-6,0.52598671,2
2012,48,35000,04905,0.0115,5e-4,1506,5.75e-6,0.52598671,2
2012,48,37000,02312,0.0213,0.0021,2318,4.4729999999999994e-5,0.14913272,3
2012,48,37000,02320,0.6763,0.0622,68574,0.04206586,0.14913272,3
2012,48,37000,02321,0.976,0.0936,103190,0.09135360000000001,0.14913272,3
2012,48,37000,02322,0.4091,0.0383,42208,0.01566853,0.14913272,3
2012,48,39148,03501,0.8193,0.9828,125722,0.80520804,0.80544884,1
2012,48,39148,03502,0.014,0.0172,2199,2.408e-4,0.80544884,1
2012,48,41464,06301,1,0.5599,134404,0.5599,0.9315666399999999,1
2012,48,41464,06302,0.8774,0.4236,101687,0.37166663999999994,0.9315666399999999,1
2012,48,41980,04620,0.0153,0.017,1562,2.6010000000000003e-4,0.5357335,2
2012,48,41980,04702,0.5995,0.8932,81998,0.5354734,0.5357335,2
2012,48,42508,02001,0.0018,0.002,192,3.6e-6,0.91211816,1
2012,48,42508,02002,0.922,0.9892,94257,0.9120424,0.91211816,1
2012,48,42508,02322,0.0082,0.0088,841,7.216000000000001e-5,0.91211816,1
2012,48,43888,01200,0.0162,0.0229,1870,3.7098e-4,0.62182554,2
2012,48,43888,01600,0.6456,0.9626,78585,0.62145456,0.62182554,2
2012,48,45000,00501,1,0.148,112013,0.148,0.25739332,3
2012,48,45000,00502,0.7044,0.1553,117514,0.10939332,0.25739332,3
2012,48,45384,06803,1e-4,1e-4,9,1e-8,0.94750854,1
2012,48,45384,06804,0.0019,0.0015,193,2.8500000000000002e-6,0.94750854,1
2012,48,45384,06805,0.9688,0.9776,127310,0.94709888,0.94750854,1
2012,48,45384,06806,0.0223,0.0177,2301,3.9471e-4,0.94750854,1
2012,48,45384,06807,0.0039,0.0031,408,1.209e-5,0.94750854,1
2012,48,45744,01905,0.9962,0.9015,118202,0.8980743,0.91028322,1
2012,48,45744,01906,0.1242,0.0983,12884,0.01220886,0.91028322,1
2012,48,45744,01907,3e-4,2e-4,31,6e-8,0.91028322,1
2012,48,47892,01400,0.0021,0.0015,213,3.15e-6,0.52238459,2
2012,48,47892,02302,0.0486,0.0348,4868,0.0016912799999999999,0.52238459,2
2012,48,47892,02303,0.7214,0.6106,85335,0.44048684000000005,0.52238459,2
2012,48,47892,02304,0.0016,0.0012,164,1.92e-6,0.52238459,2
2012,48,47892,02305,0.2738,0.2433,34003,0.06661553999999999,0.52238459,2
2012,48,47892,02306,0.1251,0.1086,15181,0.013585859999999998,0.52238459,2
2012,48,48072,03000,0.8121,0.9962,111147,0.80901402,0.80901402,1
2012,48,48768,06805,0.0201,0.034,2643,6.834e-4,0.69802479,2
2012,48,48768,06806,0.7248,0.9621,74817,0.69733008,0.69802479,2
2012,48,48768,06807,0.0029,0.0039,302,1.1309999999999998e-5,0.69802479,2
2012,48,50820,05700,0.0772,0.1741,10154,0.013440520000000001,0.37179622,2
2012,48,50820,05800,0.439,0.8163,47615,0.3583557,0.37179622,2
2012,48,53388,03000,0.012,0.0162,1644,1.9439999999999998e-4,0.6948367799999999,2
2012,48,53388,03100,0.7162,0.9699,98213,0.6946423799999999,0.6948367799999999,2
2012,48,56000,04605,0.998,0.2491,116833,0.24860179999999998,0.26460680999999997,3
2012,48,56000,04619,0.0162,0.0035,1653,5.6699999999999996e-5,0.26460680999999997,3
2012,48,56000,04621,0.2678,0.0588,27578,0.01574664,0.26460680999999997,3
2012,48,56000,04622,0.0301,0.0067,3141,2.0166999999999999e-4,0.26460680999999997,3
2012,48,56348,04617,9e-4,0.001,90,9e-7,0.6901477199999999,2
2012,48,56348,04620,0.0385,0.0436,3924,0.0016786,0.6901477199999999,2
2012,48,56348,04801,0.7765,0.882,79402,0.684873,0.6901477199999999,2
2012,48,56348,04802,0.0543,0.0654,5889,0.00355122,0.6901477199999999,2
2012,48,56348,04905,0.0055,0.008,721,4.4e-5,0.6901477199999999,2
2012,48,57200,06803,0.5757,0.9405,70400,0.54144585,0.54144585,2
2012,48,58016,01901,0.3147,0.1339,34799,0.042138329999999995,0.85811557,1
2012,48,58016,01902,1,0.4183,108690,0.4183,0.85811557,1
2012,48,58016,01903,1,0.3942,102439,0.3942,0.85811557,1
2012,48,58016,01904,0.0739,0.0331,8597,0.0024460899999999997,0.85811557,1
2012,48,58016,02001,0.0503,0.0205,5316,0.00103115,0.85811557,1
2012,48,61796,01901,0.2583,0.2879,28569,0.07436456999999999,0.38216271999999996,2
2012,48,61796,02308,0.1455,0.1536,15240,0.022348799999999995,0.38216271999999996,2
2012,48,61796,02309,0.5111,0.5585,55414,0.28544935,0.38216271999999996,2
2012,48,63500,05202,0.8503,0.8661,86956,0.7364448299999999,0.7488239099999999,2
2012,48,63500,05203,0.1104,0.1101,11051,0.01215504,0.7488239099999999,2
2012,48,63500,05204,0.0049,0.0052,526,2.5479999999999997e-5,0.7488239099999999,2
2012,48,63500,05301,0.0136,0.0146,1468,1.9856e-4,0.7488239099999999,2
2012,48,64472,02900,0.8458,0.9969,93233,0.84317802,0.84317802,1
2012,48,65000,05901,1,0.0477,106773,0.0477,0.52131909,2
2012,48,65000,05902,0.8787,0.0458,102522,0.04024446,0.52131909,2
2012,48,65000,05903,1,0.0504,112796,0.0504,0.52131909,2
2012,48,65000,05904,0.9481,0.0444,99251,0.042095640000000004,0.52131909,2
2012,48,65000,05905,0.9111,0.0469,104855,0.04273059,0.52131909,2
2012,48,65000,05906,1,0.0521,116642,0.0521,0.52131909,2
2012,48,65000,05907,0.2698,0.0124,27743,0.00334552,0.52131909,2
2012,48,65000,05908,0.8012,0.0367,81996,0.029404040000000003,0.52131909,2
2012,48,65000,05909,0.9066,0.043,96181,0.03898379999999999,0.52131909,2
2012,48,65000,05910,0.9985,0.0482,107715,0.0481277,0.52131909,2
2012,48,65000,05911,0.922,0.0464,103753,0.0427808,0.52131909,2
2012,48,65000,05912,1,0.0463,103499,0.0463,0.52131909,2
2012,48,65000,05913,0.6011,0.0277,62001,0.016650469999999997,0.52131909,2
2012,48,65000,05914,0.2038,0.0093,20718,0.00189534,0.52131909,2
2012,48,65000,05915,0.6147,0.0275,61496,0.01690425,0.52131909,2
2012,48,65000,05916,0.1904,0.0087,19440,0.00165648,0.52131909,2
2012,48,65000,06100,2e-4,0,26,0,0.52131909,2
2012,48,70808,04901,0.0176,0.0232,1828,4.0832e-4,0.56294572,2
2012,48,70808,04902,0.6095,0.9188,72382,0.5600086,0.56294572,2
2012,48,70808,04903,0.0436,0.058,4569,0.0025288000000000003,0.56294572,2
2012,48,72176,03502,0.4228,1,66284,0.4228,0.4228,2
2012,48,74144,01501,0.0248,0.0256,2490,6.3488e-4,0.8408199999999999,1
2012,48,74144,01502,0.8651,0.9712,94460,0.8401851199999999,0.8408199999999999,1
2012,48,76000,03801,0.965,0.7429,100005,0.7168985,0.7517312,1
2012,48,76000,03802,0.189,0.1843,24804,0.0348327,0.7517312,1
2012,48,79000,00700,0.7951,0.19,104553,0.151069,0.151069,3
2012,49,43660,11001,0.3406,0.9654,67232,0.32881524,0.32881524,3
2012,49,44320,49001,0.2465,0.4339,25520,0.10695635,0.15831161,3
2012,49,44320,49002,0.0084,0.0225,1326,1.8899999999999999e-4,0.15831161,3
2012,49,44320,49004,0.1454,0.3519,20695,0.05116626,0.15831161,3
2012,49,55980,57001,0.1985,0.2847,25690,0.056512950000000006,0.41173815,2
2012,49,55980,57002,0.561,0.6332,57135,0.3552252,0.41173815,2
2012,49,57300,49002,0.5584,0.9122,88308,0.50937248,0.50937254,2
2012,49,57300,49003,2e-4,3e-4,28,6e-8,0.50937254,2
2012,49,62470,49003,0.9992,0.9999,112482,0.99910008,0.99910008,1
2012,49,65330,53001,0.5271,1,72796,0.5271,0.5271,2
2012,49,67000,35001,0.4354,0.029,45443,0.012626600000000002,0.08378285,3
2012,49,67000,35002,0.9686,0.0713,111750,0.06906118,0.08378285,3
2012,49,67000,35003,9e-4,1e-4,98,9e-8,0.08378285,3
2012,49,67000,35004,0.0973,0.0071,11169,6.9083e-4,0.08378285,3
2012,49,67000,35005,0.1221,0.0115,17980,0.00140415,0.08378285,3
2012,49,67440,35008,0.3573,0.4044,36217,0.14449212,0.43433901999999996,2
2012,49,67440,35009,0.5054,0.5735,51356,0.28984689999999996,0.43433901999999996,2
2012,49,70850,35006,0.0759,0.0983,7621,0.007460969999999999,0.16442837,3
2012,49,70850,35007,0.2967,0.5275,40898,0.15650925,0.16442837,3
2012,49,70850,35009,0.0187,0.0245,1899,4.5815000000000005e-4,0.16442837,3
2012,49,82950,35001,0.0195,0.016,2037,3.12e-4,0.35350777,2
2012,49,82950,35006,0.5221,0.412,52449,0.2151052,0.35350777,2
2012,49,82950,35007,0.3571,0.3867,49226,0.13809057,0.35350777,2
2012,49,83470,35001,0.2903,0.234,30299,0.06793020000000001,0.41136052,2
2012,49,83470,35003,0.5434,0.4469,57866,0.24284546,0.41136052,2
2012,49,83470,35004,0.3358,0.2978,38560,0.10000124,0.41136052,2
2012,49,83470,35006,0.0274,0.0213,2755,5.8362e-4,0.41136052,2
2012,51,01000,51255,1,0.2296,139966,0.2296,0.2296,3
2012,51,16000,55001,1,0.0876,113140,0.0876,0.172,3
2012,51,16000,55002,1,0.0844,109069,0.0844,0.172,3
2012,51,35000,51175,2e-4,0,32,0,0.0429,3
2012,51,35000,51186,1,0.0429,137436,0.0429,0.0429,3
2012,51,47672,51096,0.5795,0.978,75568,0.566751,0.566751,2
2012,51,56000,51175,0.9998,0.3853,180687,0.38522293999999996,0.38522305999999995,2
2012,51,56000,51206,6e-4,2e-4,100,1.2e-7,0.38522305999999995,2
2012,51,57000,51154,1,0.5233,208001,0.5233,0.5466892,2
2012,51,57000,51155,0.267,0.0876,34802,0.0233892,0.5466892,2
2012,51,64000,51155,0.733,0.169,95535,0.123877,0.123877,3
2012,51,67000,51224,2e-4,0,25,0,0.1302,3
2012,51,67000,51235,1,0.1302,204214,0.1302,0.1302,3
2012,51,68000,51044,0.7468,0.0924,97029,0.06900432,0.06900432,3
2012,51,76432,51145,0.5754,0.9941,84585,0.57200514,0.57200514,2
2012,51,82000,51164,1,0.2285,141491,0.2285,0.7074,2
2012,51,82000,51165,1,0.2747,170090,0.2747,0.7074,2
2012,51,82000,51167,1,0.2042,126413,0.2042,0.7074,2
2012,53,03180,11505,0.0693,0.1053,7419,0.0072972900000000005,0.52310852,2
2012,53,03180,11613,0.0027,0.0046,322,1.242e-5,0.52310852,2
2012,53,03180,11614,0.5821,0.8861,62439,0.5157988099999999,0.52310852,2
2012,53,05210,11607,1e-4,1e-4,18,1e-8,0.77120972,1
2012,53,05210,11608,0.9299,0.8273,121813,0.76930627,0.77120972,1
2012,53,05210,11609,0.0462,0.0412,6062,0.00190344,0.77120972,1
2012,53,05280,10100,0.4022,1,80899,0.4022,0.4022,2
2012,53,22640,11702,0.1342,0.1378,14968,0.018492760000000004,0.63763375,2
2012,53,22640,11703,0.7639,0.8105,88026,0.61914095,0.63763375,2
2012,53,22640,11705,2e-4,2e-4,23,4e-8,0.63763375,2
2012,53,23515,11612,0.7068,0.9561,85387,0.67577148,0.67737383,2
2012,53,23515,11614,0.0365,0.0439,3919,0.00160235,0.67737383,2
2012,53,35275,10702,0.7039,0.9195,73911,0.64723605,0.64723605,2
2012,53,35415,11611,0.0033,0.0035,414,1.155e-5,0.91091528,1
2012,53,35415,11612,0.0086,0.0087,1033,7.481999999999999e-5,0.91091528,1
2012,53,35415,11613,0.9456,0.9628,114175,0.91042368,0.91091528,1
2012,53,35415,11614,0.0073,0.0066,779,4.818e-5,0.91091528,1
2012,53,35415,11615,0.0193,0.0185,2188,3.5705e-4,0.91091528,1
2012,53,35940,11606,0.0162,0.0207,1828,3.3534e-4,0.5229606,2
2012,53,35940,11607,0.5955,0.8774,77646,0.5224917,0.5229606,2
2012,53,35940,11616,0.0106,0.0126,1111,1.3356e-4,0.5229606,2
2012,53,53545,10701,0.5573,0.7359,58400,0.41011707000000003,0.4109278,2
2012,53,53545,10703,0.0251,0.0323,2564,8.107300000000001e-4,0.4109278,2
2012,53,57745,11609,0.0078,0.0111,1024,8.658e-5,0.67714259,2
2012,53,57745,11610,0.7011,0.9654,88770,0.67684194,0.67714259,2
2012,53,57745,11611,1e-4,2e-4,15,2e-8,0.67714259,2
2012,53,57745,11613,0.0096,0.0126,1160,1.2096e-4,0.67714259,2
2012,53,57745,11615,0.0087,0.0107,986,9.308999999999999e-5,0.67714259,2
2012,53,63000,11601,1,0.1264,137644,0.1264,0.55856496,2
2012,53,63000,11602,1,0.109,118748,0.109,0.55856496,2
2012,53,63000,11603,1,0.1073,116891,0.1073,0.55856496,2
2012,53,63000,11604,1,0.0986,107411,0.0986,0.55856496,2
2012,53,63000,11605,0.9997,0.1173,127779,0.11726481000000001,0.55856496,2
2012,53,63000,11610,8e-4,1e-4,106,8e-8,0.55856496,2
2012,53,63000,11611,7e-4,1e-4,81,7e-8,0.55856496,2
2012,53,67000,10501,0.8199,0.0661,103597,0.05419539,0.11138402000000001,3
2012,53,67000,10502,0.8711,0.0656,102939,0.057144160000000006,0.11138402000000001,3
2012,53,67000,10503,0.0043,3e-4,521,1.29e-6,0.11138402000000001,3
2012,53,67000,10504,0.0254,0.0017,2669,4.3179999999999997e-5,0.11138402000000001,3
2012,53,67167,10502,0.0079,0.0104,935,8.216e-5,0.7149046699999999,2
2012,53,67167,10503,0.7262,0.9843,88343,0.7147986599999999,0.7149046699999999,2
2012,53,67167,10504,0.0045,0.0053,474,2.3849999999999997e-5,0.7149046699999999,2
2012,53,70000,11501,0.9996,0.1785,120073,0.1784286,0.20557994999999998,3
2012,53,70000,11502,0.2036,0.0333,22364,0.006779880000000001,0.20557994999999998,3
2012,53,70000,11503,0.0109,0.0017,1174,1.853e-5,0.20557994999999998,3
2012,53,70000,11504,0.2893,0.0538,36207,0.01556434,0.20557994999999998,3
2012,53,70000,11505,0.1735,0.0276,18579,0.0047886,0.20557994999999998,3
2012,53,74060,11101,0.9932,0.6334,104592,0.62909288,0.76268304,1
2012,53,74060,11102,0.1007,0.0647,10682,0.006515289999999999,0.76268304,1
2012,53,74060,11103,0.4511,0.2817,46527,0.12707487,0.76268304,1
2012,53,74060,11104,1e-4,0,6,0,0.76268304,1
2012,53,80010,10901,0.7576,0.9877,91186,0.74828152,0.74828222,2
2012,53,80010,10902,7e-4,0.001,90,7e-7,0.74828222,2
2012,55,02375,01401,0.074,0.1499,11142,0.0110926,0.28569308,3
2012,55,02375,01500,0.3398,0.8076,60045,0.27442247999999997,0.28569308,3
2012,55,02375,01501,0.0089,0.02,1490,1.78e-4,0.28569308,3
2012,55,31000,00200,0.9848,0.548,103361,0.5396704,0.5396857,2
2012,55,31000,00300,0.0045,0.0034,637,1.53e-5,0.5396857,2
2012,55,39225,10000,0.5962,0.996,99225,0.5938152,0.5938152,2
2012,55,48000,00101,0.9642,0.094,107827,0.0906348,0.1297278,3
2012,55,48000,00102,0.2398,0.0384,44097,0.009208319999999999,0.1297278,3
2012,55,48000,00103,0.4221,0.0708,81185,0.02988468,0.1297278,3
2012,55,53000,40101,0.4047,0.0346,44010,0.01400262,0.44695684999999996,2
2012,55,53000,40701,0.0021,3e-4,363,6.299999999999999e-7,0.44695684999999996,2
2012,55,53000,41001,1,0.0857,108892,0.0857,0.44695684999999996,2
2012,55,53000,41002,1,0.0929,118043,0.0929,0.44695684999999996,2
2012,55,53000,41003,1,0.0836,106287,0.0836,0.44695684999999996,2
2012,55,53000,41004,1,0.083,105475,0.083,0.44695684999999996,2
2012,55,53000,41005,0.9972,0.088,111763,0.08775359999999999,0.44695684999999996,2
2012,55,66000,30000,0.4036,0.0564,78860,0.022763040000000002,0.022763040000000002,3
2022,01,03076,02101,0.5953,1,76143,0.5953,0.5953,2
2022,01,07000,01301,0.012,0.0069,1387,8.280000000000001e-5,0.72734109,2
2022,01,07000,01401,0.0519,0.0306,6146,0.00158814,0.72734109,2
2022,01,07000,01402,0.1351,0.0899,18049,0.012145489999999998,0.72734109,2
2022,01,07000,01403,0.8731,0.8141,163413,0.71079071,0.72734109,2
2022,01,07000,01404,0.0531,0.049,9834,0.0026019000000000003,0.72734109,2
2022,01,07000,01501,0.0139,0.0095,1904,1.3204999999999998e-4,0.72734109,2
2022,01,35896,01401,0.1128,0.1442,13354,0.01626576,0.23350481000000003,3
2022,01,35896,01404,0.2842,0.5681,52607,0.16145402000000003,0.23350481000000003,3
2022,01,35896,01501,0.1939,0.2877,26645,0.05578503,0.23350481000000003,3
2022,01,37000,00200,0.0423,0.0204,4386,8.6292e-4,0.70529994,2
2022,01,37000,00401,0.1831,0.0966,20777,0.017687460000000002,0.70529994,2
2022,01,37000,00402,0.5138,0.3659,78665,0.18799942,0.70529994,2
2022,01,37000,00403,0.996,0.5002,107547,0.49819919999999995,0.70529994,2
2022,01,37000,00501,0.0326,0.0169,3624,5.509399999999999e-4,0.70529994,2
2022,01,50000,02801,0.0035,0.0026,490,9.1e-6,0.7173706400000001,2
2022,01,50000,02802,0.4969,0.3448,64492,0.17133112,0.7173706400000001,2
2022,01,50000,02803,0.8367,0.6526,122059,0.54603042,0.7173706400000001,2
2022,01,51000,01801,0.9682,0.5281,105930,0.51130642,0.9249300500000001,1
2022,01,51000,01802,0.8869,0.4663,93541,0.41356147,0.9249300500000001,1
2022,01,51000,01901,0.0111,0.0056,1132,6.216e-5,0.9249300500000001,1
2022,01,77256,01201,0.0475,0.0482,4803,0.0022895,0.71823346,2
2022,01,77256,01202,0.7522,0.9518,94797,0.7159439599999999,0.71823346,2
2022,02,03000,00101,1,0.4532,131989,0.4532,1,1
2022,02,03000,00102,1,0.5468,159258,0.5468,1,1
2022,04,04720,00132,2e-4,3e-4,26,6e-8,0.7265820199999999,2
2022,04,04720,00133,0.7268,0.9997,89308,0.72658196,0.7265820199999999,2
2022,04,07940,00132,0.059,0.0946,8656,0.0055814,0.45022333999999997,2
2022,04,07940,00134,0.4911,0.9054,82846,0.44464193999999996,0.45022333999999997,2
2022,04,12000,00105,0.0182,0.011,3027,2.002e-4,0.83107947,1
2022,04,12000,00106,0.9871,0.4389,121128,0.43323819,0.83107947,1
2022,04,12000,00107,0.8586,0.3985,109992,0.3421521,0.83107947,1
2022,04,12000,00108,0.3765,0.1473,40665,0.05545844999999999,0.83107947,1
2022,04,12000,00135,0.0071,0.0043,1175,3.053e-5,0.83107947,1
2022,04,23620,00500,0.5295,1,76831,0.5295,0.5295,2
2022,04,27400,00104,0.0042,0.0017,452,7.139999999999999e-6,0.83907138,1
2022,04,27400,00105,0.9744,0.6035,161684,0.5880504000000001,0.83907138,1
2022,04,27400,00135,0.6358,0.3948,105781,0.25101384,0.83907138,1
2022,04,27820,00124,0.9773,0.4504,111850,0.44017592,0.96406646,1
2022,04,27820,00126,1,0.5232,129927,0.5232,0.96406646,1
2022,04,27820,00127,0.0318,0.0155,3856,4.929e-4,0.96406646,1
2022,04,27820,00132,0.0183,0.0108,2692,1.9764e-4,0.96406646,1
2022,04,28380,00132,0.6378,0.9821,93591,0.62638338,0.6265641700000001,2
2022,04,28380,00134,0.0101,0.0179,1703,1.8078999999999998e-4,0.6265641700000001,2
2022,04,46000,00101,0.8137,0.2999,151247,0.24402863,0.90901221,1
2022,04,46000,00102,0.9582,0.2738,138044,0.26235516,0.90901221,1
2022,04,46000,00103,0.9489,0.2276,114776,0.21596964,0.90901221,1
2022,04,46000,00104,0.9394,0.1987,100186,0.18665878,0.90901221,1
