year,state,county,state_name,county_name,population
2014,17,137,Illinois,Morgan County,NA
2014,17,139,Illinois,Moultrie County,NA
2014,17,141,Illinois,Ogle County,NA
2014,17,143,Illinois,Peoria County,NA
2014,17,145,Illinois,Perry County,NA
2014,17,147,Illinois,Piatt County,NA
2014,17,149,Illinois,Pike County,NA
2014,17,151,Illinois,Pope County,NA
2014,17,153,Illinois,Pulaski County,NA
2014,17,155,Illinois,Putnam County,NA
2014,17,157,Illinois,Randolph County,NA
2014,17,159,Illinois,Richland County,NA
2014,17,161,Illinois,Rock Island County,NA
2014,17,163,Illinois,St. Clair County,NA
2014,17,165,Illinois,Saline County,NA
2014,17,167,Illinois,Sangamon County,NA
2014,17,169,Illinois,Schuyler County,NA
2014,17,171,Illinois,Scott County,NA
2014,17,173,Illinois,Shelby County,NA
2014,17,175,Illinois,Stark County,NA
2014,17,177,Illinois,Stephenson County,NA
2014,17,179,Illinois,Tazewell County,NA
2014,17,181,Illinois,Union County,NA
2014,17,183,Illinois,Vermilion County,NA
2014,17,185,Illinois,Wabash County,NA
2014,17,187,Illinois,Warren County,NA
2014,17,189,Illinois,Washington County,NA
2014,17,191,Illinois,Wayne County,NA
2014,17,193,Illinois,White County,NA
2014,17,195,Illinois,Whiteside County,NA
2014,17,197,Illinois,Will County,NA
2014,17,199,Illinois,Williamson County,NA
2014,17,201,Illinois,Winnebago County,NA
2014,17,203,Illinois,Woodford County,NA
2014,18,001,Indiana,Adams County,NA
2014,18,003,Indiana,Allen County,NA
2014,18,005,Indiana,Bartholomew County,NA
2014,18,007,Indiana,Benton County,NA
2014,18,009,Indiana,Blackford County,NA
2014,18,011,Indiana,Boone County,NA
2014,18,013,Indiana,Brown County,NA
2014,18,015,Indiana,Carroll County,NA
2014,18,017,Indiana,Cass County,NA
2014,18,019,Indiana,Clark County,NA
2014,18,021,Indiana,Clay County,NA
2014,18,023,Indiana,Clinton County,NA
2014,18,025,Indiana,Crawford County,NA
2014,18,027,Indiana,Daviess County,NA
2014,18,029,Indiana,Dearborn County,NA
2014,18,031,Indiana,Decatur County,NA
2014,18,033,Indiana,DeKalb County,NA
2014,18,035,Indiana,Delaware County,NA
2014,18,037,Indiana,Dubois County,NA
2014,18,039,Indiana,Elkhart County,NA
2014,18,041,Indiana,Fayette County,NA
2014,18,043,Indiana,Floyd County,NA
2014,18,045,Indiana,Fountain County,NA
2014,18,047,Indiana,Franklin County,NA
2014,18,049,Indiana,Fulton County,NA
2014,18,051,Indiana,Gibson County,NA
2014,18,053,Indiana,Grant County,NA
2014,18,055,Indiana,Greene County,NA
2014,18,057,Indiana,Hamilton County,NA
2014,18,059,Indiana,Hancock County,NA
2014,18,061,Indiana,Harrison County,NA
2014,18,063,Indiana,Hendricks County,NA
2014,18,065,Indiana,Henry County,NA
2014,18,067,Indiana,Howard County,NA
2014,18,069,Indiana,Huntington County,NA
2014,18,071,Indiana,Jackson County,NA
2014,18,073,Indiana,Jasper County,NA
2014,18,075,Indiana,Jay County,NA
2014,18,077,Indiana,Jefferson County,NA
2014,18,079,Indiana,Jennings County,NA
2014,18,081,Indiana,Johnson County,NA
2014,18,083,Indiana,Knox County,NA
2014,18,085,Indiana,Kosciusko County,NA
2014,18,087,Indiana,LaGrange County,NA
2014,18,089,Indiana,Lake County,NA
2014,18,091,Indiana,LaPorte County,NA
2014,18,093,Indiana,Lawrence County,NA
2014,18,095,Indiana,Madison County,NA
2014,18,097,Indiana,Marion County,NA
2014,18,099,Indiana,Marshall County,NA
2014,18,101,Indiana,Martin County,NA
2014,18,103,Indiana,Miami County,NA
2014,18,105,Indiana,Monroe County,NA
2014,18,107,Indiana,Montgomery County,NA
2014,18,109,Indiana,Morgan County,NA
2014,18,111,Indiana,Newton County,NA
2014,18,113,Indiana,Noble County,NA
2014,18,115,Indiana,Ohio County,NA
2014,18,117,Indiana,Orange County,NA
2014,18,119,Indiana,Owen County,NA
2014,18,121,Indiana,Parke County,NA
2014,18,123,Indiana,Perry County,NA
2014,18,125,Indiana,Pike County,NA
2014,18,127,Indiana,Porter County,NA
2014,18,129,Indiana,Posey County,NA
2014,18,131,Indiana,Pulaski County,NA
2014,18,133,Indiana,Putnam County,NA
2014,18,135,Indiana,Randolph County,NA
2014,18,137,Indiana,Ripley County,NA
2014,18,139,Indiana,Rush County,NA
2014,18,141,Indiana,St. Joseph County,NA
2014,18,143,Indiana,Scott County,NA
2014,18,145,Indiana,Shelby County,NA
2014,18,147,Indiana,Spencer County,NA
2014,18,149,Indiana,Starke County,NA
2014,18,151,Indiana,Steuben County,NA
2014,18,153,Indiana,Sullivan County,NA
2014,18,155,Indiana,Switzerland County,NA
2014,18,157,Indiana,Tippecanoe County,NA
2014,18,159,Indiana,Tipton County,NA
2014,18,161,Indiana,Union County,NA
2014,18,163,Indiana,Vanderburgh County,NA
2014,18,165,Indiana,Vermillion County,NA
2014,18,167,Indiana,Vigo County,NA
2014,18,169,Indiana,Wabash County,NA
2014,18,171,Indiana,Warren County,NA
2014,18,173,Indiana,Warrick County,NA
2014,18,175,Indiana,Washington County,NA
2014,18,177,Indiana,Wayne County,NA
2014,18,179,Indiana,Wells County,NA
2014,18,181,Indiana,White County,NA
2014,18,183,Indiana,Whitley County,NA
2014,19,001,Iowa,Adair County,NA
2014,19,003,Iowa,Adams County,NA
2014,19,005,Iowa,Allamakee County,NA
2014,19,007,Iowa,Appanoose County,NA
2014,19,009,Iowa,Audubon County,NA
2014,19,011,Iowa,Benton County,NA
2014,19,013,Iowa,Black Hawk County,NA
2014,19,015,Iowa,Boone County,NA
2014,19,017,Iowa,Bremer County,NA
2014,19,019,Iowa,Buchanan County,NA
2014,19,021,Iowa,Buena Vista County,NA
2014,19,023,Iowa,Butler County,NA
2014,19,025,Iowa,Calhoun County,NA
2014,19,027,Iowa,Carroll County,NA
2014,19,029,Iowa,Cass County,NA
2014,19,031,Iowa,Cedar County,NA
2014,19,033,Iowa,Cerro Gordo County,NA
2014,19,035,Iowa,Cherokee County,NA
2014,19,037,Iowa,Chickasaw County,NA
2014,19,039,Iowa,Clarke County,NA
2014,19,041,Iowa,Clay County,NA
2014,19,043,Iowa,Clayton County,NA
2014,19,045,Iowa,Clinton County,NA
2014,19,047,Iowa,Crawford County,NA
2014,19,049,Iowa,Dallas County,NA
2014,19,051,Iowa,Davis County,NA
2014,19,053,Iowa,Decatur County,NA
2014,19,055,Iowa,Delaware County,NA
2014,19,057,Iowa,Des Moines County,NA
2014,19,059,Iowa,Dickinson County,NA
2014,19,061,Iowa,Dubuque County,NA
2014,19,063,Iowa,Emmet County,NA
2014,19,065,Iowa,Fayette County,NA
2014,19,067,Iowa,Floyd County,NA
2014,19,069,Iowa,Franklin County,NA
2014,19,071,Iowa,Fremont County,NA
2014,19,073,Iowa,Greene County,NA
2014,19,075,Iowa,Grundy County,NA
2014,19,077,Iowa,Guthrie County,NA
2014,19,079,Iowa,Hamilton County,NA
2014,19,081,Iowa,Hancock County,NA
2014,19,083,Iowa,Hardin County,NA
2014,19,085,Iowa,Harrison County,NA
2014,19,087,Iowa,Henry County,NA
2014,19,089,Iowa,Howard County,NA
2014,19,091,Iowa,Humboldt County,NA
2014,19,093,Iowa,Ida County,NA
2014,19,095,Iowa,Iowa County,NA
2014,19,097,Iowa,Jackson County,NA
2014,19,099,Iowa,Jasper County,NA
2014,19,101,Iowa,Jefferson County,NA
2014,19,103,Iowa,Johnson County,NA
2014,19,105,Iowa,Jones County,NA
2014,19,107,Iowa,Keokuk County,NA
2014,19,109,Iowa,Kossuth County,NA
2014,19,111,Iowa,Lee County,NA
2014,19,113,Iowa,Linn County,NA
2014,19,115,Iowa,Louisa County,NA
2014,19,117,Iowa,Lucas County,NA
2014,19,119,Iowa,Lyon County,NA
2014,19,121,Iowa,Madison County,NA
2014,19,123,Iowa,Mahaska County,NA
2014,19,125,Iowa,Marion County,NA
2014,19,127,Iowa,Marshall County,NA
2014,19,129,Iowa,Mills County,NA
2014,19,131,Iowa,Mitchell County,NA
2014,19,133,Iowa,Monona County,NA
2014,19,135,Iowa,Monroe County,NA
2014,19,137,Iowa,Montgomery County,NA
2014,19,139,Iowa,Muscatine County,NA
2014,19,141,Iowa,O'Brien County,NA
2014,19,143,Iowa,Osceola County,NA
2014,19,145,Iowa,Page County,NA
2014,19,147,Iowa,Palo Alto County,NA
2014,19,149,Iowa,Plymouth County,NA
2014,19,151,Iowa,Pocahontas County,NA
2014,19,153,Iowa,Polk County,NA
2014,19,155,Iowa,Pottawattamie County,NA
2014,19,157,Iowa,Poweshiek County,NA
2014,19,159,Iowa,Ringgold County,NA
2014,19,161,Iowa,Sac County,NA
2014,19,163,Iowa,Scott County,NA
2014,19,165,Iowa,Shelby County,NA
2014,19,167,Iowa,Sioux County,NA
2014,19,169,Iowa,Story County,NA
2014,19,171,Iowa,Tama County,NA
2014,19,173,Iowa,Taylor County,NA
2014,19,175,Iowa,Union County,NA
2014,19,177,Iowa,Van Buren County,NA
2014,19,179,Iowa,Wapello County,NA
2014,19,181,Iowa,Warren County,NA
2014,19,183,Iowa,Washington County,NA
2014,19,185,Iowa,Wayne County,NA
2014,19,187,Iowa,Webster County,NA
2014,19,189,Iowa,Winnebago County,NA
2014,19,191,Iowa,Winneshiek County,NA
2014,19,193,Iowa,Woodbury County,NA
2014,19,195,Iowa,Worth County,NA
2014,19,197,Iowa,Wright County,NA
2014,20,001,Kansas,Allen County,NA
2014,20,003,Kansas,Anderson County,NA
2014,20,005,Kansas,Atchison County,NA
2014,20,007,Kansas,Barber County,NA
2014,20,009,Kansas,Barton County,NA
2014,20,011,Kansas,Bourbon County,NA
2014,20,013,Kansas,Brown County,NA
2014,20,015,Kansas,Butler County,NA
2014,20,017,Kansas,Chase County,NA
2014,20,019,Kansas,Chautauqua County,NA
2014,20,021,Kansas,Cherokee County,NA
2014,20,023,Kansas,Cheyenne County,NA
2014,20,025,Kansas,Clark County,NA
2014,20,027,Kansas,Clay County,NA
2014,20,029,Kansas,Cloud County,NA
2014,20,031,Kansas,Coffey County,NA
2014,20,033,Kansas,Comanche County,NA
2014,20,035,Kansas,Cowley County,NA
2014,20,037,Kansas,Crawford County,NA
2014,20,039,Kansas,Decatur County,NA
2014,20,041,Kansas,Dickinson County,NA
2014,20,043,Kansas,Doniphan County,NA
2014,20,045,Kansas,Douglas County,NA
2014,20,047,Kansas,Edwards County,NA
2014,20,049,Kansas,Elk County,NA
2014,20,051,Kansas,Ellis County,NA
2014,20,053,Kansas,Ellsworth County,NA
2014,20,055,Kansas,Finney County,NA
2014,20,057,Kansas,Ford County,NA
2014,20,059,Kansas,Franklin County,NA
2014,20,061,Kansas,Geary County,NA
2014,20,063,Kansas,Gove County,NA
2014,20,065,Kansas,Graham County,NA
2014,20,067,Kansas,Grant County,NA
2014,20,069,Kansas,Gray County,NA
2014,20,071,Kansas,Greeley County,NA
2014,20,073,Kansas,Greenwood County,NA
2014,20,075,Kansas,Hamilton County,NA
2014,20,077,Kansas,Harper County,NA
2014,20,079,Kansas,Harvey County,NA
2014,20,081,Kansas,Haskell County,NA
2014,20,083,Kansas,Hodgeman County,NA
2014,20,085,Kansas,Jackson County,NA
2014,20,087,Kansas,Jefferson County,NA
2014,20,089,Kansas,Jewell County,NA
2014,20,091,Kansas,Johnson County,NA
2014,20,093,Kansas,Kearny County,NA
2014,20,095,Kansas,Kingman County,NA
2014,20,097,Kansas,Kiowa County,NA
2014,20,099,Kansas,Labette County,NA
2014,20,101,Kansas,Lane County,NA
2014,20,103,Kansas,Leavenworth County,NA
2014,20,105,Kansas,Lincoln County,NA
2014,20,107,Kansas,Linn County,NA
2014,20,109,Kansas,Logan County,NA
2014,20,111,Kansas,Lyon County,NA
2014,20,113,Kansas,McPherson County,NA
2014,20,115,Kansas,Marion County,NA
2014,20,117,Kansas,Marshall County,NA
2014,20,119,Kansas,Meade County,NA
2014,20,121,Kansas,Miami County,NA
2014,20,123,Kansas,Mitchell County,NA
2014,20,125,Kansas,Montgomery County,NA
2014,20,127,Kansas,Morris County,NA
2014,20,129,Kansas,Morton County,NA
2014,20,131,Kansas,Nemaha County,NA
2014,20,133,Kansas,Neosho County,NA
2014,20,135,Kansas,Ness County,NA
2014,20,137,Kansas,Norton County,NA
2014,20,139,Kansas,Osage County,NA
2014,20,141,Kansas,Osborne County,NA
2014,20,143,Kansas,Ottawa County,NA
2014,20,145,Kansas,Pawnee County,NA
2014,20,147,Kansas,Phillips County,NA
2014,20,149,Kansas,Pottawatomie County,NA
2014,20,151,Kansas,Pratt County,NA
2014,20,153,Kansas,Rawlins County,NA
2014,20,155,Kansas,Reno County,NA
2014,20,157,Kansas,Republic County,NA
2014,20,159,Kansas,Rice County,NA
2014,20,161,Kansas,Riley County,NA
2014,20,163,Kansas,Rooks County,NA
2014,20,165,Kansas,Rush County,NA
2014,20,167,Kansas,Russell County,NA
2014,20,169,Kansas,Saline County,NA
2014,20,171,Kansas,Scott County,NA
2014,20,173,Kansas,Sedgwick County,NA
2014,20,175,Kansas,Seward County,NA
2014,20,177,Kansas,Shawnee County,NA
2014,20,179,Kansas,Sheridan County,NA
2014,20,181,Kansas,Sherman County,NA
2014,20,183,Kansas,Smith County,NA
2014,20,185,Kansas,Stafford County,NA
2014,20,187,Kansas,Stanton County,NA
2014,20,189,Kansas,Stevens County,NA
2014,20,191,Kansas,Sumner County,NA
2014,20,193,Kansas,Thomas County,NA
2014,20,195,Kansas,Trego County,NA
2014,20,197,Kansas,Wabaunsee County,NA
2014,20,199,Kansas,Wallace County,NA
2014,20,201,Kansas,Washington County,NA
2014,20,203,Kansas,Wichita County,NA
2014,20,205,Kansas,Wilson County,NA
2014,20,207,Kansas,Woodson County,NA
2014,20,209,Kansas,Wyandotte County,NA
2014,21,001,Kentucky,Adair County,NA
2014,21,003,Kentucky,Allen County,NA
2014,21,005,Kentucky,Anderson County,NA
2014,21,007,Kentucky,Ballard County,NA
2014,21,009,Kentucky,Barren County,NA
2014,21,011,Kentucky,Bath County,NA
2014,21,013,Kentucky,Bell County,NA
2014,21,015,Kentucky,Boone County,NA
2014,21,017,Kentucky,Bourbon County,NA
2014,21,019,Kentucky,Boyd County,NA
2014,21,021,Kentucky,Boyle County,NA
2014,21,023,Kentucky,Bracken County,NA
2014,21,025,Kentucky,Breathitt County,NA
2014,21,027,Kentucky,Breckinridge County,NA
2014,21,029,Kentucky,Bullitt County,NA
2014,21,031,Kentucky,Butler County,NA
2014,21,033,Kentucky,Caldwell County,NA
2014,21,035,Kentucky,Calloway County,NA
2014,21,037,Kentucky,Campbell County,NA
2014,21,039,Kentucky,Carlisle County,NA
2014,21,041,Kentucky,Carroll County,NA
2014,21,043,Kentucky,Carter County,NA
2014,21,045,Kentucky,Casey County,NA
2014,21,047,Kentucky,Christian County,NA
2014,21,049,Kentucky,Clark County,NA
2014,21,051,Kentucky,Clay County,NA
2014,21,053,Kentucky,Clinton County,NA
2014,21,055,Kentucky,Crittenden County,NA
2014,21,057,Kentucky,Cumberland County,NA
2014,21,059,Kentucky,Daviess County,NA
2014,21,061,Kentucky,Edmonson County,NA
2014,21,063,Kentucky,Elliott County,NA
2014,21,065,Kentucky,Estill County,NA
2014,21,067,Kentucky,Fayette County,NA
2014,21,069,Kentucky,Fleming County,NA
2014,21,071,Kentucky,Floyd County,NA
2014,21,073,Kentucky,Franklin County,NA
2014,21,075,Kentucky,Fulton County,NA
2014,21,077,Kentucky,Gallatin County,NA
2014,21,079,Kentucky,Garrard County,NA
2014,21,081,Kentucky,Grant County,NA
2014,21,083,Kentucky,Graves County,NA
2014,21,085,Kentucky,Grayson County,NA
2014,21,087,Kentucky,Green County,NA
2014,21,089,Kentucky,Greenup County,NA
2014,21,091,Kentucky,Hancock County,NA
2014,21,093,Kentucky,Hardin County,NA
2014,21,095,Kentucky,Harlan County,NA
2014,21,097,Kentucky,Harrison County,NA
2014,21,099,Kentucky,Hart County,NA
2014,21,101,Kentucky,Henderson County,NA
2014,21,103,Kentucky,Henry County,NA
2014,21,105,Kentucky,Hickman County,NA
2014,21,107,Kentucky,Hopkins County,NA
2014,21,109,Kentucky,Jackson County,NA
2014,21,111,Kentucky,Jefferson County,NA
2014,21,113,Kentucky,Jessamine County,NA
2014,21,115,Kentucky,Johnson County,NA
2014,21,117,Kentucky,Kenton County,NA
2014,21,119,Kentucky,Knott County,NA
2014,21,121,Kentucky,Knox County,NA
2014,21,123,Kentucky,Larue County,NA
2014,21,125,Kentucky,Laurel County,NA
2014,21,127,Kentucky,Lawrence County,NA
2014,21,129,Kentucky,Lee County,NA
2014,21,131,Kentucky,Leslie County,NA
2014,21,133,Kentucky,Letcher County,NA
2014,21,135,Kentucky,Lewis County,NA
2014,21,137,Kentucky,Lincoln County,NA
2014,21,139,Kentucky,Livingston County,NA
2014,21,141,Kentucky,Logan County,NA
2014,21,143,Kentucky,Lyon County,NA
2014,21,145,Kentucky,McCracken County,NA
2014,21,147,Kentucky,McCreary County,NA
2014,21,149,Kentucky,McLean County,NA
2014,21,151,Kentucky,Madison County,NA
2014,21,153,Kentucky,Magoffin County,NA
2014,21,155,Kentucky,Marion County,NA
2014,21,157,Kentucky,Marshall County,NA
2014,21,159,Kentucky,Martin County,NA
2014,21,161,Kentucky,Mason County,NA
2014,21,163,Kentucky,Meade County,NA
2014,21,165,Kentucky,Menifee County,NA
2014,21,167,Kentucky,Mercer County,NA
2014,21,169,Kentucky,Metcalfe County,NA
2014,21,171,Kentucky,Monroe County,NA
2014,21,173,Kentucky,Montgomery County,NA
2014,21,175,Kentucky,Morgan County,NA
2014,21,177,Kentucky,Muhlenberg County,NA
2014,21,179,Kentucky,Nelson County,NA
2014,21,181,Kentucky,Nicholas County,NA
2014,21,183,Kentucky,Ohio County,NA
2014,21,185,Kentucky,Oldham County,NA
2014,21,187,Kentucky,Owen County,NA
2014,21,189,Kentucky,Owsley County,NA
2014,21,191,Kentucky,Pendleton County,NA
2014,21,193,Kentucky,Perry County,NA
2014,21,195,Kentucky,Pike County,NA
2014,21,197,Kentucky,Powell County,NA
2014,21,199,Kentucky,Pulaski County,NA
2014,21,201,Kentucky,Robertson County,NA
2014,21,203,Kentucky,Rockcastle County,NA
2014,21,205,Kentucky,Rowan County,NA
2014,21,207,Kentucky,Russell County,NA
2014,21,209,Kentucky,Scott County,NA
2014,21,211,Kentucky,Shelby County,NA
2014,21,213,Kentucky,Simpson County,NA
2014,21,215,Kentucky,Spencer County,NA
2014,21,217,Kentucky,Taylor County,NA
2014,21,219,Kentucky,Todd County,NA
2014,21,221,Kentucky,Trigg County,NA
2014,21,223,Kentucky,Trimble County,NA
2014,21,225,Kentucky,Union County,NA
2014,21,227,Kentucky,Warren County,NA
2014,21,229,Kentucky,Washington County,NA
2014,21,231,Kentucky,Wayne County,NA
2014,21,233,Kentucky,Webster County,NA
2014,21,235,Kentucky,Whitley County,NA
2014,21,237,Kentucky,Wolfe County,NA
2014,21,239,Kentucky,Woodford County,NA
2014,22,001,Louisiana,Acadia Parish,NA
2014,22,003,Louisiana,Allen Parish,NA
2014,22,005,Louisiana,Ascension Parish,NA
2014,22,007,Louisiana,Assumption Parish,NA
2014,22,009,Louisiana,Avoyelles Parish,NA
2014,22,011,Louisiana,Beauregard Parish,NA
2014,22,013,Louisiana,Bienville Parish,NA
2014,22,015,Louisiana,Bossier Parish,NA
2014,22,017,Louisiana,Caddo Parish,NA
2014,22,019,Louisiana,Calcasieu Parish,NA
2014,22,021,Louisiana,Caldwell Parish,NA
2014,22,023,Louisiana,Cameron Parish,NA
2014,22,025,Louisiana,Catahoula Parish,NA
2014,22,027,Louisiana,Claiborne Parish,NA
2014,22,029,Louisiana,Concordia Parish,NA
2014,22,031,Louisiana,De Soto Parish,NA
2014,22,033,Louisiana,East Baton Rouge Parish,NA
2014,22,035,Louisiana,East Carroll Parish,NA
2014,22,037,Louisiana,East Feliciana Parish,NA
2014,22,039,Louisiana,Evangeline Parish,NA
2014,22,041,Louisiana,Franklin Parish,NA
2014,22,043,Louisiana,Grant Parish,NA
2014,22,045,Louisiana,Iberia Parish,NA
2014,22,047,Louisiana,Iberville Parish,NA
2014,22,049,Louisiana,Jackson Parish,NA
2014,22,051,Louisiana,Jefferson Parish,NA
2014,22,053,Louisiana,Jefferson Davis Parish,NA
2014,22,055,Louisiana,Lafayette Parish,NA
2014,22,057,Louisiana,Lafourche Parish,NA
2014,22,059,Louisiana,LaSalle Parish,NA
2014,22,061,Louisiana,Lincoln Parish,NA
2014,22,063,Louisiana,Livingston Parish,NA
2014,22,065,Louisiana,Madison Parish,NA
2014,22,067,Louisiana,Morehouse Parish,NA
2014,22,069,Louisiana,Natchitoches Parish,NA
2014,22,071,Louisiana,Orleans Parish,NA
2014,22,073,Louisiana,Ouachita Parish,NA
2014,22,075,Louisiana,Plaquemines Parish,NA
2014,22,077,Louisiana,Pointe Coupee Parish,NA
2014,22,079,Louisiana,Rapides Parish,NA
2014,22,081,Louisiana,Red River Parish,NA
2014,22,083,Louisiana,Richland Parish,NA
2014,22,085,Louisiana,Sabine Parish,NA
2014,22,087,Louisiana,St. Bernard Parish,NA
2014,22,089,Louisiana,St. Charles Parish,NA
2014,22,091,Louisiana,St. Helena Parish,NA
2014,22,093,Louisiana,St. James Parish,NA
2014,22,095,Louisiana,St. John the Baptist Parish,NA
2014,22,097,Louisiana,St. Landry Parish,NA
2014,22,099,Louisiana,St. Martin Parish,NA
2014,22,101,Louisiana,St. Mary Parish,NA
2014,22,103,Louisiana,St. Tammany Parish,NA
2014,22,105,Louisiana,Tangipahoa Parish,NA
2014,22,107,Louisiana,Tensas Parish,NA
2014,22,109,Louisiana,Terrebonne Parish,NA
2014,22,111,Louisiana,Union Parish,NA
2014,22,113,Louisiana,Vermilion Parish,NA
2014,22,115,Louisiana,Vernon Parish,NA
2014,22,117,Louisiana,Washington Parish,NA
2014,22,119,Louisiana,Webster Parish,NA
2014,22,121,Louisiana,West Baton Rouge Parish,NA
2014,22,123,Louisiana,West Carroll Parish,NA
2014,22,125,Louisiana,West Feliciana Parish,NA
