year,state,county
2020,55,091
2020,55,093
2020,55,095
2020,55,097
2020,55,099
2020,55,101
2020,55,103
2020,55,105
2020,55,107
2020,55,109
2020,55,111
2020,55,113
2020,55,115
2020,55,117
2020,55,119
2020,55,121
2020,55,123
2020,55,125
2020,55,127
2020,55,129
2020,55,131
2020,55,133
2020,55,135
2020,55,137
2020,55,139
2020,55,141
2020,56,001
2020,56,003
2020,56,005
2020,56,007
2020,56,009
2020,56,011
2020,56,013
2020,56,015
2020,56,017
2020,56,019
2020,56,021
2020,56,023
2020,56,025
2020,56,027
2020,56,029
2020,56,031
2020,56,033
2020,56,035
2020,56,037
2020,56,039
2020,56,041
2020,56,043
2020,56,045
2021,01,001
2021,01,003
2021,01,005
2021,01,007
2021,01,009
2021,01,011
2021,01,013
2021,01,015
2021,01,017
2021,01,019
2021,01,021
2021,01,023
2021,01,025
2021,01,027
2021,01,029
2021,01,031
2021,01,033
2021,01,035
2021,01,037
2021,01,039
2021,01,041
2021,01,043
2021,01,045
2021,01,047
2021,01,049
2021,01,051
2021,01,053
2021,01,055
2021,01,057
2021,01,059
2021,01,061
2021,01,063
2021,01,065
2021,01,067
2021,01,069
2021,01,071
2021,01,073
2021,01,075
2021,01,077
2021,01,079
2021,01,081
2021,01,083
2021,01,085
2021,01,087
2021,01,089
2021,01,091
2021,01,093
2021,01,095
2021,01,097
2021,01,099
2021,01,101
2021,01,103
2021,01,105
2021,01,107
2021,01,109
2021,01,111
2021,01,113
2021,01,115
2021,01,117
2021,01,119
2021,01,121
2021,01,123
2021,01,125
2021,01,127
2021,01,129
2021,01,131
2021,01,133
2021,02,013
2021,02,016
2021,02,020
2021,02,050
2021,02,060
2021,02,063
2021,02,066
2021,02,068
2021,02,070
2021,02,090
2021,02,100
2021,02,105
2021,02,110
2021,02,122
2021,02,130
2021,02,150
2021,02,158
2021,02,164
2021,02,170
2021,02,180
2021,02,185
2021,02,188
2021,02,195
2021,02,198
2021,02,220
2021,02,230
2021,02,240
2021,02,275
2021,02,282
2021,02,290
2021,04,001
2021,04,003
2021,04,005
2021,04,007
2021,04,009
2021,04,011
2021,04,012
2021,04,013
2021,04,015
2021,04,017
2021,04,019
2021,04,021
2021,04,023
2021,04,025
2021,04,027
2021,05,001
2021,05,003
2021,05,005
2021,05,007
2021,05,009
2021,05,011
2021,05,013
2021,05,015
2021,05,017
2021,05,019
2021,05,021
2021,05,023
2021,05,025
2021,05,027
2021,05,029
2021,05,031
2021,05,033
2021,05,035
2021,05,037
2021,05,039
2021,05,041
2021,05,043
2021,05,045
2021,05,047
2021,05,049
2021,05,051
2021,05,053
2021,05,055
2021,05,057
2021,05,059
2021,05,061
2021,05,063
2021,05,065
2021,05,067
2021,05,069
2021,05,071
2021,05,073
2021,05,075
2021,05,077
2021,05,079
2021,05,081
2021,05,083
2021,05,085
2021,05,087
2021,05,089
2021,05,091
2021,05,093
2021,05,095
2021,05,097
2021,05,099
2021,05,101
2021,05,103
2021,05,105
2021,05,107
2021,05,109
2021,05,111
2021,05,113
2021,05,115
2021,05,117
2021,05,119
2021,05,121
2021,05,123
2021,05,125
2021,05,127
2021,05,129
2021,05,131
2021,05,133
2021,05,135
2021,05,137
2021,05,139
2021,05,141
2021,05,143
2021,05,145
2021,05,147
2021,05,149
2021,06,001
2021,06,003
2021,06,005
2021,06,007
2021,06,009
2021,06,011
2021,06,013
2021,06,015
2021,06,017
2021,06,019
2021,06,021
2021,06,023
2021,06,025
2021,06,027
2021,06,029
2021,06,031
2021,06,033
2021,06,035
2021,06,037
2021,06,039
2021,06,041
2021,06,043
2021,06,045
2021,06,047
2021,06,049
2021,06,051
2021,06,053
2021,06,055
2021,06,057
2021,06,059
2021,06,061
2021,06,063
2021,06,065
2021,06,067
2021,06,069
2021,06,071
2021,06,073
2021,06,075
2021,06,077
2021,06,079
2021,06,081
2021,06,083
2021,06,085
2021,06,087
2021,06,089
2021,06,091
2021,06,093
2021,06,095
2021,06,097
2021,06,099
2021,06,101
2021,06,103
2021,06,105
2021,06,107
2021,06,109
2021,06,111
2021,06,113
2021,06,115
2021,08,001
2021,08,003
2021,08,005
2021,08,007
2021,08,009
2021,08,011
2021,08,013
2021,08,014
2021,08,015
2021,08,017
2021,08,019
2021,08,021
2021,08,023
2021,08,025
2021,08,027
2021,08,029
2021,08,031
2021,08,033
2021,08,035
2021,08,037
2021,08,039
2021,08,041
2021,08,043
2021,08,045
2021,08,047
2021,08,049
2021,08,051
2021,08,053
2021,08,055
2021,08,057
2021,08,059
2021,08,061
2021,08,063
2021,08,065
2021,08,067
2021,08,069
2021,08,071
2021,08,073
2021,08,075
2021,08,077
2021,08,079
2021,08,081
2021,08,083
2021,08,085
2021,08,087
2021,08,089
2021,08,091
2021,08,093
2021,08,095
2021,08,097
2021,08,099
2021,08,101
2021,08,103
2021,08,105
2021,08,107
2021,08,109
2021,08,111
2021,08,113
2021,08,115
2021,08,117
2021,08,119
2021,08,121
2021,08,123
2021,08,125
2021,09,001
2021,09,003
2021,09,005
2021,09,007
2021,09,009
2021,09,011
2021,09,013
2021,09,015
2021,10,001
2021,10,003
2021,10,005
2021,11,001
2021,12,001
2021,12,003
2021,12,005
2021,12,007
2021,12,009
2021,12,011
2021,12,013
2021,12,015
2021,12,017
2021,12,019
2021,12,021
2021,12,023
2021,12,027
2021,12,029
2021,12,031
2021,12,033
2021,12,035
2021,12,037
2021,12,039
2021,12,041
2021,12,043
2021,12,045
2021,12,047
2021,12,049
2021,12,051
2021,12,053
2021,12,055
2021,12,057
2021,12,059
2021,12,061
2021,12,063
2021,12,065
2021,12,067
2021,12,069
2021,12,071
2021,12,073
2021,12,075
2021,12,077
2021,12,079
2021,12,081
2021,12,083
2021,12,085
2021,12,086
2021,12,087
2021,12,089
2021,12,091
2021,12,093
2021,12,095
2021,12,097
2021,12,099
2021,12,101
2021,12,103
2021,12,105
2021,12,107
2021,12,109
2021,12,111
2021,12,113
2021,12,115
2021,12,117
2021,12,119
2021,12,121
2021,12,123
2021,12,125
2021,12,127
2021,12,129
2021,12,131
2021,12,133
2021,13,001
2021,13,003
2021,13,005
2021,13,007
2021,13,009
2021,13,011
2021,13,013
2021,13,015
2021,13,017
2021,13,019
2021,13,021
2021,13,023
2021,13,025
2021,13,027
2021,13,029
2021,13,031
2021,13,033
2021,13,035
2021,13,037
2021,13,039
2021,13,043
2021,13,045
2021,13,047
2021,13,049
2021,13,051
2021,13,053
2021,13,055
2021,13,057
2021,13,059
2021,13,061
2021,13,063
2021,13,065
2021,13,067
2021,13,069
2021,13,071
2021,13,073
2021,13,075
2021,13,077
2021,13,079
2021,13,081
2021,13,083
2021,13,085
2021,13,087
2021,13,089
2021,13,091
2021,13,093
2021,13,095
2021,13,097
2021,13,099
2021,13,101
2021,13,103
2021,13,105
2021,13,107
2021,13,109
2021,13,111
2021,13,113
2021,13,115
2021,13,117
2021,13,119
2021,13,121
2021,13,123
2021,13,125
2021,13,127
2021,13,129
2021,13,131
2021,13,133
2021,13,135
2021,13,137
2021,13,139
2021,13,141
2021,13,143
2021,13,145
2021,13,147
2021,13,149
2021,13,151
2021,13,153
2021,13,155
2021,13,157
2021,13,159
2021,13,161
2021,13,163
2021,13,165
2021,13,167
2021,13,169
2021,13,171
2021,13,173
2021,13,175
2021,13,177
2021,13,179
2021,13,181
2021,13,183
2021,13,185
2021,13,187
2021,13,189
2021,13,191
2021,13,193
2021,13,195
2021,13,197
2021,13,199
2021,13,201
2021,13,205
2021,13,207
2021,13,209
2021,13,211
2021,13,213
2021,13,215
2021,13,217
2021,13,219
2021,13,221
2021,13,223
2021,13,225
2021,13,227
2021,13,229
2021,13,231
2021,13,233
2021,13,235
2021,13,237
2021,13,239
2021,13,241
2021,13,243
2021,13,245
2021,13,247
2021,13,249
2021,13,251
2021,13,253
2021,13,255
2021,13,257
2021,13,259
2021,13,261
2021,13,263
2021,13,265
2021,13,267
2021,13,269
2021,13,271
2021,13,273
2021,13,275
2021,13,277
2021,13,279
2021,13,281
2021,13,283
2021,13,285
2021,13,287
2021,13,289
2021,13,291
2021,13,293
2021,13,295
2021,13,297
2021,13,299
2021,13,301
2021,13,303
2021,13,305
2021,13,307
2021,13,309
2021,13,311
2021,13,313
2021,13,315
2021,13,317
2021,13,319
2021,13,321
2021,15,001
2021,15,003
2021,15,005
2021,15,007
2021,15,009
2021,16,001
2021,16,003
2021,16,005
2021,16,007
2021,16,009
2021,16,011
2021,16,013
2021,16,015
2021,16,017
2021,16,019
2021,16,021
2021,16,023
2021,16,025
2021,16,027
2021,16,029
2021,16,031
2021,16,033
2021,16,035
2021,16,037
2021,16,039
2021,16,041
2021,16,043
2021,16,045
2021,16,047
2021,16,049
2021,16,051
2021,16,053
2021,16,055
2021,16,057
2021,16,059
2021,16,061
2021,16,063
2021,16,065
2021,16,067
2021,16,069
2021,16,071
2021,16,073
2021,16,075
2021,16,077
2021,16,079
2021,16,081
2021,16,083
2021,16,085
2021,16,087
2021,17,001
2021,17,003
2021,17,005
2021,17,007
2021,17,009
2021,17,011
2021,17,013
2021,17,015
2021,17,017
2021,17,019
2021,17,021
2021,17,023
2021,17,025
2021,17,027
2021,17,029
2021,17,031
2021,17,033
2021,17,035
2021,17,037
2021,17,039
2021,17,041
2021,17,043
2021,17,045
2021,17,047
2021,17,049
2021,17,051
2021,17,053
2021,17,055
2021,17,057
2021,17,059
2021,17,061
2021,17,063
2021,17,065
2021,17,067
2021,17,069
2021,17,071
2021,17,073
2021,17,075
2021,17,077
2021,17,079
2021,17,081
2021,17,083
2021,17,085
2021,17,087
2021,17,089
2021,17,091
2021,17,093
2021,17,095
2021,17,097
2021,17,099
2021,17,101
2021,17,103
2021,17,105
2021,17,107
2021,17,109
2021,17,111
2021,17,113
2021,17,115
2021,17,117
2021,17,119
2021,17,121
2021,17,123
2021,17,125
2021,17,127
2021,17,129
2021,17,131
2021,17,133
2021,17,135
2021,17,137
2021,17,139
2021,17,141
2021,17,143
2021,17,145
2021,17,147
2021,17,149
2021,17,151
2021,17,153
2021,17,155
2021,17,157
2021,17,159
2021,17,161
2021,17,163
2021,17,165
2021,17,167
2021,17,169
2021,17,171
2021,17,173
2021,17,175
2021,17,177
2021,17,179
2021,17,181
2021,17,183
2021,17,185
2021,17,187
2021,17,189
2021,17,191
2021,17,193
2021,17,195
2021,17,197
2021,17,199
2021,17,201
2021,17,203
2021,18,001
2021,18,003
2021,18,005
2021,18,007
2021,18,009
2021,18,011
2021,18,013
2021,18,015
2021,18,017
2021,18,019
2021,18,021
2021,18,023
2021,18,025
2021,18,027
2021,18,029
2021,18,031
2021,18,033
2021,18,035
2021,18,037
2021,18,039
2021,18,041
2021,18,043
2021,18,045
2021,18,047
2021,18,049
2021,18,051
2021,18,053
2021,18,055
2021,18,057
2021,18,059
2021,18,061
2021,18,063
2021,18,065
2021,18,067
2021,18,069
2021,18,071
2021,18,073
2021,18,075
2021,18,077
2021,18,079
2021,18,081
2021,18,083
2021,18,085
2021,18,087
2021,18,089
2021,18,091
2021,18,093
2021,18,095
2021,18,097
2021,18,099
2021,18,101
2021,18,103
2021,18,105
2021,18,107
2021,18,109
2021,18,111
2021,18,113
2021,18,115
2021,18,117
2021,18,119
2021,18,121
2021,18,123
2021,18,125
2021,18,127
2021,18,129
2021,18,131
2021,18,133
2021,18,135
2021,18,137
2021,18,139
2021,18,141
2021,18,143
2021,18,145
2021,18,147
2021,18,149
2021,18,151
2021,18,153
2021,18,155
2021,18,157
2021,18,159
2021,18,161
2021,18,163
2021,18,165
2021,18,167
2021,18,169
2021,18,171
2021,18,173
2021,18,175
2021,18,177
2021,18,179
2021,18,181
2021,18,183
2021,19,001
2021,19,003
2021,19,005
2021,19,007
2021,19,009
2021,19,011
2021,19,013
2021,19,015
2021,19,017
2021,19,019
2021,19,021
2021,19,023
2021,19,025
2021,19,027
2021,19,029
2021,19,031
2021,19,033
2021,19,035
2021,19,037
2021,19,039
2021,19,041
2021,19,043
2021,19,045
2021,19,047
2021,19,049
2021,19,051
2021,19,053
2021,19,055
2021,19,057
2021,19,059
2021,19,061
2021,19,063
2021,19,065
2021,19,067
2021,19,069
2021,19,071
2021,19,073
2021,19,075
2021,19,077
2021,19,079
2021,19,081
2021,19,083
2021,19,085
2021,19,087
2021,19,089
2021,19,091
2021,19,093
2021,19,095
2021,19,097
2021,19,099
2021,19,101
2021,19,103
2021,19,105
2021,19,107
2021,19,109
2021,19,111
2021,19,113
2021,19,115
2021,19,117
2021,19,119
2021,19,121
2021,19,123
2021,19,125
2021,19,127
2021,19,129
2021,19,131
2021,19,133
2021,19,135
2021,19,137
2021,19,139
2021,19,141
2021,19,143
2021,19,145
2021,19,147
2021,19,149
2021,19,151
2021,19,153
2021,19,155
2021,19,157
2021,19,159
2021,19,161
2021,19,163
2021,19,165
2021,19,167
2021,19,169
2021,19,171
2021,19,173
2021,19,175
2021,19,177
2021,19,179
2021,19,181
2021,19,183
2021,19,185
2021,19,187
2021,19,189
2021,19,191
2021,19,193
2021,19,195
2021,19,197
2021,20,001
2021,20,003
2021,20,005
2021,20,007
2021,20,009
2021,20,011
2021,20,013
2021,20,015
2021,20,017
2021,20,019
2021,20,021
2021,20,023
2021,20,025
2021,20,027
2021,20,029
2021,20,031
2021,20,033
2021,20,035
2021,20,037
2021,20,039
2021,20,041
2021,20,043
2021,20,045
2021,20,047
2021,20,049
2021,20,051
2021,20,053
2021,20,055
2021,20,057
2021,20,059
2021,20,061
2021,20,063
2021,20,065
2021,20,067
2021,20,069
2021,20,071
2021,20,073
2021,20,075
2021,20,077
2021,20,079
2021,20,081
2021,20,083
2021,20,085
2021,20,087
2021,20,089
2021,20,091
2021,20,093
2021,20,095
2021,20,097
2021,20,099
2021,20,101
2021,20,103
2021,20,105
2021,20,107
2021,20,109
2021,20,111
2021,20,113
2021,20,115
2021,20,117
2021,20,119
2021,20,121
2021,20,123
2021,20,125
2021,20,127
2021,20,129
2021,20,131
2021,20,133
2021,20,135
2021,20,137
2021,20,139
2021,20,141
2021,20,143
2021,20,145
2021,20,147
2021,20,149
2021,20,151
2021,20,153
2021,20,155
2021,20,157
2021,20,159
2021,20,161
2021,20,163
2021,20,165
2021,20,167
2021,20,169
2021,20,171
2021,20,173
2021,20,175
2021,20,177
2021,20,179
2021,20,181
2021,20,183
2021,20,185
2021,20,187
2021,20,189
2021,20,191
2021,20,193
2021,20,195
2021,20,197
2021,20,199
2021,20,201
2021,20,203
2021,20,205
2021,20,207
2021,20,209
2021,21,001
2021,21,003
2021,21,005
2021,21,007
2021,21,009
2021,21,011
2021,21,013
2021,21,015
2021,21,017
2021,21,019
2021,21,021
2021,21,023
2021,21,025
2021,21,027
2021,21,029
2021,21,031
2021,21,033
2021,21,035
2021,21,037
2021,21,039
2021,21,041
2021,21,043
2021,21,045
2021,21,047
2021,21,049
2021,21,051
2021,21,053
2021,21,055
2021,21,057
2021,21,059
2021,21,061
2021,21,063
2021,21,065
2021,21,067
2021,21,069
2021,21,071
2021,21,073
2021,21,075
2021,21,077
2021,21,079
2021,21,081
2021,21,083
2021,21,085
2021,21,087
2021,21,089
2021,21,091
2021,21,093
2021,21,095
2021,21,097
2021,21,099
2021,21,101
2021,21,103
2021,21,105
2021,21,107
2021,21,109
2021,21,111
2021,21,113
2021,21,115
2021,21,117
2021,21,119
2021,21,121
2021,21,123
2021,21,125
2021,21,127
2021,21,129
2021,21,131
2021,21,133
2021,21,135
2021,21,137
2021,21,139
2021,21,141
2021,21,143
2021,21,145
2021,21,147
2021,21,149
2021,21,151
2021,21,153
2021,21,155
2021,21,157
2021,21,159
2021,21,161
2021,21,163
2021,21,165
2021,21,167
2021,21,169
2021,21,171
2021,21,173
2021,21,175
2021,21,177
2021,21,179
2021,21,181
2021,21,183
2021,21,185
2021,21,187
2021,21,189
2021,21,191
2021,21,193
2021,21,195
2021,21,197
2021,21,199
2021,21,201
2021,21,203
2021,21,205
2021,21,207
2021,21,209
2021,21,211
2021,21,213
2021,21,215
2021,21,217
2021,21,219
2021,21,221
2021,21,223
2021,21,225
2021,21,227
2021,21,229
2021,21,231
2021,21,233
2021,21,235
2021,21,237
2021,21,239
2021,22,001
2021,22,003
2021,22,005
2021,22,007
2021,22,009
2021,22,011
2021,22,013
2021,22,015
2021,22,017
2021,22,019
2021,22,021
2021,22,023
2021,22,025
2021,22,027
2021,22,029
2021,22,031
2021,22,033
2021,22,035
2021,22,037
2021,22,039
2021,22,041
2021,22,043
2021,22,045
2021,22,047
2021,22,049
2021,22,051
2021,22,053
2021,22,055
2021,22,057
2021,22,059
2021,22,061
2021,22,063
2021,22,065
2021,22,067
2021,22,069
2021,22,071
2021,22,073
2021,22,075
2021,22,077
2021,22,079
2021,22,081
2021,22,083
2021,22,085
2021,22,087
2021,22,089
2021,22,091
2021,22,093
2021,22,095
2021,22,097
2021,22,099
2021,22,101
2021,22,103
2021,22,105
2021,22,107
2021,22,109
2021,22,111
2021,22,113
2021,22,115
2021,22,117
2021,22,119
2021,22,121
2021,22,123
2021,22,125
2021,22,127
2021,23,001
2021,23,003
2021,23,005
2021,23,007
2021,23,009
2021,23,011
2021,23,013
2021,23,015
2021,23,017
2021,23,019
2021,23,021
2021,23,023
2021,23,025
2021,23,027
2021,23,029
2021,23,031
2021,24,001
2021,24,003
2021,24,005
2021,24,009
2021,24,011
2021,24,013
2021,24,015
2021,24,017
2021,24,019
2021,24,021
2021,24,023
2021,24,025
2021,24,027
2021,24,029
2021,24,031
2021,24,033
2021,24,035
2021,24,037
2021,24,039
2021,24,041
2021,24,043
2021,24,045
2021,24,047
2021,24,510
2021,25,001
2021,25,003
2021,25,005
2021,25,007
2021,25,009
2021,25,011
2021,25,013
2021,25,015
2021,25,017
2021,25,019
2021,25,021
2021,25,023
2021,25,025
2021,25,027
2021,26,001
2021,26,003
2021,26,005
2021,26,007
2021,26,009
2021,26,011
2021,26,013
2021,26,015
2021,26,017
2021,26,019
2021,26,021
2021,26,023
2021,26,025
2021,26,027
2021,26,029
2021,26,031
2021,26,033
2021,26,035
2021,26,037
2021,26,039
2021,26,041
2021,26,043
2021,26,045
2021,26,047
2021,26,049
2021,26,051
2021,26,053
2021,26,055
2021,26,057
2021,26,059
2021,26,061
2021,26,063
2021,26,065
2021,26,067
2021,26,069
2021,26,071
2021,26,073
2021,26,075
2021,26,077
2021,26,079
2021,26,081
2021,26,083
2021,26,085
2021,26,087
2021,26,089
2021,26,091
2021,26,093
2021,26,095
2021,26,097
2021,26,099
2021,26,101
2021,26,103
2021,26,105
2021,26,107
2021,26,109
2021,26,111
2021,26,113
2021,26,115
2021,26,117
2021,26,119
2021,26,121
2021,26,123
2021,26,125
2021,26,127
2021,26,129
2021,26,131
2021,26,133
2021,26,135
2021,26,137
2021,26,139
2021,26,141
2021,26,143
2021,26,145
2021,26,147
2021,26,149
2021,26,151
2021,26,153
2021,26,155
2021,26,157
2021,26,159
2021,26,161
2021,26,163
2021,26,165
2021,27,001
2021,27,003
2021,27,005
2021,27,007
2021,27,009
2021,27,011
2021,27,013
2021,27,015
2021,27,017
2021,27,019
2021,27,021
2021,27,023
2021,27,025
2021,27,027
2021,27,029
2021,27,031
2021,27,033
2021,27,035
2021,27,037
2021,27,039
2021,27,041
2021,27,043
2021,27,045
2021,27,047
2021,27,049
2021,27,051
2021,27,053
2021,27,055
2021,27,057
2021,27,059
2021,27,061
2021,27,063
2021,27,065
2021,27,067
2021,27,069
2021,27,071
2021,27,073
2021,27,075
2021,27,077
2021,27,079
2021,27,081
2021,27,083
2021,27,085
2021,27,087
2021,27,089
2021,27,091
2021,27,093
2021,27,095
2021,27,097
2021,27,099
2021,27,101
2021,27,103
2021,27,105
2021,27,107
2021,27,109
2021,27,111
2021,27,113
2021,27,115
2021,27,117
2021,27,119
2021,27,121
2021,27,123
2021,27,125
2021,27,127
2021,27,129
2021,27,131
2021,27,133
2021,27,135
2021,27,137
2021,27,139
2021,27,141
2021,27,143
2021,27,145
2021,27,147
2021,27,149
2021,27,151
2021,27,153
2021,27,155
2021,27,157
2021,27,159
2021,27,161
2021,27,163
2021,27,165
2021,27,167
2021,27,169
2021,27,171
2021,27,173
2021,28,001
2021,28,003
2021,28,005
2021,28,007
2021,28,009
2021,28,011
2021,28,013
2021,28,015
2021,28,017
2021,28,019
2021,28,021
2021,28,023
2021,28,025
2021,28,027
2021,28,029
2021,28,031
2021,28,033
2021,28,035
2021,28,037
2021,28,039
2021,28,041
2021,28,043
2021,28,045
2021,28,047
2021,28,049
2021,28,051
2021,28,053
2021,28,055
2021,28,057
2021,28,059
2021,28,061
2021,28,063
2021,28,065
2021,28,067
2021,28,069
2021,28,071
2021,28,073
2021,28,075
2021,28,077
2021,28,079
2021,28,081
2021,28,083
2021,28,085
2021,28,087
2021,28,089
2021,28,091
2021,28,093
2021,28,095
2021,28,097
2021,28,099
2021,28,101
2021,28,103
2021,28,105
2021,28,107
2021,28,109
2021,28,111
2021,28,113
2021,28,115
2021,28,117
2021,28,119
2021,28,121
2021,28,123
2021,28,125
2021,28,127
2021,28,129
2021,28,131
2021,28,133
2021,28,135
2021,28,137
2021,28,139
2021,28,141
2021,28,143
2021,28,145
2021,28,147
2021,28,149
2021,28,151
2021,28,153
2021,28,155
2021,28,157
2021,28,159
2021,28,161
2021,28,163
2021,29,001
2021,29,003
2021,29,005
2021,29,007
2021,29,009
2021,29,011
2021,29,013
2021,29,015
2021,29,017
2021,29,019
2021,29,021
2021,29,023
2021,29,025
2021,29,027
2021,29,029
2021,29,031
2021,29,033
2021,29,035
2021,29,037
2021,29,039
2021,29,041
2021,29,043
2021,29,045
2021,29,047
2021,29,049
2021,29,051
2021,29,053
2021,29,055
2021,29,057
2021,29,059
2021,29,061
2021,29,063
2021,29,065
2021,29,067
2021,29,069
2021,29,071
2021,29,073
2021,29,075
2021,29,077
2021,29,079
2021,29,081
2021,29,083
2021,29,085
2021,29,087
2021,29,089
2021,29,091
2021,29,093
2021,29,095
2021,29,097
2021,29,099
2021,29,101
2021,29,103
2021,29,105
2021,29,107
2021,29,109
2021,29,111
2021,29,113
2021,29,115
2021,29,117
2021,29,119
2021,29,121
2021,29,123
2021,29,125
2021,29,127
2021,29,129
2021,29,131
2021,29,133
2021,29,135
2021,29,137
2021,29,139
2021,29,141
2021,29,143
2021,29,145
2021,29,147
2021,29,149
2021,29,151
2021,29,153
2021,29,155
2021,29,157
2021,29,159
2021,29,161
2021,29,163
2021,29,165
2021,29,167
2021,29,169
2021,29,171
2021,29,173
2021,29,175
2021,29,177
2021,29,179
2021,29,181
2021,29,183
2021,29,185
2021,29,186
2021,29,187
2021,29,189
2021,29,195
2021,29,197
2021,29,199
2021,29,201
2021,29,203
2021,29,205
2021,29,207
2021,29,209
2021,29,211
2021,29,213
2021,29,215
2021,29,217
2021,29,219
2021,29,221
2021,29,223
2021,29,225
2021,29,227
2021,29,229
2021,29,510
2021,30,001
2021,30,003
2021,30,005
2021,30,007
2021,30,009
2021,30,011
2021,30,013
2021,30,015
2021,30,017
2021,30,019
2021,30,021
2021,30,023
2021,30,025
2021,30,027
2021,30,029
2021,30,031
2021,30,033
2021,30,035
2021,30,037
2021,30,039
2021,30,041
2021,30,043
2021,30,045
2021,30,047
2021,30,049
2021,30,051
2021,30,053
2021,30,055
2021,30,057
2021,30,059
2021,30,061
2021,30,063
2021,30,065
2021,30,067
2021,30,069
2021,30,071
2021,30,073
2021,30,075
2021,30,077
2021,30,079
2021,30,081
2021,30,083
2021,30,085
2021,30,087
2021,30,089
2021,30,091
2021,30,093
2021,30,095
2021,30,097
2021,30,099
2021,30,101
2021,30,103
2021,30,105
2021,30,107
2021,30,109
2021,30,111
2021,31,001
2021,31,003
2021,31,005
2021,31,007
2021,31,009
2021,31,011
2021,31,013
2021,31,015
2021,31,017
2021,31,019
2021,31,021
2021,31,023
2021,31,025
2021,31,027
2021,31,029
2021,31,031
2021,31,033
2021,31,035
2021,31,037
2021,31,039
2021,31,041
2021,31,043
2021,31,045
2021,31,047
2021,31,049
2021,31,051
2021,31,053
2021,31,055
2021,31,057
2021,31,059
2021,31,061
2021,31,063
2021,31,065
2021,31,067
2021,31,069
2021,31,071
2021,31,073
2021,31,075
2021,31,077
2021,31,079
2021,31,081
2021,31,083
2021,31,085
2021,31,087
2021,31,089
2021,31,091
2021,31,093
2021,31,095
2021,31,097
2021,31,099
2021,31,101
2021,31,103
2021,31,105
2021,31,107
2021,31,109
2021,31,111
2021,31,113
2021,31,115
2021,31,117
2021,31,119
2021,31,121
2021,31,123
2021,31,125
2021,31,127
2021,31,129
2021,31,131
2021,31,133
2021,31,135
2021,31,137
2021,31,139
2021,31,141
2021,31,143
2021,31,145
2021,31,147
2021,31,149
2021,31,151
2021,31,153
2021,31,155
2021,31,157
2021,31,159
2021,31,161
2021,31,163
2021,31,165
2021,31,167
2021,31,169
2021,31,171
2021,31,173
2021,31,175
2021,31,177
2021,31,179
2021,31,181
2021,31,183
2021,31,185
2021,32,001
2021,32,003
2021,32,005
2021,32,007
2021,32,009
2021,32,011
2021,32,013
2021,32,015
2021,32,017
2021,32,019
2021,32,021
2021,32,023
2021,32,027
2021,32,029
2021,32,031
2021,32,033
2021,32,510
2021,33,001
2021,33,003
2021,33,005
2021,33,007
2021,33,009
2021,33,011
2021,33,013
2021,33,015
2021,33,017
2021,33,019
2021,34,001
2021,34,003
2021,34,005
2021,34,007
2021,34,009
2021,34,011
2021,34,013
2021,34,015
2021,34,017
2021,34,019
2021,34,021
2021,34,023
2021,34,025
2021,34,027
2021,34,029
2021,34,031
2021,34,033
2021,34,035
2021,34,037
2021,34,039
2021,34,041
2021,35,001
2021,35,003
2021,35,005
2021,35,006
2021,35,007
2021,35,009
2021,35,011
2021,35,013
2021,35,015
2021,35,017
2021,35,019
2021,35,021
2021,35,023
2021,35,025
2021,35,027
2021,35,028
2021,35,029
2021,35,031
2021,35,033
2021,35,035
2021,35,037
2021,35,039
2021,35,041
2021,35,043
2021,35,045
2021,35,047
2021,35,049
2021,35,051
2021,35,053
2021,35,055
2021,35,057
2021,35,059
2021,35,061
2021,36,001
2021,36,003
2021,36,005
2021,36,007
2021,36,009
2021,36,011
2021,36,013
2021,36,015
2021,36,017
2021,36,019
2021,36,021
2021,36,023
2021,36,025
2021,36,027
2021,36,029
2021,36,031
2021,36,033
2021,36,035
2021,36,037
2021,36,039
2021,36,041
2021,36,043
2021,36,045
2021,36,047
2021,36,049
2021,36,051
2021,36,053
2021,36,055
2021,36,057
2021,36,059
2021,36,061
2021,36,063
2021,36,065
2021,36,067
2021,36,069
2021,36,071
2021,36,073
2021,36,075
2021,36,077
2021,36,079
2021,36,081
2021,36,083
2021,36,085
2021,36,087
2021,36,089
2021,36,091
2021,36,093
2021,36,095
2021,36,097
2021,36,099
2021,36,101
2021,36,103
2021,36,105
2021,36,107
2021,36,109
2021,36,111
2021,36,113
2021,36,115
2021,36,117
2021,36,119
2021,36,121
2021,36,123
2021,37,001
2021,37,003
2021,37,005
2021,37,007
2021,37,009
2021,37,011
2021,37,013
2021,37,015
2021,37,017
2021,37,019
2021,37,021
2021,37,023
2021,37,025
2021,37,027
2021,37,029
2021,37,031
2021,37,033
2021,37,035
2021,37,037
2021,37,039
2021,37,041
2021,37,043
2021,37,045
2021,37,047
2021,37,049
2021,37,051
2021,37,053
2021,37,055
2021,37,057
2021,37,059
2021,37,061
2021,37,063
2021,37,065
2021,37,067
2021,37,069
2021,37,071
2021,37,073
2021,37,075
2021,37,077
2021,37,079
2021,37,081
2021,37,083
2021,37,085
2021,37,087
2021,37,089
2021,37,091
2021,37,093
2021,37,095
2021,37,097
2021,37,099
2021,37,101
2021,37,103
2021,37,105
2021,37,107
2021,37,109
2021,37,111
2021,37,113
2021,37,115
2021,37,117
