crosswalk_period,statefip,county,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2012,40,125,01102,0.4018,0.7364,51134,0.29588552,0.34175192,3
2012,40,127,00300,0.0643,1,11572,0.0643,0.0643,3
2012,40,129,00400,0.0332,1,3647,0.0332,0.0332,3
2012,40,131,00100,0.1599,0.307,26680,0.049089299999999995,0.4186662,2
2012,40,131,01301,0.5333,0.693,60225,0.3695769,0.4186662,2
2012,40,133,01501,0.1703,1,25482,0.1703,0.1703,3
2012,40,135,00200,0.3783,1,42391,0.3783,0.3783,2
2012,40,137,00602,0.3982,1,45048,0.3982,0.3982,2
2012,40,139,00500,0.1794,1,20640,0.1794,0.1794,3
2012,40,141,00602,0.0707,1,7992,0.0707,0.0707,3
2012,40,143,01201,1,0.3271,197395,0.3271,0.93578502,1
2012,40,143,01202,1,0.3194,192711,0.3194,0.93578502,1
2012,40,143,01203,1,0.1913,115454,0.1913,0.93578502,1
2012,40,143,01204,0.6041,0.1622,97843,0.09798502,0.93578502,1
2012,40,145,01301,0.4667,0.7211,52698,0.33653737,0.37402153,2
2012,40,145,01302,0.1344,0.2789,20387,0.037484159999999996,0.37402153,2
2012,40,147,01601,0.5085,1,50976,0.5085,0.5085,2
2012,40,149,00400,0.1058,1,11629,0.1058,0.1058,3
2012,40,151,00500,0.0772,1,8878,0.0772,0.0772,3
2012,40,153,00500,0.1746,1,20081,0.1746,0.1746,3
2012,41,001,00100,0.1293,1,16134,0.1293,0.1293,3
2012,41,003,00600,0.4231,1,85579,0.4231,0.4231,2
2012,41,005,01317,1,0.2718,102194,0.2718,1,1
2012,41,005,01318,1,0.438,164682,0.438,1,1
2012,41,005,01319,1,0.2902,109116,0.2902,1,1
2012,41,007,00500,0.2349,1,37039,0.2349,0.2349,3
2012,41,009,00500,0.313,1,49351,0.313,0.313,3
2012,41,011,00800,0.375,1,63043,0.375,0.375,2
2012,41,013,00200,0.1841,1,20978,0.1841,0.1841,3
2012,41,015,00800,0.133,1,22364,0.133,0.133,3
2012,41,017,00400,1,1,157733,1,1,1
2012,41,019,01000,1,1,107667,1,1,1
2012,41,021,00200,0.0164,1,1871,0.0164,0.0164,3
2012,41,023,00200,0.0653,1,7445,0.0653,0.0653,3
2012,41,025,00300,0.0657,1,7422,0.0657,0.0657,3
2012,41,027,00200,0.1961,1,22346,0.1961,0.1961,3
2012,41,029,00901,1,0.5078,103186,0.5078,1,1
2012,41,029,00902,1,0.4922,100020,0.4922,1,1
2012,41,031,00200,0.1906,1,21720,0.1906,0.1906,3
2012,41,033,00800,0.492,1,82713,0.492,0.492,2
2012,41,035,00300,0.5874,1,66380,0.5874,0.5874,2
2012,41,037,00300,0.0699,1,7895,0.0699,0.0699,3
2012,41,039,00703,1,0.4039,142064,0.4039,1,1
2012,41,039,00704,1,0.2965,104280,0.2965,1,1
2012,41,039,00705,1,0.2996,105371,0.2996,1,1
2012,41,041,00500,0.292,1,46034,0.292,0.292,3
2012,41,043,00600,0.5769,1,116672,0.5769,0.5769,2
2012,41,045,00300,0.2771,1,31313,0.2771,0.2771,3
2012,41,047,01103,1,0.3262,102870,0.3262,1,1
2012,41,047,01104,1,0.3238,102106,0.3238,1,1
2012,41,047,01105,1,0.35,110359,0.35,1,1
2012,41,049,00200,0.098,1,11173,0.098,0.098,3
2012,41,051,01301,1,0.1496,109997,0.1496,1.0001,1
2012,41,051,01302,1,0.1653,121557,0.1653,1.0001,1
2012,41,051,01303,1,0.1466,107779,0.1466,1.0001,1
2012,41,051,01305,1,0.1508,110888,0.1508,1.0001,1
2012,41,051,01314,1,0.1739,127843,0.1739,1.0001,1
2012,41,051,01316,1,0.2139,157270,0.2139,1.0001,1
2012,41,053,01200,0.4319,1,75403,0.4319,0.4319,2
2012,41,055,00200,0.0155,1,1765,0.0155,0.0155,3
2012,41,057,00500,0.1601,1,25250,0.1601,0.1601,3
2012,41,059,00100,0.6082,1,75889,0.6082,0.6082,2
2012,41,061,00100,0.2063,1,25748,0.2063,0.2063,3
2012,41,063,00100,0.0562,1,7008,0.0562,0.0562,3
2012,41,065,00200,0.2213,1,25213,0.2213,0.2213,3
2012,41,067,01320,1,0.2076,109989,0.2076,1,1
2012,41,067,01321,1,0.194,102784,0.194,1,1
2012,41,067,01322,1,0.1986,105194,0.1986,1,1
2012,41,067,01323,1,0.2033,107680,0.2033,1,1
2012,41,067,01324,1,0.1965,104063,0.1965,1,1
2012,41,069,00200,0.0126,1,1441,0.0126,0.0126,3
2012,41,071,01200,0.5681,1,99193,0.5681,0.5681,2
2012,42,001,03701,0.8049,1,101407,0.8049,0.8049,1
2012,42,003,01701,1,0.1599,195592,0.1599,1,1
2012,42,003,01702,1,0.0928,113515,0.0928,1,1
2012,42,003,01801,1,0.0853,104359,0.0853,1,1
2012,42,003,01802,1,0.126,154185,0.126,1,1
2012,42,003,01803,1,0.1018,124503,0.1018,1,1
2012,42,003,01804,1,0.1448,177141,0.1448,1,1
2012,42,003,01805,1,0.0947,115807,0.0947,1,1
2012,42,003,01806,1,0.103,126064,0.103,1,1
2012,42,003,01807,1,0.0917,112182,0.0917,1,1
2012,42,005,01900,0.4368,1,68941,0.4368,0.4368,2
2012,42,007,01501,0.1535,0.0969,16521,0.01487415,0.91797415,1
2012,42,007,01502,1,0.9031,154018,0.9031,0.91797415,1
2012,42,009,03800,0.3496,1,49762,0.3496,0.3496,3
2012,42,011,02701,1,0.2979,122572,0.2979,1,1
2012,42,011,02702,1,0.3454,142093,0.3454,1,1
2012,42,011,02703,1,0.3567,146777,0.3567,1,1
2012,42,013,02200,0.7346,1,127089,0.7346,0.7346,2
2012,42,015,00400,0.564,1,62622,0.564,0.564,2
2012,42,017,03001,1,0.2134,133453,0.2134,0.9999,1
2012,42,017,03002,1,0.2239,140003,0.2239,0.9999,1
2012,42,017,03003,1,0.278,173842,0.278,0.9999,1
2012,42,017,03004,1,0.2846,177951,0.2846,0.9999,1
2012,42,019,01600,1,1,183862,1,1,1
2012,42,021,02100,1,1,143679,1,1,1
2012,42,023,00300,0.0283,1,5085,0.0283,0.0283,3
2012,42,025,02801,0.5153,1,65249,0.5153,0.5153,2
2012,42,027,01200,1,1,153990,1,1,1
2012,42,029,03401,1,0.2164,107971,0.2164,0.9999,1
2012,42,029,03402,1,0.261,130229,0.261,0.9999,1
2012,42,029,03403,1,0.2891,144222,0.2891,0.9999,1
2012,42,029,03404,1,0.2334,116464,0.2334,0.9999,1
2012,42,031,01300,0.2704,1,39988,0.2704,0.2704,3
2012,42,033,00300,0.4546,1,81642,0.4546,0.4546,2
2012,42,035,00900,0.2526,1,39238,0.2526,0.2526,3
2012,42,037,00803,0.5097,1,67295,0.5097,0.5097,2
2012,42,039,00200,0.6798,1,88765,0.6798,0.6798,2
2012,42,041,02301,0.665,0.3876,91237,0.25775400000000004,0.8701540000000001,1
2012,42,041,02302,1,0.61240000000000006,144169,0.61240000000000006,0.8701540000000001,1
2012,42,043,02401,1,0.5865,157244,0.5865,1,1
2012,42,043,02402,1,0.4135,110856,0.4135,1,1
2012,42,045,03301,1,0.2346,131135,0.2346,1.0001,1
2012,42,045,03302,1,0.2921,163250,0.2921,1.0001,1
2012,42,045,03303,1,0.2597,145155,0.2597,1.0001,1
2012,42,045,03304,1,0.2137,119439,0.2137,1.0001,1
2012,42,047,00300,0.1779,1,31946,0.1779,0.1779,3
2012,42,049,00101,1,0.3889,109109,0.3889,1,1
2012,42,049,00102,1,0.6111,171457,0.6111,1,1
2012,42,051,03900,1,1,136606,1,1,1
2012,42,053,01300,0.0522,1,7716,0.0522,0.0522,3
2012,42,055,03701,0.1951,0.1643,24577,0.03205493,0.86775493,1
2012,42,055,03702,1,0.8357,125041,0.8357,0.86775493,1
2012,42,057,03800,0.1043,1,14845,0.1043,0.1043,3
2012,42,059,04002,0.3731,1,38686,0.3731,0.3731,2
2012,42,061,02200,0.2654,1,45913,0.2654,0.2654,3
2012,42,063,01900,0.5632,1,88880,0.5632,0.5632,2
2012,42,065,01300,0.3056,1,45200,0.3056,0.3056,3
2012,42,067,01100,0.158,1,24636,0.158,0.158,3
2012,42,069,00701,1,0.515,110441,0.515,0.896307,1
2012,42,069,00702,0.7862,0.485,103996,0.381307,0.896307,1
2012,42,071,03501,1,0.2244,116540,0.2244,1,1
2012,42,071,03502,1,0.2053,106644,0.2053,1,1
2012,42,071,03503,1,0.325,168830,0.325,1,1
2012,42,071,03504,1,0.2453,127431,0.2453,1,1
2012,42,073,01501,0.8465,1,91108,0.8465,0.8465,1
2012,42,075,02500,1,1,133568,1,1,1
2012,42,077,02801,0.4847,0.1756,61363,0.08511332,0.86046222000000006,1
2012,42,077,02802,1,0.4314,150759,0.4314,0.86046222000000006,1
2012,42,077,02803,1,0.3377,118032,0.3377,0.86046222000000006,1
2012,42,077,02901,0.113,0.0553,19343,0.006248900000000001,0.86046222000000006,1
2012,42,079,00801,1,0.4004,128489,0.4004,0.8971935099999999,1
2012,42,079,00802,1,0.3979,127701,0.3979,0.8971935099999999,1
2012,42,079,00803,0.4903,0.2017,64728,0.09889351,0.8971935099999999,1
2012,42,081,00900,0.7474,1,116111,0.7474,0.7474,2
2012,42,083,00300,0.242,1,43450,0.242,0.242,3
2012,42,085,01400,1,1,116638,1,1,1
2012,42,087,01100,0.2993,1,46682,0.2993,0.2993,3
2012,42,089,00600,1,1,169842,1,1,1
2012,42,091,03101,1,0.1704,136289,0.1704,1,1
2012,42,091,03102,1,0.1461,116822,0.1461,1,1
2012,42,091,03103,1,0.164,131193,0.164,1,1
2012,42,091,03104,1,0.1511,120894,0.1511,1,1
2012,42,091,03105,1,0.1586,126855,0.1586,1,1
2012,42,091,03106,1,0.2098,167821,0.2098,1,1
2012,42,093,01000,0.1619,1,18267,0.1619,0.1619,3
2012,42,095,02901,0.887,0.5099,151818,0.4522813,0.9423813,1
2012,42,095,02902,1,0.4901,145917,0.4901,0.9423813,1
2012,42,097,01000,0.8381,1,94528,0.8381,0.8381,1
2012,42,099,02301,0.335,1,45969,0.335,0.335,3
2012,42,101,03201,1,0.1044,159325,0.1044,1.0001,1
2012,42,101,03202,1,0.0877,133758,0.0877,1.0001,1
2012,42,101,03203,1,0.0865,131939,0.0865,1.0001,1
2012,42,101,03204,1,0.1057,161305,0.1057,1.0001,1
2012,42,101,03205,1,0.1061,161983,0.1061,1.0001,1
2012,42,101,03206,1,0.0891,135892,0.0891,1.0001,1
2012,42,101,03207,1,0.0745,113659,0.0745,1.0001,1
2012,42,101,03208,1,0.0808,123237,0.0808,1.0001,1
2012,42,101,03209,1,0.0843,128712,0.0843,1.0001,1
2012,42,101,03210,1,0.0981,149722,0.0981,1.0001,1
2012,42,101,03211,1,0.0829,126474,0.0829,1.0001,1
2012,42,103,00500,0.3736,1,57369,0.3736,0.3736,2
2012,42,105,00300,0.0972,1,17457,0.0972,0.0972,3
2012,42,107,02600,1,1,148289,1,1,1
2012,42,109,01100,0.2546,1,39702,0.2546,0.2546,3
2012,42,111,03800,0.5461,1,77742,0.5461,0.5461,2
2012,42,113,00400,0.0579,1,6428,0.0579,0.0579,3
2012,42,115,00500,0.2824,1,43356,0.2824,0.2824,3
2012,42,117,00400,0.3781,1,41981,0.3781,0.3781,2
2012,42,119,01100,0.2882,1,44947,0.2882,0.2882,3
2012,42,121,01300,0.3718,1,54984,0.3718,0.3718,2
2012,42,123,00200,0.3202,1,41815,0.3202,0.3202,3
2012,42,125,04001,1,0.6872,142821,0.6872,0.8832943200000001,1
2012,42,125,04002,0.6269,0.3128,64999,0.19609432000000002,0.8832943200000001,1
2012,42,127,00500,0.344,1,52822,0.344,0.344,3
2012,42,129,02001,1,0.2809,102592,0.2809,0.9999,1
2012,42,129,02002,1,0.4216,153964,0.4216,0.9999,1
2012,42,129,02003,1,0.2974,108613,0.2974,0.9999,1
2012,42,131,00702,0.2138,1,28276,0.2138,0.2138,3
2012,42,133,03601,1,0.3811,165783,0.3811,1,1
2012,42,133,03602,1,0.2855,124190,0.2855,1,1
2012,42,133,03603,1,0.3334,144999,0.3334,1,1
2012,44,001,00300,0.3757,1,49875,0.3757,0.3757,2
2012,44,003,00201,1,1,166158,1,1,1
2012,44,005,00300,0.6243,1,82888,0.6243,0.6243,2
2012,44,007,00101,1,0.2298,143988,0.2298,1,1
2012,44,007,00102,1,0.2828,177213,0.2828,1,1
2012,44,007,00103,1,0.2841,178042,0.2841,1,1
2012,44,007,00104,1,0.2033,127424,0.2033,1,1
2012,44,009,00400,1,1,126979,1,1,1
2012,45,001,01600,0.2414,1,25417,0.2414,0.2414,3
2012,45,003,01500,0.8558,1,160099,0.8558,0.8558,1
2012,45,005,01300,0.0517,1,10419,0.0517,0.0517,3
2012,45,007,00200,1,1,187126,1,1,1
2012,45,009,01300,0.0793,1,15987,0.0793,0.0793,3
2012,45,011,01300,0.1123,1,22621,0.1123,0.1123,3
2012,45,013,01400,0.8675,1,162233,0.8675,0.8675,1
2012,45,015,01201,0.2663,0.2123,37759,0.056535489999999994,0.33674537,3
2012,45,015,01202,0.0672,0.0728,12942,0.0048921599999999996,0.33674537,3
2012,45,015,01203,0.3894,0.3008,53493,0.11713152000000002,0.33674537,3
2012,45,015,01204,0.382,0.4141,73649,0.1581862,0.33674537,3
2012,45,017,00605,0.1426,1,15175,0.1426,0.1426,3
2012,45,019,01201,0.042,0.017,5955,7.140000000000001e-4,0.72200015,2
2012,45,019,01202,0.9328,0.5132,179740,0.47871295999999997,0.72200015,2
2012,45,019,01203,0.6106,0.2395,83873,0.1462387,0.72200015,2
2012,45,019,01204,0.4183,0.2303,80641,0.09633449000000001,0.72200015,2
2012,45,021,00400,0.3572,1,55342,0.3572,0.3572,2
2012,45,023,00400,0.2139,1,33140,0.2139,0.2139,3
2012,45,025,00700,0.3068,1,46734,0.3068,0.3068,3
2012,45,027,00800,0.1784,1,34971,0.1784,0.1784,3
2012,45,029,01300,0.193,1,38892,0.193,0.193,3
2012,45,031,00900,0.3341,1,68681,0.3341,0.3341,3
2012,45,033,01000,0.2559,1,32062,0.2559,0.2559,3
2012,45,035,01201,0.6916,0.718,98052,0.4965688,0.5528841999999999,2
2012,45,035,01204,0.1997,0.282,38503,0.056315399999999995,0.5528841999999999,2
2012,45,037,01500,0.1442,1,26985,0.1442,0.1442,3
2012,45,039,00603,0.1361,1,23956,0.1361,0.1361,3
2012,45,041,00900,0.6659,1,136885,0.6659,0.6659,2
2012,45,043,01000,0.4802,1,60158,0.4802,0.4802,2
2012,45,045,00102,1,0.226,101998,0.226,0.91692522,1
2012,45,045,00103,1,0.3471,156630,0.3471,0.91692522,1
2012,45,045,00104,1,0.2371,107007,0.2371,0.91692522,1
2012,45,045,00105,0.5626,0.1897,85590,0.10672522,0.91692522,1
2012,45,047,01600,0.6615,1,69661,0.6615,0.6615,2
2012,45,049,01300,0.1047,1,21090,0.1047,0.1047,3
2012,45,051,01101,1,0.4767,128378,0.4767,1,1
2012,45,051,01102,1,0.5233,140913,0.5233,1,1
2012,45,053,01400,0.1325,1,24777,0.1325,0.1325,3
2012,45,055,00605,0.5797,1,61697,0.5797,0.5797,2
2012,45,057,00700,0.5032,1,76652,0.5032,0.5032,2
2012,45,059,00105,0.4374,1,66537,0.4374,0.4374,2
2012,45,061,00800,0.098,1,19220,0.098,0.098,3
2012,45,063,00601,0.8779,0.5444,142850,0.47792876,0.93352876,1
2012,45,063,00602,1,0.4556,119541,0.4556,0.93352876,1
2012,45,065,01600,0.0972,1,10233,0.0972,0.0972,3
2012,45,067,01000,0.2639,1,33062,0.2639,0.2639,3
2012,45,069,00700,0.1899,1,28933,0.1899,0.1899,3
2012,45,071,00400,0.2421,1,37508,0.2421,0.2421,3
2012,45,073,00101,0.3838,1,74273,0.3838,0.3838,2
2012,45,075,01300,0.459,1,92501,0.459,0.459,2
2012,45,077,00101,0.6162,1,119224,0.6162,0.6162,2
2012,45,079,00603,0.8639,0.3953,152001,0.34149967,0.89066249,1
2012,45,079,00604,1,0.5278,202939,0.5278,0.89066249,1
2012,45,079,00605,0.2778,0.0769,29564,0.021362819999999998,0.89066249,1
2012,45,081,00601,0.1221,1,19875,0.1221,0.1221,3
2012,45,083,00301,1,0.4059,115412,0.4059,1,1
2012,45,083,00302,1,0.5941,168895,0.5941,1,1
2012,45,085,00800,0.548,1,107456,0.548,0.548,2
2012,45,087,00400,0.1869,1,28961,0.1869,0.1869,3
2012,45,089,00800,0.1756,1,34423,0.1756,0.1756,3
2012,45,091,00501,1,0.4739,107135,0.4739,1,1
2012,45,091,00502,1,0.5261,118938,0.5261,1,1
2012,46,003,00400,0.0207,1,2710,0.0207,0.0207,3
2012,46,005,00400,0.1332,1,17398,0.1332,0.1332,3
2012,46,007,00200,0.0338,1,3431,0.0338,0.0338,3
2012,46,009,00400,0.0541,1,7070,0.0541,0.0541,3
2012,46,011,00400,0.2446,1,31965,0.2446,0.2446,3
2012,46,013,00300,0.2807,1,36531,0.2807,0.2807,3
2012,46,015,00400,0.0402,1,5255,0.0402,0.0402,3
2012,46,017,00200,0.0189,1,1912,0.0189,0.0189,3
2012,46,019,00100,0.0584,1,10110,0.0584,0.0584,3
2012,46,021,00300,0.0113,1,1466,0.0113,0.0113,3
2012,46,023,00200,0.09,1,9129,0.09,0.09,3
2012,46,025,00300,0.0284,1,3691,0.0284,0.0284,3
2012,46,027,00500,0.1119,1,13864,0.1119,0.1119,3
2012,46,029,00300,0.2092,1,27227,0.2092,0.2092,3
2012,46,031,00200,0.0399,1,4050,0.0399,0.0399,3
2012,46,033,00100,0.0475,1,8216,0.0475,0.0475,3
2012,46,035,00400,0.1493,1,19504,0.1493,0.1493,3
2012,46,037,00300,0.0439,1,5710,0.0439,0.0439,3
2012,46,039,00300,0.0335,1,4364,0.0335,0.0335,3
2012,46,041,00200,0.0523,1,5301,0.0523,0.0523,3
2012,46,043,00400,0.023,1,3002,0.023,0.023,3
2012,46,045,00300,0.0313,1,4071,0.0313,0.0313,3
2012,46,047,00200,0.07,1,7094,0.07,0.07,3
2012,46,049,00300,0.0182,1,2364,0.0182,0.0182,3
2012,46,051,00300,0.0565,1,7356,0.0565,0.0565,3
2012,46,053,00200,0.0421,1,4271,0.0421,0.0421,3
2012,46,055,00200,0.0191,1,1937,0.0191,0.0191,3
2012,46,057,00300,0.0454,1,5903,0.0454,0.0454,3
2012,46,059,00400,0.0263,1,3431,0.0263,0.0263,3
2012,46,061,00400,0.0255,1,3331,0.0255,0.0255,3
2012,46,063,00100,0.0073,1,1255,0.0073,0.0073,3
2012,46,065,00200,0.1679,1,17022,0.1679,0.1679,3
2012,46,067,00400,0.0562,1,7343,0.0562,0.0562,3
2012,46,069,00200,0.014,1,1420,0.014,0.014,3
2012,46,071,00200,0.0299,1,3031,0.0299,0.0299,3
2012,46,073,00400,0.0159,1,2071,0.0159,0.0159,3
2012,46,075,00200,0.0099,1,1006,0.0099,0.0099,3
2012,46,077,00400,0.0394,1,5148,0.0394,0.0394,3
2012,46,079,00400,0.0857,1,11200,0.0857,0.0857,3
2012,46,081,00100,0.1393,1,24097,0.1393,0.1393,3
2012,46,083,00500,0.1877,0.519,23265,0.09741630000000001,0.1643234,3
2012,46,083,00600,0.1391,0.481,21563,0.0669071,0.1643234,3
2012,46,085,00200,0.037,1,3755,0.037,0.037,3
2012,46,087,00500,0.0453,1,5618,0.0453,0.0453,3
2012,46,089,00300,0.0189,1,2459,0.0189,0.0189,3
2012,46,091,00300,0.0358,1,4656,0.0358,0.0358,3
2012,46,093,00100,0.147,1,25434,0.147,0.147,3
2012,46,095,00200,0.0202,1,2048,0.0202,0.0202,3
2012,46,097,00400,0.0183,1,2389,0.0183,0.0183,3
2012,46,099,00500,0.2904,0.2123,35986,0.06165191999999999,0.7397828499999999,2
2012,46,099,00600,0.8609,0.7877,133482,0.6781309299999999,0.7397828499999999,2
2012,46,101,00400,0.0496,1,6486,0.0496,0.0496,3
2012,46,102,00200,0.134,1,13586,0.134,0.134,3
2012,46,103,00100,0.5834,1,100948,0.5834,0.5834,2
2012,46,105,00100,0.0172,1,2982,0.0172,0.0172,3
2012,46,107,00300,0.0179,1,2329,0.0179,0.0179,3
2012,46,109,00300,0.078,1,10149,0.078,0.078,3
2012,46,111,00400,0.018,1,2355,0.018,0.018,3
2012,46,115,00300,0.0493,1,6415,0.0493,0.0493,3
2012,46,117,00200,0.0293,1,2966,0.0293,0.0293,3
2012,46,119,00200,0.0135,1,1373,0.0135,0.0135,3
2012,46,121,00200,0.0948,1,9612,0.0948,0.0948,3
2012,46,123,00200,0.0557,1,5644,0.0557,0.0557,3
2012,46,125,00500,0.0674,1,8347,0.0674,0.0674,3
2012,46,127,00500,0.1162,1,14399,0.1162,0.1162,3
2012,46,129,00300,0.0418,1,5438,0.0418,0.0418,3
2012,46,135,00500,0.1811,1,22438,0.1811,0.1811,3
2012,46,137,00200,0.0276,1,2801,0.0276,0.0276,3
2012,47,001,01601,0.71,1,75129,0.71,0.71,2
2012,47,003,02700,0.2877,1,45058,0.2877,0.2877,3
2012,47,005,00200,0.1183,1,16489,0.1183,0.1183,3
2012,47,007,02100,0.1145,1,12876,0.1145,0.1145,3
2012,47,009,01700,1,1,123010,1,1,1
2012,47,011,01900,0.5889,1,98963,0.5889,0.5889,2
2012,47,013,00900,0.3285,1,40716,0.3285,0.3285,3
2012,47,015,00600,0.1135,1,13801,0.1135,0.1135,3
2012,47,017,00200,0.2047,1,28522,0.2047,0.2047,3
2012,47,019,01200,0.3527,1,57424,0.3527,0.3527,2
2012,47,021,00400,0.2176,1,39105,0.2176,0.2176,3
2012,47,023,03000,0.1484,1,17131,0.1484,0.1484,3
2012,47,025,00900,0.2599,1,32213,0.2599,0.2599,3
2012,47,027,00700,0.0661,1,7861,0.0661,0.0661,3
2012,47,029,01400,0.2951,1,35662,0.2951,0.2951,3
2012,47,031,02200,0.3953,1,52796,0.3953,0.3953,2
2012,47,033,00100,0.1025,1,14586,0.1025,0.1025,3
2012,47,035,00800,0.5318,1,56053,0.5318,0.5318,2
2012,47,037,02501,1,0.2359,147842,0.2359,1,1
2012,47,037,02502,1,0.1672,104794,0.1672,1,1
2012,47,037,02503,1,0.1833,114864,0.1833,1,1
2012,47,037,02504,1,0.189,118415,0.189,1,1
2012,47,037,02505,1,0.2246,140766,0.2246,1,1
2012,47,039,02900,0.0854,1,11757,0.0854,0.0854,3
2012,47,041,00600,0.1539,1,18723,0.1539,0.1539,3
2012,47,043,00400,0.2763,1,49666,0.2763,0.2763,3
2012,47,045,00100,0.2695,1,38335,0.2695,0.2695,3
2012,47,047,03100,0.3017,1,38413,0.3017,0.3017,3
2012,47,049,00800,0.1704,1,17959,0.1704,0.1704,3
2012,47,051,02200,0.3073,1,41052,0.3073,0.3073,3
2012,47,053,00100,0.3493,1,49683,0.3493,0.3493,3
2012,47,055,02800,0.2719,1,29485,0.2719,0.2719,3
2012,47,057,01400,0.1875,1,22657,0.1875,0.1875,3
2012,47,059,01200,0.4228,1,68831,0.4228,0.4228,2
2012,47,061,02100,0.1218,1,13703,0.1218,0.1218,3
2012,47,063,01400,0.5175,1,62544,0.5175,0.5175,2
2012,47,065,02001,1,0.3396,114267,0.3396,1,1
2012,47,065,02002,1,0.3139,105625,0.3139,1,1
2012,47,065,02003,1,0.3465,116571,0.3465,1,1
2012,47,067,00900,0.055,1,6819,0.055,0.055,3
2012,47,069,02900,0.198,1,27253,0.198,0.198,3
2012,47,071,02900,0.1891,1,26026,0.1891,0.1891,3
2012,47,073,01000,0.5296,1,56833,0.5296,0.5296,2
2012,47,075,02900,0.1365,1,18787,0.1365,0.1365,3
2012,47,077,02900,0.2017,1,27769,0.2017,0.2017,3
2012,47,079,00200,0.232,1,32330,0.232,0.232,3
2012,47,081,00400,0.1374,1,24690,0.1374,0.1374,3
2012,47,083,00200,0.0605,1,8426,0.0605,0.0605,3
2012,47,085,00200,0.1331,1,18538,0.1331,0.1331,3
2012,47,087,00700,0.0978,1,11638,0.0978,0.0978,3
2012,47,089,01500,0.3638,1,51407,0.3638,0.3638,2
2012,47,091,01200,0.1121,1,18244,0.1121,0.1121,3
2012,47,093,01601,0.1094,0.0268,11575,0.00293192,0.9761319199999999,1
2012,47,093,01602,1,0.2491,107681,0.2491,0.9761319199999999,1
2012,47,093,01603,1,0.3993,172584,0.3993,0.9761319199999999,1
2012,47,093,01604,1,0.3248,140386,0.3248,0.9761319199999999,1
2012,47,095,00100,0.0551,1,7832,0.0551,0.0551,3
2012,47,097,03100,0.2185,1,27815,0.2185,0.2185,3
2012,47,099,02800,0.3861,1,41869,0.3861,0.3861,2
2012,47,101,02800,0.1121,1,12161,0.1121,0.1121,3
2012,47,103,02200,0.2498,1,33361,0.2498,0.2498,3
2012,47,105,01800,0.3297,1,48556,0.3297,0.3297,3
2012,47,107,01900,0.311,1,52266,0.311,0.311,3
2012,47,109,02900,0.1894,1,26075,0.1894,0.1894,3
2012,47,111,00600,0.1829,1,22248,0.1829,0.1829,3
2012,47,113,03000,0.8516,1,98294,0.8516,0.8516,1
2012,47,115,02100,0.251,1,28237,0.251,0.251,3
2012,47,117,02700,0.1955,1,30617,0.1955,0.1955,3
2012,47,119,02700,0.5169,1,80956,0.5169,0.5169,2
2012,47,121,02100,0.1045,1,11753,0.1045,0.1045,3
2012,47,123,01800,0.3023,1,44519,0.3023,0.3023,3
2012,47,125,00300,0.9282,1,172331,0.9282,0.9282,1
2012,47,127,02200,0.0476,1,6362,0.0476,0.0476,3
2012,47,129,00900,0.1774,1,21987,0.1774,0.1774,3
2012,47,131,00100,0.2236,1,31807,0.2236,0.2236,3
2012,47,133,00700,0.1856,1,22083,0.1856,0.1856,3
2012,47,135,02800,0.073,1,7915,0.073,0.073,3
2012,47,137,00700,0.0427,1,5077,0.0427,0.0427,3
2012,47,139,01900,0.1001,1,16825,0.1001,0.1001,3
2012,47,141,00700,0.6078,1,72321,0.6078,0.6078,2
2012,47,143,02100,0.2828,1,31809,0.2828,0.2828,3
2012,47,145,01800,0.3679,1,54181,0.3679,0.3679,2
2012,47,147,00400,0.3688,1,66283,0.3688,0.3688,2
2012,47,149,02401,1,0.459,120543,0.459,1,1
2012,47,149,02402,1,0.541,142061,0.541,1,1
2012,47,151,00900,0.1793,1,22228,0.1793,0.1793,3
2012,47,153,02100,0.1255,1,14112,0.1255,0.1255,3
2012,47,155,01500,0.6362,1,89889,0.6362,0.6362,2
2012,47,157,03201,1,0.1541,142945,0.1541,0.9998,1
2012,47,157,03202,1,0.1373,127375,0.1373,0.9998,1
2012,47,157,03203,1,0.1233,114408,0.1233,0.9998,1
2012,47,157,03204,1,0.1124,104272,0.1124,0.9998,1
2012,47,157,03205,1,0.1156,107278,0.1156,0.9998,1
2012,47,157,03206,1,0.1309,121467,0.1309,0.9998,1
2012,47,157,03207,1,0.1148,106526,0.1148,0.9998,1
2012,47,157,03208,1,0.1114,103373,0.1114,0.9998,1
2012,47,159,00600,0.1576,1,19166,0.1576,0.1576,3
2012,47,161,00300,0.0718,1,13324,0.0718,0.0718,3
2012,47,163,01000,0.4704,0.3218,50471,0.15137472,0.82957472,1
2012,47,163,01100,1,0.6782,106352,0.6782,0.82957472,1
2012,47,165,00500,1,1,160645,1,1,1
2012,47,167,03100,0.4798,1,61081,0.4798,0.4798,2
2012,47,169,00600,0.0647,1,7870,0.0647,0.0647,3
2012,47,171,01200,0.1125,1,18313,0.1125,0.1125,3
2012,47,173,01601,0.1806,1,19109,0.1806,0.1806,3
2012,47,175,00800,0.0526,1,5548,0.0526,0.0526,3
2012,47,177,00600,0.3275,1,39839,0.3275,0.3275,3
2012,47,179,01300,1,1,122979,1,1,1
2012,47,181,02800,0.1569,1,17021,0.1569,0.1569,3
2012,47,183,00200,0.2514,1,35021,0.2514,0.2514,3
