state,place,year
36,11781,2019
36,45139,2019
36,46085,2019
36,77772,2019
36,04055,2019
36,61973,2019
36,02374,2019
36,38253,2019
36,53775,2019
36,41465,2019
36,46140,2019
36,19466,2019
36,50727,2019
36,56968,2019
36,30576,2019
36,69452,2019
36,22447,2019
36,25923,2019
36,30581,2019
36,55321,2019
36,20379,2019
36,66828,2019
36,66850,2019
36,26121,2019
36,51418,2019
36,62066,2019
36,22832,2019
36,31896,2019
36,61142,2019
36,80170,2019
36,60411,2019
36,80181,2019
36,80186,2019
36,60422,2019
36,08136,2019
36,54056,2019
36,64452,2019
36,78575,2019
36,67048,2019
36,75572,2019
36,53561,2019
36,52188,2019
36,64485,2019
36,68462,2019
36,22183,2019
36,22200,2019
36,53852,2019
36,77805,2019
36,70387,2019
36,01594,2019
36,49424,2019
36,48054,2019
36,42928,2019
36,63583,2019
36,38506,2019
36,42224,2019
36,68968,2019
36,82953,2019
36,06959,2019
36,83272,2019
36,48175,2019
36,63132,2019
36,67730,2019
36,11748,2019
36,35738,2019
36,49473,2019
36,49902,2019
36,12210,2019
36,02308,2019
36,55882,2019
36,51110,2019
36,70167,2019
36,78806,2019
36,38077,2019
36,26561,2019
36,13079,2019
36,51915,2019
36,41223,2019
36,53853,2019
36,69199,2019
36,22326,2019
36,75506,2019
36,50257,2019
36,20951,2019
36,27529,2019
36,30961,2019
36,44677,2019
36,65288,2019
36,29014,2019
36,65310,2019
36,83041,2019
36,84187,2019
36,58057,2019
36,67081,2019
36,80291,2019
36,37132,2019
36,40585,2019
36,22370,2019
36,42488,2019
36,34786,2019
36,39727,2019
36,59311,2019
36,61797,2019
36,63742,2019
36,34451,2019
36,73902,2019
36,71597,2019
36,00155,2019
36,50551,2019
36,34484,2019
36,16452,2019
36,45700,2019
36,47554,2019
36,58541,2019
36,28244,2019
36,77948,2019
36,78487,2019
36,18762,2019
36,23965,2019
36,39397,2019
36,49418,2019
36,57650,2019
36,78003,2019
36,29333,2019
36,29338,2019
36,80082,2019
36,40648,2019
36,40508,2019
36,78289,2019
36,51847,2019
36,15363,2019
36,59619,2019
36,07245,2019
36,35980,2019
36,26704,2019
36,81622,2019
36,30026,2019
36,02550,2019
36,26770,2019
36,30675,2019
36,64771,2019
36,11825,2019
36,55002,2019
36,44149,2019
36,59993,2019
36,82029,2019
36,45634,2019
36,56187,2019
36,68209,2019
36,68242,2019
36,49891,2019
36,43962,2019
36,60829,2019
36,82678,2019
36,53462,2019
36,65332,2019
36,16573,2019
36,84000,2019
36,49121,2019
36,08532,2019
36,75583,2019
36,21809,2019
36,57001,2019
36,57023,2019
36,50617,2019
36,41333,2019
36,44831,2019
36,64309,2019
36,59223,2019
36,64325,2019
36,32402,2019
36,81677,2019
36,65431,2019
36,32710,2019
36,20698,2019
36,02506,2019
36,30642,2019
36,32523,2019
36,25120,2019
36,24295,2019
36,37803,2019
36,73176,2019
36,67638,2019
36,08103,2019
36,76639,2019
36,32842,2019
36,73715,2019
36,58728,2019
36,02649,2019
36,65948,2019
36,29476,2019
36,38946,2019
36,05309,2019
36,05342,2019
36,48890,2019
36,13805,2019
36,55530,2019
36,19213,2019
36,10341,2019
36,56979,2019
36,48208,2019
36,77211,2019
36,19290,2019
36,40689,2019
36,67279,2019
36,19092,2019
36,38500,2019
36,84088,2019
36,34118,2019
36,42455,2019
36,66872,2019
36,83371,2019
36,71817,2019
36,78333,2019
36,57243,2019
36,12771,2019
36,27969,2019
36,67466,2019
36,02407,2019
36,06904,2019
36,57815,2019
36,20896,2019
36,21050,2019
36,57177,2019
36,39463,2019
37,09060,2019
37,27280,2019
37,30260,2019
37,99999,2019
37,26460,2019
37,21095,2019
37,27870,2019
37,66460,2019
37,42240,2019
37,75375,2019
37,01140,2019
37,25980,2019
37,49600,2019
37,00640,2019
37,59580,2019
37,66960,2019
37,31260,2019
37,65260,2019
37,05530,2019
37,63680,2019
37,38200,2019
37,01420,2019
37,50820,2019
37,53140,2019
37,70380,2019
37,40240,2019
37,44560,2019
37,36960,2019
37,72540,2019
37,34440,2019
37,03500,2019
37,04510,2019
37,60505,2019
37,65530,2019
37,27320,2019
37,46740,2019
37,20700,2019
37,15580,2019
37,04640,2019
37,50080,2019
37,52160,2019
37,71220,2019
37,56815,2019
37,71240,2019
37,03840,2019
37,04040,2019
37,02620,2019
37,12580,2019
37,02320,2019
37,13560,2019
37,53680,2019
37,02580,2019
37,35360,2019
37,38030,2019
37,58180,2019
37,74680,2019
37,35440,2019
37,73300,2019
37,73320,2019
37,18040,2019
37,66740,2019
37,20600,2019
37,06240,2019
37,09380,2019
37,12780,2019
37,19300,2019
37,46060,2019
37,47860,2019
37,37680,2019
37,04950,2019
37,06760,2019
37,06820,2019
37,48345,2019
37,63400,2019
37,58630,2019
37,03150,2019
37,10960,2019
37,31960,2019
37,69795,2019
37,60800,2019
37,09540,2019
37,10550,2019
37,48700,2019
37,65900,2019
37,59090,2019
37,02140,2019
37,75280,2019
37,05880,2019
37,58260,2019
37,02760,2019
37,05049,2019
37,71560,2019
37,66280,2019
37,06140,2019
37,44100,2019
37,22440,2019
37,44400,2019
37,26200,2019
37,58740,2019
37,17860,2019
37,69520,2019
37,14280,2019
37,58440,2019
37,31500,2019
37,33320,2019
37,56240,2019
37,31060,2019
37,39280,2019
37,14100,2019
37,35200,2019
37,45140,2019
37,29800,2019
37,38860,2019
37,42760,2019
37,37760,2019
37,25380,2019
37,09530,2019
37,32980,2019
37,59540,2019
37,06500,2019
37,11352,2019
37,27420,2019
37,47695,2019
37,09780,2019
37,20580,2019
37,63340,2019
37,02480,2019
37,16480,2019
37,26680,2019
37,41600,2019
37,29560,2019
37,04260,2019
37,44320,2019
37,08040,2019
37,46860,2019
37,51040,2019
37,11340,2019
37,06740,2019
37,10260,2019
37,21160,2019
37,33460,2019
37,52000,2019
37,02500,2019
37,43300,2019
37,76000,2019
37,14340,2019
37,12720,2019
37,58730,2019
37,44770,2019
37,08140,2019
37,47000,2019
37,10980,2019
37,36511,2019
37,40660,2019
37,22982,2019
37,61860,2019
37,05020,2019
37,26920,2019
37,28600,2019
37,43880,2019
37,10740,2019
37,52660,2019
37,01380,2019
37,41220,2019
37,45660,2019
37,20120,2019
37,30280,2019
37,04960,2019
37,10760,2019
37,53160,2019
37,22720,2019
37,37260,2019
37,70320,2019
37,35880,2019
37,28400,2019
37,38170,2019
37,61200,2019
37,06800,2019
37,35890,2019
37,37040,2019
37,44160,2019
37,19140,2019
37,50700,2019
37,16780,2019
37,56600,2019
37,59135,2019
37,06860,2019
37,36640,2019
37,29000,2019
37,06660,2019
37,22080,2019
37,11620,2019
37,22240,2019
37,11640,2019
37,73660,2019
37,08420,2019
37,66520,2019
37,07860,2019
37,22305,2019
37,46340,2019
37,69680,2019
37,15020,2019
37,17660,2019
37,56710,2019
37,68340,2019
37,07765,2019
37,34260,2019
37,30120,2019
37,46280,2019
37,22920,2019
37,19740,2019
37,69740,2019
37,32640,2019
37,26740,2019
37,70340,2019
37,22620,2019
37,64840,2019
37,64180,2019
37,38360,2019
37,45460,2019
37,13500,2019
37,18060,2019
37,63130,2019
37,36060,2019
37,35720,2019
37,45880,2019
37,40980,2019
37,02780,2019
37,09400,2019
37,25020,2019
37,30100,2019
37,57580,2019
37,58940,2019
37,71440,2019
37,41060,2019
37,70920,2019
37,31400,2019
37,70740,2019
37,42860,2019
37,71760,2019
37,67420,2019
37,38060,2019
37,69020,2019
37,63360,2019
37,16980,2019
37,31660,2019
37,00440,2019
37,05135,2019
37,43720,2019
37,14460,2019
37,45100,2019
37,09760,2019
37,22560,2019
37,71160,2019
37,35460,2019
37,05660,2019
37,53580,2019
37,27780,2019
37,70720,2019
37,67000,2019
37,40640,2019
37,29680,2019
37,57860,2019
37,19000,2019
37,27120,2019
37,55000,2019
37,11800,2019
37,58040,2019
37,57500,2019
37,37640,2019
37,73160,2019
37,14200,2019
37,63720,2019
37,53840,2019
37,66700,2019
37,61060,2019
37,52140,2019
37,39960,2019
37,75000,2019
37,05340,2019
37,35760,2019
37,67720,2019
37,25880,2019
37,58360,2019
37,70660,2019
37,35600,2019
37,12960,2019
37,38040,2019
37,11560,2019
37,39360,2019
37,24720,2019
37,70540,2019
37,76200,2019
37,36513,2019
37,08860,2019
37,44960,2019
37,64500,2019
37,31440,2019
37,16180,2019
37,25580,2019
37,12340,2019
37,16820,2019
37,05220,2019
37,04840,2019
37,55260,2019
37,63780,2019
37,39480,2019
37,39880,2019
37,15260,2019
37,65700,2019
37,25680,2019
37,36514,2019
37,57020,2019
37,65320,2019
37,49800,2019
37,15320,2019
37,09360,2019
37,64940,2019
37,70860,2019
37,42000,2019
37,32540,2019
37,62760,2019
37,28000,2019
37,34300,2019
37,01720,2019
37,73760,2019
37,40460,2019
37,60180,2019
37,65580,2019
37,48480,2019
37,65040,2019
37,52760,2019
37,24198,2019
37,56900,2019
37,63560,2019
37,71780,2019
37,63470,2019
37,38680,2019
37,32100,2019
37,21360,2019
37,28920,2019
37,31860,2019
37,59780,2019
37,18320,2019
37,13360,2019
37,21740,2019
37,08880,2019
37,38220,2019
37,08760,2019
37,01400,2019
37,08080,2019
37,40860,2019
37,10240,2019
37,72150,2019
37,13280,2019
37,36480,2019
37,40600,2019
37,71500,2019
37,20280,2019
37,25160,2019
37,25900,2019
37,32580,2019
37,16220,2019
37,30720,2019
37,23760,2019
37,43260,2019
37,32740,2019
37,21880,2019
37,44700,2019
37,03220,2019
37,03640,2019
37,19420,2019
37,23600,2019
37,37160,2019
37,69640,2019
37,58920,2019
37,14060,2019
37,45640,2019
37,13460,2019
37,29720,2019
37,75080,2019
37,00500,2019
37,57200,2019
37,02240,2019
37,23520,2019
37,54580,2019
37,07400,2019
37,61920,2019
37,18300,2019
37,21380,2019
37,22280,2019
37,48740,2019
37,66340,2019
37,64740,2019
37,29640,2019
37,39420,2019
37,68500,2019
37,44220,2019
37,16400,2019
37,12140,2019
37,17180,2019
37,66500,2019
37,71600,2019
37,15880,2019
37,24170,2019
37,26520,2019
37,10800,2019
37,31360,2019
37,35540,2019
37,42620,2019
37,01760,2019
37,12860,2019
37,60320,2019
37,52020,2019
37,53820,2019
37,62520,2019
37,74580,2019
37,24520,2019
37,05040,2019
37,42100,2019
37,53200,2019
37,68320,2019
37,59280,2019
37,28200,2019
37,35920,2019
37,36400,2019
37,52400,2019
37,34038,2019
37,38320,2019
37,33820,2019
37,17000,2019
37,39520,2019
37,72755,2019
37,41420,2019
37,72600,2019
37,48920,2019
37,24640,2019
37,32840,2019
37,41580,2019
37,41620,2019
37,34320,2019
37,74220,2019
37,29120,2019
37,30040,2019
37,48060,2019
37,04180,2019
37,22040,2019
37,50540,2019
37,57100,2019
37,12000,2019
37,43480,2019
37,41960,2019
37,64420,2019
37,71680,2019
37,52220,2019
37,33120,2019
37,14700,2019
37,03100,2019
37,64260,2019
37,06000,2019
37,64580,2019
37,68520,2019
37,44900,2019
37,10120,2019
37,57000,2019
37,60515,2019
37,66980,2019
37,24570,2019
37,10680,2019
37,09800,2019
37,63120,2019
37,69840,2019
37,73140,2019
37,51940,2019
37,00160,2019
37,51840,2019
37,17520,2019
37,55640,2019
37,10860,2019
37,43860,2019
37,64160,2019
37,46000,2019
37,03020,2019
37,42700,2019
37,74440,2019
37,10880,2019
37,31490,2019
37,62190,2019
37,75780,2019
37,06510,2019
37,35870,2019
37,45720,2019
37,47485,2019
37,04015,2019
37,53475,2019
37,48790,2019
37,75820,2019
37,61950,2019
37,45840,2019
37,60000,2019
37,10500,2019
37,36220,2019
37,14400,2019
37,60560,2019
37,37000,2019
37,56440,2019
37,75340,2019
37,25540,2019
37,34000,2019
37,59980,2019
37,25560,2019
37,66360,2019
37,56360,2019
37,28900,2019
37,32180,2019
37,62680,2019
37,47845,2019
37,66040,2019
37,34200,2019
37,52260,2019
37,54160,2019
37,10620,2019
37,31620,2019
37,20420,2019
37,27520,2019
37,01000,2019
37,03960,2019
37,31880,2019
37,42480,2019
37,69720,2019
37,01640,2019
37,43440,2019
37,49380,2019
37,65120,2019
37,68040,2019
37,29180,2019
37,71320,2019
37,08960,2019
37,58620,2019
37,02460,2019
37,57540,2019
37,74720,2019
37,30900,2019
37,58160,2019
37,28080,2019
37,75060,2019
37,65020,2019
37,28240,2019
37,62040,2019
37,02840,2019
37,04680,2019
37,22820,2019
37,22640,2019
37,24440,2019
37,04955,2019
37,05460,2019
37,13980,2019
37,68580,2019
37,02080,2019
37,55080,2019
37,60080,2019
37,55040,2019
37,64380,2019
37,24740,2019
37,38100,2019
37,68400,2019
37,31920,2019
37,20840,2019
37,47260,2019
37,57260,2019
37,29160,2019
37,19800,2019
37,14600,2019
37,17325,2019
37,58720,2019
37,39680,2019
37,50340,2019
37,56100,2019
37,55940,2019
37,60940,2019
37,55660,2019
37,53950,2019
37,70580,2019
37,51080,2019
37,39700,2019
37,03665,2019
37,49460,2019
37,53900,2019
37,22360,2019
37,21120,2019
37,40140,2019
37,55340,2019
37,41380,2019
37,58140,2019
37,42020,2019
37,54600,2019
37,55900,2019
37,58340,2019
37,20080,2019
37,65100,2019
37,40560,2019
37,42060,2019
37,71900,2019
37,58860,2019
37,63760,2019
37,19860,2019
37,27440,2019
37,57340,2019
37,22600,2019
37,36860,2019
37,21500,2019
37,12480,2019
37,13000,2019
37,58460,2019
37,12460,2019
37,36500,2019
37,63880,2019
37,58420,2019
37,24080,2019
37,07220,2019
37,20780,2019
37,10460,2019
37,13100,2019
37,30800,2019
37,35340,2019
37,68740,2019
37,47020,2019
37,63920,2019
37,69755,2019
37,52685,2019
37,02700,2019
37,57800,2019
37,06980,2019
37,58840,2019
37,13240,2019
37,25460,2019
37,16860,2019
37,33640,2019
37,33940,2019
37,37220,2019
37,19620,2019
37,25940,2019
37,37120,2019
37,48940,2019
37,59765,2019
37,16730,2019
37,70480,2019
37,43200,2019
37,43580,2019
37,56340,2019
37,46820,2019
37,00680,2019
37,02960,2019
37,55460,2019
37,64460,2019
37,48040,2019
37,01560,2019
37,47980,2019
37,16240,2019
37,52500,2019
37,70780,2019
37,23640,2019
37,44800,2019
37,67700,2019
37,73460,2019
37,39540,2019
37,20620,2019
37,17340,2019
37,51820,2019
37,08480,2019
37,07720,2019
37,58020,2019
37,13940,2019
37,69260,2019
37,33560,2019
37,43920,2019
37,22500,2019
37,30620,2019
37,36512,2019
37,71940,2019
37,74760,2019
37,41640,2019
37,43360,2019
37,41720,2019
37,71460,2019
37,33993,2019
37,42640,2019
37,30660,2019
37,63240,2019
37,36020,2019
37,25480,2019
37,25300,2019
37,32260,2019
37,01520,2019
37,44520,2019
37,36080,2019
37,71860,2019
37,57640,2019
37,76220,2019
37,40540,2019
37,47240,2019
37,71100,2019
37,15420,2019
37,57740,2019
37,53040,2019
37,15040,2019
37,07080,2019
37,24380,2019
37,69600,2019
37,24900,2019
37,51780,2019
37,26880,2019
37,21960,2019
37,21130,2019
37,70820,2019
37,08110,2019
37,60540,2019
37,41540,2019
37,52920,2019
37,57700,2019
37,30340,2019
37,47880,2019
37,45560,2019
37,22380,2019
37,15440,2019
37,74020,2019
37,43160,2019
37,44280,2019
37,74540,2019
37,06080,2019
37,64560,2019
37,59340,2019
37,20980,2019
37,62060,2019
37,39600,2019
37,19320,2019
37,07140,2019
37,34840,2019
37,75960,2019
37,09140,2019
38,10300,2019
38,36540,2019
38,37700,2019
38,65900,2019
38,99999,2019
38,26380,2019
38,41500,2019
38,57180,2019
38,59660,2019
38,62540,2019
38,18340,2019
38,45460,2019
38,47140,2019
38,67620,2019
38,70380,2019
38,72820,2019
38,81180,2019
38,86620,2019
38,27700,2019
38,53220,2019
38,59020,2019
38,83580,2019
38,09460,2019
38,43260,2019
38,45580,2019
38,87860,2019
38,24780,2019
38,49620,2019
38,51900,2019
38,08460,2019
38,29180,2019
38,43500,2019
38,44700,2019
38,60380,2019
38,74020,2019
38,86380,2019
38,02660,2019
38,44900,2019
38,51420,2019
38,56020,2019
38,85020,2019
38,08700,2019
38,29540,2019
38,66300,2019
38,71500,2019
38,08500,2019
38,15460,2019
38,26700,2019
38,45220,2019
38,46540,2019
38,63740,2019
38,64140,2019
38,07200,2019
38,46640,2019
38,20500,2019
38,52180,2019
38,65980,2019
38,86580,2019
38,86780,2019
38,25700,2019
38,58120,2019
38,84780,2019
38,64320,2019
38,01420,2019
38,04020,2019
38,10420,2019
38,24020,2019
38,24260,2019
38,60500,2019
38,79340,2019
38,03020,2019
38,03300,2019
38,24620,2019
38,29220,2019
38,32300,2019
38,39460,2019
38,01940,2019
38,12700,2019
38,85180,2019
38,09830,2019
38,35940,2019
38,50580,2019
38,66040,2019
38,09320,2019
38,28720,2019
38,38900,2019
38,18180,2019
38,42780,2019
38,45980,2019
38,60480,2019
38,44780,2019
38,01740,2019
38,11580,2019
38,11700,2019
38,35060,2019
38,47660,2019
38,53020,2019
38,55020,2019
38,55740,2019
38,60100,2019
38,70780,2019
38,82940,2019
38,48460,2019
38,58740,2019
38,26980,2019
38,28780,2019
38,53820,2019
38,23220,2019
38,01860,2019
38,16940,2019
38,27820,2019
38,57220,2019
38,19820,2019
38,20940,2019
38,34340,2019
38,42700,2019
38,50220,2019
38,56620,2019
38,72580,2019
38,08900,2019
38,34180,2019
38,36700,2019
38,46980,2019
38,76500,2019
38,12340,2019
38,30660,2019
38,31740,2019
38,49260,2019
38,05420,2019
38,31420,2019
38,71780,2019
38,32060,2019
38,30180,2019
38,39980,2019
38,50420,2019
38,24060,2019
38,66260,2019
38,78660,2019
38,58300,2019
38,32140,2019
38,45020,2019
38,56780,2019
38,12460,2019
38,23020,2019
38,36980,2019
38,45860,2019
38,56420,2019
38,65100,2019
38,07020,2019
38,15900,2019
38,35020,2019
38,40740,2019
38,77260,2019
38,54620,2019
38,56180,2019
38,66020,2019
38,18260,2019
38,62060,2019
38,67180,2019
38,75780,2019
38,77980,2019
38,80140,2019
38,44540,2019
38,81900,2019
38,06300,2019
38,19580,2019
38,22140,2019
38,41180,2019
38,43580,2019
38,50780,2019
38,28380,2019
38,28860,2019
38,45740,2019
38,55420,2019
38,04740,2019
38,18620,2019
38,32660,2019
38,79420,2019
38,80860,2019
38,02220,2019
38,04460,2019
38,06180,2019
38,20300,2019
38,41380,2019
38,42660,2019
38,81620,2019
38,82380,2019
38,03540,2019
38,81700,2019
38,87020,2019
38,88180,2019
38,27950,2019
38,49980,2019
38,03220,2019
38,83860,2019
38,01180,2019
38,21580,2019
38,15140,2019
38,52340,2019
38,66980,2019
38,80660,2019
38,83700,2019
38,05980,2019
38,11180,2019
38,29460,2019
38,51380,2019
38,69140,2019
38,79940,2019
38,85660,2019
38,36780,2019
38,06660,2019
38,31180,2019
38,62260,2019
38,75420,2019
38,88140,2019
38,49900,2019
38,35500,2019
38,26660,2019
38,01700,2019
38,30860,2019
38,36860,2019
38,56700,2019
38,60940,2019
38,56740,2019
38,60620,2019
38,62980,2019
38,68540,2019
38,75380,2019
38,85540,2019
38,02380,2019
38,17620,2019
38,44300,2019
38,49580,2019
38,52740,2019
38,61460,2019
38,61860,2019
38,79180,2019
38,13180,2019
38,05260,2019
38,34620,2019
38,55620,2019
38,61580,2019
38,12940,2019
38,82980,2019
38,12060,2019
38,17060,2019
38,54740,2019
38,20340,2019
38,70260,2019
38,05220,2019
38,68860,2019
38,87180,2019
38,04580,2019
38,59820,2019
38,71700,2019
38,19420,2019
38,09700,2019
38,14140,2019
38,16580,2019
38,22340,2019
38,34860,2019
38,45300,2019
38,75580,2019
38,49540,2019
38,72180,2019
38,23340,2019
38,24380,2019
38,27580,2019
38,47100,2019
38,30580,2019
38,32580,2019
38,48020,2019
38,53780,2019
38,72540,2019
38,79140,2019
38,00100,2019
38,14100,2019
38,15180,2019
38,82780,2019
38,04940,2019
38,21220,2019
38,54220,2019
38,87740,2019
38,82660,2019
38,25300,2019
38,32900,2019
38,34900,2019
38,46460,2019
38,50380,2019
38,05740,2019
38,33050,2019
38,72250,2019
38,67820,2019
38,21020,2019
38,21520,2019
38,69980,2019
38,55220,2019
38,67780,2019
38,15100,2019
38,34020,2019
38,13020,2019
38,18820,2019
38,27260,2019
38,36140,2019
38,52940,2019
38,69340,2019
38,19060,2019
38,31500,2019
38,49020,2019
38,51060,2019
38,12020,2019
38,63700,2019
38,71660,2019
38,73820,2019
38,27860,2019
38,02060,2019
38,50860,2019
38,66500,2019
38,78180,2019
38,19620,2019
38,30460,2019
38,05820,2019
38,74185,2019
38,26420,2019
38,38860,2019
38,48580,2019
38,71940,2019
38,10060,2019
38,16380,2019
38,40580,2019
38,42180,2019
38,62620,2019
38,74660,2019
38,74740,2019
38,87580,2019
38,14660,2019
38,51860,2019
38,53980,2019
38,76620,2019
38,88020,2019
38,07180,2019
38,11860,2019
38,22540,2019
38,35140,2019
38,61780,2019
38,67500,2019
38,11340,2019
38,36100,2019
38,51500,2019
38,63900,2019
38,07620,2019
38,11500,2019
38,14740,2019
38,28980,2019
38,38100,2019
38,02860,2019
38,53540,2019
38,31820,2019
38,03740,2019
38,15820,2019
38,27060,2019
38,27100,2019
38,38780,2019
38,55500,2019
38,62780,2019
38,60900,2019
38,00340,2019
38,22260,2019
38,25180,2019
38,44860,2019
38,53380,2019
38,69300,2019
38,77180,2019
38,53420,2019
38,12260,2019
38,19900,2019
38,27980,2019
38,42020,2019
38,47540,2019
38,70980,2019
38,06460,2019
38,10940,2019
38,19300,2019
38,20020,2019
38,49820,2019
38,69460,2019
38,35900,2019
38,08580,2019
38,12820,2019
38,26180,2019
38,34460,2019
38,37020,2019
38,39580,2019
38,77660,2019
38,00940,2019
38,78940,2019
38,86020,2019
38,33500,2019
38,24540,2019
38,65580,2019
38,74780,2019
38,86220,2019
39,61420,2019
39,99999,2019
39,71206,2019
39,85876,2019
39,05676,2019
39,13834,2019
39,84294,2019
39,68196,2019
39,47012,2019
39,07426,2019
39,04752,2019
39,10884,2019
39,74034,2019
39,24808,2019
39,43554,2019
39,41118,2019
39,34118,2019
39,27944,2019
39,21602,2019
39,15008,2019
39,63996,2019
39,02568,2019
39,03562,2019
39,70576,2019
39,39060,2019
39,34636,2019
39,50036,2019
39,62190,2019
39,45066,2019
39,18350,2019
39,56700,2019
39,02638,2019
39,24542,2019
39,29652,2019
39,29610,2019
39,67600,2019
39,67846,2019
39,03142,2019
39,38500,2019
39,02050,2019
39,58856,2019
39,30674,2019
39,38304,2019
39,77406,2019
39,09834,2019
39,13778,2019
39,50456,2019
39,53886,2019
39,02736,2019
39,76568,2019
39,01784,2019
39,74622,2019
39,18588,2019
39,35826,2019
39,01042,2019
39,55062,2019
39,54628,2019
39,69596,2019
39,78848,2019
39,82390,2019
39,19400,2019
39,80766,2019
39,09974,2019
39,69680,2019
39,54194,2019
39,50918,2019
39,54838,2019
39,08560,2019
39,09316,2019
39,48104,2019
39,86282,2019
39,87178,2019
39,41860,2019
39,03786,2019
39,27552,2019
39,35924,2019
39,41188,2019
39,52346,2019
39,05312,2019
39,06138,2019
39,03926,2019
39,64542,2019
39,85834,2019
39,71640,2019
39,05074,2019
39,53788,2019
39,30352,2019
39,69526,2019
39,26796,2019
39,41419,2019
39,69666,2019
39,52906,2019
39,29778,2019
39,70534,2019
39,41657,2019
39,69316,2019
39,00142,2019
39,67272,2019
39,32984,2019
39,35168,2019
39,33012,2019
39,55104,2019
39,59234,2019
39,16700,2019
39,38192,2019
39,71444,2019
39,77322,2019
39,20268,2019
39,72998,2019
39,85344,2019
39,50540,2019
39,68602,2019
39,25970,2019
39,04840,2019
39,58149,2019
39,28058,2019
39,51310,2019
39,84528,2019
39,71892,2019
39,49840,2019
39,50834,2019
39,41443,2019
39,46998,2019
39,21560,2019
39,46844,2019
39,12280,2019
39,42518,2019
39,72242,2019
39,14296,2019
39,68574,2019
39,69708,2019
39,79072,2019
39,53480,2019
39,48706,2019
39,56770,2019
39,86478,2019
39,74118,2019
39,12560,2019
39,56588,2019
39,77308,2019
39,56938,2019
39,54334,2019
39,22288,2019
39,19596,2019
39,59920,2019
39,25452,2019
39,32207,2019
39,35868,2019
39,16056,2019
39,73796,2019
39,73124,2019
39,55664,2019
39,45108,2019
39,49504,2019
39,50176,2019
39,53032,2019
39,53270,2019
39,20366,2019
39,59220,2019
39,85288,2019
39,04150,2019
39,01742,2019
39,86254,2019
39,52612,2019
39,75434,2019
39,55384,2019
39,06068,2019
39,14226,2019
39,26880,2019
39,52416,2019
39,53956,2019
39,69400,2019
39,64360,2019
39,85792,2019
39,15406,2019
39,49896,2019
39,06908,2019
39,45542,2019
39,48118,2019
39,55748,2019
39,17036,2019
39,23940,2019
39,55790,2019
39,42560,2019
39,81732,2019
39,69834,2019
39,20030,2019
39,36176,2019
39,24024,2019
39,33306,2019
39,44030,2019
39,70100,2019
39,75574,2019
39,82740,2019
39,53802,2019
39,68084,2019
39,10926,2019
39,41597,2019
39,30520,2019
39,41090,2019
39,23730,2019
39,03744,2019
39,28882,2019
39,81032,2019
39,53816,2019
39,18266,2019
39,63044,2019
39,11318,2019
39,18868,2019
39,83608,2019
39,13694,2019
39,55776,2019
39,76932,2019
39,57876,2019
39,10030,2019
39,56994,2019
39,75392,2019
39,19330,2019
39,29162,2019
39,16000,2019
39,04416,2019
39,04500,2019
39,04878,2019
39,04920,2019
39,05690,2019
39,08364,2019
39,09064,2019
39,09246,2019
39,09288,2019
39,16014,2019
39,23380,2019
39,25704,2019
39,26446,2019
39,29428,2019
39,35252,2019
39,37240,2019
39,41664,2019
39,45556,2019
39,47306,2019
39,48482,2019
39,49644,2019
39,56882,2019
39,57008,2019
39,58422,2019
39,61000,2019
39,61028,2019
39,61686,2019
39,66894,2019
39,68056,2019
39,71416,2019
39,71682,2019
39,72928,2019
39,73264,2019
39,75098,2019
39,78932,2019
39,80990,2019
39,83622,2019
39,09274,2019
39,08336,2019
39,79268,2019
39,56924,2019
39,35255,2019
39,80738,2019
39,48468,2019
39,29498,2019
39,86394,2019
39,58604,2019
39,30632,2019
39,57750,2019
39,05550,2019
39,13358,2019
39,19806,2019
39,54250,2019
39,36918,2019
39,52052,2019
39,43918,2019
39,10296,2019
39,55818,2019
39,57064,2019
39,58912,2019
39,68672,2019
39,87164,2019
39,78624,2019
39,02120,2019
39,79912,2019
39,08084,2019
39,29974,2019
39,32340,2019
39,12504,2019
39,35896,2019
39,54978,2019
39,59598,2019
39,82348,2019
39,02330,2019
39,30912,2019
39,37604,2019
39,62890,2019
39,21308,2019
39,55874,2019
39,35098,2019
39,72256,2019
39,21434,2019
39,02582,2019
39,40124,2019
39,22694,2019
39,71976,2019
39,64486,2019
39,18000,2019
39,29148,2019
39,75602,2019
39,83342,2019
39,58940,2019
39,65298,2019
39,79716,2019
39,06208,2019
39,05900,2019
39,37016,2019
39,39662,2019
39,70380,2019
39,04402,2019
39,12476,2019
39,19615,2019
39,84882,2019
39,05228,2019
39,50134,2019
39,09890,2019
39,26110,2019
39,50400,2019
39,63716,2019
39,76764,2019
39,03758,2019
39,62498,2019
39,11332,2019
39,44086,2019
39,12252,2019
39,41720,2019
39,08392,2019
39,35126,2019
39,69204,2019
39,84182,2019
39,75252,2019
39,01630,2019
39,74916,2019
39,66390,2019
39,07188,2019
39,54726,2019
39,59724,2019
39,38920,2019
39,50316,2019
39,57918,2019
39,81718,2019
39,30828,2019
39,31304,2019
39,35476,2019
39,79002,2019
39,86604,2019
39,67440,2019
39,50862,2019
39,36624,2019
39,53970,2019
39,29106,2019
39,41363,2019
39,43792,2019
39,79282,2019
39,79100,2019
39,47474,2019
39,06278,2019
39,84742,2019
39,06670,2019
39,08532,2019
39,32606,2019
39,57862,2019
39,44310,2019
39,32592,2019
39,20198,2019
39,33740,2019
39,49238,2019
39,75896,2019
39,21616,2019
39,45626,2019
39,62344,2019
39,76358,2019
