year,state,county,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,08,027,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,029,84.93314865173497,67.90107552459855,49.12464951505167,1.5228244198891407,1.5703965230362478,1.4266457078284214,3,3,3
2022,08,031,88.77756488805561,54.383451944984294,31.87092075223633,1.3289701197016868,0.9488455323514025,0.7073760144074552,1,1,1
2022,08,033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,035,80.67290166833759,40.17020635415933,25.936316716576464,1.6923492647935257,1.4822536454501547,1.7194926479531962,1,1,1
2022,08,037,87.18069816061231,66.42416619392746,NA,1.4371085099817793,1.2424273529554382,NA,2,2,NA
2022,08,039,100.8231907580868,93.70172751008103,69.38667645634229,1.4526118930776046,1.67372775240619,1.867400837463581,3,3,3
2022,08,041,75.37729773996953,49.164510460587096,27.474285806521664,1.3445196865422868,1.184947107072135,1.1064851459947154,1,1,1
2022,08,043,80.32481154745572,61.078732772026676,49.426217903305144,1.332579798642874,1.4852426088989343,1.6220714866380457,2,2,2
2022,08,045,83.99445078338935,62.45982978566994,37.45745007525441,1.5043204552820997,1.6137372326034192,1.711994445857759,2,2,2
2022,08,047,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,051,82.27442649354506,NA,NA,1.411163608275781,NA,NA,3,NA,NA
2022,08,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,055,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,059,90.07249402125971,56.67346565901056,38.048186909864924,1.546724798078832,1.3139150736724914,1.367316281717857,1,1,1
2022,08,061,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,067,83.85721112231623,72.44294044771819,44.570716157244945,1.3794718698947757,1.602452164078889,1.617952855430103,2,2,2
2022,08,069,82.90066036144734,50.948630206329604,28.071397155842252,1.375809234681301,1.087492660011744,0.9364462688755314,1,1,1
2022,08,071,114.44363454958403,107.0328747630422,92.74764308558244,1.675710590886907,1.7463969542329798,1.5447914427905385,3,3,3
2022,08,073,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,075,100.69470213927822,73.03825788246117,59.38870288786443,1.6761929482443223,1.7419760864603355,1.833388068379684,3,3,3
2022,08,077,81.0338021515991,58.136248954561594,32.25836233903357,1.3691215450786929,1.2768605914429216,1.1246238898373924,1,1,1
2022,08,079,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,081,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,083,76.94613539500227,56.62514728160243,NA,1.345605451101496,1.5719407507153678,NA,3,3,NA
2022,08,085,84.56085069933575,67.32096001854548,48.81016275345236,1.5191014403651486,1.564595367975717,1.423500840212428,2,2,2
2022,08,087,96.43579898214483,72.01276376138452,57.61103761103761,1.6336039166729883,1.7317211452495695,1.8156114156114156,3,3,3
2022,08,089,108.99543983051217,100.15536872222417,83.79681366377334,1.6212286436961882,1.6776218938247995,1.4552831485724471,3,3,3
2022,08,091,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,093,98.69151287115339,92.58228221922008,NA,1.3725044104192807,1.5306452643744966,NA,3,3,NA
2022,08,095,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,097,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,099,119.67599601930787,113.63792459538364,NA,1.7280342055841451,1.8124474525563945,NA,3,3,NA
2022,08,101,88.81486032817001,68.21523700042785,44.38659164508042,1.4314766010727586,1.4707866412231605,1.2025953594171963,1,1,1
2022,08,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,105,120.87121787990544,115.14670796129423,NA,1.739986424190121,1.8275352862155003,NA,3,3,NA
2022,08,107,93.47271814839672,NA,NA,1.5854550326359964,NA,NA,3,NA,NA
2022,08,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,117,102.39871160788196,NA,NA,1.5540339687983145,NA,NA,3,NA,NA
2022,08,119,66.03633384571206,NA,NA,1.2219985585829067,NA,NA,3,NA,NA
2022,08,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,08,123,83.54737416091608,62.75227082493722,34.48176027793862,1.4476806498317132,1.3546827045292495,1.364157498552403,1,1,1
2022,08,125,119.56697844388562,NA,NA,1.8649157112903965,NA,NA,3,NA,NA
2022,09,001,80.2086958306963,61.055180897182304,33.35430039246572,1.2706244713934416,1.0966571292647798,0.6660303811094587,1,1,1
2022,09,003,95.71028409232454,69.42497227511943,34.99023425621504,1.4982108182234737,1.2696672488742549,0.7142311595361887,1,1,1
2022,09,005,95.45748324300713,68.50678224706034,37.00407146874308,1.5660589605486728,1.420197064434632,0.9580413492198724,2,2,2
2022,09,007,90.5981913875437,67.71372598103663,36.393098846630444,1.6618247933938792,1.5295152059383124,0.9187875321704316,1,1,1
2022,09,009,92.67898563917322,63.17426123992518,29.547441169181898,1.412797281361852,1.1233667057729038,0.5765057219580162,1,1,1
2022,09,011,94.60921898795966,75.10951483140587,35.90741274322899,1.5024664844057636,1.388888291989007,0.7692595632699633,1,1,1
2022,09,013,100.57357632542794,76.36003870220003,31.796854934161225,1.680913677362311,1.5298228000573844,0.8141688088466148,2,2,2
2022,09,015,90.63101854937457,84.04422610775804,53.73376696908916,1.4731500392539327,1.59289555401159,1.2245753926090786,2,2,2
2022,10,001,76.49008796113955,53.4194441240918,43.7709857942316,1.4788958907706446,1.5431899434897935,1.7328454584588893,1,1,1
2022,10,003,93.93973381187378,68.02584061119664,40.55434364172976,1.7328024525198145,1.534264707998216,1.397946875401001,1,1,1
2022,10,005,85.53393317988422,69.51378691466797,56.97615053606593,1.736439515472786,1.9574563550334476,2.392093939172927,1,1,1
2022,11,001,84.28489515072084,69.19839038270503,36.61476308960056,1.2820964394932284,1.1370784435876282,0.751919629718811,1,1,1
2022,12,001,88.18748003832641,48.26968827410296,30.044858061060527,1.3714627914404345,1.060260466485174,0.771592126405999,1,1,1
2022,12,003,96.95566809678667,NA,NA,1.823925087784204,NA,NA,3,NA,NA
2022,12,005,82.26185538504079,50.784703801945184,40.351162412615835,1.391925895202544,1.3791445623342176,1.32628840838888,1,1,1
2022,12,007,95.42396239423813,76.00358583347352,68.54356999234739,1.8777875251931184,1.8566400446818736,1.895632333727058,3,3,3
2022,12,009,83.75311199549328,54.37936593229446,36.894753910245214,1.53908848061931,1.3911129022628217,1.396487639384339,1,1,1
2022,12,011,72.42186308487643,41.478850102669405,25.602514601134637,1.108495006494975,0.8513388090349076,0.6501582079982158,1,1,1
2022,12,013,134.7352703519668,NA,NA,2.009044388603334,NA,NA,3,NA,NA
2022,12,015,82.94167576088275,63.879802869728294,50.90824676455226,1.5127197768885656,1.753499934580662,1.6158667517845744,1,1,1
2022,12,017,86.65669753263933,67.23436322532027,63.90757692731884,1.5285845746822335,1.7760361718161266,1.749917282452851,1,1,1
2022,12,019,79.6401028277635,47.796374587363175,29.21793959117258,1.7131105398457585,1.649968147333063,1.6594121834638462,1,1,1
2022,12,021,73.53571155366295,45.443242299973825,25.379932740198374,1.2752377795343857,1.183011953581712,0.998680345664297,1,1,1
2022,12,023,89.85581578134313,69.73165426830677,60.61658892072551,1.6819012835478613,1.6587420456857414,1.8163625230108391,2,2,2
2022,12,027,86.57314115477152,65.90327230651081,62.725414687378745,1.5730307047555374,1.6123288792093025,1.5900325137878917,3,3,3
2022,12,029,104.8605087011516,NA,NA,1.9721529882622528,NA,NA,3,NA,NA
2022,12,031,85.61839788732394,51.405781077238984,32.08005380093654,1.4167733674775929,1.0561601642710472,0.9086504931752516,1,1,1
2022,12,033,82.32623226594018,57.48472969277053,42.82569677266416,1.3776070742709123,1.1732382167927795,1.1159876731348843,1,1,1
2022,12,035,73.2170388969649,54.045596781403674,46.40625,1.417867054314788,1.7219490388913723,2.0802556818181817,1,1,1
2022,12,037,139.80774025228075,NA,NA,2.059769087606474,NA,NA,3,NA,NA
2022,12,039,99.91941373479663,91.98294213864258,74.52883291448191,1.5000049606811452,1.6417058185388145,1.6886328311247156,3,3,3
2022,12,041,105.3942820043576,NA,NA,1.6028204619199526,NA,NA,3,NA,NA
2022,12,043,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,045,132.67076176292326,NA,NA,1.9863040700846732,NA,NA,3,NA,NA
2022,12,047,100.85974328703688,NA,NA,1.7457052020330894,NA,NA,3,NA,NA
2022,12,049,88.41233676682776,67.72217642781594,64.66236433596264,1.5914226608761,1.630517920422354,1.60940201027373,3,3,3
2022,12,051,86.25971324839811,57.50745923946968,56.31842904570178,1.653673337594675,1.5239038975306487,1.5841348845783436,2,2,2
2022,12,053,93.93068274023415,69.3382923938366,56.40107992716771,1.5537962211661065,1.6946908080271386,1.7253092233314498,1,1,1
2022,12,055,86.36863554839418,63.858003538924834,58.48676061311957,1.5805457070269813,1.5987991634403484,1.5524536913856268,2,2,2
2022,12,057,75.36580890784826,46.05375611568712,27.82383419689119,1.2602212436738376,0.9846906546107635,0.8652654218398671,1,1,1
2022,12,059,85.1417018231317,NA,NA,1.667427347475991,NA,NA,3,NA,NA
2022,12,061,82.29166666666666,59.884189325276935,47.89222735185045,1.4264358108108108,1.575226586102719,1.458639218951033,1,1,1
2022,12,063,97.08816807424844,72.95037042289165,73.24234577583631,1.6407471567949024,1.6210840734319782,1.6757679597382598,3,3,3
2022,12,065,126.60341175757668,NA,NA,1.7668449409089455,NA,NA,3,NA,NA
2022,12,067,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,069,85.39671682626539,65.0977403341092,47.636281384302194,1.3969244674614032,1.4942014954580098,1.6908693357460605,1,1,1
2022,12,071,75.55383473687607,51.39114117592549,37.362637362637365,1.3410770173910238,1.3146110364638837,1.17153620471156,1,1,1
2022,12,073,87.26188608190805,59.849964277208855,32.754071833116406,1.3735446414561432,1.1351988568706834,0.8980898441622401,1,1,1
2022,12,075,90.7690868524527,70.49311630466958,64.00018089904147,1.8312387697752637,1.8015353493938344,1.8501984427939988,3,3,3
2022,12,077,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,079,96.778649381501765,NA,NA,1.7048942629777382,NA,NA,3,NA,NA
2022,12,081,79.51967901291835,59.078431743747984,42.13231036479444,1.3235614722731173,1.3284175453874258,1.453423566878981,1,1,1
2022,12,083,80.88579950996059,57.41625720760135,49.49154328468307,1.4665494833280068,1.4773731798703194,1.4818220138047316,1,1,1
2022,12,085,77.79273706426024,57.01905383747848,37.249283667621775,1.4207117385925332,1.4564610909954294,1.4266270978305362,1,1,1
2022,12,086,77.14285906044422,46.49822794948219,30.97438477942728,1.113377325536396,0.8273966715808855,0.6558376880942817,1,1,1
2022,12,087,76.2821545161431,51.333377980772745,30.41293043808797,1.1874073151419378,1.1000220258121782,0.9208536982453032,2,2,2
2022,12,089,86.70480940863185,64.23492070318592,48.37772920660152,1.7517904279875112,1.9539832738615253,1.8959348263125904,1,1,1
2022,12,091,81.65056150430921,53.957315505271275,32.36505286588759,1.466126926090363,1.4641295962972487,1.6846967167501392,1,1,1
2022,12,093,86.25450774579964,57.504840933514465,56.31553837479522,1.6536212825686902,1.5238777144710964,1.584105977869278,2,2,2
2022,12,095,69.35267874830622,37.5150491953005,24.63522555579538,1.1688273096824806,0.9125832030222936,0.8025361536801209,1,1,1
2022,12,097,65.48677152703999,36.39703441407547,27,1.0492731465885827,0.7910368485116742,0.8107352941176471,1,1,1
2022,12,099,73.64578805603375,49.31578919113344,28.42695485625989,1.2170264322457656,1.0367471399505028,0.7759375260231132,1,1,1
2022,12,101,84.32314373938293,63.70991406413749,46.252448313384114,1.3643316792328095,1.360497449870747,1.3578237214363438,1,1,1
2022,12,103,78.93405783487724,54.39148936170213,33.99990837456478,1.3057550664527846,1.141531914893617,0.8829828660436138,1,1,1
2022,12,105,73.90864228773883,48.58451178451178,41.229406063962344,1.365557383272175,1.3112188552188553,1.3186176104111864,1,1,1
2022,12,107,82.56925144641556,71.36148953371783,71.0205279821297,1.4691054713950278,1.5921129968700147,1.7078439085974555,2,2,2
2022,12,109,72.62348632601908,50.74040947312829,42.98147854351417,1.4885834132018108,1.5625165641422205,1.655093653474964,1,1,1
2022,12,111,75.64104448003762,55.38661405956792,40.190036836850624,1.2542430164724554,1.1909493335899533,0.9704960925396772,1,1,1
2022,12,113,71.59547551719005,50.31647723405703,37.72,1.4872376841791934,1.6714762131627303,1.6854,1,1,1
2022,12,115,73.79220352218317,51.246114034630686,36.48265263904486,1.399245833590202,1.4524392573681375,1.3745493232460548,1,1,1
2022,12,117,69.07419313359907,38.37875981300168,24.5628009703465,1.2998714157129998,1.019008556055394,0.8919222274521162,1,1,1
2022,12,119,79.08037677639568,58.22219465293716,44.27756806682194,1.688699990153927,2.2377644066745237,2.166091077021926,1,1,1
2022,12,121,88.32323050533681,61.82667869148152,57.62055614220345,1.6203400742160887,1.694761006804952,1.699841605068638,2,2,2
2022,12,123,94.24729489962613,61.826678691481504,NA,1.679580718158982,1.694761006804952,NA,3,3,NA
2022,12,125,105.73895283174556,NA,NA,1.9809374295681923,NA,NA,3,NA,NA
2022,12,127,75.39191874586001,50.0445041302956,36.480620155038764,1.3859019651137117,1.3490997673292835,1.2645182724252493,1,1,1
2022,12,129,103.60585324654767,90.82308611116852,79.72399350255563,1.559592118085155,1.6364376188703973,1.7405844370054528,3,3,3
2022,12,131,87.37680418522878,70.75333458286771,54.44348833251025,1.3711658113690164,1.833198717717614,2.0681199906748695,2,2,2
2022,12,133,82.06234247109595,NA,NA,1.6366337539556337,NA,NA,3,NA,NA
2022,13,001,115.14586513456604,NA,NA,1.769395424575631,NA,NA,3,NA,NA
2022,13,003,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,005,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,009,111.15158612597509,95.8250141846714,86.87455524408927,2.0508749787329927,2.131367470166962,2.1216648227811064,3,3,3
2022,13,011,114.86552725835004,NA,NA,1.936852185879749,NA,NA,3,NA,NA
2022,13,013,88.75367045319283,61.42380157405199,29.660920196369446,1.6330082523447638,1.6069043644168854,1.5490352779997716,2,2,2
2022,13,015,105.30298905645996,81.76026212796941,45.768269831355404,1.9360265693907552,2.005096932738691,1.7442223610243597,1,1,1
2022,13,017,100.97176651475488,NA,NA,1.6227998331817566,NA,NA,3,NA,NA
2022,13,019,100.25854495505564,NA,NA,1.6156676175847644,NA,NA,3,NA,NA
2022,13,021,88.20997738125158,48.89352818371607,47.136222910216716,1.4358821311887409,1.0545581071677106,0.9729655019902698,1,1,1
2022,13,023,120.36780928142387,NA,NA,1.9059380655125553,NA,NA,3,NA,NA
2022,13,025,115.28333474563657,NA,NA,1.7510389797771366,NA,NA,3,NA,NA
2022,13,027,105.68578574242234,NA,NA,1.6490255641616396,NA,NA,3,NA,NA
2022,13,029,102.53389533563748,57.27594142630943,NA,1.791928695738516,1.4377198453120923,NA,2,2,NA
2022,13,031,80.41709816899993,59.1910887764829,50.603088805761445,1.5428398884829275,1.464813598108385,1.3821491698304753,2,2,2
2022,13,033,109.3578579072761,100.22019235518675,75.60243186526554,1.6950395874697937,2.0398880632998626,1.8141621267904635,3,3,3
2022,13,035,85.85862899130741,NA,NA,1.5866250669451398,NA,NA,3,NA,NA
2022,13,037,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,039,102.92934057754005,78.23892197399256,72.6706086332509,1.8344560133297243,1.7467362733377938,1.7436514431554413,2,2,2
2022,13,043,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,045,92.92183031458532,70.0667111407605,28.341254201924194,1.5840085795996186,1.6697131420947298,1.1409528225339052,1,1,1
2022,13,047,96.31404172429066,75.49686150806927,62.00612036722203,1.5994991232113964,1.849792493109656,1.7724583475008502,2,2,2
2022,13,049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,051,81.81982070570497,44.421073717948715,26.91928940008666,1.3689135814609044,0.9803936298076924,0.8177807539291764,1,1,1
2022,13,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,055,103.44590036026445,NA,NA,1.9158348724317305,NA,NA,3,NA,NA
2022,13,057,80.3688785244859,50.5795739348371,31.21404783530124,1.717246131015476,1.6291771094402674,1.5092340296699969,1,1,1
2022,13,059,85.90632288157553,44.84536082474227,19.298348365936512,1.3248898678414096,0.8535042883132634,0.5112451680918355,1,1,1
2022,13,061,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,063,99.41292989607854,58.51690689873992,29.33100585016041,1.446130217603491,1.0617351101441392,0.8580864314021514,1,1,1
2022,13,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,067,87.07523309488235,47.3490483566707,26.314067287384358,1.6622231867847514,1.419382543747987,1.3650236487491447,1,1,1
2022,13,069,101.20106049675832,80.48778523524524,76.29707757133455,1.8646668027624376,1.983113532282492,2.0627302280047166,3,3,3
2022,13,071,89.89329250658822,64.54760586730652,58.304415972354505,1.7395272217349451,1.6290743970200068,1.4855642586722155,2,2,2
2022,13,073,86.89104392470051,57.76282426370197,43.22171212530381,1.7759840273816314,1.540764579676224,1.552930056710775,1,1,1
2022,13,075,100.94170131871549,NA,NA,1.6224991812213627,NA,NA,3,NA,NA
2022,13,077,90.45649451675331,60.34834045349984,40.34700315457413,1.5457822638788752,1.5031876437725928,2.0875394321766563,1,1,1
2022,13,079,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,081,121.14600593516258,84.04376503507237,NA,1.918789376620702,1.7913903876715458,NA,3,3,NA
2022,13,083,112.09322654025912,NA,NA,1.7572909713710811,NA,NA,3,NA,NA
2022,13,085,110.6719923343122,89.04382869866375,69.48530246146692,1.6881600701096715,1.7828951325766116,1.952101223039338,3,3,3
2022,13,087,93.55135865466477,65.00486263676687,60.11537948684308,1.6028333847706857,1.4099676547077495,1.397654835451157,3,3,3
2022,13,089,87.62940560660695,46.44950613865042,23.369786990940995,1.4204519018262185,1.061917289762762,0.7647106830980168,1,1,1
2022,13,091,108.84329886853689,81.4744013920545,78.90638308227679,1.787871404106178,1.8666866815348544,1.8009326959026422,3,3,3
2022,13,093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,095,93.9242236090473,58.676943409799,49.7376239250544,1.4859501237910078,1.134481215986987,0.993631421810394,2,2,2
2022,13,097,95.28269609101018,69.24288912845178,41.04054859868813,1.804978188350013,1.719462642010117,1.6595110316040549,1,1,1
2022,13,099,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,103,95.18933297176882,73.55953699690154,53.05092476664787,1.5356203018480614,1.4617765576586557,1.4066275294393396,2,2,2
2022,13,105,75.7282938941911,NA,NA,1.7223919341811993,NA,NA,3,NA,NA
2022,13,107,106.37661307899158,80.197942961710325,77.52371007669964,1.7632045462107249,1.8539220972314128,1.7871059658468709,3,3,3
2022,13,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,111,131.7804203231983,NA,NA,2.29665505488677,NA,NA,3,NA,NA
2022,13,113,78.66886618869361,53.99879129734085,33.44519015659955,1.650847027472876,1.4701853344077358,1.501304996271439,1,1,1
2022,13,115,90.47227742209641,68.03204514556136,58.443355914720776,1.6310178091734646,1.5022832601609577,1.4006194978543929,2,2,2
2022,13,117,76.3361753958587,51.552590396178246,36.94842125907041,2.1144945188794155,1.7401367267935095,2.255540302020004,1,1,1
2022,13,119,107.20448083589523,92.13587307134024,NA,1.893305881834721,2.102678955432504,NA,3,3,NA
2022,13,121,81.68939023848648,49.84149732453715,30.023521716707968,1.401760645043498,1.029659861826169,0.7576005333266248,1,1,1
2022,13,123,123.11938303903716,110.4184074268191,NA,2.196636025206701,2.2660565450108354,NA,3,3,NA
2022,13,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,13,127,101.1138564691169,73.03543165681877,64.32541592212193,1.7734228532766565,1.7139495901714918,1.6601995160441516,2,2,2
2022,13,129,105.80589768423701,89.249560218570707,86.48562100080584,2.060246043985331,2.191422696291188,2.3009469969275744,3,3,3
2022,13,131,94.6287018629556,65.55716569311441,60.73643306672402,1.613606816853594,1.4154906852712252,1.4038653712499665,3,3,3
2022,13,133,81.91609318750537,NA,NA,1.640253014536029,NA,NA,3,NA,NA
2022,13,135,80.92086502689116,37.73012853766788,21.64008098066698,1.466367802218936,1.085272926393452,1.037575919375292,1,1,1
