year,state,county,state_name,county_name,share_digital_access,share_digital_access_quality
2016,13,311,Georgia,White County,NA,NA
2016,13,313,Georgia,Whitfield County,0.7835908304980758,1
2016,13,315,Georgia,Wilcox County,NA,NA
2016,13,317,Georgia,Wilkes County,NA,NA
2016,13,319,Georgia,Wilkinson County,NA,NA
2016,13,321,Georgia,Worth County,NA,NA
2016,15,001,Hawaii,Hawaii County,0.7464837148013407,1
2016,15,003,Hawaii,Honolulu County,0.8470803993932121,1
2016,15,005,Hawaii,Kalawao County,NA,NA
2016,15,007,Hawaii,Kauai County,0.8030929611441372,1
2016,15,009,Hawaii,Maui County,0.8308960680444677,1
2016,16,001,Idaho,Ada County,0.7453390490103338,1
2016,16,003,Idaho,Adams County,NA,NA
2016,16,005,Idaho,Bannock County,0.8541486746827874,1
2016,16,007,Idaho,Bear Lake County,NA,NA
2016,16,009,Idaho,Benewah County,NA,NA
2016,16,011,Idaho,Bingham County,NA,NA
2016,16,013,Idaho,Blaine County,NA,NA
2016,16,015,Idaho,Boise County,NA,NA
2016,16,017,Idaho,Bonner County,NA,NA
2016,16,019,Idaho,Bonneville County,0.8939007903494176,1
2016,16,021,Idaho,Boundary County,NA,NA
2016,16,023,Idaho,Butte County,NA,NA
2016,16,025,Idaho,Camas County,NA,NA
2016,16,027,Idaho,Canyon County,0.8269943743826851,1
2016,16,029,Idaho,Caribou County,NA,NA
2016,16,031,Idaho,Cassia County,NA,NA
2016,16,033,Idaho,Clark County,NA,NA
2016,16,035,Idaho,Clearwater County,NA,NA
2016,16,037,Idaho,Custer County,NA,NA
2016,16,039,Idaho,Elmore County,NA,NA
2016,16,041,Idaho,Franklin County,NA,NA
2016,16,043,Idaho,Fremont County,NA,NA
2016,16,045,Idaho,Gem County,NA,NA
2016,16,047,Idaho,Gooding County,NA,NA
2016,16,049,Idaho,Idaho County,NA,NA
2016,16,051,Idaho,Jefferson County,NA,NA
2016,16,053,Idaho,Jerome County,NA,NA
2016,16,055,Idaho,Kootenai County,0.8249511677282378,1
2016,16,057,Idaho,Latah County,NA,NA
2016,16,059,Idaho,Lemhi County,NA,NA
2016,16,061,Idaho,Lewis County,NA,NA
2016,16,063,Idaho,Lincoln County,NA,NA
2016,16,065,Idaho,Madison County,NA,NA
2016,16,067,Idaho,Minidoka County,NA,NA
2016,16,069,Idaho,Nez Perce County,NA,NA
2016,16,071,Idaho,Oneida County,NA,NA
2016,16,073,Idaho,Owyhee County,NA,NA
2016,16,075,Idaho,Payette County,NA,NA
2016,16,077,Idaho,Power County,NA,NA
2016,16,079,Idaho,Shoshone County,NA,NA
2016,16,081,Idaho,Teton County,NA,NA
2016,16,083,Idaho,Twin Falls County,0.8549088615159866,1
2016,16,085,Idaho,Valley County,NA,NA
2016,16,087,Idaho,Washington County,NA,NA
2016,17,001,Illinois,Adams County,0.7626760049609689,1
2016,17,003,Illinois,Alexander County,NA,NA
2016,17,005,Illinois,Bond County,NA,NA
2016,17,007,Illinois,Boone County,NA,NA
2016,17,009,Illinois,Brown County,NA,NA
2016,17,011,Illinois,Bureau County,NA,NA
2016,17,013,Illinois,Calhoun County,NA,NA
2016,17,015,Illinois,Carroll County,NA,NA
2016,17,017,Illinois,Cass County,NA,NA
2016,17,019,Illinois,Champaign County,0.8096413213448006,1
2016,17,021,Illinois,Christian County,NA,NA
2016,17,023,Illinois,Clark County,NA,NA
2016,17,025,Illinois,Clay County,NA,NA
2016,17,027,Illinois,Clinton County,NA,NA
2016,17,029,Illinois,Coles County,NA,NA
2016,17,031,Illinois,Cook County,0.7983729918893997,1
2016,17,033,Illinois,Crawford County,NA,NA
2016,17,035,Illinois,Cumberland County,NA,NA
2016,17,037,Illinois,DeKalb County,0.8776778413736713,1
2016,17,039,Illinois,De Witt County,NA,NA
2016,17,041,Illinois,Douglas County,NA,NA
2016,17,043,Illinois,DuPage County,0.8926579163248565,1
2016,17,045,Illinois,Edgar County,NA,NA
2016,17,047,Illinois,Edwards County,NA,NA
2016,17,049,Illinois,Effingham County,NA,NA
2016,17,051,Illinois,Fayette County,NA,NA
2016,17,053,Illinois,Ford County,NA,NA
2016,17,055,Illinois,Franklin County,NA,NA
2016,17,057,Illinois,Fulton County,NA,NA
2016,17,059,Illinois,Gallatin County,NA,NA
2016,17,061,Illinois,Greene County,NA,NA
2016,17,063,Illinois,Grundy County,NA,NA
2016,17,065,Illinois,Hamilton County,NA,NA
2016,17,067,Illinois,Hancock County,NA,NA
2016,17,069,Illinois,Hardin County,NA,NA
2016,17,071,Illinois,Henderson County,NA,NA
2016,17,073,Illinois,Henry County,NA,NA
2016,17,075,Illinois,Iroquois County,NA,NA
2016,17,077,Illinois,Jackson County,NA,NA
2016,17,079,Illinois,Jasper County,NA,NA
2016,17,081,Illinois,Jefferson County,NA,NA
2016,17,083,Illinois,Jersey County,NA,NA
2016,17,085,Illinois,Jo Daviess County,NA,NA
2016,17,087,Illinois,Johnson County,NA,NA
2016,17,089,Illinois,Kane County,0.8601904653284671,1
2016,17,091,Illinois,Kankakee County,0.7862847840463957,1
2016,17,093,Illinois,Kendall County,0.9165194346289752,1
2016,17,095,Illinois,Knox County,NA,NA
2016,17,097,Illinois,Lake County,0.8855395065264536,1
2016,17,099,Illinois,LaSalle County,0.7958125712242755,1
2016,17,101,Illinois,Lawrence County,NA,NA
2016,17,103,Illinois,Lee County,NA,NA
2016,17,105,Illinois,Livingston County,NA,NA
2016,17,107,Illinois,Logan County,NA,NA
2016,17,109,Illinois,McDonough County,NA,NA
2016,17,111,Illinois,McHenry County,0.9155233613627537,1
2016,17,113,Illinois,McLean County,0.8284687100115776,1
2016,17,115,Illinois,Macon County,0.793941184491614,1
2016,17,117,Illinois,Macoupin County,NA,NA
2016,17,119,Illinois,Madison County,0.8230882283221922,1
2016,17,121,Illinois,Marion County,NA,NA
2016,17,123,Illinois,Marshall County,NA,NA
2016,17,125,Illinois,Mason County,NA,NA
2016,17,127,Illinois,Massac County,NA,NA
2016,17,129,Illinois,Menard County,NA,NA
2016,17,131,Illinois,Mercer County,NA,NA
2016,17,133,Illinois,Monroe County,NA,NA
2016,17,135,Illinois,Montgomery County,NA,NA
2016,17,137,Illinois,Morgan County,NA,NA
2016,17,139,Illinois,Moultrie County,NA,NA
2016,17,141,Illinois,Ogle County,NA,NA
2016,17,143,Illinois,Peoria County,0.7609856711606496,1
2016,17,145,Illinois,Perry County,NA,NA
2016,17,147,Illinois,Piatt County,NA,NA
2016,17,149,Illinois,Pike County,NA,NA
2016,17,151,Illinois,Pope County,NA,NA
2016,17,153,Illinois,Pulaski County,NA,NA
2016,17,155,Illinois,Putnam County,NA,NA
2016,17,157,Illinois,Randolph County,NA,NA
2016,17,159,Illinois,Richland County,NA,NA
2016,17,161,Illinois,Rock Island County,0.8138723715244328,1
2016,17,163,Illinois,St. Clair County,0.7451279799965643,1
2016,17,165,Illinois,Saline County,NA,NA
2016,17,167,Illinois,Sangamon County,0.8048433563567545,1
2016,17,169,Illinois,Schuyler County,NA,NA
2016,17,171,Illinois,Scott County,NA,NA
2016,17,173,Illinois,Shelby County,NA,NA
2016,17,175,Illinois,Stark County,NA,NA
2016,17,177,Illinois,Stephenson County,NA,NA
2016,17,179,Illinois,Tazewell County,0.819021962141621,1
2016,17,181,Illinois,Union County,NA,NA
2016,17,183,Illinois,Vermilion County,0.7523177148584315,1
2016,17,185,Illinois,Wabash County,NA,NA
2016,17,187,Illinois,Warren County,NA,NA
2016,17,189,Illinois,Washington County,NA,NA
2016,17,191,Illinois,Wayne County,NA,NA
2016,17,193,Illinois,White County,NA,NA
2016,17,195,Illinois,Whiteside County,NA,NA
2016,17,197,Illinois,Will County,0.8838942771454128,1
2016,17,199,Illinois,Williamson County,0.7419378946975076,1
2016,17,201,Illinois,Winnebago County,0.8092629308845525,1
2016,17,203,Illinois,Woodford County,NA,NA
2016,18,001,Indiana,Adams County,NA,NA
2016,18,003,Indiana,Allen County,0.8310684916154158,1
2016,18,005,Indiana,Bartholomew County,0.7882122304433061,1
2016,18,007,Indiana,Benton County,NA,NA
2016,18,009,Indiana,Blackford County,NA,NA
2016,18,011,Indiana,Boone County,NA,NA
2016,18,013,Indiana,Brown County,NA,NA
2016,18,015,Indiana,Carroll County,NA,NA
2016,18,017,Indiana,Cass County,NA,NA
2016,18,019,Indiana,Clark County,0.7909783989834815,1
2016,18,021,Indiana,Clay County,NA,NA
2016,18,023,Indiana,Clinton County,NA,NA
2016,18,025,Indiana,Crawford County,NA,NA
2016,18,027,Indiana,Daviess County,NA,NA
2016,18,029,Indiana,Dearborn County,NA,NA
2016,18,031,Indiana,Decatur County,NA,NA
2016,18,033,Indiana,DeKalb County,NA,NA
2016,18,035,Indiana,Delaware County,0.7643621575342465,1
2016,18,037,Indiana,Dubois County,NA,NA
2016,18,039,Indiana,Elkhart County,0.7525211417219639,1
2016,18,041,Indiana,Fayette County,NA,NA
2016,18,043,Indiana,Floyd County,0.7649919517791706,1
2016,18,045,Indiana,Fountain County,NA,NA
2016,18,047,Indiana,Franklin County,NA,NA
2016,18,049,Indiana,Fulton County,NA,NA
2016,18,051,Indiana,Gibson County,NA,NA
2016,18,053,Indiana,Grant County,0.6408700241254524,1
2016,18,055,Indiana,Greene County,NA,NA
2016,18,057,Indiana,Hamilton County,0.9342141898903992,1
2016,18,059,Indiana,Hancock County,0.8119636727688787,1
2016,18,061,Indiana,Harrison County,NA,NA
2016,18,063,Indiana,Hendricks County,0.8595190619834007,1
2016,18,065,Indiana,Henry County,NA,NA
2016,18,067,Indiana,Howard County,0.7939172393624799,1
2016,18,069,Indiana,Huntington County,NA,NA
2016,18,071,Indiana,Jackson County,NA,NA
2016,18,073,Indiana,Jasper County,NA,NA
2016,18,075,Indiana,Jay County,NA,NA
2016,18,077,Indiana,Jefferson County,NA,NA
2016,18,079,Indiana,Jennings County,NA,NA
2016,18,081,Indiana,Johnson County,0.8357229291188442,1
2016,18,083,Indiana,Knox County,NA,NA
2016,18,085,Indiana,Kosciusko County,0.7766773791565554,1
2016,18,087,Indiana,LaGrange County,NA,NA
2016,18,089,Indiana,Lake County,0.7822120436481207,1
2016,18,091,Indiana,LaPorte County,0.8022056376859819,1
2016,18,093,Indiana,Lawrence County,NA,NA
2016,18,095,Indiana,Madison County,0.7740954399183737,1
2016,18,097,Indiana,Marion County,0.7825431859459372,1
2016,18,099,Indiana,Marshall County,NA,NA
2016,18,101,Indiana,Martin County,NA,NA
2016,18,103,Indiana,Miami County,NA,NA
2016,18,105,Indiana,Monroe County,0.8303340487590116,1
2016,18,107,Indiana,Montgomery County,NA,NA
2016,18,109,Indiana,Morgan County,0.8362891696611414,1
2016,18,111,Indiana,Newton County,NA,NA
2016,18,113,Indiana,Noble County,NA,NA
2016,18,115,Indiana,Ohio County,NA,NA
2016,18,117,Indiana,Orange County,NA,NA
2016,18,119,Indiana,Owen County,NA,NA
2016,18,121,Indiana,Parke County,NA,NA
2016,18,123,Indiana,Perry County,NA,NA
2016,18,125,Indiana,Pike County,NA,NA
2016,18,127,Indiana,Porter County,0.8341059918077033,1
2016,18,129,Indiana,Posey County,NA,NA
2016,18,131,Indiana,Pulaski County,NA,NA
2016,18,133,Indiana,Putnam County,NA,NA
2016,18,135,Indiana,Randolph County,NA,NA
2016,18,137,Indiana,Ripley County,NA,NA
2016,18,139,Indiana,Rush County,NA,NA
2016,18,141,Indiana,St. Joseph County,0.7369348209042865,1
2016,18,143,Indiana,Scott County,NA,NA
2016,18,145,Indiana,Shelby County,NA,NA
2016,18,147,Indiana,Spencer County,NA,NA
2016,18,149,Indiana,Starke County,NA,NA
2016,18,151,Indiana,Steuben County,NA,NA
2016,18,153,Indiana,Sullivan County,NA,NA
2016,18,155,Indiana,Switzerland County,NA,NA
2016,18,157,Indiana,Tippecanoe County,0.8412835319055625,1
2016,18,159,Indiana,Tipton County,NA,NA
2016,18,161,Indiana,Union County,NA,NA
2016,18,163,Indiana,Vanderburgh County,0.7683411588944616,1
2016,18,165,Indiana,Vermillion County,NA,NA
2016,18,167,Indiana,Vigo County,0.7991469946439198,1
2016,18,169,Indiana,Wabash County,NA,NA
2016,18,171,Indiana,Warren County,NA,NA
2016,18,173,Indiana,Warrick County,NA,NA
2016,18,175,Indiana,Washington County,NA,NA
2016,18,177,Indiana,Wayne County,0.6918004371090511,1
2016,18,179,Indiana,Wells County,NA,NA
2016,18,181,Indiana,White County,NA,NA
2016,18,183,Indiana,Whitley County,NA,NA
2016,19,001,Iowa,Adair County,NA,NA
2016,19,003,Iowa,Adams County,NA,NA
2016,19,005,Iowa,Allamakee County,NA,NA
2016,19,007,Iowa,Appanoose County,NA,NA
2016,19,009,Iowa,Audubon County,NA,NA
2016,19,011,Iowa,Benton County,NA,NA
2016,19,013,Iowa,Black Hawk County,0.7898588006631224,1
2016,19,015,Iowa,Boone County,NA,NA
2016,19,017,Iowa,Bremer County,NA,NA
2016,19,019,Iowa,Buchanan County,NA,NA
2016,19,021,Iowa,Buena Vista County,NA,NA
2016,19,023,Iowa,Butler County,NA,NA
2016,19,025,Iowa,Calhoun County,NA,NA
2016,19,027,Iowa,Carroll County,NA,NA
2016,19,029,Iowa,Cass County,NA,NA
2016,19,031,Iowa,Cedar County,NA,NA
2016,19,033,Iowa,Cerro Gordo County,NA,NA
2016,19,035,Iowa,Cherokee County,NA,NA
2016,19,037,Iowa,Chickasaw County,NA,NA
2016,19,039,Iowa,Clarke County,NA,NA
2016,19,041,Iowa,Clay County,NA,NA
2016,19,043,Iowa,Clayton County,NA,NA
2016,19,045,Iowa,Clinton County,NA,NA
2016,19,047,Iowa,Crawford County,NA,NA
2016,19,049,Iowa,Dallas County,0.8833936106088005,1
2016,19,051,Iowa,Davis County,NA,NA
2016,19,053,Iowa,Decatur County,NA,NA
2016,19,055,Iowa,Delaware County,NA,NA
2016,19,057,Iowa,Des Moines County,NA,NA
2016,19,059,Iowa,Dickinson County,NA,NA
2016,19,061,Iowa,Dubuque County,0.8237337576239724,1
2016,19,063,Iowa,Emmet County,NA,NA
2016,19,065,Iowa,Fayette County,NA,NA
2016,19,067,Iowa,Floyd County,NA,NA
2016,19,069,Iowa,Franklin County,NA,NA
2016,19,071,Iowa,Fremont County,NA,NA
2016,19,073,Iowa,Greene County,NA,NA
2016,19,075,Iowa,Grundy County,NA,NA
2016,19,077,Iowa,Guthrie County,NA,NA
2016,19,079,Iowa,Hamilton County,NA,NA
2016,19,081,Iowa,Hancock County,NA,NA
2016,19,083,Iowa,Hardin County,NA,NA
2016,19,085,Iowa,Harrison County,NA,NA
2016,19,087,Iowa,Henry County,NA,NA
2016,19,089,Iowa,Howard County,NA,NA
2016,19,091,Iowa,Humboldt County,NA,NA
2016,19,093,Iowa,Ida County,NA,NA
2016,19,095,Iowa,Iowa County,NA,NA
2016,19,097,Iowa,Jackson County,NA,NA
2016,19,099,Iowa,Jasper County,NA,NA
2016,19,101,Iowa,Jefferson County,NA,NA
2016,19,103,Iowa,Johnson County,0.8832165265567926,1
2016,19,105,Iowa,Jones County,NA,NA
2016,19,107,Iowa,Keokuk County,NA,NA
2016,19,109,Iowa,Kossuth County,NA,NA
2016,19,111,Iowa,Lee County,NA,NA
2016,19,113,Iowa,Linn County,0.8205286353492649,1
2016,19,115,Iowa,Louisa County,NA,NA
2016,19,117,Iowa,Lucas County,NA,NA
2016,19,119,Iowa,Lyon County,NA,NA
2016,19,121,Iowa,Madison County,NA,NA
2016,19,123,Iowa,Mahaska County,NA,NA
2016,19,125,Iowa,Marion County,NA,NA
2016,19,127,Iowa,Marshall County,NA,NA
2016,19,129,Iowa,Mills County,NA,NA
2016,19,131,Iowa,Mitchell County,NA,NA
2016,19,133,Iowa,Monona County,NA,NA
2016,19,135,Iowa,Monroe County,NA,NA
2016,19,137,Iowa,Montgomery County,NA,NA
2016,19,139,Iowa,Muscatine County,NA,NA
2016,19,141,Iowa,O'Brien County,NA,NA
2016,19,143,Iowa,Osceola County,NA,NA
2016,19,145,Iowa,Page County,NA,NA
2016,19,147,Iowa,Palo Alto County,NA,NA
2016,19,149,Iowa,Plymouth County,NA,NA
2016,19,151,Iowa,Pocahontas County,NA,NA
2016,19,153,Iowa,Polk County,0.8468091400647539,1
2016,19,155,Iowa,Pottawattamie County,0.764143624979221,1
2016,19,157,Iowa,Poweshiek County,NA,NA
2016,19,159,Iowa,Ringgold County,NA,NA
2016,19,161,Iowa,Sac County,NA,NA
2016,19,163,Iowa,Scott County,0.7578727433974176,1
2016,19,165,Iowa,Shelby County,NA,NA
2016,19,167,Iowa,Sioux County,NA,NA
2016,19,169,Iowa,Story County,0.7577777777777778,1
2016,19,171,Iowa,Tama County,NA,NA
2016,19,173,Iowa,Taylor County,NA,NA
2016,19,175,Iowa,Union County,NA,NA
2016,19,177,Iowa,Van Buren County,NA,NA
2016,19,179,Iowa,Wapello County,NA,NA
2016,19,181,Iowa,Warren County,NA,NA
2016,19,183,Iowa,Washington County,NA,NA
2016,19,185,Iowa,Wayne County,NA,NA
2016,19,187,Iowa,Webster County,NA,NA
2016,19,189,Iowa,Winnebago County,NA,NA
2016,19,191,Iowa,Winneshiek County,NA,NA
2016,19,193,Iowa,Woodbury County,0.7520511426870616,1
2016,19,195,Iowa,Worth County,NA,NA
2016,19,197,Iowa,Wright County,NA,NA
2016,20,001,Kansas,Allen County,NA,NA
2016,20,003,Kansas,Anderson County,NA,NA
2016,20,005,Kansas,Atchison County,NA,NA
2016,20,007,Kansas,Barber County,NA,NA
2016,20,009,Kansas,Barton County,NA,NA
2016,20,011,Kansas,Bourbon County,NA,NA
2016,20,013,Kansas,Brown County,NA,NA
2016,20,015,Kansas,Butler County,0.8074260281875876,1
2016,20,017,Kansas,Chase County,NA,NA
2016,20,019,Kansas,Chautauqua County,NA,NA
2016,20,021,Kansas,Cherokee County,NA,NA
2016,20,023,Kansas,Cheyenne County,NA,NA
2016,20,025,Kansas,Clark County,NA,NA
2016,20,027,Kansas,Clay County,NA,NA
2016,20,029,Kansas,Cloud County,NA,NA
2016,20,031,Kansas,Coffey County,NA,NA
2016,20,033,Kansas,Comanche County,NA,NA
2016,20,035,Kansas,Cowley County,NA,NA
2016,20,037,Kansas,Crawford County,NA,NA
2016,20,039,Kansas,Decatur County,NA,NA
2016,20,041,Kansas,Dickinson County,NA,NA
2016,20,043,Kansas,Doniphan County,NA,NA
2016,20,045,Kansas,Douglas County,0.8374879311858159,1
2016,20,047,Kansas,Edwards County,NA,NA
2016,20,049,Kansas,Elk County,NA,NA
2016,20,051,Kansas,Ellis County,NA,NA
2016,20,053,Kansas,Ellsworth County,NA,NA
2016,20,055,Kansas,Finney County,NA,NA
2016,20,057,Kansas,Ford County,NA,NA
2016,20,059,Kansas,Franklin County,NA,NA
2016,20,061,Kansas,Geary County,NA,NA
2016,20,063,Kansas,Gove County,NA,NA
2016,20,065,Kansas,Graham County,NA,NA
2016,20,067,Kansas,Grant County,NA,NA
2016,20,069,Kansas,Gray County,NA,NA
2016,20,071,Kansas,Greeley County,NA,NA
2016,20,073,Kansas,Greenwood County,NA,NA
2016,20,075,Kansas,Hamilton County,NA,NA
2016,20,077,Kansas,Harper County,NA,NA
2016,20,079,Kansas,Harvey County,NA,NA
2016,20,081,Kansas,Haskell County,NA,NA
2016,20,083,Kansas,Hodgeman County,NA,NA
2016,20,085,Kansas,Jackson County,NA,NA
2016,20,087,Kansas,Jefferson County,NA,NA
2016,20,089,Kansas,Jewell County,NA,NA
2016,20,091,Kansas,Johnson County,0.919102328838772,1
2016,20,093,Kansas,Kearny County,NA,NA
2016,20,095,Kansas,Kingman County,NA,NA
2016,20,097,Kansas,Kiowa County,NA,NA
2016,20,099,Kansas,Labette County,NA,NA
2016,20,101,Kansas,Lane County,NA,NA
2016,20,103,Kansas,Leavenworth County,0.7921174652241113,1
2016,20,105,Kansas,Lincoln County,NA,NA
2016,20,107,Kansas,Linn County,NA,NA
2016,20,109,Kansas,Logan County,NA,NA
2016,20,111,Kansas,Lyon County,NA,NA
2016,20,113,Kansas,McPherson County,NA,NA
2016,20,115,Kansas,Marion County,NA,NA
2016,20,117,Kansas,Marshall County,NA,NA
2016,20,119,Kansas,Meade County,NA,NA
2016,20,121,Kansas,Miami County,NA,NA
2016,20,123,Kansas,Mitchell County,NA,NA
2016,20,125,Kansas,Montgomery County,NA,NA
2016,20,127,Kansas,Morris County,NA,NA
2016,20,129,Kansas,Morton County,NA,NA
2016,20,131,Kansas,Nemaha County,NA,NA
2016,20,133,Kansas,Neosho County,NA,NA
2016,20,135,Kansas,Ness County,NA,NA
2016,20,137,Kansas,Norton County,NA,NA
2016,20,139,Kansas,Osage County,NA,NA
2016,20,141,Kansas,Osborne County,NA,NA
2016,20,143,Kansas,Ottawa County,NA,NA
2016,20,145,Kansas,Pawnee County,NA,NA
2016,20,147,Kansas,Phillips County,NA,NA
2016,20,149,Kansas,Pottawatomie County,NA,NA
2016,20,151,Kansas,Pratt County,NA,NA
2016,20,153,Kansas,Rawlins County,NA,NA
2016,20,155,Kansas,Reno County,NA,NA
2016,20,157,Kansas,Republic County,NA,NA
2016,20,159,Kansas,Rice County,NA,NA
2016,20,161,Kansas,Riley County,0.8606746855777142,1
2016,20,163,Kansas,Rooks County,NA,NA
2016,20,165,Kansas,Rush County,NA,NA
2016,20,167,Kansas,Russell County,NA,NA
2016,20,169,Kansas,Saline County,NA,NA
2016,20,171,Kansas,Scott County,NA,NA
2016,20,173,Kansas,Sedgwick County,0.8186451497587008,1
2016,20,175,Kansas,Seward County,NA,NA
2016,20,177,Kansas,Shawnee County,0.6939843939458781,1
2016,20,179,Kansas,Sheridan County,NA,NA
2016,20,181,Kansas,Sherman County,NA,NA
2016,20,183,Kansas,Smith County,NA,NA
2016,20,185,Kansas,Stafford County,NA,NA
2016,20,187,Kansas,Stanton County,NA,NA
2016,20,189,Kansas,Stevens County,NA,NA
2016,20,191,Kansas,Sumner County,NA,NA
2016,20,193,Kansas,Thomas County,NA,NA
2016,20,195,Kansas,Trego County,NA,NA
2016,20,197,Kansas,Wabaunsee County,NA,NA
2016,20,199,Kansas,Wallace County,NA,NA
2016,20,201,Kansas,Washington County,NA,NA
2016,20,203,Kansas,Wichita County,NA,NA
2016,20,205,Kansas,Wilson County,NA,NA
2016,20,207,Kansas,Woodson County,NA,NA
2016,20,209,Kansas,Wyandotte County,0.7253776228555806,1
2016,21,001,Kentucky,Adair County,NA,NA
2016,21,003,Kentucky,Allen County,NA,NA
2016,21,005,Kentucky,Anderson County,NA,NA
2016,21,007,Kentucky,Ballard County,NA,NA
2016,21,009,Kentucky,Barren County,NA,NA
2016,21,011,Kentucky,Bath County,NA,NA
2016,21,013,Kentucky,Bell County,NA,NA
2016,21,015,Kentucky,Boone County,0.9050780166065444,1
2016,21,017,Kentucky,Bourbon County,NA,NA
