year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,05,033,income,"$50,000 or More",0.5856164383561645,0.4365849556136759,0.7346479210986532,3
2014,05,033,income,"Less than $50,000",0.4141156462585034,0.2861705723846326,0.5420607201323742,3
2014,05,035,all,All,0.5236162361623615,0.41817801466800897,0.6290544576567141,2
2014,05,035,income,"$50,000 or More",NA,NA,NA,NA
2014,05,035,income,"Less than $50,000",0.5116144018583043,0.3717022756494235,0.6515265280671851,2
2014,05,037,all,All,NA,NA,NA,NA
2014,05,037,income,"$50,000 or More",NA,NA,NA,NA
2014,05,037,income,"Less than $50,000",NA,NA,NA,NA
2014,05,039,all,All,NA,NA,NA,NA
2014,05,039,income,"$50,000 or More",NA,NA,NA,NA
2014,05,039,income,"Less than $50,000",NA,NA,NA,NA
2014,05,041,all,All,NA,NA,NA,NA
2014,05,041,income,"$50,000 or More",NA,NA,NA,NA
2014,05,041,income,"Less than $50,000",NA,NA,NA,NA
2014,05,043,all,All,NA,NA,NA,NA
2014,05,043,income,"$50,000 or More",NA,NA,NA,NA
2014,05,043,income,"Less than $50,000",NA,NA,NA,NA
2014,05,045,all,All,0.4054219635472507,0.3350353234330261,0.47580860366147526,2
2014,05,045,income,"$50,000 or More",0.4311440677966102,0.33501475985808205,0.5272733757351383,2
2014,05,045,income,"Less than $50,000",0.3687659264652348,0.25160722656228385,0.4859246263681858,2
2014,05,047,all,All,NA,NA,NA,NA
2014,05,047,income,"$50,000 or More",NA,NA,NA,NA
2014,05,047,income,"Less than $50,000",NA,NA,NA,NA
2014,05,049,all,All,NA,NA,NA,NA
2014,05,049,income,"$50,000 or More",NA,NA,NA,NA
2014,05,049,income,"Less than $50,000",NA,NA,NA,NA
2014,05,051,all,All,0.596765498652291,0.49928992390960314,0.6942410733949789,2
2014,05,051,income,"$50,000 or More",0.5601300108342362,0.4130683107356295,0.7071917109328428,2
2014,05,051,income,"Less than $50,000",0.6330472103004292,0.5158320096204613,0.7502624109803971,2
2014,05,053,all,All,NA,NA,NA,NA
2014,05,053,income,"$50,000 or More",NA,NA,NA,NA
2014,05,053,income,"Less than $50,000",NA,NA,NA,NA
2014,05,055,all,All,0.49043108447709255,0.4176984758776207,0.5631636930765644,3
2014,05,055,income,"$50,000 or More",NA,NA,NA,NA
2014,05,055,income,"Less than $50,000",0.4802821417120872,0.3839381106788647,0.5766261727453097,3
2014,05,057,all,All,NA,NA,NA,NA
2014,05,057,income,"$50,000 or More",NA,NA,NA,NA
2014,05,057,income,"Less than $50,000",NA,NA,NA,NA
2014,05,059,all,All,NA,NA,NA,NA
2014,05,059,income,"$50,000 or More",NA,NA,NA,NA
2014,05,059,income,"Less than $50,000",NA,NA,NA,NA
2014,05,061,all,All,NA,NA,NA,NA
2014,05,061,income,"$50,000 or More",NA,NA,NA,NA
2014,05,061,income,"Less than $50,000",NA,NA,NA,NA
2014,05,063,all,All,0.42475822050290135,0.3282138827948957,0.521302558210907,3
2014,05,063,income,"$50,000 or More",NA,NA,NA,NA
2014,05,063,income,"Less than $50,000",NA,NA,NA,NA
2014,05,065,all,All,NA,NA,NA,NA
2014,05,065,income,"$50,000 or More",NA,NA,NA,NA
2014,05,065,income,"Less than $50,000",NA,NA,NA,NA
2014,05,067,all,All,NA,NA,NA,NA
2014,05,067,income,"$50,000 or More",NA,NA,NA,NA
2014,05,067,income,"Less than $50,000",NA,NA,NA,NA
2014,05,069,all,All,0.6734845667534399,0.5788210434131413,0.7681480900937385,2
2014,05,069,income,"$50,000 or More",0.6447488584474885,0.5210974247401751,0.768400292154802,2
2014,05,069,income,"Less than $50,000",0.6926461345065995,0.5693839967022785,0.8159082723109206,2
2014,05,071,all,All,0.4395445134575569,0.35132547109706125,0.5277635558180526,3
2014,05,071,income,"$50,000 or More",NA,NA,NA,NA
2014,05,071,income,"Less than $50,000",NA,NA,NA,NA
2014,05,073,all,All,NA,NA,NA,NA
2014,05,073,income,"$50,000 or More",NA,NA,NA,NA
2014,05,073,income,"Less than $50,000",NA,NA,NA,NA
2014,05,075,all,All,NA,NA,NA,NA
2014,05,075,income,"$50,000 or More",NA,NA,NA,NA
2014,05,075,income,"Less than $50,000",NA,NA,NA,NA
2014,05,077,all,All,NA,NA,NA,NA
2014,05,077,income,"$50,000 or More",NA,NA,NA,NA
2014,05,077,income,"Less than $50,000",NA,NA,NA,NA
2014,05,079,all,All,NA,NA,NA,NA
2014,05,079,income,"$50,000 or More",NA,NA,NA,NA
2014,05,079,income,"Less than $50,000",NA,NA,NA,NA
2014,05,081,all,All,NA,NA,NA,NA
2014,05,081,income,"$50,000 or More",NA,NA,NA,NA
2014,05,081,income,"Less than $50,000",NA,NA,NA,NA
2014,05,083,all,All,0.4963905122035064,0.40068099277385755,0.5921000316331553,3
2014,05,083,income,"$50,000 or More",NA,NA,NA,NA
2014,05,083,income,"Less than $50,000",NA,NA,NA,NA
2014,05,085,all,All,0.40542196354725074,0.3350353234330261,0.47580860366147537,2
2014,05,085,income,"$50,000 or More",0.43114406779661024,0.3350147598580821,0.5272733757351383,2
2014,05,085,income,"Less than $50,000",0.3687659264652348,0.25160722656228385,0.4859246263681858,2
2014,05,087,all,All,NA,NA,NA,NA
2014,05,087,income,"$50,000 or More",NA,NA,NA,NA
2014,05,087,income,"Less than $50,000",NA,NA,NA,NA
2014,05,089,all,All,NA,NA,NA,NA
2014,05,089,income,"$50,000 or More",NA,NA,NA,NA
2014,05,089,income,"Less than $50,000",NA,NA,NA,NA
2014,05,091,all,All,0.5263835263835264,0.3880688461826242,0.6646982065844285,2
2014,05,091,income,"$50,000 or More",NA,NA,NA,NA
2014,05,091,income,"Less than $50,000",NA,NA,NA,NA
2014,05,093,all,All,0.5236162361623616,0.418178014668009,0.6290544576567143,2
2014,05,093,income,"$50,000 or More",NA,NA,NA,NA
2014,05,093,income,"Less than $50,000",0.5116144018583043,0.37170227564942343,0.6515265280671851,2
2014,05,095,all,All,NA,NA,NA,NA
2014,05,095,income,"$50,000 or More",NA,NA,NA,NA
2014,05,095,income,"Less than $50,000",NA,NA,NA,NA
2014,05,097,all,All,NA,NA,NA,NA
2014,05,097,income,"$50,000 or More",NA,NA,NA,NA
2014,05,097,income,"Less than $50,000",NA,NA,NA,NA
2014,05,099,all,All,NA,NA,NA,NA
2014,05,099,income,"$50,000 or More",NA,NA,NA,NA
2014,05,099,income,"Less than $50,000",NA,NA,NA,NA
2014,05,101,all,All,NA,NA,NA,NA
2014,05,101,income,"$50,000 or More",NA,NA,NA,NA
2014,05,101,income,"Less than $50,000",NA,NA,NA,NA
2014,05,103,all,All,0.6138983050847457,0.5106613562278529,0.7171352539416386,3
2014,05,103,income,"$50,000 or More",NA,NA,NA,NA
2014,05,103,income,"Less than $50,000",NA,NA,NA,NA
2014,05,105,all,All,NA,NA,NA,NA
2014,05,105,income,"$50,000 or More",NA,NA,NA,NA
2014,05,105,income,"Less than $50,000",NA,NA,NA,NA
2014,05,107,all,All,NA,NA,NA,NA
2014,05,107,income,"$50,000 or More",NA,NA,NA,NA
2014,05,107,income,"Less than $50,000",NA,NA,NA,NA
2014,05,109,all,All,NA,NA,NA,NA
2014,05,109,income,"$50,000 or More",NA,NA,NA,NA
2014,05,109,income,"Less than $50,000",NA,NA,NA,NA
2014,05,111,all,All,NA,NA,NA,NA
2014,05,111,income,"$50,000 or More",NA,NA,NA,NA
2014,05,111,income,"Less than $50,000",NA,NA,NA,NA
2014,05,113,all,All,NA,NA,NA,NA
2014,05,113,income,"$50,000 or More",NA,NA,NA,NA
2014,05,113,income,"Less than $50,000",NA,NA,NA,NA
2014,05,115,all,All,0.4395445134575569,0.35132547109706125,0.5277635558180526,2
2014,05,115,income,"$50,000 or More",NA,NA,NA,NA
2014,05,115,income,"Less than $50,000",0.4246126340882002,0.3235432963192435,0.525681971857157,2
2014,05,117,all,All,NA,NA,NA,NA
2014,05,117,income,"$50,000 or More",NA,NA,NA,NA
2014,05,117,income,"Less than $50,000",NA,NA,NA,NA
2014,05,119,all,All,0.4992848203111032,0.4365405783294721,0.5620290622927343,1
2014,05,119,income,"$50,000 or More",0.6324264297612437,0.540780148318085,0.7240727112044025,1
2014,05,119,income,"Less than $50,000",0.37398233154339167,0.28854865235752974,0.4594160107292536,1
2014,05,121,all,All,NA,NA,NA,NA
2014,05,121,income,"$50,000 or More",NA,NA,NA,NA
2014,05,121,income,"Less than $50,000",NA,NA,NA,NA
2014,05,123,all,All,0.6580102414045355,0.5766012602066151,0.73941922260245585,3
2014,05,123,income,"$50,000 or More",NA,NA,NA,NA
2014,05,123,income,"Less than $50,000",NA,NA,NA,NA
2014,05,125,all,All,0.4400227401932916,0.3504553260606406,0.5295901543259427,1
2014,05,125,income,"$50,000 or More",0.5392156862745098,0.3977751715934007,0.6806562009556189,1
2014,05,125,income,"Less than $50,000",0.34065315315315314,0.20049394940121645,0.48081235690508983,1
2014,05,127,all,All,NA,NA,NA,NA
2014,05,127,income,"$50,000 or More",NA,NA,NA,NA
2014,05,127,income,"Less than $50,000",NA,NA,NA,NA
2014,05,129,all,All,NA,NA,NA,NA
2014,05,129,income,"$50,000 or More",NA,NA,NA,NA
2014,05,129,income,"Less than $50,000",NA,NA,NA,NA
2014,05,131,all,All,0.4938580527752502,0.3924920815515543,0.5952240239989461,2
2014,05,131,income,"$50,000 or More",0.5856164383561644,0.4365849556136757,0.7346479210986531,2
2014,05,131,income,"Less than $50,000",0.4141156462585034,0.2861705723846326,0.5420607201323742,2
2014,05,133,all,All,NA,NA,NA,NA
2014,05,133,income,"$50,000 or More",NA,NA,NA,NA
2014,05,133,income,"Less than $50,000",NA,NA,NA,NA
2014,05,135,all,All,NA,NA,NA,NA
2014,05,135,income,"$50,000 or More",NA,NA,NA,NA
2014,05,135,income,"Less than $50,000",NA,NA,NA,NA
2014,05,137,all,All,NA,NA,NA,NA
2014,05,137,income,"$50,000 or More",NA,NA,NA,NA
2014,05,137,income,"Less than $50,000",NA,NA,NA,NA
2014,05,139,all,All,0.6138983050847457,0.5106613562278529,0.7171352539416386,2
2014,05,139,income,"$50,000 or More",NA,NA,NA,NA
2014,05,139,income,"Less than $50,000",0.6403892944038929,0.515620007392295,0.7651585814154909,2
2014,05,141,all,All,NA,NA,NA,NA
2014,05,141,income,"$50,000 or More",NA,NA,NA,NA
2014,05,141,income,"Less than $50,000",NA,NA,NA,NA
2014,05,143,all,All,0.3883349269225515,0.3053029853028989,0.4713668685422042,1
2014,05,143,income,"$50,000 or More",0.46718694572543457,0.3301700900583338,0.6042038013925353,1
2014,05,143,income,"Less than $50,000",0.3391304347826087,0.24013904758729268,0.4381218219779247,1
2014,05,145,all,All,0.3871733966745843,0.2863644201993034,0.48798237314986515,2
2014,05,145,income,"$50,000 or More",0.5017513134851138,0.3417857883912511,0.6617168385789765,2
2014,05,145,income,"Less than $50,000",0.31468144044321333,0.17765462039385163,0.45170826049257506,2
2014,05,147,all,All,NA,NA,NA,NA
2014,05,147,income,"$50,000 or More",NA,NA,NA,NA
2014,05,147,income,"Less than $50,000",NA,NA,NA,NA
2014,05,149,all,All,NA,NA,NA,NA
2014,05,149,income,"$50,000 or More",NA,NA,NA,NA
2014,05,149,income,"Less than $50,000",NA,NA,NA,NA
2014,06,001,all,All,0.5429484963705496,0.5077508130490478,0.5781461796920515,1
2014,06,001,income,"$50,000 or More",0.5932151401754494,0.5496766386975918,0.6367536416533071,1
2014,06,001,income,"Less than $50,000",0.4230994152046784,0.3569308370182227,0.489267993391134,1
2014,06,003,all,All,NA,NA,NA,NA
2014,06,003,income,"$50,000 or More",NA,NA,NA,NA
2014,06,003,income,"Less than $50,000",NA,NA,NA,NA
2014,06,005,all,All,0.42238993710691825,0.33711838302996766,0.5076614911838688,3
2014,06,005,income,"$50,000 or More",NA,NA,NA,NA
2014,06,005,income,"Less than $50,000",NA,NA,NA,NA
2014,06,007,all,All,0.4670886075949367,0.3670030599108296,0.5671741552790438,1
2014,06,007,income,"$50,000 or More",0.4414715719063545,0.3101077060855246,0.5728354377271844,1
2014,06,007,income,"Less than $50,000",0.506832298136646,0.36591548429509574,0.6477491119781962,1
2014,06,009,all,All,0.42238993710691825,0.33711838302996766,0.5076614911838688,3
2014,06,009,income,"$50,000 or More",NA,NA,NA,NA
2014,06,009,income,"Less than $50,000",NA,NA,NA,NA
2014,06,011,all,All,NA,NA,NA,NA
2014,06,011,income,"$50,000 or More",NA,NA,NA,NA
2014,06,011,income,"Less than $50,000",NA,NA,NA,NA
2014,06,013,all,All,0.5158178465030501,0.4775869486666666,0.5540487443394335,1
2014,06,013,income,"$50,000 or More",0.5792682926829268,0.5318712765355331,0.6266653088303205,1
2014,06,013,income,"Less than $50,000",0.37444664936650895,0.2933172729592234,0.4555760257737945,1
2014,06,015,all,All,NA,NA,NA,NA
2014,06,015,income,"$50,000 or More",NA,NA,NA,NA
2014,06,015,income,"Less than $50,000",NA,NA,NA,NA
2014,06,017,all,All,0.5131244707874683,0.4037445813670028,0.6225043602079336,1
2014,06,017,income,"$50,000 or More",0.5446772124839675,0.4218655203827225,0.6674889045852125,1
2014,06,017,income,"Less than $50,000",0.4525790349417637,0.2609898204612927,0.6441682494222347,1
2014,06,019,all,All,0.322172556295859,0.28904013282996044,0.35530497976175757,1
2014,06,019,income,"$50,000 or More",0.3736628933430262,0.31558782175778505,0.4317379649282675,1
2014,06,019,income,"Less than $50,000",0.2869719559815406,0.24191233518982144,0.33203157677325984,1
2014,06,021,all,All,NA,NA,NA,NA
2014,06,021,income,"$50,000 or More",NA,NA,NA,NA
2014,06,021,income,"Less than $50,000",NA,NA,NA,NA
2014,06,023,all,All,0.5099778270509978,0.38698404911422335,0.6329716049877723,1
2014,06,023,income,"$50,000 or More",0.6040856031128404,0.45078819580915586,0.757383010416525,1
2014,06,023,income,"Less than $50,000",0.3853092783505155,0.19413369641015868,0.5764848602908723,1
2014,06,025,all,All,0.415853475454136,0.33949275605722407,0.492214194851048,1
2014,06,025,income,"$50,000 or More",0.44528301886792454,0.32607702742606937,0.5644890103097797,1
2014,06,025,income,"Less than $50,000",0.39640987284966345,0.3034289478463512,0.4893907978529757,1
2014,06,027,all,All,NA,NA,NA,NA
2014,06,027,income,"$50,000 or More",NA,NA,NA,NA
2014,06,027,income,"Less than $50,000",NA,NA,NA,NA
2014,06,029,all,All,0.3117393228590396,0.2630662720450494,0.3604123736730298,1
2014,06,029,income,"$50,000 or More",0.3258466603951082,0.25732013291852507,0.3943731878716913,1
2014,06,029,income,"Less than $50,000",0.2989863099592434,0.2349631903048788,0.3630094296136081,1
2014,06,031,all,All,0.32520443925233644,0.2565657613466914,0.3938431171579815,1
2014,06,031,income,"$50,000 or More",0.4101640656262505,0.2986039081457445,0.5217242231067565,1
2014,06,031,income,"Less than $50,000",0.2763853759484939,0.1825825246595865,0.3701882272374013,1
2014,06,033,all,All,0.44227574750830567,0.3377894364539155,0.5467620585626958,2
2014,06,033,income,"$50,000 or More",NA,NA,NA,NA
2014,06,033,income,"Less than $50,000",NA,NA,NA,NA
2014,06,035,all,All,NA,NA,NA,NA
2014,06,035,income,"$50,000 or More",NA,NA,NA,NA
2014,06,035,income,"Less than $50,000",NA,NA,NA,NA
2014,06,037,all,All,0.4919152869464205,0.4774008959305937,0.5064296779622472,1
2014,06,037,income,"$50,000 or More",0.5594314634377069,0.5399811251965169,0.5788818016788969,1
2014,06,037,income,"Less than $50,000",0.4161381301060604,0.3977722580108593,0.4345040022012616,1
2014,06,039,all,All,0.28643006263048015,0.18711863746314417,0.38574148779781614,1
2014,06,039,income,"$50,000 or More",0.43243243243243246,0.2729542982289143,0.5919105666359505,1
2014,06,039,income,"Less than $50,000",0.20039814200398143,0.07190141573053088,0.328894868277432,1
2014,06,041,all,All,0.7041103603603603,0.6030885167848279,0.8051322039358928,1
2014,06,041,income,"$50,000 or More",0.7287055667337358,0.6254683357480522,0.8319427977194194,1
2014,06,041,income,"Less than $50,000",NA,NA,NA,NA
2014,06,043,all,All,NA,NA,NA,NA
2014,06,043,income,"$50,000 or More",NA,NA,NA,NA
2014,06,043,income,"Less than $50,000",NA,NA,NA,NA
2014,06,045,all,All,0.44227574750830567,0.33778943645391546,0.5467620585626959,2
2014,06,045,income,"$50,000 or More",NA,NA,NA,NA
2014,06,045,income,"Less than $50,000",NA,NA,NA,NA
2014,06,047,all,All,0.31671554252199413,0.2431794361982607,0.3902516488457275,1
2014,06,047,income,"$50,000 or More",0.3483958427474017,0.240276466115167,0.4565152193796364,1
2014,06,047,income,"Less than $50,000",0.29509713228492135,0.20415946427733384,0.38603480029250886,1
2014,06,049,all,All,NA,NA,NA,NA
2014,06,049,income,"$50,000 or More",NA,NA,NA,NA
2014,06,049,income,"Less than $50,000",NA,NA,NA,NA
2014,06,051,all,All,NA,NA,NA,NA
2014,06,051,income,"$50,000 or More",NA,NA,NA,NA
2014,06,051,income,"Less than $50,000",NA,NA,NA,NA
2014,06,053,all,All,0.3593839382537341,0.3006984876079462,0.418069388899522,1
2014,06,053,income,"$50,000 or More",0.38175256364788984,0.30571419404577527,0.4577909332500044,1
2014,06,053,income,"Less than $50,000",0.3347773240156387,0.24591086923038027,0.4236437788008971,1
2014,06,055,all,All,0.49605343047966,0.39735646660629687,0.5947503943530231,1
2014,06,055,income,"$50,000 or More",0.41372141372141374,0.28924609227581205,0.5381967351670155,1
2014,06,055,income,"Less than $50,000",0.5905466970387244,0.46799143402576937,0.7131019600516795,1
2014,06,057,all,All,0.34404674945215485,0.18776549682122803,0.5003280020830817,1
2014,06,057,income,"$50,000 or More",NA,NA,NA,NA
2014,06,057,income,"Less than $50,000",NA,NA,NA,NA
2014,06,059,all,All,0.49171891891891895,0.46143863745463143,0.5219992003832065,1
2014,06,059,income,"$50,000 or More",0.5243735907777319,0.4880494529940516,0.5606977285614122,1
2014,06,059,income,"Less than $50,000",0.4220581261432153,0.3756274924001655,0.468488759886265,1
2014,06,061,all,All,0.5771630615640599,0.5194263051992454,0.6348998179288745,1
2014,06,061,income,"$50,000 or More",0.6279448807230701,0.5597068461079265,0.6961829153382136,1
2014,06,061,income,"Less than $50,000",0.4545773412837601,0.337869156203605,0.5712855263639152,1
2014,06,063,all,All,NA,NA,NA,NA
2014,06,063,income,"$50,000 or More",NA,NA,NA,NA
2014,06,063,income,"Less than $50,000",NA,NA,NA,NA
2014,06,065,all,All,0.31473014610873673,0.2892073037831998,0.34025298843427365,1
2014,06,065,income,"$50,000 or More",0.3281562690333246,0.2888602151160928,0.36745232295055646,1
2014,06,065,income,"Less than $50,000",0.2967663421418637,0.2598145673011355,0.3337181169825919,1
2014,06,067,all,All,0.40886485764827607,0.37678142044206103,0.4409482948544911,1
2014,06,067,income,"$50,000 or More",0.4633691928601478,0.4203634300517187,0.5063749556685769,1
2014,06,067,income,"Less than $50,000",0.34078967122053744,0.2919050480426364,0.3896742943984385,1
2014,06,069,all,All,0.23113207547169817,0.14139445910366713,0.32086969183972913,2
2014,06,069,income,"$50,000 or More",NA,NA,NA,NA
2014,06,069,income,"Less than $50,000",NA,NA,NA,NA
2014,06,071,all,All,0.34049503372815637,0.3098927532499377,0.37109731420637504,1
2014,06,071,income,"$50,000 or More",0.38467130543150896,0.3407400509770357,0.4286025598859822,1
2014,06,071,income,"Less than $50,000",0.29525991381661487,0.2510924420871203,0.33942738554610946,1
2014,06,073,all,All,0.46567324100162705,0.4352948055222142,0.4960516764810398,1
2014,06,073,income,"$50,000 or More",0.509640420553047,0.4753892656596605,0.5438915754464335,1
2014,06,073,income,"Less than $50,000",0.39916238719649,0.3510617146441767,0.4472630597488033,1
2014,06,075,all,All,0.5415328467153284,0.4928791819399652,0.5901865114906917,1
2014,06,075,income,"$50,000 or More",0.5843205933862161,0.5236974705065803,0.6449437162658519,1
2014,06,075,income,"Less than $50,000",0.43751565239168544,0.3528562069332615,0.5221750978501094,1
2014,06,077,all,All,0.36310809804067645,0.31468910022704083,0.4115270958543121,1
2014,06,077,income,"$50,000 or More",0.3210857828434313,0.2527758642305284,0.38939570145633423,1
2014,06,077,income,"Less than $50,000",0.4084928229665072,0.3436675017528286,0.47331814418018575,1
2014,06,079,all,All,0.4768256085361787,0.34372278018755253,0.6099284368848049,1
2014,06,079,income,"$50,000 or More",0.5943617854346124,0.4392244637102304,0.7494991071589944,1
2014,06,079,income,"Less than $50,000",0.3896631823461092,0.20666915800479227,0.5726572066874261,1
2014,06,081,all,All,0.5174667001759236,0.476619190164539,0.5583142101873081,1
2014,06,081,income,"$50,000 or More",0.5565593826463392,0.5038708758062843,0.6092478894863941,1
2014,06,081,income,"Less than $50,000",0.4389413988657845,0.38304808171261057,0.4948347160189584,1
2014,06,083,all,All,0.4439319688671087,0.35869607986155944,0.5291678578726579,1
2014,06,083,income,"$50,000 or More",0.4486645430041656,0.34200923790765275,0.5553198481006786,1
2014,06,083,income,"Less than $50,000",0.4367775831873905,0.31398094494762013,0.559574221427161,1
2014,06,085,all,All,0.5372168284789643,0.5078957191622928,0.5665379377956359,1
2014,06,085,income,"$50,000 or More",0.6056876620807876,0.5730086043869326,0.6383667197746427,1
2014,06,085,income,"Less than $50,000",0.3243885394828791,0.2502723193177224,0.3985047596480358,1
2014,06,087,all,All,0.4021828103683493,0.3047450354520927,0.4996205852846058,1
2014,06,087,income,"$50,000 or More",0.5046253469010176,0.3873568540064185,0.6218938397956166,1
2014,06,087,income,"Less than $50,000",0.25482368596141053,0.100662228066192,0.4089851438566291,1
2014,06,089,all,All,0.5017681728880157,0.3911019215512996,0.6124344242247317,1
2014,06,089,income,"$50,000 or More",0.5484652665589661,0.3967349440620347,0.7001955890558975,1
2014,06,089,income,"Less than $50,000",0.4575363427697016,0.2760961446162903,0.638976540923113,1
2014,06,091,all,All,NA,NA,NA,NA
2014,06,091,income,"$50,000 or More",NA,NA,NA,NA
2014,06,091,income,"Less than $50,000",NA,NA,NA,NA
2014,06,093,all,All,0.5187930121757545,0.4110246759575195,0.6265613483939894,3
