year,state,county,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality
2014,02,185,.40496278,1,.26785713,1,0,3,0,3
2014,02,170,.37602454,1,.36365765,1,.3775281,1,.34338358,1
2014,02,164,.9721362,1,.875,1,1,3,1,3
2016,02,170,.16492105,1,.1597489,1,.13333334,1,.12007505,1
2014,02,105,.26490065,1,.021978023,1,0,3,0,3
2014,02,070,.99813259,1,.96825397,1,,,1,3
2014,02,016,0,1,0,1,0,3,0,1
2014,02,020,.38968977,1,.2074067,1,.56585538,1,.47143903,1
2015,02,122,.34786478,1,.3280327,1,.38461539,1,.29521278,1
2016,02,090,.10660637,1,.076404497,1,.17638691,1,.13713862,1
2016,02,158,1,1,1,3,1,3,1,3
2015,02,261,.2063802,1,.13759214,1,.25,3,.04225352,1
2018,02,282,0,1,0,1,0,3,0,3
2017,02,050,.99826223,1,1,1,1,3,1,2
2014,02,090,.14502415,1,.1003496,1,.30076143,1,.24317817,1
2014,02,068,0,1,0,1,0,1,0,1
2016,02,261,.082128778,1,.055555556,1,.375,3,.016666668,1
2015,02,090,.15146613,1,.11270311,1,.30604026,1,.25683892,1
2018,02,013,0,1,0,2,,,0,3
2014,02,060,.87586206,1,.70833331,1,1,3,1,3
2016,02,122,.1498946,1,.12334601,1,.13513513,1,.14683545,1
2015,02,170,.36580527,1,.35606343,1,.34969324,1,.33203885,1
2017,02,188,.90751171,1,.96774191,1,1,3,1,3
2014,02,240,.43975905,1,.34394124,1,.14285715,2,.30909091,1
2015,02,164,1,1,1,1,1,3,1,3
2016,02,070,.77830189,1,.64516127,1,,,1,3
2017,02,261,.47849107,1,.38944724,1,.5714286,3,.45614034,1
2016,02,150,.02556701,1,.0031282585,1,0,3,0,1
2014,02,150,.36092046,1,.25105485,1,.36842105,2,.37864077,1
2017,02,220,.62610751,1,.53201222,1,.75,3,.54237288,1
2015,02,290,.43131992,1,.11392405,1,.029411765,1,.081967212,1
2018,02,230,0,1,0,1,0,3,0,3
2018,02,130,.49740708,1,.41415012,1,.5,2,.37931034,1
2017,02,100,.65427512,1,.62980771,1,,,.85714287,3
2018,02,068,.040816326,1,.0436747,1,.027027028,1,0,1
2016,02,130,.48326981,1,.3789295,1,.60000002,2,.45070422,1
2017,02,240,.61092436,1,.51847136,1,.25,3,.60000002,1
2018,02,164,1,1,1,1,1,3,1,3
2015,02,068,0,1,0,1,0,1,0,1
2018,02,070,.77268475,1,.4375,1,,,.46153846,3
2015,02,150,.26211998,1,.1347207,1,.30000001,3,.28395063,1
2014,02,158,,,,,,,,
2017,02,290,.52266783,1,.13132694,1,.094339624,1,.12280702,1
2018,02,180,.25289938,1,.68627453,1,.80000001,3,1,3
2014,02,230,0,1,0,1,,,,
2018,04,007,.58497107,1,.4937799,1,.37931034,2,.60724926,1
2016,04,013,.38102004,1,.15210603,1,.45789257,1,.59804362,1
2016,04,025,.51148206,1,.47351196,1,.42364532,1,.59052646,1
2015,04,023,.32992354,1,.32459018,1,.38461539,3,.32968622,1
2014,04,017,.45509836,1,.68406266,1,.33707866,1,.4926087,1
2015,04,019,.14139843,1,.12723841,1,.14607693,1,.15387183,1
2014,04,011,.12058664,1,.23044097,1,0,2,.056038648,1
2018,04,001,.65539891,1,.3317647,1,.68000001,2,.37576687,1
2017,04,019,.43845072,1,.18902676,1,.52331257,1,.5857656,1
2015,04,017,.50104213,1,.56359184,1,.46666667,1,.65477705,1
2016,04,011,.14896008,1,.29063362,1,.052631579,2,.051201671,1
2017,04,027,.73685187,1,.44390959,1,.58644861,1,.78695363,1
2018,04,003,.50793254,1,.28750893,1,.30225989,1,.68546718,1
2015,04,021,.50129908,1,.42768449,1,.46438569,1,.57794547,1
2016,04,009,.3995949,1,.38163322,1,.51999998,1,.51033646,1
2017,04,015,.4038803,1,.37330893,1,.41697416,1,.45914644,1
2016,04,021,.40630859,1,.37941623,1,.45552051,1,.43120766,1
2016,04,005,.3022916,1,.21800375,1,.36885247,1,.48102647,1
2018,04,025,.30533361,1,.26542699,1,.29896906,1,.39042151,1
2018,04,012,.62380195,1,.64271843,1,.85714287,3,.66355139,1
2017,04,003,.54871529,1,.36825258,1,.28388017,1,.71344751,1
2017,04,011,0,1,0,1,0,2,0,1
2015,04,027,.29995468,1,.34698609,1,.42510122,1,.28680515,1
2015,04,015,.65348476,1,.63542062,1,.61837459,1,.6847055,1
2015,04,025,.47180682,1,.4389407,1,.42523363,1,.54777348,1
2015,04,009,.42000887,1,.39523143,1,.60714287,1,.54511434,1
2015,04,003,.58790457,1,.38932669,1,.42064515,1,.75935876,1
2018,04,005,.29348558,1,.13171268,1,.28148147,1,.26672018,1
2015,04,001,.15030023,1,.066706024,1,.086956523,2,.11201299,1
2014,04,019,.55680066,1,.29825777,1,.64005321,1,.70967948,1
2018,04,011,.13218391,1,.27248323,1,0,2,.045542635,1
2018,04,009,.19408555,1,.089722678,1,.086956523,1,.16111796,1
2018,04,019,.4653666,1,.20434,1,.56044137,1,.61785471,1
2017,04,013,.35681486,1,.11547483,1,.47257751,1,.57456446,1
2015,04,012,.97788173,1,.97876447,1,1,3,.97525597,1
2017,04,017,.35988161,1,.10887901,1,.33766234,1,.27382013,1
2016,04,023,.24230956,1,.24923077,1,.2,3,.24219145,1
2017,04,012,.631643,1,.65858209,1,.72727275,3,.66802281,1
2016,04,027,.39551947,1,.50239044,1,.55286342,1,.37233976,1
2018,04,021,.38660246,1,.27895135,1,.38794836,1,.47177166,1
2016,04,007,.55339438,1,.35871616,1,.53846157,2,.61584753,1
2016,04,017,.46663016,1,.46402022,1,.53260869,1,.46336299,1
2014,04,001,.17170329,1,.53961825,1,.32258064,1,.50243902,1
2014,04,005,.36983725,1,.25693449,1,.31847134,1,.45744681,1
2016,04,015,.68902183,1,.67180043,1,.68327403,1,.7293756,1
2017,04,007,.52962863,1,.34995112,1,.58064514,1,.55746228,1
2014,04,013,.3750076,1,.18619066,1,.4832468,1,.55132705,1
2017,04,005,.29547504,1,.13926786,1,.25203252,1,.27235213,1
2015,04,007,.58234537,1,.69060606,1,.65625,1,.8142857,1
2014,04,003,.68697745,1,.57620269,1,.4318766,1,.81225258,1
2016,04,001,.12560421,1,.099881798,1,.2173913,2,.11900827,1
2015,04,011,.16794731,1,.31241083,1,.043478262,2,.076328501,1
2014,04,027,.2739971,1,.41689372,1,.43434343,1,.24339239,1
2015,04,013,.39202532,1,.17939445,1,.49343783,1,.589571,1
2017,04,009,.41387782,1,.2899234,1,.36956522,1,.46393088,1
2015,04,005,.28729221,1,.15145762,1,.26760563,1,.31589094,1
2016,04,012,.98283434,1,.98242533,1,1,3,.98606557,1
2014,04,025,.58516133,1,.54955536,1,.56783921,1,.67547387,1
2014,04,009,.43009666,1,.4033058,1,.63636363,1,.55410224,1
2014,04,015,.60613054,1,.61258155,1,.57388318,1,.56744725,1
2017,04,001,.579009,1,.1186747,1,.56666666,1,.16398714,1
2014,04,007,.68271059,1,.88690478,1,.77142859,1,.83729154,1
2017,04,023,.90732419,1,.48442906,1,.64285713,3,.92038089,1
2018,04,017,.47362885,1,.32415444,1,.52499998,1,.48082596,1
2014,04,021,.54756433,1,.47452801,1,.50706488,1,.63408715,1
2018,04,013,.35450366,1,.11359955,1,.47606698,1,.57022583,1
2014,04,023,.014782694,1,.0029585799,1,.047619049,2,.01521538,1
2016,04,003,.32682925,1,.24277294,1,.21866295,1,.40766585,1
2018,04,023,.90619189,1,.12970711,1,.54545456,3,.93508434,1
2017,04,021,.41811997,1,.30683506,1,.41904166,1,.51844603,1
2017,04,025,.35213667,1,.31278148,1,.285,1,.4372699,1
2018,04,015,.44029045,1,.41208684,1,.44747081,1,.48901182,1
2016,04,019,.48357406,1,.24069163,1,.558254,1,.64064085,1
2014,04,012,.62581968,1,.55094337,1,.16666667,3,.58147228,1
2018,04,027,.73525029,1,.45787621,1,.62857145,1,.78121758,1
2016,05,139,.83924627,1,.73779386,1,.95197648,1,.93137252,1
2015,05,109,1,1,1,1,1,1,1,1
2017,05,061,.8130964,1,.68712753,1,.99445981,1,.94397283,1
2017,05,089,.89655173,1,.89411765,1,1,3,.85000002,1
2014,05,119,.63250011,1,.40615284,1,.7506386,1,.76589495,1
2016,05,093,.9252007,1,.86683935,1,.99328315,1,.89308178,1
2018,05,057,.81815475,1,.58929974,1,.99554765,1,.96572101,1
2014,05,141,1,1,1,1,1,3,1,1
2017,05,005,.35023677,1,.36049488,1,.1875,2,.22797927,1
2014,05,077,1,1,1,1,1,1,1,2
2016,05,023,.62137085,1,.62551969,1,.83333331,3,.54814816,1
2015,05,027,.86001629,1,.74619287,1,.96958637,1,.94805193,1
2018,05,149,.85717565,1,.86208153,1,.87301588,1,.84412813,1
2017,05,105,.71428573,1,.6995039,1,.84210527,2,.90625,1
2017,05,103,.90114647,1,.83450294,1,.95781249,1,.85365856,1
2015,05,023,.90695572,1,.90969795,1,1,3,.89655173,1
2014,05,091,.83782995,1,.72183728,1,.99880809,1,.94999999,1
2015,05,021,.82709378,1,.82608694,1,.72222221,2,.9041096,1
2016,05,111,1,1,1,1,1,1,1,1
2017,05,099,1,1,1,1,1,1,1,1
2017,05,097,1,1,1,1,1,3,1,1
2015,05,079,1,1,1,1,1,1,1,1
2015,05,083,1,1,1,1,1,1,1,1
2017,05,083,1,1,1,1,1,1,1,1
2016,05,083,.94600153,1,.94273382,1,1,1,.97637796,1
2016,05,081,1,1,1,1,1,1,1,1
2014,05,121,.82503086,1,.82433027,1,.84210527,2,.86301368,1
2014,05,027,.96049786,1,.92238468,1,.99584568,1,.99295777,1
2014,05,011,1,1,1,1,1,1,1,1
2017,05,143,.40794653,1,.24580258,1,.32654321,1,.63939637,1
2017,05,071,1,1,1,1,1,1,1,1
2016,05,007,.35313982,1,.26392269,1,.25101626,1,.61038959,1
2016,05,117,1,1,1,1,1,1,1,3
2014,05,005,.94165379,1,.9423517,1,1,2,.92982459,1
2016,05,029,.9553327,1,.95027626,1,.99753088,1,.98086125,1
2016,05,043,1,1,1,1,1,1,1,1
2014,05,123,.92223036,1,.96089929,1,.90890688,1,.88709676,1
2015,05,125,.13324465,1,.13933092,1,.088450707,1,.12598425,1
2018,05,135,1,1,1,1,1,1,1,1
2018,05,115,.46648237,1,.4562248,1,.46004844,1,.51395941,1
2018,05,139,.57905984,1,.47167325,1,.70684373,1,.62248999,1
2018,05,011,1,1,1,1,1,1,1,1
2015,05,093,.95066524,1,.91434956,1,.99219155,1,.9628821,1
2016,05,109,1,1,1,1,1,1,1,1
2016,05,097,1,1,1,1,1,3,1,1
2015,05,135,1,1,1,1,1,2,1,1
2017,05,077,1,1,1,1,1,1,1,2
2014,05,017,1,1,1,1,1,1,1,1
2018,05,109,1,1,1,1,1,1,1,1
2017,05,079,1,1,1,1,1,1,1,1
2014,05,015,1,1,1,1,1,2,1,1
2016,05,039,1,1,1,1,1,1,1,1
2015,05,117,1,1,1,1,1,1,1,3
2016,05,065,.77120966,1,.76953793,1,.69230771,3,.81578946,1
2015,05,037,.56572628,1,.59612072,1,.46567506,1,.68965518,1
2018,05,083,.94795436,1,.94675851,1,1,1,.953125,1
2014,05,117,1,1,1,1,1,1,1,3
2014,05,095,1,1,1,1,1,1,1,1
2016,05,149,1,1,1,1,1,1,1,1
2016,05,075,.86794257,1,.86547542,1,.89999998,3,.92500001,1
2017,05,141,1,1,1,1,1,3,1,1
2018,05,103,.9010554,1,.82978725,1,.96212119,1,.85826772,1
2015,05,087,1,1,1,1,1,3,1,1
2014,05,039,1,1,1,1,1,1,1,1
2015,05,111,1,1,1,1,1,1,1,1
2018,05,017,1,1,1,1,1,1,1,1
2018,05,025,.29738781,1,.25,1,.50557619,1,.33333334,1
2016,05,091,.63347828,1,.51652265,1,.79641432,1,.75943398,1
2018,05,077,1,1,1,1,1,1,1,2
2016,05,073,1,1,1,1,1,1,1,2
2016,05,089,1,1,1,1,1,3,1,1
2014,05,127,1,1,1,1,1,3,1,1
2014,05,079,1,1,1,1,1,1,1,1
2018,05,081,.65486723,1,.64047617,1,.6590389,1,.79310346,1
2017,05,117,1,1,1,1,1,1,1,2
2014,05,115,.92528737,1,.9113037,1,.99147123,1,.97005111,1
2014,05,131,.61620742,1,.45960405,1,.86861312,1,.87700963,1
2017,05,093,.86444855,1,.74524909,1,.99026966,1,.88274336,1
2016,05,113,1,1,1,1,1,2,1,1
2016,05,135,1,1,1,1,1,2,1,1
2017,05,145,.82661575,1,.82189023,1,.84272605,1,.84637684,1
2014,05,083,.94955862,1,.94775075,1,1,1,.97500002,1
2016,05,021,.83219862,1,.83277869,1,.45454547,3,.86567163,1
2014,05,023,.89864469,1,.90168017,1,1,3,.89166665,1
2014,05,105,.82762915,1,.83333331,1,.4642857,2,.82926828,1
2018,05,137,.79097384,1,.79601991,1,.5,3,.73333335,1
2016,05,077,1,1,1,1,1,1,1,2
2017,05,047,.87265915,1,.87593472,1,.63157892,2,.83333331,1
2016,05,121,.64212257,1,.64177775,1,.53333336,2,.63736266,1
2016,05,013,1,1,1,1,1,1,1,1
2015,05,095,1,1,1,1,1,1,1,1
2018,05,015,.76077533,1,.71182972,1,.625,2,.85266721,1
2014,05,087,1,1,1,1,1,3,1,1
2017,05,041,1,1,1,1,1,1,1,1
2015,05,129,1,1,1,1,1,3,1,2
2017,05,039,1,1,1,1,1,1,1,1
2014,05,051,.67823154,1,.64175135,1,.83997953,1,.7298578,1
2018,05,089,1,1,1,1,1,3,1,1
2016,05,031,.62777627,1,.47248355,1,.96277189,1,.82257015,1
2017,05,123,1,1,1,1,1,1,1,1
2017,05,081,.51043844,1,.49638554,1,.5379464,1,.48958334,1
2017,05,029,.89421338,1,.87333333,1,.97755611,1,.96984923,1
2016,05,015,.94855547,1,.93144208,1,.92000002,2,.98393911,1
2017,05,023,.78415298,1,.78200132,1,.75,3,.80769229,1
2017,05,007,.32927674,1,.25104561,1,.20857699,1,.54121566,1
2017,05,091,.82858837,1,.70413268,1,.99918431,1,.9539749,1
2014,05,021,.82819211,1,.82658023,1,.77777779,2,.90163934,1
2018,05,007,.22184092,1,.15924025,1,.14697926,1,.39334637,1
2015,05,035,.91302276,1,.85827589,1,.93697363,1,.88782054,1
2017,05,101,.76827097,1,.76520115,1,1,3,.69230771,3
2018,05,067,.85303515,1,.797023,1,.96810508,1,.9834711,1
2015,05,033,.94200772,1,.94807917,1,.9245283,1,.9428091,1
2016,05,009,.58948416,1,.58293331,1,.80769229,2,.71921182,1
2018,05,147,.71060175,1,.64887643,1,.84563756,1,.80000001,2
2015,05,049,1,1,1,1,1,3,1,1
2018,05,073,1,1,1,1,1,1,1,2
2015,05,137,1,1,1,1,1,3,1,1
2018,05,055,.52101159,1,.50028509,1,.67878789,1,.61959654,1
2015,05,053,.30944285,1,.31242907,1,.21518987,1,.28346458,1
2018,05,065,.42596811,1,.42568371,1,.5,3,.375,1
2017,05,111,1,1,1,1,1,1,1,1
2018,05,045,.16089775,1,.13124077,1,.24098961,1,.23642857,1
2017,05,137,.93123889,1,.93052107,1,1,3,.91666669,1
2018,05,105,.54619735,1,.53808182,1,.36842105,2,.65686274,1
2017,05,069,.7485826,1,.29663262,1,.91468203,1,.63255817,1
2018,05,021,.8287133,1,.82946736,1,.60000002,2,.88333333,1
2017,05,055,.60993445,1,.59509289,1,.74161077,1,.66066068,1
2015,05,127,1,1,1,1,1,3,1,1
2014,05,013,1,1,1,1,1,1,1,2
2018,05,043,.52109909,1,.54088396,1,.46844181,1,.57228917,1
2018,05,051,.52935791,1,.47525227,1,.78427207,1,.57481164,1
2016,05,147,1,1,1,1,1,1,1,2
2018,05,095,1,1,1,1,1,1,1,1
2017,05,037,.18293782,1,.23584905,1,.038961038,1,.22826087,1
2014,05,113,1,1,1,1,1,2,1,1
2015,05,073,1,1,1,1,1,1,1,1
2015,05,139,.80379343,1,.69030136,1,.92864031,1,.90263695,1
2017,05,013,1,1,1,1,1,1,1,1
2015,05,081,1,1,1,1,1,1,1,1
2016,05,137,.73656845,1,.73810959,1,1,3,.75,1
2014,05,085,.37734479,1,.33255875,1,.81207401,1,.48114631,1
2014,05,033,.93998903,1,.94550472,1,.94660193,1,.94257951,1
2015,05,047,.7257123,1,.73142648,1,.27777779,2,.65263158,1
2018,05,061,1,1,1,1,1,1,1,1
2018,05,031,.46043533,1,.30217862,1,.77909976,1,.59292567,1
2015,05,131,.60984313,1,.4538275,1,.84540784,1,.86662775,1
2015,05,007,.4315449,1,.34091705,1,.31125829,1,.68220639,1
2014,05,025,.82461947,1,.78305084,1,1,1,.84210527,1
2015,05,085,.3785834,1,.33455592,1,.80396038,1,.47820163,1
2016,05,067,1,1,1,1,1,1,1,1
2016,05,061,1,1,1,1,1,1,1,1
2015,05,051,.67416322,1,.63744259,1,.8328042,1,.73105842,1
2017,05,017,.95561534,1,.89726025,1,.96075088,1,.97368419,1
2016,05,127,.89161128,1,.88010472,1,.9285714,3,.97333336,1
2014,05,065,1,1,1,1,1,3,1,1
2018,05,047,.55635792,1,.55756128,1,.41176471,2,.48453608,1
2016,05,107,1,1,1,1,1,1,1,1
2016,05,129,1,1,1,1,1,3,1,1
2014,05,149,1,1,1,1,1,1,1,1
2014,05,059,.66454273,1,.60646838,1,.98281252,1,.75767916,1
2017,05,109,.85271317,1,.84298509,1,.66666669,1,.95505619,1
2015,05,061,1,1,1,1,1,1,1,1
2015,05,141,1,1,1,1,1,3,1,1
2015,05,013,1,1,1,1,1,1,1,1
2016,05,055,.49848905,1,.4857305,1,.60509557,1,.5476923,1
2017,05,051,.53046876,1,.47777143,1,.7765013,1,.58719051,1
2015,05,063,.78137088,1,.77001703,1,.7824074,1,.86046511,1
2015,05,099,1,1,1,1,1,1,1,1
2015,05,101,1,1,1,1,1,3,1,3
2014,05,075,1,1,1,1,1,3,1,1
2017,05,059,.60141027,1,.526366,1,.96517414,1,.73456788,1
2015,05,043,1,1,1,1,1,1,1,1
2016,05,141,1,1,1,1,1,3,1,1
2018,05,079,.68697345,1,.67906976,1,.65263158,1,.8125,1
2017,05,021,.89260924,1,.89139694,1,1,2,.90625,1
2017,05,049,1,1,1,1,1,3,1,1
2018,05,145,.40259406,1,.40313151,1,.34482759,1,.44615385,1
2016,05,105,.54059041,1,.52775872,1,.48275861,2,.70329672,1
2015,05,115,.63386482,1,.61937451,1,.6629712,1,.69781721,1
2018,05,075,.80846256,1,.8051635,1,.66666669,2,.87804878,1
2014,05,143,.5881598,1,.43848258,1,.53544307,1,.82381284,1
2014,05,109,1,1,1,1,1,1,1,1
2015,05,149,1,1,1,1,1,1,1,1
2014,05,061,1,1,1,1,1,1,1,1
2016,05,037,.37655255,1,.41753024,1,.25983313,1,.39130434,1
2014,05,071,1,1,1,1,1,1,1,1
2015,05,097,1,1,1,1,1,3,1,1
2015,05,119,.67515254,1,.44332549,1,.79234976,1,.81092775,1
2017,05,087,1,1,1,1,1,3,1,1
2016,05,059,.64525086,1,.57868505,1,.9737705,1,.79233229,1
2017,05,027,.92531466,1,.89886296,1,.95077884,1,.93288589,1
2014,05,003,1,1,1,1,1,1,1,1
2017,05,033,.71562588,1,.72362345,1,.67741936,1,.71228361,1
2017,05,043,1,1,1,1,1,1,1,1
2015,05,067,1,1,1,1,1,1,1,1
2016,05,069,.80017889,1,.39896372,1,.94507694,1,.73617023,1
2018,05,121,.65555137,1,.65333921,1,.61904764,2,.65957445,1
2016,05,051,.56207734,1,.51123649,1,.78787881,1,.63093245,1
2015,05,089,1,1,1,1,1,3,1,1
2018,05,125,.079750054,1,.076681644,1,.079401091,1,.088142708,1
2016,05,049,.8971023,1,.89411026,1,.66666669,3,.93939394,1
2017,05,133,1,1,1,1,1,1,1,1
2015,05,071,1,1,1,1,1,1,1,1
2018,05,119,.59641331,1,.36606744,1,.70276165,1,.76361388,1
2016,05,041,1,1,1,1,1,1,1,1
2016,05,033,.6720311,1,.64703101,1,.7116279,1,.82304525,1
2016,05,005,.57974482,1,.58304793,1,.52380955,2,.52287585,1
2014,05,043,1,1,1,1,1,1,1,1
2018,05,107,1,1,1,1,1,1,1,1
2018,05,037,.38263565,1,.42668429,1,.26049381,1,.40000001,1
2018,05,101,1,1,1,1,1,3,1,3
2017,05,009,.70230401,1,.69957387,1,.81818181,1,.7526316,1
2014,05,047,.70034248,1,.69955325,1,.56521738,2,.72115386,1
2015,05,091,.8288902,1,.70960426,1,.99878883,1,.95433789,1
2016,05,017,1,1,1,1,1,1,1,1
2014,05,111,1,1,1,1,1,1,1,1
2017,05,115,.62531596,1,.61453801,1,.61751151,1,.66453671,1
2018,05,041,.78970647,1,.68904597,1,.83624452,1,.89108908,1
2017,05,107,1,1,1,1,1,1,1,1
2018,05,113,.7549566,1,.7380597,1,.75999999,2,.90756303,1
2015,05,001,1,1,1,1,1,1,1,1
2017,05,025,.82594311,1,.79539645,1,1,1,.75,1
2017,05,125,.122301,1,.12889268,1,.08574228,1,.11337369,1
2017,05,015,.75550491,1,.71138537,1,.59375,1,.85131693,1
2015,05,029,1,1,1,1,1,1,1,1
2017,05,127,.8940286,1,.88134688,1,.94117647,2,.97569442,1
2014,05,069,.77283019,1,.50084144,1,.87282145,1,.72580647,1
2018,05,085,.29701319,1,.26064539,1,.64393181,1,.38095239,1
2015,05,075,1,1,1,1,1,2,1,1
2017,05,129,.85000002,1,.85095668,1,1,3,.9285714,2
2018,05,049,.67736387,1,.6828087,1,.25,3,.5151515,1
2015,05,045,.45228371,1,.41032395,1,.59383291,1,.5564388,1
2016,05,011,.67832845,1,.64994425,1,.68993509,1,.70038909,1
2014,05,133,1,1,1,1,1,1,1,1
2018,05,027,.84237146,1,.73941565,1,.93650794,1,.88198757,1
2017,05,065,.6629023,1,.66250002,1,.60000002,3,.64814812,1
2014,05,073,1,1,1,1,1,1,1,2
2015,05,055,.64884138,1,.64199632,1,.73376626,1,.69208211,1
2015,05,077,1,1,1,1,1,1,1,2
2014,05,029,1,1,1,1,1,1,1,1
2018,05,131,.59048671,1,.41291097,1,.81364983,1,.86062789,1
2014,05,099,.8894366,1,.88745147,1,.89369369,1,.85245901,1
2015,05,107,1,1,1,1,1,1,1,1
2017,05,063,.6895107,1,.73506349,1,.49565217,1,.5039019,1
2016,05,053,.0824233,1,.083002836,1,.012658228,1,.10144927,1
2015,05,145,.79583687,1,.79639608,1,.74415582,1,.84115136,1
2014,05,097,1,1,1,1,1,3,1,1
2018,05,059,.52388918,1,.43379876,1,.96192056,1,.70623147,1
2018,05,091,.77145892,1,.61295462,1,.99914014,1,.91600001,1
2017,05,121,.41208157,1,.4182294,1,.2631579,2,.34736842,1
2014,05,057,1,1,1,1,1,1,1,1
2018,05,069,.72779566,1,.26716951,1,.89845902,1,.61538464,1
2017,05,003,.84551316,1,.85172415,1,.85321099,1,.76712328,1
2014,05,053,.45468628,1,.45426574,1,.39361703,1,.56910568,1
2015,05,015,1,1,1,1,1,2,1,1
2017,05,149,.80439872,1,.82753515,1,.76785713,1,.76241899,1
2016,05,079,1,1,1,1,1,1,1,1
2016,05,063,.6986953,1,.73681211,1,.50672644,1,.52459013,1
2018,05,003,.7120288,1,.71626455,1,.68282402,1,.73504275,1
2018,05,001,.77108854,1,.68392855,1,.9100346,1,.85628742,1
2018,05,141,1,1,1,1,1,3,1,1
2017,05,073,.97455752,1,.98488665,1,.96956521,1,.96153843,2
2018,05,093,.86157364,1,.74111807,1,.99031693,1,.89356983,1
2017,05,019,.80147344,1,.80676693,1,.78290993,1,.84805655,1
2015,05,005,.93770945,1,.93808311,1,.93333334,2,.94904459,1
2018,05,127,.89707112,1,.88383299,1,.9375,2,.97212541,1
2018,05,029,.82968748,1,.82369822,1,.85750633,1,.81052631,1
2017,05,085,.32404974,1,.29064038,1,.64985162,1,.40393519,1
2016,05,143,.52199256,1,.35894236,1,.45031056,1,.75839204,1
2018,05,033,.36316472,1,.35110205,1,.31553397,1,.46347404,1
2014,05,067,1,1,1,1,1,1,1,1
2016,05,115,.64319843,1,.62931913,1,.6557377,1,.69747341,1
2014,05,041,1,1,1,1,1,1,1,1
2015,05,069,.82964778,1,.49338576,1,.95476276,1,.74074072,1
2014,05,139,.84925908,1,.77228945,1,.93546325,1,.9407745,1
2014,05,125,.22169864,1,.21627137,1,.23501484,1,.24492754,1
2017,05,113,1,1,1,1,1,1,1,1
2014,05,063,.57209373,1,.59475058,1,.46808511,1,.45603576,1
2018,05,023,.61834413,1,.62131149,1,.54545456,3,.52066118,1
2018,05,099,1,1,1,1,1,1,1,1
2018,05,019,.63793105,1,.63397682,1,.61476356,1,.69485295,1
2014,05,055,.76386034,1,.75419545,1,.87336242,1,.83641976,1
2015,05,011,1,1,1,1,1,1,1,1
2015,05,059,.64682537,1,.57393605,1,.97133756,1,.85530549,1
2017,05,131,.5489347,1,.37455702,1,.79222971,1,.83532763,1
2018,05,087,.72279179,1,.71828359,1,.40000001,3,.77102804,1
2018,05,013,1,1,1,1,1,1,1,1
2016,05,125,.090231702,1,.087154008,1,.083162218,1,.10584795,1
2018,05,009,.476771,1,.47542432,1,.61290324,1,.51256281,1
2018,05,063,.53216183,1,.55444556,1,.4245283,1,.42347696,1
2015,05,041,1,1,1,1,1,1,1,1
2016,05,085,.27590421,1,.23694256,1,.65049505,1,.375,1
2018,05,117,1,1,1,1,1,1,1,2
2016,05,057,.92187065,1,.81743664,1,.99755102,1,.98776418,1
2015,05,009,.75004101,1,.74719495,1,.85185188,2,.7842105,1
2014,05,007,.46230453,1,.38247553,1,.31833911,1,.69347012,1
2017,05,119,.58968383,1,.36610341,1,.69611031,1,.70840937,1
2015,05,065,1,1,1,1,1,2,1,1
2014,05,037,.57633477,1,.59585923,1,.50272036,1,.70731705,1
2014,05,093,.95010948,1,.91399419,1,.9921658,1,.93863636,1
2016,05,099,1,1,1,1,1,1,1,1
2016,05,131,.54909712,1,.37402856,1,.79630697,1,.83323866,1
2014,05,019,.80929267,1,.79609817,1,.80151027,1,.92657346,1
2018,05,071,1,1,1,1,1,1,1,1
2016,05,019,.81279361,1,.81004071,1,.7906459,1,.91467577,1
2014,05,137,1,1,1,1,1,3,1,1
2018,05,035,1,1,1,1,1,1,1,1
2014,05,101,1,1,1,1,1,3,1,3
2015,05,147,1,1,1,1,1,1,1,2
2015,05,019,.80119216,1,.78910255,1,.79162073,1,.92617452,1
2014,05,135,1,1,1,1,1,1,1,1
2018,05,005,.3988632,1,.40908122,1,.16666667,2,.3125,1
2016,05,101,1,1,1,1,1,3,1,2
2016,05,025,.62271541,1,.55313808,1,.99239546,1,.52272725,1
2015,05,031,.68330616,1,.55618495,1,.97057462,1,.85107863,1
2014,05,129,1,1,1,1,1,3,1,2
2015,05,003,1,1,1,1,1,1,1,1
2015,05,103,.90120661,1,.82946634,1,.96504557,1,.83471072,1
2016,05,027,.84942943,1,.71445292,1,.97601008,1,.9447853,1
2014,05,009,.84830022,1,.84543127,1,.8888889,2,.90206188,1
2014,05,081,.75924027,1,.74980456,1,.79229122,1,.63529414,1
2017,05,011,1,1,1,1,1,1,1,1
2015,05,039,1,1,1,1,1,1,1,1
2017,05,045,.32540962,1,.28699487,1,.43294904,1,.43181819,1
2017,05,139,.61084133,1,.55607843,1,.68021142,1,.62669247,1
2014,05,045,.50258905,1,.47233894,1,.602027,1,.58620691,1
2017,05,075,1,1,1,1,1,2,1,1
2015,05,017,1,1,1,1,1,1,1,1
2014,05,103,.90545905,1,.8393665,1,.96795195,1,.80833334,1
2015,05,105,1,1,1,1,1,1,1,1
2018,05,097,1,1,1,1,1,3,1,1
2018,05,129,1,1,1,1,1,3,1,1
2017,05,095,1,1,1,1,1,1,1,1
2014,05,031,.68775249,1,.57002985,1,.97524512,1,.85085756,1
2015,05,133,1,1,1,1,1,1,1,1
