year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,meps20_total,meps20_total_quality
2016,49,4967440,0.078125,1,0.10774527,1,0.046736613,1,0.05716487,1
2016,49,4970850,0,1,0,1,0.0011881188,1,9.7339391e-4,1
2016,49,4965330,0,3,0,1,0,1,0,1
2016,49,4982950,0.085987262,1,0.13064958,1,0.043173131,1,0.065720782,1
2016,49,4983470,0.7828877,1,0.74895912,1,0.6237449,1,0.70374268,1
2016,51,5101000,0.11425462,1,0.16906267,1,0.034429017,1,0.10440522000000001,1
2016,51,5116000,0.22657737,1,0.15871121,1,0.055396564,1,0.12350716,1
2016,51,5135000,0.34245786,1,0.2934947,1,0.22294948,1,0.30439714,1
2016,51,5147672,0.54841548,1,0.46062407,1,0.23906597,1,0.39710367,1
2016,51,5156000,0.58821213,1,0.48385316,1,0.28674561,1,0.48776451,1
2016,51,5157000,0.66804427,1,0.60896504,1,0.40687266,1,0.59086716,1
2016,51,5164000,0.65338683,1,0.51548672,1,0.38717261,1,0.58795345,1
2016,51,5167000,0.6375702,1,0.61786538,1,0.16144976,1,0.47448286,1
2016,51,5168000,0.69447279,1,0.63868272,1,0.22257838,1,0.40789807,1
2016,51,5176432,0.21247317,1,0.095238097,1,0.078145407,1,0.15457855,1
2016,51,5182000,0.1811038,1,0.085073069,1,0.024572399,1,0.076253891,1
2016,53,5303180,0.44561404,1,0.49531916,1,0.36509901,1,0.41289443,1
2016,53,5305210,0.032315977,1,0.085515551,1,0.017004341,1,0.024392555,1
2016,53,5305280,0.30917874,1,0.37929267,1,0.17388739,1,0.21760641,1
2016,53,5322640,0.5936811,1,0.63321,1,0.3457199,1,0.45982885,1
2016,53,5323515,0.49735194,1,0.53495646,1,0.31366605,1,0.43800575,1
2016,53,5335275,0,1,0,1,0,1,0,1
2016,53,5335415,0.53957307,1,0.58643711,1,0.2769897,1,0.44013867,1
2016,53,5335940,0,1,0,1,0,1,0,1
2016,53,5353545,0.48858449,1,0.66542751,1,0.25,1,0.54712552,1
2016,53,5357745,0.32916015,1,0.22706965,1,0.071398512,1,0.15373527,1
2016,53,5363000,0.48295286,1,0.47904682,1,0.064816222,1,0.26490372,1
2016,53,5367000,0.56589144,1,0.56278366,1,0.42295539,1,0.46678996,1
2016,53,5367167,0.30827066,1,0.27614748,1,0.15071055,1,0.17285688,1
2016,53,5370000,0.70323002,1,0.721829,1,0.45750758,1,0.60276335,1
2016,53,5374060,0.48003072,1,0.59737307,1,0.38301775,1,0.4441126,1
2016,53,5380010,0.79411763,1,0.89260572,1,0.54270887,1,0.77309024,1
2016,55,5502375,0.29411766,1,0.35826296,1,0.15527901,1,0.19876416,1
2016,55,5531000,0.65450644,1,0.60965407,1,0.18083367,1,0.33841863,1
2016,55,5539225,0.55107349,1,0.49240121,1,0.24128768,1,0.37312546,1
2016,55,5548000,0.36990064,1,0.39476514,1,0.18083623,1,0.27748808,1
2016,55,5553000,0.94188237,1,0.90500462,1,0.73380792,1,0.90606844,1
2016,55,5566000,0.80847871,1,0.80480987,1,0.55238998,1,0.70141149,1
