year,state,county,state_name,county_name,population,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_se,rate_injury_death_quality
2018,51,510,Virginia,Alexandria city,160530,38.1,33.4,42.8,2.4,1
2018,51,520,Virginia,Bristol city,16482,88.4,68.8,111.9,10.6,1
2018,51,530,Virginia,Buena Vista city,6237,56.2,33.3,88.9,13.3,2
2018,51,540,Virginia,Charlottesville city,48117,52.5,42.4,62.7,5.2,1
2018,51,550,Virginia,Chesapeake city,242634,59.2,54.8,63.7,2.3,1
2018,51,570,Virginia,Colonial Heights city,17833,104.8,84,129.3,11.2,1
2018,51,580,Virginia,Covington city,5460,142.3,99.1,197.8,23.9,1
2018,51,590,Virginia,Danville city,40693,104.1,90,118.2,7.2,1
2018,51,595,Virginia,Emporia city,5121,NA,43.2,118.6,18,NA
2018,51,600,Virginia,Fairfax city,24574,71.2,57.2,87.5,7.5,1
2018,51,610,Virginia,Falls Church city,14772,46.1,31.1,65.8,8.5,1
2018,51,620,Virginia,Franklin city,8013,100.4,70.7,138.4,16.6,1
2018,51,630,Virginia,Fredericksburg city,29144,76.4,61.3,91.5,7.7,1
2018,51,640,Virginia,Galax city,6423,93.9,62.9,134.9,17.5,1
2018,51,650,Virginia,Hampton city,134313,68.8,62.4,75.1,3.2,1
2018,51,660,Virginia,Harrisonburg city,54033,48.7,39.2,58.2,4.9,1
2018,51,670,Virginia,Hopewell city,22596,118.5,98,139,10.4,1
2018,51,678,Virginia,Lexington city,7136,NA,30.1,96.6,15.6,NA
2018,51,680,Virginia,Lynchburg city,82126,62.1,53.9,70.3,4.2,1
2018,51,683,Virginia,Manassas city,41641,56.7,45.5,67.8,5.7,1
2018,51,685,Virginia,Manassas Park city,17307,NA,15,42.7,6.7,NA
2018,51,690,Virginia,Martinsville city,12902,129.3,102.7,160.7,14.4,1
2018,51,700,Virginia,Newport News city,178626,69.9,64.3,75.5,2.8,1
2018,51,710,Virginia,Norfolk city,244076,73.2,68.2,78.3,2.6,1
2018,51,720,Virginia,Norton city,3968,NA,51.5,141.6,21.4,NA
2018,51,730,Virginia,Petersburg city,31567,132.5,113.8,151.2,9.5,1
2018,51,735,Virginia,Poquoson city,12190,49.1,32.6,70.9,9.3,1
2018,51,740,Virginia,Portsmouth city,94632,90.3,81.6,99,4.4,1
2018,51,750,Virginia,Radford city,18339,50.8,35.2,71,8.8,1
2018,51,760,Virginia,Richmond city,228783,80.8,75.4,86.2,2.8,1
2018,51,770,Virginia,Roanoke city,99920,99.5,90.7,108.2,4.5,1
2018,51,775,Virginia,Salem city,25643,84.6,68.4,100.8,8.3,1
2018,51,790,Virginia,Staunton city,24922,75.8,60.4,91.3,7.9,1
2018,51,800,Virginia,Suffolk city,91185,49.4,42.8,56,3.4,1
2018,51,810,Virginia,Virginia Beach city,450189,52.7,49.7,55.7,1.5,1
2018,51,820,Virginia,Waynesboro city,22628,76.9,61.2,95.3,8.5,1
2018,51,830,Virginia,Williamsburg city,14896,36.1,21.4,57,8.5,2
2018,51,840,Virginia,Winchester city,28108,77,62.6,91.5,7.4,1
2018,53,001,Washington,Adams County,19759,53.9,39.8,71.5,7.8,1
2018,53,003,Washington,Asotin County,22610,74.2,58.5,92.7,8.4,1
2018,53,005,Washington,Benton County,201877,61.8,56.8,66.8,2.6,1
2018,53,007,Washington,Chelan County,77036,61.2,53.5,69,4,1
2018,53,009,Washington,Clallam County,76737,87.8,77.8,97.7,5.1,1
2018,53,011,Washington,Clark County,481857,65.4,62.1,68.7,1.7,1
2018,53,013,Washington,Columbia County,4059,102.9,61,162.7,24.2,2
2018,53,015,Washington,Cowlitz County,108987,79.3,71.7,86.9,3.9,1
2018,53,017,Washington,Douglas County,42907,53.3,43.2,63.3,5.1,1
2018,53,019,Washington,Ferry County,7649,131.6,94.4,178.5,20.5,1
2018,53,021,Washington,Franklin County,94347,52.4,44.8,60,3.9,1
2018,53,023,Washington,Garfield County,2247,NA,NA,NA,NA,NA
2018,53,025,Washington,Grant County,97331,64.8,57.3,72.2,3.8,1
2018,53,027,Washington,Grays Harbor County,73901,85.3,75.7,95,4.9,1
2018,53,029,Washington,Island County,84460,58.1,50.7,65.5,3.8,1
2018,53,031,Washington,Jefferson County,31729,84.6,68.8,100.4,8.1,1
2018,53,033,Washington,King County,2233163,50.6,49.3,51.9,0.7,1
2018,53,035,Washington,Kitsap County,269805,62.6,58.3,66.8,2.2,1
2018,53,037,Washington,Kittitas County,47364,63.4,52.4,74.4,5.6,1
2018,53,039,Washington,Klickitat County,22107,66.8,51.8,84.9,8.2,1
2018,53,041,Washington,Lewis County,79604,78.1,69.2,86.9,4.5,1
2018,53,043,Washington,Lincoln County,10740,88.9,64.8,118.9,13.2,1
2018,53,045,Washington,Mason County,65507,86.7,76.4,97,5.3,1
2018,53,047,Washington,Okanogan County,42132,86.4,73.3,99.5,6.7,1
2018,53,049,Washington,Pacific County,22036,69,53.4,87.8,8.5,1
2018,53,051,Washington,Pend Oreille County,13602,105.4,79.2,137.5,14.4,1
2018,53,053,Washington,Pierce County,891299,66.6,64.1,69.1,1.3,1
2018,53,055,Washington,San Juan County,17128,67.3,49.3,89.8,9.9,1
2018,53,057,Washington,Skagit County,128206,63.5,57.2,69.9,3.2,1
2018,53,059,Washington,Skamania County,11924,73.7,52.4,100.7,11.8,1
2018,53,061,Washington,Snohomish County,814901,61.1,58.7,63.6,1.3,1
2018,53,063,Washington,Spokane County,514631,85.6,82,89.2,1.8,1
2018,53,065,Washington,Stevens County,45260,100.3,86.3,114.2,7.1,1
2018,53,067,Washington,Thurston County,286419,63.1,59,67.3,2.1,1
2018,53,069,Washington,Wahkiakum County,4426,75.6,44.8,119.5,18,2
2018,53,071,Washington,Walla Walla County,60922,72.4,62.9,81.9,4.9,1
2018,53,073,Washington,Whatcom County,225685,50.3,46.1,54.6,2.2,1
2018,53,075,Washington,Whitman County,49791,58.9,47.7,70,5.7,1
2018,53,077,Washington,Yakima County,251446,72.4,67.5,77.2,2.5,1
2018,54,001,West Virginia,Barbour County,16535,96.5,76.3,120.4,11,1
2018,54,003,West Virginia,Berkeley County,117123,126.1,116.6,135.6,4.8,1
2018,54,005,West Virginia,Boone County,21951,163.2,139.1,187.2,12.3,1
2018,54,007,West Virginia,Braxton County,14089,125.9,100.6,155.7,13.7,1
2018,54,009,West Virginia,Brooke County,22203,89,71.3,106.7,9,1
2018,54,011,West Virginia,Cabell County,93224,186.1,173.4,198.9,6.5,1
2018,54,013,West Virginia,Calhoun County,7254,94.9,65.7,132.6,16.3,1
2018,54,015,West Virginia,Clay County,8632,123.6,91.7,162.9,17.4,1
2018,54,017,West Virginia,Doddridge County,8406,80.4,55.7,112.3,13.8,1
2018,54,019,West Virginia,Fayette County,43018,128.3,113.1,143.6,7.8,1
2018,54,021,West Virginia,Gilmer County,8026,54.9,34.8,82.3,11.6,2
2018,54,023,West Virginia,Grant County,11626,87.9,64.6,116.9,12.8,1
2018,54,025,West Virginia,Greenbrier County,34786,100,85,115,7.6,1
2018,54,027,West Virginia,Hampshire County,23347,132.5,110.8,154.2,11.1,1
2018,54,029,West Virginia,Hancock County,29094,120.7,101.7,139.6,9.7,1
2018,54,031,West Virginia,Hardy County,13775,87.6,66.7,113,11.4,1
2018,54,033,West Virginia,Harrison County,67554,93.5,83,104,5.4,1
2018,54,035,West Virginia,Jackson County,28706,83.6,68,99.2,7.9,1
2018,54,037,West Virginia,Jefferson County,56811,95.6,83.9,107.3,6,1
2018,54,039,West Virginia,Kanawha County,180454,139.7,131.9,147.4,4,1
2018,54,041,West Virginia,Lewis County,16024,92.6,72.6,116.4,10.8,1
2018,54,043,West Virginia,Lincoln County,20599,138.7,115.3,162.2,11.9,1
2018,54,045,West Virginia,Logan County,32607,144.7,126.2,163.2,9.4,1
2018,54,047,West Virginia,McDowell County,18223,196.2,166.5,225.8,15.1,1
2018,54,049,West Virginia,Marion County,56097,74.2,64.1,84.3,5.2,1
2018,54,051,West Virginia,Marshall County,30785,71,57.5,84.4,6.9,1
2018,54,053,West Virginia,Mason County,26718,118.1,98.9,137.3,9.8,1
2018,54,055,West Virginia,Mercer County,59131,145.8,131.8,159.8,7.2,1
2018,54,057,West Virginia,Mineral County,26940,88.3,72,104.6,8.3,1
2018,54,059,West Virginia,Mingo County,23785,156.5,133.9,179,11.5,1
2018,54,061,West Virginia,Monongalia County,106420,68.3,60.7,75.8,3.9,1
2018,54,063,West Virginia,Monroe County,13280,107.5,83,137,13.3,1
2018,54,065,West Virginia,Morgan County,17787,137.8,111.4,164.2,13.5,1
2018,54,067,West Virginia,Nicholas County,24842,117.4,98.3,136.6,9.8,1
2018,54,069,West Virginia,Ohio County,41755,90.5,77.4,103.6,6.7,1
2018,54,071,West Virginia,Pendleton County,6997,115.8,80.6,161,19.5,1
2018,54,073,West Virginia,Pleasants County,7507,89.8,62.6,124.9,15.3,1
2018,54,075,West Virginia,Pocahontas County,8414,100.8,71.7,137.8,16.2,1
2018,54,077,West Virginia,Preston County,33839,83.1,69.6,96.6,6.9,1
2018,54,079,West Virginia,Putnam County,56682,97.5,85.8,109.3,6,1
2018,54,081,West Virginia,Raleigh County,74254,144.9,132.5,157.3,6.3,1
2018,54,083,West Virginia,Randolph County,28823,74.4,59.8,89.1,7.5,1
2018,54,085,West Virginia,Ritchie County,9721,91.2,65.4,123.7,14.2,1
2018,54,087,West Virginia,Roane County,13932,121.4,96.6,150.7,13.4,1
2018,54,089,West Virginia,Summers County,12760,127.7,100.8,159.6,14.5,1
2018,54,091,West Virginia,Taylor County,16862,64.1,48,83.8,8.8,1
2018,54,093,West Virginia,Tucker County,6955,61.5,37.6,95.1,13.9,2
2018,54,095,West Virginia,Tyler County,8746,80.4,56.9,110.4,13.1,1
2018,54,097,West Virginia,Upshur County,24415,67.1,53.5,83,7.3,1
2018,54,099,West Virginia,Wayne County,39944,153.9,136.4,171.4,8.9,1
2018,54,101,West Virginia,Webster County,8285,121.1,88.3,162,18.1,1
2018,54,103,West Virginia,Wetzel County,15270,92.1,71.3,116.9,11.2,1
2018,54,105,West Virginia,Wirt County,5830,65.1,39.2,101.6,15,2
2018,54,107,West Virginia,Wood County,84203,99.2,89.5,108.8,4.9,1
2018,54,109,West Virginia,Wyoming County,20786,148.1,124.8,171.3,11.9,1
2018,55,001,Wisconsin,Adams County,20348,104.3,83.3,125.2,10.7,1
2018,55,003,Wisconsin,Ashland County,15600,96.9,76,121.9,11.4,1
2018,55,005,Wisconsin,Barron County,45164,71.6,60.7,82.5,5.6,1
2018,55,007,Wisconsin,Bayfield County,15042,102.1,78.3,130.9,13,1
2018,55,009,Wisconsin,Brown County,263378,61.1,56.9,65.3,2.2,1
2018,55,011,Wisconsin,Buffalo County,13125,59.2,41.7,81.6,9.8,1
2018,55,013,Wisconsin,Burnett County,15392,84.2,62.9,110.5,11.7,1
2018,55,015,Wisconsin,Calumet County,50159,58.2,48.6,67.8,4.9,1
2018,55,017,Wisconsin,Chippewa County,64135,68.6,59.4,77.7,4.7,1
2018,55,019,Wisconsin,Clark County,34709,62.6,50.6,74.6,6.1,1
2018,55,021,Wisconsin,Columbia County,57358,89.8,78.8,100.8,5.6,1
2018,55,023,Wisconsin,Crawford County,16291,68.5,51,90.1,9.6,1
2018,55,025,Wisconsin,Dane County,542364,68.5,65.3,71.7,1.6,1
2018,55,027,Wisconsin,Dodge County,87847,84.2,75.9,92.5,4.2,1
2018,55,029,Wisconsin,Door County,27610,66.2,52.8,79.6,6.8,1
2018,55,031,Wisconsin,Douglas County,43208,59.7,49.7,69.7,5.1,1
2018,55,033,Wisconsin,Dunn County,45131,67.3,56.4,78.1,5.5,1
2018,55,035,Wisconsin,Eau Claire County,104534,67.2,60.1,74.2,3.6,1
2018,55,037,Wisconsin,Florence County,4321,93.3,52.2,153.9,23.9,2
2018,55,039,Wisconsin,Fond du Lac County,103066,69.4,62.4,76.4,3.6,1
2018,55,041,Wisconsin,Forest County,8991,125,93.1,164.3,17.5,1
2018,55,043,Wisconsin,Grant County,51554,57.2,47.7,66.6,4.8,1
2018,55,045,Wisconsin,Green County,36929,55.3,44.6,66.1,5.5,1
2018,55,047,Wisconsin,Green Lake County,18918,81.1,64.2,101.1,9.1,1
2018,55,049,Wisconsin,Iowa County,23771,68.2,54.2,84.6,7.5,1
2018,55,051,Wisconsin,Iron County,5676,91.9,59.5,135.6,18.5,2
2018,55,053,Wisconsin,Jackson County,20478,106.5,87,126,9.9,1
2018,55,055,Wisconsin,Jefferson County,85129,73.4,65.3,81.6,4.1,1
2018,55,057,Wisconsin,Juneau County,26617,90.3,74.3,106.2,8.1,1
2018,55,059,Wisconsin,Kenosha County,169290,87,80.7,93.3,3.2,1
2018,55,061,Wisconsin,Kewaunee County,20383,48.4,36.3,63.3,6.7,1
2018,55,063,Wisconsin,La Crosse County,118230,76,69,83,3.6,1
2018,55,065,Wisconsin,Lafayette County,16665,74.5,56.6,96.3,9.8,1
2018,55,067,Wisconsin,Langlade County,19268,75,58,95.5,9.2,1
2018,55,069,Wisconsin,Lincoln County,27689,71.5,57.5,85.5,7.1,1
2018,55,071,Wisconsin,Manitowoc County,79074,70.2,61.9,78.5,4.2,1
2018,55,073,Wisconsin,Marathon County,135428,56.8,51.2,62.4,2.9,1
2018,55,075,Wisconsin,Marinette County,40434,65.4,53.9,76.8,5.8,1
2018,55,077,Wisconsin,Marquette County,15434,122.4,96.6,148.2,13.2,1
2018,55,078,Wisconsin,Menominee County,4658,139.4,93.4,200.3,25.9,1
2018,55,079,Wisconsin,Milwaukee County,948201,99.8,96.9,102.6,1.5,1
2018,55,081,Wisconsin,Monroe County,46051,59.9,49.7,70,5.2,1
2018,55,083,Wisconsin,Oconto County,37830,69.5,57.5,81.6,6.1,1
2018,55,085,Wisconsin,Oneida County,35470,68.6,56,81.2,6.4,1
2018,55,087,Wisconsin,Outagamie County,187365,56.1,51.3,61,2.5,1
2018,55,089,Wisconsin,Ozaukee County,89147,47.6,41.2,54.1,3.3,1
2018,55,091,Wisconsin,Pepin County,7289,45.7,26.6,73.1,11.1,2
2018,55,093,Wisconsin,Pierce County,42555,55.9,45.4,66.4,5.4,1
2018,55,095,Wisconsin,Polk County,43598,78.5,66.4,90.6,6.2,1
2018,55,097,Wisconsin,Portage County,70942,47.4,40.2,54.6,3.7,1
2018,55,099,Wisconsin,Price County,13397,66.9,48.8,89.5,10,1
2018,55,101,Wisconsin,Racine County,196584,65.4,60.3,70.6,2.6,1
2018,55,103,Wisconsin,Richland County,17377,71.5,54.2,92.6,9.5,1
2018,55,105,Wisconsin,Rock County,163129,88.7,82.3,95.2,3.3,1
2018,55,107,Wisconsin,Rusk County,14147,72.2,53.8,94.9,10.1,1
2018,55,109,Wisconsin,St. Croix County,89694,48.5,41.8,55.1,3.4,1
2018,55,111,Wisconsin,Sauk County,64249,73.7,64.3,83.1,4.8,1
2018,55,113,Wisconsin,Sawyer County,16489,113.5,89.7,141.6,12.9,1
2018,55,115,Wisconsin,Shawano County,40796,70,58.7,81.4,5.8,1
2018,55,117,Wisconsin,Sheboygan County,115456,67.4,60.7,74.1,3.4,1
2018,55,119,Wisconsin,Taylor County,20412,53.7,40.4,69.8,7.2,1
2018,55,121,Wisconsin,Trempealeau County,29442,72.9,59,86.7,7.1,1
2018,55,123,Wisconsin,Vernon County,30785,52.1,41.1,65.1,5.9,1
2018,55,125,Wisconsin,Vilas County,21938,109.9,87.3,132.6,11.5,1
2018,55,127,Wisconsin,Walworth County,103718,72.6,65.1,80.2,3.9,1
2018,55,129,Wisconsin,Washburn County,15878,67.9,50.1,90.1,9.8,1
2018,55,131,Wisconsin,Washington County,135693,69.9,63.8,76.1,3.1,1
2018,55,133,Wisconsin,Waukesha County,403072,67.5,64,71,1.8,1
2018,55,135,Wisconsin,Waupaca County,51128,73.7,63.3,84,5.3,1
2018,55,137,Wisconsin,Waushara County,24263,56.1,43,71.9,7.1,1
2018,55,139,Wisconsin,Winnebago County,171020,68.7,63.2,74.2,2.8,1
2018,55,141,Wisconsin,Wood County,73055,65.7,57.5,73.9,4.2,1
2018,56,001,Wyoming,Albany County,38601,75.5,61.5,89.4,7.1,1
2018,56,003,Wyoming,Big Horn County,11881,107.2,81.4,138.6,14,1
2018,56,005,Wyoming,Campbell County,46140,81,68.1,93.8,6.5,1
2018,56,007,Wyoming,Carbon County,14971,133.4,107.1,159.6,13.4,1
2018,56,009,Wyoming,Converse County,13640,91.1,69.7,117,11.6,1
2018,56,011,Wyoming,Crook County,7450,80.9,52.4,119.4,16.3,2
2018,56,013,Wyoming,Fremont County,39531,150.5,132.7,168.4,9.1,1
2018,56,015,Wyoming,Goshen County,13376,61.1,43.8,82.8,9.5,1
2018,56,017,Wyoming,Hot Springs County,4555,111.6,70.8,167.5,23.2,2
2018,56,019,Wyoming,Johnson County,8460,89.4,62.6,123.8,14.8,1
2018,56,021,Wyoming,Laramie County,98976,78.7,70.7,86.7,4.1,1
2018,56,023,Wyoming,Lincoln County,19434,92,72.8,114.7,10.4,1
2018,56,025,Wyoming,Natrona County,79115,99.4,89.6,109.2,5,1
2018,56,027,Wyoming,Niobrara County,2388,NA,62.9,178.7,27.5,NA
2018,56,029,Wyoming,Park County,29324,89.4,74,104.9,7.9,1
2018,56,031,Wyoming,Platte County,8566,114.6,83,154.4,17.4,1
2018,56,033,Wyoming,Sheridan County,30233,91.2,76,106.4,7.8,1
2018,56,035,Wyoming,Sublette County,9813,82.1,58.1,112.7,13.4,1
2018,56,037,Wyoming,Sweetwater County,43051,92.2,78.9,105.6,6.8,1
2018,56,039,Wyoming,Teton County,23081,59.5,46.1,75.5,7.3,1
2018,56,041,Wyoming,Uinta County,20299,100.7,81.2,123.5,10.5,1
2018,56,043,Wyoming,Washakie County,7885,67.5,45.5,96.4,12.4,1
2018,56,045,Wyoming,Weston County,6967,50.7,31,78.3,11.3,2
2019,01,001,Alabama,Autauga County,55869,67.4,57.7,77.2,5,1
2019,01,003,Alabama,Baldwin County,223234,71.3,66,76.5,2.7,1
2019,01,005,Alabama,Barbour County,24686,72.7,58.6,89.2,7.6,1
2019,01,007,Alabama,Bibb County,22394,103.9,84.9,122.9,9.7,1
2019,01,009,Alabama,Blount County,57826,105.7,93.6,117.8,6.2,1
2019,01,011,Alabama,Bullock County,10101,99.2,73.4,131.1,14.2,1
2019,01,013,Alabama,Butler County,19448,101.7,81.9,124.8,10.6,1
2019,01,015,Alabama,Calhoun County,113605,91.8,83.8,99.9,4.1,1
2019,01,017,Alabama,Chambers County,33254,87.6,73.2,102,7.4,1
2019,01,019,Alabama,Cherokee County,26196,102.5,84.2,120.8,9.3,1
2019,01,021,Alabama,Chilton County,44428,89.2,76.7,101.8,6.4,1
2019,01,023,Alabama,Choctaw County,12589,90.4,67.7,118.2,12.4,1
2019,01,025,Alabama,Clarke County,23622,86.6,69.4,103.7,8.8,1
2019,01,027,Alabama,Clay County,13235,91.4,69.2,118.4,12.1,1
2019,01,029,Alabama,Cleburne County,14910,100.8,78.9,127,11.9,1
2019,01,031,Alabama,Coffee County,52342,64.7,54.8,74.7,5.1,1
2019,01,033,Alabama,Colbert County,55241,75.2,64.7,85.7,5.4,1
2019,01,035,Alabama,Conecuh County,12067,83.3,61.8,109.8,11.8,1
2019,01,037,Alabama,Coosa County,10663,112.2,83.6,147.5,15.7,1
2019,01,039,Alabama,Covington County,37049,77.5,64.5,90.6,6.7,1
2019,01,041,Alabama,Crenshaw County,13772,80.6,60.4,105.5,11.1,1
2019,01,043,Alabama,Cullman County,83768,94.5,84.9,104.1,4.9,1
2019,01,045,Alabama,Dale County,49172,78.2,67.1,89.4,5.7,1
2019,01,047,Alabama,Dallas County,37196,120.4,104.1,136.8,8.4,1
2019,01,049,Alabama,DeKalb County,71513,106.4,95.4,117.3,5.6,1
2019,01,051,Alabama,Elmore County,81209,74,65.6,82.4,4.3,1
2019,01,053,Alabama,Escambia County,36633,111.3,96.3,126.3,7.6,1
2019,01,055,Alabama,Etowah County,102268,90,81.7,98.3,4.3,1
2019,01,057,Alabama,Fayette County,16302,94.2,74.1,118.1,10.9,1
2019,01,059,Alabama,Franklin County,31362,82.5,68.1,97,7.4,1
2019,01,061,Alabama,Geneva County,26271,91.5,74.3,108.7,8.8,1
2019,01,063,Alabama,Greene County,8111,88.5,60.1,125.6,15.8,1
2019,01,065,Alabama,Hale County,14651,90,68.9,115.6,11.5,1
2019,01,067,Alabama,Henry County,17205,73.8,56.6,94.7,9.4,1
2019,01,069,Alabama,Houston County,105882,71.3,64,78.7,3.7,1
2019,01,071,Alabama,Jackson County,51626,81.2,70.4,92.1,5.5,1
2019,01,073,Alabama,Jefferson County,658573,101.8,98.3,105.3,1.8,1
2019,01,075,Alabama,Lamar County,13805,82.7,62.4,107.4,11,1
2019,01,077,Alabama,Lauderdale County,92729,72.6,64.7,80.4,4,1
2019,01,079,Alabama,Lawrence County,32924,105,88.9,121.1,8.2,1
2019,01,081,Alabama,Lee County,164542,65,59.2,70.9,3,1
2019,01,083,Alabama,Limestone County,98915,62.2,55,69.4,3.7,1
2019,01,085,Alabama,Lowndes County,9726,130,99.4,167,16.6,1
2019,01,087,Alabama,Macon County,18068,101,80.6,125,11,1
2019,01,089,Alabama,Madison County,372909,68.4,64.5,72.2,2,1
2019,01,091,Alabama,Marengo County,18863,94.5,75.6,116.7,10.2,1
2019,01,093,Alabama,Marion County,29709,81.1,66.8,95.3,7.3,1
2019,01,095,Alabama,Marshall County,96774,85.8,77.3,94.2,4.3,1
2019,01,097,Alabama,Mobile County,413210,82.6,78.6,86.6,2,1
2019,01,099,Alabama,Monroe County,20733,100.7,81.1,123.6,10.5,1
2019,01,101,Alabama,Montgomery County,226486,67.3,62.5,72.2,2.5,1
2019,01,103,Alabama,Morgan County,119679,83.4,75.9,90.8,3.8,1
2019,01,105,Alabama,Perry County,8923,98.5,69.7,135.2,15.9,1
2019,01,107,Alabama,Pickens County,19930,78,61.7,97.4,8.8,1
2019,01,109,Alabama,Pike County,33114,71.7,57.9,85.5,7,1
2019,01,111,Alabama,Randolph County,22722,91.8,73.5,110,9.3,1
2019,01,113,Alabama,Russell County,57961,97.9,86.3,109.5,5.9,1
2019,01,115,Alabama,St. Clair County,89512,92.1,82.9,101.2,4.7,1
2019,01,117,Alabama,Shelby County,217702,60.1,55.4,64.8,2.4,1
2019,01,119,Alabama,Sumter County,12427,113.8,87.2,145.9,14.5,1
2019,01,121,Alabama,Talladega County,79978,101.9,91.8,112,5.1,1
2019,01,123,Alabama,Tallapoosa County,40367,86.6,73.2,99.9,6.8,1
2019,01,125,Alabama,Tuscaloosa County,209355,64.6,59.5,69.6,2.6,1
2019,01,127,Alabama,Walker County,63521,107.5,95.7,119.2,6,1
2019,01,129,Alabama,Washington County,16326,128.2,102.4,154,13.2,1
2019,01,131,Alabama,Wilcox County,10373,113,85.1,147.1,15.3,1
2019,01,133,Alabama,Winston County,23629,81.4,65,97.9,8.4,1
2019,02,013,Alaska,Aleutians East Borough,3337,NA,NA,NA,NA,NA
2019,02,016,Alaska,Aleutians West Census Area,5634,NA,22.7,72.9,11.9,NA
2019,02,020,Alaska,Anchorage Municipality,288000,88.7,83.7,93.8,2.6,1
2019,02,050,Alaska,Bethel Census Area,18386,232.3,195.4,269.3,18.9,1
2019,02,060,Alaska,Bristol Bay Borough,836,NA,129.9,539.2,95.4,NA
2019,02,068,Alaska,Denali Borough,2097,NA,NA,NA,NA,NA
2019,02,070,Alaska,Dillingham Census Area,4916,165.8,114.8,231.6,28.6,1
2019,02,090,Alaska,Fairbanks North Star Borough,96849,87.7,78.7,96.7,4.6,1
2019,02,100,Alaska,Haines Borough,2530,NA,NA,NA,NA,NA
2019,02,105,Alaska,Hoonah-Angoon Census Area,2148,NA,NA,NA,NA,NA
2019,02,110,Alaska,Juneau City and Borough,31974,89.8,74.6,104.9,7.7,1
2019,02,122,Alaska,Kenai Peninsula Borough,58708,92.5,81,104.1,5.9,1
2019,02,130,Alaska,Ketchikan Gateway Borough,13901,83.6,63.1,108.5,11.1,1
2019,02,150,Alaska,Kodiak Island Borough,12998,68.5,49,93.3,10.8,1
2019,02,158,Alaska,Kusilvak Census Area,8314,322.5,254.3,390.7,34.8,1
2019,02,164,Alaska,Lake and Peninsula Borough,1592,NA,144.3,384.8,56.8,NA
2019,02,170,Alaska,Matanuska-Susitna Borough,108317,95.6,86.6,104.7,4.6,1
2019,02,180,Alaska,Nome Census Area,10004,199.8,157.7,249.8,22.8,1
2019,02,185,Alaska,North Slope Borough,9832,129.3,93.6,174.2,19.7,1
2019,02,188,Alaska,Northwest Arctic Borough,7621,243.9,193.7,303.2,27.1,1
2019,02,195,Alaska,Petersburg Borough,3266,NA,33.3,127.9,22.4,NA
2019,02,198,Alaska,Prince of Wales-Hyder Census Area,6203,156.3,108.9,217.4,26.3,1
2019,02,220,Alaska,Sitka City and Borough,8493,74.6,51.4,104.8,12.9,1
2019,02,230,Alaska,Skagway Municipality,1183,NA,NA,NA,NA,NA
2019,02,240,Alaska,Southeast Fairbanks Census Area,6893,99.5,67.6,141.3,17.8,1
2019,02,261,Alaska,Valdez-Cordova Census Area,9202,116.9,86.5,154.5,16.7,1
2019,02,275,Alaska,Wrangell City and Borough,2502,NA,70.7,216.8,34.1,NA
2019,02,282,Alaska,Yakutat City and Borough,579,NA,NA,NA,NA,NA
2019,02,290,Alaska,Yukon-Koyukuk Census Area,5230,265.2,203.3,340,33.8,1
2019,04,001,Arizona,Apache County,71887,212.6,196.8,228.5,8.1,1
2019,04,003,Arizona,Cochise County,125922,81.6,74.4,88.8,3.7,1
2019,04,005,Arizona,Coconino County,143476,114.2,105.8,122.7,4.3,1
2019,04,007,Arizona,Gila County,54018,156.8,140.1,173.5,8.5,1
2019,04,009,Arizona,Graham County,38837,75,62.5,87.6,6.4,1
2019,04,011,Arizona,Greenlee County,9498,69.7,47.7,98.4,12.3,1
2019,04,012,Arizona,La Paz County,21108,161.1,132.2,189.9,14.7,1
2019,04,013,Arizona,Maricopa County,4485414,75.7,74.5,76.8,0.6,1
2019,04,015,Arizona,Mohave County,212181,107.5,100.8,114.2,3.4,1
2019,04,017,Arizona,Navajo County,110924,162.9,151.4,174.3,5.8,1
2019,04,019,Arizona,Pima County,1047279,84.9,82.4,87.5,1.3,1
2019,04,021,Arizona,Pinal County,462789,67.8,64.3,71.4,1.8,1
2019,04,023,Arizona,Santa Cruz County,46498,59,48.7,69.2,5.2,1
2019,04,025,Arizona,Yavapai County,235099,102.4,96.2,108.7,3.2,1
2019,04,027,Arizona,Yuma County,213787,62.6,57.6,67.5,2.5,1
2019,05,001,Arkansas,Arkansas County,17486,102.2,81.5,126.6,11.1,1
2019,05,003,Arkansas,Ashley County,19657,84.3,67.2,104.5,9.3,1
2019,05,005,Arkansas,Baxter County,41932,91.7,77.6,105.8,7.2,1
2019,05,007,Arkansas,Benton County,279141,59.6,55.4,63.8,2.1,1
2019,05,009,Arkansas,Boone County,37432,83.9,70.4,97.4,6.9,1
2019,05,011,Arkansas,Bradley County,10763,80.7,58.4,108.8,12.3,1
2019,05,013,Arkansas,Calhoun County,5189,108,71.2,157.2,20.7,1
2019,05,015,Arkansas,Carroll County,28380,107.8,89.8,125.8,9.2,1
2019,05,017,Arkansas,Chicot County,10118,98.9,73.1,130.7,14.1,1
2019,05,019,Arkansas,Clark County,22320,66.6,51.5,84.8,8.2,1
2019,05,021,Arkansas,Clay County,14551,122,97.6,150.6,13.2,1
2019,05,023,Arkansas,Cleburne County,24919,103.8,84.7,123,9.8,1
2019,05,025,Arkansas,Cleveland County,7956,98.3,69.2,135.5,16.2,1
2019,05,027,Arkansas,Columbia County,23457,77.8,62,96.3,8.5,1
