year,state,county,ratio_population_pc_physician,ratio_population_pc_physician_quality
2018,36,039,2638,1
2018,36,041,4434,3
2018,36,043,3092,1
2018,36,045,1961,1
2018,36,047,1479,1
2018,36,049,1469,1
2018,36,051,2432,1
2018,36,053,1646,1
2018,36,055,943,1
2018,36,057,1902,1
2018,36,059,700,1
2018,36,061,731,1
2018,36,063,2338,1
2018,36,065,1350,1
2018,36,067,1062,1
2018,36,069,1308,1
2018,36,071,1431,1
2018,36,073,13537,2
2018,36,075,2508,1
2018,36,077,866,1
2018,36,079,2018,1
2018,36,081,1529,1
2018,36,083,2098,1
2018,36,085,1024,1
2018,36,087,1135,1
2018,36,089,1896,1
2018,36,091,1457,1
2018,36,093,1214,1
2018,36,095,3455,1
2018,36,097,1990,1
2018,36,099,3811,1
2018,36,101,1742,1
2018,36,103,1379,1
2018,36,105,2904,1
2018,36,107,3237,1
2018,36,109,1195,1
2018,36,111,1476,1
2018,36,113,824,1
2018,36,115,2914,1
2018,36,117,3916,1
2018,36,119,719,1
2018,36,121,3340,1
2018,36,123,2070,1
2018,37,001,2280,1
2018,37,003,4150,1
2018,37,005,930,1
2018,37,007,2262,1
2018,37,009,2259,1
2018,37,011,3501,1
2018,37,013,1962,1
2018,37,015,6342,2
2018,37,017,4741,1
2018,37,019,2279,1
2018,37,021,702,1
2018,37,023,1738,1
2018,37,025,1174,1
2018,37,027,2159,1
2018,37,029,5355,2
2018,37,031,1312,1
2018,37,033,5674,1
2018,37,035,1526,1
2018,37,037,1076,1
2018,37,039,2580,1
2018,37,041,1169,1
2018,37,043,1856,1
2018,37,045,1993,1
2018,37,047,2929,1
2018,37,049,1449,1
2018,37,051,1245,1
2018,37,053,3867,1
2018,37,055,1659,1
2018,37,057,3967,1
2018,37,059,2374,1
2018,37,061,4905,1
2018,37,063,802,1
2018,37,065,2889,1
2018,37,067,871,1
2018,37,069,13512,1
2018,37,071,1755,1
2018,37,073,NA,NA
2018,37,075,4242,2
2018,37,077,2226,1
2018,37,079,7004,2
2018,37,081,1283,1
2018,37,083,1945,1
2018,37,085,3441,1
2018,37,087,1347,1
2018,37,089,1101,1
2018,37,091,1392,1
2018,37,093,4979,1
2018,37,095,5230,3
2018,37,097,1362,1
2018,37,099,1083,1
2018,37,101,3685,1
2018,37,103,1927,1
2018,37,105,1661,1
2018,37,107,2153,1
2018,37,109,1948,1
2018,37,111,3501,1
2018,37,113,1470,1
2018,37,115,1814,1
2018,37,117,2267,1
2018,37,119,1134,1
2018,37,121,1667,1
2018,37,123,3896,1
2018,37,125,866,1
2018,37,127,1774,1
2018,37,129,1085,1
2018,37,131,19676,3
2018,37,133,3041,1
2018,37,135,533,1
2018,37,137,2534,1
2018,37,139,1586,1
2018,37,141,3453,1
2018,37,143,6711,2
2018,37,145,2634,1
2018,37,147,913,1
2018,37,149,1718,1
2018,37,151,2108,1
2018,37,153,3206,1
2018,37,155,2441,1
2018,37,157,2591,1
2018,37,159,2478,1
2018,37,161,2304,1
2018,37,163,2357,1
2018,37,165,1740,1
2018,37,167,2822,1
2018,37,169,4547,1
2018,37,171,1845,1
2018,37,173,1187,1
2018,37,175,1267,1
2018,37,177,NA,NA
2018,37,179,1430,1
2018,37,181,2346,1
2018,37,183,1177,1
2018,37,185,19807,3
2018,37,187,2965,2
2018,37,189,1332,1
2018,37,191,2089,1
2018,37,193,2364,1
2018,37,195,2144,1
2018,37,197,3129,1
2018,37,199,1492,1
2018,38,001,229,1
2018,38,003,958,1
2018,38,005,NA,NA
2018,38,007,0,3
2018,38,009,3206,2
2018,38,011,3076,3
2018,38,013,NA,NA
2018,38,015,934,1
2018,38,017,1014,1
2018,38,019,3829,3
2018,38,021,1226,2
2018,38,023,NA,NA
2018,38,025,NA,NA
2018,38,027,NA,NA
2018,38,029,3295,3
2018,38,031,1608,2
2018,38,033,0,3
2018,38,035,813,1
2018,38,037,NA,NA
2018,38,039,2232,3
2018,38,041,NA,NA
2018,38,043,NA,NA
2018,38,045,4062,3
2018,38,047,1903,3
2018,38,049,NA,NA
2018,38,051,1292,2
2018,38,053,6816,2
2018,38,055,4770,2
2018,38,057,1378,1
2018,38,059,2073,1
2018,38,061,2554,1
2018,38,063,NA,NA
2018,38,065,0,3
2018,38,067,3474,2
2018,38,069,1360,2
2018,38,071,1044,1
2018,38,073,2618,2
2018,38,075,NA,NA
2018,38,077,2030,1
2018,38,079,1589,1
2018,38,081,NA,NA
2018,38,083,0,3
2018,38,085,NA,NA
2018,38,087,0,3
2018,38,089,1550,1
2018,38,091,0,3
2018,38,093,1230,1
2018,38,095,NA,NA
2018,38,097,2679,2
2018,38,099,2133,1
2018,38,101,1383,1
2018,38,103,1978,2
2018,38,105,1768,1
2018,39,001,2310,1
2018,39,003,1467,1
2018,39,005,2239,1
2018,39,007,3047,1
2018,39,009,1371,1
2018,39,011,2411,1
2018,39,013,2813,1
2018,39,015,3634,1
2018,39,017,1847,1
2018,39,019,4514,1
2018,39,021,4844,1
2018,39,023,2320,1
2018,39,025,1457,1
2018,39,027,1402,1
2018,39,029,2504,1
2018,39,031,3052,1
2018,39,033,2770,1
2018,39,035,887,1
2018,39,037,2053,1
2018,39,039,1908,1
2018,39,041,690,1
2018,39,043,1332,1
2018,39,045,1675,1
2018,39,047,3185,1
2018,39,049,988,1
2018,39,051,2642,1
2018,39,053,1071,1
2018,39,055,1469,1
2018,39,057,1105,1
2018,39,059,2439,1
2018,39,061,894,1
2018,39,063,1766,1
2018,39,065,3148,1
2018,39,067,3794,2
2018,39,069,3010,1
2018,39,071,3312,1
2018,39,073,2028,1
2018,39,075,3990,1
2018,39,077,2438,1
2018,39,079,2491,1
2018,39,081,2436,1
2018,39,083,2813,1
2018,39,085,2328,1
2018,39,087,2217,1
2018,39,089,2344,1
2018,39,091,2160,1
2018,39,093,1831,1
2018,39,095,1114,1
2018,39,097,2961,1
2018,39,099,957,1
2018,39,101,3625,1
2018,39,103,1659,1
2018,39,105,11553,2
2018,39,107,2156,1
2018,39,109,2043,1
2018,39,111,6895,2
2018,39,113,1054,1
2018,39,115,14604,3
2018,39,117,5852,1
2018,39,119,1512,1
2018,39,121,7177,2
2018,39,123,2398,1
2018,39,125,3752,1
2018,39,127,4504,1
2018,39,129,2420,1
2018,39,131,3508,1
2018,39,133,2507,1
2018,39,135,5857,1
2018,39,137,1778,1
2018,39,139,2053,1
2018,39,141,1637,1
2018,39,143,2100,1
2018,39,145,1716,1
2018,39,147,2760,1
2018,39,149,2559,1
2018,39,151,1260,1
2018,39,153,1021,1
2018,39,155,2159,1
2018,39,157,2491,1
2018,39,159,2142,1
2018,39,161,2175,1
2018,39,163,6570,2
2018,39,165,1100,1
2018,39,167,1280,1
2018,39,169,1933,1
2018,39,171,2045,1
2018,39,173,1452,1
2018,39,175,4387,1
2018,40,001,3680,1
2018,40,003,2877,2
2018,40,005,6919,2
2018,40,007,NA,NA
2018,40,009,1447,1
2018,40,011,2371,1
2018,40,013,2360,1
2018,40,015,4830,1
2018,40,017,2626,1
2018,40,019,1853,1
2018,40,021,1947,1
2018,40,023,2445,1
2018,40,025,NA,NA
2018,40,027,1998,1
2018,40,029,5520,3
2018,40,031,1353,1
2018,40,033,NA,NA
2018,40,035,2384,1
2018,40,037,4475,1
2018,40,039,1708,1
2018,40,041,2035,1
2018,40,043,2447,2
2018,40,045,1976,2
2018,40,047,2100,1
2018,40,049,3090,1
2018,40,051,3703,1
2018,40,053,NA,NA
2018,40,055,5821,3
2018,40,057,2664,3
2018,40,059,3797,3
2018,40,061,4223,2
2018,40,063,3334,2
2018,40,065,1468,1
2018,40,067,3062,2
2018,40,069,3650,2
2018,40,071,2760,1
2018,40,073,2259,1
2018,40,075,2910,2
2018,40,077,5116,2
2018,40,079,3570,1
2018,40,081,4365,1
2018,40,083,23646,2
2018,40,085,3378,2
2018,40,087,2221,1
2018,40,089,2516,1
2018,40,091,4954,2
2018,40,093,2548,2
2018,40,095,4202,2
2018,40,097,2936,1
2018,40,099,3488,1
2018,40,101,2072,1
2018,40,103,2822,1
2018,40,105,5109,2
2018,40,107,NA,NA
2018,40,109,1181,1
2018,40,111,2738,1
2018,40,113,5224,1
2018,40,115,1948,1
2018,40,117,3278,1
2018,40,119,2001,1
2018,40,121,2581,1
2018,40,123,1530,1
2018,40,125,2596,1
2018,40,127,5590,2
2018,40,129,1828,2
2018,40,131,2628,1
2018,40,133,2731,1
2018,40,135,3432,1
2018,40,137,2163,1
2018,40,139,2046,1
2018,40,141,3674,2
2018,40,143,906,1
2018,40,145,3204,1
2018,40,147,2160,1
2018,40,149,3709,2
2018,40,151,1779,1
2018,40,153,2247,1
2018,41,001,1231,1
2018,41,003,877,1
2018,41,005,1098,1
2018,41,007,1529,1
2018,41,009,2910,1
2018,41,011,1110,1
2018,41,013,3410,1
2018,41,015,1267,1
2018,41,017,975,1
2018,41,019,1553,1
2018,41,021,1894,3
2018,41,023,1196,1
2018,41,025,1222,1
2018,41,027,478,1
2018,41,029,1071,1
2018,41,031,2199,1
2018,41,033,1197,1
2018,41,035,1074,1
2018,41,037,1576,1
2018,41,039,1164,1
2018,41,041,1976,1
2018,41,043,1632,1
2018,41,045,4389,1
2018,41,047,1476,1
2018,41,049,2843,1
2018,41,051,682,1
2018,41,053,1813,1
2018,41,055,1708,3
2018,41,057,1339,1
2018,41,059,2349,1
2018,41,061,1323,1
2018,41,063,644,1
2018,41,065,1060,1
2018,41,067,1099,1
2018,41,069,0,3
2018,41,071,1551,1
2018,42,001,1904,1
2018,42,003,891,1
2018,42,005,2331,1
2018,42,007,2353,1
2018,42,009,4015,1
2018,42,011,1604,1
2018,42,013,1225,1
2018,42,015,1049,1
2018,42,017,1183,1
2018,42,019,1528,1
2018,42,021,1243,1
2018,42,023,2246,2
2018,42,025,2379,1
2018,42,027,1345,1
2018,42,029,1163,1
2018,42,031,2281,1
2018,42,033,2205,1
2018,42,035,2418,1
2018,42,037,1925,1
2018,42,039,1492,1
2018,42,041,1108,1
2018,42,043,930,1
2018,42,045,956,1
2018,42,047,2514,1
2018,42,049,1231,1
2018,42,051,2775,1
2018,42,053,NA,NA
2018,42,055,1665,1
2018,42,057,4841,2
2018,42,059,2282,1
2018,42,061,2823,1
2018,42,063,1837,1
2018,42,065,2297,1
2018,42,067,4941,1
2018,42,069,1233,1
2018,42,071,1387,1
2018,42,073,2394,1
2018,42,075,1703,1
2018,42,077,987,1
2018,42,079,1260,1
2018,42,081,1369,1
2018,42,083,1862,1
2018,42,085,1652,1
2018,42,087,1849,1
2018,42,089,2422,1
2018,42,091,728,1
2018,42,093,179,1
2018,42,095,1214,1
2018,42,097,2335,1
2018,42,099,3845,1
2018,42,101,1388,1
2018,42,103,3496,1
2018,42,105,2375,1
2018,42,107,1869,1
2018,42,109,2385,1
2018,42,111,2739,1
2018,42,113,NA,NA
2018,42,115,2706,1
2018,42,117,2145,1
2018,42,119,1042,1
2018,42,121,1899,1
2018,42,123,2079,1
2018,42,125,1280,1
2018,42,127,1972,1
2018,42,129,1308,1
2018,42,131,2254,1
2018,42,133,1423,1
2018,44,001,502,1
2018,44,003,1146,1
2018,44,005,1101,1
2018,44,007,1021,1
2018,44,009,1117,1
2018,45,001,1888,1
2018,45,003,3196,1
2018,45,005,1272,1
2018,45,007,1442,1
2018,45,009,2855,1
2018,45,011,5278,2
2018,45,013,1486,1
2018,45,015,3114,1
2018,45,017,4840,2
2018,45,019,809,1
2018,45,021,2718,1
2018,45,023,4031,1
2018,45,025,3520,1
2018,45,027,3744,1
2018,45,029,1982,1
2018,45,031,1965,1
2018,45,033,2040,1
2018,45,035,2975,1
2018,45,037,2705,1
2018,45,039,2800,1
2018,45,041,980,1
2018,45,043,1556,1
2018,45,045,940,1
2018,45,047,931,1
2018,45,049,3225,1
2018,45,051,1695,1
2018,45,053,4828,1
2018,45,055,1525,1
2018,45,057,2271,1
2018,45,059,1914,1
2018,45,061,5714,2
2018,45,063,1630,1
2018,45,065,3137,2
2018,45,067,2388,1
2018,45,069,5280,1
2018,45,071,1541,1
2018,45,073,1742,1
2018,45,075,2288,1
2018,45,077,1623,1
2018,45,079,1178,1
2018,45,081,6848,2
2018,45,083,1509,1
2018,45,085,2010,1
2018,45,087,2284,1
2018,45,089,6121,1
2018,45,091,2158,1
2018,46,003,NA,NA
2018,46,005,1888,1
2018,46,007,NA,NA
2018,46,009,1745,2
2018,46,011,1762,1
2018,46,013,1573,1
2018,46,015,654,1
2018,46,017,NA,NA
2018,46,019,3407,2
2018,46,021,0,3
2018,46,023,1868,1
2018,46,025,NA,NA
2018,46,027,2006,1
2018,46,029,1078,1
2018,46,031,NA,NA
2018,46,033,2182,2
2018,46,035,1414,1
2018,46,037,2752,2
2018,46,039,4337,3
2018,46,041,5904,3
2018,46,043,2935,3
2018,46,045,1938,2
2018,46,047,1690,2
2018,46,049,2330,3
2018,46,051,893,1
2018,46,053,1404,2
2018,46,055,959,2
2018,46,057,6111,3
2018,46,059,3262,3
2018,46,061,NA,NA
2018,46,063,0,3
2018,46,065,1358,1
2018,46,067,1476,1
2018,46,069,0,3
2018,46,071,NA,NA
2018,46,073,2043,3
2018,46,075,0,3
2018,46,077,2460,2
2018,46,079,1451,1
2018,46,081,1170,1
2018,46,083,619,1
2018,46,085,3821,3
2018,46,087,5546,3
2018,46,089,1204,2
2018,46,091,5112,3
2018,46,093,1572,1
2018,46,095,NA,NA
2018,46,097,2213,3
2018,46,099,1060,1
2018,46,101,3290,2
2018,46,102,2862,1
2018,46,103,1035,1
2018,46,105,2922,3
2018,46,107,NA,NA
2018,46,109,2089,1
2018,46,111,NA,NA
2018,46,115,3248,2
2018,46,117,1007,2
2018,46,119,0,3
2018,46,121,5142,2
2018,46,123,1096,1
2018,46,125,NA,NA
2018,46,127,1562,1
2018,46,129,1117,1
2018,46,135,994,1
2018,46,137,NA,NA
2018,47,001,1961,1
2018,47,003,3269,1
2018,47,005,5395,2
2018,47,007,14755,3
2018,47,009,1459,1
2018,47,011,1940,1
2018,47,013,2083,1
2018,47,015,4821,2
2018,47,017,2335,1
2018,47,019,2561,1
2018,47,021,1758,1
2018,47,023,4319,2
2018,47,025,1381,1
2018,47,027,3858,2
2018,47,029,2236,1
2018,47,031,1505,1
2018,47,033,NA,NA
2018,47,035,1492,1
2018,47,037,1041,1
2018,47,039,2926,1
2018,47,041,2238,1
2018,47,043,2813,1
2018,47,045,2666,1
2018,47,047,2700,1
2018,47,049,1822,1
2018,47,051,1551,1
2018,47,053,2335,1
2018,47,055,2682,1
2018,47,057,4629,1
2018,47,059,1771,1
2018,47,061,NA,NA
2018,47,063,1699,1
2018,47,065,904,1
2018,47,067,6549,3
2018,47,069,6305,2
2018,47,071,1983,1
2018,47,073,3769,1
2018,47,075,3467,1
2018,47,077,3978,1
2018,47,079,1471,1
2018,47,081,5013,1
2018,47,083,4132,2
2018,47,085,3697,1
2018,47,087,5879,2
2018,47,089,2572,1
2018,47,091,2963,1
2018,47,093,895,1
2018,47,095,NA,NA
2018,47,097,12912,2
2018,47,099,2430,1
2018,47,101,6043,2
2018,47,103,1895,1
2018,47,105,1768,1
2018,47,107,2049,1
2018,47,109,2870,1
2018,47,111,6066,1
2018,47,113,757,1
2018,47,115,2381,1
2018,47,117,6737,1
2018,47,119,1780,1
2018,47,121,2051,1
2018,47,123,5151,1
2018,47,125,2512,1
2018,47,127,6411,3
2018,47,129,7193,2
2018,47,131,2162,1
2018,47,133,1839,1
2018,47,135,4032,2
2018,47,137,2541,2
2018,47,139,2112,1
2018,47,141,1516,1
2018,47,143,2754,1
2018,47,145,2952,1
2018,47,147,2731,1
2018,47,149,2371,1
2018,47,151,2755,1
2018,47,153,2975,1
2018,47,155,2576,1
2018,47,157,1161,1
2018,47,159,2216,1
2018,47,161,13561,3
2018,47,163,792,1
2018,47,165,2057,1
2018,47,167,3622,1
2018,47,169,5506,2
2018,47,171,2960,1
2018,47,173,6563,2
2018,47,175,NA,NA
2018,47,177,1947,1
2018,47,179,569,1
2018,47,181,3312,1
2018,47,183,1856,1
2018,47,185,3012,1
2018,47,187,686,1
2018,47,189,3270,1
2018,48,001,3056,1
2018,48,003,2014,1
2018,48,005,1708,1
2018,48,007,2644,1
2018,48,009,NA,NA
2018,48,011,0,3
2018,48,013,4574,1
2018,48,015,5998,1
2018,48,017,3514,2
2018,48,019,4565,1
2018,48,021,3624,1
2018,48,023,716,1
2018,48,025,4655,1
2018,48,027,1270,1
2018,48,029,1318,1
2018,48,031,3901,2
2018,48,033,0,3
2018,48,035,1699,1
2018,48,037,1429,1
2018,48,039,1589,1
2018,48,041,1157,1
2018,48,043,1324,1
2018,48,045,0,3
2018,48,047,NA,NA
2018,48,049,1724,1
2018,48,051,2627,1
2018,48,053,2264,1
2018,48,055,3604,1
2018,48,057,1960,1
2018,48,059,13994,3
2018,48,061,2038,1
2018,48,063,1185,1
2018,48,065,NA,NA
2018,48,067,4303,1
2018,48,069,7665,3
2018,48,071,7076,1
2018,48,073,2630,1
2018,48,075,729,1
2018,48,077,2614,2
2018,48,079,2836,3
2018,48,081,NA,NA
2018,48,083,1679,1
2018,48,085,986,1
2018,48,087,2962,3
2018,48,089,2122,1
2018,48,091,1546,1
2018,48,093,2256,1
2018,48,095,4276,3
2018,48,097,3121,1
2018,48,099,4676,1
2018,48,101,0,3
2018,48,103,4794,3
2018,48,105,3499,3
2018,48,107,2890,2
2018,48,109,NA,NA
2018,48,111,1800,2
2018,48,113,1438,1
2018,48,115,2524,1
2018,48,117,9380,2
2018,48,119,5349,3
2018,48,121,1851,1
2018,48,123,2019,1
2018,48,125,2249,3
2018,48,127,2577,2
2018,48,129,NA,NA
2018,48,131,NA,NA
2018,48,133,3054,1
2018,48,135,1725,1
2018,48,137,1928,3
2018,48,139,2361,1
2018,48,141,2066,1
2018,48,143,1845,1
2018,48,145,8668,2
2018,48,147,5881,1
2018,48,149,3169,1
2018,48,151,3839,3
2018,48,153,1459,1
2018,48,155,0,3
2018,48,157,1164,1
2018,48,159,3589,2
2018,48,161,3301,1
2018,48,163,4954,2
2018,48,165,5225,1
2018,48,167,1320,1
2018,48,169,6578,3
2018,48,171,838,1
2018,48,173,0,3
2018,48,175,NA,NA
2018,48,177,2603,1
2018,48,179,2190,1
2018,48,181,2161,1
2018,48,183,1189,1
2018,48,185,4051,1
2018,48,187,3210,1
2018,48,189,3383,1
2018,48,191,3028,3
2018,48,193,1060,1
2018,48,195,1821,2
2018,48,197,784,1
2018,48,199,5201,1
2018,48,201,1709,1
2018,48,203,3336,1
2018,48,205,NA,NA
2018,48,207,1938,2
2018,48,209,2343,1
2018,48,211,956,1
2018,48,213,3292,1
2018,48,215,2170,1
2018,48,217,4039,1
2018,48,219,1641,1
2018,48,221,2087,1
2018,48,223,3681,1
2018,48,225,5792,1
2018,48,227,3646,1
2018,48,229,NA,NA
2018,48,231,3574,1
2018,48,233,4240,1
2018,48,235,0,3
2018,48,237,2211,2
2018,48,239,14874,3
2018,48,241,2759,1
2018,48,243,2252,3
2018,48,245,1903,1
2018,48,247,5248,3
2018,48,249,4082,1
2018,48,251,2285,1
2018,48,253,2831,1
2018,48,255,3912,1
2018,48,257,3476,1
2018,48,259,1201,1
2018,48,261,0,3
2018,48,263,0,3
2018,48,265,1191,1
2018,48,267,1090,1
2018,48,269,0,3
2018,48,271,NA,NA
2018,48,273,2395,1
2018,48,275,NA,NA
2018,48,277,1989,1
2018,48,279,3290,2
2018,48,281,2123,1
2018,48,283,NA,NA
2018,48,285,1547,1
2018,48,287,3429,1
2018,48,289,NA,NA
2018,48,291,4316,1
2018,48,293,2940,1
2018,48,295,NA,NA
2018,48,297,12166,3
2018,48,299,1273,1
2018,48,301,0,3
2018,48,303,1220,1
2018,48,305,1959,2
2018,48,307,1997,2
2018,48,309,1362,1
2018,48,311,0,3
2018,48,313,4807,2
2018,48,315,NA,NA
2018,48,317,5753,3
2018,48,319,NA,NA
2018,48,321,2611,1
2018,48,323,3440,1
2018,48,325,3637,1
2018,48,327,2139,3
2018,48,329,2784,1
2018,48,331,8377,2
2018,48,333,2460,2
2018,48,335,2036,1
2018,48,337,3266,1
2018,48,339,1674,1
2018,48,341,2148,1
2018,48,343,6170,2
2018,48,345,0,3
2018,48,347,1428,1
2018,48,349,2478,1
2018,48,351,NA,NA
2018,48,353,2950,1
2018,48,355,1262,1
2018,48,357,2487,2
2018,48,359,NA,NA
2018,48,361,5223,1
2018,48,363,2625,1
2018,48,365,2894,1
2018,48,367,2386,1
2018,48,369,4932,2
2018,48,371,2239,1
2018,48,373,1725,1
2018,48,375,1344,1
2018,48,377,3474,2
2018,48,379,12159,3
2018,48,381,1585,1
2018,48,383,1870,2
2018,48,385,1739,2
2018,48,387,6088,2
2018,48,389,3139,1
2018,48,391,7032,3
2018,48,393,0,3
2018,48,395,17284,3
2018,48,397,1307,1
2018,48,399,1462,1
2018,48,401,4950,1
2018,48,403,3530,2
2018,48,405,4116,2
2018,48,407,14360,2
2018,48,409,3935,1
2018,48,411,3027,2
2018,48,413,NA,NA
2018,48,415,1687,1
2018,48,417,3253,3
2018,48,419,5084,1
2018,48,421,NA,NA
2018,48,423,967,1
2018,48,425,1503,1
2018,48,427,4609,1
2018,48,429,3144,2
2018,48,431,0,3
2018,48,433,1362,3
2018,48,435,940,2
2018,48,437,7462,3
2018,48,439,1702,1
2018,48,441,1464,1
2018,48,443,0,3
2018,48,445,3072,2
2018,48,447,1515,3
2018,48,449,2202,1
2018,48,451,1390,1
2018,48,453,1158,1
2018,48,455,7370,2
2018,48,457,5424,2
2018,48,459,3438,1
2018,48,461,1836,2
2018,48,463,2441,1
2018,48,465,3281,1
2018,48,467,6224,1
2018,48,469,1315,1
2018,48,471,3451,1
2018,48,473,7589,1
2018,48,475,5860,2
2018,48,477,1672,1
2018,48,479,3208,1
2018,48,481,2973,1
2018,48,483,2596,2
2018,48,485,1295,1
2018,48,487,2564,1
2018,48,489,3074,1
2018,48,491,1431,1
2018,48,493,2184,1
2018,48,495,3860,2
2018,48,497,2530,1
2018,48,499,2256,1
2018,48,501,2864,2
2018,48,503,1504,1
2018,48,505,14190,3
2018,48,507,11983,3
2018,49,001,1097,1
2018,49,003,3053,1
2018,49,005,2229,1
2018,49,007,2027,1
2018,49,009,0,3
2018,49,011,2081,1
2018,49,013,2218,1
2018,49,015,10014,3
2018,49,017,2540,2
2018,49,019,751,1
2018,49,021,2639,1
2018,49,023,1444,1
2018,49,025,2570,2
2018,49,027,2168,1
2018,49,029,1095,1
2018,49,031,0,3
2018,49,033,NA,NA
2018,49,035,1282,1
2018,49,037,1545,1
2018,49,039,2187,1
2018,49,041,2154,1
2018,49,043,777,1
2018,49,045,5826,1
2018,49,047,2953,1
2018,49,049,2366,1
2018,49,051,1955,1
2018,49,053,1789,1
2018,49,055,2690,3
2018,49,057,2310,1
2018,50,001,880,1
2018,50,003,963,1
2018,50,005,1263,1
2018,50,007,550,1
2018,50,009,6250,3
2018,50,011,1830,1
2018,50,013,1772,1
2018,50,015,1100,1
2018,50,017,1208,1
2018,50,019,1416,1
2018,50,021,1333,1
2018,50,023,938,1
2018,50,025,1018,1
2018,50,027,1024,1
2018,51,001,2493,1
2018,51,003,706,1
2018,51,005,2130,1
2018,51,007,13013,3
2018,51,009,3958,1
2018,51,011,7920,2
2018,51,013,1327,1
2018,51,015,1986,1
2018,51,017,4292,3
2018,51,019,1382,1
2018,51,021,NA,NA
2018,51,023,1849,1
2018,51,025,3277,1
2018,51,027,3537,1
2018,51,029,4250,2
2018,51,031,6108,1
2018,51,033,6154,1
2018,51,035,1058,1
2018,51,036,3470,2
2018,51,037,1705,1
2018,51,041,1178,1
2018,51,043,2905,1
2018,51,045,5064,3
2018,51,047,2729,1
2018,51,049,2452,1
2018,51,051,3631,2
2018,51,053,7132,1
2018,51,057,5460,2
2018,51,059,930,1
2018,51,061,1910,1
2018,51,063,2632,1
2018,51,065,3826,1
2018,51,067,2676,1
2018,51,069,2266,1
2018,51,071,2807,1
2018,51,073,1779,1
2018,51,075,1107,1
2018,51,077,3908,2
2018,51,079,4945,2
2018,51,081,2325,1
2018,51,083,2625,1
2018,51,085,1375,1
2018,51,087,935,1
2018,51,089,1757,1
2018,51,091,2210,3
2018,51,093,2310,1
2018,51,095,821,1
2018,51,097,2347,2
2018,51,099,4429,1
2018,51,101,4235,2
2018,51,103,1797,1
2018,51,105,3924,1
2018,51,107,1304,1
2018,51,109,7356,1
2018,51,111,6043,2
2018,51,113,3324,2
2018,51,115,2200,1
2018,51,117,2043,1
2018,51,119,3590,2
2018,51,121,1456,1
2018,51,125,1060,1
2018,51,127,3199,1
2018,51,131,978,1
2018,51,133,1215,1
2018,51,135,1542,1
2018,51,137,2290,1
2018,51,139,2992,1
2018,51,141,3535,1
2018,51,143,12190,1
2018,51,145,2432,1
2018,51,147,1530,1
2018,51,149,6347,1
2018,51,153,2229,1
2018,51,155,2839,1
2018,51,157,2417,2
2018,51,159,NA,NA
2018,51,161,753,1
2018,51,163,1197,1
2018,51,165,3385,1
2018,51,167,3821,1
2018,51,169,3076,1
2018,51,171,2175,1
2018,51,173,1604,1
2018,51,175,4396,1
2018,51,177,1657,1
2018,51,179,3260,1
2018,51,181,3237,2
2018,51,183,3746,2
2018,51,185,1857,1
2018,51,187,1905,1
2018,51,191,1511,1
2018,51,193,5943,2
2018,51,195,2112,1
2018,51,197,2396,1
2018,51,199,762,1
2018,51,510,1408,1
2018,51,520,1831,1
2018,51,530,3118,2
2018,51,540,344,1
2018,51,550,1232,1
2018,51,570,775,1
2018,51,580,1820,2
2018,51,590,925,1
2018,51,595,NA,NA
2018,51,600,6144,2
2018,51,610,352,1
2018,51,620,801,1
2018,51,630,729,1
2018,51,640,NA,NA
2018,51,650,2316,1
2018,51,660,772,1
2018,51,670,2511,1
2018,51,678,NA,NA
2018,51,680,813,1
2018,51,683,1041,1
2018,51,685,NA,NA
2018,51,690,12902,3
2018,51,700,1880,1
2018,51,710,988,1
2018,51,720,794,1
2018,51,730,1435,1
2018,51,735,1108,1
2018,51,740,1856,1
2018,51,750,1834,1
2018,51,760,945,1
2018,51,770,1063,1
2018,51,775,1166,1
2018,51,790,2492,1
2018,51,800,1154,1
2018,51,810,1368,1
2018,51,820,1131,1
2018,51,830,14896,3
2018,51,840,390,1
2018,53,001,1976,1
2018,53,003,1256,1
2018,53,005,1432,1
2018,53,007,820,1
2018,53,009,1081,1
2018,53,011,1369,1
2018,53,013,1353,2
2018,53,015,1603,1
2018,53,017,4291,1
2018,53,019,1275,1
2018,53,021,4717,1
2018,53,023,1124,2
2018,53,025,2433,1
2018,53,027,2956,1
2018,53,029,2725,1
2018,53,031,1058,1
2018,53,033,830,1
2018,53,035,1542,1
2018,53,037,1895,1
2018,53,039,1701,1
2018,53,041,2341,1
2018,53,043,2685,2
2018,53,045,3853,1
2018,53,047,1317,1
2018,53,049,3673,1
2018,53,051,1943,1
2018,53,053,1363,1
2018,53,055,1318,1
2018,53,057,1198,1
2018,53,059,NA,NA
2018,53,061,1978,1
2018,53,063,1134,1
2018,53,065,1372,1
2018,53,067,991,1
2018,53,069,NA,NA
2018,53,071,823,1
2018,53,073,1106,1
2018,53,075,1660,1
2018,53,077,1479,1
2018,54,001,2362,1
2018,54,003,2342,1
2018,54,005,2744,1
2018,54,007,2348,1
2018,54,009,4441,1
2018,54,011,590,1
2018,54,013,2418,2
2018,54,015,8632,3
2018,54,017,8406,3
2018,54,019,2151,1
2018,54,021,2675,2
2018,54,023,1938,1
2018,54,025,756,1
2018,54,027,3335,1
2018,54,029,1711,1
2018,54,031,6888,2
2018,54,033,877,1
2018,54,035,2871,1
2018,54,037,1894,1
2018,54,039,734,1
2018,54,041,1457,1
2018,54,043,2575,1
2018,54,045,2174,1
