year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2019,17,145,68,67,69,.0253731348,1
2019,17,147,35,34,36,.0136133796,2
2019,17,149,53,53,53,.0438741706,1
2019,17,151,21,21,21,.0418326706,1
2019,17,153,77,76,78,.0925480798,1
2019,17,155,10,10,10,.0118483417,1
2019,17,157,196,196,196,.0480981581,1
2019,17,159,152,152,152,.0628878772,1
2019,17,161,250,248,252,.0117519861,1
2019,17,163,1513,1511,1515,.0384683833,1
2019,17,165,282,282,282,.071104385,1
2019,17,167,628,628,628,.0232008267,1
2019,17,169,20,20,20,.019900497,1
2019,17,171,22,22,22,.0264741275,1
2019,17,173,39,39,39,.0171277989,1
2019,17,175,31,31,31,.0444763266,1
2019,17,177,235,234,236,.0436559543,1
2019,17,179,283,280,286,.0145269753,1
2019,17,181,178,178,178,.063685149,1
2019,17,183,399,398,400,.0327936225,1
2019,17,185,180,180,180,.1083032489,1
2019,17,187,24,23,25,.0092236744,2
2019,17,189,83,82,84,.0456043966,1
2019,17,191,63,63,63,.0274629463,1
2019,17,193,245,245,245,.0997963324,1
2019,17,195,175,174,176,.0195508879,1
2019,17,197,1591,1587,1595,.0145202652,1
2019,17,199,495,495,495,.0483965576,1
2019,17,201,2887,2884,2890,.065497525,1
2019,17,203,45,44,46,.0069273398,1
2019,18,001,99,99,99,.0227795672,1
2019,18,003,1168,1167,1169,.0211916678,1
2019,18,005,365,365,365,.0293455534,1
2019,18,007,10,10,10,.0057770074,1
2019,18,009,15,15,15,.0095419846,1
2019,18,011,158,158,158,.0125916479,1
2019,18,013,36,36,36,.0193756726,1
2019,18,015,32,32,32,.0129502229,1
2019,18,017,489,489,489,.0734013841,1
2019,18,019,279,278,280,.0232732724,1
2019,18,021,30,30,30,.007244627,1
2019,18,023,191,191,191,.0360922143,1
2019,18,025,36,36,36,.0237310473,1
2019,18,027,21,20,22,.0045474232,2
2019,18,029,34,34,34,.0042558517,1
2019,18,031,69,69,69,.0169117656,1
2019,18,033,116,116,116,.0202478617,1
2019,18,035,72,71,73,.005577072,1
2019,18,037,18,16,20,.0028548772,3
2019,18,039,662,662,662,.0183659308,1
2019,18,041,20,20,20,.0057987822,1
2019,18,043,117,116,118,.0095517999,1
2019,18,045,41,41,41,.0158546008,1
2019,18,047,19,19,19,.0043123015,1
2019,18,049,37,36,38,.0150590148,2
2019,18,051,101,101,101,.024797447,1
2019,18,053,241,241,241,.0222591665,1
2019,18,055,48,47,49,.0117560616,1
2019,18,057,350,350,350,.0056539159,1
2019,18,059,83,83,83,.0060005784,1
2019,18,061,53,53,53,.0098678088,1
2019,18,063,175,174,176,.0056486232,1
2019,18,065,36,36,36,.005796168,1
2019,18,067,166,165,167,.0121389395,1
2019,18,069,17,17,17,.0033405384,1
2019,18,071,112,111,113,.0151290018,1
2019,18,073,131,131,131,.0262893848,1
2019,18,075,19,19,19,.006037496,1
2019,18,077,67,67,67,.0162345525,1
2019,18,079,185,185,185,.044332616,1
2019,18,081,434,434,434,.0156497899,1
2019,18,083,21,20,22,.005284348,2
2019,18,085,260,260,260,.022315681,1
2019,18,087,86,86,86,.0160657577,1
2019,18,089,758,753,763,.0097956862,1
2019,18,091,189,188,190,.0110506928,1
2019,18,093,43,43,43,.0069120722,1
2019,18,095,257,256,258,.016774362,1
2019,18,097,4357,4352,4362,.0276396256,1
2019,18,099,82,82,82,.0122333281,1
2019,18,101,3,3,3,.0046511628,1
2019,18,103,84,83,85,.0164673589,1
2019,18,105,257,256,258,.017491322,1
2019,18,107,120,120,120,.0194143336,1
2019,18,109,590,589,591,.0555607863,1
2019,18,111,32,32,32,.0160561968,1
2019,18,113,115,115,115,.016199464,1
2019,18,115,43,43,43,.0521844663,1
2019,18,117,3,3,3,.0022539443,1
2019,18,119,175,175,175,.0737152472,1
2019,18,121,19,19,19,.0086678835,1
2019,18,123,189,189,189,.0647260249,1
2019,18,125,41,40,42,.0224657543,1
2019,18,127,335,334,336,.0124795111,1
2019,18,129,38,38,38,.0108478451,1
2019,18,131,10,10,10,.0051867221,1
2019,18,133,147,147,147,.0271067675,1
2019,18,135,163,161,165,.0263839439,1
2019,18,137,91,90,92,.0302124843,1
2019,18,139,43,43,43,.0213611517,1
2019,18,141,504,501,507,.0131393708,1
2019,18,143,46,46,46,.0170940179,1
2019,18,145,82,80,84,.0139266308,1
2019,18,147,18,18,18,.0054446459,1
2019,18,149,21,20,22,.0074919728,2
2019,18,151,52,52,52,.0142778689,1
2019,18,153,69,69,69,.0221508835,1
2019,18,155,50,50,50,.0339213014,1
2019,18,157,322,321,323,.0132439435,1
2019,18,159,13,12,14,.0057042562,3
2019,18,161,,,,,
2019,18,163,508,508,508,.0222592242,1
2019,18,165,67,67,67,.0273134932,1
2019,18,167,341,341,341,.0232891683,1
2019,18,169,46,46,46,.0086158458,1
2019,18,171,,,,,
2019,18,173,39,39,39,.0038378271,1
2019,18,175,89,89,89,.0276054591,1
2019,18,177,116,116,116,.0116349049,1
2019,18,179,73,73,73,.0144985104,1
2019,18,181,76,75,77,.019172553,1
2019,18,183,38,38,38,.0076489532,1
2019,19,001,1,0,2,.0062111802,3
2019,19,003,1,0,2,.0025062656,3
2019,19,005,5,4,6,.0026055237,3
2019,19,007,11,11,11,.0078125,1
2019,19,009,1,0,2,.0018115942,3
2019,19,011,21,21,21,.0066666668,1
2019,19,013,366,366,366,.0204892792,1
2019,19,015,44,44,44,.0182800163,1
2019,19,017,8,7,9,.0028756291,3
2019,19,019,14,13,15,.0066413661,3
2019,19,021,93,92,94,.0278693438,1
2019,19,023,2,0,4,.0022497189,3
2019,19,025,,,,,
2019,19,027,10,9,11,.0038654814,3
2019,19,029,,,,,
2019,19,031,13,12,14,.0070537166,3
2019,19,033,124,124,124,.0229587108,1
2019,19,035,4,3,5,.0026333113,3
2019,19,037,19,19,19,.0183397681,1
2019,19,039,4,4,4,.002915452,1
2019,19,041,2,0,4,.0008583691,3
2019,19,043,1,0,2,.0012004802,3
2019,19,045,95,95,95,.0134275621,1
2019,19,047,,,,,
2019,19,049,131,130,132,.0065174131,1
2019,19,051,12,12,12,.0092307692,1
2019,19,053,1,0,2,.0014184397,3
2019,19,055,9,9,9,.0062500001,1
2019,19,057,263,262,264,.0497070514,1
2019,19,059,24,24,24,.0096930536,1
2019,19,061,262,262,262,.0178158581,1
2019,19,063,1,0,2,.0007616146,3
2019,19,065,44,42,46,.0130757801,2
2019,19,067,27,27,27,.0167701859,1
2019,19,069,13,13,13,.0097597595,1
2019,19,071,1,0,2,.0019455253,3
2019,19,073,7,7,7,.0054945056,1
2019,19,075,4,3,5,.0023795359,3
2019,19,077,4,3,5,.0031923384,3
2019,19,079,21,21,21,.0080000004,1
2019,19,081,1,0,2,.0009940357,3
2019,19,083,5,3,7,.0019546521,3
2019,19,085,6,6,6,.0082191778,1
2019,19,087,11,11,11,.0045286128,1
2019,19,089,22,22,22,.0200729929,1
2019,19,091,6,6,6,.0039525693,1
2019,19,093,1,0,2,.0022222223,3
2019,19,095,10,9,11,.0043668123,3
2019,19,097,29,28,30,.0154009564,2
2019,19,099,27,25,29,.0051291795,3
2019,19,101,15,15,15,.0091463411,1
2019,19,103,362,362,362,.020464696,1
2019,19,105,23,22,24,.008237822,2
2019,19,107,17,16,18,.0185387135,3
2019,19,109,,,,,
2019,19,111,9,7,11,.0018170805,3
2019,19,113,623,622,624,.0170297679,1
2019,19,115,75,74,76,.0480153635,1
2019,19,117,13,13,13,.0102604581,1
2019,19,119,5,3,7,.0022977942,3
2019,19,121,31,31,31,.0117290961,1
2019,19,123,42,42,42,.0149999997,1
2019,19,125,37,37,37,.0075050709,1
2019,19,127,33,33,33,.0063097514,1
2019,19,129,106,106,106,.0510351472,1
2019,19,131,3,3,3,.0030303029,1
2019,19,133,3,0,6,.0019907099,3
2019,19,135,7,7,7,.0058430717,1
2019,19,137,2,0,4,.0014492754,3
2019,19,139,44,43,45,.0060798675,1
2019,19,141,,,,,
2019,19,143,1,0,2,.0013003901,3
2019,19,145,8,8,8,.0070422534,1
2019,19,147,1,0,2,.0028490028,3
2019,19,149,8,6,10,.0019216911,3
2019,19,151,5,5,5,.0069348128,1
2019,19,153,1292,1292,1292,.0161352772,1
2019,19,155,149,148,150,.0098629771,1
2019,19,157,12,11,13,.0053475937,3
2019,19,159,8,8,8,.01236476,1
2019,19,161,9,9,9,.0105882352,1
2019,19,163,392,392,392,.0136414254,1
2019,19,165,,,,,
2019,19,167,30,30,30,.016260162,1
2019,19,169,158,156,160,.0136489291,1
2019,19,171,46,46,46,.0225822292,1
2019,19,173,,,,,
2019,19,175,16,16,16,.0106382975,1
2019,19,177,16,16,16,.0190023761,1
2019,19,179,157,157,157,.0231631752,1
2019,19,181,51,51,51,.0052275523,1
2019,19,183,169,169,169,.0438847058,1
2019,19,185,,,,,
2019,19,187,76,76,76,.0197865143,1
2019,19,189,4,4,4,.0082815737,1
2019,19,191,4,3,5,.0018921476,3
2019,19,193,280,279,281,.015763104,1
2019,19,195,1,0,2,.001669449,3
2019,19,197,1,0,2,.0009920635,3
2019,20,001,11,11,11,.009151414,1
2019,20,003,12,12,12,.0119284298,1
2019,20,005,121,121,121,.0701042861,1
2019,20,007,,,,,
2019,20,009,15,15,15,.0040021343,1
2019,20,011,77,77,77,.0423542336,1
2019,20,013,1,0,2,.001004016,3
2019,20,015,80,77,83,.0047576567,2
2019,20,017,10,10,10,.0259740259,1
2019,20,019,,,,,
2019,20,021,58,58,58,.0167195164,1
2019,20,023,,,,,
2019,20,025,4,4,4,.018779343,1
2019,20,027,8,8,8,.0060150377,1
2019,20,029,,,,,
2019,20,031,69,69,69,.0524316095,1
2019,20,033,,,,,
2019,20,035,52,51,53,.0089670634,1
2019,20,037,271,270,272,.0433114916,1
2019,20,039,,,,,
2019,20,041,19,19,19,.005528077,1
2019,20,043,,,,,
2019,20,045,205,205,205,.0137059567,1
2019,20,047,45,45,45,.1339285672,1
2019,20,049,,,,,
2019,20,051,23,22,24,.006289308,2
2019,20,053,7,7,7,.0141129028,1
2019,20,055,289,289,289,.0337656252,1
2019,20,057,33,33,33,.0043621943,1
2019,20,059,287,287,287,.0654205605,1
2019,20,061,220,220,220,.0294787623,1
2019,20,063,,,,,
2019,20,065,,,,,
2019,20,067,1,0,2,.0006184292,3
2019,20,069,21,21,21,.0164964646,1
2019,20,071,4,4,4,.0159362555,1
2019,20,073,,,,,
2019,20,075,,,,,
2019,20,077,11,11,11,.0108695654,1
2019,20,079,66,66,66,.0115042701,1
2019,20,081,48,48,48,.0677966103,1
2019,20,083,,,,,
2019,20,085,30,29,31,.0123152705,2
2019,20,087,20,20,20,.0113507379,1
2019,20,089,3,3,3,.0086206896,1
2019,20,091,968,968,968,.0102675064,1
2019,20,093,5,5,5,.0069541028,1
2019,20,095,,,,,
2019,20,097,4,4,4,.0091116177,1
2019,20,099,25,24,26,.0072737853,2
2019,20,101,,,,,
2019,20,103,198,198,198,.0175703261,1
2019,20,105,7,7,7,.020833334,1
2019,20,107,28,28,28,.0187667552,1
2019,20,109,,,,,
2019,20,111,107,107,107,.0192619264,1
2019,20,113,72,72,72,.0138674881,1
2019,20,115,7,5,9,.0055161542,3
2019,20,117,,,,,
2019,20,119,8,8,8,.0203045681,1
2019,20,121,88,88,88,.0094037186,1
2019,20,123,,,,,
2019,20,125,11,10,12,.0040907399,3
2019,20,127,13,12,14,.0117222723,3
2019,20,129,24,24,24,.0190930795,1
2019,20,131,2,0,4,.001115449,3
2019,20,133,13,13,13,.0069112172,1
2019,20,135,1,0,2,.0032894737,3
2019,20,137,,,,,
2019,20,139,38,37,39,.0167696383,2
2019,20,141,,,,,
2019,20,143,8,8,8,.0139860138,1
2019,20,145,,,,,
2019,20,147,,,,,
2019,20,149,15,13,17,.0035244361,3
2019,20,151,47,47,47,.0347376205,1
2019,20,153,,,,,
2019,20,155,88,88,88,.0104080429,1
2019,20,157,1,0,2,.0043103448,3
2019,20,159,30,30,30,.03125,1
2019,20,161,239,239,239,.0309705846,1
2019,20,163,1,0,2,.002770083,3
2019,20,165,9,9,9,.0355731212,1
2019,20,167,5,5,5,.0058275056,1
2019,20,169,132,131,133,.0167960301,1
2019,20,171,6,6,6,.0058195926,1
2019,20,173,1903,1902,1904,.0227756891,1
2019,20,175,236,235,237,.0436309837,1
2019,20,177,471,471,471,.0173384864,1
2019,20,179,1,0,2,.0051282053,3
2019,20,181,1,0,2,.000999001,3
2019,20,183,,,,,
2019,20,185,1,0,2,.0047393367,3
2019,20,187,18,18,18,.038297873,1
2019,20,189,61,61,61,.0502057597,1
2019,20,191,80,79,81,.0305576771,1
2019,20,193,3,3,3,.003131524,1
2019,20,195,,,,,
2019,20,197,4,3,5,.00440044,3
2019,20,199,,,,,
2019,20,201,7,7,7,.0187165774,1
2019,20,203,17,17,17,.0418719202,1
2019,20,205,32,31,33,.0226950347,2
2019,20,207,50,50,50,.105042018,1
2019,20,209,994,994,994,.0301212128,1
2019,21,001,6,6,6,.0021715527,1
2019,21,003,,,,,
2019,21,005,10,10,10,.0026260505,1
2019,21,007,32,32,32,.0269133728,1
2019,21,009,668,668,668,.0777196065,1
2019,21,011,146,146,146,.0709426627,1
2019,21,013,462,461,463,.1029182449,1
2019,21,015,224,224,224,.0096472716,1
2019,21,017,247,247,247,.0666127279,1
2019,21,019,293,293,293,.0394135043,1
2019,21,021,103,103,103,.0215121135,1
2019,21,023,37,37,37,.0235069878,1
2019,21,025,318,318,318,.1640020609,1
2019,21,027,106,105,107,.0339417234,1
2019,21,029,390,390,390,.0292573143,1
2019,21,031,7,7,7,.002967359,1
2019,21,033,13,13,13,.0065326635,1
2019,21,035,29,29,29,.0059027071,1
2019,21,037,695,695,695,.0589632653,1
2019,21,039,98,98,98,.1267787814,1
2019,21,041,14,14,14,.0064427061,1
2019,21,043,347,347,347,.0799170882,1
2019,21,045,100,100,100,.0415627584,1
2019,21,047,116,116,116,.0128247654,1
2019,21,049,38,38,38,.0067459615,1
2019,21,051,,,,,
2019,21,053,25,25,25,.0141643062,1
2019,21,055,205,205,205,.1420651376,1
2019,21,057,70,70,70,.0714285746,1
2019,21,059,168,168,168,.0097538317,1
2019,21,061,34,34,34,.0176440068,1
2019,21,063,24,24,24,.0231660232,1
2019,21,065,32,32,32,.0132395532,1
2019,21,067,853,853,853,.0196806788,1
2019,21,069,40,40,40,.0182315409,1
2019,21,071,44,44,44,.0075021312,1
2019,21,073,131,131,131,.0174783189,1
2019,21,075,89,89,89,.0914696828,1
2019,21,077,144,144,144,.0881272927,1
2019,21,079,26,26,26,.0098298676,1
2019,21,081,44,44,44,.0120021822,1
2019,21,083,204,204,204,.0324324332,1
2019,21,085,8,8,8,.0018639329,1
2019,21,087,11,11,11,.0066145519,1
2019,21,089,48,48,48,.0076506217,1
2019,21,091,1,0,2,.0005973715,3
2019,21,093,110,110,110,.0061769993,1
2019,21,095,1500,1500,1500,.3192168474,1
2019,21,097,101,101,101,.0336891264,1
2019,21,099,10,10,10,.0040551499,1
2019,21,101,144,144,144,.0192102455,1
2019,21,103,123,123,123,.0390724279,1
2019,21,105,3,3,3,.0037831021,1
2019,21,107,49,48,50,.00657277,1
2019,21,109,80,80,80,.0370541923,1
2019,21,111,4912,4912,4912,.0489496551,1
2019,21,113,287,287,287,.033083573,1
2019,21,115,78,78,78,.0179764926,1
2019,21,117,1465,1464,1466,.0618587174,1
2019,21,119,147,147,147,.0643607676,1
2019,21,121,24,24,24,.004750594,1
2019,21,123,10,10,10,.0041220114,1
2019,21,125,104,104,104,.0104659358,1
2019,21,127,482,482,482,.1874756962,1
2019,21,129,152,152,152,.1707865149,1
2019,21,131,124,124,124,.0701754391,1
2019,21,133,456,456,456,.1523554921,1
2019,21,135,4,4,4,.001770695,1
2019,21,137,20,20,20,.0054039448,1
2019,21,139,17,17,17,.0141903171,1
2019,21,141,113,113,113,.0247264765,1
2019,21,143,10,10,10,.010309278,1
2019,21,145,241,241,241,.0228848159,1
2019,21,147,1,0,2,.0003384095,3
2019,21,149,,,,,
2019,21,151,90,90,90,.0068300827,1
2019,21,153,87,87,87,.0419277102,1
2019,21,155,18,18,18,.0054397099,1
2019,21,157,214,214,214,.0445184112,1
2019,21,159,13,13,13,.0068027209,1
2019,21,161,32,32,32,.0115232263,1
2019,21,163,146,146,146,.0290836655,1
2019,21,165,20,20,20,.0204498973,1
2019,21,167,242,242,242,.0726072639,1
2019,21,169,7,7,7,.0044929394,1
2019,21,171,35,35,35,.0184794087,1
2019,21,173,35,35,35,.0074404762,1
2019,21,175,16,16,16,.007972098,1
2019,21,177,15,15,15,.003196931,1
2019,21,179,10,9,11,.001330495,3
2019,21,181,1,0,2,.0008896797,3
2019,21,183,58,58,58,.0134915095,1
2019,21,185,12,12,12,.0009272853,1
2019,21,187,32,32,32,.016640665,1
2019,21,189,8,8,8,.010362694,1
2019,21,191,6,6,6,.0024824161,1
2019,21,193,444,444,444,.0880428329,1
2019,21,195,511,510,512,.0529369116,1
2019,21,197,6,6,6,.0026121028,1
2019,21,199,120,120,120,.0115329167,1
2019,21,201,47,47,47,.1049107164,1
2019,21,203,154,154,154,.0547652915,1
2019,21,205,240,240,240,.0676437393,1
2019,21,207,239,239,239,.0767501593,1
2019,21,209,407,407,407,.041007556,1
2019,21,211,31,31,31,.0042442498,1
2019,21,213,124,124,124,.039265357,1
2019,21,215,51,51,51,.016093405,1
2019,21,217,41,41,41,.0101686511,1
2019,21,219,11,11,11,.005337215,1
2019,21,221,26,26,26,.0127201565,1
2019,21,223,11,11,11,.0090237902,1
2019,21,225,24,24,24,.0110395588,1
2019,21,227,98,98,98,.004469987,1
2019,21,229,69,69,69,.0388951525,1
2019,21,231,56,56,56,.0168980081,1
2019,21,233,471,471,471,.2085916698,1
2019,21,235,342,342,342,.0458076596,1
2019,21,237,,,,,
2019,21,239,56,56,56,.0131671764,1
2019,22,001,196,196,196,.0201252699,1
2019,22,003,24,24,24,.0057074912,1
2019,22,005,61,61,61,.0026445852,1
2019,22,007,135,135,135,.0411209278,1
2019,22,009,46,46,46,.0091017019,1
2019,22,011,34,34,34,.0057961131,1
2019,22,013,11,11,11,.0050667897,1
2019,22,015,201,201,201,.0088808378,1
2019,22,017,1900,1900,1900,.0507126451,1
2019,22,019,870,870,870,.026250679,1
2019,22,021,43,43,43,.0282894745,1
2019,22,023,17,17,17,.0126960417,1
2019,22,025,14,14,14,.0122484686,1
2019,22,027,18,18,18,.0109555693,1
2019,22,029,144,144,144,.043517679,1
2019,22,031,81,81,81,.0163768698,1
2019,22,033,1239,1235,1243,.0196432825,1
2019,22,035,6,6,6,.0064377682,1
2019,22,037,139,139,139,.0774373263,1
2019,22,039,54,54,54,.0094554368,1
2019,22,041,6,6,6,.0020215632,1
2019,22,043,166,166,166,.0565202571,1
2019,22,045,96,96,96,.0080073401,1
2019,22,047,144,144,144,.031725049,1
2019,22,049,18,18,18,.0079540433,1
2019,22,051,1304,1304,1304,.0254573133,1
2019,22,053,115,115,115,.0201577563,1
2019,22,055,798,798,798,.0241160467,1
2019,22,057,731,731,731,.0498908013,1
2019,22,059,326,326,326,.1227409616,1
2019,22,061,35,35,35,.0058882907,1
2019,22,063,27,27,27,.0010472828,1
2019,22,065,52,52,52,.0439560451,1
2019,22,067,103,103,103,.0288839042,1
2019,22,069,149,149,149,.0255311858,1
2019,22,071,2488,2484,2492,.0478636436,1
2019,22,073,156,156,156,.0056628431,1
2019,22,075,59,59,59,.0145859085,1
2019,22,077,42,42,42,.0147835268,1
2019,22,079,1028,1028,1028,.0449792184,1
2019,22,081,148,148,148,.101858221,1
2019,22,083,38,38,38,.0138787432,1
2019,22,085,43,43,43,.0099376012,1
2019,22,087,78,78,78,.0098224403,1
2019,22,089,27,27,27,.0028601694,1
2019,22,091,21,21,21,.0172981881,1
2019,22,093,35,34,36,.0093085105,2
2019,22,095,49,49,49,.0082798246,1
2019,22,097,108,108,108,.00817315,1
2019,22,099,83,83,83,.0107862251,1
2019,22,101,239,238,240,.0272147581,1
2019,22,103,535,535,535,.0139946118,1
2019,22,105,215,215,215,.010839425,1
2019,22,107,5,5,5,.0127877239,1
2019,22,109,546,546,546,.0321744271,1
2019,22,111,39,39,39,.0130960373,1
2019,22,113,114,114,114,.0119147161,1
2019,22,115,7,7,7,.0008195761,1
2019,22,117,66,66,66,.0094366604,1
2019,22,119,114,114,114,.0191886891,1
2019,22,121,66,66,66,.0191693287,1
2019,22,123,3,3,3,.0015368853,1
2019,22,125,37,37,37,.0166892204,1
2019,22,127,54,54,54,.0254716985,1
2019,23,001,323,323,323,.0191158187,1
2019,23,003,50,48,52,.0085557839,2
2019,23,005,680,676,684,.0204918031,1
2019,23,007,39,39,39,.0160957482,1
2019,23,009,83,80,86,.0195847098,2
2019,23,011,257,257,257,.0176765937,1
2019,23,013,75,73,77,.0141376061,2
2019,23,015,19,16,22,.006037496,3
2019,23,017,145,145,145,.016275676,1
2019,23,019,196,192,200,.0110840918,1
2019,23,021,,,,,
2019,23,023,68,67,69,.0153880967,1
2019,23,025,56,55,57,.0085850069,1
2019,23,027,52,51,53,.0154394303,1
2019,23,029,7,3,11,.0041200705,3
2019,23,031,305,303,307,.0118899113,1
2019,24,001,50,50,50,.005926277,1
2019,24,003,1128,1128,1128,.0132674668,1
2019,24,005,2921,2921,2921,.0253916103,1
2019,24,009,139,139,139,.0086755715,1
2019,24,011,124,124,124,.0211099759,1
2019,24,013,115,115,115,.004537384,1
2019,24,015,496,496,496,.0325117968,1
2019,24,017,699,699,699,.0253987871,1
2019,24,019,60,60,60,.0127388537,1
2019,24,021,931,931,931,.0212421287,1
2019,24,023,63,63,63,.016431924,1
2019,24,025,389,389,389,.0101225637,1
2019,24,027,349,349,349,.0059285183,1
2019,24,029,127,127,127,.0662148073,1
2019,24,031,1296,1296,1296,.0078418562,1
2019,24,033,1189,1189,1189,.0087457336,1
2019,24,035,195,195,195,.0251159202,1
2019,24,037,188,188,188,.0103965048,1
2019,24,039,90,90,90,.0309810676,1
2019,24,041,197,197,197,.041888155,1
2019,24,043,654,654,654,.0284434389,1
2019,24,045,604,604,604,.0397289991,1
2019,24,047,166,166,166,.0241208952,1
2019,24,510,3635,3635,3635,.0456727147,1
2019,25,001,321,319,323,.0135775311,1
2019,25,003,243,237,249,.016997762,2
2019,25,005,2465,2463,2467,.0309630577,1
2019,25,007,4,0,8,.0023809525,3
2019,25,009,2790,2785,2795,.0255810749,1
2019,25,011,157,151,163,.0207397621,2
2019,25,013,2866,2864,2868,.0405111238,1
2019,25,015,187,182,192,.0110919988,2
2019,25,017,3521,3514,3528,.0166013651,1
2019,25,019,1,0,2,.0005959476,3
2019,25,021,867,861,873,.008606228,1
2019,25,023,1093,1086,1100,.013436432,1
2019,25,025,4989,4988,4990,.061934378,1
2019,25,027,4415,4406,4424,.0355203338,1
2019,26,001,19,19,19,.0274566468,1
2019,26,003,37,36,38,.0367063507,2
2019,26,005,509,508,510,.0278614052,1
2019,26,007,171,171,171,.0439362787,1
2019,26,009,179,178,180,.0562893078,1
2019,26,011,106,106,106,.0546391755,1
2019,26,013,45,44,46,.0480256155,1
2019,26,015,290,290,290,.0324203484,1
2019,26,017,482,482,482,.0337086506,1
2019,26,019,98,98,98,.0536986291,1
2019,26,021,951,951,951,.036769256,1
2019,26,023,606,606,606,.0858478546,1
2019,26,025,807,807,807,.0412787721,1
2019,26,027,271,271,271,.0397127792,1
2019,26,029,201,199,203,.0523710251,1
2019,26,031,176,176,176,.0625222027,1
2019,26,033,207,206,208,.0416582823,1
2019,26,035,187,186,188,.0423076935,1
2019,26,037,381,380,382,.0354155041,1
2019,26,039,59,59,59,.0362853631,1
2019,26,041,123,122,124,.0261035655,1
2019,26,043,62,61,63,.0162091497,1
2019,26,045,605,605,605,.0331071466,1
2019,26,047,138,138,138,.0308379885,1
2019,26,049,1120,1120,1120,.0171219781,1
2019,26,051,75,75,75,.0286041182,1
2019,26,053,82,82,82,.0519974642,1
2019,26,055,562,562,562,.0424952731,1
2019,26,057,216,216,216,.0369420201,1
2019,26,059,441,441,441,.0737704933,1
2019,26,061,66,65,67,.0125165936,1
2019,26,063,100,99,101,.021805495,1
2019,26,065,1224,1223,1225,.0290481057,1
2019,26,067,246,246,246,.0298398826,1
2019,26,069,277,277,277,.0723993704,1
2019,26,071,45,45,45,.0337584391,1
2019,26,073,150,149,151,.0232378002,1
2019,26,075,1015,1014,1016,.0422687717,1
2019,26,077,1400,1400,1400,.038891051,1
2019,26,079,99,99,99,.0504587144,1
2019,26,081,2170,2165,2175,.0208283346,1
2019,26,083,,,,,
2019,26,085,83,83,83,.1656686664,1
2019,26,087,282,281,283,.023673607,1
2019,26,089,80,80,80,.0404040404,1
2019,26,091,471,470,472,.0305586196,1
2019,26,093,267,267,267,.0105105694,1
2019,26,095,64,64,64,.1116928458,1
