year,state,county,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2016,30,111,0.001:0.011,1,0.020:0.032,1,0.039:0.063,1,0.941:0.894,1
2016,31,001,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,003,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,005,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,007,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,009,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,011,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,013,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,015,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,017,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,019,0.006:0.031,2,0.040:0.063,2,0.003:0.008,2,0.951:0.898,2
2016,31,021,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,023,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,025,NA,NA,0.009:0.048,3,0.008:0.022,3,0.983:0.930,3
2016,31,027,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,029,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,031,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,033,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,035,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,037,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,039,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,041,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,043,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,045,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,047,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,049,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,051,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,053,NA,NA,0.009:0.048,2,0.008:0.022,2,0.983:0.930,2
2016,31,055,0.042:0.116,1,0.046:0.074,1,0.032:0.045,1,0.880:0.765,1
2016,31,057,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,059,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,061,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,063,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,065,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,067,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,069,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,071,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,073,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,075,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,077,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,079,NA:0.015,NA,0.033:0.082,2,0.006:0.023,2,0.961:0.880,2
2016,31,081,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,083,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,085,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,087,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,089,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,091,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,093,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,095,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,097,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,099,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,101,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,103,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,105,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,107,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,109,0.018:0.041,1,0.026:0.057,1,0.018:0.059,1,0.938:0.843,1
2016,31,111,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,113,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,115,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,117,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,119,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,121,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,123,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,125,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,127,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,129,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,131,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,133,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,135,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,137,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,139,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,141,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,143,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,145,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,147,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,149,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,151,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,153,0.014:0.024,1,0.039:0.073,1,0.036:0.058,1,0.911:0.845,1
2016,31,155,NA,NA,0.009:0.048,3,0.008:0.022,3,0.983:0.930,3
2016,31,157,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,159,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,161,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,163,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,165,NA:0.001,NA,0.046:0.097,3,0.001:0.021,3,0.953:0.881,3
2016,31,167,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,169,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,31,171,0.001:0.012,3,0.052:0.097,3,0.004:0.008,3,0.942:0.883,3
2016,31,173,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,175,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,177,NA,NA,0.009:0.048,3,0.008:0.022,3,0.983:0.930,3
2016,31,179,NA:0.011,NA,0.032:0.086,3,0.010:0.034,3,0.958:0.869,3
2016,31,181,0.006:0.031,3,0.040:0.063,3,0.003:0.008,3,0.951:0.898,3
2016,31,183,NA:0.015,NA,0.033:0.082,3,0.006:0.023,3,0.961:0.880,3
2016,31,185,0.001:0.010,3,0.037:0.048,3,0.003:0.017,3,0.959:0.925,3
2016,32,001,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,003,0.059:0.115,1,0.143:0.232,1,0.130:0.126,1,0.668:0.527,1
2016,32,005,0.002:0.011,3,0.066:0.112,3,0.031:0.063,3,0.901:0.814,3
2016,32,007,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,009,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,011,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,013,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,015,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,017,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,019,0.002:0.011,3,0.066:0.112,3,0.031:0.063,3,0.901:0.814,3
2016,32,021,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,023,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,027,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,029,0.002:0.011,3,0.066:0.112,3,0.031:0.063,3,0.901:0.814,3
2016,32,031,0.011:0.022,1,0.072:0.171,1,0.054:0.082,1,0.863:0.725,1
2016,32,033,NA:0.026,NA,0.098:0.131,3,0.082:0.086,3,0.820:0.757,3
2016,32,510,0.002:0.011,3,0.066:0.112,3,0.031:0.063,3,0.901:0.814,3
2016,33,001,NA:0.007,NA,0.006:0.009,2,0.018:0.012,2,0.975:0.972,2
2016,33,003,NA:0.006,NA,0.006:0.010,3,0.019:0.017,3,0.975:0.966,3
2016,33,005,0.001:0.012,2,0.012:0.010,2,0.021:0.026,2,0.966:0.952,2
2016,33,007,NA:0.026,NA,0.010:0.028,3,0.044:0.067,3,0.947:0.880,3
2016,33,009,NA:0.026,NA,0.010:0.028,2,0.044:0.067,2,0.947:0.880,2
2016,33,011,0.003:0.023,1,0.019:0.048,1,0.039:0.049,1,0.938:0.880,1
2016,33,013,0.000:0.004,1,0.009:0.015,1,0.017:0.041,1,0.973:0.940,1
2016,33,015,0.002:0.007,1,0.018:0.031,1,0.024:0.030,1,0.956:0.932,1
2016,33,017,NA:0.004,NA,0.007:0.018,1,0.024:0.051,1,0.970:0.927,1
2016,33,019,0.001:0.012,2,0.012:0.010,2,0.021:0.026,2,0.966:0.952,2
2016,34,001,0.066:0.161,1,0.055:0.110,1,0.068:0.071,1,0.811:0.658,1
2016,34,003,0.028:0.053,1,0.068:0.155,1,0.179:0.165,1,0.725:0.627,1
2016,34,005,0.093:0.161,1,0.036:0.072,1,0.071:0.061,1,0.801:0.706,1
2016,34,007,0.104:0.187,1,0.064:0.128,1,0.082:0.070,1,0.750:0.615,1
2016,34,009,0.019:0.037,1,0.022:0.065,1,0.006:0.020,1,0.954:0.877,1
2016,34,011,0.074:0.192,1,0.090:0.206,1,0.060:0.034,1,0.775:0.568,1
2016,34,013,0.116:0.403,1,0.089:0.197,1,0.097:0.060,1,0.698:0.340,1
2016,34,015,0.067:0.099,1,0.019:0.035,1,0.033:0.038,1,0.881:0.827,1
2016,34,017,0.041:0.116,1,0.199:0.369,1,0.218:0.162,1,0.542:0.354,1
2016,34,019,0.010:0.049,1,0.022:0.056,1,0.033:0.041,1,0.935:0.854,1
2016,34,021,0.051:0.194,1,0.043:0.114,1,0.194:0.119,1,0.711:0.574,1
2016,34,023,0.056:0.099,1,0.086:0.163,1,0.264:0.231,1,0.594:0.506,1
2016,34,025,0.031:0.069,1,0.038:0.084,1,0.064:0.056,1,0.867:0.791,1
2016,34,027,0.017:0.036,1,0.050:0.104,1,0.098:0.095,1,0.835:0.765,1
2016,34,029,0.013:0.029,1,0.045:0.068,1,0.022:0.030,1,0.921:0.874,1
2016,34,031,0.037:0.115,1,0.156:0.332,1,0.060:0.059,1,0.746:0.494,1
2016,34,033,0.067:0.150,2,0.049:0.148,2,0.011:0.031,2,0.873:0.671,2
2016,34,035,0.050:0.098,1,0.054:0.110,1,0.194:0.168,1,0.702:0.624,1
2016,34,037,0.017:0.033,1,0.062:0.064,1,0.046:0.021,1,0.876:0.882,1
2016,34,039,0.095:0.219,1,0.107:0.252,1,0.088:0.071,1,0.711:0.458,1
2016,34,041,0.011:0.043,1,0.037:0.058,1,0.039:0.041,1,0.912:0.858,1
2016,35,001,0.008:0.026,1,0.346:0.427,1,0.059:0.072,1,0.587:0.475,1
2016,35,003,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,005,0.011:0.022,2,0.249:0.383,2,0.017:0.046,2,0.724:0.549,2
2016,35,006,0.004:0.014,3,0.178:0.219,3,0.528:0.598,3,0.290:0.170,3
2016,35,007,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,009,0.007:0.055,2,0.225:0.369,2,0.012:0.029,2,0.757:0.548,2
2016,35,011,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,013,0.025:0.018,1,0.441:0.601,1,0.024:0.033,1,0.511:0.347,1
2016,35,015,0.010:0.042,2,0.343:0.426,2,0.017:0.024,2,0.630:0.508,2
2016,35,017,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,019,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,021,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,023,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,025,0.010:0.042,2,0.343:0.426,2,0.017:0.024,2,0.630:0.508,2
2016,35,027,0.011:0.022,3,0.249:0.383,3,0.017:0.046,3,0.724:0.549,3
2016,35,028,NA:0.003,NA,0.443:0.597,3,0.188:0.071,3,0.368:0.329,3
2016,35,029,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,031,0.004:0.014,2,0.178:0.219,2,0.528:0.598,2,0.290:0.170,2
2016,35,033,NA:0.003,NA,0.443:0.597,3,0.188:0.071,3,0.368:0.329,3
2016,35,035,0.011:0.022,2,0.249:0.383,2,0.017:0.046,2,0.724:0.549,2
2016,35,037,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,039,NA:0.003,NA,0.443:0.597,3,0.188:0.071,3,0.368:0.329,3
2016,35,041,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,043,0.009:0.010,1,0.298:0.321,1,0.077:0.127,1,0.616:0.543,1
2016,35,045,0.016:0.014,1,0.143:0.202,1,0.128:0.268,1,0.713:0.517,1
2016,35,047,NA:0.003,NA,0.443:0.597,3,0.188:0.071,3,0.368:0.329,3
2016,35,049,0.002:0.007,1,0.261:0.419,1,0.036:0.047,1,0.701:0.528,1
2016,35,051,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,053,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,055,NA:0.003,NA,0.443:0.597,3,0.188:0.071,3,0.368:0.329,3
2016,35,057,0.001:0.012,3,0.282:0.402,3,0.055:0.045,3,0.662:0.541,3
2016,35,059,0.007:0.055,3,0.225:0.369,3,0.012:0.029,3,0.757:0.548,3
2016,35,061,0.005:0.008,1,0.353:0.477,1,0.168:0.054,1,0.474:0.462,1
2016,36,001,0.040:0.125,1,0.040:0.053,1,0.047:0.070,1,0.873:0.752,1
2016,36,003,0.001:0.024,2,0.007:0.028,2,0.021:0.036,2,0.972:0.913,2
2016,36,005,0.296:0.314,1,0.320:0.513,1,0.075:0.048,1,0.309:0.125,1
2016,36,007,0.010:0.049,1,0.016:0.042,1,0.041:0.059,1,0.934:0.850,1
2016,36,009,0.001:0.024,2,0.007:0.028,2,0.021:0.036,2,0.972:0.913,2
2016,36,011,0.005:0.062,2,0.014:0.025,2,0.005:0.014,2,0.976:0.900,2
2016,36,013,0.007:0.037,1,0.012:0.055,1,0.016:0.015,1,0.965:0.893,1
2016,36,015,0.017:0.077,2,0.021:0.027,2,0.075:0.039,2,0.887:0.856,2
2016,36,017,0.001:0.020,2,0.008:0.027,2,0.024:0.021,2,0.968:0.932,2
2016,36,019,NA:0.092,NA,0.007:0.043,2,0.056:0.046,2,0.937:0.819,2
2016,36,021,0.002:0.058,2,0.013:0.040,2,0.021:0.024,2,0.964:0.878,2
2016,36,023,0.002:0.037,2,0.013:0.022,2,0.016:0.040,2,0.969:0.902,2
2016,36,025,0.001:0.020,2,0.008:0.027,2,0.024:0.021,2,0.968:0.932,2
2016,36,027,0.039:0.115,1,0.054:0.087,1,0.058:0.066,1,0.848:0.731,1
2016,36,029,0.035:0.138,1,0.012:0.040,1,0.036:0.039,1,0.917:0.783,1
2016,36,031,NA:0.092,NA,0.007:0.043,3,0.056:0.046,3,0.937:0.819,3
2016,36,033,NA:0.092,NA,0.007:0.043,3,0.056:0.046,3,0.937:0.819,3
2016,36,035,0.002:0.024,2,0.008:0.065,2,0.006:0.007,2,0.984:0.905,2
2016,36,037,0.003:0.060,2,0.010:0.036,2,0.033:0.039,2,0.955:0.865,2
2016,36,039,0.002:0.058,2,0.013:0.040,2,0.021:0.024,2,0.964:0.878,2
2016,36,041,NA:0.092,NA,0.007:0.043,3,0.056:0.046,3,0.937:0.819,3
2016,36,043,0.062:0.012,2,0.002:0.014,2,0.005:0.017,2,0.931:0.957,2
2016,36,045,0.006:0.055,1,0.003:0.057,1,0.035:0.037,1,0.957:0.851,1
2016,36,047,0.207:0.316,1,0.076:0.171,1,0.149:0.116,1,0.568:0.397,1
2016,36,049,0.006:0.055,3,0.003:0.057,3,0.035:0.037,3,0.957:0.851,3
2016,36,051,0.003:0.050,2,0.029:0.035,2,0.013:0.026,2,0.955:0.890,2
2016,36,053,0.002:0.037,2,0.013:0.022,2,0.016:0.040,2,0.969:0.902,2
2016,36,055,0.046:0.135,1,0.016:0.065,1,0.046:0.047,1,0.893:0.752,1
2016,36,057,0.002:0.024,2,0.008:0.065,2,0.006:0.007,2,0.984:0.905,2
2016,36,059,0.056:0.103,1,0.063:0.120,1,0.098:0.088,1,0.783:0.689,1
2016,36,061,0.021:0.127,1,0.034:0.198,1,0.106:0.141,1,0.840:0.534,1
2016,36,063,0.014:0.071,1,0.012:0.019,1,0.018:0.027,1,0.956:0.883,1
2016,36,065,0.034:0.066,1,0.015:0.048,1,0.046:0.043,1,0.906:0.843,1
2016,36,067,0.048:0.103,1,0.014:0.039,1,0.051:0.061,1,0.888:0.797,1
2016,36,069,0.003:0.025,1,0.008:0.037,1,0.027:0.032,1,0.963:0.906,1
2016,36,071,0.074:0.106,1,0.106:0.168,1,0.038:0.038,1,0.782:0.688,1
2016,36,073,0.003:0.060,2,0.010:0.036,2,0.033:0.039,2,0.955:0.865,2
2016,36,075,0.002:0.019,1,0.052:0.051,1,0.005:0.010,1,0.941:0.920,1
2016,36,077,0.004:0.028,2,0.012:0.027,2,0.013:0.021,2,0.971:0.924,2
2016,36,079,0.009:0.030,1,0.053:0.101,1,0.044:0.035,1,0.894:0.834,1
2016,36,081,0.151:0.168,1,0.149:0.243,1,0.295:0.264,1,0.405:0.324,1
2016,36,083,0.015:0.059,1,0.020:0.039,1,0.009:0.040,1,0.957:0.861,1
2016,36,085,0.038:0.099,1,0.073:0.151,1,0.087:0.080,1,0.802:0.670,1
2016,36,087,0.067:0.114,1,0.081:0.154,1,0.096:0.077,1,0.756:0.655,1
2016,36,089,NA:0.038,NA,0.006:0.054,1,0.024:0.028,1,0.970:0.880,1
2016,36,091,0.001:0.016,1,0.011:0.020,1,0.047:0.031,1,0.941:0.933,1
2016,36,093,0.019:0.080,1,0.042:0.062,1,0.057:0.076,1,0.882:0.782,1
2016,36,095,0.004:0.028,3,0.012:0.027,3,0.013:0.021,3,0.971:0.924,3
2016,36,097,0.001:0.015,3,0.006:0.015,3,0.049:0.020,3,0.944:0.950,3
2016,36,099,0.008:0.038,3,0.026:0.043,3,0.004:0.020,3,0.962:0.900,3
2016,36,101,0.005:0.035,2,0.010:0.019,2,0.056:0.026,2,0.929:0.920,2
2016,36,103,0.037:0.067,1,0.075:0.125,1,0.043:0.048,1,0.845:0.760,1
2016,36,105,0.008:0.076,2,0.049:0.111,2,0.030:0.027,2,0.913:0.786,2
2016,36,107,NA:0.003,NA,0.027:0.031,2,0.016:0.017,2,0.957:0.948,2
2016,36,109,0.009:0.051,1,0.040:0.045,1,0.069:0.121,1,0.881:0.784,1
2016,36,111,0.022:0.052,1,0.030:0.090,1,0.033:0.048,1,0.915:0.810,1
2016,36,113,NA:0.028,NA,0.017:0.025,2,0.017:0.017,2,0.966:0.929,2
2016,36,115,NA:0.028,NA,0.017:0.025,2,0.017:0.017,2,0.966:0.929,2
2016,36,117,0.008:0.038,2,0.026:0.043,2,0.004:0.020,2,0.962:0.900,2
2016,36,119,0.050:0.142,1,0.067:0.195,1,0.075:0.068,1,0.808:0.595,1
2016,36,121,0.003:0.050,2,0.029:0.035,2,0.013:0.026,2,0.955:0.890,2
2016,36,123,0.003:0.025,3,0.008:0.037,3,0.027:0.032,3,0.963:0.906,3
2016,37,001,0.105:0.196,1,0.027:0.087,1,0.023:0.033,1,0.846:0.685,1
2016,37,003,0.021:0.074,3,0.004:0.027,3,0.013:0.016,3,0.963:0.882,3
2016,37,005,0.042:0.053,3,0.014:0.046,3,0.006:0.015,3,0.938:0.886,3
2016,37,007,0.082:0.214,3,0.049:0.085,3,0.013:0.022,3,0.856:0.678,3
2016,37,009,0.000:0.016,3,0.002:0.028,3,0.005:0.011,3,0.993:0.946,3
2016,37,011,0.000:0.016,3,0.002:0.028,3,0.005:0.011,3,0.993:0.946,3
2016,37,013,0.053:0.155,2,0.025:0.056,2,0.016:0.020,2,0.906:0.769,2
2016,37,015,0.118:0.335,3,0.004:0.027,3,0.001:0.012,3,0.877:0.626,3
2016,37,017,0.191:0.291,3,0.016:0.039,3,0.043:0.067,3,0.749:0.604,3
2016,37,019,0.040:0.089,1,0.009:0.052,1,0.007:0.011,1,0.945:0.848,1
2016,37,021,0.018:0.055,1,0.016:0.044,1,0.027:0.035,1,0.939:0.867,1
2016,37,023,0.020:0.062,2,0.018:0.038,2,0.046:0.045,2,0.915:0.855,2
2016,37,025,0.109:0.176,1,0.042:0.070,1,0.056:0.041,1,0.792:0.713,1
2016,37,027,0.021:0.074,2,0.004:0.027,2,0.013:0.016,2,0.963:0.882,2
2016,37,029,0.121:0.277,3,0.026:0.022,3,0.014:0.019,3,0.839:0.682,3
2016,37,031,0.053:0.155,2,0.025:0.056,2,0.016:0.020,2,0.906:0.769,2
2016,37,033,0.159:0.276,3,0.030:0.038,3,0.031:0.039,3,0.780:0.646,3
2016,37,035,0.044:0.081,1,0.021:0.068,1,0.035:0.037,1,0.901:0.814,1
2016,37,037,0.082:0.194,2,0.030:0.096,2,0.042:0.024,2,0.846:0.686,2
2016,37,039,0.001:0.013,3,0.002:0.033,3,0.008:0.034,3,0.989:0.919,3
2016,37,041,0.121:0.277,3,0.026:0.022,3,0.014:0.019,3,0.839:0.682,3
2016,37,043,0.001:0.013,3,0.002:0.033,3,0.008:0.034,3,0.989:0.919,3
2016,37,045,0.034:0.104,2,0.017:0.035,2,0.026:0.022,2,0.924:0.839,2
2016,37,047,0.191:0.291,2,0.016:0.039,2,0.043:0.067,2,0.749:0.604,2
2016,37,049,0.076:0.185,1,0.022:0.051,1,0.016:0.048,1,0.885:0.716,1
2016,37,051,0.280:0.353,1,0.080:0.102,1,0.053:0.066,1,0.587:0.479,1
2016,37,053,0.121:0.277,3,0.026:0.022,3,0.014:0.019,3,0.839:0.682,3
2016,37,055,0.118:0.335,3,0.004:0.027,3,0.001:0.012,3,0.877:0.626,3
2016,37,057,0.029:0.088,1,0.011:0.043,1,0.012:0.027,1,0.948:0.842,1
2016,37,059,0.027:0.041,2,0.026:0.066,2,0.006:0.014,2,0.941:0.879,2
2016,37,061,0.194:0.261,2,0.051:0.119,2,0.013:0.020,2,0.742:0.600,2
2016,37,063,0.225:0.367,1,0.030:0.084,1,0.056:0.071,1,0.689:0.478,1
2016,37,065,0.286:0.447,2,0.025:0.047,2,0.014:0.019,2,0.675:0.486,2
2016,37,067,0.117:0.269,1,0.035:0.078,1,0.038:0.042,1,0.809:0.611,1
2016,37,069,0.264:0.382,2,0.016:0.055,2,0.034:0.021,2,0.686:0.542,2
2016,37,071,0.059:0.157,1,0.019:0.040,1,0.021:0.025,1,0.901:0.778,1
2016,37,073,0.121:0.277,3,0.026:0.022,3,0.014:0.019,3,0.839:0.682,3
2016,37,075,0.004:0.012,3,0.008:0.028,3,0.054:0.086,3,0.934:0.874,3
2016,37,077,0.159:0.276,2,0.030:0.038,2,0.031:0.039,2,0.780:0.646,2
2016,37,079,0.189:0.388,3,0.046:0.062,3,0.017:0.013,3,0.747:0.537,3
2016,37,081,0.145:0.340,1,0.032:0.056,1,0.064:0.059,1,0.759:0.545,1
2016,37,083,0.323:0.524,2,0.015:0.024,2,0.035:0.053,2,0.627:0.399,2
2016,37,085,0.175:0.206,1,0.037:0.085,1,0.060:0.047,1,0.728:0.662,1
2016,37,087,0.004:0.012,2,0.008:0.028,2,0.054:0.086,2,0.934:0.874,2
2016,37,089,0.010:0.056,1,0.026:0.055,1,0.009:0.014,1,0.955:0.875,1
2016,37,091,0.323:0.524,3,0.015:0.024,3,0.035:0.053,3,0.627:0.399,3
2016,37,093,0.198:0.341,2,0.094:0.066,2,0.089:0.095,2,0.619:0.498,2
2016,37,095,0.118:0.335,3,0.004:0.027,3,0.001:0.012,3,0.877:0.626,3
2016,37,097,0.033:0.108,1,0.025:0.067,1,0.010:0.024,1,0.932:0.800,1
2016,37,099,0.001:0.013,3,0.003:0.032,3,0.014:0.042,3,0.982:0.913,3
2016,37,101,0.102:0.163,1,0.033:0.072,1,0.014:0.012,1,0.851:0.754,1
2016,37,103,0.198:0.292,3,0.007:0.040,3,0.022:0.011,3,0.772:0.657,3
2016,37,105,0.082:0.194,2,0.030:0.096,2,0.042:0.024,2,0.846:0.686,2
2016,37,107,0.198:0.292,2,0.007:0.040,2,0.022:0.011,2,0.772:0.657,2
2016,37,109,0.020:0.073,2,0.016:0.043,2,0.036:0.016,2,0.928:0.867,2
2016,37,111,0.020:0.062,3,0.018:0.038,3,0.046:0.045,3,0.915:0.855,3
2016,37,113,0.001:0.013,3,0.002:0.033,3,0.008:0.034,3,0.989:0.919,3
2016,37,115,0.004:0.012,3,0.008:0.028,3,0.054:0.086,3,0.934:0.874,3
