year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality,subgroup_type,subgroup
2023,5,5105,.0384615,1,race-ethnicity,Majority White
2023,5,5107,.1150628,1,race-ethnicity,All
2023,5,5107,.1189427,1,race-ethnicity,Majority Non-White
2023,5,5107,NA,NA,race-ethnicity,Majority White
2023,5,5109,.0510949,1,race-ethnicity,All
2023,5,5109,NA,NA,race-ethnicity,Majority Non-White
2023,5,5109,.0510949,1,race-ethnicity,Majority White
2023,5,5111,.172028,1,race-ethnicity,All
2023,5,5111,NA,NA,race-ethnicity,Majority Non-White
2023,5,5111,.172028,1,race-ethnicity,Majority White
2023,5,5113,.0559322,1,race-ethnicity,All
2023,5,5113,NA,NA,race-ethnicity,Majority Non-White
2023,5,5113,.0559322,1,race-ethnicity,Majority White
2023,5,5115,.055332,1,race-ethnicity,All
2023,5,5115,NA,NA,race-ethnicity,Majority Non-White
2023,5,5115,.055332,1,race-ethnicity,Majority White
2023,5,5117,.0420561,1,race-ethnicity,All
2023,5,5117,NA,NA,race-ethnicity,Majority Non-White
2023,5,5117,.0420561,1,race-ethnicity,Majority White
2023,5,5119,.0406132,1,race-ethnicity,All
2023,5,5119,.0521317,1,race-ethnicity,Majority Non-White
2023,5,5119,.0334674,1,race-ethnicity,Majority White
2023,5,5121,.0998152,1,race-ethnicity,All
2023,5,5121,NA,NA,race-ethnicity,Majority Non-White
2023,5,5121,.0998152,1,race-ethnicity,Majority White
2023,5,5123,.0998308,1,race-ethnicity,All
2023,5,5123,.1163311,1,race-ethnicity,Majority Non-White
2023,5,5123,.0486111,1,race-ethnicity,Majority White
2023,5,5125,.0356961,1,race-ethnicity,All
2023,5,5125,.0574713,1,race-ethnicity,Majority Non-White
2023,5,5125,.0352021,1,race-ethnicity,Majority White
2023,5,5127,.1254613,1,race-ethnicity,All
2023,5,5127,NA,NA,race-ethnicity,Majority Non-White
2023,5,5127,.1254613,1,race-ethnicity,Majority White
2023,5,5129,.035,1,race-ethnicity,All
2023,5,5129,NA,NA,race-ethnicity,Majority Non-White
2023,5,5129,.035,1,race-ethnicity,Majority White
2023,5,5131,.0546777,1,race-ethnicity,All
2023,5,5131,.0758621,1,race-ethnicity,Majority Non-White
2023,5,5131,.0510863,1,race-ethnicity,Majority White
2023,5,5133,.1208054,1,race-ethnicity,All
2023,5,5133,.1328671,1,race-ethnicity,Majority Non-White
2023,5,5133,.0993789,1,race-ethnicity,Majority White
2023,5,5135,.0765217,1,race-ethnicity,All
2023,5,5135,NA,NA,race-ethnicity,Majority Non-White
2023,5,5135,.0765217,1,race-ethnicity,Majority White
2023,5,5137,.0534591,1,race-ethnicity,All
2023,5,5137,NA,NA,race-ethnicity,Majority Non-White
2023,5,5137,.0534591,1,race-ethnicity,Majority White
2023,5,5139,.0885874,1,race-ethnicity,All
2023,5,5139,.0842105,1,race-ethnicity,Majority Non-White
2023,5,5139,.0889465,1,race-ethnicity,Majority White
2023,5,5141,.0381679,1,race-ethnicity,All
2023,5,5141,NA,NA,race-ethnicity,Majority Non-White
2023,5,5141,.0381679,1,race-ethnicity,Majority White
2023,5,5143,.0683463,1,race-ethnicity,All
2023,5,5143,.1074681,1,race-ethnicity,Majority Non-White
2023,5,5143,.0577712,1,race-ethnicity,Majority White
2023,5,5145,.0334021,1,race-ethnicity,All
2023,5,5145,NA,NA,race-ethnicity,Majority Non-White
2023,5,5145,.0334021,1,race-ethnicity,Majority White
2023,5,5147,.0582011,1,race-ethnicity,All
2023,5,5147,NA,NA,race-ethnicity,Majority Non-White
2023,5,5147,.0535714,1,race-ethnicity,Majority White
2023,5,5149,.0463576,1,race-ethnicity,All
2023,5,5149,NA,NA,race-ethnicity,Majority Non-White
2023,5,5149,.0465116,1,race-ethnicity,Majority White
2023,6,6001,.0231784,1,race-ethnicity,All
2023,6,6001,.0248748,1,race-ethnicity,Majority Non-White
2023,6,6001,.0108297,1,race-ethnicity,Majority White
2023,6,6003,NA,NA,race-ethnicity,All
2023,6,6003,NA,NA,race-ethnicity,Majority Non-White
2023,6,6003,NA,NA,race-ethnicity,Majority White
2023,6,6005,.0313695,1,race-ethnicity,All
2023,6,6005,NA,NA,race-ethnicity,Majority Non-White
2023,6,6005,.0313936,1,race-ethnicity,Majority White
2023,6,6007,.0342616,1,race-ethnicity,All
2023,6,6007,NA,NA,race-ethnicity,Majority Non-White
2023,6,6007,.0341746,1,race-ethnicity,Majority White
2023,6,6009,.0393103,1,race-ethnicity,All
2023,6,6009,NA,NA,race-ethnicity,Majority Non-White
2023,6,6009,.0393812,1,race-ethnicity,Majority White
2023,6,6011,.0225035,1,race-ethnicity,All
2023,6,6011,.0221566,1,race-ethnicity,Majority Non-White
2023,6,6011,NA,NA,race-ethnicity,Majority White
2023,6,6013,.0363268,1,race-ethnicity,All
2023,6,6013,.0444296,1,race-ethnicity,Majority Non-White
2023,6,6013,.0214088,1,race-ethnicity,Majority White
2023,6,6015,.0401003,1,race-ethnicity,All
2023,6,6015,NA,NA,race-ethnicity,Majority Non-White
2023,6,6015,.0415584,1,race-ethnicity,Majority White
2023,6,6017,.037554,1,race-ethnicity,All
2023,6,6017,NA,NA,race-ethnicity,Majority Non-White
2023,6,6017,.0374144,1,race-ethnicity,Majority White
2023,6,6019,.0392996,1,race-ethnicity,All
2023,6,6019,.0421161,1,race-ethnicity,Majority Non-White
2023,6,6019,.026,1,race-ethnicity,Majority White
2023,6,6021,.0151163,1,race-ethnicity,All
2023,6,6021,0,1,race-ethnicity,Majority Non-White
2023,6,6021,.0162703,1,race-ethnicity,Majority White
2023,6,6023,.0240964,1,race-ethnicity,All
2023,6,6023,.027027,1,race-ethnicity,Majority Non-White
2023,6,6023,.0240662,1,race-ethnicity,Majority White
2023,6,6025,.053443,1,race-ethnicity,All
2023,6,6025,.0531019,1,race-ethnicity,Majority Non-White
2023,6,6025,NA,NA,race-ethnicity,Majority White
2023,6,6027,.0235935,1,race-ethnicity,All
2023,6,6027,NA,NA,race-ethnicity,Majority Non-White
2023,6,6027,.0218182,1,race-ethnicity,Majority White
2023,6,6029,.042368,1,race-ethnicity,All
2023,6,6029,.0447712,1,race-ethnicity,Majority Non-White
2023,6,6029,.0367495,1,race-ethnicity,Majority White
2023,6,6031,.0346792,1,race-ethnicity,All
2023,6,6031,.0346792,1,race-ethnicity,Majority Non-White
2023,6,6031,NA,NA,race-ethnicity,Majority White
2023,6,6033,.0406699,1,race-ethnicity,All
2023,6,6033,NA,NA,race-ethnicity,Majority Non-White
2023,6,6033,.0406699,1,race-ethnicity,Majority White
2023,6,6035,.093185,1,race-ethnicity,All
2023,6,6035,NA,NA,race-ethnicity,Majority Non-White
2023,6,6035,.0889213,1,race-ethnicity,Majority White
2023,6,6037,.0267373,1,race-ethnicity,All
2023,6,6037,.0286868,1,race-ethnicity,Majority Non-White
2023,6,6037,.0181199,1,race-ethnicity,Majority White
2023,6,6039,.0373408,1,race-ethnicity,All
2023,6,6039,.038563,1,race-ethnicity,Majority Non-White
2023,6,6039,.0350219,1,race-ethnicity,Majority White
2023,6,6041,.009216,1,race-ethnicity,All
2023,6,6041,NA,NA,race-ethnicity,Majority Non-White
2023,6,6041,.0092271,1,race-ethnicity,Majority White
2023,6,6043,.0386555,1,race-ethnicity,All
2023,6,6043,NA,NA,race-ethnicity,Majority Non-White
2023,6,6043,.0387205,1,race-ethnicity,Majority White
2023,6,6045,.0389747,1,race-ethnicity,All
2023,6,6045,.0357143,1,race-ethnicity,Majority Non-White
2023,6,6045,.0392964,1,race-ethnicity,Majority White
2023,6,6047,.0411885,1,race-ethnicity,All
2023,6,6047,.0412765,1,race-ethnicity,Majority Non-White
2023,6,6047,.03861,1,race-ethnicity,Majority White
2023,6,6049,.0804196,1,race-ethnicity,All
2023,6,6049,NA,NA,race-ethnicity,Majority Non-White
2023,6,6049,.0821429,1,race-ethnicity,Majority White
2023,6,6051,.0337662,1,race-ethnicity,All
2023,6,6051,NA,NA,race-ethnicity,Majority Non-White
2023,6,6051,.0292553,1,race-ethnicity,Majority White
2023,6,6053,.0618252,1,race-ethnicity,All
2023,6,6053,.0712382,1,race-ethnicity,Majority Non-White
2023,6,6053,.0323822,1,race-ethnicity,Majority White
2023,6,6055,.0260429,1,race-ethnicity,All
2023,6,6055,.0264941,1,race-ethnicity,Majority Non-White
2023,6,6055,.0258017,1,race-ethnicity,Majority White
2023,6,6057,.0278022,1,race-ethnicity,All
2023,6,6057,NA,NA,race-ethnicity,Majority Non-White
2023,6,6057,.0278022,1,race-ethnicity,Majority White
2023,6,6059,.0250524,1,race-ethnicity,All
2023,6,6059,.0273784,1,race-ethnicity,Majority Non-White
2023,6,6059,.0204076,1,race-ethnicity,Majority White
2023,6,6061,.0180818,1,race-ethnicity,All
2023,6,6061,NA,NA,race-ethnicity,Majority Non-White
2023,6,6061,.0180818,1,race-ethnicity,Majority White
2023,6,6063,.0695518,1,race-ethnicity,All
2023,6,6063,NA,NA,race-ethnicity,Majority Non-White
2023,6,6063,.0697674,1,race-ethnicity,Majority White
2023,6,6065,.0352645,1,race-ethnicity,All
2023,6,6065,.0375231,1,race-ethnicity,Majority Non-White
2023,6,6065,.0262312,1,race-ethnicity,Majority White
2023,6,6067,.0336212,1,race-ethnicity,All
2023,6,6067,.0360021,1,race-ethnicity,Majority Non-White
2023,6,6067,.0300053,1,race-ethnicity,Majority White
2023,6,6069,.0635614,1,race-ethnicity,All
2023,6,6069,.0658499,1,race-ethnicity,Majority Non-White
2023,6,6069,.0196078,1,race-ethnicity,Majority White
2023,6,6071,.0377166,1,race-ethnicity,All
2023,6,6071,.037534,1,race-ethnicity,Majority Non-White
2023,6,6071,.03898,1,race-ethnicity,Majority White
2023,6,6073,.0298773,1,race-ethnicity,All
2023,6,6073,.0337283,1,race-ethnicity,Majority Non-White
2023,6,6073,.0247697,1,race-ethnicity,Majority White
2023,6,6075,.0116147,1,race-ethnicity,All
2023,6,6075,.012474,1,race-ethnicity,Majority Non-White
2023,6,6075,.0082061,1,race-ethnicity,Majority White
2023,6,6077,.0320675,1,race-ethnicity,All
2023,6,6077,.0327339,1,race-ethnicity,Majority Non-White
2023,6,6077,.0267994,1,race-ethnicity,Majority White
2023,6,6079,.0227144,1,race-ethnicity,All
2023,6,6079,.027361,1,race-ethnicity,Majority Non-White
2023,6,6079,.0220282,1,race-ethnicity,Majority White
2023,6,6081,.0161929,1,race-ethnicity,All
2023,6,6081,.0182001,1,race-ethnicity,Majority Non-White
2023,6,6081,.0120163,1,race-ethnicity,Majority White
2023,6,6083,.0172414,1,race-ethnicity,All
2023,6,6083,.0205404,1,race-ethnicity,Majority Non-White
2023,6,6083,.0100527,1,race-ethnicity,Majority White
2023,6,6085,.0117224,1,race-ethnicity,All
2023,6,6085,.0120872,1,race-ethnicity,Majority Non-White
2023,6,6085,.0060257,1,race-ethnicity,Majority White
2023,6,6087,.0138382,1,race-ethnicity,All
2023,6,6087,.016767,1,race-ethnicity,Majority Non-White
2023,6,6087,.0126267,1,race-ethnicity,Majority White
2023,6,6089,.0236615,1,race-ethnicity,All
2023,6,6089,NA,NA,race-ethnicity,Majority Non-White
2023,6,6089,.0236615,1,race-ethnicity,Majority White
2023,6,6091,.0595238,1,race-ethnicity,All
2023,6,6091,NA,NA,race-ethnicity,Majority Non-White
2023,6,6091,.0506329,1,race-ethnicity,Majority White
2023,6,6093,.037448,1,race-ethnicity,All
2023,6,6093,NA,NA,race-ethnicity,Majority Non-White
2023,6,6093,.0372977,1,race-ethnicity,Majority White
2023,6,6095,.0384997,1,race-ethnicity,All
2023,6,6095,.042599,1,race-ethnicity,Majority Non-White
2023,6,6095,.0257084,1,race-ethnicity,Majority White
2023,6,6097,.0218896,1,race-ethnicity,All
2023,6,6097,.0229618,1,race-ethnicity,Majority Non-White
2023,6,6097,.0213904,1,race-ethnicity,Majority White
2023,6,6099,.0354482,1,race-ethnicity,All
2023,6,6099,.0356158,1,race-ethnicity,Majority Non-White
2023,6,6099,.0346111,1,race-ethnicity,Majority White
2023,6,6101,.0424837,1,race-ethnicity,All
2023,6,6101,.0443194,1,race-ethnicity,Majority Non-White
2023,6,6101,.0184332,1,race-ethnicity,Majority White
2023,6,6103,.0300493,1,race-ethnicity,All
2023,6,6103,.0125224,1,race-ethnicity,Majority Non-White
2023,6,6103,.0367347,1,race-ethnicity,Majority White
2023,6,6105,.054878,1,race-ethnicity,All
2023,6,6105,NA,NA,race-ethnicity,Majority Non-White
2023,6,6105,.0550459,1,race-ethnicity,Majority White
2023,6,6107,.0317508,1,race-ethnicity,All
2023,6,6107,.0319477,1,race-ethnicity,Majority Non-White
2023,6,6107,.0210084,1,race-ethnicity,Majority White
2023,6,6109,.0447154,1,race-ethnicity,All
2023,6,6109,NA,NA,race-ethnicity,Majority Non-White
2023,6,6109,.0445487,1,race-ethnicity,Majority White
2023,6,6111,.0198919,1,race-ethnicity,All
2023,6,6111,.0229675,1,race-ethnicity,Majority Non-White
2023,6,6111,.0172449,1,race-ethnicity,Majority White
2023,6,6113,.016383,1,race-ethnicity,All
2023,6,6113,.0183452,1,race-ethnicity,Majority Non-White
2023,6,6113,.005291,1,race-ethnicity,Majority White
2023,6,6115,.0374737,1,race-ethnicity,All
2023,6,6115,.0454042,1,race-ethnicity,Majority Non-White
2023,6,6115,.0326087,1,race-ethnicity,Majority White
2023,8,8001,0,1,race-ethnicity,All
2023,8,8001,0,1,race-ethnicity,Majority Non-White
2023,8,8001,0,1,race-ethnicity,Majority White
2023,8,8003,0,1,race-ethnicity,All
2023,8,8003,0,1,race-ethnicity,Majority Non-White
2023,8,8003,NA,NA,race-ethnicity,Majority White
2023,8,8005,0,1,race-ethnicity,All
2023,8,8005,0,1,race-ethnicity,Majority Non-White
2023,8,8005,0,1,race-ethnicity,Majority White
2023,8,8007,0,1,race-ethnicity,All
2023,8,8007,NA,NA,race-ethnicity,Majority Non-White
2023,8,8007,0,1,race-ethnicity,Majority White
2023,8,8009,0,1,race-ethnicity,All
2023,8,8009,NA,NA,race-ethnicity,Majority Non-White
2023,8,8009,0,1,race-ethnicity,Majority White
2023,8,8011,0,1,race-ethnicity,All
2023,8,8011,0,1,race-ethnicity,Majority Non-White
2023,8,8011,NA,NA,race-ethnicity,Majority White
2023,8,8013,0,1,race-ethnicity,All
2023,8,8013,NA,NA,race-ethnicity,Majority Non-White
2023,8,8013,0,1,race-ethnicity,Majority White
2023,8,8014,0,1,race-ethnicity,All
2023,8,8014,NA,NA,race-ethnicity,Majority Non-White
2023,8,8014,0,1,race-ethnicity,Majority White
2023,8,8015,0,1,race-ethnicity,All
2023,8,8015,NA,NA,race-ethnicity,Majority Non-White
2023,8,8015,0,1,race-ethnicity,Majority White
2023,8,8017,0,1,race-ethnicity,All
2023,8,8017,NA,NA,race-ethnicity,Majority Non-White
2023,8,8017,0,1,race-ethnicity,Majority White
2023,8,8019,0,1,race-ethnicity,All
2023,8,8019,NA,NA,race-ethnicity,Majority Non-White
2023,8,8019,0,1,race-ethnicity,Majority White
2023,8,8021,0,1,race-ethnicity,All
2023,8,8021,0,1,race-ethnicity,Majority Non-White
2023,8,8021,0,1,race-ethnicity,Majority White
2023,8,8023,0,1,race-ethnicity,All
2023,8,8023,0,1,race-ethnicity,Majority Non-White
2023,8,8023,NA,NA,race-ethnicity,Majority White
2023,8,8025,0,1,race-ethnicity,All
2023,8,8025,NA,NA,race-ethnicity,Majority Non-White
2023,8,8025,0,1,race-ethnicity,Majority White
2023,8,8027,0,1,race-ethnicity,All
2023,8,8027,NA,NA,race-ethnicity,Majority Non-White
2023,8,8027,0,1,race-ethnicity,Majority White
2023,8,8029,0,1,race-ethnicity,All
2023,8,8029,NA,NA,race-ethnicity,Majority Non-White
2023,8,8029,0,1,race-ethnicity,Majority White
2023,8,8031,.0001865,1,race-ethnicity,All
2023,8,8031,.0002509,1,race-ethnicity,Majority Non-White
2023,8,8031,.0001486,1,race-ethnicity,Majority White
2023,8,8033,0,1,race-ethnicity,All
2023,8,8033,NA,NA,race-ethnicity,Majority Non-White
2023,8,8033,0,1,race-ethnicity,Majority White
2023,8,8035,0,1,race-ethnicity,All
2023,8,8035,NA,NA,race-ethnicity,Majority Non-White
2023,8,8035,0,1,race-ethnicity,Majority White
2023,8,8037,0,1,race-ethnicity,All
2023,8,8037,0,1,race-ethnicity,Majority Non-White
2023,8,8037,0,1,race-ethnicity,Majority White
2023,8,8039,0,1,race-ethnicity,All
2023,8,8039,NA,NA,race-ethnicity,Majority Non-White
2023,8,8039,0,1,race-ethnicity,Majority White
2023,8,8041,.0000455,1,race-ethnicity,All
2023,8,8041,0,1,race-ethnicity,Majority Non-White
2023,8,8041,.0000518,1,race-ethnicity,Majority White
2023,8,8043,0,1,race-ethnicity,All
2023,8,8043,NA,NA,race-ethnicity,Majority Non-White
2023,8,8043,0,1,race-ethnicity,Majority White
2023,8,8045,0,1,race-ethnicity,All
2023,8,8045,NA,NA,race-ethnicity,Majority Non-White
2023,8,8045,0,1,race-ethnicity,Majority White
2023,8,8047,0,1,race-ethnicity,All
2023,8,8047,NA,NA,race-ethnicity,Majority Non-White
2023,8,8047,0,1,race-ethnicity,Majority White
2023,8,8049,0,1,race-ethnicity,All
2023,8,8049,NA,NA,race-ethnicity,Majority Non-White
2023,8,8049,0,1,race-ethnicity,Majority White
2023,8,8051,0,1,race-ethnicity,All
2023,8,8051,NA,NA,race-ethnicity,Majority Non-White
2023,8,8051,0,1,race-ethnicity,Majority White
2023,8,8053,NA,NA,race-ethnicity,All
2023,8,8053,NA,NA,race-ethnicity,Majority Non-White
2023,8,8053,NA,NA,race-ethnicity,Majority White
2023,8,8055,0,1,race-ethnicity,All
2023,8,8055,NA,NA,race-ethnicity,Majority Non-White
2023,8,8055,0,1,race-ethnicity,Majority White
2023,8,8057,NA,NA,race-ethnicity,All
2023,8,8057,NA,NA,race-ethnicity,Majority Non-White
2023,8,8057,NA,NA,race-ethnicity,Majority White
2023,8,8059,0,1,race-ethnicity,All
2023,8,8059,NA,NA,race-ethnicity,Majority Non-White
2023,8,8059,0,1,race-ethnicity,Majority White
2023,8,8061,0,1,race-ethnicity,All
2023,8,8061,NA,NA,race-ethnicity,Majority Non-White
2023,8,8061,0,1,race-ethnicity,Majority White
2023,8,8063,0,1,race-ethnicity,All
2023,8,8063,NA,NA,race-ethnicity,Majority Non-White
2023,8,8063,0,1,race-ethnicity,Majority White
2023,8,8065,0,1,race-ethnicity,All
2023,8,8065,NA,NA,race-ethnicity,Majority Non-White
2023,8,8065,0,1,race-ethnicity,Majority White
2023,8,8067,0,1,race-ethnicity,All
2023,8,8067,NA,NA,race-ethnicity,Majority Non-White
2023,8,8067,0,1,race-ethnicity,Majority White
2023,8,8069,0,1,race-ethnicity,All
2023,8,8069,NA,NA,race-ethnicity,Majority Non-White
2023,8,8069,0,1,race-ethnicity,Majority White
2023,8,8071,0,1,race-ethnicity,All
2023,8,8071,NA,NA,race-ethnicity,Majority Non-White
2023,8,8071,0,1,race-ethnicity,Majority White
2023,8,8073,0,1,race-ethnicity,All
2023,8,8073,NA,NA,race-ethnicity,Majority Non-White
2023,8,8073,0,1,race-ethnicity,Majority White
2023,8,8075,0,1,race-ethnicity,All
2023,8,8075,NA,NA,race-ethnicity,Majority Non-White
2023,8,8075,0,1,race-ethnicity,Majority White
2023,8,8077,0,1,race-ethnicity,All
2023,8,8077,NA,NA,race-ethnicity,Majority Non-White
2023,8,8077,0,1,race-ethnicity,Majority White
2023,8,8079,NA,NA,race-ethnicity,All
2023,8,8079,NA,NA,race-ethnicity,Majority Non-White
2023,8,8079,NA,NA,race-ethnicity,Majority White
2023,8,8081,0,1,race-ethnicity,All
2023,8,8081,NA,NA,race-ethnicity,Majority Non-White
2023,8,8081,0,1,race-ethnicity,Majority White
2023,8,8083,0,1,race-ethnicity,All
2023,8,8083,NA,NA,race-ethnicity,Majority Non-White
2023,8,8083,0,1,race-ethnicity,Majority White
2023,8,8085,0,1,race-ethnicity,All
2023,8,8085,NA,NA,race-ethnicity,Majority Non-White
2023,8,8085,0,1,race-ethnicity,Majority White
2023,8,8087,0,1,race-ethnicity,All
2023,8,8087,0,1,race-ethnicity,Majority Non-White
2023,8,8087,0,1,race-ethnicity,Majority White
2023,8,8089,0,1,race-ethnicity,All
2023,8,8089,0,1,race-ethnicity,Majority Non-White
2023,8,8089,0,1,race-ethnicity,Majority White
2023,8,8091,0,1,race-ethnicity,All
2023,8,8091,NA,NA,race-ethnicity,Majority Non-White
2023,8,8091,0,1,race-ethnicity,Majority White
2023,8,8093,0,1,race-ethnicity,All
2023,8,8093,NA,NA,race-ethnicity,Majority Non-White
2023,8,8093,0,1,race-ethnicity,Majority White
2023,8,8095,0,1,race-ethnicity,All
2023,8,8095,NA,NA,race-ethnicity,Majority Non-White
2023,8,8095,0,1,race-ethnicity,Majority White
2023,8,8097,0,1,race-ethnicity,All
2023,8,8097,0,1,race-ethnicity,Majority Non-White
2023,8,8097,0,1,race-ethnicity,Majority White
2023,8,8099,0,1,race-ethnicity,All
2023,8,8099,NA,NA,race-ethnicity,Majority Non-White
2023,8,8099,0,1,race-ethnicity,Majority White
2023,8,8101,.0001954,1,race-ethnicity,All
2023,8,8101,.0003312,1,race-ethnicity,Majority Non-White
2023,8,8101,0,1,race-ethnicity,Majority White
2023,8,8103,0,1,race-ethnicity,All
2023,8,8103,NA,NA,race-ethnicity,Majority Non-White
2023,8,8103,0,1,race-ethnicity,Majority White
2023,8,8105,0,1,race-ethnicity,All
2023,8,8105,0,1,race-ethnicity,Majority Non-White
2023,8,8105,0,1,race-ethnicity,Majority White
2023,8,8107,.001224,1,race-ethnicity,All
2023,8,8107,NA,NA,race-ethnicity,Majority Non-White
2023,8,8107,.001224,1,race-ethnicity,Majority White
2023,8,8109,0,1,race-ethnicity,All
2023,8,8109,0,1,race-ethnicity,Majority Non-White
2023,8,8109,0,1,race-ethnicity,Majority White
2023,8,8111,NA,NA,race-ethnicity,All
2023,8,8111,NA,NA,race-ethnicity,Majority Non-White
2023,8,8111,NA,NA,race-ethnicity,Majority White
2023,8,8113,0,1,race-ethnicity,All
2023,8,8113,NA,NA,race-ethnicity,Majority Non-White
2023,8,8113,0,1,race-ethnicity,Majority White
2023,8,8115,0,1,race-ethnicity,All
2023,8,8115,NA,NA,race-ethnicity,Majority Non-White
2023,8,8115,0,1,race-ethnicity,Majority White
2023,8,8117,0,1,race-ethnicity,All
2023,8,8117,NA,NA,race-ethnicity,Majority Non-White
2023,8,8117,0,1,race-ethnicity,Majority White
2023,8,8119,0,1,race-ethnicity,All
2023,8,8119,NA,NA,race-ethnicity,Majority Non-White
2023,8,8119,0,1,race-ethnicity,Majority White
2023,8,8121,0,1,race-ethnicity,All
2023,8,8121,NA,NA,race-ethnicity,Majority Non-White
2023,8,8121,0,1,race-ethnicity,Majority White
2023,8,8123,0,1,race-ethnicity,All
2023,8,8123,0,1,race-ethnicity,Majority Non-White
2023,8,8123,0,1,race-ethnicity,Majority White
2023,8,8125,0,1,race-ethnicity,All
2023,8,8125,NA,NA,race-ethnicity,Majority Non-White
2023,8,8125,0,1,race-ethnicity,Majority White
2023,9,9001,.0412051,1,race-ethnicity,All
2023,9,9001,.0646082,1,race-ethnicity,Majority Non-White
