year,state,county,share_student_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,28,67,.1366397,1,race-ethnicity,All
2023,28,67,.166065,1,race-ethnicity,Majority Non-White
2023,28,67,.1251758,1,race-ethnicity,Majority White
2023,28,69,.1919643,1,race-ethnicity,All
2023,28,69,.1767677,1,race-ethnicity,Majority Non-White
2023,28,69,NA,3,race-ethnicity,Majority White
2023,28,71,.1945032,1,race-ethnicity,All
2023,28,71,NA,3,race-ethnicity,Majority Non-White
2023,28,71,.1969365,1,race-ethnicity,Majority White
2023,28,73,.2104156,1,race-ethnicity,All
2023,28,73,NA,3,race-ethnicity,Majority Non-White
2023,28,73,.2066381,1,race-ethnicity,Majority White
2023,28,75,.1422372,1,race-ethnicity,All
2023,28,75,.1573034,1,race-ethnicity,Majority Non-White
2023,28,75,.1381215,1,race-ethnicity,Majority White
2023,28,77,.1324201,1,race-ethnicity,All
2023,28,77,.1355932,1,race-ethnicity,Majority Non-White
2023,28,77,.1319261,1,race-ethnicity,Majority White
2023,28,79,.1421569,1,race-ethnicity,All
2023,28,79,.1381958,1,race-ethnicity,Majority Non-White
2023,28,79,.1648352,1,race-ethnicity,Majority White
2023,28,81,.165056,1,race-ethnicity,All
2023,28,81,.1856223,1,race-ethnicity,Majority Non-White
2023,28,81,.1534743,1,race-ethnicity,Majority White
2023,28,83,.25,1,race-ethnicity,All
2023,28,83,.2555556,1,race-ethnicity,Majority Non-White
2023,28,83,NA,3,race-ethnicity,Majority White
2023,28,85,.1221221,1,race-ethnicity,All
2023,28,85,NA,3,race-ethnicity,Majority Non-White
2023,28,85,.1221221,1,race-ethnicity,Majority White
2023,28,87,.1969697,1,race-ethnicity,All
2023,28,87,.2055407,1,race-ethnicity,Majority Non-White
2023,28,87,.183056,1,race-ethnicity,Majority White
2023,28,89,.2165472,1,race-ethnicity,All
2023,28,89,.2437024,1,race-ethnicity,Majority Non-White
2023,28,89,.1882998,1,race-ethnicity,Majority White
2023,28,91,.1346667,1,race-ethnicity,All
2023,28,91,.220339,1,race-ethnicity,Majority Non-White
2023,28,91,.1273517,1,race-ethnicity,Majority White
2023,28,93,.1642984,1,race-ethnicity,All
2023,28,93,.1712474,1,race-ethnicity,Majority Non-White
2023,28,93,.1592649,1,race-ethnicity,Majority White
2023,28,95,.1558204,1,race-ethnicity,All
2023,28,95,.1780105,1,race-ethnicity,Majority Non-White
2023,28,95,.1438646,1,race-ethnicity,Majority White
2023,28,97,.1657459,1,race-ethnicity,All
2023,28,97,NA,3,race-ethnicity,Majority Non-White
2023,28,97,.1657459,1,race-ethnicity,Majority White
2023,28,99,.1273792,1,race-ethnicity,All
2023,28,99,NA,3,race-ethnicity,Majority Non-White
2023,28,99,.127566,1,race-ethnicity,Majority White
2023,28,101,.1206434,1,race-ethnicity,All
2023,28,101,.1770833,1,race-ethnicity,Majority Non-White
2023,28,101,.101083,1,race-ethnicity,Majority White
2023,28,103,.2054795,1,race-ethnicity,All
2023,28,103,.2054795,1,race-ethnicity,Majority Non-White
2023,28,103,NA,3,race-ethnicity,Majority White
2023,28,105,.235249,1,race-ethnicity,All
2023,28,105,NA,3,race-ethnicity,Majority Non-White
2023,28,105,.2366352,1,race-ethnicity,Majority White
2023,28,107,.1676471,1,race-ethnicity,All
2023,28,107,.1754757,1,race-ethnicity,Majority Non-White
2023,28,107,.1608775,1,race-ethnicity,Majority White
2023,28,109,.1306233,1,race-ethnicity,All
2023,28,109,NA,3,race-ethnicity,Majority Non-White
2023,28,109,.1306233,1,race-ethnicity,Majority White
2023,28,111,.0820189,1,race-ethnicity,All
2023,28,111,NA,3,race-ethnicity,Majority Non-White
2023,28,111,.0820189,1,race-ethnicity,Majority White
2023,28,113,.1361702,1,race-ethnicity,All
2023,28,113,.1295337,1,race-ethnicity,Majority Non-White
2023,28,113,.1488834,1,race-ethnicity,Majority White
2023,28,115,.1241458,1,race-ethnicity,All
2023,28,115,NA,3,race-ethnicity,Majority Non-White
2023,28,115,.1244186,1,race-ethnicity,Majority White
2023,28,117,.1204819,1,race-ethnicity,All
2023,28,117,NA,3,race-ethnicity,Majority Non-White
2023,28,117,.1204819,1,race-ethnicity,Majority White
2023,28,119,.1180124,1,race-ethnicity,All
2023,28,119,.1014493,1,race-ethnicity,Majority Non-White
2023,28,119,NA,3,race-ethnicity,Majority White
2023,28,121,.1911669,1,race-ethnicity,All
2023,28,121,NA,3,race-ethnicity,Majority Non-White
2023,28,121,.1915817,1,race-ethnicity,Majority White
2023,28,123,.156129,1,race-ethnicity,All
2023,28,123,.144,1,race-ethnicity,Majority Non-White
2023,28,123,.1675,1,race-ethnicity,Majority White
2023,28,125,.1984127,1,race-ethnicity,All
2023,28,125,.1984127,1,race-ethnicity,Majority Non-White
2023,28,125,NA,3,race-ethnicity,Majority White
2023,28,127,.1530121,1,race-ethnicity,All
2023,28,127,.1478261,1,race-ethnicity,Majority Non-White
2023,28,127,.1538462,1,race-ethnicity,Majority White
2023,28,129,.0781893,1,race-ethnicity,All
2023,28,129,NA,3,race-ethnicity,Majority Non-White
2023,28,129,.0785124,1,race-ethnicity,Majority White
2023,28,131,.1534091,1,race-ethnicity,All
2023,28,131,NA,3,race-ethnicity,Majority Non-White
2023,28,131,.1534091,1,race-ethnicity,Majority White
2023,28,133,.2098976,1,race-ethnicity,All
2023,28,133,.211704,1,race-ethnicity,Majority Non-White
2023,28,133,NA,3,race-ethnicity,Majority White
2023,28,135,.1875,1,race-ethnicity,All
2023,28,135,.2314411,1,race-ethnicity,Majority Non-White
2023,28,135,.0454545,1,race-ethnicity,Majority White
2023,28,137,.1471653,1,race-ethnicity,All
2023,28,137,NA,3,race-ethnicity,Majority Non-White
2023,28,137,.1471653,1,race-ethnicity,Majority White
2023,28,139,.1353033,1,race-ethnicity,All
2023,28,139,.1184211,1,race-ethnicity,Majority Non-White
2023,28,139,.1375661,1,race-ethnicity,Majority White
2023,28,141,.0609756,1,race-ethnicity,All
2023,28,141,NA,3,race-ethnicity,Majority Non-White
2023,28,141,.061082,1,race-ethnicity,Majority White
2023,28,143,.2225806,1,race-ethnicity,All
2023,28,143,.2402827,1,race-ethnicity,Majority Non-White
2023,28,143,NA,3,race-ethnicity,Majority White
2023,28,145,.1372998,1,race-ethnicity,All
2023,28,145,NA,3,race-ethnicity,Majority Non-White
2023,28,145,.1375723,1,race-ethnicity,Majority White
2023,28,147,.136253,1,race-ethnicity,All
2023,28,147,.1547619,1,race-ethnicity,Majority Non-White
2023,28,147,.0533333,1,race-ethnicity,Majority White
2023,28,149,.1964146,1,race-ethnicity,All
2023,28,149,.2046243,1,race-ethnicity,Majority Non-White
2023,28,149,.1794258,1,race-ethnicity,Majority White
2023,28,151,.2391837,1,race-ethnicity,All
2023,28,151,.2403292,1,race-ethnicity,Majority Non-White
2023,28,151,NA,3,race-ethnicity,Majority White
2023,28,153,.1451328,1,race-ethnicity,All
2023,28,153,.1909091,1,race-ethnicity,Majority Non-White
2023,28,153,.1355556,1,race-ethnicity,Majority White
2023,28,155,.1433447,1,race-ethnicity,All
2023,28,155,NA,3,race-ethnicity,Majority Non-White
2023,28,155,.1413428,1,race-ethnicity,Majority White
2023,28,157,.1448598,1,race-ethnicity,All
2023,28,157,.1550802,1,race-ethnicity,Majority Non-White
2023,28,157,NA,3,race-ethnicity,Majority White
2023,28,159,.1757009,1,race-ethnicity,All
2023,28,159,.185446,1,race-ethnicity,Majority Non-White
2023,28,159,.1376147,1,race-ethnicity,Majority White
2023,28,161,.1816092,1,race-ethnicity,All
2023,28,161,NA,3,race-ethnicity,Majority Non-White
2023,28,161,.1816092,1,race-ethnicity,Majority White
2023,28,163,.1827338,1,race-ethnicity,All
2023,28,163,.1906615,1,race-ethnicity,Majority Non-White
2023,28,163,.1620112,1,race-ethnicity,Majority White
2023,29,1,.1961415,1,race-ethnicity,All
2023,29,1,NA,3,race-ethnicity,Majority Non-White
2023,29,1,.1961415,1,race-ethnicity,Majority White
2023,29,3,.1566731,1,race-ethnicity,All
2023,29,3,NA,3,race-ethnicity,Majority Non-White
2023,29,3,.1566731,1,race-ethnicity,Majority White
2023,29,5,.1381579,1,race-ethnicity,All
2023,29,5,NA,3,race-ethnicity,Majority Non-White
2023,29,5,.1381579,1,race-ethnicity,Majority White
2023,29,7,.1253369,1,race-ethnicity,All
2023,29,7,NA,3,race-ethnicity,Majority Non-White
2023,29,7,.1253369,1,race-ethnicity,Majority White
2023,29,9,.1318359,1,race-ethnicity,All
2023,29,9,NA,3,race-ethnicity,Majority Non-White
2023,29,9,.1318359,1,race-ethnicity,Majority White
2023,29,11,.1546961,1,race-ethnicity,All
2023,29,11,NA,3,race-ethnicity,Majority Non-White
2023,29,11,.1546961,1,race-ethnicity,Majority White
2023,29,13,.1050328,1,race-ethnicity,All
2023,29,13,NA,3,race-ethnicity,Majority Non-White
2023,29,13,.1050328,1,race-ethnicity,Majority White
2023,29,15,.1015491,1,race-ethnicity,All
2023,29,15,NA,3,race-ethnicity,Majority Non-White
2023,29,15,.1015491,1,race-ethnicity,Majority White
2023,29,17,.1,1,race-ethnicity,All
2023,29,17,NA,3,race-ethnicity,Majority Non-White
2023,29,17,.1,1,race-ethnicity,Majority White
2023,29,19,.2001125,1,race-ethnicity,All
2023,29,19,NA,3,race-ethnicity,Majority Non-White
2023,29,19,.2001125,1,race-ethnicity,Majority White
2023,29,21,.1442673,1,race-ethnicity,All
2023,29,21,NA,3,race-ethnicity,Majority Non-White
2023,29,21,.1442673,1,race-ethnicity,Majority White
2023,29,23,.1198928,1,race-ethnicity,All
2023,29,23,NA,3,race-ethnicity,Majority Non-White
2023,29,23,.1198928,1,race-ethnicity,Majority White
2023,29,25,.1516245,1,race-ethnicity,All
2023,29,25,NA,3,race-ethnicity,Majority Non-White
2023,29,25,.1516245,1,race-ethnicity,Majority White
2023,29,27,.1597633,1,race-ethnicity,All
2023,29,27,NA,3,race-ethnicity,Majority Non-White
2023,29,27,.1597633,1,race-ethnicity,Majority White
2023,29,29,.1225895,1,race-ethnicity,All
2023,29,29,NA,3,race-ethnicity,Majority Non-White
2023,29,29,.1225895,1,race-ethnicity,Majority White
2023,29,31,.1788517,1,race-ethnicity,All
2023,29,31,NA,3,race-ethnicity,Majority Non-White
2023,29,31,.1788517,1,race-ethnicity,Majority White
2023,29,33,.1439689,1,race-ethnicity,All
2023,29,33,NA,3,race-ethnicity,Majority Non-White
2023,29,33,.1439689,1,race-ethnicity,Majority White
2023,29,35,.1025641,1,race-ethnicity,All
2023,29,35,NA,3,race-ethnicity,Majority Non-White
2023,29,35,.1025641,1,race-ethnicity,Majority White
2023,29,37,.1587808,1,race-ethnicity,All
2023,29,37,NA,3,race-ethnicity,Majority Non-White
2023,29,37,.1587808,1,race-ethnicity,Majority White
2023,29,39,.1180556,1,race-ethnicity,All
2023,29,39,NA,3,race-ethnicity,Majority Non-White
2023,29,39,.1180556,1,race-ethnicity,Majority White
2023,29,41,.0935673,1,race-ethnicity,All
2023,29,41,NA,3,race-ethnicity,Majority Non-White
2023,29,41,.0882353,1,race-ethnicity,Majority White
2023,29,43,.1878397,1,race-ethnicity,All
2023,29,43,NA,3,race-ethnicity,Majority Non-White
2023,29,43,.1878397,1,race-ethnicity,Majority White
2023,29,45,.1098901,1,race-ethnicity,All
2023,29,45,NA,3,race-ethnicity,Majority Non-White
2023,29,45,.1098901,1,race-ethnicity,Majority White
2023,29,47,.1862374,1,race-ethnicity,All
2023,29,47,NA,3,race-ethnicity,Majority Non-White
2023,29,47,.1862374,1,race-ethnicity,Majority White
2023,29,49,.1442441,1,race-ethnicity,All
2023,29,49,NA,3,race-ethnicity,Majority Non-White
2023,29,49,.1442441,1,race-ethnicity,Majority White
2023,29,51,.1817789,1,race-ethnicity,All
2023,29,51,NA,3,race-ethnicity,Majority Non-White
2023,29,51,.1817789,1,race-ethnicity,Majority White
2023,29,53,.1689861,1,race-ethnicity,All
2023,29,53,NA,3,race-ethnicity,Majority Non-White
2023,29,53,.1689861,1,race-ethnicity,Majority White
2023,29,55,.1150685,1,race-ethnicity,All
2023,29,55,NA,3,race-ethnicity,Majority Non-White
2023,29,55,.1150685,1,race-ethnicity,Majority White
2023,29,57,.1036036,1,race-ethnicity,All
2023,29,57,NA,3,race-ethnicity,Majority Non-White
2023,29,57,.1036036,1,race-ethnicity,Majority White
2023,29,59,.129108,1,race-ethnicity,All
2023,29,59,NA,3,race-ethnicity,Majority Non-White
2023,29,59,.129108,1,race-ethnicity,Majority White
2023,29,61,.1138211,1,race-ethnicity,All
2023,29,61,NA,3,race-ethnicity,Majority Non-White
2023,29,61,.1138211,1,race-ethnicity,Majority White
2023,29,63,.1288136,1,race-ethnicity,All
2023,29,63,NA,3,race-ethnicity,Majority Non-White
2023,29,63,.1288136,1,race-ethnicity,Majority White
2023,29,65,.1002179,1,race-ethnicity,All
2023,29,65,NA,3,race-ethnicity,Majority Non-White
2023,29,65,.1002179,1,race-ethnicity,Majority White
2023,29,67,.0333333,1,race-ethnicity,All
2023,29,67,NA,3,race-ethnicity,Majority Non-White
2023,29,67,.0333333,1,race-ethnicity,Majority White
2023,29,69,.1241379,1,race-ethnicity,All
2023,29,69,NA,3,race-ethnicity,Majority Non-White
2023,29,69,.1244186,1,race-ethnicity,Majority White
2023,29,71,.1325129,1,race-ethnicity,All
2023,29,71,NA,3,race-ethnicity,Majority Non-White
2023,29,71,.1325129,1,race-ethnicity,Majority White
2023,29,73,.102459,1,race-ethnicity,All
2023,29,73,NA,3,race-ethnicity,Majority Non-White
2023,29,73,.102459,1,race-ethnicity,Majority White
2023,29,75,.1165049,1,race-ethnicity,All
2023,29,75,NA,3,race-ethnicity,Majority Non-White
2023,29,75,.1165049,1,race-ethnicity,Majority White
2023,29,77,.1838836,1,race-ethnicity,All
2023,29,77,NA,3,race-ethnicity,Majority Non-White
2023,29,77,.1841544,1,race-ethnicity,Majority White
2023,29,79,.1355311,1,race-ethnicity,All
2023,29,79,NA,3,race-ethnicity,Majority Non-White
2023,29,79,.1355311,1,race-ethnicity,Majority White
2023,29,81,.1083333,1,race-ethnicity,All
2023,29,81,NA,3,race-ethnicity,Majority Non-White
2023,29,81,.1083333,1,race-ethnicity,Majority White
2023,29,83,.1078431,1,race-ethnicity,All
2023,29,83,NA,3,race-ethnicity,Majority Non-White
2023,29,83,.1078431,1,race-ethnicity,Majority White
2023,29,85,.0791367,1,race-ethnicity,All
2023,29,85,NA,3,race-ethnicity,Majority Non-White
2023,29,85,.0791367,1,race-ethnicity,Majority White
2023,29,87,.1045752,1,race-ethnicity,All
2023,29,87,NA,3,race-ethnicity,Majority Non-White
2023,29,87,.1045752,1,race-ethnicity,Majority White
2023,29,89,.1296928,1,race-ethnicity,All
2023,29,89,NA,3,race-ethnicity,Majority Non-White
2023,29,89,.1296928,1,race-ethnicity,Majority White
2023,29,91,.1278611,1,race-ethnicity,All
2023,29,91,NA,3,race-ethnicity,Majority Non-White
2023,29,91,.1278611,1,race-ethnicity,Majority White
2023,29,93,.096463,1,race-ethnicity,All
2023,29,93,NA,3,race-ethnicity,Majority Non-White
2023,29,93,.096463,1,race-ethnicity,Majority White
2023,29,95,.1859804,1,race-ethnicity,All
2023,29,95,.1912595,1,race-ethnicity,Majority Non-White
2023,29,95,.1825477,1,race-ethnicity,Majority White
2023,29,97,.1655209,1,race-ethnicity,All
2023,29,97,NA,3,race-ethnicity,Majority Non-White
2023,29,97,.1655209,1,race-ethnicity,Majority White
2023,29,99,.1621953,1,race-ethnicity,All
2023,29,99,NA,3,race-ethnicity,Majority Non-White
2023,29,99,.1621953,1,race-ethnicity,Majority White
2023,29,101,.1735075,1,race-ethnicity,All
2023,29,101,NA,3,race-ethnicity,Majority Non-White
2023,29,101,.1735075,1,race-ethnicity,Majority White
2023,29,103,.1363636,1,race-ethnicity,All
2023,29,103,NA,3,race-ethnicity,Majority Non-White
2023,29,103,.1363636,1,race-ethnicity,Majority White
2023,29,105,.130398,1,race-ethnicity,All
2023,29,105,NA,3,race-ethnicity,Majority Non-White
2023,29,105,.130398,1,race-ethnicity,Majority White
2023,29,107,.1257143,1,race-ethnicity,All
2023,29,107,NA,3,race-ethnicity,Majority Non-White
2023,29,107,.1257143,1,race-ethnicity,Majority White
2023,29,109,.1412338,1,race-ethnicity,All
2023,29,109,NA,3,race-ethnicity,Majority Non-White
2023,29,109,.1412338,1,race-ethnicity,Majority White
2023,29,111,.1269231,1,race-ethnicity,All
2023,29,111,NA,3,race-ethnicity,Majority Non-White
2023,29,111,.1269231,1,race-ethnicity,Majority White
2023,29,113,.1605985,1,race-ethnicity,All
2023,29,113,NA,3,race-ethnicity,Majority Non-White
2023,29,113,.1605985,1,race-ethnicity,Majority White
2023,29,115,.1294118,1,race-ethnicity,All
2023,29,115,NA,3,race-ethnicity,Majority Non-White
2023,29,115,.1294118,1,race-ethnicity,Majority White
2023,29,117,.1218905,1,race-ethnicity,All
2023,29,117,NA,3,race-ethnicity,Majority Non-White
2023,29,117,.1218905,1,race-ethnicity,Majority White
2023,29,119,.0734558,1,race-ethnicity,All
2023,29,119,.0372671,1,race-ethnicity,Majority Non-White
2023,29,119,.086758,1,race-ethnicity,Majority White
2023,29,121,.0838446,1,race-ethnicity,All
2023,29,121,NA,3,race-ethnicity,Majority Non-White
2023,29,121,.0838446,1,race-ethnicity,Majority White
2023,29,123,.1192214,1,race-ethnicity,All
2023,29,123,NA,3,race-ethnicity,Majority Non-White
2023,29,123,.1192214,1,race-ethnicity,Majority White
2023,29,125,.1336032,1,race-ethnicity,All
2023,29,125,NA,3,race-ethnicity,Majority Non-White
2023,29,125,.1336032,1,race-ethnicity,Majority White
2023,29,127,.1485543,1,race-ethnicity,All
2023,29,127,NA,3,race-ethnicity,Majority Non-White
2023,29,127,.1485543,1,race-ethnicity,Majority White
2023,29,129,.1162791,1,race-ethnicity,All
2023,29,129,NA,3,race-ethnicity,Majority Non-White
2023,29,129,.1162791,1,race-ethnicity,Majority White
2023,29,131,.1213389,1,race-ethnicity,All
2023,29,131,NA,3,race-ethnicity,Majority Non-White
2023,29,131,.1213389,1,race-ethnicity,Majority White
2023,29,133,.1207349,1,race-ethnicity,All
2023,29,133,.1454545,1,race-ethnicity,Majority Non-White
2023,29,133,.1018519,1,race-ethnicity,Majority White
2023,29,135,.1169725,1,race-ethnicity,All
2023,29,135,NA,3,race-ethnicity,Majority Non-White
2023,29,135,.1169725,1,race-ethnicity,Majority White
2023,29,137,.1511111,1,race-ethnicity,All
2023,29,137,NA,3,race-ethnicity,Majority Non-White
2023,29,137,.1511111,1,race-ethnicity,Majority White
2023,29,139,.1364829,1,race-ethnicity,All
2023,29,139,NA,3,race-ethnicity,Majority Non-White
2023,29,139,.1364829,1,race-ethnicity,Majority White
2023,29,141,.1012987,1,race-ethnicity,All
2023,29,141,NA,3,race-ethnicity,Majority Non-White
2023,29,141,.1012987,1,race-ethnicity,Majority White
2023,29,143,.1117764,1,race-ethnicity,All
2023,29,143,NA,3,race-ethnicity,Majority Non-White
2023,29,143,.1117764,1,race-ethnicity,Majority White
2023,29,145,.1281443,1,race-ethnicity,All
2023,29,145,NA,3,race-ethnicity,Majority Non-White
2023,29,145,.1281443,1,race-ethnicity,Majority White
2023,29,147,.1558669,1,race-ethnicity,All
2023,29,147,NA,3,race-ethnicity,Majority Non-White
2023,29,147,.1558669,1,race-ethnicity,Majority White
2023,29,149,.0729614,1,race-ethnicity,All
2023,29,149,NA,3,race-ethnicity,Majority Non-White
2023,29,149,.0729614,1,race-ethnicity,Majority White
2023,29,151,.1421446,1,race-ethnicity,All
2023,29,151,NA,3,race-ethnicity,Majority Non-White
2023,29,151,.1421446,1,race-ethnicity,Majority White
2023,29,153,.0959596,1,race-ethnicity,All
2023,29,153,NA,3,race-ethnicity,Majority Non-White
2023,29,153,.0974359,1,race-ethnicity,Majority White
2023,29,155,.0974478,1,race-ethnicity,All
2023,29,155,NA,3,race-ethnicity,Majority Non-White
2023,29,155,.0983607,1,race-ethnicity,Majority White
2023,29,157,.1346154,1,race-ethnicity,All
2023,29,157,NA,3,race-ethnicity,Majority Non-White
2023,29,157,.1346154,1,race-ethnicity,Majority White
2023,29,159,.1073668,1,race-ethnicity,All
2023,29,159,NA,3,race-ethnicity,Majority Non-White
2023,29,159,.1073668,1,race-ethnicity,Majority White
2023,29,161,.1453362,1,race-ethnicity,All
2023,29,161,NA,3,race-ethnicity,Majority Non-White
2023,29,161,.1453488,1,race-ethnicity,Majority White
2023,29,163,.1582418,1,race-ethnicity,All
2023,29,163,NA,3,race-ethnicity,Majority Non-White
2023,29,163,.1585903,1,race-ethnicity,Majority White
2023,29,165,.1783643,1,race-ethnicity,All
2023,29,165,NA,3,race-ethnicity,Majority Non-White
2023,29,165,.1786233,1,race-ethnicity,Majority White
2023,29,167,.150722,1,race-ethnicity,All
2023,29,167,NA,3,race-ethnicity,Majority Non-White
2023,29,167,.150722,1,race-ethnicity,Majority White
2023,29,169,.1631309,1,race-ethnicity,All
2023,29,169,.237037,1,race-ethnicity,Majority Non-White
2023,29,169,.1550325,1,race-ethnicity,Majority White
2023,29,171,.1094891,1,race-ethnicity,All
