year,state,county,share_auto_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,18,37,NA,3,race-ethnicity,Majority Non-White
2023,18,37,.0309051,1,race-ethnicity,Majority White
2023,18,39,.056239,1,race-ethnicity,All
2023,18,39,NA,3,race-ethnicity,Majority Non-White
2023,18,39,.056239,1,race-ethnicity,Majority White
2023,18,41,.0412371,1,race-ethnicity,All
2023,18,41,NA,3,race-ethnicity,Majority Non-White
2023,18,41,.0412371,1,race-ethnicity,Majority White
2023,18,43,.0386941,1,race-ethnicity,All
2023,18,43,NA,3,race-ethnicity,Majority Non-White
2023,18,43,.0386941,1,race-ethnicity,Majority White
2023,18,45,.0433071,1,race-ethnicity,All
2023,18,45,NA,3,race-ethnicity,Majority Non-White
2023,18,45,.0433071,1,race-ethnicity,Majority White
2023,18,47,.0433213,1,race-ethnicity,All
2023,18,47,NA,3,race-ethnicity,Majority Non-White
2023,18,47,.0433213,1,race-ethnicity,Majority White
2023,18,49,.0557621,1,race-ethnicity,All
2023,18,49,NA,3,race-ethnicity,Majority Non-White
2023,18,49,.0561798,1,race-ethnicity,Majority White
2023,18,51,.0415648,1,race-ethnicity,All
2023,18,51,NA,3,race-ethnicity,Majority Non-White
2023,18,51,.0415648,1,race-ethnicity,Majority White
2023,18,53,.0656753,1,race-ethnicity,All
2023,18,53,NA,3,race-ethnicity,Majority Non-White
2023,18,53,.0656753,1,race-ethnicity,Majority White
2023,18,55,.0298507,1,race-ethnicity,All
2023,18,55,NA,3,race-ethnicity,Majority Non-White
2023,18,55,.0298507,1,race-ethnicity,Majority White
2023,18,57,.0258162,1,race-ethnicity,All
2023,18,57,NA,3,race-ethnicity,Majority Non-White
2023,18,57,.0258162,1,race-ethnicity,Majority White
2023,18,59,.0311502,1,race-ethnicity,All
2023,18,59,NA,3,race-ethnicity,Majority Non-White
2023,18,59,.031759,1,race-ethnicity,Majority White
2023,18,61,.0496324,1,race-ethnicity,All
2023,18,61,NA,3,race-ethnicity,Majority Non-White
2023,18,61,.0496324,1,race-ethnicity,Majority White
2023,18,63,.0415254,1,race-ethnicity,All
2023,18,63,NA,3,race-ethnicity,Majority Non-White
2023,18,63,.0415254,1,race-ethnicity,Majority White
2023,18,65,.0430906,1,race-ethnicity,All
2023,18,65,NA,3,race-ethnicity,Majority Non-White
2023,18,65,.0432191,1,race-ethnicity,Majority White
2023,18,67,.064663,1,race-ethnicity,All
2023,18,67,NA,3,race-ethnicity,Majority Non-White
2023,18,67,.0649588,1,race-ethnicity,Majority White
2023,18,69,.0559702,1,race-ethnicity,All
2023,18,69,NA,3,race-ethnicity,Majority Non-White
2023,18,69,.0559702,1,race-ethnicity,Majority White
2023,18,71,.0478723,1,race-ethnicity,All
2023,18,71,NA,3,race-ethnicity,Majority Non-White
2023,18,71,.0478723,1,race-ethnicity,Majority White
2023,18,73,.0418605,1,race-ethnicity,All
2023,18,73,NA,3,race-ethnicity,Majority Non-White
2023,18,73,.0418605,1,race-ethnicity,Majority White
2023,18,75,.0913242,1,race-ethnicity,All
2023,18,75,NA,3,race-ethnicity,Majority Non-White
2023,18,75,.0913242,1,race-ethnicity,Majority White
2023,18,77,.0519126,1,race-ethnicity,All
2023,18,77,NA,3,race-ethnicity,Majority Non-White
2023,18,77,.0519126,1,race-ethnicity,Majority White
2023,18,79,.0505618,1,race-ethnicity,All
2023,18,79,NA,3,race-ethnicity,Majority Non-White
2023,18,79,.0505618,1,race-ethnicity,Majority White
2023,18,81,.0416281,1,race-ethnicity,All
2023,18,81,NA,3,race-ethnicity,Majority Non-White
2023,18,81,.0416281,1,race-ethnicity,Majority White
2023,18,83,.0296804,1,race-ethnicity,All
2023,18,83,NA,3,race-ethnicity,Majority Non-White
2023,18,83,.0296804,1,race-ethnicity,Majority White
2023,18,85,.0566038,1,race-ethnicity,All
2023,18,85,NA,3,race-ethnicity,Majority Non-White
2023,18,85,.0567929,1,race-ethnicity,Majority White
2023,18,87,.0398551,1,race-ethnicity,All
2023,18,87,NA,3,race-ethnicity,Majority Non-White
2023,18,87,.04,1,race-ethnicity,Majority White
2023,18,89,.0734549,1,race-ethnicity,All
2023,18,89,.1230703,1,race-ethnicity,Majority Non-White
2023,18,89,.0412256,1,race-ethnicity,Majority White
2023,18,91,.0469993,1,race-ethnicity,All
2023,18,91,NA,3,race-ethnicity,Majority Non-White
2023,18,91,.0469993,1,race-ethnicity,Majority White
2023,18,93,.0350318,1,race-ethnicity,All
2023,18,93,NA,3,race-ethnicity,Majority Non-White
2023,18,93,.0350877,1,race-ethnicity,Majority White
2023,18,95,.0594467,1,race-ethnicity,All
2023,18,95,NA,3,race-ethnicity,Majority Non-White
2023,18,95,.0594467,1,race-ethnicity,Majority White
2023,18,97,.0793445,1,race-ethnicity,All
2023,18,97,.1025137,1,race-ethnicity,Majority Non-White
2023,18,97,.0623594,1,race-ethnicity,Majority White
2023,18,99,.0574506,1,race-ethnicity,All
2023,18,99,NA,3,race-ethnicity,Majority Non-White
2023,18,99,.0574506,1,race-ethnicity,Majority White
2023,18,101,.0080645,1,race-ethnicity,All
2023,18,101,NA,3,race-ethnicity,Majority Non-White
2023,18,101,.0080645,1,race-ethnicity,Majority White
2023,18,103,.0337349,1,race-ethnicity,All
2023,18,103,NA,3,race-ethnicity,Majority Non-White
2023,18,103,.0337349,1,race-ethnicity,Majority White
2023,18,105,.0339303,1,race-ethnicity,All
2023,18,105,NA,3,race-ethnicity,Majority Non-White
2023,18,105,.0339943,1,race-ethnicity,Majority White
2023,18,107,.041502,1,race-ethnicity,All
2023,18,107,NA,3,race-ethnicity,Majority Non-White
2023,18,107,.041502,1,race-ethnicity,Majority White
2023,18,109,.0434783,1,race-ethnicity,All
2023,18,109,NA,3,race-ethnicity,Majority Non-White
2023,18,109,.0434783,1,race-ethnicity,Majority White
2023,18,111,.0552995,1,race-ethnicity,All
2023,18,111,NA,3,race-ethnicity,Majority Non-White
2023,18,111,.0552995,1,race-ethnicity,Majority White
2023,18,113,.0505226,1,race-ethnicity,All
2023,18,113,NA,3,race-ethnicity,Majority Non-White
2023,18,113,.0505226,1,race-ethnicity,Majority White
2023,18,115,.030303,1,race-ethnicity,All
2023,18,115,NA,3,race-ethnicity,Majority Non-White
2023,18,115,.030303,1,race-ethnicity,Majority White
2023,18,117,.027668,1,race-ethnicity,All
2023,18,117,NA,3,race-ethnicity,Majority Non-White
2023,18,117,.027668,1,race-ethnicity,Majority White
2023,18,119,.0528455,1,race-ethnicity,All
2023,18,119,NA,3,race-ethnicity,Majority Non-White
2023,18,119,.0528455,1,race-ethnicity,Majority White
2023,18,121,.0434783,1,race-ethnicity,All
2023,18,121,NA,3,race-ethnicity,Majority Non-White
2023,18,121,.0434783,1,race-ethnicity,Majority White
2023,18,123,.0248756,1,race-ethnicity,All
2023,18,123,NA,3,race-ethnicity,Majority Non-White
2023,18,123,.0248756,1,race-ethnicity,Majority White
2023,18,125,.0496454,1,race-ethnicity,All
2023,18,125,NA,3,race-ethnicity,Majority Non-White
2023,18,125,.0496454,1,race-ethnicity,Majority White
2023,18,127,.0359309,1,race-ethnicity,All
2023,18,127,NA,3,race-ethnicity,Majority Non-White
2023,18,127,.0359309,1,race-ethnicity,Majority White
2023,18,129,.0293255,1,race-ethnicity,All
2023,18,129,NA,3,race-ethnicity,Majority Non-White
2023,18,129,.0293255,1,race-ethnicity,Majority White
2023,18,131,.0700637,1,race-ethnicity,All
2023,18,131,NA,3,race-ethnicity,Majority Non-White
2023,18,131,.0700637,1,race-ethnicity,Majority White
2023,18,133,.0270833,1,race-ethnicity,All
2023,18,133,NA,3,race-ethnicity,Majority Non-White
2023,18,133,.0272537,1,race-ethnicity,Majority White
2023,18,135,.0664452,1,race-ethnicity,All
2023,18,135,NA,3,race-ethnicity,Majority Non-White
2023,18,135,.0664452,1,race-ethnicity,Majority White
2023,18,137,.0633245,1,race-ethnicity,All
2023,18,137,NA,3,race-ethnicity,Majority Non-White
2023,18,137,.0633245,1,race-ethnicity,Majority White
2023,18,139,.038835,1,race-ethnicity,All
2023,18,139,NA,3,race-ethnicity,Majority Non-White
2023,18,139,.038835,1,race-ethnicity,Majority White
2023,18,141,.0609207,1,race-ethnicity,All
2023,18,141,.1378378,1,race-ethnicity,Majority Non-White
2023,18,141,.0496229,1,race-ethnicity,Majority White
2023,18,143,.0469799,1,race-ethnicity,All
2023,18,143,NA,3,race-ethnicity,Majority Non-White
2023,18,143,.0469799,1,race-ethnicity,Majority White
2023,18,145,.0272572,1,race-ethnicity,All
2023,18,145,NA,3,race-ethnicity,Majority Non-White
2023,18,145,.0272572,1,race-ethnicity,Majority White
2023,18,147,.0478088,1,race-ethnicity,All
2023,18,147,NA,3,race-ethnicity,Majority Non-White
2023,18,147,.0478088,1,race-ethnicity,Majority White
2023,18,149,.0355872,1,race-ethnicity,All
2023,18,149,NA,3,race-ethnicity,Majority Non-White
2023,18,149,.0355872,1,race-ethnicity,Majority White
2023,18,151,.0401891,1,race-ethnicity,All
2023,18,151,NA,3,race-ethnicity,Majority Non-White
2023,18,151,.0401891,1,race-ethnicity,Majority White
2023,18,153,.023622,1,race-ethnicity,All
2023,18,153,NA,3,race-ethnicity,Majority Non-White
2023,18,153,.023622,1,race-ethnicity,Majority White
2023,18,155,.026087,1,race-ethnicity,All
2023,18,155,NA,3,race-ethnicity,Majority Non-White
2023,18,155,.026087,1,race-ethnicity,Majority White
2023,18,157,.0578559,1,race-ethnicity,All
2023,18,157,NA,3,race-ethnicity,Majority Non-White
2023,18,157,.0578559,1,race-ethnicity,Majority White
2023,18,159,.0208333,1,race-ethnicity,All
2023,18,159,NA,3,race-ethnicity,Majority Non-White
2023,18,159,.0208333,1,race-ethnicity,Majority White
2023,18,161,.021978,1,race-ethnicity,All
2023,18,161,NA,3,race-ethnicity,Majority Non-White
2023,18,161,.021978,1,race-ethnicity,Majority White
2023,18,163,.044044,1,race-ethnicity,All
2023,18,163,NA,3,race-ethnicity,Majority Non-White
2023,18,163,.044044,1,race-ethnicity,Majority White
2023,18,165,.0211864,1,race-ethnicity,All
2023,18,165,NA,3,race-ethnicity,Majority Non-White
2023,18,165,.0218341,1,race-ethnicity,Majority White
2023,18,167,.0532095,1,race-ethnicity,All
2023,18,167,NA,3,race-ethnicity,Majority Non-White
2023,18,167,.0532995,1,race-ethnicity,Majority White
2023,18,169,.0441558,1,race-ethnicity,All
2023,18,169,NA,3,race-ethnicity,Majority Non-White
2023,18,169,.0441558,1,race-ethnicity,Majority White
2023,18,171,.0471698,1,race-ethnicity,All
2023,18,171,NA,3,race-ethnicity,Majority Non-White
2023,18,171,.0471698,1,race-ethnicity,Majority White
2023,18,173,.0335821,1,race-ethnicity,All
2023,18,173,NA,3,race-ethnicity,Majority Non-White
2023,18,173,.0335821,1,race-ethnicity,Majority White
2023,18,175,.0419162,1,race-ethnicity,All
2023,18,175,NA,3,race-ethnicity,Majority Non-White
2023,18,175,.0419162,1,race-ethnicity,Majority White
2023,18,177,.0516129,1,race-ethnicity,All
2023,18,177,NA,3,race-ethnicity,Majority Non-White
2023,18,177,.0516129,1,race-ethnicity,Majority White
2023,18,179,.0372493,1,race-ethnicity,All
2023,18,179,NA,3,race-ethnicity,Majority Non-White
2023,18,179,.0372493,1,race-ethnicity,Majority White
2023,18,181,.037037,1,race-ethnicity,All
2023,18,181,NA,3,race-ethnicity,Majority Non-White
2023,18,181,.0372671,1,race-ethnicity,Majority White
2023,18,183,.043573,1,race-ethnicity,All
2023,18,183,NA,3,race-ethnicity,Majority Non-White
2023,18,183,.043573,1,race-ethnicity,Majority White
2023,19,1,.0365854,1,race-ethnicity,All
2023,19,1,NA,3,race-ethnicity,Majority Non-White
2023,19,1,.0365854,1,race-ethnicity,Majority White
2023,19,3,NA,3,race-ethnicity,All
2023,19,3,NA,3,race-ethnicity,Majority Non-White
2023,19,3,NA,3,race-ethnicity,Majority White
2023,19,5,.0176991,1,race-ethnicity,All
2023,19,5,NA,3,race-ethnicity,Majority Non-White
2023,19,5,.0176991,1,race-ethnicity,Majority White
2023,19,7,.0261438,1,race-ethnicity,All
2023,19,7,NA,3,race-ethnicity,Majority Non-White
2023,19,7,.0261438,1,race-ethnicity,Majority White
2023,19,9,NA,3,race-ethnicity,All
2023,19,9,NA,3,race-ethnicity,Majority Non-White
2023,19,9,NA,3,race-ethnicity,Majority White
2023,19,11,.0474684,1,race-ethnicity,All
2023,19,11,NA,3,race-ethnicity,Majority Non-White
2023,19,11,.0474684,1,race-ethnicity,Majority White
2023,19,13,.0440115,1,race-ethnicity,All
2023,19,13,NA,3,race-ethnicity,Majority Non-White
2023,19,13,.0440115,1,race-ethnicity,Majority White
2023,19,15,.0267857,1,race-ethnicity,All
2023,19,15,NA,3,race-ethnicity,Majority Non-White
2023,19,15,.0267857,1,race-ethnicity,Majority White
2023,19,17,.021978,1,race-ethnicity,All
2023,19,17,NA,3,race-ethnicity,Majority Non-White
2023,19,17,.021978,1,race-ethnicity,Majority White
2023,19,19,.0175439,1,race-ethnicity,All
2023,19,19,NA,3,race-ethnicity,Majority Non-White
2023,19,19,.0175439,1,race-ethnicity,Majority White
2023,19,21,.0338164,1,race-ethnicity,All
2023,19,21,.0364963,1,race-ethnicity,Majority Non-White
2023,19,21,.0285714,1,race-ethnicity,Majority White
2023,19,23,.0276243,1,race-ethnicity,All
2023,19,23,NA,3,race-ethnicity,Majority Non-White
2023,19,23,.0276243,1,race-ethnicity,Majority White
2023,19,25,.029703,1,race-ethnicity,All
2023,19,25,NA,3,race-ethnicity,Majority Non-White
2023,19,25,.029703,1,race-ethnicity,Majority White
2023,19,27,.0138889,1,race-ethnicity,All
2023,19,27,NA,3,race-ethnicity,Majority Non-White
2023,19,27,.0138889,1,race-ethnicity,Majority White
2023,19,29,.02,1,race-ethnicity,All
2023,19,29,NA,3,race-ethnicity,Majority Non-White
2023,19,29,.02,1,race-ethnicity,Majority White
2023,19,31,.0153846,1,race-ethnicity,All
2023,19,31,NA,3,race-ethnicity,Majority Non-White
2023,19,31,.0153846,1,race-ethnicity,Majority White
2023,19,33,.0338164,1,race-ethnicity,All
2023,19,33,NA,3,race-ethnicity,Majority Non-White
2023,19,33,.0338164,1,race-ethnicity,Majority White
2023,19,35,.0392157,1,race-ethnicity,All
2023,19,35,NA,3,race-ethnicity,Majority Non-White
2023,19,35,.0392157,1,race-ethnicity,Majority White
2023,19,37,.0176991,1,race-ethnicity,All
2023,19,37,NA,3,race-ethnicity,Majority Non-White
2023,19,37,.0176991,1,race-ethnicity,Majority White
2023,19,39,.0325203,1,race-ethnicity,All
2023,19,39,NA,3,race-ethnicity,Majority Non-White
2023,19,39,.0325203,1,race-ethnicity,Majority White
2023,19,41,.0393258,1,race-ethnicity,All
2023,19,41,NA,3,race-ethnicity,Majority Non-White
2023,19,41,.0393258,1,race-ethnicity,Majority White
2023,19,43,.0173913,1,race-ethnicity,All
2023,19,43,NA,3,race-ethnicity,Majority Non-White
2023,19,43,.0173913,1,race-ethnicity,Majority White
2023,19,45,.0416667,1,race-ethnicity,All
2023,19,45,NA,3,race-ethnicity,Majority Non-White
2023,19,45,.0416667,1,race-ethnicity,Majority White
2023,19,47,.0169492,1,race-ethnicity,All
2023,19,47,.032967,1,race-ethnicity,Majority Non-White
2023,19,47,0,1,race-ethnicity,Majority White
2023,19,49,.0097297,1,race-ethnicity,All
2023,19,49,NA,3,race-ethnicity,Majority Non-White
2023,19,49,.0097297,1,race-ethnicity,Majority White
2023,19,51,.0235294,1,race-ethnicity,All
2023,19,51,NA,3,race-ethnicity,Majority Non-White
2023,19,51,.0235294,1,race-ethnicity,Majority White
2023,19,53,.0149254,1,race-ethnicity,All
2023,19,53,NA,3,race-ethnicity,Majority Non-White
2023,19,53,.0149254,1,race-ethnicity,Majority White
2023,19,55,.0324324,1,race-ethnicity,All
2023,19,55,NA,3,race-ethnicity,Majority Non-White
2023,19,55,.0324324,1,race-ethnicity,Majority White
2023,19,57,.0426065,1,race-ethnicity,All
2023,19,57,NA,3,race-ethnicity,Majority Non-White
2023,19,57,.0426065,1,race-ethnicity,Majority White
2023,19,59,.0331754,1,race-ethnicity,All
2023,19,59,NA,3,race-ethnicity,Majority Non-White
2023,19,59,.0331754,1,race-ethnicity,Majority White
2023,19,61,.0324374,1,race-ethnicity,All
2023,19,61,NA,3,race-ethnicity,Majority Non-White
2023,19,61,.0324374,1,race-ethnicity,Majority White
2023,19,63,.032967,1,race-ethnicity,All
2023,19,63,NA,3,race-ethnicity,Majority Non-White
2023,19,63,.032967,1,race-ethnicity,Majority White
2023,19,65,.0360825,1,race-ethnicity,All
2023,19,65,NA,3,race-ethnicity,Majority Non-White
2023,19,65,.0360825,1,race-ethnicity,Majority White
2023,19,67,.0350877,1,race-ethnicity,All
2023,19,67,NA,3,race-ethnicity,Majority Non-White
2023,19,67,.0350877,1,race-ethnicity,Majority White
2023,19,69,.0232558,1,race-ethnicity,All
2023,19,69,NA,3,race-ethnicity,Majority Non-White
2023,19,69,.0232558,1,race-ethnicity,Majority White
2023,19,71,.0333333,1,race-ethnicity,All
2023,19,71,NA,3,race-ethnicity,Majority Non-White
2023,19,71,.0333333,1,race-ethnicity,Majority White
2023,19,73,.0363636,1,race-ethnicity,All
2023,19,73,NA,3,race-ethnicity,Majority Non-White
2023,19,73,.0363636,1,race-ethnicity,Majority White
2023,19,75,.0136986,1,race-ethnicity,All
2023,19,75,NA,3,race-ethnicity,Majority Non-White
2023,19,75,.0136986,1,race-ethnicity,Majority White
2023,19,77,.0081301,1,race-ethnicity,All
2023,19,77,NA,3,race-ethnicity,Majority Non-White
2023,19,77,.0081301,1,race-ethnicity,Majority White
2023,19,79,.0271739,1,race-ethnicity,All
2023,19,79,NA,3,race-ethnicity,Majority Non-White
2023,19,79,.0271739,1,race-ethnicity,Majority White
2023,19,81,.03,1,race-ethnicity,All
2023,19,81,NA,3,race-ethnicity,Majority Non-White
2023,19,81,.03,1,race-ethnicity,Majority White
2023,19,83,.0466321,1,race-ethnicity,All
2023,19,83,NA,3,race-ethnicity,Majority Non-White
2023,19,83,.0466321,1,race-ethnicity,Majority White
2023,19,85,.0201005,1,race-ethnicity,All
2023,19,85,NA,3,race-ethnicity,Majority Non-White
2023,19,85,.0201005,1,race-ethnicity,Majority White
2023,19,87,.0382514,1,race-ethnicity,All
2023,19,87,NA,3,race-ethnicity,Majority Non-White
2023,19,87,.0382514,1,race-ethnicity,Majority White
2023,19,89,.0196078,1,race-ethnicity,All
2023,19,89,NA,3,race-ethnicity,Majority Non-White
2023,19,89,.0196078,1,race-ethnicity,Majority White
2023,19,91,0,1,race-ethnicity,All
2023,19,91,NA,3,race-ethnicity,Majority Non-White
2023,19,91,0,1,race-ethnicity,Majority White
2023,19,93,.010989,1,race-ethnicity,All
2023,19,93,NA,3,race-ethnicity,Majority Non-White
2023,19,93,.010989,1,race-ethnicity,Majority White
2023,19,95,.0101523,1,race-ethnicity,All
2023,19,95,NA,3,race-ethnicity,Majority Non-White
2023,19,95,.0101523,1,race-ethnicity,Majority White
2023,19,97,.0194553,1,race-ethnicity,All
2023,19,97,NA,3,race-ethnicity,Majority Non-White
2023,19,97,.0194553,1,race-ethnicity,Majority White
2023,19,99,.0288462,1,race-ethnicity,All
2023,19,99,NA,3,race-ethnicity,Majority Non-White
2023,19,99,.0288462,1,race-ethnicity,Majority White
2023,19,101,.0144928,1,race-ethnicity,All
2023,19,101,NA,3,race-ethnicity,Majority Non-White
2023,19,101,.0148148,1,race-ethnicity,Majority White
2023,19,103,.0338484,1,race-ethnicity,All
2023,19,103,NA,3,race-ethnicity,Majority Non-White
2023,19,103,.0338484,1,race-ethnicity,Majority White
2023,19,105,.0194553,1,race-ethnicity,All
2023,19,105,NA,3,race-ethnicity,Majority Non-White
2023,19,105,.0194553,1,race-ethnicity,Majority White
2023,19,107,.0288462,1,race-ethnicity,All
2023,19,107,NA,3,race-ethnicity,Majority Non-White
2023,19,107,.0288462,1,race-ethnicity,Majority White
2023,19,109,.0393701,1,race-ethnicity,All
2023,19,109,NA,3,race-ethnicity,Majority Non-White
2023,19,109,.0393701,1,race-ethnicity,Majority White
2023,19,111,.0346821,1,race-ethnicity,All
2023,19,111,NA,3,race-ethnicity,Majority Non-White
2023,19,111,.0346821,1,race-ethnicity,Majority White
2023,19,113,.0291109,1,race-ethnicity,All
2023,19,113,NA,3,race-ethnicity,Majority Non-White
2023,19,113,.0291109,1,race-ethnicity,Majority White
2023,19,115,.0327869,1,race-ethnicity,All
2023,19,115,NA,3,race-ethnicity,Majority Non-White
2023,19,115,.0327869,1,race-ethnicity,Majority White
2023,19,117,.0181818,1,race-ethnicity,All
2023,19,117,NA,3,race-ethnicity,Majority Non-White
2023,19,117,.0181818,1,race-ethnicity,Majority White
2023,19,119,.0083333,1,race-ethnicity,All
2023,19,119,NA,3,race-ethnicity,Majority Non-White
2023,19,119,.0083333,1,race-ethnicity,Majority White
2023,19,121,.0149813,1,race-ethnicity,All
2023,19,121,NA,3,race-ethnicity,Majority Non-White
2023,19,121,.0149813,1,race-ethnicity,Majority White
2023,19,123,.03125,1,race-ethnicity,All
2023,19,123,NA,3,race-ethnicity,Majority Non-White
2023,19,123,.03125,1,race-ethnicity,Majority White
2023,19,125,.023622,1,race-ethnicity,All
2023,19,125,NA,3,race-ethnicity,Majority Non-White
2023,19,125,.023622,1,race-ethnicity,Majority White
2023,19,127,.0208333,1,race-ethnicity,All
